round	geni_id	qid	band	ours	theirs	our_parents	their_parents	comparable_slots	slots_agreeing
2	6000000018179878321	Q116046897	BOTH-PARENTS-PARTIAL	Ewout Jacobz Bruyns van der Dussen	Eeuwout Jacob Bruynsz van der Dussen	2	2	2	1
2	6000000018180679125	Q131447136	BOTH-PARENTS-AGREE	Maria Francesca Caracciolo principessa di San Vito e Crucoli	Donna Maria Francesca Caracciolo, Principessa di San Vito e Crucoli	2	2	2	2
2	6000000018196331199	Q107071679	PARENTS-ONE-SIDE	Daniil Romanovich of Romanov	Daniil Romanovich	0	1	0	0
2	6000000018204325461	Q21664010	BOTH-PARENTS-AGREE	James de Luxembourg I	Jacques I de Luxembourg-St. Pol, Heer van Gaveren en Fiennes	2	2	2	2
2	6000000018211217095	Q21094888	ONE-PARENT-DISAGREE	Charlotte de Armagnac	Giovanna di Sanseverino	1	2	1	0
2	6000000018222540956	Q8250219	NO-PARENTS		何淑仪	0	0	0	0
2	6000000018229750993	Q138684664	ONE-PARENT-AGREE		Василий Александрович Шаховской	1	1	1	1
2	6000000018239029094	Q102177202	NAMES-CONFLICT	Marianna Ferdinanda Reggio	Yelizaveta Shakhovskaya	2	2	2	0
2	6000000018239116005	Q75347653	NO-PARENTS	Domenico Grillo III duca di Mondragone	Dominico Grillo, Duca di Mondragone	0	0	0	0
2	6000000018254103898	Q122352373	NO-PARENTS	Catharina Gerritsdr van Berckenrode	Catharina van Berckenrode	0	0	0	0
2	6000000018254179603	Q122352372	PARENTS-ONE-SIDE	Albert Blois van Treslong	Albert van Treslong	2	0	0	0
2	6000000018270634704	Q130634641	PARENTS-ONE-SIDE	Isabella Maria van Haastrecht	Isabella Maria van Haestrecht, Vrouwe van Drunen en Gansoyen	0	2	0	0
2	6000000018289298216	Q115475316	PARENTS-ONE-SIDE	Anna Stigh	Anna Stigh	0	1	0	0
2	6000000018315997307	Q523717	NO-PARENTS	Yakov Svetoslav	Jacob Svetoslav	0	0	0	0
2	6000000018358844855	Q54824161	PARENTS-ONE-SIDE	Adelheid von Ziegenhain Gräfin von Ziegenhain	Adelheid von Ziegenhain	0	2	0	0
2	6000000018358948693	Q25418136	PARENTS-ONE-SIDE	Ulrich von Münzenberg	Ulrich I von Münzenberg	0	2	0	0
2	6000000018394863174	Q110367306	BOTH-PARENTS-AGREE	Anna Von Wied Freiin von Rogendorf	Anna, Gräfin von Wied	2	2	2	2
2	6000000018395612952	Q26480269	ONE-PARENT-AGREE	Elizabeth von Wied	Elisabeth of Wied	1	2	1	1
2	6000000018526943568	Q101402682	NO-PARENTS	Gonzalo Díaz	Hernando Alonso de Hinojosa	0	0	0	0
2	6000000018527081171	Q101402683	NAMES-CONFLICT	Francisca Alonso de Hinojosa y Altamirano	Teresa Martinez Pizarro	2	2	2	0
2	6000000018535461966	Q12321380	NO-PARENTS	Aksel Høegh Brask	Karl Hude	0	0	0	0
2	6000000018553754448	Q126949687	NO-PARENTS	Johann von Treyden, a. Jöör	Reinhold Glasenapp	0	0	0	0
2	6000000018604250012	Q76261722	PARENTS-ONE-SIDE	Frederik van Renesse Heer van Everdingen	Frederik van Renesse Heer van Everdingen	2	0	0	0
2	6000000018639050890	Q108410327	ONE-PARENT-AGREE	Maria van Aarschot van Schoonhoven	Maria van Schoonhoven	1	2	1	1
2	6000000018664283790	Q69783173	ONE-PARENT-AGREE	Syed Zainal Abidin Syed Sheikh Al idrus	Zainul Abdeen Alaidroos	2	1	1	1
2	6000000018696524087	Q127270820	NO-PARENTS	Birger stamfar Hjulsta och Ängsö	Birger	0	0	0	0
2	6000000018749941192	Q110390411	PARENTS-ONE-SIDE	Katherine Holland	Agnes Dutton, of Dutton	0	2	0	0
2	6000000018825967236	Q105275684	ONE-PARENT-AGREE	Walter IV von Plettenberg	Bertold von Plettenberg zu Uffeln	1	1	1	1
2	6000000018842300943	Q131673905	PARENTS-ONE-SIDE	Erik Magnus Sjögreen	Erik Magnus Sjögreen	2	0	0	0
2	6000000018842639596	Q139801331	ONE-PARENT-AGREE	Anna Christina Risellschöld	Anna Christina Risellschöld	2	1	1	1
2	6000000018845724136	Q110457080	PARENTS-ONE-SIDE	Helena Elisabet Dorotea Waller	Helena Elisabet Dorotea Waller	2	0	0	0
2	6000000018846767215	Q6230837	PARENTS-ONE-SIDE	Erik Waller	Erik Waller	2	0	0	0
2	6000000018847277825	Q24018163	BOTH-PARENTS-AGREE	Carl Otto Vilhelm Burén	Carl Otto Wilhelm af Burén	2	2	2	2
2	6000000018856498633	Q105234981	ONE-PARENT-AGREE	Heidenreich VII. von Plettenberg Herr zu Bamenohl	Heidenreich von Plettenberg zu Bamenohl	2	1	1	1
2	6000000018920246120	Q110410926	BOTH-PARENTS-AGREE	Magdalena Elisabeth von Steinberg	Magdalene Elisabeth von Steinberg	2	2	2	2
2	6000000018920339020	Q110410924	PARENTS-ONE-SIDE	Heinrich Viktor von Voss	Heinrich Viktor von Voss	0	2	0	0
2	6000000018972771306	Q110604477	BOTH-PARENTS-AGREE	Friedrich von Fürstenberg II	Friedrich von Fürstenberg	2	2	2	2
2	6000000018973145561	Q110604482	BOTH-PARENTS-AGREE	Mechtild Meta von Plettenberg	Metta von Plettenberg	2	2	2	2
2	6000000018975390364	Q110415656	PARENTS-ONE-SIDE	Elisabeth von Spiegel zu Peckelsheim	Elisabeth Spiegel zu Peckelsheim	0	2	0	0
2	6000000018975848002	Q110539339	PARENTS-ONE-SIDE	Maria Elisabeth von Breidbach zu Bürresheim	Freiin Maria Elisabeth von Breidbach, zu Bürresheim	0	2	0	0
2	6000000018980511517	Q110415651	BOTH-PARENTS-AGREE	Maria Barbara von Fürstenberg	Maria Barbara von Fürstenberg	2	2	2	2
2	6000000018981122521	Q122359320	BOTH-PARENTS-PARTIAL	Adriaan Dircksz van Leyden	Rijksbaron Adriaen Dircsz. van Leyden	2	2	2	1
2	6000000019007464696	Q71566970	BOTH-PARENTS-PARTIAL	Ferrante Scanderbeg Castreotti	Ferdinand Castriota Scanderbeg	2	2	2	1
2	6000000019034190457	Q1015747	ONE-PARENT-AGREE	Mansor Shah I Ibni Al-Marhum Sultan Muzaffar Shah I	Mansur Shah of Malacca	2	1	1	1
2	6000000019056327734	Q110655013	NO-PARENTS	Agatha von Braun	Агата Браун	0	0	0	0
2	6000000019107991228	Q108927349	NO-PARENTS	Michael von Loen	Michael Loën	0	0	0	0
2	6000000019113378544	Q112969353	BOTH-PARENTS-AGREE	Karin Jönsdotter Garp	Kaarina Jussintytär of Koski	2	2	2	2
2	6000000019126005438	Q109492961	ONE-PARENT-DISAGREE	Gabriel Nompar de Caumont	Лозён, Габриель-Номпар I де Комон	1	1	1	0
2	6000000019199355552	Q75262717	NO-PARENTS	Elizabeth Carmichael Countess of Buccleuch	Elizabeth Carmichael	0	0	0	0
2	6000000019203313788	Q3772801	PARENTS-ONE-SIDE	"Geoffroi II ""Martel"" de Preuïlly seigneur de Preuilly"	Geoffrey II of Preuilly	0	2	0	0
2	6000000019206929021	Q94785521	ONE-PARENT-AGREE	Reinhold Hartwig von Mirbach	Reinhold Hartwig von Mirbach	2	1	1	1
2	6000000019221709819	Q110656037	NO-PARENTS	Helena von Falkenhayn	Хелена фон Фалькенхайн	0	0	0	0
2	6000000019231841215	Q97929216	BOTH-PARENTS-AGREE	Guillaume Murat	Guillaume Murat-Jordy	2	2	2	2
2	6000000019233139495	Q112968490	PARENTS-ONE-SIDE	Heinrich von Nolde I, a. Passeexten, Warwen u. Langsehden	Jorgen Skirstedt	2	0	0	0
2	6000000019240762534	Q76346682	PARENTS-ONE-SIDE	Rudolf de Moulins count of Boiano	Rodolphe de Moulins, Conte di Boiano	2	0	0	0
2	6000000019241617624	Q16650463	PARENTS-ONE-SIDE	Frans August Tellander	Frans August Tellander	2	0	0	0
2	6000000019248201025	Q110411090	BOTH-PARENTS-PARTIAL	Catharina von Westphalen	Catharina von Westphalen zu Fürstenberg	2	2	2	1
2	6000000019260335559	Q3122212	BOTH-PARENTS-AGREE	Paul de Coligny	Guy XIX de Laval	2	2	2	2
2	6000000019270504807	Q116040697	ONE-PARENT-AGREE	Ursula von Baden	Ursula von Baden	1	1	1	1
2	6000000019277176581	Q139987736	ONE-PARENT-AGREE	Margareta Helena Beata Catharina Helena Beata Sjöcrona	Margareta Sjöcrona	2	1	1	1
2	6000000019304715146	Q99102454	PARENTS-ONE-SIDE	Judith Carter Browne	Judith Carter Browne	0	2	0	0
2	6000000019337273880	Q98698696	BOTH-PARENTS-PARTIAL	Caspar von Tiesenhausen	Jasperi Tisenhusen, co-lord of Odzienas and Kabala	2	2	2	1
2	6000000019441084134	Q96585485	NAMES-CONFLICT	Brita Margareta Jonasdotter	Carl Knoop	2	2	2	0
2	6000000019509911130	Q76204111	PARENTS-ONE-SIDE	Mechteld van Heusden	unknown daughter van Heusden	1	0	0	0
2	6000000019514098917	Q2499802	BOTH-PARENTS-PARTIAL	Cunegonde van Lotharingen de Haute-Lorraine	Cunigunda of Lorraine	2	2	2	1
2	6000000019514406932	Q2483091	BOTH-PARENTS-AGREE	Ada mac Dabíd Countess of Holland	Ada of Huntingdon	2	2	2	2
2	6000000019566197115	Q30594401	ONE-PARENT-AGREE	Jan van de Werve	John IV van de Werve, 7th Lord of Hovorst	2	1	1	1
2	6000000019617906295	Q3120382	ONE-PARENT-AGREE	Guillaume de Marillac	Guillaume de Marillac	1	1	1	1
2	6000000019644498121	Q110362893	ONE-PARENT-AGREE	Mihaly Thoroczkay	Mihály Thoroczkay de Thoroczkó-Szent-György	1	2	1	1
2	6000000019658638370	Q75974944	BOTH-PARENTS-PARTIAL	John Maxwell of Calderwood	Sir John Maxwell of Calderwood	2	2	2	1
2	6000000019669743964	Q76347767	NO-PARENTS	Elizabeth	Elizabeth (?)	0	0	0	0
2	6000000019728898020	Q100795181	ONE-PARENT-AGREE	Heinrich Ludwig Gisbert von Plettenberg zu Lenhausen	Henrich Ludwig Gisbert von Plettenberg zu Heyde	2	1	1	1
2	6000000019736930809	Q135680844	NO-PARENTS	Kalama Worq	Kalama Worq	0	0	0	0
2	6000000019737084825	Q135680843	NO-PARENTS	Wolde Mayakot Yamana Krestos	dejazmach Wolde Malakot Yamana Krestos	0	0	0	0
2	6000000019737332190	Q135680851	NO-PARENTS	Bunigne	Bunigne of Aliu-Amba	0	0	0	0
2	6000000019756878138	Q12097697	NO-PARENTS	Vasiliy Ivanovich Grigorovich	Vasiliy Ivanovich Grigorovich	0	0	0	0
2	6000000019759494371	Q97783530	BOTH-PARENTS-AGREE	Jacqueline de Chambly	Jacqueline de Chambly	2	2	2	2
2	6000000019759637622	Q97783526	PARENTS-ONE-SIDE	Jean V. de Linières Baron de Lignières, Seigneur de la Norville	Jean de Linières, Seigneur de Rezay	0	2	0	0
2	6000000019762236943	Q61751008	NAMES-CONFLICT	Nanna Guicciardini	Nanna di Niccolo di Luigi Guicciardini	2	2	2	0
2	6000000019762639199	Q3768494	PARENTS-ONE-SIDE	Giovanni I di Paolo Rucellai	Giovanni di Paolo Rucellai	2	0	0	0
2	6000000019770167860	Q353341	BOTH-PARENTS-AGREE	"Otto II ""der Reiche"" Graaf van Zutphen"	Otto II, Count of Zutphen	2	2	2	2
2	6000000019802142679	Q136145044	PARENTS-ONE-SIDE	Victorine Amélie Finot	Victorine Amélie Finot	0	2	0	0
2	6000000019802633126	Q136145043	NO-PARENTS	André Adolphe Saladuchin	Adolphe Sala	0	0	0	0
2	6000000019868070024	Q45400327	NO-PARENTS		Zeng Zan	0	0	0	0
2	6000000019873496706	Q125983607	BOTH-PARENTS-AGREE	Georg Bogislaus Pereswetoff	Georg Bogislaus Pereswetoff-Morath	2	2	2	2
2	6000000019873513880	Q125983558	PARENTS-ONE-SIDE	Catharina Charlotta Catharina Hjelm	Catharina Charlotta Hjelm	2	0	0	0
2	6000000019908080124	Q10395803	ONE-PARENT-AGREE	D. Álvaro Gonçalves de Ataíde 1º conde de Atouguia	Álvaro Gonçalves de Ataíde, 1.º Conde de Atouguia	2	1	1	1
2	6000000019917718350	Q107211538	BOTH-PARENTS-PARTIAL	Gerard Scheiffart von Merode Wijlre	Gerhard Scheiffart von Merode	2	2	2	1
2	6000000019917757310	Q107211570	BOTH-PARENTS-AGREE	Elisabeth Beissel von Gymnich Belfort	Elisabeth Beissel von Gymnich	2	2	2	2
2	6000000019953429650	Q100439641	BOTH-PARENTS-PARTIAL	Margaret von Hohenstaufen Countess of Acerra	Margaret of Swabia	2	2	2	1
2	6000000019999363909	Q130634633	ONE-PARENT-AGREE	Louisa van der Meere de Saventhem	Louise van der Meere de Saventhem	1	2	1	1
2	6000000020013960183	Q43288815	BOTH-PARENTS-AGREE	Giovanni Battista Rospigliosi	Giovanni Battista, Prince  Rospigliosi	2	2	2	2
2	6000000020014087221	Q108935501	BOTH-PARENTS-AGREE	Maria Camilla Pallavicini II principessa di Gallicano	Maria Camilla Pallavicini	2	2	2	2
2	6000000020018799689	Q102826867	NO-PARENTS	Vivien de Barbezieux Seigneur de Barbezieux	Ithier, Sire de Barbezieux	0	0	0	0
2	6000000020025172423	Q110582715	ONE-PARENT-AGREE	Aeddan II ap Selyf I	Eunydd ap Brochwel ab Iswalt ab Idris Arw	1	1	1	1
2	6000000020031093414	Q131582032	NO-PARENTS	Anna von Uexküll	noble Anna of Ikskile	0	0	0	0
2	6000000020041667382	Q127270629	BOTH-PARENTS-PARTIAL	Didrik Blom Blom	commissioner, noble Tiirikka Blom, 2.Lord Frisnheim	2	2	2	1
2	6000000020095563294	Q15391482	NO-PARENTS	Maham Begum	Maham Begum	0	0	0	0
2	6000000020119728860	Q75922534	BOTH-PARENTS-PARTIAL	Elizabeth Stewart	Elizabeth Stewart	2	2	2	1
2	6000000020143117432	Q89099204	BOTH-PARENTS-AGREE	Lucrezia d'Este	Lucrezia d'Este	2	2	2	2
2	6000000020279627184	Q110521251	BOTH-PARENTS-AGREE	Maria Rita de Castelo Branco Correia e Cunha 1.ª marquesa de Belas	Maria Rita de Castello Branco, Marqueza & Senhora de Bellas	2	2	2	2
2	6000000020311995802	Q96077752	NO-PARENTS	Elisabeth Thirkettle	Elizabeth Thirkettle	0	0	0	0
