geni_id	our_name	qid	candidate_name	slot	via	sex	shared_words
6000000002188601500	Sergei Georgievich Георгиевич 8th Herzog von Leuchtenberg	Q4417000	Q4417000	child	George Maximilianovich Максимилианович 6th Duke of Leuchtenberg	M	
6000000002188601663	Karl Rüdiger von Pückler-Burghauss Graf	Q75324855	Q75324855	child	Olga Elisabeth Carola Victoria Marie Anna Agnes Antoinette von Sachsen-Altenburg Prinzessin, Gräfin zu Pückler-Burghauss	M	
6000000002188604033	Marie Helene Cecilie Alexandrine Olga Sophie Adelheid Reuß zu Köstritz Prinzessin, F1	Q75391972	Q75391972	child	Maria von Sachsen-Altenburg Herzogin, Prinzessin Reuß zu Köstritz	F	heinrich kostritz xxxv
6000000002188604477	Friedrich Leopold Franz Joseph Oscar Ernst Patrick of Prussia Prinz	Q26252012	Q26252012	child	Friedrich Leopold Joachim Carl Wilhelm von Preußen Prinz	M	karl prince prussia sigismund
6000000002188612156	Dmitri Borissovitch Dimitri Galitzine, Prince Dmitry Golitsyn Borisovich Pr Golitsyn	Q75275603	Q75275603	child	Marie Catherine Sophie Kleinmichel	M	
6000000002188612710	Elisabeth Karola Viktoria Adelaide Hilda Luise Alexandra von Sachsen-Altenburg Prinzessin	Q75391489	Q75391489	child	Friederike Adelheid Marie Luise Hilda Eugenie Af von Schaumburg-Lippe Herzogin zu Sachsen-Altenburg	F	ernst
6000000002188612971	Natalia Constantinovna Romanova Princess of Russia	Q75244353	Q75244353	child	Constantine Constantinovich Romanov of Russia Grand duke	F	
6000000002188615007	Leopold Friedrich Moritz Ernst Constantin Aribert Eduard von Anhalt-Dessau Prinz	Q75328053	Q75328053	child	Luise Marie Agnes Charlotte von Sachsen-Altenburg Herzogin zu Anhalt-Dessau, Prinzessin zu Schaumburg-Lippe	M	anhalt auguste eduard ernst joachim marie
6000000002188615091	Eduard Julius Ernst August Erdmann Herzog zu Anhalt	Q98835	Q98835	child	Joachim Ernst Wilhelm Karl Albrecht Leopold Friedrich Moritz Erdmann von Anhalt-Dessau Herzog von Anhalt	M	anhalt ernst friedrich joachim
6000000002188615971	Friedrich Franz IV Michael von Mecklenburg Großherzog zu Mecklenburg-Schwerin	Q57930	Frederick Francis IV	child	Friedrich Franz III Paul Nikolaus Ernst Heinrich von Mecklenburg Großherzog zu Mecklenburg-Schwerin	M	alexandra alexandrine hanover iii mecklenburgschwerin thyra
6000000002188616042	Friedrich August Herzog von Oldenburg	Q75244094	Q75244094	child	Elisabeth-Alexandrine Mathilde von Mecklenburg-Schwerin Großherzogin zu Oldenburg	M	alix altburg augustus duke grand ingeborg oldenburg pyrmont waldeck
6000000002188616050	Alexandrine von Oldenburg Herzogin	Q75238728	Q75238728	child	Elisabeth-Alexandrine Mathilde von Mecklenburg-Schwerin Großherzogin zu Oldenburg	F	alix altburg augustus duke grand ingeborg oldenburg pyrmont waldeck
6000000002188616849	Theodore Nikitich Romanov of Russia	Q3526472	Q3526472	child	Nikita Nikitich Romanoff Grandduke	M	nikita
6000000002188616859	Aleksandr Nikitich Romanov of Russia	Q1607433	Prince Alexander Romanov	child	Maria Ilarianovna Romanov Princess of Russia	M	nikita
6000000002188621763	Amabel FitzMaurice FitzGerald	Q75397070	Q75397070	child	Maud de Prendergast	F	
6000000002188644743	Raimbaut d'Aurenja seigneur d'Orange	Q5201	Raimbaut d'Aurenga	child	Guilhem d'Aumelas Seigneur d'Aumelas, de Montarnaud, de Popian & de Saint-Pons	M	
6000000002188655336	Leonard Grey	Q76188499	Q76188499	child	Thomas Grey	M	
6000000002188670115	Ralph Leigh	Q76357134	Q76357134	child	Ralph Leigh Esq., Under-Sheriff	M	leigh ralph
6000000002188670787	James Cavendish Lord	Q6679415	Q6679415	sibling	William Cavendish	M	
6000000002188674334	Susan Ryder Countess of Harrowby	Q75249093	Q75249093	sibling	Georgiana Augusta Eliot	F	2nd charlotte dudley earl granville harrowby levesongower ryder stafford
6000000002188674555	Anne Douglas of Queensbury	Q76259810	Q76259810	sibling	Charles Douglas	F	
6000000002189252829	邦治 後二条天皇	Q15838929	Shōen-hosshinnō	child	Yohito Go-Uda-tenno	M	
6000000002198792856	Madog Vychan ap Madog Crupl	Q25269457	Q25269457	child	Madog Crupl ap Gruffydd Farwn	M	fychan madog
6000000002204122022	Per Richard Hichens-Bergström	Q10654868	Dick Hichens-Bergström	child	Per Richard Benedikt Bergström	M	bergstrom richard
6000000002205441887	Elizabeth Grey	Q96074826	Q96074826	sibling	Richard Grey KG	F	anne baroness
6000000002211292089	高豊 京極	Q11374457	Kyōgoku Takakazu	child	高和 京極	M	
6000000002218104519	Bernhard Woldemar Hermann Frhr. von Hoyningen-Huene	Q108654265	Baron Rudolph von Hoyningen gen. Huene	child	Ernst Andreas Hermann Bar. von Hoyningen-Huene	M	andreas ernst hermann von
6000000002221089047	Mary Diana Lascelles	Q75248935	Q75248935	child	Diana Elizabeth Matilda Lascelles Countess of Harewood	F	harewood lascelles
6000000002230433647	光長 松平	Q11104448	Matsudaira Mitsunaga	child	勝姫 天崇院 徳川	M	
6000000002230436327	喜佐 竜昌院 結城	Q5325011	Kisahime	child	秀康 結城	F	
6000000002230730201	長重 浅野	Q11557437	淺野長重	child	長政 浅野	M	
6000000002231041862	久恒正室 池田	Q110176348	池田奈阿	child	勝子 円盛院 本多	F	
6000000002231526131	七曲 杉原	Q11353561	Nanamagaridono	child	家利 杉原	F	
6000000002238994248	本清院 今出川	Q110962651	徳川国姫	child	宮子 京極	F	
6000000002240225353	高三 京極	Q11374443	Kyōgoku Takamitsu	child	Takatomo Kyogoku	M	takatomo
6000000002240794688	Августа Виктория Гогенцоллерн	Q263545	Q263545	child	Wilhelm August Karl Joseph Peter Ferdinand Benedikt von Hohenzollern-Sigmaringen Prinz	F	manuel portugal
6000000002244391526	Maria de Manuel	Q23542792	Q23542792	child	María de Castilla y Aragón	F	
6000000002248195532	Walter Strickland, II	Q75503904	Q75503904	child	Walter	M	strickland walter
6000000002265353142	Alexandre François Auguste de Grasse comte	Q526030	Alexandre Francois Auguste de Grasse	child	François Joseph Paul de Grasse	M	
6000000002268405326	忠常正室 奥平	Q108824241	daughter of Okudaira Nobumasa	child	亀 盛徳院 徳川	F	
6000000002282846246	Ida Harriet Augusta Noel (Hay) Countess of Gainsborough	Q75271545	Q75271545	child	Elizabeth Hay Countess of Erroll	F	agnes charles countess duff fife noel
6000000002298547107		Q5745762	Sven Frostenson	child	Anders Frostenson	M	anders frostenson lidmanfrostenson ulla
6000000002298585192	Frederikke Vilhelmine Louise Zachariæ	Q138018330	Frederikke Scheel	child	Louise Frederikke Zachariae	F	
6000000002322328966	Charles d'Alençon	Q1347446	Charles IV, Duke of Alençon	child	René of Alençon	M	alenon anne lorraine rene
6000000002362240907	Jennette Savile	Q76093519	Q76093519	child	Henry Saville Esq.	F	
6000000002387697105	Paul Verner Lybeck	Q17382319	Q17382319	sibling	Karl Mikael Lybeck	M	
6000000002391660016	NN Prinz von Hessen und bei Rhine	Q75383962	Q75383962	child	Victoria Melita of Saxe-Coburg and Gotha Großherzogin von Hessen bei Rhein, Grand Duchess of Russia	M	and grand hesse rhine
6000000002394174754	Engelbert-Charles Marie Henri Antoine François Prosper Ernest Gaspard d'Arenberg 10th Duc d'Arenberg	Q75384302	Q75384302	child	Engelbert Prosper Marie d'Arenberg	M	
6000000002399738190	Francisco Isidro Borges Lafinur	Q2886767	Q2886767	child	María del Carmen Lafinur Pinedo	M	borges guillermo haslam jorge
6000000002407176604	Thomas Mallory, Kt.	Q75517084	Q75517084	child	Alice Mallory	M	
6000000002411596795	Corfitz Eriksøn Hardenberg	Q136376273	Eiler Eriksen Hardenberg, Lord of Vedtofte	child	Anna Corfitsdatter Rønnow	M	erik hardenberg
6000000002415292369	経子 藤原	Q11623459	Fujiwara no Keishi/Tsuneko	child	経平 藤原	F	
6000000002416373711	季行室 藤原	Q106473123	藤原宗能の娘 (藤原季行の妻)	child	宗能 藤原	F	
6000000002418161302	芳子 藤原	Q11623510	Fujiwara no Yoshiko	child	師尹 藤原	F	
6000000002419907442	酒人	Q7244811	Q7244811	child	Inoe Ikami	F	
6000000002436419500	Edward Stanley, K.B.	Q75252816	Q75252816	child	Thomas Stanley	M	
6000000002439405081	Georgina Augusta Drummond	Q76288881	Q76288881	child	George Finch	F	finch george
6000000002440762195	俊隆 源	Q17214160	Q17214160	child	師隆 源	M	
6000000002440818651	仁覚 源	Q106373109	Jingaku	child	尊子 藤原	M	
6000000002441078451	禔子	Q5354435	Tōshi-naishinnō	sibling	Teishi	F	
6000000002441164008	敦康	Q8193925	Q8193925	child	定子 藤原	M	
6000000002441520420	Lydia Harrington	Q96201012	Q96201012	child	Mary Stanton	F	
6000000002441575236	厳子	Q106261371	Izuko-joō	child	daughter of Fujiwara no Sadakata	F	daughter fujiwara
6000000002442343329	述子 藤原	Q106261935	Fujiwara no Nobuko	child	実頼室 藤原	F	
6000000002442554571	祐 藤原	Q106272141	Fujiwara no Sukehime	child	Fujiwara no Munetada	F	fujiwara
6000000002452409564	Philippe-Charles de France duc d'Anjou	Q2415120	Q2415120	child	María Teresa of Habsburg-Austria Princess of Spain, Queen Consort of France	M	anne france louis marie spain
6000000002459716142	Teodor (Teddy) August Biaudet	Q17380055	Q17380055	child	Léon Gabriel Biaudet	M	biaudet gabriel
6000000002459934850	Marie Gabrielle Mathilde Isabelle Therese Antoinette Sabine von Bayern Kronprinzessin	Q61450	Princess Marie Gabriele, Princess Rupprecht of Bavaria	child	Maria José Joana Eulália Leopoldina Adelaide Isabel Carolina Micaela Rafaela Gabriela Francisca de Assis e de Paula Inês Sofia Joaquina Teresa Benedita Bernardina de Bragança Infanta de Portugal, Herzogin von Bayern	F	adelheid albrecht bavaria crown franz joseph ludwig prince rupprecht sophie theodor wilhelm
6000000002473246496	盛明	Q11581426	Moriakira-shinnō	child	周子 源	M	
6000000002493809846	Barbara Irene Adelheid Viktoria Elisabeth Bathildis von Preußen Großherzogin zu Mecklenburg-Schwerin	Q3104331	Q3104331	child	William Victor Carl August Henry Sigismund Hohenzollern of Prussia	F	
6000000002494325213	Ulrika Charlotta Fredrika von Kraemer	Q112973878	Ulriikka Charlotte Frederiikka Kraemer	child	Kristina Gustava Charlotta Boije af Gennäs	F	boije charlotta gustava pehr qvalstad
6000000002494784067	Jacques Maria di Bourbon-Parma Principe	Q75392697	Q75392697	child	Margaret of Denmark	M	
6000000002562232114	Tatjana Фёдоровна Катырёва-Ростовская	Q107673614	Tatyana Romanova	sibling	Michael I Fyodorovich Romanov	F	xenia
6000000002580553006	修弘 右京亮 山口	Q11466654	Yamaguchi Nagahiro	child	正弘(宗永) 山口	M	
6000000002583713319	Tun Dr. Mahathir bin Mohamad Iskandar	Q181383	Q181383	child	Mohamad Iskandar	M	
6000000002603394457	Agnes Helève d'Évreux	Q61807767	N.N.	child	Robert	F	
6000000002603400083	Egbert	Q122188934	Egbert of Flanders	child	Arnulf	M	adele arnulf
6000000002603577814	Philip Pendleton	Q100941248	Philip Pendleton	child	Phillip Pendleton, I	M	
6000000002603752127	Isabel Alfonsez de Borgoña Infanta de Castilla	Q75290633	Q75290633	child	Violante de Aragón, reina consorte de Castilla	F	alfonso
6000000002632360173	Meinrad I von Hohenzollern-Sigmaringen 2'er Fürst	Q505204	Meinrad I, Prince of Hohenzollern-Sigmaringen	child	Johann I von Hohenzollern-Sigmaringen Graf, 1'er Fürst	M	euphrosyne grafin hohenzollernsigmaringen johann marie maximilian prince sibylle von
6000000002642192633	Etienne d'Eu	Q111235397	Jean III, Comte d'Alençon	child	Marguerite de Sully	M	
6000000002660138139	Christian Schøller, II	Q16063786	Gustav Grüner Schøller	child	Ebba Ovidia Grüner	M	ebba gruner ovidia
6000000002666391021	Janet Cusing	Q76293079	Q76293079	child	Robert Maitland Laird of Eccles	F	
6000000002666803193	Margarete Mytton	Q75446890	Q75446890	child	Adam Peshale Kt., MP	F	
6000000002669671024	貴子 節宮	Q6993284	Q6993284	child	景子 鷹司	F	
6000000002758487033	Sebastião de Portugal rei de Portugal e dos Algarves	Q272899	Q272899	child	João Manuel de Portugal	M	joo manuel portugal
6000000002764501845	Joszi Paul von Gans	Q75326996	Q75326996	child	Eilinka Freiin von Fabrice	M	
6000000002764822544		Q75377274	Q75377274	child	Maria von Silva-Tarouca	F	
6000000002765728541	Emma Stephanie Kahn	Q131621260	Emma Stephanie Eberstadt	child	"Falck ""Ferdinand"" Eberstadt"	F	eberstadt ferdinand sara seligmann zelie
6000000002766589115	Hugo de Dunstanville	Q18576900	Q18576900	sibling	Alan de Dunstanville	M	
6000000002772648242	Emma von von Anhalt-Bernburg-Schaumburg-Hoym Fürstin Regentin zu Waldeck und Pyrmont	Q65016	Q65016	child	Amalie Charlotte Wilhelmine Louise von Nassau-Weilburg Fürstin zu Anhalt-Bernburg-Schaumburg-Hoym	F	amalie and george nassauweilburg prince pyrmont victor waldeck
6000000002774428629	Pamela Henrietta Fitzgerald	Q64685573	Pamela, Lady Campbell	sibling	Lucy Louisa FitzGerald	F	campbell edward fitzgerald fox
6000000002774523419	Guy Lawrence Charteris	Q75386286	Q75386286	sibling	Yvo Alan Charteris	M	charteris hugo wemyss
6000000002801764189	Elizabeth Barnard	Q88180642	Q88180642	child	Thomas Macy	F	
6000000002803035122		Q75359296	Q75359296	child	Heinrich von Habsburg-Lothringen	F	
6000000002803153124		Q76136965	Q76136965	child	Malcolm Grane Ludovic Martin Munthe	M	malcolm munthe
6000000002804777238	William Howe	Q136304637	George Howe	child	William Amos Howe	M	howe william
6000000002809942022	Sarah McCallum	Q76342520	Q76342520	child	John Campbell	F	
6000000002824773925	Magdalene Doniphan Finall	Q87844101	Q87844101	child	Thomas Monteith Gentleman Sr.	F	
6000000002826850067	吉備	Q11412639	Kibi-naishinnō	child	草壁	F	
6000000002827388736	孝標女 菅原	Q461024	Sugawara no Takasue no musume	child	孝標 菅原	F	
6000000002827483178	Andrea Fowler	Q97072111	Q97072111	child	Elizabeth Morgan	F	
6000000002839272231	小屎 藤原	Q47470300	Fujiwara no Okuso	child	鷲取 藤原	F	
6000000002840011367	百能 藤原	Q17230101	Q17230101	child	麻呂 藤原	F	
6000000002843586183	又子 坂上	Q48764642	Sakanoue no Matako	child	Karitamaro Sakanoue	F	
6000000002849383434	不破	Q11361820	Fuwa-naishinnō	child	県犬養 広刀自	F	
6000000002849500933	縄主娘 藤原	Q106080128	Fujiwara no Tadanushi's eldest daughter	child	薬子 藤原	F	
6000000002853975247	Guillaume Armand Hélion d'Harcourt	Q63487570	Louis Jacques Marie d'Harcourt	child	Jean Bernard Armand Armand d'Harcourt	M	
6000000002864908720		Q460310	Christina Odenberg	child	Kerstin Sara Maria Odenberg	F	anders ingemar kerstin maria odenberg sara
6000000002872652959	Gauthier de Mayenne II	Q76346883	Q76346883	child	Geoffroy de Mayenne Seigneur de Mayenne	M	
6000000002895004437	Knud Christian Frederik Michael von Glücksburg Arveprins af Danmark	Q381069	Q381069	child	Alexandrine Auguste Mecklenburg	M	alexandrine christian frederik
6000000002895071239	Caroline-Mathilde Louise Dagmar Christine Louise Dagmar Christine Maud Augusta Ingeborg Thyra Adelaide Glücksburg	Q264675	Q264675	child	Harald Christian Frederik of Denmark	F	
6000000002905033930	Ranulf de Meschines	Q2849820	Q2849820	child	William FitzRanulf Lord of Copeland	M	
6000000002907025932	Mary Plowden	Q75534889	Q75534889	child	John Stonor	F	
6000000002908898294	Ebenezer Tilden, I	Q139667509	Stephen Tilden	child	Stephen Tilden I	M	stephen tilden
6000000002908955214	Eadmund	Q75386348	Q75386348	child	Ealhswith	M	
6000000002918925761		Q25249965	Q25249965	child	Kenneth Guy Lieberthal	M	kenneth lieberthal
6000000002919964383	Tauno Robert Alarik Hannikainen	Q17380524	Q17380524	child	Pietari Mikonpoika Hannikainen	M	hannikainen pietari
6000000002928372108		Q58874910	Brit Storhaug	sibling	Åge Storhaug	F	
6000000002929150614	Gorm Christian Frederik Hans Harald von Schleswig-Holstein, Glücksburg Prins til Danmark	Q2281586	Q2281586	child	Harald Christian Frederik of Denmark	M	
6000000002938091580	Flemming Valdemar Carl Axel af Danmark von Glücksburg Prins, Greve af Rosenborg	Q3083032	Q3083032	child	Margaretha Sofia Lovisa Ingeborg Bernadotte av Sverige prinsesse af Danmark	M	margaretha
6000000002943442630	Baudouin Albert Charles Léopold Axel Marie Gustave de Belgique I	Q12976	Baudouin I of Belgium	child	Astrid Sofia Lovisa Thyra Bernadotte, av Sverige Reine de Belges	M	belgium josephinecharlotte leopold
6000000002958689733	時直 宰相 西洞院	Q134458639	柳沢信以	child	時慶 西洞院	M	
6000000002964798270	John Hamilton	Q75272677	Q75272677	child	Thomas Hamilton	M	
6000000002968046306	公充 三条	Q11355810	Sanjō Kinatsu	child	実治 左大臣 三条	M	
6000000002968342746	公仲正室 勧修寺	Q110068432	勧修寺晴秀の娘 (正親町三条公仲の妻)	child	Haruhide Kajuji	F	haruhide
6000000002971056620	Rupprecht Maximilian Maria Ludwig Joseph Georg Konrad Thaddäus Hubertus Felix Sebastian Kaspar von Arco-Zinneberg	Q75294367	Q75294367	child	Maria LUDWIG Gottfried Engelbert Ignatius Franziskus Judas Thaddäus Konrad Aloysius Katharina Melchior Graf von und zu Arco-Zinneberg	M	
6000000002980301854	為頼 冷泉	Q126006391	Mōri Tokutsurumaru	child	為満 冷泉	M	
6000000002980544521	隆安 四条	Q11547682	Tsunahiro Mōri	child	言行 山科	M	
6000000003003041898	Augusta Louise Adelaide Caroline Ida von Sachsen-Meinigen Prinzessin zu Sachsen-Altenburg	Q3629562	Q3629562	sibling	George II of Saxe-Meiningen and Hildburghausen Duke	F	anne ernst marie moritz
6000000003005271578		Q136145035	Charles André Colonna-Walewski	child	Roger Alexandre Guy Colonna-Walewski	M	colonnawalewski roger
6000000003008551585		Q75393290	Q75393290	child	Richard Francis Abel Smith	F	
6000000003012794950	Carl Ferdinand Georg von Christierson	Q106773949	Carl Axel Gustaf von Christierson	child	Carl Gustaf Wilhelm von Christierson	M	
6000000003024829088	Waleran De Beaumont	Q76375285	Q76375285	child	Waleran de Beaumont	M	
6000000003028852891	政森 内藤	Q8514908	Q8514908	child	政親 内藤	M	
6000000003051114991	Lucretia Johansdotter Gyllenhielm	Q4951675	Lucretia Gyllenhielm	child	Johan III Gustafsson Vasa	F	hansdotter iii
6000000003051193740	Béatrix d'Ath	Q76322746	Q76322746	child	Gautier III d'Ath seigneur de Roeulx	F	ada
6000000003052761977		Q75383144	Q75383144	child	Charles Albert de Schooten Whetnall	M	madeleine schooten
6000000003057946426	Henri Robert Ferdinand Marie Louis Phillippe d'Orleans	Q538411	Prince Henri d'Orléans	sibling	Isabelle Françoise Hélène Marie d'Orléans	M	dorleans franoise helne henri jean
6000000003061868832	Dagmar Louise Thyra Sophie Augusta Petra Bitsch	Q75324519	Q75324519	child	Dagmar Louise Elisabeth Castenschiold	F	
