cluster,cluster_size,geni_id,name,generations_above,exports_containing
1,18019,6000000006727746469,Mary Magdalene Schwarzburg,61,1
1,18019,6000000006727746476,"Georg Friedrich, Countess Of",61,1
1,18019,6000000006727746483,"Georg Ernst, Count Of",61,1
1,18019,6000000006727746490,"Ludwig Gunther III, Count Of",61,1
1,18019,6000000006727746497,"Johanne Elisabeth, Countess Of Schwarzburg",61,1
1,18019,6000000014229007029,Anna Dorothea Grafin Schwarzburg-Sondershausen,61,1
1,18019,6000000190208423821,Princess Christina von Schwarzburg-Sondershausen,61,1
1,18019,6000000016039990692,Concordie,61,1
1,18019,6000000016040004638,Anna Auguste,61,1
1,18019,6000000014763149340,Juliane Dorothea Grafin,61,1
1,18019,6000000014763185253,Magdalene Sibylle Reuss von Plauen,61,1
1,18019,6000000014763318050,Henrich ll Reuss von Plaugen,61,1
1,18019,6000000014763387253,Totgeboren Reuss zu Gera,61,1
1,18019,6000000016039808037,Heinrich lV. von Reuß-Plauen,61,1
1,18019,6000000026058325194,Ein Sohn Reuss zu Gera,61,1
1,18019,6000000014348445763,Sibylle Juliane von Schwarzburg-Sondershausen,61,1
1,18019,6000000016032734747,Clara Sabine von Schwarzburg-Sondershausen,61,1
1,18019,6000000016033222542,Sophie Dorothee von Schwarzburg-Arnstadt,61,1
1,18019,6000000016033226742,Christine Elisabeth von Schwarzburg-Sondershausen,61,1
1,18019,6000000016033228913,Johan Günther lV Linie Erloschen,61,1
1,18019,6000000016033416501,Catharina Eleonore von Schwarzburg-Sondershausen,61,1
1,18019,6000000006727741552,Antonie Sybille von Barby,61,1
1,18019,6000000006727746519,"Christiane Elisabeth,Gräfin von Barby-Mühlingen",61,1
1,18019,6000000006727746527,Justine Sofie Barby,61,1
1,18019,6000000006727746537,Emilie Juliane Barby,61,1
1,18019,6000000021452602073,"August Ludwig,Graf von Barby",61,1
1,18019,6000000013896540820,Friedrich Wilhelm,61,1
1,18019,6000000017976293748,Christoph Ludwig Stolberg,61,1
1,18019,6000000014139998620,Heinrich lll Graf Reuß zu Lobenstein,61,1
1,18019,6000000014207800711,Elenore Grafin von Reuss,61,1
1,18019,6000000014207901274,Heinrich x Reuß jüngere Linie,61,1
1,18019,6000000014233306483,Heinrich V Graf Reuss von Plaugen,61,1
1,18019,6000000014233336522,Heinrich Vlll Herr zu Hirschberg Reuss von Plaugen,61,1
1,18019,6000000014272813268,Heinrich Vll Reuss von Lobenstein,61,1
1,18019,6000000014478899542,Magdalene Dorothea Grafin,61,1
1,18019,6000000014479293585,"Henriette ""Henrika"" Juliane Gräfin Von Reuss",61,1
1,18019,6000000014479664775,Amalie Christiane von Reuss,61,1
1,18019,6000000014480165440,Ernestine Sofie,61,1
1,18019,6000000014480801193,Heinrich lX von Reuss,61,1
1,18019,6000000014480946825,Friederike Sibylle,61,1
1,18019,6000000014199978947,Heinrich l Reuß,61,1
1,18019,6000000014475769001,Magdalene Juliane Posthuma von Reuss-Gera,61,1
1,18019,6000000043763449890,Barbara Magdalena von Mansfeld zu Hinterort,61,1
1,18019,6000000052225554006,Burchard Heinrich Schenk Von Tautenburg,61,1
1,18019,6000000052225677912,Schenk Von Tauteburg,61,1
1,18019,6000000014159878817,Otto Ludwig von Schönburg-Waldenburg-Hartenstein,61,1
1,18019,6000000014512676224,Ernestina von Schönburg-Waldenburg,61,1
1,18019,6000000028177076043,Juliana Marie von Schönberg-Hartenstein,61,1
1,18019,6000000006443762197,Ludwig Friedrich I Schwarzburg,61,1
1,18019,6000000021466008254,Albertine Antonia zu Schwarzburg-Rudolstadt,61,1
1,18019,6000000078181758830,Anthony Thompson,61,1
1,18019,6000000006727749029,Anna Sibylla Solms,61,1
1,18019,6000000025649545143,Johann Georg zu Solms-Sonnewalde-Pouch,61,1
1,18019,6000000025649828132,Sophie Ernestine zu Solms-Sonnewalde-Pouch,61,1
1,18019,6000000013939743038,Louise,61,1
1,18019,6000000016285240390,Georg Ludwig Nassau,61,1
1,18019,6000000021674963821,Adolf Von Nassau-Dillenburg-Schaumburg,61,1
1,18019,6000000003827467177,Johann Reinhard II Reinhard,61,1
1,18019,6000000020958535960,Agatha Christine Hanau,61,1
1,18019,6000000192018871827,Friedrich Casimir,61,1
1,18019,6000000000728025183,Maria Franziska von Fürstenberg-Stühlingen,61,1
1,18019,6000000181039186862,Franz Ernst,61,1
1,18019,6000000181457243826,Johann XI.,61,1
1,18019,6000000003827355983,Philippine Henriette Grafin zu Hohenlohe-Langenburg,61,1
1,18019,6000000005599001990,Eleonore Juliane Css Of Hohenlohe-Langenburg,61,1
1,18019,6000000005599001996,Johanne Sofie Css Of Hohenlohe-Langenburg,61,1
1,18019,6000000005599009005,Luise Charlotte Css Of Hohenlohe-Langenburg,61,1
1,18019,6000000005599009044,Christine Marie Css Of Hohenlohe,61,1
1,18019,6000000005599009058,Ernestine Elisabeth Css Of Hohenlohe,61,1
1,18019,6000000005599009064,Ludwig Christian Ct Of Hohenlohe,61,1
1,18019,6000000005599009070,Marie Magdalene Css Of Hohenlohe,61,1
1,18019,6000000005599009076,Moritz Ludwig Ct Of Hohenlohe,61,1
1,18019,6000000005599009082,Philipp Friedrich Ct Of Hohenlohe,61,1
1,18019,6000000005599009088,Sofie Christine Css Of Hohenlohe,61,1
1,18019,6000000008274880339,Albrecht Wolfgang Of Hohenlohe,61,1
1,18019,6000000014248565199,Christian Kraft Hohenlohe,61,1
1,18019,6000000014248627141,Friedrich Eberhard Graf von Hohenlore-Langenburg,61,1
1,18019,6000000014248682262,Auguste Dorothea Hohenlohe,61,1
1,18019,6000000040813171520,Johanna Sophie von Hohenlohe-Langenburg,61,1
1,18019,6000000018225735298,Susanna Louise von Hohenlohe,61,1
1,18019,6000000029728143534,Dorothea Van Hohenlohe-Waldenburg,61,1
1,18019,6000000017420328130,Sophie Eleonore von Limpurg Gaildorf,61,1
1,18019,6000000017502095584,Wilhelm Heinrich von Limpurg Gaildorf,61,1
1,18019,6000000022724407737,Philipp Albrecht van Limpurg Gaildorf,61,1
1,18019,6000000003827355991,Ludwig Kraft von Nassau-Saarbrücken,61,1
1,18019,6000000005599082423,Karl Ludwig Ct Of Nassau Saarbrucken,61,1
1,18019,6000000005599082747,Gustav Adolf Ct Of,61,1
1,18019,6000000005599082950,Philipp Wilhelm Ct Of,61,1
1,18019,6000000005599082964,Sofie Dorothea (Johanne) Css Of,61,1
1,18019,6000000005599082973,Sofie Eleonore Css Of,61,1
1,18019,6000000005599082990,Son Ct Of,61,1
1,18019,6000000008274760404,Sophie Amalie Amalie Css von Nassau-Saarbrücken,61,1
1,18019,6000000006727853760,Margareta Elizabeth zu Leiningen-Westerburg,61,1
1,18019,6000000063544068864,Johanne Sybille Leiningen,61,1
1,18019,6000000012272381422,"Leopold Christian Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000012273073209,Ludwig Karl,61,1
1,18019,6000000012288474421,Johann Franz,61,1
1,18019,6000000012288516586,stillborn,61,1
1,18019,6000000001881459991,François van La Tour-Auvergne,61,1
1,18019,6000000001881543345,Emmanuel Maurice van La Tour-Auvergne,61,1
1,18019,6000000001881714440,François Egon de La Tour d'Auvergne,61,1
1,18019,6000000001881847455,Marie Anne de La Tour d'Auvergne-Bouillon,61,1
1,18019,6000000001881865353,Therese Henriette de La Tour d'Auvergne-Bouillon,61,1
1,18019,6000000001881866068,Elisabeth Eleonore de La Tour d'Auvergne-Bouillon,61,1
1,18019,6000000018858052816,Frederik Godfried van La Tour-Auvergne,61,1
1,18019,6000000018858065964,Henriëtte van La Tour-Auvergne,61,1
1,18019,6000000018858203771,Frederik Constantijn van La Tour-Auvergne,61,1
1,18019,6000000018858333653,N.N. van La Tour-Auvergne,61,1
1,18019,6000000018858475965,Hendrik Oswald van La Tour-Auvergne,61,1
1,18019,6000000018858493542,Lodewijk Frederik van La Tour-Auvergne,61,1
1,18019,6000000018858494339,Louise Emilie van La Tour,61,1
1,18019,6000000003628089445,"Friedrich Ludwig Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000005599009330,"Dorothea Amalie Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000005599009573,"Ernst Kasimir Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000005599009627,"Anton Günther Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000005599009705,"Luise Klara Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000005599009717,"Maximilian Wilhelm Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000005599009753,"Sofie Eleonore Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000007295010814,"August II Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000007295607258,"Wilhelmine Augusta Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000007295616219,"Sofie Elisabeth Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000011047364493,"Karl Gustav Schleswig-Holstein, Oldenburg",61,1
1,18019,6000000007281047020,Elisabeth Friederike Frederike Zweibrücken,61,1
1,18019,6000000017210613359,Sophie Amalie Pfalzgrafin bei Rhein von der Pfalz,61,1
1,18019,6000000023531485792,Eleonore Auguste von Pfalz-Zweibrücken,61,1
1,18019,6000000023531826564,Wilhelm Ludwig von Pfalz-Zweibrücken,61,1
1,18019,6000000023532139139,Christine Louise Juliana von Wittelsbach,61,1
1,18019,6000000023532211993,Karl Gustav von Pfalz-Zweibrücken,61,1
1,18019,6000000023532309842,Friedrich Ludwig von Pfalz-Zweibrücken,61,1
1,18019,6000000024091819382,Charlotte Friederike von der Pfalz-Zweibrücken,61,1
1,18019,6000000041137346151,Anna Ursula Zweibrucken,61,1
1,18019,6000000006580978241,Friedrich Ludwig Graf von Nassau-Ottweiler,61,1
1,18019,6000000006581015165,Anna Katharina Katharina von Nassau-Sarrebrücken-Ottweiler,61,1
1,18019,6000000025496590064,Friedrich Ludwig von Nassau-Ottweiler,61,1
1,18019,6000000025496769989,Karl Siegfried von Nassau-Ottweiler,61,1
1,18019,6000000025496837051,Moritz von Nassau-Ottweiler,61,1
1,18019,6000000025496838015,Erbgraf Christian Ludwig von Nassau-Ottweiler,61,1
1,18019,6000000025496847070,Walrad von Nassau-Ottweiler,61,1
1,18019,6000000025497058895,Luise von Nassau-Ottweiler,61,1
1,18019,6000000025496885005,Philipp Ludwig zu Leiningen-Westerburg,61,1
1,18019,6000000025497028830,Luise zu Leiningen-Westerburg,61,1
1,18019,6000000005599082513,Marie Albertine Nassau-Usingen,61,1
1,18019,6000000005599082530,William Henry,61,1
1,18019,6000000005599082775,Heinrich Pr Of Nassau,61,1
1,18019,6000000005599082942,Marie Ernestine Pss Of Nassau,61,1
1,18019,6000000016376103688,Vilhelmina Henriette zu Nassau-Usingen,61,1
1,18019,6000000007506891418,Eleonore Charlotte Charlotte Württemberg-Mömpelgard,61,1
1,18019,6000000020335655285,Leopold Eberhard von Württemberg,61,1
1,18019,6000000087368460821,Otto Friedrich,61,1
1,18019,6000000087368540831,Henriette Krautter,61,1
1,18019,6000000087369162855,Konrad Ludwig,61,1
1,18019,6000000087369189933,Elisabeth Krautter,61,1
1,18019,6000000087370043864,Hedwig Krautter,61,1
1,18019,6000000054446169840,Maria Juliana von Leiningen-Westerburg,61,1
1,18019,6000000054498239963,Georg Wilhelm Von Leiningen-Westerburg,61,1
1,18019,6000000054498389001,Philipp Ludwig Von Leiningen-Westerburg,61,1
1,18019,6000000054498401016,Anna Sophia Von Leiningen-Westerburg,61,1
1,18019,6000000054498403947,Juliane Katharina Von Leiningen-Westerburg,61,1
1,18019,6000000054498513896,Katharina Von Leinigen-Westerburg,61,1
1,18019,6000000054498523888,Johanna Sibylle Von Leiningen-Westerburg,61,1
1,18019,6000000054498571878,"Margarethe Von Leiningen-Westerburg,",61,1
1,18019,6000000054498636900,Maria Leiningen,61,1
1,18019,6000000054498729823,Juliane Walpurge Von Leiningen-Westerburg,61,1
1,18019,6000000054498756847,Amalie Von Leiningen-Westerburg,61,1
1,18019,6000000054498781827,Ursula Von Leiningen-Westerburg,61,1
1,18019,6000000006580986104,Johann Philipp Wild und Rheingraf von Dhaun,61,1
1,18019,6000000015731118667,Anna Sybilla Florentina,61,1
1,18019,6000000003827464845,Georg Wilhelm von Leiningen-Dagsburg-Falkenburg,61,1
1,18019,6000000007289494596,Alexandrine Juliane von Leinigen-Heidesheim,61,1
1,18019,6000000010997828848,Johann Ludwig,61,1
1,18019,6000000017635038944,Emich Christian von Leiningen-Dagsburg-Falkenburg,61,1
1,18019,6000000023813166757,Johanne Polyxene von Leiningen,61,1
1,18019,6000000023813327368,Dietrich von Leiningen,61,1
1,18019,6000000023813350424,Beatrix Elisabeth von Leiningen,61,1
1,18019,6000000023813597836,Anna Eleonore von Leiningen,61,1
1,18019,6000000026255390862,Friedrich Emich von Leiningen,61,1
1,18019,6000000016327887758,Anton Franz Joseph von Montfort,61,1
1,18019,6000000017514677178,Maria Franziska Elisabeth von Montfort Tettnang,61,1
1,18019,6000000017514695637,Maria Theresia Felizitas von Montfort,61,1
1,18019,6000000015349885445,Maria Anna von Sulz,61,1
1,18019,6000000065914528847,Maria Theresia Felicitas von Sulz,61,1
1,18019,6000000078931541073,Gabriella Maria Fürst Principessa Di Savoia-Carignano,61,1
1,18019,6000000008382554696,Maria Polyxena Khuen von Lichtenberg und Belasi,61,1
1,18019,6000000016871670299,Jakob Ferdinand Franz,61,1
1,18019,6000000017757493071,Marie Elisabeth Khuen von Belasi,61,1
1,18019,6000000083273467627,Benigna Konstanze von Oppersdorff,61,1
1,18019,6000000000475144989,John Walker,61,1
1,18019,6000000000475146002,Richard Walker,61,1
1,18019,6000000000475146014,Sarah Walker,61,1
1,18019,6000000000475146025,Thomas Walker,61,1
1,18019,6000000000475146036,Jonathan Walker,61,1
1,18019,6000000001192101306,Mary Walker,61,1
1,18019,6000000001959307076,John Watson,61,1
1,18019,6000000002390216557,Hannah Walker,61,1
1,18019,6000000003478901819,Grace Watson,61,1
1,18019,6000000201229544891,Margery Roberts,61,1
1,18019,6000000201229862823,Thomas Roberts,61,1
1,18019,6000000201229967833,William,61,1
1,18019,6000000201230018823,Christopher,61,1
1,18019,6000000222844887988,John,61,1
1,18019,6000000038099010878,Theodorus,60,1
1,18019,6000000046121680821,Adrienne,60,1
1,18019,6000000047701646217,George Sayer,60,1
1,18019,6000000047702978181,Robert,60,1
1,18019,6000000047703735991,John Thomas Sayer,60,1
1,18019,6000000047703886913,Charles,60,1
1,18019,6000000047703914876,Adolphus,60,1
1,18019,6000000017895977825,Anna van Hesse,60,1
1,18019,6000000019490132249,Pieter van Cats,60,1
1,18019,6000000048753310915,Charles(Karel) Philips Hendrik Johan Baptist van de Werve,60,1
1,18019,6000000174096557365,Eleonore Marie van de Werve,60,1
1,18019,6000000174098205880,Gertrude Madeleine van de Werve,60,1
1,18019,6000000174098366877,Charles-Philippe Joseph,60,1
1,18019,6000000037794663963,Tunis,60,1
1,18019,6000000017896188047,Willem Lodewijk van Wassenaar,60,1
1,18019,6000000018437987662,Marie Walburge de Coudenhove,60,1
1,18019,6000000017711889108,Christophe Louis de Beauffort,60,1
1,18019,6000000034664771897,Marie Anne de Croix,60,1
1,18019,6000000013745393711,Joan,60,1
1,18019,6000000013745675439,Jacob,60,1
1,18019,6000000013745831187,Elisabeth,60,1
1,18019,6000000013745860402,Lovina,60,1
1,18019,6000000013745862448,Govert,60,1
1,18019,6000000013746036019,Adriana Johanna,60,1
1,18019,6000000013745472623,Jacoba Willemsdr van der Wiele,60,1
1,18019,6000000017723283353,Maria van der Wiele,60,1
1,18019,6000000019389472702,Johannes van der Wiele,60,1
1,18019,6000000019390043458,Elisabeth van der Wiele,60,1
1,18019,6000000053399678505,Nicolas Jean Eugène,60,1
1,18019,6000000068735984947,Marie-Thérèse,60,1
1,18019,6000000224721102844,Charles-Ignace-Florent,60,1
1,18019,6000000224721143831,Loüis-Dominique II,60,1
1,18019,6000000224721369833,Henri,60,1
1,18019,6000000036836073923,Willem,60,1
1,18019,6000000057782248299,Hermeline Petronella Schaep,60,1
1,18019,6000000017566997592,Anna Maria Ripperda,60,1
1,18019,6000000017572773460,Pieter Hieronymus,60,1
1,18019,6000000003827529224,Elisabeth Philippina von Wied-Runkel,60,1
1,18019,6000000028711940061,Juliana Van Wied Runkel,60,1
1,18019,6000000029498084068,Philippina Katharina Walpurgis Wied-Runkel,60,1
1,18019,6000000046507880225,Maria Anna Magdalena,60,1
1,18019,6000000003934435346,Amalia Elisabeth Hanau,60,1
1,18019,6000000008461701889,Charlotte Louise Hanau,60,1
1,18019,6000000008461765766,Wilhelm Reinhard Hanau,60,1
1,18019,6000000008461774487,Heinrich Ludwig,60,1
1,18019,6000000008461820060,Friedrich Ludwig,60,1
1,18019,6000000008461854328,Philipp Moritz,60,1
1,18019,6000000008461900357,Jakob Johann,60,1
1,18019,6000000008461901412,Katharina Juliane Hanau,60,1
1,18019,6000000008461912204,Philipp Ulrich,60,1
1,18019,6000000030666394766,Unknown daughter Hanau,60,1
1,18019,6000000016709791888,Johanna V. von Hanau von Salm-Dhaun,60,1
1,18019,6000000016801577489,Magdalena Elisabeth von Hanau-Munzenberg,60,1
1,18019,6000000093028463246,Maria Juliana von Hanau-Münzenberg,60,1
1,18019,6000000000307247672,Henriëtte Catharina Nassau,60,1
1,18019,6000000001554051035,Louise Henriette Oranje,60,1
1,18019,6000000001562593113,Willem van Nassau-Dillenburg,60,1
1,18019,6000000003342457608,Albertine Agnes Orange,60,1
1,18019,6000000007059343514,Isabella Charlotte Orange-Nassau,60,1
1,18019,6000000007152816272,Maria Orange-Nassau,60,1
1,18019,6000000006727746410,Anton Günther von Schwarzburg-Sondershausen,60,1
1,18019,6000000006727749872,Anna Schwarzburg,60,1
1,18019,6000000006727749879,Johann Günther,60,1
1,18019,6000000006727749913,Ludwig Günther II,60,1
1,18019,6000000006727749921,Sofie Elisabeth Schwarzburg,60,1
1,18019,6000000006727749928,Klare Sabine Schwarzburg,60,1
1,18019,6000000014228862291,Katharina Elisabeth Schwarzburg,60,1
1,18019,6000000014745529118,"Christian Günther ll ""der Fromme""",60,1
1,18019,6000000016033756516,Eleonore Sophie Schwarzburg,60,1
1,18019,6000000006727746504,Albrecht Friedrich I von Barby,60,1
1,18019,6000000006727753007,Agnes Elisabeth Barby,60,1
1,18019,6000000014169255318,Heinrich X Reuss,60,1
1,18019,6000000014200214030,Heinrich lll Reuß,60,1
1,18019,6000000014205239635,"Juliane Marie Reuß zu Gera, Reuß Jüngere linie",60,1
1,18019,6000000014205835197,"Heinrich ll ""Der Andere"" Reuß zu Gera, Reuß Jüngere linie",60,1
1,18019,6000000014205844269,Dorothea Sibylle Reuß,60,1
1,18019,6000000014205858147,"Agnes Reuß zu Gera, Reuß Jüngere linie",60,1
1,18019,6000000014228315478,Heinrich lX,60,1
1,18019,6000000014228799039,Ernestine Reuß,60,1
1,18019,6000000014417305444,Heinrich l Reuß,60,1
1,18019,6000000014417395897,Heinrich lV Reuß,60,1
1,18019,6000000014417497359,Heinrich V Reuß,60,1
1,18019,6000000014417518556,Sophie Hedwig Reuß,60,1
1,18019,6000000014417528724,Heinrich Vll,60,1
1,18019,6000000014417640127,Heinrich Vlll,60,1
1,18019,6000000018308589284,"Elisabeth Magdalene Reuß zu Gera, Reuß Jüngere linie",60,1
1,18019,6000000018309284971,Heinrich VI Reuß von Plauen,60,1
1,18019,6000000006727849900,Albrecht Anton Schwarzburg,60,1
1,18019,6000000016070785859,Maria Susanna,60,1
1,18019,6000000016070808272,Ludmilla Elisabeth,60,1
1,18019,6000000016070890601,Christiane Magdalene,60,1
1,18019,6000000016070901159,Sophie Juliane,60,1
1,18019,6000000078180446974,Anthony Thompson,60,1
1,18019,6000000220923734975,Richard Thompson,60,1
1,18019,6000000220923734979,Margaret Anne Thompson,60,1
1,18019,6000000006727757250,Sophie Dorothea von Mansfeld-Arnstein,60,1
1,18019,6000000013939752111,Ludwig Heinrich von Nassau DIllenburg,60,1
1,18019,6000000021674741384,Maria Anna Juliana von Nassau-Dillenburg,60,1
