qid,geni_id,en_label,reaches_charlemagne
Q45652300,,Wang Qi,yes
Q45652302,,Pei Mou,yes
Q45652306,6000000075485857891,Chen Yingshen,no
Q45652323,,Lu Mou,no
Q45652330,,Xue Bei,yes
Q45652337,,Fang Xianshang,yes
Q45652341,6000000075502366005,Shi Zhongyuan,no
Q45652342,,Sun Alv,yes
Q45652365,6000000075485352253,Chen Yingchen,no
Q45652384,,Xue Mian,yes
Q45652390,,Sun Ahuan,yes
Q45652392,6000000075502209025,Shi Zhongcan,no
Q45652397,,Li Chang,yes
Q45652417,,Pei Ziying,yes
Q45652422,6000000075484691533,Chen Yinghong,no
Q45652444,,Xue Zhongfu,yes
Q45652449,,Fang Huanhuan,yes
Q45652451,,Sun Amei,yes
Q45652453,6000000075502067203,Shi Zhongjiao,no
Q45652456,,Li Zhi,yes
Q45652475,,Pei Shou,yes
Q45652480,6000000075485460089,Chen Yingxiang,no
Q45652503,,Xue Sui,yes
Q45652508,6000000074747432971,Fang Ji,yes
Q45652510,,Sun Huihe,yes
Q45652514,6000000075502585829,Shi Zhongxian,no
Q45652515,,Li Mou,yes
Q45652535,,Pei Xuanming,yes
Q45652540,6000000075485911869,Chen Yinglong,no
Q45652562,,Xue Meng,yes
Q45652574,,Li Mou,yes
Q45652582,,Wang Bida,no
Q45652595,,Pei Jingluan,yes
Q45652599,6000000075485951824,Chen Yinglong,no
Q45652620,,Xue Ji,yes
Q45652634,,Li Mou,yes
Q45652638,6000000075502343051,Shi Xingming,no
Q45652649,,Shen Shupei,no
Q45652656,,Pei Wenduan,yes
Q45652661,6000000075485349214,Chen Yingbi,no
Q45652678,,Qiu Mou,yes
Q45652683,,Xue He,yes
Q45652695,,Li Zhigu,yes
Q45652701,6000000075502619825,Shi Xingchong,no
Q45652714,,Li Yu,yes
Q45652717,,Pei Yuan,yes
Q45652720,6000000018457577456,Zhu Shaoen,yes
Q45652723,6000000075485146244,Chen Yinglin,no
Q45652742,,Xue Jing,yes
Q45652754,,Li Wenggui,yes
Q45652762,6000000075502535865,Shi Xingwei,no
Q45652773,,Li Xuan,yes
Q45652775,,Pei An,yes
Q45652785,6000000075485506044,Chen Maoqin,no
Q45652801,,Xue Renhui,yes
Q45652810,,Yu Sichang,yes
Q45652815,,Li Yan,yes
Q45652822,6000000075502491878,Shi Xingshao,no
Q45652833,,Li Shu,yes
Q45652834,,Pei Hong,yes
Q45652845,6000000075485921848,Chen Maojian,no
Q45652860,6000000075508259029,Baocheng,no
Q45652862,,Xue Sihui,yes
Q45652874,6000000012375749063,Zengchong,yes
Q45652875,,Li Mou,yes
Q45652884,6000000075502301057,Shi Xingqin,no
Q45652893,,Li Yan,yes
Q45652904,6000000075485731983,Chen Migao,no
Q45652915,,Wei Mou,yes
Q45652921,,Xue Xi,yes
Q45652935,,Li Mou,yes
Q45652952,,Li Fang,yes
Q45652953,,Pei Jinghong,yes
Q45652967,,Huangfu Ye,yes
Q45652968,6000000075485923859,Chen Huiqing,no
Q45652982,,Xue Sixing,yes
Q45652995,,Li Zuguang,yes
Q45653010,6000000075501601408,Shi Xingying,no
Q45653012,,Pei Shuqing,yes
Q45653015,,Li Po,yes
Q45653028,6000000075485295267,Chen Zonggui,no
Q45653042,,Xue Zhao,yes
Q45653070,6000000075502608834,Shi Xingzhao,no
Q45653074,,Pei Shenju,yes
Q45653086,6000000075484824854,Chen Jianneng,no
Q45653102,,Xue Mou,yes
Q45653116,,Li Jian,yes
Q45653132,,Li Ying,yes
Q45653134,,Pei Shenfu,yes
Q45653137,6000000075501537429,Shi Xingbiao,no
Q45653145,6000000075485826929,Chen Huaigu,no
Q45653157,6000000019496382606,Zha Zonghao,yes
Q45653161,,Xue Huang,yes
Q45653174,,Li Shiliang,yes
Q45653192,,Pei Shaozong,yes
Q45653197,6000000075501890240,Shi Xingning,no
Q45653204,6000000075485192371,Chen Huaixun,no
Q45653221,,Xue Sheng,yes
Q45653234,,Li Gao,no
Q45653253,,Pei Xu,yes
Q45653259,6000000075502037167,Shi Xingji,no
Q45653262,,Zheng ??,yes
Q45653264,6000000075485805939,Chen Pengfei,no
Q45653276,6000000019496301797,Zha Shuzhi,yes
Q45653280,,Xue Kui,yes
Q45653289,,Liu Guangqi,no
Q45653294,,Li Yun,no
Q45653314,,Pei Guangjin,yes
Q45653322,,Zheng Yuansi,yes
Q45653323,6000000075502559840,Shi Ruji,no
Q45653325,6000000075484978905,Chen Jiaomin,no
Q45653336,,Zha Zonghan,yes
Q45653339,,Xue Zhan,yes
Q45653348,,Liu Yinggui,no
Q45653360,,Cui Yi,yes
Q45653365,,Shao Shan,yes
Q45653374,,Pei Yaochen,yes
Q45653384,6000000075485472191,Chen Jiaomin,no
Q45653385,6000000075502410103,Shi Rujie,no
Q45653396,,Zha Huan,yes
Q45653399,6000000074759049036,Wei Zhen,yes
Q45653407,,Liu Shoulang,no
Q45653412,,Li Qiao,yes
Q45653413,,Jin Shuxian,no
Q45653419,,Cui Dafang,yes
Q45653432,,Pei Yuchen,yes
Q45653442,6000000075485113844,Chen Jizhou,no
Q45653445,6000000075502562851,Shi Rushang,no
Q45653457,6000000074759196009,Wei Zhiyi,yes
Q45653466,,Liu Qiyan,no
Q45653471,,Li E,yes
Q45653472,,Zhang Renyin,no
Q45653489,6000000074767392027,Yuan Erniang,yes
Q45653499,,Pei Cao,yes
Q45653503,6000000075486023821,Chen Yibo,no
Q45653508,6000000075501385500,Shi Ruxun,no
Q45653518,6000000074758852139,Wei Huaibian,yes
Q45653520,6000000075506583893,Mao Bao,no
Q45653528,6000000074759910882,Wei Zi,yes
Q45653533,,Li Gongmin,yes
Q45653548,6000000074767378032,Yuan Gou,yes
Q45653558,,Pei Maozong,yes
Q45653562,6000000075485752941,Chen Jianzhi,no
Q45653568,6000000075502641822,Shi Rujue,no
Q45653577,6000000074759361859,Wei Huaizhi,yes
Q45653591,,Li Hang,yes
Q45653605,,Guo Taisu,no
Q45653618,,Pei Tiao,yes
Q45653621,6000000075485265378,Chen Yanfu,no
Q45653629,6000000075502385000,Shi Rubao,no
Q45653636,6000000074759299906,Wei Mou,yes
Q45653665,,Li Baniang,no
Q45653678,,Pei Mou,yes
Q45653681,6000000075485895884,Chen Xiangong,no
Q45653695,6000000075501940238,Shi Ruzhan,no
Q45653696,6000000074759336891,Wei Hao,yes
Q45653697,,Mao Shukai,no
Q45653723,,Li Hai,no
Q45653736,,Pei Jiashou,yes
Q45653739,6000000075485170928,Chen Xianren,no
Q45653755,6000000075325069227,Wei Xiaojian,yes
Q45653756,,Mao Baotai,no
Q45653757,6000000075502364955,Shi Ruzhan,no
Q45653800,6000000075485174267,Chen Guanguo,no
Q45653816,,Wei Jian,yes
Q45653817,,Mao Qizong,no
Q45653819,6000000075502529865,Shi Ruyan,no
Q45653856,,Pei Xiuye,yes
Q45653859,6000000075485885877,Lu Fu,no
Q45653876,,Wei Zongli,yes
Q45653881,6000000075502528901,Shi Rulin,no
Q45653919,6000000075485762955,Lu Qing,no
Q45653933,,Wei Wenke,yes
Q45653941,6000000075502442969,Shi Rujing,no
Q45653980,6000000075485868949,Lu Bing,no
Q45653993,,Wei Congyi,yes
Q45654006,6000000075502032237,Shi Ruwen,no
Q45654036,,Pei Zhou,yes
Q45654041,6000000075485751001,Lu Hou,no
Q45654054,,Wei Shengui,yes
Q45654066,6000000075501940243,Shi Rujie,no
Q45654077,,Chen Feng,yes
Q45654095,,Pei Shen,yes
Q45654099,6000000075486014832,Lu Hou,no
Q45654112,,Wei Fa,yes
Q45654125,,Yun Xiang,yes
Q45654126,6000000075502420933,Shi Ruying,no
Q45654135,,Chen Zan,yes
Q45654157,,He Lin,yes
Q45654164,6000000075502070064,Shi Rubi,no
Q45654169,,Pei Zhili,yes
Q45654176,6000000075486057822,Lu Qi,no
Q45654197,,Wei Jiu,yes
Q45654227,,Pei Siben,yes
Q45654228,6000000075502558886,Shi Rubao,no
Q45654236,6000000075485966878,Lu Jun,no
Q45654256,,Wang Zhaochen,yes
Q45654258,,Lu Yue,yes
Q45654287,,Pei Sizhe,yes
Q45654292,6000000075502412052,Shi Ruyan,no
Q45654297,6000000074747280944,Lu Zhao,no
Q45654311,6000000075505884290,Shen Jing,no
Q45654318,,Wei Delin,yes
Q45654319,6000000074717204858,Cui Pi,yes
Q45654347,6000000099000369897,Boerjijite Balu,no
Q45654348,,Pei Sigong,yes
Q45654354,6000000075502239100,Shi Liangyu,no
Q45654355,6000000075485031424,Lu Cong,no
Q45654377,,Wei Baoyin,yes
Q45654407,,Pei Zhigu,yes
Q45654411,6000000074717375083,Yang Fuzao,no
Q45654415,6000000075485270248,Lu Yan,no
Q45654417,6000000075502549871,Shi Liangbi,no
Q45654427,,Anfu jun zhu,yes
Q45654439,,Wei Shensi,yes
Q45654466,,Pei Mou,yes
Q45654474,6000000075485894861,Lu Tao,no
Q45654479,6000000075502330040,Shi Liangce,no
Q45654485,6000000074791267834,Shuoduer,no
Q45654498,,Wei Gui,yes
Q45654500,,Lu Qiao,yes
Q45654526,,Pei Mou,yes
Q45654534,6000000075485774046,Lu Jing,no
Q45654539,6000000075502366013,Shi Zhiyi,no
Q45654559,,Wei Baofan,yes
Q45654587,,Pei Dagan,yes
Q45654595,6000000075485100331,Lu Meng,no
Q45654602,6000000075502476925,Shi Zhiyan,no
Q45654614,,Li Xuanqing,yes
Q45654617,,Wei Baoyi,yes
Q45654633,,Wang Fangshi,yes
Q45654646,,Pei Yunchu,yes
Q45654654,6000000075485447197,Lu Wan,no
Q45654664,6000000075502511875,Shi Zhihuai,no
Q45654674,,Li Shouxu,yes
Q45654676,,Wei Su,yes
Q45654694,,Wang Chongli,yes
Q45654706,,Pei Cangzhi,yes
Q45654715,6000000075486009844,Lu Jin,no
Q45654727,6000000075501936301,Shi Zhitian,no
Q45654736,,Wei Baohe,yes
Q45654752,,Wang Yao,yes
Q45654763,,Pei Chang,yes
Q45654773,6000000075485910894,Lu Mo,no
Q45654787,6000000075502173179,Shi Zhijian,no
Q45654795,,Wei Zan,yes
Q45654812,,Wang Fangze,yes
Q45654823,,Pei Zezhi,yes
Q45654833,6000000075485797962,Lu He,no
Q45654849,6000000075501687367,Shi Zhifeng,no
Q45654851,,Zi Ni,yes
Q45654853,,Wei Yunzhi,yes
Q45654870,,Wang Jing,yes
Q45654892,6000000075486029836,Lu Chan,no
Q45654909,,Li Zizhen,yes
Q45654910,6000000075501565290,Shi Zhiduan,no
Q45654912,,Wei Renji,yes
Q45654930,,Wang Wan,yes
Q45654940,,Pei Songshou,yes
Q45654953,6000000075485711985,Lu Tang,no
Q45654969,6000000075502520859,Shi Zhiyuan,no
Q45654972,,Wei Xiang,yes
Q45654989,,Wang Hun,yes
Q45654999,,Pei Bofeng,yes
Q45655005,,Huangfu Qiu,yes
Q45655013,6000000075485875994,Lu Yan,no
Q45655031,6000000075502584864,Shi Zhimeng,no
Q45655048,,Wang Ye,yes
Q45655058,,Pei Dinggao,yes
Q45655072,6000000074753706821,Lu Youzhi,yes
Q45655083,,Lu Ti,yes
Q45655107,,Wang Qi,yes
Q45655132,6000000075485659026,Lu Ziju,no
Q45655166,,Wang Hao,yes
Q45655183,,Wang Zijian,yes
Q45655192,6000000075485953879,Lu Wentong,no
Q45655203,6000000074787762414,Zheng Mou,yes
Q45655217,6000000075502276111,Shi Chengjiao,no
Q45655227,,Wang Huan,yes
Q45655253,6000000075485431127,Lu Yuanguang,no
Q45655276,,Cui Tao,yes
Q45655279,6000000075502503897,Shi Jiekong,no
Q45655286,,Wang Chun,yes
Q45655314,6000000075485291348,Lu Tianji,no
Q45655316,,Xiliboji,yes
Q45655321,,Chen Yichen,no
Q45655323,,Li Mou,yes
Q45655329,6000000074758743365,Wei Kuangsu,yes
Q45655332,,Sun Qiu,no
Q45655336,,Cui Zunyi,yes
Q45655343,6000000075502653857,Shi Jiequan,no
Q45655347,,Wang Dan,yes
Q45655373,6000000075485930879,Lu Shengyu,no
Q45655389,6000000074759328874,Wei Mou,yes
Q45655392,,Sun Sansan,no
Q45655395,,Cui Jifang,yes
Q45655404,6000000075502583876,Shi Jiehuan,no
Q45655407,,Wang Yi,yes
Q45655434,6000000075485903913,Lu Youchang,no
Q45655437,,Shilimen,yes
Q45655450,6000000074759367839,Wei Qia,yes
Q45655452,,Sun Xiaonv,no
Q45655455,,Cui Jizhi,yes
Q45655466,6000000075502401013,Shi Xinan,no
Q45655469,,Wang Xu,yes
Q45655495,6000000075485447211,Lu Zhongming,no
Q45655511,6000000074759018088,Wei Shou,yes
Q45655513,,Sun Xiaoxiao,no
Q45655528,6000000075502116121,Shi Guquan,no
Q45655529,,Wang Tan,yes
Q45655556,6000000075485998826,Lu Zhongxi,no
Q45655563,,Huang Zihong,no
Q45655571,6000000074759224953,Wei Mou,yes
Q45655573,,Sun Chunchun,no
Q45655588,,Wang Wei,yes
Q45655590,6000000075502680834,Shi Guquan,no
Q45655599,,Pei Xiuzhen,yes
Q45655616,6000000075485612063,Lu Yanhui,no
Q45655625,,Lv Ning,no
Q45655633,,Sun Wudi,no
Q45655647,,Wang Yuanguang,yes
Q45655659,,Pei Siliang,yes
Q45655668,,Lu Yao,yes
Q45655676,6000000075485944928,Lu Weizhong,no
Q45655691,,Wei Qi,yes
Q45655693,,Sun Qinu,no
Q45655706,,Wang Dewen,yes
Q45655714,6000000075502343118,Shi Yanmei,no
Q45655718,,Pei Su,yes
Q45655727,,Lu Zhuan,yes
Q45655735,6000000075486097821,Lu Yuanzhi,no
Q45655745,,Wang Mou,yes
Q45655751,,Wei Gongyou,yes
Q45655753,,Sun Xiaoya,no
Q45655768,,Wang Lian,yes
Q45655778,6000000075501962332,Shi Yanxun,no
Q45655780,,Pei Mou,yes
Q45655789,,Lu Hao,yes
Q45655796,6000000075486098822,Lu Ruoji,no
Q45655811,,Wei Liangzai,yes
Q45655813,,Sun Xinnu,no
Q45655827,,Wang Shu,yes
Q45655839,,Pei Zicha,yes
Q45655841,6000000075502684829,Shi Yanyu,no
Q45655848,6000000075399098218,Li Mou,yes
Q45655853,6000000075485352330,Lu Shiyong,no
Q45655871,,Wei Lijian,yes
Q45655886,,Wang Yan,yes
Q45655898,,Pei {Canfan}??,yes
Q45655908,,Li Mou,yes
Q45655913,6000000075486036861,Lu Weizhong,no
Q45655930,,Wei Mingchen,yes
Q45655931,,Sun Wan,yes
Q45655946,,Wang Anqi,yes
Q45655959,,Pei Fan,yes
Q45655966,6000000075502364977,Shi Yanshou,no
Q45655968,,Cui Jinsi,yes
Q45655973,6000000075485237278,Lu Conglong,no
Q45655981,6000000075503009232,Huang Gong,no
Q45655991,,Sun Tiao,no
Q45656006,,Wang Quanqi,yes
Q45656019,,Pei Wei,yes
Q45656028,6000000075502260158,Shi Xibai,no
Q45656029,,Cui Rendu,yes
Q45656034,6000000075485314416,Lu Yaochen,no
Q45656049,,Yunshan,no
Q45656052,,Li Bin,yes
Q45656066,,Wang Rongqi,yes
Q45656077,,Pei Hong,yes
Q45656088,,Cui Huaide,yes
Q45656091,6000000075502551869,Shi Xiyi,no
Q45656095,6000000075485323275,Lu Wanyou,no
Q45656128,,Wang Yu,yes
Q45656139,,Pei E,yes
Q45656148,,Cui Shiye,yes
Q45656153,6000000075502623911,Shi Xibiao,no
Q45656155,6000000075485752964,Lu Weizhi,no
Q45656175,,Yuwen Chengqi,yes
Q45656189,,Wang Wei,yes
Q45656200,,Pei Qiao,yes
Q45656208,,Cui Xi,yes
Q45656213,6000000075485701021,Lu Zhenfa,no
Q45656214,6000000075502639886,Shi Xihua,no
Q45656233,,Yuwen Miao,yes
Q45656234,,Pan Yanheng,no
Q45656236,,Zhang Fu,yes
Q45656248,,Wang Gang,yes
Q45656258,,Pei Hao,yes
Q45656272,6000000075485634146,Lu Tinglong,no
Q45656273,6000000075502632850,Shi Xiwen,no
Q45656291,6000000075507192907,Zhang Yiyong,no
Q45656295,,Zhang Shou,yes
Q45656308,,Wang Sheng,yes
Q45656313,6000000075406214207,Pan Shao,no
Q45656318,,Pei Jian,yes
Q45656332,6000000075485693043,Lu Deguang,no
Q45656335,6000000075502303078,Shi Xizui,no
Q45656350,,Wei Yunbiao,yes
Q45656351,,Cai Xun,no
Q45656355,,Zhang Shizong,yes
Q45656368,,Wang Hui,yes
Q45656378,,Pei Xi,yes
Q45656393,6000000075485874943,Lu Deyu,no
Q45656398,6000000075502345041,Shi Xiguang,no
Q45656410,,Wei Shijing,yes
Q45656412,,Li Zhan,yes
Q45656426,,Xiang Chengfang,no
Q45656430,,Wang Zong,yes
Q45656439,,Pei Zhi,yes
Q45656453,6000000075484900409,Lu Huizhi,no
Q45656457,,Xiaoyunshibuhua,yes
Q45656461,6000000075502639895,Shi Xijiao,no
Q45656471,,Wei Youdao,yes
Q45656473,,Li Zhao,yes
Q45656500,,Pei Xun,yes
Q45656514,6000000075484703551,Lu Huaidao,no
Q45656523,6000000075502591913,Shi Liyan,no
Q45656527,,Li Mou,yes
Q45656532,,Wei Xiake,yes
Q45656533,,Li Ji,yes
Q45656560,,Pei Fan,yes
Q45656569,,Han Zheng,no
Q45656576,6000000075485934960,Lu Pengsheng,no
Q45656584,6000000075502204108,Shi Miaosheng,no
Q45656591,,Wei Zhenke,yes
Q45656592,,Li Tong,yes
Q45656618,,Pei Huang,yes
Q45656627,,Han Ximeng,no
Q45656634,6000000075484601571,Tao Mu,no
Q45656643,6000000075502410128,Shi Miaoyin,no
Q45656652,,Wei Chuke,yes
Q45656655,6000000075503397208,Wang Nong,no
Q45656691,,Cui Tiao,no
Q45656697,6000000075486095836,Tao Zhong,no
Q45656707,6000000075502529918,Shi Miaopu,no
Q45656713,,Wei Shizhuang,yes
Q45656749,,Cui Qiu,no
Q45656758,6000000075485198337,Tao Yin,no
Q45656768,6000000075501241561,Shi Miaofeng,no
Q45656771,,Linghu Cong,yes
Q45656772,,Wei Fang,yes
Q45656799,,Pei Sanhu,yes
Q45656809,,Cui Ke,no
Q45656820,6000000075486035842,Tao Chong,no
Q45656832,,Linghu Liangsi,yes
Q45656833,6000000075502560882,Shi Miaolun,no
Q45656834,,Wei Kai,yes
Q45656859,,Pei Wende,yes
Q45656869,,Cui Jing,no
Q45656878,6000000075485219323,Tao Ceng,no
Q45656892,,Wei Jun,yes
Q45656894,6000000075502475936,Shi Miaosong,no
Q45656919,,Pei Gui,yes
Q45656931,,Cui Tong,no
Q45656939,6000000075486027851,Tao Yi,no
Q45656953,,Linghu Qiaoer,yes
Q45656954,,Wei Yunping,yes
Q45656958,6000000075502164135,Shi Miaopu,no
Q45656960,,Liu Wen,yes
Q45656974,,Wang Hongzhi,yes
Q45656980,,Pei Jin,yes
Q45656991,,Cui Hui,no
Q45657001,6000000075484900415,Tao Zhen,no
Q45657014,,Wei Shizhen,yes
Q45657019,,Liu Gong,yes
Q45657022,6000000075502669837,Shi Miaoshan,no
Q45657041,,Pei Mou,yes
Q45657048,6000000074733647883,Zhang Qiao,yes
Q45657051,,Lv Congzhi,yes
Q45657062,6000000075485686978,Tao Xun,no
Q45657075,,Wei Yuansheng,yes
Q45657080,,Liu Rang,yes
Q45657086,6000000075502614854,Shi Miaoyun,no
Q45657096,,Wang Sixi,yes
Q45657101,,Pei Mou,yes
Q45657128,6000000075485745004,Tao Jian,no
Q45657135,,Wei Wang,yes
Q45657140,,Liu Yiyi,yes
Q45657146,6000000075502710840,Shi Miaoxi,no
Q45657154,,Wang Wei,yes
Q45657159,,Pei Mou,yes
Q45657187,6000000075486073870,Tao Juren,no
Q45657194,,Wei Yuangui,yes
Q45657207,6000000075501384500,Shi Miaohui,no
Q45657213,,Wang Zhuo,yes
Q45657219,,Pei Jingshu,yes
Q45657249,6000000075485424107,Tao Shuliang,no
Q45657272,6000000075502526890,Shi Miaokan,no
Q45657275,,Jiang Lun,yes
Q45657276,,Wang Sigong,yes
Q45657281,,Pei Ziyu,yes
Q45657307,6000000075485381175,Tao Shuxian,no
Q45657314,,Wei Zheng,yes
Q45657321,,Liu Gongniang,yes
Q45657333,6000000075501919322,Shi Miaoyuan,no
Q45657334,,Wang Xiqian,yes
Q45657340,,Pei Mou,yes
Q45657367,6000000075485033337,Tao Zaoyuan,no
Q45657376,,Wei Liang,yes
Q45657381,,Liu Jian,yes
Q45657394,,Wang Gui,yes
Q45657396,6000000075502648852,Shi Miaoyan,no
Q45657401,,Pei Mou,yes
Q45657427,6000000075485525206,Tao Chunqing,no
Q45657434,,Wei Lan,yes
Q45657439,,Liu Tai,yes
Q45657452,,Wang Hai,yes
Q45657457,6000000075502239132,Shi Miaolian,no
Q45657460,,Pei Mou,yes
Q45657484,,Cui Te,yes
Q45657488,6000000075485958878,Tao Mengxun,no
Q45657493,,Wei Bing,yes
Q45657508,6000000014488320190,Shi Zhike,yes
Q45657513,,Wang Jianzi,yes
Q45657519,6000000075502718826,Shi Miaoji,no
Q45657520,,Pei Yu,yes
Q45657549,6000000075485735996,Tao Menggui,no
Q45657556,,Wei Zhi,yes
Q45657560,,Lv Xu,yes
Q45657572,,Wang Tailao,yes
Q45657579,,Pei Jingshen,yes
Q45657580,6000000075502258149,Shi Miaoying,no
Q45657608,6000000075485146362,Yin Yie,no
Q45657616,6000000074759740953,Wei Mou,yes
Q45657634,,Wang Quan,yes
Q45657641,,Pei Zhu,yes
Q45657645,6000000075502653888,Shi Miaoqiong,no
Q45657669,6000000075485506112,Yin Youda,no
Q45657676,6000000075406114909,Wei Mou,yes
Q45657693,,Wang Baozi,yes
Q45657706,6000000075502583929,Shi Fayi,no
Q45657721,6000000075506355994,Shen Yongling,no
Q45657727,6000000075486154822,Yin Youyu,no
Q45657750,,Wang Malao,yes
Q45657757,,Pei Jialing,yes
Q45657766,6000000075502529924,Shi Fajiu,no
Q45657782,,Shen Yongqi,no
Q45657787,6000000075486148828,Mei Qi,no
Q45657810,,Wang Tian,yes
Q45657818,,Pei Mou,yes
Q45657827,6000000075502289071,Shi Fawen,no
Q45657828,,Li Chang,yes
Q45657840,,Liu Cun,no
Q45657845,6000000075485718047,Mei Pan,no
Q45657850,,Xie Yuanbin,no
Q45657853,,Wei Que,yes
Q45657869,,Wang Rui,yes
Q45657877,,Pei Sixun,yes
Q45657898,6000000075506306989,Shen Yonglong,no
Q45657904,6000000075486073887,Mei Xingsi,no
Q45657908,,Xie Jingxuan,no
Q45657912,,Wei Qiu,yes
Q45657929,,Wang Mai,yes
Q45657937,,Pei Jiaoran,yes
Q45657949,6000000075502010300,Shi Fayong,no
Q45657967,6000000075485701029,Mei Zhihe,no
Q45657968,,Xie Deng,no
Q45657972,,Wei Xiang,yes
Q45657987,,Wang Zhilu,yes
Q45657996,,Pei Zhounan,yes
Q45658010,6000000075502721824,Shi Faping,no
Q45658025,6000000075486036903,Mei Shiju,no
Q45658026,,Xie Sengniang,no
Q45658030,,Wei Chen,yes
Q45658047,,Wang Shen,yes
Q45658056,,Pei Shaonan,yes
Q45658059,6000000030265859478,Zhu Jincong,no
Q45658069,6000000075502473976,Shi Faben,no
Q45658078,,Li Yingxin,yes
Q45658087,,Xie Zhuniang,no
Q45658088,6000000075486137852,Mei Kuanfu,no
Q45658095,,Zhang Fujun,yes
Q45658107,,Wang Zhang,yes
Q45658116,,Pei Shinan,yes
Q45658132,6000000075502385050,Shi Fayin,no
Q45658141,,Ding Hongyi,no
Q45658147,,Xie Zhiyan,no
Q45658148,6000000075486022865,Mei Yingqi,no
Q45658150,,Fu Xiu,no
Q45658156,,Li Shao,yes
Q45658168,,Wang Rong,yes
Q45658177,,Pei Youran,yes
Q45658195,6000000075502589885,Shi Faan,no
Q45658204,6000000074734925021,Li Daoli,yes
Q45658207,,Xie Chengxi,no
Q45658208,6000000075486059890,Chang Ming,no
Q45658215,,Li Huang,yes
Q45658226,,Wang Yanfan,yes
Q45658235,,Pei Guonan,yes
Q45658255,6000000075501369612,Shi Fayin,no
Q45658263,6000000074735381854,Li Jingshu,yes
Q45658266,,Xie Chenghan,no
Q45658267,6000000075485817057,Chang Jian,no
Q45658274,,Li Xiao,yes
Q45658276,,Gao Kui,no
Q45658286,,Wang Qiu,yes
Q45658295,,Pei Songren,yes
Q45658317,6000000075502608887,Shi Fayin,no
Q45658322,,Li Zhongkang,yes
Q45658326,6000000075485432230,Chang Zhen,no
Q45658336,6000000075327442887,Gao Shangxian,no
Q45658345,,Wang Changyu,yes
Q45658348,,Chu Maoduan,no
Q45658355,,Pei Mou,yes
Q45658364,,Li Cun,yes
Q45658379,6000000075502621865,Shi Faquan,no
Q45658381,6000000074734982024,Li Han,yes
Q45658384,,Ouyang Mou,no
Q45658385,6000000075485694094,Chang Ting,no
Q45658389,6000000074759579180,Wei Fujiang,yes
Q45658393,,Cui Xuantai,yes
Q45658405,,Wang Zan,yes
Q45658415,,Pei Mou,yes
Q45658436,,Ding Shumo,no
Q45658440,6000000075502639909,Shi Fayan,no
Q45658442,,Li Jujie,yes
Q45658446,6000000075485772070,Chang Yan,no
Q45658449,6000000074759732994,Wei Guayou,yes
Q45658453,,Cui Qi,yes
Q45658468,,Wang Yangui,yes
Q45658474,,Pei Yaozhi,yes
Q45658500,,Li Juzuo,yes
Q45658501,6000000075502273131,Shi Facheng,no
Q45658505,6000000075485239345,Chang Yu,no
Q45658508,6000000074759895871,Wei Zhang,yes
Q45658512,,Cui Ding,yes
Q45658527,,Wang Zhijin,yes
Q45658532,,Aixinjueluo Yongchang,yes
Q45658533,,Pei Anshi,yes
Q45658544,,Li Yuanyi,yes
Q45658553,,Li Gulie,yes
Q45658559,,Li Jujing,yes
Q45658563,6000000075502532892,Shi Faxiu,no
Q45658565,6000000075486128878,Chang Yuanshao,no
Q45658568,6000000074759562118,Wei Yingjin,yes
Q45658587,,Wang Zhishou,yes
Q45658593,,Pei Yihong,yes
Q45658603,,Li Tang,yes
Q45658619,,Li Juyi,yes
Q45658624,6000000075486109868,Chang Yongzhi,no
Q45658625,6000000075502341982,Shi Faxiu,no
Q45658629,6000000074759865856,Wei Huangchang,yes
Q45658647,,Wang Yi,yes
Q45658654,,Pei Quan,yes
Q45658682,,Li Shilong,yes
Q45658684,6000000075484703585,Chang Shougui,no
Q45658688,6000000075502239150,Shi Fazong,no
Q45658690,6000000074759762012,Wei Min,yes
Q45658706,,Wang Gang,yes
Q45658711,,Pei Zunye,yes
Q45658741,6000000075486116886,Chang Yanxin,no
Q45658746,6000000075502520916,Shi Falin,no
Q45658747,6000000074759486146,Wei Bo,yes
Q45658763,,Wang Gao,yes
Q45658768,,Pei Peng,yes
Q45658789,6000000075505646034,Chen Jinhui,no
Q45658806,6000000074759732999,Wei Zhi,yes
Q45658809,6000000075502601900,Shi Faju,no
Q45658822,,Wang Jin,yes
Q45658827,,Pei Li,yes
Q45658860,6000000075486086913,Chong Danian,no
Q45658863,6000000074759851911,Wei Lu,yes
Q45658866,,Lu Chuqing,yes
Q45658872,6000000075502475941,Shi Fazhong,no
Q45658880,,Wang Nai,yes
Q45658885,,Pei Xiang,yes
Q45658915,,Li Xuanbian,yes
Q45658916,,Sun Sunqiu,no
Q45658920,6000000075486138856,Cui Changru,no
Q45658925,6000000074759946825,Wei Chengyi,yes
Q45658926,,Lu Huang,yes
Q45658932,6000000075501999204,Shi Faming,no
Q45658939,,Wang Shijiong,yes
Q45658945,,Pei Yin,yes
Q45658975,,Li Shenming,yes
Q45658981,6000000075485705034,Cui Tong,no
Q45658987,6000000074759527157,Wei Zhen,yes
Q45658994,6000000075502638894,Shi Fazhou,no
Q45658998,,Wang Shida,yes
Q45659035,,Li Zixia,yes
Q45659041,6000000075485681072,Cui Quan,no
Q45659046,,Lu Mu,yes
Q45659056,6000000075502632880,Shi Fachi,no
Q45659057,,Wang Shiyi,yes
Q45659081,,Shiliewutai,yes
Q45659085,,Shang Zhouchu,no
