qid	wikidata_label	geni_id	geni_name	verdict	our_father	our_mother	anchor_father	anchor_mother	decisive	withheld_because	one_is_the_other_parent	decided_by
Q75499954	Sir Richard Brooke, 2nd Baronet	6000000016055560545	Richard Brooke Bt.	UNKNOWN (no parent recorded)			6000000013446106454		no	candidates share a name - may be one person	no	
Q75499954	Sir Richard Brooke, 2nd Baronet	6000000046909957937		UNKNOWN (not in our tree)			6000000013446106454		no	candidates share a name - may be one person	no	
Q75500016	Thomas Legh	6000000010191847603	Thomas Legh DD	CONFIRMED	6000000010191954421	6000000003086741634	6000000010191954421	6000000003086741634	no	candidates share a name - may be one person	no	
Q75500016	Thomas Legh	6000000046909082180		UNKNOWN (not in our tree)			6000000010191954421	6000000003086741634	no	candidates share a name - may be one person	no	
Q75500721	Thankful Chapin	6000000002807205331		UNKNOWN (not in our tree)			6000000013526690261		no	candidates share a name - may be one person	no	
Q75500721	Thankful Chapin	6000000003099644948	Thankful Chapin	CONTRADICTED	6000000002860696257	6000000002800809969	6000000013526690261		no	candidates share a name - may be one person	no	
Q75502120	Lettice Calverley	6000000010191536161	Lettice Calverley	CONFIRMED	6000000028303071990	6000000021870921723		6000000021870921723	no	candidates share a name - may be one person	no	
Q75502120	Lettice Calverley	6000000046910485829		UNKNOWN (not in our tree)				6000000021870921723	no	candidates share a name - may be one person	no	
Q75508256	John Warfield	6000000002824612574		UNKNOWN (not in our tree)			6000000036651202972	6000000002824612140	no		no	
Q75508256	John Warfield	6000000009554555782		UNKNOWN (not in our tree)			6000000036651202972	6000000002824612140	no		no	
Q75553200	Robert French Handcock	6000000008606437647		UNKNOWN (not in our tree)			6000000020643585472		no		no	
Q75553200	Robert French Handcock	6000000020705456476		UNKNOWN (not in our tree)			6000000020643585472		no		no	
Q75564714	Stephen Ludlow	4068291351600123292		UNKNOWN (not in our tree)			6000000035411155970		no		no	
Q75564714	Stephen Ludlow	6000000013323906183		UNKNOWN (not in our tree)			6000000035411155970		no		no	
Q75566488	Emilia Travers	6000000012771711430		UNKNOWN (not in our tree)			6000000033547942864	6000000033547472476	no		no	
Q75566488	Emilia Travers	6000000033547832465		UNKNOWN (not in our tree)			6000000033547942864	6000000033547472476	no		no	
Q75570999	Nigel Kingscote	6000000020388504500		UNKNOWN (not in our tree)			6000000020382413404		no		no	
Q75570999	Nigel Kingscote	6000000020388506359		UNKNOWN (not in our tree)			6000000020382413404		no		no	
Q75577863	John Read	6000000002677669119		UNKNOWN (not in our tree)				266740	no		no	
Q75577863	John Read	6000000029742167710		UNKNOWN (not in our tree)				266740	no		no	
Q75577935	Mary Stedman	4316790185020043803		UNKNOWN (not in our tree)			4316809134690054714		no		no	
Q75577935	Mary Stedman	6000000003086566841		UNKNOWN (not in our tree)			4316809134690054714		no		no	
Q75582766	Lady Honora Bourke	6000000002273958008		UNKNOWN (not in our tree)				6000000022204757572	no		no	
Q75582766	Lady Honora Bourke	6000000025891561781		UNKNOWN (not in our tree)				6000000022204757572	no		no	
Q75589629	Alexander Tolhurst Young	6000000026694859758		UNKNOWN (not in our tree)			6000000026694838741	6000000026694679347	no		no	
Q75589629	Alexander Tolhurst Young	6000000029144006023		UNKNOWN (not in our tree)			6000000026694838741	6000000026694679347	no		no	
Q75600277	Grisell Annabella Gem Cochrane-Baillie	6000000031800139495		UNKNOWN (not in our tree)			6000000019256890851		no		no	
Q75600277	Grisell Annabella Gem Cochrane-Baillie	6000000079931648888		UNKNOWN (not in our tree)			6000000019256890851		no		no	
Q75606698	Frederick George Blomfield	6000000034389839594		UNKNOWN (not in our tree)			6000000034225057948	6000000034389802910	no		no	
Q75606698	Frederick George Blomfield	6000000034389865938		UNKNOWN (not in our tree)			6000000034225057948	6000000034389802910	no		no	
Q75619692	Adolfo Caracciolo di Castagneto	6000000038534964997		UNKNOWN (not in our tree)			6000000034659125939		no	candidates share a name - may be one person	no	
Q75619692	Adolfo Caracciolo di Castagneto	6000000201450099829	Adolfo Caracciolo	CONFIRMED	6000000034659125939		6000000034659125939		no	candidates share a name - may be one person	no	
Q75623318	Nigel Stockwell	6000000035022009373		UNKNOWN (not in our tree)			6000000035022754163		no		no	
Q75623318	Nigel Stockwell	6000000121860521880		UNKNOWN (not in our tree)			6000000035022754163		no		no	
Q75631192	Elizabeth Wadsworth	6000000024051883284		UNKNOWN (not in our tree)			6000000001383117255	6000000001383117363	no		no	
Q75631192	Elizabeth Wadsworth	6000000090417717892		UNKNOWN (not in our tree)			6000000001383117255	6000000001383117363	no		no	
Q75649886	Charles Wright Gardiner	6000000042280640170		UNKNOWN (not in our tree)				6000000075498670864	no		no	
Q75649886	Charles Wright Gardiner	6000000067875056821		UNKNOWN (not in our tree)				6000000075498670864	no		no	
Q75662723	Sir George Gordon of Gight	6000000017362293034	George Gordon of Gight	UNKNOWN (no parent recorded)			317704238350001335		no	candidates share a name - may be one person	no	
Q75662723	Sir George Gordon of Gight	6000000163570352949		UNKNOWN (not in our tree)			317704238350001335		no	candidates share a name - may be one person	no	
Q75729273	Anna Williams	6000000000484526293		UNKNOWN (not in our tree)			6000000022395194853	6000000008925933963	no		no	
Q75729273	Anna Williams	6000000041112851816		UNKNOWN (not in our tree)			6000000022395194853	6000000008925933963	no		no	
Q75734459	George Lear Curtis	4592168459080053188		UNKNOWN (not in our tree)			6000000018453335997	6000000026065661594	no		no	
Q75734459	George Lear Curtis	6000000026079698653		UNKNOWN (not in our tree)			6000000018453335997	6000000026065661594	no		no	
Q75760108	Chloe Case	5493080499000103769		UNKNOWN (not in our tree)			6000000003017394957	6000000003017394962	no		no	
Q75760108	Chloe Case	6000000027315677967		UNKNOWN (not in our tree)			6000000003017394957	6000000003017394962	no		no	
Q75765767	Mary Gilman	6000000003938816095		UNKNOWN (not in our tree)			6000000000630310084		no		no	
Q75765767	Mary Gilman	6000000161447877005		UNKNOWN (not in our tree)			6000000000630310084		no		no	
Q75765999	Sarah Harrison	6000000000628759963		UNKNOWN (not in our tree)			6000000000997926026	6000000002040674685	no		no	
Q75765999	Sarah Harrison	6000000008231185955		UNKNOWN (not in our tree)			6000000000997926026	6000000002040674685	no		no	
Q75781296	Tomasz Bogumił Jan Światopełk-Mirski	6000000014437629759		UNKNOWN (not in our tree)			6000000014437401482	6000000014437997039	no		no	
Q75781296	Tomasz Bogumił Jan Światopełk-Mirski	6000000210869345860		UNKNOWN (not in our tree)			6000000014437401482	6000000014437997039	no		no	
Q75793917	Henrietta May Bell	6000000014511326997		UNKNOWN (not in our tree)			6000000014511253796		no		no	
Q75793917	Henrietta May Bell	6000000026008692368		UNKNOWN (not in our tree)			6000000014511253796		no		no	
Q75812356	Sir Robert Hay-Drummond-Hay	6000000003699223344	Robert Prideaux Hay-Drummond-Hay	CONFIRMED	6000000017688397928	6000000003699066649	6000000017688397928	6000000003699066649	no	candidates share a name - may be one person	no	
Q75812356	Sir Robert Hay-Drummond-Hay	6000000017688991438		UNKNOWN (not in our tree)			6000000017688397928	6000000003699066649	no	candidates share a name - may be one person	no	
Q75850915	Rachel Makgill	6000000017422249017		UNKNOWN (not in our tree)			6000000016321561249	6000000016321590014	no		no	
Q75850915	Rachel Makgill	6000000065858299931		UNKNOWN (not in our tree)			6000000016321561249	6000000016321590014	no		no	
Q75855485	Hannah Grant	6000000008615440111	Hannah Grant	CONFIRMED	6000000006174712780	6000000011367286504	6000000006174712780	6000000011367286504	no	candidates share a name - may be one person	no	
Q75855485	Hannah Grant	6000000057476381822		UNKNOWN (not in our tree)			6000000006174712780	6000000011367286504	no	candidates share a name - may be one person	no	
Q75884303	Frances Jane Busteed	6000000038933610137		UNKNOWN (not in our tree)			6000000067107682870		no		no	
Q75884303	Frances Jane Busteed	6000000082381811437		UNKNOWN (not in our tree)			6000000067107682870		no		no	
Q75884325	William Henry Daunt	6000000038933030092		UNKNOWN (not in our tree)			6000000015741011611	6000000038933958881	no		no	
Q75884325	William Henry Daunt	6000000082383260168		UNKNOWN (not in our tree)			6000000015741011611	6000000038933958881	no		no	
Q75897988	William Digges La Touche	6000000045388129281		UNKNOWN (not in our tree)			6000000054570957940		no		no	
Q75897988	William Digges La Touche	6000000054571053895		UNKNOWN (not in our tree)			6000000054570957940		no		no	
Q75903547	Dorinda Margery Percival	6000000016539802390		UNKNOWN (not in our tree)			6000000016539956269	6000000016539956335	no		no	
Q75903547	Dorinda Margery Percival	6000000069794085042		UNKNOWN (not in our tree)			6000000016539956269	6000000016539956335	no		no	
Q75917709	Charles Frederic Bagshawe	6000000218758850533		UNKNOWN (not in our tree)			6000000012128554341		no		no	
Q75917709	Charles Frederic Bagshawe	6000000223708310829		UNKNOWN (not in our tree)			6000000012128554341		no		no	
Q75925320	Annis Stockton Field	6000000021010507028		UNKNOWN (not in our tree)			6000000008332958510	6000000008333080221	no		no	
Q75925320	Annis Stockton Field	6000000103443634944		UNKNOWN (not in our tree)			6000000008332958510	6000000008333080221	no		no	
Q75935136	Evelyn Marshall Field	6000000090890007906		UNKNOWN (not in our tree)			6000000045389145841		no		no	
Q75935136	Evelyn Marshall Field	6000000102678690523		UNKNOWN (not in our tree)			6000000045389145841		no		no	
Q75962150	Onley Savill Onley	6000000020148226046		UNKNOWN (not in our tree)			6000000036733282147		no		no	
Q75962150	Onley Savill Onley	6000000036734765827		UNKNOWN (not in our tree)			6000000036733282147		no		no	
Q76001030	William B. Osgood Field	6000000028263019501		UNKNOWN (not in our tree)			6000000000426690479		no		no	
Q76001030	William B. Osgood Field	6000000076700143901		UNKNOWN (not in our tree)			6000000000426690479		no		no	
Q76003340	D'Ewes Coke	6000000025173703913		UNKNOWN (not in our tree)			6000000036636174469		no		no	
Q76003340	D'Ewes Coke	6000000046844617792		UNKNOWN (not in our tree)			6000000036636174469		no		no	
Q76021047	Adelaide of Troyes	6000000007510043633	Adelais Agnes d'Ardennes de Troyes	CONFIRMED	6000000001209857715	6000000009232806925	6000000001209857715	6000000009232806925	no	candidates share a name - may be one person	no	
Q76021047	Adelaide of Troyes	6000000009496288780		UNKNOWN (not in our tree)			6000000001209857715	6000000009232806925	no	candidates share a name - may be one person	no	
Q76036202	Robert Innes, 3rd of Invermarkie	6000000002116081349		UNKNOWN (not in our tree)			6000000023937475807		no	candidates share a name - may be one person	no	
Q76036202	Robert Innes, 3rd of Invermarkie	6000000184485876836	Robert Innes of Innermarkie	CONFIRMED	6000000023937475807	6000000002116154712	6000000023937475807		no	candidates share a name - may be one person	no	
Q76070219	Michael Fetherston-Dilke	6000000039219431117		UNKNOWN (not in our tree)			6000000052155275025	6000000067876854993	no		no	
Q76070219	Michael Fetherston-Dilke	6000000067877277863		UNKNOWN (not in our tree)			6000000052155275025	6000000067876854993	no		no	
Q76130659	Julia Hawker	6000000030909151240		UNKNOWN (not in our tree)			6000000030909103203		no		no	
Q76130659	Julia Hawker	6000000079144491953		UNKNOWN (not in our tree)			6000000030909103203		no		no	
Q761340	August Fryderyk Moszyński	6000000002893918744		UNKNOWN (not in our tree)			6000000002894052784	6000000044904219039	no		no	
Q761340	August Fryderyk Moszyński	6000000197685892909		UNKNOWN (not in our tree)			6000000002894052784	6000000044904219039	no		no	
Q76148287	Henry Colley Hawker	6000000030908998380		UNKNOWN (not in our tree)			6000000079144340161		no		no	
Q76148287	Henry Colley Hawker	6000000079144552856		UNKNOWN (not in our tree)			6000000079144340161		no		no	
Q76154265	Bledri 'Latimer' ap Cydifor	6000000039488754979	Bledri ap Rhys	CONTRADICTED	6000000039488647235	6000000000343943778	6000000003649711117	6000000003649670556	yes		no	parents
Q76154265	Bledri 'Latimer' ap Cydifor	6000000062610128830	Bledri ap Cydifor Fawr Baron of Cil y Saint	CONFIRMED	6000000003649711117	6000000003649670556	6000000003649711117	6000000003649670556	yes		no	parents
Q76154269	Rhys ap Bledri	6000000039488647235	Rhys ab Bledri ap Bledri Baron of Cil y Saint	CONFIRMED	6000000062610128830	6000000003649644987	6000000062610128830	6000000003649644987	no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q76154269	Rhys ap Bledri	6000000039488819945	Rhys ap Bledri	CONTRADICTED	6000000039488754979		6000000062610128830	6000000003649644987	no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q76179938	Capt. Archibald Trotter of Dreghorn	6000000002116013936		UNKNOWN (not in our tree)				6000000083053441967	no		no	
Q76179938	Capt. Archibald Trotter of Dreghorn	6000000083053360037		UNKNOWN (not in our tree)				6000000083053441967	no		no	
Q76180000	Alexander Trotter	6000000036498365201		UNKNOWN (not in our tree)				6000000083053441967	no		no	
Q76180000	Alexander Trotter	6000000083053515897		UNKNOWN (not in our tree)				6000000083053441967	no		no	
Q76207498	John Walpole	6000000002499765125		UNKNOWN (not in our tree)			6000000010284766985	6000000010289137249	no		no	
Q76207498	John Walpole	6000000160124949821		UNKNOWN (not in our tree)			6000000010284766985	6000000010289137249	no		no	
Q76207500	Katherine Callybutt	6000000002499203758		UNKNOWN (not in our tree)			6000000010289043691		no		no	
Q76207500	Katherine Callybutt	6000000160124635830		UNKNOWN (not in our tree)			6000000010289043691		no		no	
Q76214641	Susan Morton	6000000154859444952		UNKNOWN (not in our tree)			6000000003857274143		no		no	
Q76214641	Susan Morton	6000000168109855821		UNKNOWN (not in our tree)			6000000003857274143		no		no	
Q76222830	Philip William Casimir van Straubenzee	6000000035169881966		UNKNOWN (not in our tree)			6000000035170070854		no		no	
Q76222830	Philip William Casimir van Straubenzee	6000000042424391637		UNKNOWN (not in our tree)			6000000035170070854		no		no	
Q76236609	Gertrude van Rensselaer	6000000041376175237		UNKNOWN (not in our tree)			6000000013076120520	6000000013075229963	no		no	
Q76236609	Gertrude van Rensselaer	6000000105992931906		UNKNOWN (not in our tree)			6000000013076120520	6000000013075229963	no		no	
Q76254644	James Fergusson, 15th of Craigdarroch	6000000027122369595		UNKNOWN (not in our tree)			6000000010050371984	6000000010050424078	no		no	
Q76254644	James Fergusson, 15th of Craigdarroch	6000000117156600908		UNKNOWN (not in our tree)			6000000010050371984	6000000010050424078	no		no	
Q76256	Henry II, Landgrave of Hesse	6000000000670090891	"Henry II ""The Iron"" Hesse, Brabant Landgrave of Hesse"	CONFIRMED	6000000003827368130	6000000003827451251	6000000003827368130		no	candidates share a name - may be one person	no	
Q76256	Henry II, Landgrave of Hesse	6000000005588589206		UNKNOWN (not in our tree)			6000000003827368130		no	candidates share a name - may be one person	no	
Q76260	Lew Sapieha	6000000025359231292		UNKNOWN (not in our tree)			6000000041188500828	6000000070099672821	no	candidates share a name - may be one person	no	
Q76260	Lew Sapieha	6000000210861592821	Leon Sapieha h. Lis	CONFIRMED	6000000041188500828		6000000041188500828	6000000070099672821	no	candidates share a name - may be one person	no	
Q76266061	Annabelle Kathleen Lewis	6000000028050587711		UNKNOWN (not in our tree)			6000000028011632897		no		no	
Q76266061	Annabelle Kathleen Lewis	6000000032025817924		UNKNOWN (not in our tree)			6000000028011632897		no		no	
Q76270827	Rosemary de Neufville Stockwell	6000000035022170245		UNKNOWN (not in our tree)			6000000035022754163		no		no	
Q76270827	Rosemary de Neufville Stockwell	6000000121860521894		UNKNOWN (not in our tree)			6000000035022754163		no		no	
Q76275682	Katherine Dale	6000000004106138763	Katherine Dale	CONFIRMED	6000000000879573310	6000000000879648023	6000000000879573310	6000000000879648023	no	candidates share a name - may be one person	no	
Q76275682	Katherine Dale	6000000175418789865		UNKNOWN (not in our tree)			6000000000879573310	6000000000879648023	no	candidates share a name - may be one person	no	
Q76279996	Francis Napier	6000000012330582001		UNKNOWN (not in our tree)			6000000013341326812	6000000013341686402	no		no	
Q76279996	Francis Napier	6000000017300470797		UNKNOWN (not in our tree)			6000000013341326812	6000000013341686402	no		no	
Q76284728	Conte Don Gerardo Giuseppe Dentice	6000000076888559849		UNKNOWN (not in our tree)			6000000065099061018		no	candidates share a name - may be one person	no	
Q76284728	Conte Don Gerardo Giuseppe Dentice	6000000185454275909	Gerardo Giuseppe Dentice	CONFIRMED	6000000065099061018	6000000065103271330	6000000065099061018		no	candidates share a name - may be one person	no	
Q76287571	Irina Lazareva	6000000017206560434		UNKNOWN (not in our tree)			6000000017206902455	6000000017206548750	no		no	
Q76287571	Irina Lazareva	6000000127874145884		UNKNOWN (not in our tree)			6000000017206902455	6000000017206548750	no		no	
Q76317325	Jane Elizabeth Barbour	6000000039103043011		UNKNOWN (not in our tree)			6000000031847576029		no		no	
Q76317325	Jane Elizabeth Barbour	6000000078911256839		UNKNOWN (not in our tree)			6000000031847576029		no		no	
Q76325874	Isobel Gordon of Glenlivet	6000000021621902813		UNKNOWN (not in our tree)			6000000021623094357		no		no	
Q76325874	Isobel Gordon of Glenlivet	6000000164479510897		UNKNOWN (not in our tree)			6000000021623094357		no		no	
Q76328243	Grace Higgons	6000000080363027010		UNKNOWN (not in our tree)			6000000034742064855		no		no	
Q76328243	Grace Higgons	6000000171544717897		UNKNOWN (not in our tree)			6000000034742064855		no		no	
Q76329584	Violet Florence F. Edlmann	6000000109019943494		UNKNOWN (not in our tree)			6000000109020736071	6000000109020720034	no		no	
Q76329584	Violet Florence F. Edlmann	6000000109120302882		UNKNOWN (not in our tree)			6000000109020736071	6000000109020720034	no		no	
Q76356548	Piers Legh	6000000035038971454	Piers or Peter Legh	CONFIRMED	6000000010191954421	6000000003086741634	6000000010191954421	6000000003086741634	no	candidates share a name - may be one person	no	
Q76356548	Piers Legh	6000000045963089262		UNKNOWN (not in our tree)			6000000010191954421	6000000003086741634	no	candidates share a name - may be one person	no	
Q76361634	John Worthington	6000000008469150768		UNKNOWN (not in our tree)				6000000003615845540	no		no	
Q76361634	John Worthington	6000000038243151059		UNKNOWN (not in our tree)				6000000003615845540	no		no	
Q76372606	Joan Terry	6000000037955873400		UNKNOWN (not in our tree)			6000000162550986900		no		no	
Q76372606	Joan Terry	6000000162550986870		UNKNOWN (not in our tree)			6000000162550986900		no		no	
Q767237	Armas Järnefelt	6000000000280078270		UNKNOWN (not in our tree)			6000000000556926683	6000000006321377110	no		no	
Q767237	Armas Järnefelt	6000000003879983694		UNKNOWN (not in our tree)			6000000000556926683	6000000006321377110	no		no	
Q773414	David Clopton	6000000024225353315		UNKNOWN (not in our tree)			6000000000272922328		no		no	
Q773414	David Clopton	6000000040960287220		UNKNOWN (not in our tree)			6000000000272922328		no		no	
Q77419097	Signe Torborg Schmidt-Nielsen	6000000024819160853		UNKNOWN (not in our tree)			6000000120687362869		no		no	
Q77419097	Signe Torborg Schmidt-Nielsen	6000000120688122826		UNKNOWN (not in our tree)			6000000120687362869		no		no	
Q777148	William Healey Dall	6000000025999828218		UNKNOWN (not in our tree)			6000000072027298397	6000000072027298403	no		no	
Q777148	William Healey Dall	6000000072027425088		UNKNOWN (not in our tree)			6000000072027298397	6000000072027298403	no		no	
Q778550	Tezozomoc	6000000007456333287	Tezozomoc of Tenochitlan	CONTRADICTED	6000000007453720795	6000000027345611750	6000000027346165415		yes		no	parents
Q778550	Tezozomoc	6000000038650093974	Tezozomoc of Ecatepec of Azcapotzalco (Tepanec)	CONFIRMED	6000000027346165415	6000000027345973454	6000000027346165415		yes		no	parents
Q7787803	Thomas Boylston	6000000003075808981		UNKNOWN (not in our tree)			6000000003184853412	6000000003184913195	no		no	
Q7787803	Thomas Boylston	6000000012656748135		UNKNOWN (not in our tree)			6000000003184853412	6000000003184913195	no		no	
Q7788426	Thomas Clap	6000000000882167211		UNKNOWN (not in our tree)			6000000004077601922	6000000001727192475	no		no	
Q7788426	Thomas Clap	6000000003939528750		UNKNOWN (not in our tree)			6000000004077601922	6000000001727192475	no		no	
Q7790195	Thomas Grey, 2nd Earl of Stamford	6000000021541657546		UNKNOWN (not in our tree)			6000000010200186797		no		no	
Q7790195	Thomas Grey, 2nd Earl of Stamford	6000000025138669430		UNKNOWN (not in our tree)			6000000010200186797		no		no	
Q7790896	Thomas Humphrey Cushing	6000000036332888007		UNKNOWN (not in our tree)			6000000006821286571	6000000041107460749	no		no	
Q7790896	Thomas Humphrey Cushing	6000000183712196824		UNKNOWN (not in our tree)			6000000006821286571	6000000041107460749	no		no	
Q78226	Herman Egon, Prince of Fürstenberg	6000000000727935900	Hermann Egon von Fürstenberg-Heiligenberg	CONFIRMED	6000000003827529095	6000000003827529038		6000000003827529038	no	candidates share a name - may be one person	no	
Q78226	Herman Egon, Prince of Fürstenberg	6000000181160240030		UNKNOWN (not in our tree)				6000000003827529038	no	candidates share a name - may be one person	no	
Q78309	Carl Schirren	6000000017163153699		UNKNOWN (not in our tree)				6000000017163214647	no		no	
Q78309	Carl Schirren	6000000017163814627		UNKNOWN (not in our tree)				6000000017163214647	no		no	
Q786748	Pedro González de Mendoza	6000000022396865975	Pedro González de Mendoza El Gran Cardenal	CONFIRMED	6000000000138705143	6000000009959849883	6000000000138705143		no	candidates share a name - may be one person	no	
Q786748	Pedro González de Mendoza	6000000055088161870		UNKNOWN (not in our tree)			6000000000138705143		no	candidates share a name - may be one person	no	
Q7878966	Ulick Burke, 3rd Earl of Clanricarde	6000000002821251509		UNKNOWN (not in our tree)			6000000008521353816	6000000000792298142	no		no	
Q7878966	Ulick Burke, 3rd Earl of Clanricarde	6000000025891917932		UNKNOWN (not in our tree)			6000000008521353816	6000000000792298142	no		no	
Q7910977	Valentine Lawless, 2nd Baron Cloncurry	6000000013390165292		UNKNOWN (not in our tree)			6000000013389696527	6000000013390183421	no		no	
Q7910977	Valentine Lawless, 2nd Baron Cloncurry	6000000079784382994		UNKNOWN (not in our tree)			6000000013389696527	6000000013390183421	no		no	
Q79603748	Susan Ridgway Rotch Barton	6000000004591202845		UNKNOWN (not in our tree)			6000000015949542751		no		no	
Q79603748	Susan Ridgway Rotch Barton	6000000012737331692		UNKNOWN (not in our tree)			6000000015949542751		no		no	
Q7962256	Walker Fearn	6000000008761573782		UNKNOWN (not in our tree)			6000000008761569873	6000000008761781390	no		no	
Q7962256	Walker Fearn	6000000196594438836		UNKNOWN (not in our tree)			6000000008761569873	6000000008761781390	no		no	
Q8004555	William Arnold	4603273010330055567		UNKNOWN (not in our tree)			4603310692940088945	4603310740160025078	no		no	
Q8004555	William Arnold	6000000008378705356		UNKNOWN (not in our tree)			4603310692940088945	4603310740160025078	no		no	
Q8012597	William Howe Windham	6000000028953358782		UNKNOWN (not in our tree)			6000000007436332224	6000000000783712442	no		no	
Q8012597	William Howe Windham	6000000081777425892		UNKNOWN (not in our tree)			6000000007436332224	6000000000783712442	no		no	
Q8017362	William Randolph	6000000006329534560		UNKNOWN (not in our tree)			6000000000863979232		no		no	
Q8017362	William Randolph	6000000011289796731		UNKNOWN (not in our tree)			6000000000863979232		no		no	
Q8018797	William Steuart	6000000019211567208		UNKNOWN (not in our tree)			6000000015146643349		no		no	
Q8018797	William Steuart	6000000097737321849		UNKNOWN (not in our tree)			6000000015146643349		no		no	
Q8019937	William Wallace Atterbury	6000000007951958707		UNKNOWN (not in our tree)			6000000007950874260	6000000007950650807	no		no	
Q8019937	William Wallace Atterbury	6000000015487373249		UNKNOWN (not in our tree)			6000000007950874260	6000000007950650807	no		no	
Q80344811	Francis Watts Lee	6000000026281216389		UNKNOWN (not in our tree)				6000000076835032343	no		no	
Q80344811	Francis Watts Lee	6000000047865993076		UNKNOWN (not in our tree)				6000000076835032343	no		no	
Q8063461	Zabdiel Adams	6000000002897008757		UNKNOWN (not in our tree)			6000000003219934236	6000000002897044544	no		no	
Q8063461	Zabdiel Adams	6000000006862583859		UNKNOWN (not in our tree)			6000000003219934236	6000000002897044544	no		no	
Q8069290	Zephaniah Swift Moore	6000000018515057557		UNKNOWN (not in our tree)			6000000000251843006	6000000000251760440	no		no	
Q8069290	Zephaniah Swift Moore	6000000077672962907		UNKNOWN (not in our tree)			6000000000251843006	6000000000251760440	no		no	
Q8070133	Zhang Baixi	6000000011626010824		UNKNOWN (not in our tree)			6000000190584769821		no		no	
Q8070133	Zhang Baixi	6000000075607231824		UNKNOWN (not in our tree)			6000000190584769821		no		no	
Q81299271	Olimpia Karp	6000000011571538019		UNKNOWN (not in our tree)			6000000014695228237		no		no	
Q81299271	Olimpia Karp	6000000025596052807		UNKNOWN (not in our tree)			6000000014695228237		no		no	
Q81299935	Barbara Zawisza	6000000030838874964		UNKNOWN (not in our tree)			6000000018948151012		no		no	
Q81299935	Barbara Zawisza	6000000078767313932		UNKNOWN (not in our tree)			6000000018948151012		no		no	
Q822765	Woldemar von Löwendal	6000000005988552002	Waldemar Ulrik Frederik Gyldenløve Lensbaron af Løvendal	UNKNOWN (no parent recorded)			4104820		no	candidates share a name - may be one person	no	
Q822765	Woldemar von Löwendal	6000000063204307833		UNKNOWN (not in our tree)			4104820		no	candidates share a name - may be one person	no	
Q82691	Irene of Hungary	6000000003601184398	Piroska Eiréné of Hungary Byzantine Empress	CONFIRMED	6000000000768236392	6000000000768271011	6000000000768236392	6000000056010740011	no	candidates share a name - may be one person	no	
Q82691	Irene of Hungary	6000000043211994613		UNKNOWN (not in our tree)			6000000000768236392	6000000056010740011	no	candidates share a name - may be one person	no	
Q83908409	William Henry Chamberlin	6000000014580615464		UNKNOWN (not in our tree)			6000000000688900843		no		no	
Q83908409	William Henry Chamberlin	6000000029903955396		UNKNOWN (not in our tree)			6000000000688900843		no		no	
Q83908409	William Henry Chamberlin	6000000048747895011		UNKNOWN (not in our tree)			6000000000688900843		no		no	
Q84580381	Patience Brewster	6000000001099578590		UNKNOWN (not in our tree)			358782031710004109	6000000003163459484	no		no	
Q84580381	Patience Brewster	6000000114484737984		UNKNOWN (not in our tree)			358782031710004109	6000000003163459484	no		no	
Q85236069	Zuzanna Gosiewska	6000000016750626395		UNKNOWN (not in our tree)			6000000009101055913	6000000009494015538	no		no	
Q85236069	Zuzanna Gosiewska	6000000215796402839		UNKNOWN (not in our tree)			6000000009101055913	6000000009494015538	no		no	
Q85236607	Michał Wołłowicz	6000000016682103485		UNKNOWN (not in our tree)			6000000014959570156	6000000014959384702	no	candidates share a name - may be one person	no	
Q85236607	Michał Wołłowicz	6000000024778642176	Michael Hieronim Wołłowicz	CONTRADICTED		6000000006601263708	6000000014959570156	6000000014959384702	no	candidates share a name - may be one person	no	
Q85859197	Ambroży Koziełł Poklewski	6000000125155759922		UNKNOWN (not in our tree)			6000000210468611866	6000000120489896833	no		no	
Q85859197	Ambroży Koziełł Poklewski	6000000217692077866		UNKNOWN (not in our tree)			6000000210468611866	6000000120489896833	no		no	
Q86245901	Harriet B. Newberry	6000000001959742773		UNKNOWN (not in our tree)			6000000044120098142		no		no	
Q86245901	Harriet B. Newberry	6000000024419760883		UNKNOWN (not in our tree)			6000000044120098142		no		no	
Q86431	Gedeon Rajecki	6000000025308595038		UNKNOWN (not in our tree)			6000000196395037858	6000000021417836352	no		no	
Q86431	Gedeon Rajecki	6000000186191783872		UNKNOWN (not in our tree)			6000000196395037858	6000000021417836352	no		no	
Q86592	Mikołaj Walerian Ciechanowiecki	6000000015151104912		UNKNOWN (not in our tree)			6000000082671793353		no		no	
Q86592	Mikołaj Walerian Ciechanowiecki	6000000082671658341		UNKNOWN (not in our tree)			6000000082671793353		no		no	
Q86625052	Anne Sanford	6000000042139708220		UNKNOWN (not in our tree)			6000000000769955313		no		no	
Q86625052	Anne Sanford	6000000151355167851		UNKNOWN (not in our tree)			6000000000769955313		no		no	
Q86625052	Anne Sanford	6000000168198906847		UNKNOWN (not in our tree)			6000000000769955313		no		no	
Q86746671	Edward Winslow	6000000000688782912		UNKNOWN (not in our tree)			6000000000689608079		no		no	
Q86746671	Edward Winslow	6000000136542968821		UNKNOWN (not in our tree)			6000000000689608079		no		no	
Q86797994	Frederick Cabot	6000000003075897096		UNKNOWN (not in our tree)			6000000001405772003	6000000003075932087	no		no	
Q86797994	Frederick Cabot	6000000058067147821		UNKNOWN (not in our tree)			6000000001405772003	6000000003075932087	no		no	
