fs_id	qid	geni_id
GFTG-SK4		
GQPY-V6Q		
G4BB-W79		
GSDN-MZW		
LB5Q-GYR		
P8QX-7LS		
PZ6Y-Y7R		
LTQ7-9PY		
GSVH-TQ3		
GSVH-Y4L		
GNKL-N1F		
GNKL-YP2		
G5KN-7YW		
GR6X-DS6		
GRN3-JM3		
PMB9-SDV		
G52D-ZDV		
LDHQ-589		
GFG3-51P		
GTPP-BZ3		
L62G-2TN		
9M8D-Z1Y		
M1TN-H75		
L811-RJ3		
GF1V-MQJ		
L85Z-921		
GDB6-FJL		
949J-CBB		
L7LL-FB1		
GXDM-JXD		
PW1D-SF8		
PCRJ-92V		
GJTW-KR8		
PWSR-B19		
PCRN-2GP		
GJT4-3M3		
G2PX-13B		
G43Q-6GR		
G4S7-KTB		
PDP1-X3Y		
GJY7-NYC		
GD8S-WVD		
LZVR-GMG	Q263343	
LJG8-98D		
G79V-P5M		
GQL2-MJS		
LBS6-SSC		
PXG3-7R6		
PXG3-MBN		
G1WC-MCM		
94F6-N3G		
9CS4-JN8		
GC4H-SZ9		
GRDF-H61		
LRTV-6PJ		
KCHR-F2S		
GRBF-4MC		
G5KK-H6N		
GR2Y-DX4		
K2H7-S24		
GX7N-S5J		
M8X3-PH2		
KFLJ-TW7	Q451940	6000000000437044109
998F-RYD	Q519641	6000000000716998561
9CWJ-JZ5		
9WYV-M96		
GQFR-LRW		
9HZQ-S28		
LZ1V-K9Q		
G6TT-J6F		
GQBP-Y57		
G29H-L7X		
G6GM-GMR		
G2RD-KRP		
G49L-XQQ		
L5NV-7ZQ		
LYX7-C8M		
LDSM-QNV		
9C8T-V1R	Q178525	6000000003582502504
G8WY-NB7		
PXCP-MXM		
GR14-CXM		
GWBY-X8W		
G6Q1-N1R		
GBN8-BN7		
L2YT-QVR		
GG8R-NCR		
LTDZ-18Y		
GX77-125		
G5KF-RQ4		
GKXK-4L4		
GR1W-LDR		
G5KN-KVV		
G6BJ-VPG		
GR14-DRB		
G6BV-MZV		
G6BJ-DQ5		
PDPJ-Z1G		
KCY3-CDJ		
G9DS-49Q		
G6BV-FKD		
PX7W-1TK		
K8CZ-MHC		
L8W6-ZVQ		
L8B9-VWR		
LY2C-F3Q		
PZ6W-769		
GW4F-VJG		
G8WY-LBD		
PSZN-FD3		
G8WY-2BN		
LDW5-623	Q230073	6000000003714576466
PS8J-V5S		
PFK9-492		
GR7V-DRY		
GXHL-7JR		
LZZ6-JMZ		
LKQQ-7CZ		
LBZP-29Y		
PQC8-92P		
PQJZ-848		
G5MK-QSV		
GLW9-SG8		
LVCS-SMK		
GKZC-NXF		
PM18-FCR		
P4M8-JFD		
P4M8-K2X		
P4M8-B8G		
GHYL-DDR		
949X-1PP		
GQ6Q-M57		
G5PB-7JV		
9762-5XL		
9762-5FQ		
LYSZ-137		
LTM6-64B		
GW1C-YD3		
PWW8-JKC		
PMSG-SLP		
9S8D-86G		
GCCQ-D95		
GJQ7-1X6		
GJQ7-G19		
G8MP-7R5		
GPYJ-H1Y		
GDRS-GGB		
GR4H-RS9		
GGM3-DLG		
P3BM-LXY		
PFDP-GZD		
GZ2J-NFJ		
G8CM-K1R		
L2SB-MJ2		
L6PM-4GC		
9Z4Y-46S		
G5P8-T1K		
GBLD-ZBR		
P6PD-BQC		
MD76-4HZ		
GCYY-ZZT		
GR1Q-VTS		
LB3C-NWX		
P8SL-WV7		
GGQL-6D7		
GXM6-87M		
GQGR-WRJ		
PZ7Z-W4C		
LCTX-HKP		
9WQR-2XN		
KDM4-ZV2		
GS94-X6P		
GMVM-VCD		
KCXK-S69	Q288034	
GNLW-W9M		
G4R8-PS1		
MXWH-HJ8	Q204351	
G144-RXZ		
P72Q-L1N		
GDLQ-2NJ		
GV43-272		
G14Y-1QV		
GKJ2-7SX		
GV43-NCB		
G932-JST		
GV43-881		
G1HX-22C		
GFWG-K29		
GBQH-3QZ		
LXS5-PVX		
P71W-DKN		
GLY5-2MV		
G6GM-G8D		
GX2X-XVT		
G635-3HP		
GTMK-BV8		
GLY5-CM1		
GQFM-S6Z		
PXMP-L4V		
PX9D-DTL		
G4B1-M6Z		
GF4Z-Q5L		
G9S7-75Z		
GQ2C-NK6		
GKJK-6C4		
GMND-FJW		
GRHX-K9S		
GMND-XHG		
GJVC-V84		
LZ18-L3N		
LH57-MGW		
GKK5-FF5		
G29C-FT9		
PM3Z-8VD		
PXV4-9QF		
GRCQ-N27		
PXJJ-S4W		
GBQH-CYF		
GB9S-HCQ		
P373-D3J		
GFG3-G3F		
GP3V-9SM		
L8YB-8WZ		
GMVM-LYG		
LTN1-Z89		
GY2H-YQ6		
GSMZ-YMM		
GDMV-H1Z		
LZP8-PJ7		
LZXN-VL1		
GS9N-DG4		
GXJ1-KRL		
949X-TL9		
LCTZ-GTN		
GS9M-3Y6		
MMHP-PG4		
GMVM-5ML		
PMGY-PFC		
PCCC-DTV		
GR3J-GTF		
GK94-KB8		
KNH4-LZ5		
GNV2-B37		
GZ2S-6PS		
KC1P-GZ7		
KNH8-SJQ		
LZ8Y-GRF		
L2TY-3V3		
GNVL-7NY		
GZ2S-DQL		
KLF9-6D3		
GMVM-6S3		
P6RQ-831		
G1P9-5S6		
G1P9-Y8C		
LBK3-87T		
GMVM-VWL		
LKFK-1QD		
G9S3-8WC		
P6RV-MWY		
GMND-WVL		
P6RJ-J75		
GBBS-VZJ		
PS9P-SN2		
PXTC-KF9		
GL4X-S6X		
GL46-2G5		
GBB9-YMC		
PXTC-XKX		
GBBS-F9B		
GL46-LNB		
GHZT-78M		
GHZT-J5M		
GL4D-N67		
GDYG-SY5		
G9PT-GKQ		
GRQ5-6RH		
LY2K-XFK		
LYKR-PZ6		
PCZJ-GGY		
G19R-RTZ		
G19T-8C4		
KLL4-C6H		
L5P2-36Y		
PCKQ-8RH		
GVWD-9PJ		
GD1R-DBN		
G15L-F5H		
GM42-NKN		
PSS9-6TJ		
G7FR-FQY		
GTML-R62		
G6ZF-L8V		
G7FR-L36		
PSSM-YMF		
GB5Z-95F		
9WQY-GC4		
G7FR-KXH		
9WQY-RRC		
G9PT-KBL		
LKXQ-FT7		
GXBH-ZYB		
9WQY-GHG		
G6ZR-SV1		
GHXP-M1B		
GKK3-Y5P		
9364-M5T		
G1SY-XJB		
G1ST-ZFQ		
G1ST-6WT		
G1S2-DJ8		
G1ST-RYM		
GDGV-PP9		
G2JP-RGN		
L6J6-1HQ		
L5PH-ZPJ		
G152-RQB		
G314-DYF		
G6MZ-GWY		
GTWB-MKX		
PDW1-WVR		
GXQ4-QCL		
GX5X-DG9		
P4GP-2TT		
GXJK-SVZ		
P4GP-57Q		
9CQP-NH9		
MBBD-8D4		
P72Q-SL9		
L2TY-9YB		
G1DK-BTG		
L2Y1-TGF		
G13W-N1S		
G7VZ-8Q4		
KLL4-DFV		
P989-CKW		
9C7F-YK8		
GMNK-CYH		
9C7F-YKZ		
9C7F-YK7		
G13L-LDC		
GDXC-T13		
9CHW-LRD		
G7X1-TD9		
GW3D-4XD		
LC5F-DZ6		
KCLL-S9S		
GZC9-Z78		
L2YT-C7S		
9C7F-YFV		
G43Q-812		
GNG7-YJQ		
GNGW-QKS		
GMQK-DCW		
L4YQ-NZJ		
9C7F-YFR		
GC7Y-YWV		
9C91-9HL		
LTN4-1BF		
L2G8-K3P		
KLF9-F11		
GPZD-C52		
9498-RR3		
G2K9-XQW		
949K-ZKF		
LVJ1-V43		
K82M-PK9		
GTS5-4H2		
GTQX-8H1		
GRTX-SYD		
GBN6-D6D		
LKTL-RQP		
G567-YDS		
P63N-3JG		
9ZHT-4ZJ		
LVB9-296		
GVNM-LB5		
GVTH-CBL		
L6MC-WZP		
G64L-KKT		
G15F-LYQ		
GGQR-CC3		
GVMG-N1J		
PWGM-JBR		
99N6-RF5		
PH67-V6P		
G5KB-G4K		
LYNJ-Z8N		
LZP3-V92		
PMRK-S5Y		
GZ8X-1J4		
KLYH-HGC		
GVSX-68K		
LJTL-3J7		
G15F-7BR		
G64W-FS6		
L1M9-SSV		
GSX8-53N		
L8WY-4C8		
PC31-Y1Z		
GBNJ-6L7		
93T9-M9Z		
PHD4-P57		
GJRL-HX7		
G6ZR-ZYY		
L81M-WHJ		
GKJF-MJ9		
GR6P-76Y		
273M-HCR		
LHWD-TP8		
PW3H-LQ1		
9MTD-WTZ		
L6RV-J73		
G2B6-QQ6		
PHML-PWZ		
L619-PNF		
G6F6-XF5		
GTKX-RK8		
LCZT-8T3		
LCZT-8GT		
LCZT-823		
LCZT-8VP		
LCPD-HPS		
LCZT-8PP		
LCPD-HJ1		
LCZT-85X		
LH56-FNX		
LCKK-DV4		
LH5F-CJL		
G7N8-32M		
G7N8-8TL		
LHBG-YSF		
LH3R-VYR		
L1JD-VJG		
LHH4-VMH		
LXSV-TD3		
LV4Z-127		
LH3R-VTV		
LHH4-XJF		
LZDG-7ZS		
LHV5-HTB		
2RF5-T8T		
ML75-CQW		
9H4B-QT2		
LH56-FXC		
ML7P-YN3		
LH56-FXP		
LKSZ-QT4		
LHCZ-SCH		
L6CQ-5J3		
LHCS-YC1		
LHXB-ZZV		
LZ4N-RZD		
PQ6L-93J		
GY3P-Q4V		
GY3P-SJT		
937C-Y89		
G7JH-9NM		
LCN1-Z84		
GY3G-NMG		
P91W-V61		
GY3G-R5R		
P91W-WVQ		
LCN1-9VQ		
GRWX-HYP		
L7JX-22L		
L7JX-2GS		
L7JX-L7V		
GLRK-YDX		
94ZL-58Z		
LHC3-9DF		
GLRK-GBP		
LHTY-V81		
L6WB-4VK		
MR8J-P4H		
GY3T-9LX		
LTGG-MHD		
PHMB-B2S		
9HF3-Q9T		
GYQM-77V		
LZFS-4S1		
MJKG-P8N		
P8QT-W7R		
G2K9-FMN		
PQ8P-W4D		
M5ZQ-8ZK		
G1FS-7H1		
G6FR-YRM		
MT8T-ZVP		
GQ6W-X4H		
GVHF-WFY		
GZNX-84W		
GKYF-MZV		
KVLN-8LT		
LRSG-MXN		
KLXB-KKN		
29TB-Z2R		
P34C-Y14		
GZ5P-1HR		
GQ6S-HWH		
GHV6-3NH		
GFPR-TPD		
GXNJ-MB2		
GWPQ-JWP		
LR9V-32K		
L2QV-P4T		
L1J5-JZJ		
L4H9-L2Y		
PC8W-BXG		
GV37-K6P		
GKS1-19S		
GP71-NQY		
GTPD-GYC		
PFWN-WR2		
GBPD-8JT		
GLNH-TM3		
PFWN-JW3		
GZG7-P64		
PZSV-LWD		
KZQ7-8PV		
PM9F-D9W		
9ZC9-Y2N		
LQ55-NJH		
LBNP-HMH		
G687-NRJ		
GLNC-3NK		
29TV-P4B		
LQ55-NJ2		
PCYJ-S9D		
GDC3-QQT		
PHXW-DGX		
GGW7-CZ4		
P9BS-MWV		
KNZ9-VDJ		
M3SH-K2K		
GB81-WW4		
GY3G-1S7		
PSJS-TW5		
GPQ4-R91		
GTC8-M27		
K2FS-XMR		
GY3P-7VT		
K8LJ-PQF		
GY3G-J22		
LZGW-9BH		
GN6X-2ZY		
PX1Y-M7K		
GT4F-YJT		
G6FL-2WP		
GTZK-18D		
M726-HM7		
9S8J-84Z		
949K-568		
LCBW-GD9		
9CXC-YQ9		
G57D-T8V		
9H86-9PM		
P34P-PRQ		
LZNB-P6X		
GZRD-N1B		
9HL2-TJM		
K8WB-ZG7		
GCL4-NHC		
LK3H-1YV		
LCXF-JHH		
97XK-1DS		
LZCP-L4R		
GZ9D-8VB		
9C9B-YZD		
9C9B-YZ6		
LJP9-39S		
GL3M-3TT		
KZ6P-KDF		
LHN6-L7W		
K8G7-NKB		
GL9H-2RX		
GL39-ZVY		
9MW1-DKN		
G4CF-4XM		
L6F8-92P		
GKZC-D3H		
LDS9-BTX		
LJ2J-M54		
LJ2J-MPV		
LHRG-1DZ		
GYQM-MHH		
GVD1-RVH		
PFW7-1QT		
LTBR-4SS		
9F38-6Y5		
LZZ8-DH4		
LK53-XQC		
P4PJ-4VV		
LDWL-NG9		
LD38-423		
9QCB-JQ7		
G1QT-Q7Z		
PS8C-YMK		
9W34-T7R		
LYNR-DH4		
KC21-XJJ		
G1DZ-7GW		
GLZY-6D4		
L6KY-NJR		
GRS8-CLQ		
GLZT-YVW		
PC8B-WC5		
LJRY-3K4		
PZP2-7QL		
G2CK-5Q8		
PZP2-G54		
PFLD-GMZ		
L19P-FCL		
MR8J-GYS		
MR8J-GTK		
MR8J-GRL		
MR8J-YBB		
LYJ7-NW3		
LBLP-Q79	Q311351	6000000000768917054
PNMS-7GG		
94RX-622		
GLWS-CG2		
GFSC-Z5Y		
P8LR-VLL		
GNN8-QJH		
GVN9-MZ4		
GVNM-B74		
PZ6B-ZNK		
PZ61-JHR		
GTW8-Z47		
G2GK-6SD		
M1N5-N9V		
GDZM-374		
GTHZ-VKY		
GTZ2-96J		
G6FN-WP8		
9C76-F1T		
PWPK-857		
GH8Y-ZWC		
PC5F-47Y		
9KPD-FTH		
P45Z-8N9		
L8SQ-QM8		
9HFS-MPN		
9HFS-QB9		
9492-98R		
PHDL-8R2		
GG9L-ZYK		
LVM3-7D8		
GWSC-F6G		
G2WF-CSQ		
L8WY-4FD		
LVM3-782		
LT1B-N9C		
LHZ2-HHM		
LHZ2-H46		
LB5L-87N		
GL6C-F7F		
KHZR-RB5		
GLJZ-Q9L		
GX2Q-SGK		
MWY7-8Y8		
G3WN-PKY		
L295-VYT		
G5WD-H83		
LBND-CZ2		
LZQT-QH8		
G32N-XN7		
G2SJ-D9Y		
GLHX-P5T		
GSLM-L6W		
GP12-XP6		
GDP5-DFK		
PSFT-XKG		
LDYP-LH2		
GL28-YMC		
GHXV-1PW		
G2CP-SLT		
GR3L-9DV		
GR32-1H3		
GNXV-4L3		
GDC5-MY3		
L61M-NGM		
GDZH-N18		
P6BC-QTM		
G658-G29		
949V-KGX		
MY4M-31D		
PSYY-RJV		
PSYT-Y34		
PSYY-R9C		
G7PR-C7K		
G4QS-TSJ		
GJ4X-C6N		
KN84-BQR		
LD9R-9TN		
MKG4-RM3		
PHB5-HKR		
G2SL-73M		
GW7K-BYR		
LB23-RVZ	Q275998	4957925920090125485
K64R-P2Q		
G2J8-2LM		
GB3K-YMF		
LDW2-QX1		
G5KG-MJ3		
267Y-B3F		
PFV9-T5V		
PH6K-52N		
LDW2-TDB		
LZN7-L54		
MGTC-QTS		
GG89-DX1		
G4HQ-N9R		
GXCG-99G		
GTMB-KSX		
9H1V-K3K		
G5PT-7CQ		
GGTG-FDX		
GKBL-S1T		
9HHG-W26		
GX2G-4R3		
LDW2-7JJ		
G5W6-WRR		
M1TV-VRQ		
G2FX-QNZ		
GMN5-T3J		
LHTD-S8D		
LKSS-2Z7		
MBTZ-WRL		
G4Q3-2GZ		
G2F6-NYS		
PHR1-JR4		
LVGM-S5F		
GRQK-8L4		
GC7Q-KJS		
LH8G-2RH		
G6TY-9HD		
L1HG-5XG		
LVC7-KY4		
GXVF-7BL		
L19C-8GX		
P74W-DJ9		
GXJ4-GCL		
M7L9-P2K		
LBBS-3S3		
PSG1-95W		
GFGX-SSB		
P628-WQZ		
GRLR-RX1		
GQYB-K3G		
K1T8-ZDY		
GVYV-ZCT		
G2F6-Y6F		
9CXW-4HP		
G17X-P6Y		
9WR2-Y2P		
G2FD-PR2		
K8R1-VJ5		
G5PG-TJZ		
GYQG-T83		
GLLN-JPK		
GR1Q-BTX		
LH2R-QK3		
LT7W-MGC		
GC4C-QMW		
G9QV-BP7		
GF2M-6PJ		
G5K6-S12		
GJ47-9QP		
G6WV-CVW		
LZ18-2BL		
GD58-DMD		
G56J-NY2		
GJ4X-8TJ		
GRNQ-S46		
KD9X-6H3		
LCRK-1WX		
9CXC-QVJ		
LZ8K-BBS		
9HST-9PV		
K4ZT-JGW		
LHWP-498		
L646-T13		
LHWP-4M8		
M9VV-YCT		
L4HH-MS3		
LB82-KVN		
LCXJ-NX2		
LWRM-9J1		
LCPN-2D1		
LCXJ-N7K		
LCXJ-NDX		
LCPL-T2H		
LCXJ-FY9		
LB82-PZ5		
K4BZ-N7V		
L4HS-PNH		
L4HS-PJP		
LHWR-WKJ		
LHWF-L4M		
LZG3-9Q3		
LCXN-5YR		
LZG3-93B		
LCXN-RSC		
LCXN-RV4		
P7LK-5NL		
LHH9-61H		
K23S-3MQ		
KNFH-9QY		
LHXB-CH2		
2RT7-BM4		
KNFX-D6C		
LCZM-1QV		
LCP2-TGK		
K2FQ-D3R		
KNF9-3HZ		
L7NY-J4Q		
2458-K2D		
MD6X-G2Y		
273H-52K		
273H-R37		
273H-5R9		
LCRY-XBZ		
LH7C-WV8		
LR7P-4B8		
PSYV-2NM		
LHXB-NXB		
LHH9-LFP		
LHXB-CJC		
LH84-PC2		
LH84-PD1		
KHZD-RGM		
MHHZ-HLK		
KCLB-1JK		
9HGT-W8G		
L2JY-L4R		
KFRP-K39		
LHKD-FQL		
KFT6-RQ1		
2737-5KH		
2737-5LD		
2737-5J3		
LCWJ-28H		
LHC3-9FC		
LZPP-QMJ		
24LK-8T4		
LHF7-ZWK		
94ZL-KYS		
94ZL-KY8		
GS1N-KNR		
LDQ1-YC1		
L7QT-ZYP		
KD9R-Z9G		
M24Q-XJG		
MBBC-1XL		
LHXB-JC5		
LC2H-7PG		
K825-GX4		
LHNP-33M		
L627-9HF		
9HGT-3B5		
KNF8-6DS		
9HGT-3BB		
KNF4-YYB		
K23S-SBN		
LZPP-QWQ		
L2HC-QW6		
LHHM-PPM		
LTLD-CJC		
LHWF-213		
M3HY-CR8		
LZX1-HNT		
PH87-H1D		
PH8Q-KFJ		
PH83-XDX		
KC3G-4LG		
G6ND-N6P		
G954-RMT		
PH8W-9TQ		
GR7J-SCH		
KLB1-DCD		
9CX4-ZV6		
G5W6-5Z9		
GDCD-QMP		
GKZC-YQR		
GNL5-TX9		
LHWR-4KV		
LY78-638		
MHNL-N9L		
G3PZ-BDB		
GKK6-YJ9		
LHFY-6MP		
2R1S-2ZQ		
L8WY-4K5		
94ZL-VT6		
L61P-DS7		
LLC4-JJV		
9HGT-HWK		
M88P-G2S		
LCRT-LF7		
PMWT-XL6		
P9GM-924		
GYQM-ZP5		
G6Z7-GGG		
G6ZW-MY5		
P4TY-QRD		
PHNR-HSH		
G8SH-6CF		
GFKY-NKT		
L619-XL2		
GFKY-G8Z		
MBTZ-WT8		
G1M3-FSD		
G1M3-778		
G1M3-Z2W		
P4H9-NSC		
P3LT-DRD		
GFC3-8Z4		
GFC3-WBY		
LY9Y-3BG		
LCT9-WMX		
LY9T-21K		
GFHN-KPS		
GFHF-6PK		
MR8J-GBV		
P78L-TCJ		
G6Z7-BBW		
G6Z7-Y8Q		
9HNG-ZY3		
GRQT-P84		
P9PS-L5T		
G44J-SV1		
G5K1-11K		
G5HM-952		
GYQ9-VBP		
9CCJ-FTY		
GHH7-DTG		
9SWZ-W2Q		
MGJH-2F3		
G39W-RKF		
LDMS-5N6		
GMCF-Y2H		
G1MS-1Q2		
PMKM-NZM		
PM2J-RNF		
LHKZ-6V4		
M8H1-KT3		
G21Y-C9F		
9492-MKF		
GY3P-82Z		
GNHW-8BJ		
L8TV-RKS		
M77L-VKY		
GDFJ-TC8		
GBT8-2TS		
GRHX-DLV		
GZLH-QXW		
PQB1-1QM		
GXGH-SBZ		
GYLN-21P		
G2XB-KHW		
LRFW-FFD		
GKSN-7VQ		
PS9H-P4J		
GKPJ-L5W		
2CYS-PPY		
PCKX-BSY		
P9HL-NFM		
LHQW-FZ2		
L2TM-589		
GXDS-K6L		
GZ5R-Y9N		
K4TL-WH7		
L2Z5-9TF		
LHF2-4VW		
KHB1-BQB		
G53Q-VS5		
LB8F-V84		
MF8L-6FV		
2RY4-9Z9		
PFTY-5TW		
GBHV-6JR		
G5FS-MBR		
PNML-3RK		
GLFC-3DB		
PF31-Z2P		
PF31-GPK		
PWLT-B3S		
P6MV-RDX		
L5JZ-B9V		
L5J8-M2P		
L5JZ-PGZ		
PZ65-6FV		
L5J8-MW1		
L5JZ-G31		
L5J8-9Z3		
L5JZ-TXZ		
MSYB-9NX		
LVGG-K94	Q141442499	
LDJV-PG1	Q141442500	
G97S-LX1		
G976-TXC		
GNHH-X8Z		
M2ZV-BTD		
MV96-DJH		
MG85-T7K		
GNHW-3S7		
GK1Z-HQ4		
9ZHH-6M3		
9MTF-W16		
MZ9F-2G3		
G17F-794		
L8YY-PT3		
PC6L-75N		
PFY5-647		
GX26-56G		
PFYR-N7G		
9Z8D-GVX		
9CW5-JNL	Q462856	6000000000115658521
GLT6-R2Y		
L8YY-5HK	Q313436	6000000095455778225
LBGF-4PY		
PZQQ-FR2		
G1R9-5V9		
GH8T-KQM		
GS8K-8LB		
L8PY-4PN		
LB5R-TH8	Q41381	6000000009438007527
L4BQ-YTJ		
G39Q-HBK		
LDMK-PYT		
L1WB-GXK		
G4PH-JHN		
LY2Z-QRH		
LZL3-CTY		
PXXK-RTS		
L8WB-D2Z		
9HTX-2CD	Q333359	6000000010211396295
GKZC-RGL		
MXKR-J9R		
LY6V-8G3		
PSKQ-QY7		
LZGK-GZB	Q456955	6000000000172833094
PSJM-VW7		
GKDY-W1K		
P3B7-DLM		
9C4W-9W8		
GTC8-58M		
PZ3V-5Z3		
GFDT-TYG		
GB1M-26X		
LD97-4RG		
L8RR-S6J		
LDSS-BYY		
KCSV-7L1		
L8RR-S6X		
LDW2-QLB		
P3YW-SS5		
LHG4-N8V		
G52F-3ZR		
G5LP-6KX		
G5KN-RV1		
LDW2-41W		
PQ1W-RN7		
PH3N-XCY		
PQ13-49G		
PXKQ-Q8N		
LYJ2-TZG		
GRQR-MF2		
PWSC-85T		
GKZC-NM9		
G14M-G1G		
9C6Z-7PP		
GHXD-HDF		
G1SD-2PS		
LDSS-KKV		
GZXQ-PDM		
G17X-YCQ		
PW9B-SP3		
G17F-3M5	Q454577	
LYCY-PN6		
G176-18Q		
G8WY-FX8		
GKZ8-SHL		
949J-NHB		
M9N2-B37		
GMNS-Q4L		
G62T-K8D		
9CJ7-SVB		
GRYY-Q1Z		
GLHR-ZKQ		
G65L-N1M		
LZ56-WY6		
LBGF-H83		
PXWZ-8QS		
PZ4K-11F		
PMBR-GKH		
GVXW-7V6		
9HMZ-TBZ		
GDKP-2XC		
PN3S-BKM		
LT5Z-556		
L1HS-2GN		
GC4H-GK5		
PH1K-814		
GB2K-NTX		
PZ88-XFV		
L8YY-PP2		
P3HB-P1G		
LZBY-TS8		
GCWT-Y16		
PFYQ-6Z1		
GV1N-B39		
GXH5-X1B		
GK68-JP5		
G61Z-YSS		
P6K7-Z67		
PNSS-S49		
G62P-YNT		
PWDM-73N		
G1RX-XBB		
G67X-P7N		
P73G-N5N		
MZHR-SKP		
GKXG-S74		
G98Y-F38		
LZXX-FT2	Q201041	5473882692080138743
LT84-VNP		
GZL8-6WN		
G2CW-5G6		
GKH2-284		
LT36-BWL		
21JJ-KNR		
GX7F-61C		
L15Q-4BH		
GZNX-H7M		
GX7F-D83		
LBLP-XKT		
GJQ9-LDS		
LL43-FM6		
9CMJ-R5M		
LD97-C7T		
LBW5-Q1V		
99PY-ZDF		
LD9R-SHL		
MBGG-7NP		
9H17-VTZ	Q37594	5597380726000028489
LBDD-T2H		
P3WH-H24		
GR5J-RV9		
GKJ3-4SW		
LDSS-6CT		
M15L-V4Q		
LYGH-JR3		
LDSH-S2T		
LM1H-2WW		
L133-HLP		
KH8N-T92		
GLGF-989		
GP87-4LR		
GLGJ-1X7		
GLGJ-T4X		
GLGJ-8VB		
MQ4B-T25		
MQ4B-TL4		
9VHQ-8SX		
GY3G-C8N		
GM2P-MP6		
GZHW-5G8		
LT21-VRG		
P876-WB6		
LHC7-PKJ		
GH4D-FDX		
GQQS-R1T		
LRBL-7V1		
GHYJ-WVX		
GQ36-BR7		
K48M-2JS		
4FYM-6L3		
PHDT-1QL		
PHDY-CSN		
L5YS-3GR		
PXGS-14Z		
P4R5-Z43		
GHFZ-XM6		
GXZX-4Z9		
KC5V-W1B		
KZ73-PFT		
KZX2-ZBF		
GBVR-CTB		
PQ4V-GMJ		
GBVR-ZBX		
PHRB-KPR		
9C7D-SF6		
G4DS-F53		
L6F4-7Q4		
KHGP-ZMP		
L1FG-KPB		
PD9K-BMZ		
PWVK-49W		
LHCX-BP1		
LZ8C-FVJ		
9C7F-1Q3		
KCZX-V5K		
GQY3-QFR		
PQCV-FG8		
G5FF-V44		
K4YB-W6V		
KHDX-TSH		
KN8D-WBD		
KZNF-N3W		
GXJM-MT7		
L2DZ-8TK		
PFF8-WS6		
PFF8-PNG		
KC5F-L4R		
KC4H-5HX		
PD54-56R		
G1LH-4X7		
K23M-M39		
GN2N-QVM		
P41G-9ZZ		
GNJB-988		
GR4J-8WH		
GC7M-KSC		
L2LG-CSF		
G7SH-TSW		
P4VS-5SX		
9C91-99W		
GQB5-MXL		
KG9N-M8R		
KG9N-MVX		
K89Z-26C		
KG9F-8Q8		
L2Y1-JPG		
KZJQ-F9M		
KZ53-C7Z		
GGKD-LBG		
GDSQ-NWD		
GD88-K66		
L8M7-Y6K		
L8M7-Y62		
GRQH-FNR		
PMQ8-TL5		
G1T7-37B		
LDMJ-KZ9		
P735-JTM		
PQD8-92X		
LB27-19J		
LZXX-6Z4		
GZT2-TJD		
PQZG-DXK		
GXT3-FY1		
L81M-7YR		
G185-QLM		
KJC5-W64		
GHJH-6L9		
GKZZ-MYX		
GKZZ-7DS		
GLHW-QX8		
GTCY-62C		
G76N-M2K		
L1QF-96M		
GL7N-7P8		
LBQ6-C9V		
GBH2-Y2G		
GVM5-DNQ		
GNWY-244		
L1F4-2HT		
GDPH-FTM		
GJ1W-127		
PSPL-DHS		
K8N1-LR6		
G3ZZ-7JN		
LZ6N-WC3		
PWNB-3JF		
LKGC-5K9		
GSXR-KBN		
G44D-FB8		
GWR2-43F		
P7NJ-43Z		
GS28-FS1		
P4DZ-KCL		
94LY-2NL		
PWSD-LRY		
KH2N-5RY		
PWSD-YBG		
LRY6-BJ8		
4WHK-FX5		
LBFY-42F		
LH73-PSR		
99QR-DC6		
GNWS-QCK		
G27G-QC9		
GF8L-JMP		
9MHQ-RBK		
GP3Q-QGG		
GL28-RRH		
LYB1-5FK		
PS3B-LR6		
LVSV-765		
LDZL-M3H		
GBCQ-Z5R		
GY3N-4DZ		
GX26-QR8		
PQLH-12F		
GY3N-Z3Y		
G7N1-7SL		
GL9C-LM3		
PQXJ-9Y1		
G7N1-91Z		
GLW3-DS1		
PQ26-T73		
L5JV-3TX		
PQXJ-J54		
PM7R-TJF		
G9VW-HKJ		
G9VW-DXK		
G9VW-ZZW		
GBNS-84C		
GBN9-TN9		
P8QR-1KQ		
949N-4FL		
PZH2-YCN		
GP4Y-8GL		
PMGM-6B3		
GL19-BKD		
GPM9-94N		
GW5S-ZMW		
GPMM-Y68		
GBN7-SZ8		
PQ5N-2MF		
PWT4-FHB		
GX26-SBW		
G6TT-XH6		
P4R1-7BP		
P4RB-VRF		
P7WF-1F3		
P4TM-R64		
G3C1-252		
G2QS-PFY		
PFGZ-SFP		
GSXD-3QR		
2W3B-PFZ		
G2Q3-VLS		
P89K-S4D		
K2FY-PHP		
GDGB-BBY		
9C7F-56R		
GY9T-N3V		
GQQK-SWT		
LHTF-XHC		
G2LB-9QM		
G26R-TF3		
KNC1-9VV		
GY9R-23Q		
LZV6-DRK		
LCPG-1QG		
LYJ9-YCD		
G95X-JZ9		
LXWS-78P		
G2Y7-64H		
GZJY-7HD		
GTZL-588		
PFY2-WCW		
G9D8-61Q		
GXWD-6J4		
LYTR-DM4		
LDW5-M8S		
PFY5-1NH		
PSQ4-CSJ		
G747-5Q4		
L1QJ-F6D		
GTMX-LZF		
GNQ7-8P8		
GWHH-15D		
KZZQ-72V		
PC2G-KQH		
PQV6-PXC		
LJLG-TBD		
