qid	kind	case	leading_title	live_mul	live_en	proposed_label	proposed_aliases	hold	langs_carrying_live	geni_ids
Q101163975	title	upper	Sir	Sir William Damerell (d'Aumarle), of Woodbury	Sir William Damerell (d'Aumarle), of Woodbury			no-change	mul en nl	
Q101163986	pipe			Alice|Ellen de Meriet	Alice|Ellen de Meriet	Alice de Meriet	Ellen de Meriet		mul en nl	
Q101164052	title	upper	Sir	Sir John Boys, of Halberston, Devon	Sir John Boys, of Halberston, Devon			no-change	mul en nl	
Q101164390	title	upper	Sir	Sir William Carminow, of Boconnoc	Sir William Carminow, of Boconnoc			no-change	mul en nl	
Q101164393	title	upper	Sir	Sir Walter Carminow	Sir Walter Carminow			no-change	mul en nl	
Q101164398	title	upper	Sir	Sir John Carminow	Sir John Carminow			no-change	mul en nl	
Q101164415	title	upper	Sir		Sir Stephen Tynton (Tinten)			no-change	en	
Q101164552	pipe			Philippe|Philippa Lovel	Philippe|Philippa Lovel	Philippe Lovel	Philippa Lovel		mul en nl	
Q101164613	title	upper	Sir	Sir Richard Arches, of Eythorpe	Sir Richard Arches, of Eythorpe			no-change	mul en nl	
Q101164643	title	upper	Sir	Sir Giles Ardern, of Drayton	Sir Giles Ardern, of Drayton			no-change	mul en nl	
Q101164650	title	upper	Sir	Sir Giles Arderne, of Drayton, Oxon	Sir Giles Arderne, of Drayton, Oxon			no-change	mul en nl	
Q101164661	title	upper	Sir	Sir John Molyneux	Sir John Molyneux			no-change	mul en nl	
Q101164670	title	upper	Sir	Sir John Trillow (Trillowe), of Chastleton, Oxon	Sir John Trillow (Trillowe), of Chastleton, Oxon			no-change	mul en nl	
Q101164824	title	upper	Sir	Sir Roger de Carminow, 'the Crusader'	Sir Roger de Carminow, 'the Crusader'			no-change	mul en nl	
Q101164881	title	upper	Sir	Sir John Glynn	Sir John Glynn			no-change	mul en nl	
Q101164918	title	upper	Sir	Sir Thomas Durant	Sir Thomas Durant			no-change	mul en nl	
Q101165066	title	upper	Sir	Sir Richard de Hydon, of Clayhidon and Hemyock	Sir Richard de Hydon, of Clayhidon and Hemyock			no-change	mul en nl	
Q101165219	title	upper	Sir		Sir Robert de St.John, Lord of Basing			no-change	en nl	
Q101228019	title	upper	Herr		Herr Albrecht Friedrich von Schlieben			no-change	en	6000000022391753703
Q101228256	pipe			Anna|Barbara von Bystram	Anna|Barbara von Bystram	Anna von Bystram	Barbara von Bystram		mul en nl	
Q101228603	title	upper	Freiherr	Freiherr Christoph von Czemen	Freiherr Christoph von Czemen			no-change	mul en nl	
Q101231613	title	upper	Sir	Sir Alexander Freville, of Tamworth	Sir Alexander Freville, of Tamworth			no-change	mul en nl	
Q101231614	title	upper	Sir	Sir Baldwin Freville, of Tarrington	Sir Baldwin Freville, of Tarrington			no-change	mul en nl	
Q101231618	pipe			Mazera|Macerie Marmion	Mazera|Macerie Marmion	Mazera Marmion	Macerie Marmion		mul en nl	
Q101231719	title	upper	Sir		Sir Edmund Hampden, of Woodstock, Oxon			no-change	en nl	
Q101231724	title	upper	Sir		Sir John Hampden, of Great Hampden			no-change	en nl	
Q101231732	pipe				Sybil|Juliana Darset (Dorset)	Sybil Darset (Dorset)	Juliana Darset (Dorset)		en	
Q101231743	pipe			Margery|Margaret Popham	Margery|Margaret Popham	Margery Popham	Margaret Popham		mul en nl	
Q101231746	title	upper	Sir	Sir John Popham, of Popham	Sir John Popham, of Popham			no-change	mul en nl	
Q101231759	pipe			Audrey|Ethelreda Hampden	Audrey|Ethelreda Hampden	Audrey Hampden	Ethelreda Hampden		mul en nl	
Q101231776	title	upper	Sir	Sir Thomas Singleton, of Hartwell	Sir Thomas Singleton, of Hartwell			no-change	mul en nl	
Q101231791	pipe			Thomas|Richard Hexstall, of Hexstall's Court	Thomas|Richard Hexstall, of Hexstall's Court	Thomas Hexstall, of Hexstall's Court	Richard Hexstall, of Hexstall's Court		mul en nl	
Q101231795	pipe			John Hewet (Hewett|Hewit), of Walsall, Staffs	John Hewet (Hewett|Hewit), of Walsall, Staffs			pipe-shape	mul en nl	
Q101231836	pipe			Dorothy|Elizabeth Arundell	Dorothy|Elizabeth Arundell	Dorothy Arundell	Elizabeth Arundell		mul en nl	
Q101231906	title	upper	Sir	Sir Richard Hywisshe	Sir Richard Hywisshe			no-change	mul en nl	
Q101231916	title	upper	Sir	Sir John Challons	Sir John Challons			no-change	mul en nl	
Q101247028	title	lower	baroness		baroness Anna Kaarina Fleming	Anna Kaarina Fleming			en nl	
Q101247128	pipe				Måns|Magnus Hakansson	Måns Hakansson	Magnus Hakansson		en nl	
Q101247149	title	lower	knight	knight Magnus Gustavson av Horshaga, lord of Frösvik	knight Magnus Gustavson av Horshaga, lord of Frösvik	Magnus Gustavson av Horshaga, lord of Frösvik			mul en nl	
Q101247164	pipe			squire Jens|Johannes Abjörnson av Hjälmaryd	squire Jens|Johannes Abjörnson av Hjälmaryd			leading-lowercase	mul en nl	
Q101247169	title	lower	knight	knight Rognvald Nikleson	knight Rognvald Nikleson	Rognvald Nikleson			mul en nl	
Q101247174	title	lower	ridder	ridder Eirik Saemundson af Jored	ridder Eirik Saemundson af Jored	Eirik Saemundson af Jored			mul en nl	
Q101247188	pipe				Ermegård|Armgard Fikkesdotter Bylow, heiress of Sundby & Brokind	Ermegård Fikkesdotter Bylow, heiress of Sundby & Brokind	Armgard Fikkesdotter Bylow, heiress of Sundby & Brokind		en nl	
Q101247190	title	lower	knight		knight Johan Henriksson Bylow	Johan Henriksson Bylow			en nl	
Q101247331	pipe			Karin|Katarina Magnusdotter	Karin|Katarina Magnusdotter	Karin Magnusdotter	Katarina Magnusdotter		mul en nl	
Q101247342	title	lower	knight	knight Magnus Nielsson 'Röde'	knight Magnus Nielsson 'Röde'	Magnus Nielsson 'Röde'			mul en nl	
Q101247632	pipe			Karin|Catharina Magnusdotter av Tjuk	Karin|Catharina Magnusdotter av Tjuk	Karin Magnusdotter av Tjuk	Catharina Magnusdotter av Tjuk		mul en nl	
Q101247653	pipe			Ingerd|Ingrid Toresdotter av Stola	Ingerd|Ingrid Toresdotter av Stola	Ingerd Toresdotter av Stola	Ingrid Toresdotter av Stola		mul en nl	
Q101247737	pipe			(squire) Antrei|Anders	(squire) Antrei|Anders	(squire) Antrei	(squire) Anders		mul en	
Q101247738	title	upper	Lady	Lady Marketta of Dalkarpyy	Lady Marketta of Dalkarpyy			no-change	mul en nl	
Q101247780	pipe			Hamfrid|Holmfrid Jonsdotter i Stola	Hamfrid|Holmfrid Jonsdotter i Stola	Hamfrid Jonsdotter i Stola	Holmfrid Jonsdotter i Stola		mul en nl	
Q101247811	title	upper	Bonde	Bonde Petersson	Bonde Petersson			no-change	mul en nl	
Q101247851	pipe			Johan|Jons Knutsson [Tre Rosor]	Johan|Jons Knutsson [Tre Rosor]	Johan Knutsson [Tre Rosor]	Jons Knutsson [Tre Rosor]		mul en nl	
Q101247859	title	lower	knight	knight Jöns Eringislason Hjärne, High Councillor of Sweden	knight Jöns Eringislason Hjärne, High Councillor of Sweden	Jöns Eringislason Hjärne, High Councillor of Sweden			mul en nl	
Q101247881	title	lower	knight		knight Mattias Jakobsonn av Austraat	Mattias Jakobsonn av Austraat			en nl	6000000001722265356
Q101247939	pipe			Katrine|Katharina Jonsdottir av Sudreim, heiress of Manvik & Soerum	Katrine|Katharina Jonsdottir av Sudreim, heiress of Manvik & Soerum	Katrine Jonsdottir av Sudreim, heiress of Manvik & Soerum	Katharina Jonsdottir av Sudreim, heiress of Manvik & Soerum		mul en nl	6000000005750257054
Q101247940	title	lower	knight	knight Jon Marteinsson	knight Jon Marteinsson	Jon Marteinsson			mul en nl	6000000001195495695
Q101247943	title	upper	Baron		Baron Jon Ivarsson Raud			no-change	en nl	6000000003277299457
Q101248209	title	lower	knight		knight Joni Daninpoika (Stolpe)	Joni Daninpoika (Stolpe)			en	
Q101248210	title	lower	knight	knight Dan Niilonpoika (Stolpe), Castellan of Turku, Governor General of Finland	knight Dan Niilonpoika (Stolpe), Castellan of Turku, Governor General of Finland	Dan Niilonpoika (Stolpe), Castellan of Turku, Governor General of Finland			mul en nl	
Q101248266	title	lower	knight		knight Peder Jensson Porse Geet	Peder Jensson Porse Geet			en nl	
Q101248267	title	lower	knight	knight Johannes Geet	knight Johannes Geet	Johannes Geet			mul en nl	
Q101248401	title	lower	knight	knight Johan Gregersen af Sandbro, lord of Lindholm	knight Johan Gregersen af Sandbro, lord of Lindholm	Johan Gregersen af Sandbro, lord of Lindholm			mul en nl	
Q101248409	title	lower	lady		lady Siri Pentintytär of Krakerum, Chatelaine of Viipuri	Siri Pentintytär of Krakerum, Chatelaine of Viipuri			en nl	
Q101248441	pipe				Emil|Erengisle Kettilbjörnsson [Gren på Ål]	Emil Kettilbjörnsson [Gren på Ål]	Erengisle Kettilbjörnsson [Gren på Ål]		en nl	
Q101248477	title	lower	knight		knight Gregers Bengtson av Ärnäs av Aspenäs	Gregers Bengtson av Ärnäs av Aspenäs			en nl	
Q101248484	title	lower	knight		knight Gustav Ulvson av Lagmansö, lord of Värhulta, governor of Dalecarlia	Gustav Ulvson av Lagmansö, lord of Värhulta, governor of Dalecarlia			en nl	6000000011356454880
Q101248660	pipe			Karin|Catharina Algotsdotter de Westrogothia	Karin|Catharina Algotsdotter de Westrogothia	Karin Algotsdotter de Westrogothia	Catharina Algotsdotter de Westrogothia		mul en nl	
Q101248672	pipe			Jon|Johan Hemmingsson [Lejonansikte]	Jon|Johan Hemmingsson [Lejonansikte]	Jon Hemmingsson [Lejonansikte]	Johan Hemmingsson [Lejonansikte]		mul en nl	
Q101248686	pipe			Maunu|Magnus Olafsson [Kase], Castellan of Häme	Maunu|Magnus Olafsson [Kase], Castellan of Häme	Maunu Olafsson [Kase], Castellan of Häme	Magnus Olafsson [Kase], Castellan of Häme		mul en nl	
Q101248701	title	lower	knight	knight Hennin Herbertinpoika Königsmark	knight Hennin Herbertinpoika Königsmark	Hennin Herbertinpoika Königsmark			mul en nl	
Q101248945	title	upper	Boyar	Boyar Neagoe	Boyar Neagoe			no-change	mul en nl	
Q101248985	title	upper	Boyar		Boyar Radu, Postelnic			no-change	en nl	
Q101249015	pipe			Catuna|Criejna?	Catuna|Criejna?			one-token	mul en nl	
Q101249093	pipe			Agnes 'Anne|Annis' Cater	Agnes 'Anne|Annis' Cater	Agnes 'Anne Cater	Agnes Annis' Cater		mul en nl	
Q101249095	title	upper	Sir	Sir William Kelway, of Rockborne	Sir William Kelway, of Rockborne			no-change	mul en nl	
Q101348684	pipe			Guta|Gutchen von Rheinberg	Guta|Gutchen von Rheinberg	Guta von Rheinberg	Gutchen von Rheinberg		mul en nl	
Q101348875	title	upper	Freiin	Freiin Anna von Hohenstoffeln	Freiin Anna von Hohenstoffeln			no-change	mul en nl	
Q101349585	pipe			Maria|Margarethe Hase von Dievelich	Maria|Margarethe Hase von Dievelich	Maria Hase von Dievelich	Margarethe Hase von Dievelich		mul en nl	
Q101353962	pipe			Anna|Adelheid von Saarbrücken	Anna|Adelheid von Saarbrücken	Anna von Saarbrücken	Adelheid von Saarbrücken		mul en nl	
Q101354054	pipe			Elise|Elisabeth de Moncler	Elise|Elisabeth de Moncler	Elise de Moncler	Elisabeth de Moncler		mul en nl	
Q101354074	pipe			Jakob|Jacques de Moncler	Jakob|Jacques de Moncler	Jakob de Moncler	Jacques de Moncler		mul en nl	
Q101354234	pipe				Lisa|Liza Bayer von Boppard, Heiress of Bayon	Lisa Bayer von Boppard, Heiress of Bayon	Liza Bayer von Boppard, Heiress of Bayon		en nl	
Q101401204	title	upper	Captain	Captain John Alexander	Captain John Alexander			no-change	mul en nl	6000000004047110834
Q101402679	title	upper	Don	Don Diego Alfonso Altamirano	Don Diego Alfonso Altamirano			no-change	mul en nl	6000000019330424276
Q101402680	title	upper	Doña	Doña Leonor Sánchez Pizarro	Doña Leonor Sánchez Pizarro			no-change	mul en nl	6000000027003548127
Q101402685	title	upper	Doña	Doña Sevilla López de Carvajal	Doña Sevilla López de Carvajal			no-change	mul en nl	
Q101402708	title	upper	Doña	Doña Maria de Castilla, Señora de Olmeda	Doña Maria de Castilla, Señora de Olmeda			no-change	mul en nl	
Q101402710	title	upper	Doña	Doña Maria Martinez de Luna	Doña Maria Martinez de Luna			no-change	mul en nl	
Q101402714	title	upper	Doña Marquesa	Doña Marquesa de Luna y Ejerica	Doña Marquesa de Luna y Ejerica			no-change	mul en nl	
Q101402719	title	upper	Don	Don Iñigo Ortiz de Zúñiga, Señor de Alesanco	Don Iñigo Ortiz de Zúñiga, Señor de Alesanco			no-change	mul en nl	
Q101402720	title	upper	Doña	Doña Juana de Orozco, Señora de Pinto	Doña Juana de Orozco, Señora de Pinto			no-change	mul en nl	
Q101402724	pipe			Isabella|Elvira de Guzmán, Señora de Gibraleon	Isabella|Elvira de Guzmán, Señora de Gibraleon	Isabella de Guzmán, Señora de Gibraleon	Elvira de Guzmán, Señora de Gibraleon		mul en nl	
Q101402827	title	upper	Doña	Doña Urraca Osorio de Lara	Doña Urraca Osorio de Lara			no-change	mul en nl	
Q101403708	title	upper	Conde	Conde Afonso Muñoz de Seia	Conde Afonso Muñoz de Seia			no-change	mul en nl	
Q101403711	title+pipe	upper	Condesa	Condesa Aldonza|Ildonca Gonzalez	Condesa Aldonza|Ildonca Gonzalez	Condesa Aldonza Gonzalez	Condesa Ildonca Gonzalez		mul en nl	
Q101404494	title	upper	Sir		Sir Ralph de Eure			no-change	en nl	6000000007605953584
Q101404576	title	upper	Sir	Sir Robert Constable, of Flamborough	Sir Robert Constable, of Flamborough			no-change	mul en nl	
Q101404581	pipe			Catherine|Katherine Cumberworth	Catherine|Katherine Cumberworth	Catherine Cumberworth	Katherine Cumberworth		mul en nl	
Q101404588	pipe			Joan|Jane Pickering	Joan|Jane Pickering	Joan Pickering	Jane Pickering		mul en nl	
Q101404601	pipe			Ellen|Alianore de Montagu	Ellen|Alianore de Montagu	Ellen de Montagu	Alianore de Montagu		mul en nl	
Q101404846	pipe				Maud|Matilda de Bokill (Bokell)	Maud de Bokill (Bokell)	Matilda de Bokill (Bokell)		en	
Q101404851	pipe			Jane|Joan Leyston	Jane|Joan Leyston	Jane Leyston	Joan Leyston		mul en nl	
Q101405000	title	upper	Sir		Sir William Bowes, of Streatlam			no-change	en nl	
Q101405413	title	upper	Sir	Sir Richard Conyers, of South Cowton	Sir Richard Conyers, of South Cowton			no-change	mul en nl	
Q101414496	title	upper	Lady	Lady Beatrice Herbert	Lady Beatrice Herbert			no-change	mul en nl	
Q101422817	title	upper	Captain		Captain Ephraim Chapin			no-change	en nl	6000000020575102885
Q101422818	title	upper	Captain		Captain Ephraim Chapin			no-change	en nl	6000000002046121180
Q101422915	title	upper	Sir	Sir Thomas Paynell	Sir Thomas Paynell			no-change	mul en nl	
Q101440941	title	upper	Capt	Capt Alexander Pope Churchill	Capt Alexander Pope Churchill			no-change	mul en nl	6000000012287075954
Q101483297	title	upper	Rev.	Rev. Jeremiah Cushing	Rev. Jeremiah Cushing			no-change	mul en nl	6000000001190599843
Q101497172	title	upper	Lady	Lady Rosetta FitzRoy	Lady Rosetta FitzRoy			no-change	mul en nl	
Q101497603	title	upper	Lord		Lord Ralph Simon Lennox FitzRoy			no-change	en	
Q101508010	title	upper	Sir	Sir Patrick Murray, of Deuchar	Sir Patrick Murray, of Deuchar			no-change	mul en nl	
Q101508029	title	upper	Sir	Sir Thomas Maule, of Panmure	Sir Thomas Maule, of Panmure			no-change	mul en nl	
Q101508641	title	upper	Dr.	Dr. Ingeborg von Hardt	Dr. Ingeborg von Hardt			no-change	mul en nl	6000000015242786721
Q101510391	title	upper	Doña		Doña Rodríguez			no-change	en nl sv da es	
Q101518816	pipe				Mecella|Metze z Rožmberka	Mecella z Rožmberka	Metze z Rožmberka		en	
Q101518967	pipe				Elisabeth|Elsa von Runkel	Elisabeth von Runkel	Elsa von Runkel		en	
Q101522194	title	upper	Sir	Sir John Bolle, of Haugh	Sir John Bolle, of Haugh			no-change	mul en nl	
Q101522622	title	upper	Sir	Sir Lawrence Pabenham	Sir Lawrence Pabenham			no-change	mul en nl	
Q101522696	title	upper	Sir	Sir William Heron, of Ford	Sir William Heron, of Ford			no-change	mul en nl	
Q101523184	title	upper	Sir	Sir Thomas Fitzwilliam, of Mablethorpe & Louth	Sir Thomas Fitzwilliam, of Mablethorpe & Louth			no-change	mul en nl	
Q101523335	title	upper	Sir	Sir John Hottofte, of Collombine Hall	Sir John Hottofte, of Collombine Hall			no-change	mul en nl	
Q101523517	pipe			Anne|Mary Apulderfield	Anne|Mary Apulderfield	Anne Apulderfield	Mary Apulderfield		mul en nl	
Q101523537	pipe			Jane|Elizabeth Elryngton	Jane|Elizabeth Elryngton	Jane Elryngton	Elizabeth Elryngton		mul en nl	
Q101523542	title	upper	Sir		Sir John Elrington, of Hackney			no-change	en	
Q101530639	title	upper	Capt.	Capt. Thomas Cunningham	Capt. Thomas Cunningham			no-change	mul en nl	
Q101530645	title	upper	Rev.	Rev. Alexander Cunningham	Rev. Alexander Cunningham			no-change	mul en nl	
Q101530655	title	upper	Rev.	Rev. Philip Walter, of Moreton Hampstead	Rev. Philip Walter, of Moreton Hampstead			no-change	mul en nl	
Q101531015	title	upper	Rev.	Rev. James Chalmer, Minister of Dyke	Rev. James Chalmer, Minister of Dyke			no-change	mul en nl	
Q101531018	title	upper	Rev.	Rev. Hugh Chalmer, Minister of Marnoch	Rev. Hugh Chalmer, Minister of Marnoch			no-change	mul en nl	
Q101531038	title	upper	Captain	Captain James Bentley	Captain James Bentley			no-change	mul en nl	
Q101531044	title	upper	Major	Major Richard Willie	Major Richard Willie			no-change	mul en nl	
Q101625981	title	upper	Princess		Princess Adelheid zu Löwenstein-Wertheim-Rosenberg			no-change	en nl	6000000016294406143
Q101660633	title	upper	Princess		Princess Maria of Löwenstein-Wertheim-Rosenberg			no-change	en nl	
Q101837064	title	upper	Rev	Rev Henry Beach Stimson	Rev Henry Beach Stimson			no-change	mul en nl	6000000011300782793
Q101846886	title	upper	Princess		Princess Iman Afzan of Pahang			no-change	en	
Q101848034	title	upper	Captain	Captain William True, Jr.	Captain William True, Jr.			no-change	mul en nl	6000000005597378098
Q102014436	title	upper	Countess		Countess Maria Leopoldine zu Löwenstein-Wertheim-Rochefort			no-change	en	6000000016280434924
Q102062951	title	upper	Donna		Donna Eleonora Maria, Marchesa di Gonzaga-Luzzara			no-change	en nl	
Q102069908	title	upper	Graf		Graf Johann Franz de Paula Anton Ernst Sebastian Sigismund von Kuefstein			no-change	en nl	
Q102069911	title	upper	Gräfin		Gräfin Maria Terez Széchényi de Sárvár-Felsövidék			no-change	en nl	
Q102069913	title	upper	Gräfin		Gräfin Kamilla Erdödy de Monyorókerék et Monoszló			no-change	en nl	6000000016711851221
Q102069957	title	upper	Comtesse	Comtesse Mélanie Agnès de Pourtalès	Comtesse Mélanie Agnès de Pourtalès			no-change	mul en fr nl	
Q102070114	title	upper	Gräfin		Gräfin Esther Susanna von und zu Trauttmansdorff			no-change	en	
Q102070157	title	upper	Graf		Graf Johann Anton von Kuefstein			no-change	en	
Q102070172	title	upper	Gräfin		Gräfin Maria Antonia von Rottal			no-change	en nl	
Q102070176	title	upper	Graf		Graf Johann Sigismund von Rottal			no-change	en nl	
Q102070180	title	upper	Princess		Princess Maximiliane von und zu Liechtenstein			no-change	en nl	
Q102117545	title	upper	Rev.	Rev. Atherton Wales	Rev. Atherton Wales			no-change	mul en nl	365326714460006357
Q102147120	pipe			Margaret|Marion Fleming	Margaret|Marion Fleming	Margaret Fleming	Marion Fleming		mul en nl	
Q102151072	title	upper	Rev.		Rev. John Littleton, Vicar of Munslow			no-change	en nl	
Q102151230	title	upper	Sir	Sir John Hopton	Sir John Hopton			no-change	mul en nl	
Q102151241	title	upper	Sir	Sir Geoffrey de Lucy, of Dallington & Slapton	Sir Geoffrey de Lucy, of Dallington & Slapton			no-change	mul en nl	6000000004382614605
Q102151346	pipe			Maud|Matilda Quatermain (Quatremain)	Maud|Matilda Quatermain (Quatremain)	Maud Quatermain (Quatremain)	Matilda Quatermain (Quatremain)		mul en	
Q102151350	pipe			Thomas Quatremain (Quatermain|Quartermayne/Quartermain)	Thomas Quatremain (Quatermain|Quartermayne/Quartermain)			pipe-shape	mul en	6000000006444040775
Q102151382	pipe				Alice|Amice Pembrugge (Pembridge)	Alice Pembrugge (Pembridge)	Amice Pembrugge (Pembridge)		en	
Q102151384	title	upper	Sir	Sir Richard Pembrugge	Sir Richard Pembrugge			no-change	mul en	
Q102151391	pipe			John Grendon, of Gayton|Grendon	John Grendon, of Gayton|Grendon	John Grendon, of Gayton	John Grendon, of Grendon		mul en	
