geni_id,cjk,culture,evidence
6000000002457800187,春蘭軒 朝倉,ja,"graph traversal, 2 hop(s)"
6000000002457929789,行継 氏家,ja,"graph traversal, 4 hop(s)"
6000000002458141346,行継室 山岡,ja,"graph traversal, 4 hop(s)"
6000000002458141400,景隆 山岡,ja,"graph traversal, 4 hop(s)"
6000000002458455353,行広 氏家,ja,"graph traversal, 6 hop(s)"
6000000002458480221,元信室 細川,ja,"graph traversal, 3 hop(s)"
6000000002458557359,直昌 氏家,ja,"graph traversal, 6 hop(s)"
6000000002458569219,直元 卜全 氏家,ja,"graph traversal, 5 hop(s)"
6000000002458582236,持信室 氏家,ja,"graph traversal, 3 hop(s)"
6000000002458704044,元高 氏家,ja,"graph traversal, 5 hop(s)"
6000000002458761058,元信 南条,ja,"graph traversal, 4 hop(s)"
6000000002469815422,教如婚約者 朝倉,ja,"graph traversal, 4 hop(s)"
6000000002469830633,教如,ja,"graph traversal, 3 hop(s)"
6000000002469885536,顕尊,ja,"graph traversal, 3 hop(s)"
6000000002469912716,実量 三条,ja,"graph traversal, 2 hop(s)"
6000000002469931332,准如,ja,"graph traversal, 3 hop(s)"
6000000002469964129,如春尼 三条,ja,"graph traversal, 2 hop(s)"
6000000002469964943,公宣 三条,ja,"graph traversal, 3 hop(s)"
6000000002469968978,実助 三条,ja,"name ends in 助, a Japanese given-name ending"
6000000002470000430,実冬 三条,ja,"graph traversal, 2 hop(s)"
6000000002470001163,顕如,ja,"graph traversal, 3 hop(s)"
6000000002470004111,本願寺証如室 庭田,ja,"graph traversal, 4 hop(s)"
6000000002470043217,公量 三条,ja,"graph traversal, 1 hop(s)"
6000000002470055175,証如,ja,"graph traversal, 4 hop(s)"
6000000002470062004,重直 庭田,ja,"graph traversal, 5 hop(s)"
6000000002470155308,季兼 水無瀬,ja,"graph traversal, 2 hop(s)"
6000000002470156594,師成 藤原,ja,"graph traversal, 3 hop(s)"
6000000002470190181,冬子 三条,ja,"name ends in 子, a Japanese given-name ending"
6000000002470263041,公承 三条,ja,"graph traversal, 3 hop(s)"
6000000002470283012,実禅 三条,ja,"graph traversal, 4 hop(s)"
6000000002470293242,実円 三条,ja,"graph traversal, 4 hop(s)"
6000000002470310162,経藤 藤原,ja,"graph traversal, 3 hop(s)"
6000000002470311993,岩倉具守室 吉田,ja,"graph traversal, 2 hop(s)"
6000000002470370311,親綱 藤原,ja,"graph traversal, 3 hop(s)"
6000000002470382065,為方 中御門,ja,"graph traversal, 4 hop(s)"
6000000002470396191,為俊 中御門,ja,"graph traversal, 4 hop(s)"
6000000002470429778,具守 岩倉,ja,"graph traversal, 3 hop(s)"
6000000002470430236,為経 吉田,ja,"graph traversal, 2 hop(s)"
6000000002470440662,親綱女 藤原,ja,"graph traversal, 4 hop(s)"
6000000002470440733,宣誠 中御門,ja,"graph traversal, 3 hop(s)"
6000000002470503209,忠雄室 吉田,ja,"graph traversal, 2 hop(s)"
6000000002470508213,経藤室 吉田,ja,"graph traversal, 2 hop(s)"
6000000002470511863,尹時 藤原,ja,"graph traversal, 3 hop(s)"
6000000002470547321,通任 藤原,ja,"graph traversal, 2 hop(s)"
6000000002470666684,蓮悟,ja,"graph traversal, 2 hop(s)"
6000000002470675081,師季 藤原,ja,"graph traversal, 3 hop(s)"
6000000002470688744,蓮欽,ja,"graph traversal, 3 hop(s)"
6000000002470688810,祐心,ja,"graph traversal, 2 hop(s)"
6000000002470732076,円如,ja,"graph traversal, 3 hop(s)"
6000000002470779509,師綱 藤原,ja,"graph traversal, 3 hop(s)"
6000000002470792099,蓮如,ja,"graph traversal, 1 hop(s)"
6000000002470803441,如祐 高倉,ja,"graph traversal, 3 hop(s)"
6000000002470803975,順如,ja,"graph traversal, 2 hop(s)"
6000000002470808505,貞房 伊勢,ja,"graph traversal, 3 hop(s)"
6000000002470841150,如了 伊勢,ja,"graph traversal, 2 hop(s)"
6000000002470927787,実如,ja,"graph traversal, 2 hop(s)"
6000000002470956447,見玉,ja,"graph traversal, 2 hop(s)"
6000000002471012086,蓮淳,ja,"graph traversal, 2 hop(s)"
6000000002471021725,存覚,ja,"graph traversal, 6 hop(s)"
6000000002471024008,鎮永尼 慶寿院,ja,"graph traversal, 3 hop(s)"
6000000002471027843,存如,ja,"graph traversal, 2 hop(s)"
6000000002471027895,了如,ja,"graph traversal, 2 hop(s)"
6000000002471034388,蓮助兼孝,ja,"graph traversal, 3 hop(s)"
6000000002471056099,蓮祐尼 伊勢,ja,"graph traversal, 2 hop(s)"
6000000002471066511,蓮乗,ja,"graph traversal, 2 hop(s)"
6000000002471100083,如慶,ja,"graph traversal, 2 hop(s)"
6000000002471105726,善如,ja,"graph traversal, 4 hop(s)"
6000000002471126137,了忍,ja,"graph traversal, 2 hop(s)"
6000000002471126634,巧如,ja,"graph traversal, 3 hop(s)"
6000000002471140431,祐心,ja,"graph traversal, 2 hop(s)"
6000000002471146452,実悟,ja,"graph traversal, 1 hop(s)"
6000000002471176320,如勝,ja,"graph traversal, 2 hop(s)"
6000000002471178071,蓮誓,ja,"graph traversal, 2 hop(s)"
6000000002471178117,妙意,ja,"graph traversal, 2 hop(s)"
6000000002471193020,蓮綱,ja,"graph traversal, 2 hop(s)"
6000000002471193036,寿尊,ja,"graph traversal, 2 hop(s)"
6000000002471205291,宗如 姉小路,ja,"graph traversal, 2 hop(s)"
6000000002471207053,如空,ja,"graph traversal, 2 hop(s)"
6000000002471212421,蓮能 畠山,ja,carries a character that exists only in Japanese
6000000002471213035,妙宗,ja,"graph traversal, 2 hop(s)"
6000000002471213099,資氏王 白川,ja,"graph traversal, 3 hop(s)"
6000000002471243683,実孝,ja,"graph traversal, 1 hop(s)"
6000000002471306463,綽如,ja,"graph traversal, 3 hop(s)"
6000000002471308728,覚惠 日野,ja,"graph traversal, 4 hop(s)"
6000000002471313279,蓮周,ja,"graph traversal, 2 hop(s)"
6000000002471316502,覚如,ja,"graph traversal, 5 hop(s)"
6000000002471320206,実従,ja,"graph traversal, 1 hop(s)"
6000000002471329350,如乗,ja,"graph traversal, 4 hop(s)"
6000000002471334419,屯円,ja,"graph traversal, 4 hop(s)"
6000000002471336205,妙祐,ja,"graph traversal, 1 hop(s)"
6000000002471406016,如勝,ja,"graph traversal, 2 hop(s)"
6000000002471411164,覚信尼 日野,ja,"graph traversal, 3 hop(s)"
6000000002471414339,実賢,ja,"graph traversal, 1 hop(s)"
6000000002471417184,蓮芸,ja,"graph traversal, 2 hop(s)"
6000000002471487100,実順,ja,"graph traversal, 1 hop(s)"
6000000002471499064,妙宗,ja,"graph traversal, 1 hop(s)"
6000000002471552008,従覚慈俊,ja,"graph traversal, 5 hop(s)"
6000000002471567023,親鸞 日野,ja,"graph traversal, 2 hop(s)"
6000000002471567919,範綱 日野,ja,"graph traversal, 4 hop(s)"
6000000002471696950,広綱 日野,ja,"graph traversal, 4 hop(s)"
6000000002471912276,信綱 日野,ja,"graph traversal, 5 hop(s)"
6000000002472526795,有範 日野,ja,"graph traversal, 2 hop(s)"
6000000002472664248,善鸞 日野,ja,"graph traversal, 3 hop(s)"
6000000002472896264,吉光女 源,ja,"graph traversal, 1 hop(s)"
6000000002472904242,八幡太郎義家の子 源,ja,"graph traversal, 3 hop(s)"
6000000002473196902,唱 源,ja,"graph traversal, 1 hop(s)"
6000000002473203405,源則忠室 藤原,ja,"graph traversal, 3 hop(s)"
6000000002473233217,道成 源,ja,"graph traversal, 3 hop(s)"
6000000002473246496,盛明,ja,"graph traversal, 1 hop(s)"
6000000002473274067,道成女 源,ja,"graph traversal, 3 hop(s)"
6000000002473274538,則忠 源,ja,"graph traversal, 2 hop(s)"
6000000002473366047,由忠 藤原,ja,"graph traversal, 4 hop(s)"
6000000002473830969,有房 源,ja,"graph traversal, 1 hop(s)"
6000000002474337420,基俊 藤原,ja,"graph traversal, 2 hop(s)"
6000000002474371229,顕仲 源,ja,"graph traversal, 2 hop(s)"
6000000002474421239,顕房室 藤原,ja,"graph traversal, 2 hop(s)"
6000000002474430451,基俊室 藤原,ja,"graph traversal, 3 hop(s)"
6000000002474520142,俊家室 高階,ja,"graph traversal, 2 hop(s)"
6000000002479135651,光広 加藤,ja,"graph traversal, 2 hop(s)"
6000000002479201720,亀方 獻珠院 加藤,ja,"graph traversal, 2 hop(s)"
6000000002479206639,正重 阿部,ja,"graph traversal, 3 hop(s)"
6000000002479268159,正良 清十郎 加藤,ja,"graph traversal, 2 hop(s)"
6000000002480176041,八恺,zh,"graph traversal, 5 hop(s)"
6000000002480303024,秀綱 六角,ja,"graph traversal, 5 hop(s)"
6000000002481253260,嚳 高辛氏,zh,"graph traversal, 7 hop(s)"
6000000002481254239,玄囂 少昊,zh,"graph traversal, 5 hop(s)"
6000000002481432715,苍野,zh,"graph traversal, 5 hop(s)"
6000000002481531239,隤敳,zh,"graph traversal, 5 hop(s)"
6000000002481580049,梼戭,zh,"graph traversal, 5 hop(s)"
6000000002482620515,基隆 大沢,ja,"graph traversal, 5 hop(s)"
6000000002482621650,藤姫 細川,ja,"graph traversal, 3 hop(s)"
6000000002482623706,大沢基隆正室 松平,ja,"graph traversal, 4 hop(s)"
6000000002482676077,牧野成春正室 松平,ja,"graph traversal, 3 hop(s)"
6000000002482682003,菊 内藤,ja,"graph traversal, 4 hop(s)"
6000000002482689383,忠弘 松平,ja,"graph traversal, 2 hop(s)"
6000000002482698070,武元正室 松平,ja,"graph traversal, 2 hop(s)"
6000000002482698212,類 毛利,ja,"graph traversal, 3 hop(s)"
6000000002482699063,忠雅 松平,ja,"graph traversal, 3 hop(s)"
6000000002482708138,成春 牧野,ja,"graph traversal, 4 hop(s)"
6000000002482708275,忠明側室 三好,ja,"graph traversal, 2 hop(s)"
6000000002482745096,浅姫 松平,ja,"graph traversal, 2 hop(s)"
6000000002482760242,忠尚正室 松平,ja,"graph traversal, 2 hop(s)"
6000000002482762084,直常 松平,ja,"graph traversal, 3 hop(s)"
6000000002482826641,忠増正室 松平,ja,"graph traversal, 3 hop(s)"
6000000002482847364,基恒 大沢,ja,"graph traversal, 2 hop(s)"
6000000002482957285,基恒正室 松平,ja,"graph traversal, 3 hop(s)"
6000000002483027026,忠尚 松平,ja,"graph traversal, 1 hop(s)"
6000000002483183211,?( 水野忠善の娘) 水野,ja,"graph traversal, 1 hop(s)"
6000000002483290755,実村正室 花山院,ja,"graph traversal, 4 hop(s)"
6000000002483355712,忠朝 酒井,ja,"graph traversal, 2 hop(s)"
6000000002483586057,酒井忠朝正室 松平,ja,"graph traversal, 3 hop(s)"
6000000002483720434,正信 堀田,ja,"graph traversal, 1 hop(s)"
6000000002483723170,正信正室 松平,ja,the surname 松平 is Japanese in 100% of the records already settled
6000000002483813226,幾久 白石,ja,"graph traversal, 4 hop(s)"
6000000002483855862,綱房室 橋本,ja,"graph traversal, 5 hop(s)"
6000000002483968689,吉透室 清寿院 松平,ja,"graph traversal, 3 hop(s)"
6000000002484049596,宣維 松平,ja,"graph traversal, 4 hop(s)"
6000000002484119414,宗昌 松平,ja,"graph traversal, 5 hop(s)"
6000000002484172025,吉邦 松平,ja,"graph traversal, 5 hop(s)"
6000000002484184221,幻体院 佐竹,ja,"graph traversal, 4 hop(s)"
6000000002484195249,宗衍 松平,ja,"graph traversal, 3 hop(s)"
6000000002484251789,成貞 牧野,ja,"graph traversal, 2 hop(s)"
6000000002484289114,天岳院,ja,"graph traversal, 4 hop(s)"
6000000002484469558,貞通 牧野,ja,"graph traversal, 1 hop(s)"
6000000002484486365,安 牧野,ja,"graph traversal, 3 hop(s)"
6000000002484486445,成時 牧野,ja,"graph traversal, 4 hop(s)"
6000000002485052552,治憲 鷹山 上杉,ja,"graph traversal, 2 hop(s)"
6000000002485114921,勝定 上杉,ja,"graph traversal, 4 hop(s)"
6000000002485117563,勝定正室 大久保,ja,"graph traversal, 3 hop(s)"
6000000002485189439,定逵 松平,ja,"graph traversal, 3 hop(s)"
6000000002485209177,岩姫 大久保,ja,"graph traversal, 3 hop(s)"
6000000002485261968,実藤 四辻,ja,carries a character that exists only in Japanese
6000000002485299685,実郷 四辻,ja,carries a character that exists only in Japanese
6000000002485325466,吉憲 上杉,ja,"graph traversal, 3 hop(s)"
6000000002485355667,実茂 四辻,ja,carries a character that exists only in Japanese
6000000002485365537,桂岩院 四辻,ja,carries a character that exists only in Japanese
6000000002485479140,豊 蔡春院 徳川,ja,"graph traversal, 3 hop(s)"
6000000002485486409,幸 上杉,ja,"graph traversal, 3 hop(s)"
6000000002485536242,登世 清光院 馬場,ja,"graph traversal, 4 hop(s)"
6000000002485548631,季俊 四辻,ja,carries a character that exists only in Japanese
6000000002485604261,季遠 四辻,ja,carries a character that exists only in Japanese
6000000002485643175,定勝 上杉,ja,"graph traversal, 1 hop(s)"
6000000002485690002,吉憲正室 黒田,ja,"graph traversal, 2 hop(s)"
6000000002485701025,富子 梅嶺院 上杉,ja,"name ends in 子, a Japanese given-name ending"
6000000002485721148,季春 四辻,ja,carries a character that exists only in Japanese
6000000002485728436,実為 四辻,ja,carries a character that exists only in Japanese
6000000002485752138,公春 四辻,ja,carries a character that exists only in Japanese
6000000002485772150,季保 四辻,ja,carries a character that exists only in Japanese
6000000002485802236,季顕 四辻,ja,carries a character that exists only in Japanese
6000000002491882953,長政 関,ja,"graph traversal, 3 hop(s)"
6000000002492145984,忠継 森,ja,"graph traversal, 1 hop(s)"
6000000002492188256,お鶴 大御前 池田,ja,"graph traversal, 2 hop(s)"
6000000002492208466,長継 森,ja,"graph traversal, 1 hop(s)"
6000000002492231486,衆之 関,ja,"graph traversal, 3 hop(s)"
6000000002492247791,綱元 毛利,ja,"graph traversal, 2 hop(s)"
6000000002492258370,長記 森,ja,"graph traversal, 2 hop(s)"
6000000002492259038,関成次,ja,"graph traversal, 2 hop(s)"
6000000002492259133,忠継正室 小笠原,ja,"graph traversal, 2 hop(s)"
6000000002492319108,長武正室 京極,ja,"graph traversal, 2 hop(s)"
6000000002492323009,長武 森,ja,"graph traversal, 1 hop(s)"
6000000002492337980,清殊院 本多,ja,"graph traversal, 1 hop(s)"
6000000002492375137,信恩正室 毛利,ja,"graph traversal, 1 hop(s)"
6000000002492396016,光広 毛利,ja,"graph traversal, 1 hop(s)"
6000000002492462476,忠平正室 池田,ja,"graph traversal, 2 hop(s)"
6000000002492528651,頼純室 本多,ja,"graph traversal, 3 hop(s)"
6000000002492640963,総良側室 本多,ja,"graph traversal, 3 hop(s)"
6000000002492654321,総良 石川,ja,"graph traversal, 3 hop(s)"
6000000002492654942,忠明 大久保,ja,"graph traversal, 4 hop(s)"
6000000002492690346,忠春 水野,ja,"graph traversal, 1 hop(s)"
6000000002492691459,心涼院 本多,ja,"graph traversal, 3 hop(s)"
6000000002492696009,正任正室 本多,ja,"graph traversal, 3 hop(s)"
6000000002492708765,梅 清光院 前田,ja,"graph traversal, 2 hop(s)"
6000000002492742131,忠盈 水野,ja,"graph traversal, 2 hop(s)"
6000000002492752043,？(井上の娘) 井上,ja,"graph traversal, 1 hop(s)"
6000000002492752630,勢幾 本多,ja,"graph traversal, 2 hop(s)"
6000000002492752800,連龍 長,ja,"graph traversal, 1 hop(s)"
6000000002492831406,栗 南嶺院 長,ja,"graph traversal, 2 hop(s)"
6000000002492834246,利明 前田,ja,"graph traversal, 1 hop(s)"
6000000002492846368,憲之 石川,ja,"graph traversal, 2 hop(s)"
6000000002492850155,石川総長正室 加賀爪,ja,"graph traversal, 4 hop(s)"
6000000002492863368,総茂 石川,ja,"graph traversal, 4 hop(s)"
6000000002492904531,勝之 石川,ja,"graph traversal, 3 hop(s)"
6000000002492915075,連竜継室 長,ja,"graph traversal, 2 hop(s)"
6000000002492922071,綱連 長,ja,"graph traversal, 3 hop(s)"
6000000002492927725,総茂正室 石川,ja,"graph traversal, 3 hop(s)"
6000000002492932001,長連龍正室 神保,ja,"graph traversal, 2 hop(s)"
6000000002492944390,総良正室 石川,ja,"graph traversal, 2 hop(s)"
6000000002492950028,続連 長,ja,"graph traversal, 2 hop(s)"
6000000002492988009,近藤徳用正室 石川,ja,"graph traversal, 4 hop(s)"
6000000002493299426,徳 長松院 上杉,ja,"graph traversal, 2 hop(s)"
6000000002493325334,亀鶴姫 前田,ja,the surname 前田 is Japanese in 100% of the records already settled
6000000002493331222,松 前田,ja,"graph traversal, 2 hop(s)"
6000000002493382022,利治 前田,ja,the surname 前田 is Japanese in 100% of the records already settled
6000000002493390598,松姫 山内,ja,"graph traversal, 2 hop(s)"
6000000002493400283,春 前田,ja,"graph traversal, 2 hop(s)"
6000000002493412911,信利 真田,ja,"graph traversal, 3 hop(s)"
6000000002493414307,政長 本多,ja,"graph traversal, 1 hop(s)"
6000000002493417103,富子 前田,ja,"name ends in 子, a Japanese given-name ending"
6000000002493426490,フウ 山内,ja,"graph traversal, 2 hop(s)"
6000000002493468031,正経 保科,ko,"graph traversal, 2 hop(s)"
6000000002493491217,久萬 仙渓院 前田,ja,"graph traversal, 2 hop(s)"
6000000002493530084,椎 山内,ja,"graph traversal, 2 hop(s)"
6000000002493559567,松仙院 酒井,ja,"graph traversal, 1 hop(s)"
6000000002493585933,隆栄 西大路,ja,"graph traversal, 3 hop(s)"
6000000002493647638,多代 高寿院 山内,ja,"graph traversal, 3 hop(s)"
6000000002493650681,豊秀 山内,ja,"graph traversal, 5 hop(s)"
6000000002493675617,豊常 山内,ja,"graph traversal, 4 hop(s)"
6000000002493679925,菊姫 玉仙院 池田,ja,"graph traversal, 2 hop(s)"
6000000002493684601,豊敷 山内,ja,"graph traversal, 1 hop(s)"
6000000002493685532,豊隆 山内,ja,"graph traversal, 3 hop(s)"
6000000002493686431,山内一輝正室 小出,ja,"graph traversal, 3 hop(s)"
6000000002493696764,豊房 山内,ja,"graph traversal, 3 hop(s)"
6000000002493696987,整 山内,ja,"graph traversal, 4 hop(s)"
6000000002493740982,茂 酒井,ja,"graph traversal, 3 hop(s)"
6000000002493741306,氏松 山内,ja,"graph traversal, 4 hop(s)"
6000000002493748097,休 山内,ja,"graph traversal, 4 hop(s)"
6000000002493753153,清涼院 西大路,ja,"graph traversal, 2 hop(s)"
6000000002493772188,通政 久留島,ja,"graph traversal, 3 hop(s)"
6000000002493774613,宗憲 上杉,ja,"graph traversal, 5 hop(s)"
6000000002493783365,長 山内,ja,"graph traversal, 2 hop(s)"
6000000002493807190,久米千代 山内,ja,"graph traversal, 4 hop(s)"
6000000002493808028,円徳院 北川,ja,"graph traversal, 4 hop(s)"
6000000002493813116,規重 山内,ja,"graph traversal, 2 hop(s)"
6000000002493870164,義冬 吉良,ja,"graph traversal, 2 hop(s)"
6000000002493873321,義定 吉良,ja,"graph traversal, 2 hop(s)"
6000000002493898466,満氏 吉良,ja,"graph traversal, 2 hop(s)"
6000000002493906359,義安 吉良,ja,"graph traversal, 2 hop(s)"
6000000002493906547,俊氏 吉良,ja,"graph traversal, 4 hop(s)"
6000000002493914711,豊儀 山内,ja,"graph traversal, 2 hop(s)"
6000000002493915110,範以 左馬助 今川,ja,"graph traversal, 3 hop(s)"
6000000002493927895,長逵 小笠原,ja,"graph traversal, 2 hop(s)"
6000000002493932073,義定室 今川,ja,"graph traversal, 3 hop(s)"
6000000002493949877,豊雍 山内,ja,"graph traversal, 2 hop(s)"
6000000002493951500,吉良俊氏室 今川,ja,"graph traversal, 4 hop(s)"
6000000002493968121,義真 吉良,ja,"graph traversal, 3 hop(s)"
6000000002493969301,吉良義真室 細川,ja,"graph traversal, 2 hop(s)"
6000000002493995336,加恵 貞光院 伊笹,ja,carries a character that exists only in Japanese
6000000002493995541,正 山内,ja,"graph traversal, 2 hop(s)"
