round	geni_id	qid	slot	method	from_geni	from_qid	evidence
7	6000000045589376990	Q110325189	father	solo	6000000016810930037	Q110261887	position
7	6000000046254168245	Q108758096	father	solo	6000000046254626846	Q69669170	position
7	6000000046289737977	Q69770746	child	name	6000000005010734106	Q23684592	shared: khatun,kurdujin
7	6000000046793718890	Q3640872	child	name	6000000010926438957	Q111456998	shared: alagona,blasco
7	6000000051762676926	Q3400873	child	name	6000000006272369306	Q2615757	shared: fychan
7	6000000052159939877	Q10895278	father	solo	6000000052159745979	Q10895300	position
7	6000000052619319071	Q110423534	child	name	6000000000157276157	Q28708032	shared: teresa
7	6000000052802246920	Q55694836	father	solo	6000000052802265888	Q463973	position
7	6000000053076689856	Q75961206	child	solo	6000000053076365063	Q75961205	position
7	6000000054088536283	Q11573172	child	date	6000000023724654182	Q15914878	born 393 vs 393
7	6000000054176029875	Q31831915	father	solo	6000000054175957894	Q31837714	position
7	6000000054245098956	Q447253	spouse	solo	6000000012577949508	Q7268	position
7	6000000054245201902	Q347788	child	date	6000000012577949508	Q7268	born 25 vs 25
7	6000000054384233937	Q65800955	spouse	solo	6000000035278826134	Q15923621	position
7	6000000055297633287	Q116812181	mother	solo	6000000000077830462	Q116812084	position
7	6000000055298013918	Q116812168	father	solo	6000000000077830462	Q116812084	position
7	6000000055407569857	Q136506523	child	name	6000000011286043894	Q7114240	shared: efa
7	6000000055587204330	Q110413020	mother	solo	6000000168189928939	Q110413017	position
7	6000000055624517960	Q110413019	father	solo	6000000168189928939	Q110413017	position
7	6000000055625991461	Q116052994	child	solo	6000000041788549834	Q116052995	position
7	6000000055664585937	Q110635433	mother	solo	6000000055664652882	Q99082590	position
7	6000000055666720119	Q105814392	child	name	6000000055664652882	Q99082590	shared: rhys
7	6000000057431516878	Q76307425	child	solo	6000000006444139647	Q75580996	position
7	6000000057456491240	Q110613567	child	name	6000000010120491507	Q55171790	shared: elisabeth
7	6000000058334282922	Q76094038	spouse	name	6000000003828323124	Q75268623	shared: matilda
7	6000000058426341821	Q116170003	child	solo	6000000003828100409	Q116170039	position
7	6000000058659756847	Q7458635	father	solo	6000000005747722823	Q1223461	position
7	6000000059331067841	Q76273183	child	name	6000000030328001972	Q76273185	shared: adda
7	6000000060264459982	Q110585543	father	solo	6000000003649723210	Q110585542	position
7	6000000062357418864	Q110388897	father	solo	6000000225414242840	Q76028655	position
7	6000000064212711894	Q129093988	mother	solo	6000000121252966857	Q20499108	position
7	6000000064324076826	Q3622728	spouse	solo	6000000121252966857	Q20499108	position
7	6000000066085754149	Q116004533	father	solo	6000000015259989309	Q116004532	position
7	6000000066155810872	Q110422691	mother	solo	6000000066588812169	Q110422687	position
7	6000000066155827836	Q110422688	father	solo	6000000066588812169	Q110422687	position
7	6000000066377148897	Q100439513	father	solo	6000000066376990871	Q100439016	position
7	6000000066467995976	Q56227028	child	name	6000000015878628682	Q3778996	shared: simone
7	6000000067006693934	Q11114331	father	solo	6000000067006704875	Q11114321	position
7	6000000069218442082	Q111989267	child	name	6000000004074740440	Q110152448	shared: schacksen
7	6000000069372983920	Q112979074	mother	solo	6000000015879244082	Q3960316	position
7	6000000072318585971	Q110370094	child	name	6000000072317993802	Q110370096	shared: catharina
7	6000000073122841842	Q116796267	father	solo	6000000073122502040	Q116796277	position
7	6000000075379939833	Q45489562	child	solo	6000000075380421821	Q45489496	position
7	6000000075399402975	Q45674928	father	solo	6000000075399612848	Q45674889	position
7	6000000075403033085	Q45539882	child	solo	6000000055864446852	Q45539817	position
7	6000000076155972683	Q107294088	child	name	6000000015729610011	Q115195210	shared: catherine
7	6000000076790856673	Q104471578	child	name	6000000002116406485	Q104472434	shared: brereton
7	6000000076805721526	Q76353725	spouse	solo	6000000004078906672	Q75255585	position
7	6000000078426077272	Q53719817	child	name	6000000006290731843	Q116112718	shared: tegfedd
7	6000000078683510114	Q284427	father	solo	6000000078685271821	Q293626	position
7	6000000078685777827	Q293509	child	date	6000000078685602833	Q293621	born 1109 vs 1109
7	6000000078704079973	Q4390903	spouse	solo	6000000078702919540	Q717946	position
7	6000000078704214905	Q4391460	mother	solo	6000000078702919540	Q717946	position
7	6000000078840532036	Q20102223	spouse	solo	6000000064122126387	Q11909160	position
7	6000000079799524244	Q110302149	mother	solo	6000000004045685139	Q110302147	position
7	6000000079832810825	Q13132371	spouse	solo	6000000079832731846	Q18535434	position
7	6000000080058596368	Q293448	child	name	6000000037819081173	Q293617	shared: mustanjid
7	6000000080830482884	Q110585552	child	name	6000000192166336822	Q110582476	shared: gwenllian
7	6000000081465140962	Q75933610	child	solo	6000000081465164001	Q75933613	position
7	6000000081695258826	Q130364699	child	solo	6000000081694596928	Q130364702	position
7	6000000081727391762	Q116796246	spouse	solo	6000000081728309900	Q21208706	position
7	6000000081759527511	Q3639469	father	solo	6000000026995492488	Q3761614	position
7	6000000082023300880	Q76325240	child	solo	6000000006444357982	Q76325238	position
7	6000000084000059028	Q110602473	mother	solo	6000000015923972740	Q110602276	position
7	6000000084051602138	Q110585303	father	solo	6000000020857098014	Q110585302	position
7	6000000084101747902	Q116005799	mother	solo	6000000027578838946	Q11906719	position
7	6000000084459108042	Q75935931	spouse	solo	6000000084459702091	Q76040630	position
7	6000000084728117952	Q9336794	child	solo	6000000084727291244	Q3506333	position
7	6000000085626713986	Q99072567	father	solo	6000000085626811921	Q99072560	position
7	6000000086015666951	Q15901394	child	date	6000000054197992942	Q13456754	born 408 vs 408
7	6000000089821469835	Q127270818	father	solo	298481126590001923	Q127270817	position
7	6000000089821713852	Q127270819	mother	solo	298481126590001923	Q127270817	position
7	6000000089963531194	Q116057720	child	solo	6000000003828038743	Q116030710	position
7	6000000089964626857	Q116057721	spouse	solo	6000000003828038743	Q116030710	position
7	6000000090949532972	Q97784559	father	solo	6000000022605766774	Q97784555	position
7	6000000090950026833	Q97784571	mother	solo	6000000022605766774	Q97784555	position
7	6000000091353083843	Q2423073	child	name	6000000003949801025	Q2344194	shared: radelgar
7	6000000091640715308	Q28146	child	solo	6000000015426081059	Q28140	position
7	6000000091978894292	Q75920418	child	name	6000000091979001329	Q75920407	shared: david
7	6000000091980526854	Q75920426	child	name	6000000091979001329	Q75920407	shared: alexander
7	6000000091982752821	Q108431648	father	solo	6000000091982416858	Q108431644	position
7	6000000091988104888	Q100440394	child	name	6000000091982416858	Q108431644	shared: giovanni
7	6000000094640643845	Q3619704	father	solo	6000000032302968647	Q3750108	position
7	6000000095419204876	Q102819283	child	solo	6000000026799373231	Q102819285	position
7	6000000095421290007	Q102818911	child	name	6000000015767313675	Q102818912	shared: gabrielle
7	6000000095422671989	Q102818931	spouse	solo	6000000015767313675	Q102818912	position
7	6000000096371605976	Q110314915	child	solo	6000000096372530875	Q110314916	position
7	6000000096373035864	Q110314918	father	solo	6000000096372530875	Q110314916	position
7	6000000096521050115	Q116003662	child	solo	6000000096525445912	Q116003663	position
7	6000000096819431569	Q101499870	father	solo	6000000096823388938	Q101499869	position
7	6000000104812935986	Q110622237	child	name	4990838820150119021	Q56177971	shared: hywel
7	6000000106553962821	Q2299851	child	solo	6000000106551132821	Q2403773	position
7	6000000106992916860	Q10945051	father	solo	6000000106992703848	Q10945166	position
7	6000000107547337248	Q131447221	child	solo	6000000016165244392	Q105817198	position
7	6000000108287140913	Q110574904	child	name	6000000012832553240	Q110578421	shared: marguerite
7	6000000108836809821	Q75395528	child	name	6000000037802512302	Q75395410	shared: felicitas
7	6000000109041711825	Q110588163	child	solo	6000000109040636117	Q110588164	position
7	6000000109108659876	Q113468458	spouse	solo	6000000004533274851	Q113468506	position
7	6000000109293506869	Q116053286	father	solo	6000000013547760615	Q76220534	position
7	6000000112925280865	Q96318992	child	name	6000000002135188321	Q105769384	shared: hugues
7	6000000112925419832	Q131731619	child	name	6000000002135188321	Q105769384	shared: henri
7	6000000112925434910	Q793141	child	name	6000000002135188321	Q105769384	shared: aymon
7	6000000114728917862	Q116871462	child	solo	6000000114728513877	Q116856062	position
7	6000000114728923850	Q116871453	spouse	solo	6000000114728513877	Q116856062	position
7	6000000116878172821	Q110378013	father	solo	6000000116877878845	Q110378012	position
7	6000000117178855841	Q45640353	father	solo	6000000117179169821	Q45640415	position
7	6000000120078998844	Q108431572	mother	solo	6000000021908704753	Q116058581	position
7	6000000120078998855	Q108431558	father	solo	6000000021908704753	Q116058581	position
7	6000000121253009855	Q4759500	father	solo	6000000121252966857	Q20499108	position
7	6000000121946171042	Q75933614	spouse	solo	6000000081465164001	Q75933613	position
7	6000000122565562847	Q131447272	child	name	6000000122565910861	Q131447273	shared: enrichetta
7	6000000125637120873	Q108431053	father	solo	6000000125633178184	Q108431051	position
7	6000000125637449821	Q108431054	mother	solo	6000000125633178184	Q108431051	position
7	6000000127789877833	Q12827827	child	date	6000000048926414339	Q11949610	born 1375 vs 1375
7	6000000130036511152	Q78215573	father	solo	6000000130043707821	Q78215602	position
7	6000000133686301823	Q11608781	father	solo	6000000133686291831	Q11570272	position
7	6000000133686668417	Q106160924	mother	solo	6000000133688619074	Q7677188	position
7	6000000133689267860	Q26248568	father	solo	6000000133688619074	Q7677188	position
7	6000000133759942986	Q17990827	spouse	solo	6000000150038568821	Q28410651	position
7	6000000139466133793	Q110582536	father	solo	6000000003615733463	Q106703506	position
7	6000000142054385399	Q105873419	father	solo	6000000044393932903	Q105873418	position
7	6000000143876133692	Q22812768	father	solo	6000000143877686206	Q22812769	position
7	6000000145008021913	Q45564049	father	solo	6000000074752674023	Q45394587	position
7	6000000145347783998	Q116052822	mother	solo	6000000006906526792	Q110560364	position
7	6000000146806428448	Q45519645	child	solo	6000000146806612206	Q45519141	position
7	6000000147012829898	Q99302486	child	name	6000000147012931881	Q76204608	shared: gruffudd
7	6000000148862436108	Q6124836	child	solo	6000000148862789178	Q10946222	position
7	6000000148866328859	Q8062185	father	solo	6000000148862789178	Q10946222	position
7	6000000149637145847	Q16603343	mother	solo	6000000052159896874	Q18234838	position
7	6000000150159450838	Q11387859	child	solo	6000000150038568821	Q28410651	position
7	6000000150772350830	Q1055224	spouse	solo	6000000145007875821	Q28415544	position
7	6000000150772389821	Q28414486	child	solo	6000000145007875821	Q28415544	position
7	6000000151427040838	Q76102021	child	solo	6000000151426898869	Q76102019	position
7	6000000153067212821	Q110413016	father	solo	6000000168189158141	Q110413015	position
7	6000000156405687857	Q110618459	father	solo	6000000156405551854	Q110618458	position
7	6000000159324091845	Q110641616	mother	solo	6000000003827698030	Q131784508	position
7	6000000159324139833	Q131784519	father	solo	6000000003827698030	Q131784508	position
7	6000000161446855860	Q110556571	spouse	solo	6000000003827731684	Q110325051	position
7	6000000164277749929	Q104472475	mother	solo	6000000002116406485	Q104472434	position
7	6000000171752472845	Q3060389	child	name	6000000003828256982	Q2998634	shared: eupator
7	6000000172887212217	Q75437313	child	solo	6000000008640625640	Q75242540	position
7	6000000173866133468	Q69753897	child	name	6000000046254626846	Q69669170	shared: hajjaj,muzaffar
7	6000000174188145416	Q105488237	spouse	solo	6000000090073926821	Q1367188	position
7	6000000174420379833	Q29401038	child	solo	6000000003827746010	Q27055503	position
7	6000000175668347828	Q116004613	mother	solo	6000000015165110561	Q116004605	position
7	6000000176778508866	Q11053318	father	solo	6000000176775910971	Q45500285	position
7	6000000176858432011	Q3090241	spouse	solo	6000000176861265845	Q21070450	position
7	6000000179329571875	Q6932811	spouse	solo	6000000009793919065	Q56248794	position
7	6000000179688915821	Q116473999	child	name	6000000015341003638	Q116469276	shared: porzia
7	6000000184515814826	Q61014731	child	name	6000000009209569659	Q349358	shared: euphrosyne,synadene
7	6000000187774448879	Q114562149	mother	solo	6000000015729543039	Q114562159	position
7	6000000191067902847	Q116052904	father	solo	6000000191067732874	Q116052903	position
7	6000000191283472822	Q110621328	mother	solo	6000000007320854104	Q111989658	position
7	6000000191422281837	Q104472437	father	solo	6000000002116406485	Q104472434	position
7	6000000193225517822	Q11598186	father	solo	6000000193224277862	Q11598208	position
7	6000000194434264882	Q116116169	child	solo	6000000224563173915	Q116116172	position
7	6000000195281251841	Q110325197	mother	solo	6000000016810930037	Q110261887	position
7	6000000196357176960	Q55531074	spouse	solo	6000000196357658822	Q29424555	position
7	6000000196985477823	Q116146119	child	name	6000000002846116334	Q116146117	shared: dafydd
7	6000000203898835833	Q99302481	child	name	6000000006964012011	Q99082338	shared: gruffudd
7	6000000207421965823	Q12499386	father	solo	6000000207421956824	Q104519287	position
7	6000000207649007884	Q116119450	spouse	solo	6000000004533774514	Q116119444	position
7	6000000208385976880	Q110412996	mother	solo	6000000013082491400	Q99080906	position
7	6000000210457344846	Q3135863	father	solo	6000000002191331013	Q7673717	position
7	6000000211159428867	Q10729463	child	date	6000000002243633017	Q6788057	born 1633 vs 1633
7	6000000211692993829	Q10729498	father	solo	6000000002243633017	Q6788057	position
7	6000000211781223862	Q110636449	mother	solo	6000000041788549834	Q116052995	position
7	6000000216686507822	Q6442317	mother	solo	5130713479900137816	Q560010	position
7	6000000217410012829	Q110067818	child	name	6000000006964012011	Q99082338	shared: foel
7	6000000218137822822	Q2569785	child	solo	6000000002134762390	Q64276	position
7	6000000218241876850	Q25088	child	date	5273560212540068128	Q25105	born 811 vs 811
7	6000000218446817829	Q139145729	mother	solo	6000000218446743864	Q139589807	position
7	6000000220434081833	Q108431056	father	solo	6000000125637361882	Q108431055	position
7	6000000220434147855	Q108431057	mother	solo	6000000125637361882	Q108431055	position
7	6000000220843449853	Q116029926	mother	solo	6000000006727862770	Q70450237	position
7	6000000222487506824	Q110379231	child	solo	6000000012640145521	Q11634541	position
7	6000000222487728831	Q11450293	child	solo	6000000222487622841	Q106235096	position
7	6000000222488693848	Q5014663	child	solo	6000000222488497928	Q100454850	position
7	6000000224191518866	Q102835998	child	solo	6000000011080597537	Q102836012	position
7	6000000224491609844	Q54861810	child	name	6000000224491404837	Q16119564	shared: fatima
7	6000000225035224862	Q97219396	spouse	solo	6000000039110645456	Q1982723	position
7	6000000225035304863	Q66789549	child	solo	6000000039110645456	Q1982723	position
7	6000000225112315860	Q3819036	child	solo	6000000018620763696	Q1110826	position
7	6000000225488594829	Q124773808	father	solo	6000000225248293023	Q134820620	position
7	6000000225488869849	Q27961876	child	solo	6000000225488809835	Q423772	position
7	6000000225488911880	Q243573	spouse	solo	6000000225488962822	Q2731971	position
7	6000000225488923825	Q301261	father	solo	6000000225488906854	Q307133	position
7	6000000226413176854	Q23612860	father	solo	6000000078619291183	Q5698839	position
7	6000000227191441892	Q101247215	father	solo	6000000005060755108	Q101247214	position
8	4196146861380033002	Q99303967	father	solo	4196209202630062044	Q99303966	position
8	4595073302690072904	Q3785847	spouse	solo	6000000224491609844	Q54861810	position
8	4795334765240052480	Q6579403	child	name	6000000218241876850	Q25088	shared: musa
8	4877953256420126738	Q99186146	mother	solo	310305899880001418	Q99185986	position
8	4990838851220119027	Q110622246	mother	solo	6000000104812935986	Q110622237	position
8	5004464045310117000	Q5806835	father	solo	4438103444470016054	Q116004506	position
8	5004464116060117006	Q116004513	mother	solo	4438103444470016054	Q116004506	position
8	5127142777880035163	Q110153930	mother	solo	6000000002738878200	Q70450175	position
8	5678715681180050230	Q112973932	father	solo	6000000011585574673	Q112973931	position
8	5679046298050033478	Q136382648	child	name	6000000006127792762	Q136289788	shared: christina
8	6000000000057236890	Q110390407	child	solo	6000000006444428654	Q99183431	position
8	6000000000109096289	Q99199157	child	solo	6000000006444239860	Q75765556	position
8	6000000000128221893	Q75605512	child	date	6000000000128212565	Q75605513	born 1543 vs 1543
8	6000000000157279202	Q110423537	father	solo	6000000000157291212	Q110423536	position
8	6000000000157311079	Q110423538	mother	solo	6000000000157291212	Q110423536	position
8	6000000000170541374	Q112968191	child	name	5500362927680074918	Q112968681	shared: erik
8	6000000000172371804	Q116005222	father	solo	6000000015155323661	Q117038204	position
8	6000000000225028113	Q130341544	child	solo	6000000000224978350	Q130341545	position
8	6000000000229548624	Q15835633	father	solo	6000000008625463493	Q15835631	position
8	6000000000343927265	Q110152870	father	solo	6000000002106073412	Q110152869	position
8	6000000000437027964	Q116113328	father	solo	6000000000437027951	Q116113230	position
8	6000000000437400073	Q711577	father	solo	6000000003645847714	Q1382490	position
8	6000000000437400083	Q14505105	mother	solo	6000000003645847714	Q1382490	position
8	6000000000474020777	Q96244910	child	name	6000000000474064040	Q96244911	shared: eudes
8	6000000000474104128	Q3099363	child	date	6000000003827751406	Q3484308	born 1185 vs 1185
8	6000000000474162884	Q110578639	father	solo	6000000027299098164	Q110574930	position
8	6000000000505937196	Q253704	child	name	6000000010669307041	Q888476	shared: leonardo
8	6000000000628847717	Q105803054	spouse	solo	6000000000628847709	Q105803037	position
8	6000000000641004670	Q99303973	mother	solo	4196209202630062044	Q99303966	position
8	6000000000641070567	Q101499961	father	solo	6000000000641070527	Q101499959	position
8	6000000000641070666	Q101499971	mother	solo	6000000000641070527	Q101499959	position
8	6000000000700898606	Q99022978	mother	solo	6000000000701068926	Q76093517	position
8	6000000000701021057	Q99022896	child	name	6000000000700913455	Q76092577	shared: margaret
8	6000000000769914561	Q75494763	mother	solo	6000000003827406313	Q75494765	position
8	6000000000792328976	Q31192210	child	name	6000000003827467703	Q24717912	shared: heinrich
8	6000000000806381073	Q100901141	father	solo	6000000006444099291	Q96345601	position
8	6000000000861706024	Q110385375	child	solo	6000000000474169079	Q102822259	position
8	6000000000966147597	Q110622244	father	solo	6000000004095486197	Q110622243	position
8	6000000001025651054	Q76183814	father	solo	6000000002294668067	Q110538152	position
8	6000000001054697159	Q5984568	father	solo	6000000007915351764	Q5642251	position
8	6000000001091890666	Q116004503	father	solo	5425282242470058619	Q116004502	position
8	6000000001147917568	Q116004505	mother	solo	5425282242470058619	Q116004502	position
8	6000000001322060247	Q110560319	father	solo	6000000007965612828	Q76215118	position
8	6000000001323265153	Q110636681	father	solo	6000000211781223862	Q110636449	position
8	6000000001353889239	Q3094903	spouse	solo	6000000003827188641	Q113381583	position
8	6000000001501057135	Q113680006	mother	solo	6000000003827781240	Q97784589	position
8	6000000001751704988	Q1132756	father	solo	6000000001867502054	Q10860015	position
8	6000000001762536296	Q11516852	father	solo	6000000001813581768	Q11516849	position
8	6000000001770946105	Q107296820	spouse	solo	6000000001770917132	Q2890348	position
8	6000000001774161721	Q11374462	father	solo	6000000007212058369	Q110049279	position
8	6000000001774191323	Q17225720	father	solo	6000000001763705564	Q6729103	position
8	6000000001774367189	Q10729440	father	solo	6000000001774856024	Q11530401	position
8	6000000001774468944	Q4803443	child	date	6000000001775425184	Q13448927	born 1449 vs 1449
8	6000000001775134621	Q11068703	child	date	6000000001775378135	Q11068750	born 1484 vs 1484
8	6000000001775737103	Q859948	child	date	6000000001775425184	Q13448927	born 1477 vs 1477
8	6000000001782785771	Q11353159	father	solo	6000000001782852630	Q11353132	position
8	6000000001825991705	Q21010822	spouse	solo	6000000001864342868	Q75978463	position
8	6000000001829477635	Q349277	father	solo	6000000001829551305	Q329792	position
8	6000000001829615295	Q11075749	mother	solo	6000000001829551305	Q329792	position
8	6000000001860233615	Q11121925	spouse	solo	6000000001860632103	Q329728	position
8	6000000001860430212	Q106095999	mother	solo	6000000001860632103	Q329728	position
8	6000000001868362418	Q6639705	father	solo	6000000004405344748	Q11546121	position
8	6000000001868783054	Q6639877	father	solo	6000000001868720189	Q26814219	position
8	6000000001874370551	Q11068774	father	solo	6000000001874392418	Q11068736	position
8	6000000001882100174	Q3125469	spouse	solo	6000000001882204014	Q10860067	position
8	6000000001885953681	Q108440706	child	solo	6000000001886204029	Q11445788	position
8	6000000001891501432	Q13365626	spouse	solo	6000000009898772814	Q111307255	position
8	6000000001896445997	Q106386259	father	solo	6000000008652993646	Q17225467	position
8	6000000001902996211	Q1191233	father	solo	6000000001902965288	Q11625195	position
8	6000000001903054386	Q11586292	child	solo	6000000010702638667	Q11625198	position
8	6000000001903206106	Q298057	child	date	6000000001829551305	Q329792	born 554 vs 554
8	6000000001907132105	Q50286794	father	solo	6000000001906667883	Q106722859	position
8	6000000001907546106	Q20040068	father	solo	6000000001907614031	Q3198713	position
8	6000000001908057009	Q11376939	father	solo	6000000001908014037	Q11376938	position
8	6000000001908616805	Q17226885	father	solo	6000000001908570768	Q18226720	position
8	6000000001914026101	Q3341475	father	solo	6000000001824750460	Q3341472	position
8	6000000001930975517	Q24871647	father	solo	6000000002483290755	Q108855792	position
8	6000000001931019520	Q6998366	father	solo	6000000002203797878	Q843627	position
8	6000000001950633478	Q11623498	father	solo	6000000015337729299	Q11623266	position
8	6000000001976255607	Q3200260	father	solo	6000000001976402540	Q3200253	position
8	6000000001977551481	Q11619170	father	solo	6000000001977538715	Q11619174	position
8	6000000001998394481	Q11623254	spouse	solo	6000000003126479150	Q106358247	position
8	6000000001999592033	Q13309047	father	solo	6000000002415209791	Q106364285	position
8	6000000001999622358	Q106410752	mother	solo	6000000001999700234	Q81731	position
8	6000000002024141807	Q105803050	father	solo	6000000034123987940	Q105803048	position
8	6000000002104150471	Q774848	spouse	date	6000000011999863813	Q1029043	born 1403 vs 1400
8	6000000002106220275	Q20733941	child	name	6000000008625463493	Q15835631	shared: fychan
8	6000000002116013098	Q76254937	spouse	solo	6000000017952477279	Q76294530	position
8	6000000002123050763	Q12719645	father	solo	6000000002290867232	Q738812	position
8	6000000002134908143	Q116812368	mother	solo	6000000153067212821	Q110413016	position
8	6000000002143078313	Q728080	father	solo	6000000002143065263	Q743121	position
8	6000000002173015731	Q2828006	father	solo	1114189	Q1905574	position
8	6000000002187564424	Q98962365	spouse	solo	6000000002187553440	Q98962368	position
8	6000000002187622519	Q79999	father	solo	6000000007878195769	Q44204	position
8	6000000002187718848	Q28405515	father	solo	6000000002187718830	Q515392	position
8	6000000002187876111	Q59417593	spouse	solo	6000000003827928791	Q110378051	position
8	6000000002187887773	Q61139907	child	solo	6000000002187887765	Q61139850	position
8	6000000002187891516	Q116170060	mother	solo	6000000012541893471	Q60800470	position
8	6000000002187952357	Q2613624	father	solo	6000000000629539465	Q2613610	position
8	6000000002187952404	Q18354554	father	solo	6000000015608116531	Q28665586	position
8	6000000002187988220	Q76298723	mother	solo	6000000002187988340	Q76299394	position
8	6000000002187988322	Q76299387	father	solo	6000000002187988340	Q76299394	position
8	6000000002188008079	Q120940070	mother	solo	6000000010010854774	Q21415866	position
8	6000000002188045268	Q112476773	mother	solo	303610933880008288	Q75615006	position
8	6000000002188097351	Q75605542	spouse	solo	6000000000128212565	Q75605513	position
8	6000000002188140149	Q75507655	father	solo	6000000002188140134	Q75507653	position
8	6000000002188195536	Q11077247	father	solo	6000000133759942986	Q17990827	position
8	6000000002188286812	Q66114026	spouse	solo	6000000003827611941	Q116004741	position
8	6000000002188311682	Q21155669	child	name	6000000006101328503	Q468836	shared: rægenhere
8	6000000002188311688	Q888953	child	name	6000000006101328503	Q468836	shared: eorpwald
8	6000000002188578036	Q112038948	child	name	6000000016837018866	Q110602255	shared: louis
8	6000000002188662821	Q5622361	father	solo	6000000008787699063	Q75420705	position
8	6000000002188684472	Q116109739	father	solo	6000000002188684457	Q116109695	position
8	6000000002191030487	Q11536099	father	solo	6000000133686301823	Q11608781	position
8	6000000002191155550	Q106361602	father	solo	6000000002831351553	Q24875376	position
8	6000000002202569275	Q11623384	father	solo	6000000002202343280	Q11623060	position
8	6000000002213564060	Q3073000	father	solo	6000000002967948597	Q109671839	position
8	6000000002269116306	Q10791131	father	solo	6000000003091855435	Q108454330	position
8	6000000002294668099	Q110538155	mother	solo	6000000002294668067	Q110538152	position
8	6000000002294678916	Q76263058	father	solo	6000000015048213763	Q76263064	position
8	6000000002294678922	Q76263060	mother	solo	6000000015048213763	Q76263064	position
8	6000000002367835068	Q12194387	father	solo	6000000010029412467	Q12238331	position
8	6000000002415351228	Q3072210	father	solo	6000000002415337314	Q106364434	position
8	6000000002416239180	Q11355816	father	solo	6000000001908528229	Q11355831	position
8	6000000002417835278	Q1059336	father	solo	6000000002827552638	Q106645133	position
8	6000000002418368815	Q11623168	father	solo	6000000003126641221	Q97311920	position
8	6000000002418555167	Q759338	father	solo	6000000001999700234	Q81731	position
8	6000000002418857099	Q11544192	child	name	6000000002191375064	Q11582685	shared: sai
8	6000000002419815206	Q11623305	mother	solo	6000000011627486345	Q374136	position
8	6000000002433310637	Q101199949	father	solo	6000000002191375064	Q11582685	position
8	6000000002453204597	Q127413849	father	solo	6000000002453273251	Q127413848	position
8	6000000002492752800	Q5118983	father	solo	6000000007044660281	Q111309352	position
8	6000000002517190525	Q108957356	father	solo	6000000002968012993	Q109917177	position
8	6000000002579108251	Q108842651	father	solo	6000000002580929421	Q110074964	position
8	6000000002580718989	Q11422785	father	solo	6000000002580852776	Q109796885	position
8	6000000002592836331	Q108782932	spouse	solo	6000000001976402540	Q3200253	position
8	6000000002593071078	Q11355814	father	solo	6000000002968082251	Q11355834	position
8	6000000002603688944	Q127413834	child	solo	6000000002453273251	Q127413848	position
8	6000000002659991429	Q75253090	spouse	solo	6000000013506500095	Q75253088	position
8	6000000002766483982	Q2454783	child	solo	6000000002459803728	Q2253191	position
8	6000000002816950951	Q6086140	father	solo	6000000002442835026	Q106085619	position
8	6000000002827433754	Q106645119	mother	solo	6000000001977538715	Q11619174	position
8	6000000002839642792	Q108873966	mother	solo	6000000012052869293	Q966654	position
8	6000000002840061672	Q11623002	child	date	6000000012052869293	Q966654	born 761 vs 761
8	6000000002846028387	Q99084731	father	solo	6000000196985477823	Q116146119	position
8	6000000002848713696	Q451991	child	date	6000000002848872048	Q11657231	born 825 vs 825
8	6000000002848874329	Q106189066	mother	solo	6000000002848872048	Q11657231	position
8	6000000002849498572	Q106241562	mother	solo	6000000002849628133	Q11623477	position
8	6000000002849626216	Q10514092	spouse	solo	6000000002849628133	Q11623477	position
8	6000000002930960155	Q75494762	father	solo	6000000003827406313	Q75494765	position
8	6000000002979923474	Q75488578	spouse	solo	303610933880008288	Q75615006	position
8	6000000003036862605	Q76297970	mother	solo	6000000002304363591	Q76154773	position
8	6000000003041749135	Q110521971	mother	solo	6000000003163809385	Q110521732	position
8	6000000003043300131	Q76037967	child	name	6000000003043300106	Q76164232	shared: william
8	6000000003069270053	Q108616170	mother	solo	6000000006894923560	Q110949118	position
8	6000000003086822811	Q19949757	father	solo	6000000006906396112	Q19949696	position
8	6000000003127511707	Q17212479	father	solo	6000000003127408645	Q106299701	position
8	6000000003153390223	Q6646622	father	solo	6000000003153109883	Q29000	position
8	6000000003163881171	Q10347450	father	solo	6000000003163809385	Q110521732	position
8	6000000003169918115	Q135663233	mother	solo	6000000005441648603	Q135663230	position
8	6000000003175488458	Q22813419	father	solo	6000000003175352586	Q22813421	position
8	6000000003241723562	Q7344875	child	date	6000000003043236714	Q75982891	born 1580 vs 1580
8	6000000003331293365	Q110663041	mother	solo	6000000004094976305	Q99075872	position
8	6000000003480138129	Q19894912	father	solo	6000000003163617049	Q10281612	position
8	6000000003484264278	Q75896149	child	solo	6000000003484264284	Q75896143	position
8	6000000003484298683	Q75494767	spouse	solo	6000000003827406313	Q75494765	position
8	6000000003493476055	Q2529344	father	solo	6000000010329536787	Q116042643	position
8	6000000003637342160	Q116004433	mother	solo	6000000000675148293	Q116004429	position
8	6000000003645716695	Q110457254	father	solo	6000000005759219007	Q136289807	position
8	6000000003645870259	Q718994	spouse	solo	6000000003645870264	Q30939224	position
8	6000000003645919933	Q2525039	father	solo	5633304577770123123	Q2263230	position
8	6000000003649641276	Q76214369	spouse	name	6000000003649650699	Q76214368	shared: generys,madog
8	6000000003649734049	Q110636682	mother	solo	6000000211781223862	Q110636449	position
8	6000000003649734932	Q116146050	father	solo	6000000003649687423	Q116148084	position
8	6000000003649745992	Q110152906	father	solo	6000000006905998299	Q116147396	position
8	6000000003769443228	Q116004430	father	solo	6000000000675148293	Q116004429	position
