our_geni	our_name	via_child_geni	via_child_name	via_child_qid	candidate_parent_qids
6000000002188182390	Froila da Cantábria duque de Cantabria	6000000000033480178	Vermudo I da Cantábria rey de Asturias	Q379783	Q5869864
6000000002188195181		6000000002188195243	庸 元	Q1271854	Q30942753
6000000002188195229	Budahan/Han	6000000002188195243	庸 元	Q1271854	Q30942753
6000000002188195900		6000000002188195768		Q5977357	Q8257139
6000000002188289192	Lincinia Scaevola	6000000002188289154	Publius Mucius Scaevola Mucius-Scaevola consul 175 BC	Q2066659	Q939045;Q6095299
6000000002188289500	Hedwig von Bayern	6000000008861833558	Friedrich III. Graf von Goseck	Q1459966	Q1459928|Q114212756
6000000002188292432	Heinrich von Burgau Markgraf von Burgau	6000000003827612417	Adelheid von Burgau	Q354772	Q18625366
6000000002188304407	Pezola	6000000002188110562	Berthe Alda of Italy	Q60040730	Q378763
6000000002188305301	Wife of Grimoald	6000000002188305292	Childebert Pippinides King of Franks; King of Austrasia	Q304688	Q375301
6000000002188307715	Sichelgaita de Moulins	6000000003219766746	Sybilla of Conversano Duchess Consort of Normandy	Q1405862	Q1188760|Q76346692
6000000002188320486	Isabella Basset	6000000003827232265	Robert de Gresley	Q7351406	Q81069193|Q81068754
6000000002188320547	Unknown Beauchamp	6000000002043178578	Beatrice de Beauchamp heiress of Houghton Conquest	Q64565681	Q67182823
6000000002188320972	NN	6000000002603663840	Alain de Bretagne II, Duc de Bretagne, Comte de vannes et Nantes	Q725368	Q3299014|Q110611911
6000000002188327899	Conchessa	6000000008173864486	Patrick mac Calpuirn o Éireann of Ireland	Q165479	Q25616099|Q25616100
6000000002188383167	Elisabeth Krautter Herrin von Verona und Gräfin von Württemberg	6000000000269766653	Eberhard von Württemberg	Q62959	Q78071
6000000002188395775	NN d'Este	6000000004533182543	Obizzo I d'Este lord of Ferrara & Rovigo	Q1161249	Q530743|Q116007140
6000000002188399444	Heinrich Karl Friedrich von Württemberg Herzog	6000000002188402317	Alexandrine von Urach Gräfin von Arpeau von Gallatin	Q75391275	Q2531068|Q75391043
6000000002188409398	Cubitosa d'Este	6000000008863616382	Gabriele Malaspina marchese di Verrucola	Q28669776	Q110155022|Q89913492
6000000002188409864	Jean de Bourbon comte de Clermont et de Forez	6000000003827153004	Charles de Bourbon I	Q692291	Q724225|Q449681
6000000002188424227	Luise von Stolberg-Gedern Prinzessin, Herzogin von Württemberg	6000000002188416225	Paul Friedrich Wilhelm Prinz von Württemberg	Q202025	Q4268359
6000000002188436607	Laura Boncompagni-Ludovisi	6000000013428743734	Francesco Boncompagni-Ludovisi	Q3749648	Q78351329
6000000002188436747	Maria of Sachsen-Lausitz Princess	6000000002188436982	Francesco Saverio Massimo	Q423512	Q43899507|Q75244948
6000000002188436755	Massimiliano Camillo VIII Camilo Massimo-Arsoli I. principe di Arsoli	6000000002188436982	Francesco Saverio Massimo	Q423512	Q43899507|Q75244948
6000000002188445600	Friedrich Wilhelm von Braunschweig-Wolfenbüttel Herzog zu Braunschweig-Wolfenbüttel und Oels	6000000002188445589	Wilhelm VIII August Ludwig Maximilian Friedrich von Braunschweig-Wolfenbüttel Herzog zu Braunschweig	Q62667	Q62029
6000000002188458238	Theodelinda Louise Eugénie Auguste Napoléone de Leuchtenberg Gräfin zu Württemberg, Herzogin zu Urach	6000000002188470182	Áuguste-Eugénie von Urach Wurttemberg	Q3629555	Q63584|Q62261
6000000002188461618	Wilhelm Friedrich Alexander Ferdinand von Württemberg 1st Duke of Urach	6000000002188470182	Áuguste-Eugénie von Urach Wurttemberg	Q3629555	Q63584|Q62261
6000000002188461634	Wilhelmine de Rodes von Tunderfelt	6000000002188461658	Konstantin Friedrich Alexander Franz Graf von Württemberg	Q75391080	Q10393640
6000000002188468175	Urbano Sacchetti VI marchese di Castelromano	6000000052517667112	Giulio Sacchetti	Q130525067	Q43397015
6000000002188468225	María de los Dolores Leopolda de Toledo y Salm-Salm X marquesa de Almenara	6000000002188468258	Françoise de Spontin XI Marquesa de Almenara	Q61020628	Q133756688
6000000002188470206	Mathilde Pauline Auguste Wilhelmine Urach principessa di Oriolo	5220247975170113734	principessa Teodolinda Carlotta Florestina Maria Giuseppina Guglielmina Altieri	Q12160527	Q27661847|Q3851861
6000000002188470212	Paolo VIII Giuseppe Angelo Altieri principe di Oriolo	5220247975170113734	principessa Teodolinda Carlotta Florestina Maria Giuseppina Guglielmina Altieri	Q12160527	Q27661847|Q3851861
6000000002188493381	.... Buonaparte	6000000001232690155	Giovanni Buonaparte	Q113714518	Q127698380
6000000002188510317	Christiane Karoline Alexei von Hochberg und Rottenburg Gräfin von Urach	6000000002188402317	Alexandrine von Urach Gräfin von Arpeau von Gallatin	Q75391275	Q2531068|Q75391043
6000000002188542178	Lucy Hastings Countess of Huntingdon	6000000007069470022	Theophilus Hastings 7th Earl of Huntingdon	Q7609477	Q6698357
6000000002188546075	Gertrude of Austria	6000000002188546124	Duke Friedrich III of Austria Von Baden	Q558049	Q548107|Q454796
6000000002188556750	Friedrich von Nürnberg Burggraf von Nünberg	4786136463460024221	Friedrich VI/I von Hohenzollern Burggraf zu Nürnberg, Kurfürst zu Brandenburg	Q61336	Q63886
6000000002188559091	Margarethe von Hohenzollern-Nürnberg Gräfin zu Nassau-Wiesbaden-Idstein	6000000008912545310	Elisabeth von Nassau-Wiesbaden-Idstein	Q26212294	Q2045409|Q2694010
6000000002188559127	Helene von Nürnberg-Zollern Countess of Weimar-Orlamünde, Countess of Schwarzburg	6000000008684545778	Helene von Orlamünde	Q96585487	Q61139790|Q55179723
6000000002188559148	Agnes von Hohenzollern-Nürnberg Gräfin	6000000003827521496	Albrecht III von Werdenberg-Heiligenberg-Bludenz	Q28746222	Q61140353|Q54810522
6000000002188559260	Ruprecht III von der Pfalz Pfalzgraf und Kurfürst der Pfalz, Römisch-Deutscher König	6000000003579163848	John von Pfalz-Neumarkt Count Palatine of Neumarkt	Q65946	Q57326|Q69764
6000000002188559353	Marguerite de Lorraine	6000000002187588537	Ulrich von Württemberg Graf von Württemberg	Q247795	Q139564432
6000000002188559400	Marie von Öttingen	6000000002188559437	Friedrich I von Öttingen	Q20500235	Q44191955|Q55830004
6000000002188563336	Hildegunde Von Katzenelnbogen	6000000003827470849	Eberhard von Katzenelnbogen I.	Q1279087	Q1223217|Q116004968
6000000002188563342	Dietrich V von Katzenelnbogen	6000000037064299850	Diether von Katzenelnbogen	Q31192671	Q1223231|Q75292336
6000000002188563689	Ferry I de Lorraine comte de Vaudémont	6000000003827374420	Antoine I de Lorraine comte de Vaudémont	Q562137	Q506354|Q274558
6000000002188563750	Mathieu de Haute Lorraine II	6000000003827136164	Fréderic III de Lorraine duc de Lorraine	Q574017	Q571439|Q2942117
6000000002188563954	Lauretta von Saarbrücken	6000000009126726230	Élisabeth von Leiningen	Q96244961	Q1539247|Q2851440
6000000002188569799	Johanna de Bar	6000000000505808060	Sophia Palaiologina marquise of Montferrat	Q928607	Q719178|Q22674723
6000000002188572238	Ingelger d'Amboise sgr, d'Amboise	6000000006869913533	Louis d'Amboise Senechal d'Anjou	Q1468005	Q102827929|Q101514093
6000000002188578334	Hugues de Reynel comte de Reynel-Pierrefitte	6000000003827650961	Arnoul de Reynel II	Q75403061	Q140621177
6000000002188578732	Count Jean I of Joigny	6000000002188578738	Isabelle de Joigny	Q48757727	Q48757449|Q117213864
6000000002188578769	Baroness Marie of Mercoeur	6000000002188578738	Isabelle de Joigny	Q48757727	Q48757449|Q117213864
6000000002188579271	Marguerite de Harcourt	6000000015521070849	His Eminence Guillaume d'Estouteville	Q656131	Q75903524|Q75903526
6000000002188640497	Jacques de Luxembourg	6000000014887434285	Louise van Luxemburg-Aarlen-Ligny	Q61177388	Q1678135|Q110367584
6000000002188651689	Eudes de Sully Seigneur de Sully	6000000000172371709	Gilles II de Sully seigneur de Sully	Q107300498	Q107293401
6000000002188662322	Joan Butler of Ireland	6000000012432480106	Theobald III de Boteler 3rd Chief Butler of Ireland	Q7781525	Q7781541|Q75527920
6000000002188674203	John Montagu	6000000010554378203	George John Montagu 6th Earl of Sandwich	Q5542572	Q6249175|Q75268886
6000000002191542293	Anna Bengtsdotter Bengtsdotter Gylta	6000000006200545096	Bengt Svensson Ribbing till Svanseryd	Q6070032	Q5916003
6000000002197369635	Theodoric	6000000001745058525	Theoderic, count of Flanders	Q224958	Q700593|Q3104402
6000000002197609159	Manasses II de Châlon et de Vergy Comte de Dijon	6000000002134952259	Giselbert de Bourgogne	Q549930	Q3012623
6000000002197782815	Bouin de Vienne	6000000008799837188	Boson d'Autun Comte de Vienne, Dux de Provence	Q73806	Q605836|Q61717067
6000000002197928430	Emma Przemysl	5156110937780025265	Louis V 'le Fainéant’ de France Roi de Francie Occidentale	Q205289	Q261883
6000000002198200607	Ermengarde de Bourgogne comtesse de Dijon, Duchesse de Bourgogne	6000000009232806925	Adélaïde-Wera de Bourgogne comtesse de Bourgogne et de Chalons	Q6701449	Q16034150
6000000002198392157	Alix de Châtillon	6000000002447118580	Gertrude de Nesle	Q3052490	Q3122188|Q2874463
6000000002198398242	Adèle d'Ailly	6000000003828058140	Eustache de Picquigny comte de Picquigny	Q115633979	Q115633981
6000000002198790315	Adele van Holland Countess of Holland	5340710055950059116	Robert I de Guines Robert, count of Guînes	Q2180145	Q2547326|Q31440478
6000000002204090596	Vladislav II. Přemyslid Duke	6000000006727869435	Ottokar Přemyslid von Böhmen I	Q312938	Q367578|Q67390
6000000002204465217	Dietrich II von Wettin Markgraf von der Ostmark	6000000003495414717	Dedi II von Meißen Markgraf von der sächsischen Ostmark	Q72824	Q632303|Q13400872
6000000002214147382	Henry da Baviera	6000000002229247837	Henry ll von Bayern Duke of Bavaria	Q454304	Q367571|Q454000
6000000002214283343	Gisela of Burgundy Duchess of Bavaria	4310105748700020120	Henry ll Holy Roman Emperor	Q103556	Q254389
6000000002214462518	Cunigunda de Luxembourg comtesse de Trèves & d'Ardennes	6000000011926990323	Frederick I of Upper Lorraine Count of Bar, Duke of Upper Lorraine	Q610458	Q458385
6000000002214774055	Wilhelmina Amalia Tigerstedt	6000000013390621701	Marie Constance Adèle Carlsdotter Martinau	Q25929764	Q4282553
6000000002228883916	Theodoric	6000000002213938255	Childébert des Francs roi des Francs	Q109223	Q295175|Q2979714
6000000002231122138	García Álvarez de Toledo y Zúñiga III Marqués de Coria	6000000014083876717	Fernando Álvarez de Toledo y Pimentel III duque de Alba de Tormes, virrey de Nápoles	Q80847	Q5875358|Q136238867
6000000002235950530	Audoin	6000000006905976078	Alboin re dei Longobardi	Q152877	Q201406|Q546422
6000000002236412009	Ereleuva	6000000000495138391	Theodoric	Q105105	Q334777
6000000002238577722	Baudouin I de Guînes	5340710055950059116	Robert I de Guines Robert, count of Guînes	Q2180145	Q2547326|Q31440478
6000000002239092893		6000000002239150423		Q110653558	Q3334056|Q5325011
6000000002240745840	Philip Arbuthnott of that Ilk	6000000002176621586	Hugh Arbuthnott 9th of Arbuthnott	Q75257584	Q75257599|Q75257601
6000000002240753260	Marguerite de Turenne comtesse d'Angoulême	6000000000134496318	Aymer d'Angoulême comte d'Angoulême	Q277612	Q2249854|Q75241514
6000000002240774496	Charles de Valois duc d'Orléans	6000000000440363134	Louis XII le Père du Peuple King of France	Q58514	Q310146
6000000002240801938	Predslava Sviatopolkovna of Kiev	6000000003828361119	Adelaide of Hungary	Q2731801	Q250731|Q19663453
6000000002240804441	Theodora Doukaina Petraliphaina Basilissa	6000000002240804240	Nikephoros I Angelos Komnenos Doukas	Q889914	Q437562
6000000002240804449	Ludwig IV von Thüringen der Heilige	6000000002188118564	Hermann II von Thüringen Landgraf	Q68575	Q63399
6000000002240822592	Elena Alexandrovna of Moscow	361886414530007915	Simeon Ivanovich of Moscow	Q297102	Q4174671
6000000002244380726	"Lotta ""Contessina"""	6000000001063167523	Piero the Gouty	Q299663	Q1227400
6000000002244391295	Conrad IV Hohenstaufen king of the Romans	6000000000350865415	Conrad von Hohenstaufen Duke of Swabia, King of Jerusalem and Sicily	Q158246	Q157179|Q261237
6000000002245078990	Karen Pedersen	6000000002245265100	Frands Mikkelsen Brockenhuus Til Bramstrup og Egeskov	Q5586964	Q110549516
6000000002245256428	Adela van Leuven	6000000007377482324	Kunigunde von Weimar-Orlamünde, Erbin von Beichlingen	Q18244659	Q385719
6000000002246029006	Henry of Navarre	6000000000869440139	Jeanne	Q229189	Q366919
6000000002248177181	Aubri de Mello chambrier de France, sieur de Dammartin	6000000006727897929	Aubry	Q776743	Q2004925|Q22674549
6000000002254696782	Christina Juslenius	6000000012069920227	Henrik Gabriel Porthan	Q333651	Q73763454
6000000002254858143	Bernat I de la Marcha comte de la Marcha	6000000000656886819	Almodis de La Marche countess consort of Toulouse & Barcelona, dame of Lusignan	Q291372	Q822475|Q100326612
6000000002262903367	Gustaf Duwall	6000000006127598321	Helena Gustaviana Gustafsdotter Duwall	Q110548014	Q5626011
6000000002263822292	Erik Nielsen Gyldenstierne til Demstruplund, Tim og Aaggaard	4117527068020122146	Erik Eriksson Gyllenstierna dä	Q5715537	Q103787572|Q103787584
6000000002271060110	Anna Maria Andersdotter Hirn	6000000000646636987	Johan Oskar Immanuel Rancken	Q6062983	Q11857931
6000000002274643322	Inês de Castro	6000000003122453940	Alfonso de Portugal y Castro	Q108870584	Q234022
6000000002274745467	Fernando de Avis Duque de Viseu	6000000001976884495	Manuel I de Portugal rei de Portugal	Q191231	Q375141|Q2721041
6000000002278354427	Richeza Tecklenburg	6000000007606745110	Adelheid von Oldenburg-Delmenhorst Gräfin zu Oldenburg	Q75393490	Q52833487|Q75247030
6000000002278888556		6000000008201684616		Q1064841	Q709643|Q140366783
6000000002290062220	Henry III van Brabant en Limburg duke of Brabant and Limburg	6000000003659887082	Marie van Brabant queen consort of France	Q230906	Q703296
6000000002294724459	Sophia von Rheineck suo jure Countess of Bentheim	6000000008630617676	Floris graaf van Holland	Q77243	Q77248|Q1816795
6000000002294859611	Simon Henriksson Justander	6000000000108735753	Henrik Johan Standertskjöld	Q115974088	Q115974089
6000000002298863806	Helle Helene Baronesse Rosenkrantz til Bodum Bisgaard	6000000002298620837	Charlotte Amalie Skeel til Stamhusene Fusingø og Holbækgaard	Q12305681	Q116775739
6000000002299087535	Gunhild N	6000000000351128438	Sverre Unasson [Sigurdsson]	Q331755	Q122961061
6000000002299190377	Kristina N.N.	6000000008936886935	Henrik Klasson Horn	Q3736159	Q5813784|Q101247539
6000000002302500868	Julius Oskar Elof Weibull	6000000002821498750	Martin Cornelius Weibull	Q6234369	Q50825083
6000000002304359678	Elizabeth la Zouche	6000000006444176187	John FitzAlan 13th Earl of Arundel	Q6233259	Q5363804
6000000002304363933	Joan de Septvans	6000000006906816604	Henry de Cobham	Q11801923	Q75611990|Q75611996
6000000002307785949	Albertina Snellman	6000000002525586253	John Snellman	Q17383975	Q11865664
6000000002307929164	Lars Henrik Keckman	6000000012810877227	Carl Niclas Keckman	Q6142233	Q17381568
6000000002309876652	Maria Ulrika Palmqvist	6000000002309876660	Magnus Daniel Palmqvist	Q16650121	Q6033990
6000000002310083456	Margrethe Johansdatter Brockenhuus	6000000006797227087	Lisbeth Catharine Hedvig von Hadeln	Q108840571	Q108840575
6000000002310369009	Anna Johansdatter von Rantzau	6000000012927728317	Caspar Christopher Brockenhuus til Tjerne,Vejrup,Selleborg og Hindemae	Q12305512	Q108840576|Q108840577
6000000002311622834	Liutgarde da Lorena	6000000001210422424	Otto of Worms von Kärnten Duke of Carinthia	Q681146	Q455559|Q3425833
6000000002315754835	Anne Neville Duchess of Buckingham	6000000000436890123	John Stafford 1st Earl of Wiltshire	Q6258771	Q565662
6000000002315764663	Simon de Beauchamp Baron of Bedford	6000000000769893925	William de Beauchamp Lord of Bedford	Q8020753	Q18811252|Q61963238
6000000002315770064	Mahaut of Albon, countess of Savoy	6000000005931229140	Blessed Humbert III, count of Savoy	Q664561	Q338638
6000000002315771288	Béatrice Marguerite de Faucigny	6000000012461503835	Agathe de Genève	Q124044139	Q2400853|Q61865650
6000000002315775736	John Comyn II	6000000000424788432	John Comyn Lord of Badenoch	Q1351307	Q524817|Q15710793
6000000002315825794	Agnes de Coucy	6000000006727959511	Yolande de Coucy Viscountess de Dreux	Q57398928	Q2827028
6000000002315826000	Ermesinde I de Luxembourg	6000000001594086076	Alice de Hainault	Q279770	Q1916706
6000000002322286169	Antonia Gorini	6000000003122354841	Pope Clement VII	Q83159	Q298877;Q177854|Q4493798
6000000002324850790	Carl Constantin de Carnall	6000000007827302663	Henrika Johanna de Carnall	Q98545593	Q5618560
6000000002325798321	Tyge Steensen Steensen til Tybjerg og Hverring, samt Nielstrup	5002427030310102689	Maren Tygesdatter Basse Gamle	Q96240723	Q96240724
6000000002325842230	Tostig Godwinsson Godwinsson Jarl of Northumbria	6000000003645683608	Skule Torstigson	Q6180419	Q345420
6000000002325859388	Cecilia Johansdotter of Sweden	4102767	Erik Knutsson	Q365103	Q320977|Q1842079
6000000002327787158	Cathrine Jensdatter Bugge til Rolstrup	4136709990190033290	Ingeborg Saxesdatter Uldsax til Skullerupholm	Q103783782	Q130334527
6000000002334308324	Birger Magnusson	4285001	Magnus Birgersson	Q3277222	Q434782
6000000002348309254	María de Sanabria y Calderon	4683853949840074410	Hernando Arias de Saavedra Gobernador del Río de la Plata y del Paraguay	Q1376588	Q6002897|Q104830254
6000000002350131746	Maria Kristoffersdotter Stenqvist	6000000007305603646	Germund Cederhielm	Q5605556	Q98545743
6000000002350285253	Peder Eriksson Hård af Segerstad till Hjällö	6000000008668551601	Johan Pedersson Hård af Segerstad till Hjällö	Q5820254	Q100740555
6000000002350536849	Katarina Svensdotter Sture	6000000001437874038	Nils Bosson Svensson till Penningby	Q6008680	Q5580035
6000000002356045054	Charles Moorman I	6000000003124149935	Thomas Moorman I	Q96322050	Q96322052|Q96322055
