geni_id,token,implied_father_given_name,modal_count,confirmed_fathers_for_token,mother_geni_id,father_group
6000000000972149393,Torkelson,Torkel,46,48,,own
6000000000972149589,Gitleson,Gitle,18,18,6000000004623403008,6000000004623403008:Gitle
6000000001010295354,Edvardsen,Edvard,5,5,6000000023344569081,own
6000000001013125254,ap Hywel,Hywel,21,21,6000000001013063457,6000000001013063457:Hywel
6000000001041264643,Ljotsson,Ljot,1,1,,own
6000000001072362002,Christensen,Christen,110,110,,own
6000000001088082469,Olsdatter,Ole,814,1256,,own
6000000001095098310,Andersdatter,Anders,577,577,,own
6000000001095102892,Tollaksdatter,Tollak,50,50,6000000006198453224,6000000006198453224:Tollak
6000000001098205146,Jakobsen,Jakob,85,85,,own
6000000001132623033,Sánchez,Sancho,20,20,,own
6000000001139130229,Johansdotter,Johan,258,258,,own
6000000001142642239,Sjursdatter,Sjur,58,58,,own
6000000001150696566,Eriksdotter,Erik,191,192,,own
6000000001156969047,Axelsdotter,Axel,11,11,,own
6000000001167900550,Johnsen,John,21,21,6000000006146898056,6000000006146898056:John
6000000001169087690,Guttormson,Guttorm,17,17,,own
6000000001169115399,Pedersdatter,Peder,688,688,6000000002560232396,6000000002560232396:Peder
6000000001169130179,Bjørnsson,Bjørn,12,12,6000000188939833906,own
6000000001169130267,Bjørnson,Bjørn,51,51,6000000002330598306,6000000002330598306:Bjørn
6000000001169130959,Bjarnesson,Bjarne,1,1,,own
6000000001169146662,Rasmusson,Rasmus,292,292,6000000004762699002,own
6000000001169160739,Ivarsdotter,Ivar,10,10,,own
6000000001169163532,Eliasdatter,Elias,41,41,6000000002325846848,6000000002325846848:Elias
6000000001169171667,Madsson,Mads,10,10,,own
6000000001169221919,Guttormsson,Guttorm,17,17,,own
6000000001169228666,Åmundson,Amund,3,3,,own
6000000001169233206,Nilsson,Nils,424,424,6000000001169233421,6000000001169233421:Nils
6000000001169237459,Torjusdatter,Torjus,57,57,6000000001483937477,6000000001483937477:Torjus
6000000001169237712,Hansson,Hans,195,195,6000000001169237694,6000000001169237694:Hans
6000000001169263355,Tolleivsson,Tolleiv,1,1,6000000001169146314,own
6000000001169302285,Andersdatter,Anders,577,577,6000000001169302125,6000000001169302125:Anders
6000000001169303286,Rasmusson,Rasmus,292,292,6000000000690850678,own
6000000001169318066,Olavson,Olav,55,55,,own
6000000001169340548,Sigurdsson,Sigurd,27,27,,own
6000000001174160771,Ellingsdatter,Elling,62,62,,own
6000000001174203312,Larsdatter,Lars,620,620,,own
6000000001174216661,Knudsen,Knud,72,72,,own
6000000001180206482,Pedersen,Peder,633,633,,own
6000000001187770851,Simonsdatter,Simon,20,20,,own
6000000001198058959,Lennartsson,Lennart,2,2,,own
6000000001199498844,Pedersdatter,Peder,688,688,6000000002512224867,6000000002512224867:Peder
6000000001205129184,Sigurdsson,Sigurd,27,27,,own
6000000001208016221,Nilsdatter,Nils,311,311,6000000001231295259,own
6000000001222879809,Pedersen,Peder,633,633,6000000000128292384,6000000000128292384:Peder
6000000001223253300,Hansdatter,Hans,618,618,6000000000128283921,own
6000000001229814635,Jonsdotter,Jon,115,116,,own
6000000001235114632,Andersdatter,Anders,577,577,,own
6000000001266053317,Jonsen,Jon,206,208,6000000001265947882,own
6000000001266199725,Hansdatter,Hans,618,618,,own
6000000001266261738,Olsen,Ole,936,1210,,own
6000000001266733447,Johannessen,Johannes,113,113,6000000201947879860,6000000201947879860:Johannes
6000000001276241373,Trondsdotter,Trond,7,7,6000000013264239122,6000000013264239122:Trond
6000000001277802428,Jensdatter,Jens,392,392,6000000007295500444,own
6000000001277904132,Johansdatter,Johan,69,70,6000000001277944216,6000000001277944216:Johan
6000000001277991057,Eliassen,Elias,23,23,6000000001277997155,6000000001277997155:Elias
6000000001277997155,Christensdatter,Christen,91,91,6000000001278002139,6000000001278002139:Christen
6000000001281992333,Johansdatter,Johan,69,70,6000000001277944216,6000000001277944216:Johan
6000000001294606235,Jensdatter,Jens,392,392,,own
6000000001306295476,Jönsson,Jöns,34,37,,own
6000000001306392423,Nilsson,Nils,424,424,,own
6000000001321667792,Knudson,Knud,20,20,6000000004861646209,6000000004861646209:Knud
6000000001335840733,Tomasdotter,Tomas,19,19,,own
6000000001341202060,Olson,Ola,311,428,6000000036545869200,6000000036545869200:Ola
6000000001344573511,Johannesdatter,Johannes,276,276,,own
6000000001351031111,Jørgensen,Jørgen,216,216,,own
6000000001351764037,Helgesdotter,Helge,11,11,,own
6000000001354106289,Henriksson,Henrik,41,41,,own
6000000001354394602,Svensdotter,Sven,67,67,,own
6000000001354542182,FitzWilliam,William,4,4,6000000001351784226,own
6000000001360693604,Karlsen,Karl,48,48,,own
6000000001369148069,Andersson,Anders,603,603,,own
6000000001369148075,Eriksdotter,Erik,191,192,,own
6000000001389335040,Tomasdotter,Tomas,19,19,,own
6000000001392406922,Knutsen,Knut,58,58,,own
6000000001392440706,Olsen,Ole,936,1210,,own
6000000001392642176,Andersson,Anders,603,603,,own
6000000001392709151,Johannesdotter,Johannes,33,33,,own
6000000001392715189,Knutsdatter,Knut,142,142,,own
6000000001409294878,Jochumsdatter,Jochum,4,4,6000000000128292283,6000000000128292283:Jochum
6000000001412875756,Nunes,Nuno,17,19,,own
6000000001412918715,Fernandes,Fernando,7,7,,own
6000000001412929376,Fernández,Fernando,20,20,,own
6000000001428956764,Olofsson,Olof,257,257,,own
6000000001431849940,Johansdatter,Johan,69,70,6000000001277944216,6000000001277944216:Johan
6000000001431969505,Johansdatter,Johan,69,70,6000000001277944216,6000000001277944216:Johan
6000000001432240573,Johansdatter,Johan,69,70,6000000001277944216,6000000001277944216:Johan
6000000001432290157,Johansdatter,Johan,69,70,6000000001277944216,6000000001277944216:Johan
6000000001435415468,Fernandes,Fernando,7,7,,own
6000000001435434531,Henriques,Henrique,6,6,6000000001435361045,own
6000000001437874038,Bosson,Bo,7,7,,own
6000000001442216494,Pederson,Peder,221,221,,own
6000000001442405940,Tollaksdotter,Tollak,1,1,6000000017935101155,6000000017935101155:Tollak
6000000001442566370,Pedersdatter,Peder,688,688,,own
6000000001448263075,Karlsdotter,Karl,52,52,,own
6000000001457778263,Eriksdotter,Erik,191,192,,own
6000000001464018542,Stensdotter,Sten,3,3,,own
6000000001464144133,Henriksen,Henrik,127,127,,own
6000000001464363203,Magnússon,Magnús,4,8,,own
6000000001464838935,Larsson,Lars,637,637,6000000005609495032,6000000005609495032:Lars
6000000001469176202,Andersdatter,Anders,577,577,,own
6000000001479857162,Olsdatter,Ole,814,1256,,own
6000000001479890118,Larsson,Lars,637,637,,own
6000000001479897155,Roarsdotter,Roar,1,1,,own
6000000001480229575,Ånensdotter,Ånen,1,1,,own
6000000001480464111,Olsdotter,Ole,37,74,,own
6000000001480611761,Eiriksson,Eirik,10,10,,own
6000000001481898755,Nilsdotter,Nils,278,278,,own
6000000001483937510,Jonsdotter,Jon,115,116,,own
6000000001483938272,Olson,Ola,311,428,6000000009800916059,6000000009800916059:Ola
6000000001483938289,Olson,Ola,311,428,6000000009800916059,6000000009800916059:Ola
6000000001483938338,Nilsson,Nils,424,424,6000000011575656313,6000000011575656313:Nils
6000000001483940777,Olson,Ola,311,428,,own
6000000001491903058,Karlsen,Karl,48,48,,own
6000000001491910957,Corneliusdatter,Cornelius,8,8,,own
6000000001491924625,Jakobsdatter,Jakob,116,116,,own
6000000001491924819,Simensen,Simen,23,23,,own
6000000001491924956,Jonsen,Jon,206,208,,own
6000000001491929897,Svendsen,Svend,29,29,,own
6000000001498674391,Olsdatter,Ole,814,1256,,own
6000000001498686765,Aslaksen,Aslak,36,36,,own
6000000001498750686,Kristensen,Kristen,48,48,,own
6000000001498783768,Engebretsdatter,Engebret,11,11,,own
6000000001498876929,Pedersen,Peder,633,633,,own
6000000001498907486,Larsdatter,Lars,620,620,,own
6000000001498909214,Svensen,Sven,70,70,,own
6000000001498919401,Jonsen,Jon,206,208,,own
6000000001498926135,Gundersen,Gunder,44,44,,own
6000000001498960704,Olsdatter,Ole,814,1256,,own
6000000001499005094,Jørgensen,Jørgen,216,216,,own
6000000001499013672,Michaelsdatter,Michael,3,3,,own
6000000001499013698,Nilsdatter,Nils,311,311,,own
6000000001499013740,Aslaksen,Aslak,36,36,,own
6000000001499022122,Pedersdatter,Peder,688,688,,own
6000000001499022424,Rolfsdatter,Rolf,9,9,,own
6000000001499022473,Svensen,Sven,70,70,,own
6000000001499097957,Jensdatter,Jens,392,392,,own
6000000001499175536,Brynildsen,Brynild,25,25,,own
6000000001499175578,Gulliksdatter,Gullik,13,13,,own
6000000001499175634,Svensen,Sven,70,70,,own
6000000001499180694,Nilsdatter,Nils,311,311,,own
6000000001499188281,Sørensen,Søren,85,85,,own
6000000001499188813,Torbjørnsen,Torbjørn,23,23,,own
6000000001499305987,Jensdatter,Jens,392,392,,own
6000000001499319024,Torstensen,Torsten,18,18,,own
6000000001499326790,Jacobsen,Jacob,88,88,,own
6000000001499343926,Tøgersdatter,Tøger,9,9,,own
6000000001499346783,Kristiansdatter,Kristian,38,38,,own
6000000001499390936,Helgesen,Helge,77,77,,own
6000000001500800226,Fernandez,Fernando,2,2,6000000058202947847,own
6000000001500820385,López,Lope,11,11,,own
6000000001501032666,Glebovna,Gleb,2,2,,own
6000000001504201516,Ovesdatter,Ove,30,30,,own
6000000001504208357,Hemmingsen,Hemming,2,2,,own
6000000001504208589,Pedersen,Peder,633,633,,own
6000000001504212991,Eilersdatter,Eiler,21,21,,own
6000000001504214169,Pedersdatter,Peder,688,688,,own
6000000001504221138,Iversdatter,Iver,119,119,6000000008937077865,6000000008937077865:Iver
6000000001504228269,Petersen,Peter,18,18,,own
6000000001504256230,Hansdatter,Hans,618,618,,own
6000000001504256925,Mogensdatter,Mogens,91,91,,own
6000000001504256941,Jørgensdatter,Jørgen,238,238,,own
6000000001504296538,Tønnesen,Tønne,8,8,,own
6000000001504298040,Nielsdatter,Niels,223,223,,own
6000000001504441561,Christensdatter,Christen,91,91,,own
6000000001504528603,Mogensdatter,Mogens,91,91,,own
6000000001504532867,Nielsdatter,Niels,223,223,,own
6000000001504537306,Christiernsen,Christiern,9,9,,own
6000000001504580042,Henriksdatter,Henrik,139,139,,own
6000000001504592747,Albertsdatter,Albert,7,7,,own
6000000001504596734,Pedersen,Peder,633,633,,own
6000000001504643704,Mogensdatter,Mogens,91,91,,own
6000000001504646626,Iversen,Iver,119,120,,own
6000000001504654880,Albretsdatter,Albret,12,12,,own
6000000001504659992,Jacobsen,Jacob,88,88,,own
6000000001504663011,Clausdatter,Claus,91,91,,own
6000000001504663835,Nielsdatter,Niels,223,223,,own
6000000001504663927,Hartvigsdatter,Hartvig,6,6,,own
6000000001504674461,Olsen,Ole,936,1210,,own
6000000001504679509,Pedersen,Peder,633,633,,own
6000000001504683407,Mikkelsdatter,Mikkel,70,70,,own
6000000001504702282,Nielsdatter,Niels,223,223,,own
6000000001504723877,Predbjørnsdatter,Predbjørn,3,3,,own
6000000001504807826,Eriksdatter,Erik,339,339,,own
6000000001504810327,Nielsdatter,Niels,223,223,,own
6000000001504810540,Hansdatter,Hans,618,618,,own
6000000001504810593,Nielsdatter,Niels,223,223,,own
6000000001504913460,Ottesdatter,Otte,48,48,,own
6000000001504913658,Nielsdatter,Niels,223,223,,own
6000000001504921485,Pedersen,Peder,633,633,,own
6000000001504947678,Mikkelsen,Mikkel,38,38,,own
6000000001510458082,Johnson,John,11,11,,own
6000000001510517938,Peterson,Peter,3,3,,own
6000000001520375797,Andersson,Anders,603,603,,own
6000000001520375904,Karlsson,Karl,120,121,,own
6000000001535833485,Karlsdotter,Karl,52,52,,own
6000000001538262499,Jacobsdatter,Jacob,79,79,6000000000869718664,6000000000869718664:Jacob
6000000001571885111,Nilsdotter,Nils,278,278,,own
6000000001572191205,Månsson,Måns,16,17,,own
6000000001584687363,Pedersson,Peder,62,62,,own
6000000001587429670,Axelsdatter,Axel,65,65,,own
6000000001587573353,Ingvorsen,Ingvor,1,1,,own
6000000001604871208,Jonesson,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000001608310996,Nilsson,Nils,424,424,,own
6000000001608959914,FitzMaurice,Maurice,8,8,,own
6000000001618693645,Carlson,Carl,13,13,,own
6000000001630266649,Ahlsen,Ahl,5,5,,own
6000000001630845349,Henningsen,Henning,8,8,,own
6000000001652845045,Engelbrektsdotter,Engelbrekt,1,1,,own
6000000001655554853,Kristensdatter,Kristen,89,89,6000000007402598280,own
6000000001656358003,Persdotter,Per,210,210,,own
6000000001660314606,Torkjellsdatter,Torkjell,2,2,6000000000340517190,6000000000340517190:Torkjell
6000000001660326552,Sjurson,Sjur,79,79,6000000007738592459,6000000007738592459:Sjur
6000000001669419446,Bernhardsson,Bernhard,1,1,,own
6000000001669592459,Gudleikson,Gudleik,2,2,,own
6000000001669611233,Eriksen,Erik,279,279,,own
6000000001669612751,Ludvigsen,Ludvig,13,13,,own
6000000001675952947,Eriksson,Erik,231,231,,own
6000000001675989039,Jonsson,Jon,129,135,,own
6000000001686626013,Haraldsson,Harald,31,31,,own
6000000001700071842,Larsdotter,Lars,336,336,,own
6000000001700427317,Nilsson,Nils,424,424,,own
6000000001700474877,Tørresdatter,Tørres,41,41,,own
6000000001700485630,Johannesson,Johannes,180,180,5625071201730021158,own
6000000001700510399,Johannesdatter,Johannes,276,276,5633944442210064437,5633944442210064437:Johannes
6000000001700513875,Larsson,Lars,637,637,5625071201730021158,5625071201730021158:Lars
6000000001700513882,Larsson,Lars,637,637,5625071201730021158,5625071201730021158:Lars
6000000001700522605,Sjursson,Sjur,19,19,,own
6000000001702836584,Nilsson,Nils,424,424,,own
6000000001702947181,Michaelsdotter,Michael,1,1,,own
6000000001708325267,Willumsen,Willum,6,6,6000000001719509329,6000000001719509329:Willum
6000000001721459003,Eriksdotter,Erik,191,192,,own
6000000001722370024,Lydersdatter,Lyder,2,2,,own
6000000001728257685,Fernandes,Fernando,7,7,,own
6000000001728264013,Nunes,Nuno,17,19,,own
6000000001732096636,Mattsson,Matts,29,30,,own
6000000001744252522,Larsdatter,Lars,620,620,6000000001746098215,own
6000000001746020611,Tollaksdatter,Tollak,50,50,6000000010531825876,6000000010531825876:Tollak
6000000001752794134,Jakobsdotter,Jakob,58,58,,own
6000000001753764978,Engelson,Engel,2,2,6000000001753926230,6000000001753926230:Engel
6000000001755029539,Jonsdatter,Jon,363,370,6000000039656365048,6000000039656365048:Jon
6000000001755197183,Johannesson,Johannes,180,180,6000000001746098215,own
6000000001755296204,Arntsdatter,Arnt,10,10,6000000005608888440,6000000005608888440:Arnt
6000000001755719056,Israelsson,Israel,6,6,,own
6000000001758949700,Galíndez,Galindo,4,4,,own
6000000001766730690,Eriksdatter,Erik,339,339,,own
6000000001766825937,Hansdotter,Hans,95,95,6000000001169302285,6000000001169302285:Hans
6000000001770149438,Larsdotter,Lars,336,336,,own
6000000001770149466,Johannesson,Johannes,180,180,,own
6000000001770149481,Jakobsson,Jakob,47,47,,own
6000000001770149628,Brynjulvson,Brynjulv,1,1,6000000001276241373,6000000001276241373:Brynjulv
6000000001770184327,Nilsson,Nils,424,424,6000000001169233421,6000000001169233421:Nils
6000000001770184335,Steinsson,Steinn,2,4,6000000005908385256,own
6000000001770193451,Steinsson,Steinn,2,4,6000000005908097640,6000000005908097640:Steinn
6000000001770193468,Steinsson,Steinn,2,4,6000000005908097640,6000000005908097640:Steinn
6000000001770204232,Nilsdotter,Nils,278,278,6000000003094982931,own
6000000001770207062,Pedersdotter,Peder,68,68,,own
6000000001770214331,Knutsdatter,Knut,142,142,6000000001770152424,own
6000000001770214750,Eriksson,Erik,231,231,,own
6000000001770214920,Erlingsdatter,Erling,14,14,,own
6000000001770224346,Ormsson,Orm,21,21,,own
6000000001770232201,Halvardsen,Halvard,46,46,6000000011089829822,6000000011089829822:Halvard
6000000001798435388,Engelbrechtsdatter,Engelbrecht,1,1,,own
6000000001800855967,Arvidsdotter,Arvid,19,19,,own
6000000001801150088,Johansson,Johan,270,271,,own
6000000001818640191,Nunes,Nuno,17,19,,own
6000000001825222609,Nielsdatter,Niels,223,223,,own
6000000001825393735,Pedersen,Peder,633,633,6000000001409294878,6000000001409294878:Peder
6000000001827548938,Petersdatter,Peter,11,11,,own
6000000001827551010,Pedersdatter,Peder,688,688,6000000010484032966,6000000010484032966:Peder
6000000001827551019,Håkonsdotter,Håkon,4,4,6000000001827551010,6000000001827551010:Håkon
6000000001827551351,Trondsson,Trond,6,6,,own
6000000001827551505,Håkonsdatter,Håkon,8,8,6000000001827551010,6000000001827551010:Håkon
6000000001827551522,Håkonsdatter,Håkon,8,8,6000000001827551010,6000000001827551010:Håkon
6000000001827551541,Håkonson,Håkon,2,2,6000000001827551010,6000000001827551010:Håkon
6000000001827551551,Håkonsdatter,Håkon,8,8,6000000001827551010,6000000001827551010:Håkon
6000000001827551577,Håkonsdatter,Håkon,8,8,6000000001827551010,6000000001827551010:Håkon
6000000001827582186,Eliasdatter,Elias,41,41,6000000001277997155,6000000001277997155:Elias
6000000001827582194,Eliassen,Elias,23,23,6000000001277997155,6000000001277997155:Elias
6000000001827582202,Eliassen,Elias,23,23,6000000001277997155,6000000001277997155:Elias
6000000001829257277,Olsdatter,Ole,814,1256,6000000002621250673,6000000002621250673:Ole
6000000001836147260,Karlsdotter,Karl,52,52,,own
6000000001838841440,Hansdatter,Hans,618,618,,own
6000000001849902158,Åkesson,Åke,21,21,,own
6000000001851641255,Jørgensen,Jørgen,216,216,,own
6000000001864055435,Pedersen,Peder,633,633,,own
6000000001864350664,Nunes,Nuno,17,19,,own
6000000001864356234,Mendes,Mendo,20,20,,own
6000000001864370818,Nunes,Nuno,17,19,,own
6000000001873419682,Olsson,Ola,46,69,5138836308040117072,5138836308040117072:Ola
6000000001874200054,Eriksson,Erik,231,231,,own
6000000001891164181,Lauritsdatter,Laurits,39,39,6000000001891289085,6000000001891289085:Laurits
6000000001891289085,Nielsdatter,Niels,223,223,6000000007692176042,own
6000000001891768102,Christophersen,Christopher,27,27,6000000005382191314,6000000005382191314:Christopher
6000000001891957076,Christensdatter,Christen,91,91,381761530540011401,381761530540011401:Christen
6000000001911920138,Halvardsdatter,Halvard,48,48,,own
6000000001919812645,Nilsson,Nils,424,424,,own
6000000001948649482,Haraldsson,Harald,31,31,,own
6000000001948803083,Bengtsson,Bengt,31,31,,own
6000000001950564411,Toreson,Tore,112,112,,own
6000000001951628857,Gustavsson,Gustav,2,2,,own
6000000001954594530,Jakobson,Jakob,63,63,,own
6000000001984232028,Steffensdatter,Steffen,3,3,,own
6000000001992219003,Ingemarsdotter,Ingemar,3,3,,own
6000000001994286524,Willumsdatter,Willum,16,16,6000000001719509329,6000000001719509329:Willum
6000000001995126874,Guttormsson,Guttorm,17,17,,own
6000000002001085739,Carlsson,Carl,194,194,,own
6000000002014118051,Holgersen,Holger,22,22,,own
6000000002017581317,Aslaksdotter,Aslak,5,5,,own
6000000002041750885,Lassesdatter,Lasse,6,6,,own
6000000002041932528,Olsdatter,Ole,814,1256,,own
6000000002042017060,Olsdatter,Ole,814,1256,,own
6000000002042129114,Rasmusdatter,Rasmus,404,404,,own
6000000002043192638,FitzWalter,Walter,1,1,,own
6000000002044142735,Olsen,Ole,936,1210,,own
6000000002046726850,Einarsdatter,Einar,33,33,6000000005607524517,6000000005607524517:Einar
6000000002047027189,Jonsson,Jon,129,135,,own
