card_id	slot	side	sex	options	geni_id	our_name	qid	candidate_name
child|6000000000148727166|F|ours	child	ours	F	5	6000000097494125702	Giuseppa Antonia de Mendoza y Alarcon	Q109335128	Giuseppa Antonia Caracciolo, dei principi di Santabuono
child|6000000000148727166|F|ours	child	ours	F	5	6000000175119427838	Tecla Caracciolo	Q109335128	Giuseppa Antonia Caracciolo, dei principi di Santabuono
child|6000000000148727166|F|ours	child	ours	F	5	6000000175118845978	Emilia Caracciolo	Q109335128	Giuseppa Antonia Caracciolo, dei principi di Santabuono
child|6000000000148727206|M|ours	child	ours	M	3	6000000021505743480	José Maria Pignatelli de Aragon y Gonzaga III duque de Solferino	Q60841192	José María Pignatelli de Aragón y Gonzaga
child|6000000000148727206|M|ours	child	ours	M	3	6000000021505865080	Luis Antonio Pignatelli de Aragon y Gonzaga IV Duque de Solferino	Q60841192	José María Pignatelli de Aragón y Gonzaga
child|6000000000148727206|M|ours	child	ours	M	3	6000000027194519126	Juan María Pignatelli de Aragón y Gonzaga IX Marqués de Coscojuela	Q60841192	José María Pignatelli de Aragón y Gonzaga
child|6000000000154060862|F|ours	child	ours	F	4	6000000071278053006	Alix de Savoie	Q2836703	Alasia of Savoy
child|6000000000154060862|F|ours	child	ours	F	4	6000000071278123918	NN de Savoie	Q2836703	Alasia of Savoy
child|6000000000154060862|F|ours	child	ours	F	4	6000000071278095974	NN de Savoie	Q2836703	Alasia of Savoy
child|6000000000154060862|F|ours	child	ours	F	4	6000000071278357902	Agathe de Savoie	Q2836703	Alasia of Savoy
sibling|6000000000154060862|F|ours	sibling	ours	F	4	6000000071278053006	Alix de Savoie	Q2836703	Alasia of Savoy
sibling|6000000000154060862|F|ours	sibling	ours	F	4	6000000071278123918	NN de Savoie	Q2836703	Alasia of Savoy
sibling|6000000000154060862|F|ours	sibling	ours	F	4	6000000071278095974	NN de Savoie	Q2836703	Alasia of Savoy
sibling|6000000000154060862|F|ours	sibling	ours	F	4	6000000071278357902	Agathe de Savoie	Q2836703	Alasia of Savoy
child|6000000000156978511|M|ours	child	ours	M	2	6000000003243447436	Eustache de Hainaut de Flanders	Q1378708	Eustace of Flanders
child|6000000000156978511|M|ours	child	ours	M	2	6000000002187747468	Godefroi	Q1378708	Eustace of Flanders
child|6000000000157044029|M|ours	child	ours	M	2	6000000011028265260	Pierre de Courtenay III	Q1385783	Henry II of Namur
child|6000000000157044029|M|ours	child	ours	M	2	6000000002187757956	Henri de Courtenay Marquis de Namur	Q1385783	Henry II of Namur
sibling|6000000000157044029|M|ours	sibling	ours	M	2	6000000011028265260	Pierre de Courtenay III	Q1385783	Henry II of Namur
sibling|6000000000157044029|M|ours	sibling	ours	M	2	6000000002187757956	Henri de Courtenay Marquis de Namur	Q1385783	Henry II of Namur
child|6000000000157075199|M|theirs	child	theirs		3	6000000002187857583	Guillaume de Courtenay Seigneur de Tanley	Q75617655	William de Courtenay, Seigneur de Tanlai
child|6000000000157075199|M|theirs	child	theirs		3	6000000002187857583	Guillaume de Courtenay Seigneur de Tanley	Q75617656	Jean de Courtenay, Seigneur de Yerre
child|6000000000157075199|M|theirs	child	theirs		3	6000000002187857583	Guillaume de Courtenay Seigneur de Tanley	Q104421973	Philippe de Courtenay
child|6000000000157075199|F|theirs	child	theirs		2	6000000001563256412	Daughter de Courtenay	Q104421668	Clémence of Courtenay
child|6000000000157075199|F|theirs	child	theirs		2	6000000001563256412	Daughter de Courtenay	Q104422134	Isabelle de Courtenay
child|6000000000157099135|M|theirs	child	theirs		3	6000000002187857583	Guillaume de Courtenay Seigneur de Tanley	Q75617655	William de Courtenay, Seigneur de Tanlai
child|6000000000157099135|M|theirs	child	theirs		3	6000000002187857583	Guillaume de Courtenay Seigneur de Tanley	Q75617656	Jean de Courtenay, Seigneur de Yerre
child|6000000000157099135|M|theirs	child	theirs		3	6000000002187857583	Guillaume de Courtenay Seigneur de Tanley	Q104421973	Philippe de Courtenay
child|6000000000157099135|F|theirs	child	theirs		2	6000000001563256412	Daughter de Courtenay	Q104421668	Clémence of Courtenay
child|6000000000157099135|F|theirs	child	theirs		2	6000000001563256412	Daughter de Courtenay	Q104422134	Isabelle de Courtenay
child|6000000000157358561|M|ours	child	ours	M	2	6000000001544501219	Henri de France	Q108319034	Fleury de France
child|6000000000157358561|M|ours	child	ours	M	2	6000000032717011915	Charles	Q108319034	Fleury de France
child|6000000000160866853|M|ours	child	ours	M	4	6000000003097952792	Skuli Þorfinnson Thorfinnsson Earl of Caithness	Q6130312	Skuli Thorfinnsson
child|6000000000160866853|M|ours	child	ours	M	4	6000000026727671944	Ansfred Thorfinnsson	Q6130312	Skuli Thorfinnsson
child|6000000000160866853|M|ours	child	ours	M	4	6000000003645977990	Ljot Thorfinnsson Earl Of Orkney	Q6130312	Skuli Thorfinnsson
child|6000000000160866853|M|ours	child	ours	M	4	6000000001169221732	Arnfinn Thorfinnsson	Q6130312	Skuli Thorfinnsson
child|6000000000161001437|F|ours	child	ours	F	3	6000000013108614037	Kormled mac Cerball	Q16201846	Mór ingen Cearbhaill
child|6000000000161001437|F|ours	child	ours	F	3	6000000076911318137	Fjörgerður Kjarvalsdóttir	Q16201846	Mór ingen Cearbhaill
child|6000000000161001437|F|ours	child	ours	F	3	6000000041279045045	Thorida	Q16201846	Mór ingen Cearbhaill
child|6000000000161836510|F|theirs	child	theirs		3	6000000005916229774	Eleanor Harcourt	Q75620338	Elizabeth la Zouche
child|6000000000161836510|F|theirs	child	theirs		3	6000000005916229774	Eleanor Harcourt	Q100153129	NN La Zouche
child|6000000000161836510|F|theirs	child	theirs		3	6000000005916229774	Eleanor Harcourt	Q109852953	Lucy La Zouche
child|6000000000162100284|M|ours	child	ours	M	2	6000000002134661362	Robert de Breteuil 4th Earl of Leicester	Q2159274	Robert de Beaumont, 4th Earl of Leicester
child|6000000000162100284|M|ours	child	ours	M	2	6000000002043258291	Geoffrey de Beaumont	Q2159274	Robert de Beaumont, 4th Earl of Leicester
sibling|6000000000162100284|M|ours	sibling	ours	M	2	6000000002134661362	Robert de Breteuil 4th Earl of Leicester	Q2159274	Robert de Beaumont, 4th Earl of Leicester
sibling|6000000000162100284|M|ours	sibling	ours	M	2	6000000002043258291	Geoffrey de Beaumont	Q2159274	Robert de Beaumont, 4th Earl of Leicester
child|6000000000162318926|M|ours	child	ours	M	5	6000000001500964869	Arnulf I van Henegouwen	Q76322728	Arnoul de Hainault
child|6000000000162318926|M|ours	child	ours	M	5	6000000002187747601	Louis de Hainaut	Q76322728	Arnoul de Hainault
child|6000000000162318926|M|ours	child	ours	M	5	6000000002187747607	Simon	Q76322728	Arnoul de Hainault
child|6000000000162318926|M|ours	child	ours	M	5	6000000002187747613	Henry	Q76322728	Arnoul de Hainault
child|6000000000162318926|M|ours	child	ours	M	5	6000000002187747619	Willem	Q76322728	Arnoul de Hainault
child|6000000000162318926|F|ours	child	ours	F	2	6000000020947576228	Aleidas de Hainaut	Q115634088	Alix|Aleidis de Hainault
child|6000000000162318926|F|ours	child	ours	F	2	6000000009305095512	Jeanne de Hainaut de Flandre	Q115634088	Alix|Aleidis de Hainault
sibling|6000000000162835128|F|ours	sibling	ours	F	2	6000000006101378427	Gussuliyawiya, Hittite Princess	Q18942929	Kilushepa
sibling|6000000000162835128|F|ours	sibling	ours	F	2	6000000016370808256	Yuri Nappatellas	Q18942929	Kilushepa
child|6000000000162835137|F|ours	child	ours	F	2	6000000006101378427	Gussuliyawiya, Hittite Princess	Q18942929	Kilushepa
child|6000000000162835137|F|ours	child	ours	F	2	6000000016370808256	Yuri Nappatellas	Q18942929	Kilushepa
sibling|6000000000162835137|F|ours	sibling	ours	F	2	6000000006101378427	Gussuliyawiya, Hittite Princess	Q18942929	Kilushepa
sibling|6000000000162835137|F|ours	sibling	ours	F	2	6000000016370808256	Yuri Nappatellas	Q18942929	Kilushepa
sibling|6000000000167700965|M|ours	sibling	ours	M	2	6000000018350468659	Raymund Iii de Tolosa	Q20003141	Hug de Tolosa
sibling|6000000000167700965|M|ours	sibling	ours	M	2	6000000031089810936	Guillaume III Taillefer de Toulouse	Q20003141	Hug de Tolosa
child|6000000000172348087|F|theirs	child	theirs		3	6000000000752175059	Philippa de Montfort	Q48174153	Alix of Montfort
child|6000000000172348087|F|theirs	child	theirs		3	6000000000752175059	Philippa de Montfort	Q48174198	Helvis of Montfort
child|6000000000172348087|F|theirs	child	theirs		3	6000000000752175059	Philippa de Montfort	Q107044908	Philippine of Montfort
sibling|6000000000172349777|F|theirs	sibling	theirs		2	6000000079086113266	Mahaut de Thury	Q48171946	Pernelle of Montfort
sibling|6000000000172349777|F|theirs	sibling	theirs		2	6000000079086113266	Mahaut de Thury	Q48171971	Florence of Montfort
child|6000000000172352058|M|ours	child	ours	M	2	6000000000717036065	Eschivat IV de Chabanais	Q48688694	Jourdain of Chabannais
child|6000000000172352058|M|ours	child	ours	M	2	6000000000717051070	Jourdain de Bigorre	Q48688694	Jourdain of Chabannais
child|6000000000172352058|F|ours	child	ours	F	2	6000000000172352083	Amicie de Chabannais	Q2431014	Laura de Chabanais
child|6000000000172352058|F|ours	child	ours	F	2	6000000000716903901	Laure ou Létice de Chabannais	Q2431014	Laura de Chabanais
child|6000000000172359344|M|ours	child	ours	M	2	6000000022405021492	Thibaud de Beaumont-en-Gâtinais	Q102822119	Thibaut de Beaumont-en-Gâtinais, co-Seigneur de Pontarmé
child|6000000000172359344|M|ours	child	ours	M	2	6000000022405391909	Jean de Beaumont	Q102822119	Thibaut de Beaumont-en-Gâtinais, co-Seigneur de Pontarmé
child|6000000000172371447|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q2899739	Bertrand de la Tour
child|6000000000172371447|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q55840882	Bernard de la Tour d'Auvergne
child|6000000000172371447|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q85853422	Henri de La Tour
child|6000000000172371447|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q113376020	Guillaume de la Tour
child|6000000000172371458|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q113376020	Guillaume de la Tour
child|6000000000172371458|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q2899739	Bertrand de la Tour
child|6000000000172371458|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q55840882	Bernard de la Tour d'Auvergne
child|6000000000172371458|M|theirs	child	theirs		4	6000000013406073390	Louis de Sancerre	Q85853422	Henri de La Tour
child|6000000000172382040|M|theirs	child	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q2354378	Hugh III of Rodez
child|6000000000172382040|M|theirs	child	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q57261450	Gilbert of Rodez
child|6000000000172382040|M|theirs	child	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q57261451	Renaud of Rodez
child|6000000000172382040|M|theirs	child	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q57261453	Henry of Rodez
child|6000000000172382040|M|theirs	child	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q2441274	William of Rodez
sibling|6000000000172382040|M|theirs	sibling	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q2354378	Hugh III of Rodez
sibling|6000000000172382040|M|theirs	sibling	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q57261450	Gilbert of Rodez
sibling|6000000000172382040|M|theirs	sibling	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q57261451	Renaud of Rodez
sibling|6000000000172382040|M|theirs	sibling	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q57261453	Henry of Rodez
sibling|6000000000172382040|M|theirs	sibling	theirs		5	6000000017946980976	Hugues III de Rodez Comte de Rodez, Vicomte de Bénavent	Q2441274	William of Rodez
child|6000000000172833094|M|ours	child	ours	M	2	6000000001588414663	Catuallon de Bretagne	Q2943017	Catwallon
child|6000000000172833094|M|ours	child	ours	M	2	6000000001588401581	Hernod de Bretagne	Q2943017	Catwallon
sibling|6000000000174222887|M|ours	sibling	ours	M	6	6000000003111494059	John Stewart	Q7794198	Thomas Stewart
sibling|6000000000174222887|M|ours	sibling	ours	M	6	6000000077439877563	Alexander Stewart Canon	Q7794198	Thomas Stewart
sibling|6000000000174222887|M|ours	sibling	ours	M	6	6000000026919694523	James Stewart	Q7794198	Thomas Stewart
sibling|6000000000174222887|M|ours	sibling	ours	M	6	6000000077439877553	John Stewart	Q7794198	Thomas Stewart
sibling|6000000000174222887|M|ours	sibling	ours	M	6	6000000026919694499	Thomas Stewart	Q7794198	Thomas Stewart
sibling|6000000000174222887|M|ours	sibling	ours	M	6	6000000010028929742	John Stewart	Q7794198	Thomas Stewart
child|6000000000175417426|F|ours	child	ours	F	2	6000000196953612888	NN ferch William	Q48546948	Mabel of Gloucester
child|6000000000175417426|F|ours	child	ours	F	2	6000000070098954120	Mabel FitzWilliam de Gloucester	Q48546948	Mabel of Gloucester
sibling|6000000000182082027|F|ours	sibling	ours	F	4	6000000005622563326	Charlotta Maria Gustafsdotter Lewenhaupt	Q11905406	Amàlia de Dohna-Carwinden
sibling|6000000000182082027|F|ours	sibling	ours	F	4	6000000022663938931	Beata Gustafsdotter Stenbock	Q11905406	Amàlia de Dohna-Carwinden
sibling|6000000000182082027|F|ours	sibling	ours	F	4	6000000022663444665	Sigrid Gustafsdotter Stenbock	Q11905406	Amàlia de Dohna-Carwinden
sibling|6000000000182082027|F|ours	sibling	ours	F	4	6000000022664465852	Margareta Gustafsdotter Stenbock	Q11905406	Amàlia de Dohna-Carwinden
child|6000000000182121111|M|ours	child	ours	M	5	6000000015895570285	Albert Vl von Schwartzburg-Leutenberg 4	Q126477937	Albrecht VI. von Schwarzburg-Leutenberg
child|6000000000182121111|M|ours	child	ours	M	5	6000000015895495720	Sieghard lll von Schwartzburg-Leutenberg 6	Q126477937	Albrecht VI. von Schwarzburg-Leutenberg
child|6000000000182121111|M|ours	child	ours	M	5	6000000015895554306	Heinrich XXXlV von Schwartzburg-Leutenberg 1	Q126477937	Albrecht VI. von Schwarzburg-Leutenberg
child|6000000000182121111|M|ours	child	ours	M	5	6000000015895614163	Balthasar lll von Schwartzburg-Leutenberg 2	Q126477937	Albrecht VI. von Schwarzburg-Leutenberg
child|6000000000182121111|M|ours	child	ours	M	5	6000000015895509886	Gerhard ll von Schwartzburg-Leutenberg 3	Q126477937	Albrecht VI. von Schwarzburg-Leutenberg
child|6000000000190129798|M|ours	child	ours	M	2	6000000006127159255	Karl Henriksson Frankelin	Q5740294	Carl Frankelin
child|6000000000190129798|M|ours	child	ours	M	2	6000000001318230706	Johan Frankelin	Q5740294	Carl Frankelin
sibling|6000000000190129798|M|ours	sibling	ours	M	2	6000000006127159255	Karl Henriksson Frankelin	Q5740294	Carl Frankelin
sibling|6000000000190129798|M|ours	sibling	ours	M	2	6000000001318230706	Johan Frankelin	Q5740294	Carl Frankelin
child|6000000000190154681|M|ours	child	ours	M	2	6000000006127159255	Karl Henriksson Frankelin	Q5740294	Carl Frankelin
child|6000000000190154681|M|ours	child	ours	M	2	6000000001318230706	Johan Frankelin	Q5740294	Carl Frankelin
sibling|6000000000190154681|M|ours	sibling	ours	M	2	6000000006127159255	Karl Henriksson Frankelin	Q5740294	Carl Frankelin
sibling|6000000000190154681|M|ours	sibling	ours	M	2	6000000001318230706	Johan Frankelin	Q5740294	Carl Frankelin
child|6000000000196844689|F|ours	child	ours	F	3	6000000014275384506	Claudine de Savoie	Q3744974	Philiberte of Savoy
child|6000000000196844689|F|ours	child	ours	F	3	6000000014275414951	Marguerite de Savoie	Q3744974	Philiberte of Savoy
child|6000000000196844689|F|ours	child	ours	F	3	6000000014275620106	Jeanne Antoinette de Savoie	Q3744974	Philiberte of Savoy
sibling|6000000000196844689|M|ours	sibling	ours	M	2	6000000014275652158	Michel de Savoie	Q3263561	Louis of Savoy
sibling|6000000000196844689|M|ours	sibling	ours	M	2	6000000014275087519	Pierre de Savoie	Q3263561	Louis of Savoy
child|6000000000196966254|M|ours	child	ours	M	3	6000000015214231345	Oddone de Savoie	Q131582089	Amédée de Savoie, Marquis de Saint Rambert
child|6000000000196966254|M|ours	child	ours	M	3	6000000015214164705	Amedeo de Savoie	Q131582089	Amédée de Savoie, Marquis de Saint Rambert
child|6000000000196966254|M|ours	child	ours	M	3	6000000015214249646	Filippo de Savoie	Q131582089	Amédée de Savoie, Marquis de Saint Rambert
child|6000000000196966254|F|ours	child	ours	F	2	6000000015777244303	Mathilde de Simiane marchesa di Pianezza	Q116041432	Mathilde di Savoie, 2. Marchesa di Pianezza
child|6000000000196966254|F|ours	child	ours	F	2	6000000015214336090	Beatrice de Savoie	Q116041432	Mathilde di Savoie, 2. Marchesa di Pianezza
child|6000000000197040207|M|ours	child	ours	M	2	6000000000307271844	Vittorio Amedeo Francesco di Savoia	Q209579	Victor Amadeus II of Savoy
child|6000000000197040207|M|ours	child	ours	M	2	6000000179043884834	Giuseppe di Trecesson abate	Q209579	Victor Amadeus II of Savoy
child|6000000000197040207|F|ours	child	ours	F	2	6000000009146070324	Cristina Ippolita Ferrero Fieschi	Q116041361	Cristina Ippolita di Savoia
child|6000000000197040207|F|ours	child	ours	F	2	6000000179043383851	Luisa Adelaide di Savoia monaca	Q116041361	Cristina Ippolita di Savoia
child|6000000000197879635|F|theirs	child	theirs		2	6000000002860040971	Maria Isabel Pia Padilla y de Borbón	Q75370624	Doña Maria Pia Padilla y de Borbón
child|6000000000197879635|F|theirs	child	theirs		2	6000000002860040971	Maria Isabel Pia Padilla y de Borbón	Q75370628	Doña Maria Isabel Padilla y de Borbón
sibling|6000000000202115160|F|ours	sibling	ours	F	3	6000000204814220857	Jane	Q2778853	Joan of England
sibling|6000000000202115160|F|ours	sibling	ours	F	3	6000000204814648838	Joan	Q2778853	Joan of England
sibling|6000000000202115160|F|ours	sibling	ours	F	3	6000000018908174875	Isabella Plantagenet	Q2778853	Joan of England
child|6000000000203423714|M|theirs	child	theirs		2	6000000001116886023	Juan de Toledo Moctezuma	Q110587589	Juan Cano de Moctezuma
child|6000000000203423714|M|theirs	child	theirs		2	6000000001116886023	Juan de Toledo Moctezuma	Q136006573	Pedro Cano de Moctezuma
child|6000000000204477842|F|ours	child	ours	F	3	6000000007042359238	Alix de Montpellier	Q111097881	Adelais de Montpellier
child|6000000000204477842|F|ours	child	ours	F	3	6000000015402345812	Ermessende de Montpellier	Q111097881	Adelais de Montpellier
