round	slot	from_geni	from_fs_id	ours_unmatched	theirs_unmatched
6	child	6000000017343741206	L271-GPJ	6000000019952742324;6000000019952647282;6000000019148628159;6000000019952600589;6000000017385044969;6000000019952980069;6000000019952742404;6000000019952434636;6000000017337764542	G8VR-J25;GF9W-QKS;GMTY-997;M9JR-BP1;M9JV-M1B;M9JZ-SH7
6	spouse	6000000185157445888	G6LW-CM2	6000000221129398821;6000000221133521937	G6LW-SF3
6	child	6000000185157445888	G6LW-CM2	6000000185158870835;6000000221129398827	G6LW-SM7;L66Z-M8X
6	child	6000000003495409715	G5PG-TJZ	6000000195790482821	G275-B44;L1ML-1H3;PSPG-H1G
6	child	6000000032307841819	PZH2-G1X	6000000014994098587;6000000012397687140;6000000014993935454;6000000014994444021	G143-75B;G1WH-7XR;LYBV-L1Y
6	child	6000000008905633109	GKZZ-GHR	6000000003827368573;6000000028324106941;6000000044039991695;6000000032575187191	GLDY-1YD;LRCX-TVP;P85L-W9C
6	child	6000000003051177357	MWBC-XS5	6000000004085125581;6000000003828018639;6000000003495325605	9S8J-R9Z;GDCW-X2Z;GTK4-NBL
6	child	6000000002400899638	LK5F-4ZN	6000000002187829049;6000000002187829064;6000000008248664316;6000000002187829081;6000000002187825314;6000000002828658772;6000000224651315882	GRYB-2RD;GY31-YD2;P9DY-61J
6	child	6000000002187764877	P677-BMR	6000000000424765030;6000000004533071096;6000000003887773127	GLL9-6DZ;P9F3-XF4
6	child	6000000009457920593	LDW2-RVB	6000000001354517334;6000000002187798302;6000000000437027360;6000000011926459144;6000000002187798055;6000000009457947730	GPMK-L95;LZ1V-KT6
6	child	6000000000795068398	LZDW-CZK	6000000000437639653;6000000002564922205;6000000028337772597	2M5T-TFC;2M5T-TG5;9CS4-RY3
6	child	6000000006727880274	94RZ-9KC	6000000031158950228;6000000176787169862	GVGM-WQH
6	child	6000000003828058140	G2PJ-K3L	6000000000424765030;6000000004533071096;6000000003887773127	G1SW-WQD;GLL9-6DZ;P9F3-XF4
6	child	6000000215483414831	G79Q-N5X	6000000002187696830;6000000215487564840	G2J9-STM;G772-TNC
6	child	6000000003858551414	GRW7-4K1	6000000025769585755;6000000004533173484	GDCF-JR4;PSYT-Y34;PSYY-R9C;PSYY-RJV
6	child	6000000001076983057	GX77-125	6000000005076814779	GX7W-MV5
6	child	6000000001669640401	GKZC-YQR	6000000000436390161;6000000002187825288;6000000002187825281	G2RM-C49;GQ4Z-4FN;GQ4Z-XSB;LCPL-VRJ;PFGC-VKP;PQL9-5QZ
6	child	6000000002135149848	G3WN-BKZ	5479437866250083432;6000000009737991841	G6MD-NRC;G9RR-FJD;GTX8-S66
6	child	6000000003243185408	LY6N-18C	6000000002187825314;6000000002828658772	GRYB-2RD;GY31-YD2;P9DY-61J
6	child	6000000017070932775	L75S-JX6	6000000017904781296	G4SH-P2M;G8VJ-7HQ;G9X5-7PY;GQH2-GL9;GQH2-RJ3
6	child	6000000002043208985	LH8G-2RH	6000000150857665833;6000000008177465443;6000000222043825880	GDN3-LQK;GKFQ-7NK;P9S6-5FK
6	spouse	6000000001744835871	LDQ2-Z4X	6000000002187721079;6000000006906165267	G5F8-N6T;P9DZ-M5C;PM1G-KT6
6	child	6000000014210708487	KZR8-7YS	6000000028228816145;6000000101825842920	G82L-Q2Q;GZCL-43K;M9JJ-SJQ;M9VM-NGB
6	child	6000000003897585979	G97F-XS1	6000000005074463850;6000000081262545861	KNJG-DCM;KNV3-Q85
6	spouse	6000000006727871663	G1W3-33L	6000000003051188244	LZV6-DRK
6	child	6000000006727871663	G1W3-33L	6000000022275666888	G2QS-PFY;P4R1-7BP;P4RB-VRF
6	child	6000000000337439500	L759-1JN	6000000000437650947;6000000001412952494;6000000132392817103;6000000132393961821;6000000132393577939;6000000132393086115;6000000003827374385;6000000003827618958;6000000003827675157	9CHW-LZS;G4CN-Z54;K8C8-VLG
6	child	6000000001354493652	PMYV-GWX	6000000004533765549;6000000003828105613	G1QR-G1V
6	child	6000000000545620681	LCBW-GD9	6000000025001981169;6000000025001797135;6000000000402854030;6000000000402652312;6000000000402525706	2CYS-TVF;2CYS-TVT;LHQW-65N;LJGM-CXR;LJGM-HG8;LJGM-Q5M
6	spouse	6000000000437669873	KHBK-91J	4486153815800026046	GKD2-Q2S
6	child	6000000000437669873	KHBK-91J	6000000025769585755;6000000004533173484;6000000009432254896;6000000009726846426	G5FF-265;GDCF-JR4;GDTX-3TK;PSYT-Y34;PSYY-R9C;PSYY-RJV
6	child	6000000012070692210	LTRX-5MZ	6000000008298848340;6000000078040476880;6000000078039573364;6000000204464996898;6000000204464996922;6000000204464996962;6000000207612091484;6000000207612091568;6000000207612091596;6000000207612091643	GG1J-7D7;L6RL-7PG;LTRF-GYD
6	child	6000000001088519030	GNB9-NC5	6000000003645683322;6000000008248183978	G8KQ-J2R
6	child	6000000007338095215	G7N1-SGC	6000000007338065452;6000000022539669897;6000000067840538063	G7N1-7SL
6	child	6000000000462713383	G3BW-ZY7	6000000010071442420;296702356700006353;6000000000462675333	GYQG-FYV;PC1J-5N7
6	child	6000000007922797801	LH7K-2G1	6000000011509989092	GW1X-3FK;GW1X-ZM5;KNBZ-FPF
6	child	6000000079838535773	GZ7N-44V	6000000020980366131;6000000023994782689	GQS4-2MD;M9J5-QYQ;M9J6-XFQ;M9JC-815;M9JL-83T;M9JN-KXM;M9NB-J9P;M9VM-6CB;MB6D-NPN;MFXG-ZYS
6	child	6000000089082089110	GQH2-RQ7	6000000017904781296	G4SH-P2M;G8VJ-7HQ;G9X5-7PY;GQH2-GL9;GQH2-RJ3;LR1C-MGG
6	child	6000000002058353965	L8MG-FL5	6000000017885687113;6000000030185028897;6000000218773978901;6000000218773978905;6000000218773978909;6000000218773978913;6000000218773978917;6000000218773978921	K4RP-MNQ;K83D-XKW;K8T6-D4W;L8MG-FB2;L8MG-FTW;L8MG-NWB;M9JD-CD5;M9JQ-99R;M9JR-YLV
6	child	6000000003827294829	L295-VYT	6000000008206890127;6000000008477999395;6000000008294901322;6000000008294696575;6000000008294675652;6000000003087154137	GDC5-Q94;GRS4-MWW;GX2Q-C7Z;GXN2-H2Y;MDDR-RGN
6	child	6000000000812943370	MNRR-QYH	6000000000813179174	LH1Y-JKG;MSHW-NJQ;PHG3-3R7
6	child	6000000003827890294	L2Z8-3MZ	6000000003827890281	GNL5-JFB;P6FM-W61;PCPZ-4QQ
6	child	6000000002135737061	LYK6-52W	6000000002135079743;6000000009305076368;6000000030299093867;6000000015159186835	9C3J-THL
6	child	6000000124369641009	PH6K-52N	6000000024730240456;6000000004415143007;6000000002188140716	GNLD-3NN;LZ5L-XS4;P45L-14P;PFLF-QZB
6	child	6000000161721983893	G9T6-MCT	6000000100303547917;6000000100302445288;6000000100303566914;6000000100301324369;6000000100303044020	GQ48-VVY;GQ4C-S2M;GQ4C-S2S;GQ4C-ZTV;GQCH-RX7
6	child	6000000006906240982	MZ2W-318	6000000012850674491;6000000012850507753	G33P-HQJ;LH18-TRW
6	child	6000000003827305605	GJTQ-ZMX	6000000003858683664;6000000004533196015	GGSC-MRZ;GHQY-SJ7;LDZJ-MBG
6	child	6000000177921459174	LV4T-7W9	6000000177921459189;6000000177921459194;6000000177921459199;6000000177921459204;6000000177921459214;6000000177921459219	G2LJ-NFL;GQ63-1Z6;GT1M-2JT;GXPD-66M;K888-94Q;LDL8-MKW;LV4P-9F5;LV4T-HFZ;PNSC-CYL
6	child	6000000014621597291	G1MS-KJY	6000000001052273460;6000000014621484341;6000000014621615171	G1M9-BGJ;G1MS-GCG;GG75-NZM;GHJN-Y2M;LH7K-22Q
6	child	6000000012407025621	94HZ-CG3	6000000006906517571;6000000003949907418;6000000000437190651;6000000017319759806;6000000002187582297	G9D7-CKQ;GKGP-CHK;GR21-314;GX7F-SCJ;PHKQ-C66;PZHL-DP5
6	child	6000000004533205981	GXF7-H49	6000000007338753527;6000000002187826041	LZ6N-WC3
6	child	6000000002762832104	GMRW-PP2	6000000005606938107;6000000005606938116;6000000005606938125	GMR4-535;M374-B4F;M374-BHV
6	child	6000000161721983881	L29W-R2Y	6000000091348679239;6000000091348678858;6000000091348679272	G9T6-MHV;L29F-GYV;L29F-LR2;L29R-TRX
6	child	6000000020344692199	2ZS8-545	6000000020344225784;6000000020345520292;6000000020346785293;6000000020342594617;6000000020344842643	GMZX-H59;GMZX-JC8;GMZX-W3Q;LVFK-KR5;LX2G-QZD
6	child	6000000023301585951	GBKJ-ZGN	6000000017596110440;6000000017608578879;6000000015062266476	GT4M-X43;GTWP-KZB;PMRK-M93
6	child	6000000004533156312	GSVP-H7S	6000000002187820010	G5KJ-38N;PF6K-ZQS;PF6Q-XM5
6	child	6000000002187821414	LJPX-GYB	6000000007253450652;6000000007253469582	LHP9-YG2;LJPX-P99;LJPX-PMZ
6	child	6000000002187656452	GN7R-TH8	6000000003318585051;6000000002187645210	GHT3-GTX;L85Y-LLN
6	child	6000000010553924665	GYQM-XQB	6000000008248188432;6000000002837365286;6000000003146148417	MMKJ-MRY
6	child	6000000003827922397	GLW9-1SY	6000000008264669961;6000000002187881071;6000000002187881086	K8W4-HDH;PSD2-DKH;PSDL-MPW;PSDL-ZJ3
6	child	6000000003827305841	GZRK-8NP	6000000002187656168;6000000008477713438;6000000002187656162;6000000002187656156;6000000003495414717	G5P8-YXB;GRQX-DS9
6	child	6000000002198392736	KJP2-5SY	6000000013624340530;6000000009304927085;6000000057996348821;6000000003828058112;6000000003051193347;6000000074718206912;6000000009305030529;6000000212571866841	GSY8-MSF;GX5X-DG9
6	child	6000000174319097912	GLZY-GRY	6000000084728214856;6000000084727291244;6000000084727474141;6000000190968254830;6000000016936845921	GL8G-CB6;GL8G-L29;GL8G-Y4Z;GL8L-RXR;GL8P-ZJH;GRW7-FHD
6	child	4956806082660028398	PFDV-D7M	6000000007158556871;6000000013529441123;6000000009304938773;6000000002187947919;6000000078905771874	G9TH-6YX
6	child	6000000009304919647	GVHN-KZ8	6000000002187951081;6000000009304919667;6000000008698164795	GVHJ-F86;PFTS-821
6	child	6000000002187796704	GV6V-P41	6000000009791673909;6000000002187796734;6000000002187796741	GQB5-WD5;M33D-ZRJ;PSJ5-T54
6	child	6000000000112090599	P72Q-L1N	6000000000112088890;6000000124087967103;6000000003828330330	9498-LXM;G1VJ-YGL;G1VV-WJ9;GFWG-J99;P727-Q38
6	child	6000000000769119163	MCLW-CKN	6000000020651927076	GL8G-R44
6	spouse	6000000022230102901	KLB1-DCD	6000000017642590621	G6J6-CQ9;PZ5J-SBX
7	spouse	6000000001651629109	93J3-TR6	6000000003176981778;6000000009465627532	GTXQ-29L;LRDX-V3S
7	child	6000000001651629109	93J3-TR6	6000000023374662982;6000000001936291374;6000000003645919625;6000000003858690611;6000000023374681147;5441313740220126371;6000000002188648399;6000000003645919598;6000000008062795055	GDC1-JBJ;KCKW-LGD;LQ55-FJB;P619-RQN
7	child	6000000005606841787	MFN9-BSG	6000000005606847864;6000000005606847714;6000000005606847739;6000000005606849063	2Z3D-FSD;GYW7-Q77;KL7F-NBZ;MFFB-54N;MFFQ-5T8
7	child	6000000003827663568	GY2H-5B8	6000000059215598123;6000000009305140872	GN96-DRT;GTSD-97T
7	child	367832048560012718	LTRX-LBS	4724492;6000000000445551704;6000000012591293250;6000000000445522945;6000000000445631806;6000000000445883016	G21W-QBH;G94P-HGM;G94P-V1V;G94P-ZCN;GDTB-8D8;L8S7-8CZ
7	child	6000000088015186826	KZRH-DD6	6000000088016467049;6000000087979289915;6000000088015968832;6000000088017539821;6000000088017098900;6000000088017167938	9JW1-Q8F;9N34-LV5;9N34-LVR;KHDC-264;P67M-SP2;P6QB-KB9
7	child	6000000000496983062	LW1R-LN5	6000000104844119846;6000000023172673948	26L7-8DN;26L7-8PF;26L7-D8D;26LH-GQQ;MFFV-VTR;MFN7-WSR;MFN9-YXR
7	child	6000000002572920173	GBWC-4PS	6000000011752197041	GBWC-D23;GBWC-YR2;GRFL-YKX;L4BM-M2B
7	child	6000000000141505389	P9MM-GCB	6000000080961552821;6000000080961442852	GJPJ-9KV;PSLS-G1B;PSLS-G1Y;PSLS-KPM;PSLS-YC4
7	child	6000000100237198821	GQ4C-2JD	6000000100303547917;6000000100302445288;6000000100303566914;6000000100301324369;6000000100303044020	GQ48-VVY;GQ4C-S2M;GQ4C-S2S;GQ4C-ZTV;GQCH-RX7
7	child	6000000000683579442	L8R5-LJS	6000000002187821393;6000000002187699148;6000000056869171874;6000000056868855083	99YP-VGH;G5PG-T85;GPGR-XHS;PFWF-K9V;PFWX-46Q
7	child	6000000012396780923	PMRK-798	6000000162722114827	GGQL-6D7;GXM6-87M
7	child	4947248545210089938	L8YJ-W5F	6000000003939013804	9HXF-BZK;PHGQ-7QH
7	child	6000000012332003502	PFDK-755	6000000007158556871;6000000013529441123;6000000009304938773;6000000002187947919;6000000078905771874	G9TH-6YX
7	child	6000000002762650606	GMR4-F8X	6000000005606938107;6000000005606938116;6000000005606938125	GMR4-535;M374-B4F;M374-BHV
7	child	6000000006727878485	GDC1-CHM	6000000048803657850;6000000029369304996;6000000020640122001;6000000029369185996	9C9B-KR2;G55V-YG5;GLWS-M7M;KCJ8-SD2;KHGB-JSP;P72K-NJX
7	child	6000000002466110291	L8YY-PZ9	6000000019734075691;6000000002603400393	G1JZ-B24;GBZB-2MR;GJTZ-3Z4
7	child	6000000003887729856	LV7F-R77	6000000026258478912;6000000016643789992;6000000003192923844;6000000064680955821;6000000026258466110;6000000026258046401	L9PS-13B;MRG2-QT8;MRG2-RVQ;P98N-7TG;P98N-9X2;P98N-BX8;P98N-JX9
7	child	4102602	GZJL-WFB	6000000011819450682;6000000004533679272;6000000213341943821	G14S-J4B;GP2N-2Z4;M8KY-5G9;PC1N-1M9;PMM1-3PF;PMM1-CQP;PX71-KHY
7	child	6000000027664661646	GB8Q-WC6	6000000011752197041	GBWC-D23;GBWC-YR2;GRFL-YKX;L4BM-M2B
7	child	6000000003645919492	GLNH-L97	6000000008231377497;6000000002188005300	GKS1-19S;GLNC-3NK
7	spouse	6000000008394473773	L2SR-BQJ	2469877	LM9F-JNG
7	child	6000000006725556614	MFLB-QR4	6000000003491986515;6000000019267947701	K8RQ-VF3;KCKZ-Z5W;MCNN-HKS;MCNN-HXY
7	child	6000000190797832847	GY6W-7RP	6000000190826617873;6000000190833046823;6000000190833218886;6000000190833989827;6000000190834373856;6000000190834647822;6000000190833404838;6000000190833115845;6000000190799380831	GY67-582;GY67-BRP;GY67-TMK;GY67-YS5;GY6W-78H;GY6W-99R;GY6W-F2J;GY6W-H3R;GY6W-RVH
7	child	6000000004533635970	LZY4-QVN	6000000005391743442;6000000000945053014;6000000028418145275;6000000004974496181	GTHT-YFF;GTYG-KJF;GTZG-FZM;KVGN-F1V;KVGN-F5B;KVGN-F5N;KVGN-F5Q
7	child	6000000000437348457	PCKW-JWK	6000000064626872900;6000000023197161993;6000000031292469118	G259-D3V;GKZC-NM9;P9LQ-2N1
7	child	6000000006569185248	LVKC-WC1	6000000010840217629	G8C6-86M;G8CD-FCD
7	child	6000000004370050016	GPBT-8FP	6000000004369988005	9HF9-T8L;9HF9-Y45;9HF9-YZG;GY3G-X2K;GYQQ-9BN
7	child	6000000003645746472	LZNJ-64S	6000000009979241807	LHZ9-ZB8
7	child	6000000185158249846	GQ1M-P6M	6000000181286869886;6000000185158872823	G6LW-SM7
7	child	6000000001205118569	P65F-7ZH	6000000003232674956;6000000004857732050;6000000007965397201;6000000008177343748	LHH8-Q5W
7	child	6000000011304932659	GH55-G74	6000000017023321453;6000000003087154222;6000000022229794419;6000000003087154313	G8SK-FLG;G8SK-VB2;GCDP-6S3;GHD9-8V6;GT67-H6F;GXN2-XRT;PWJK-L8F
7	child	6000000002187757413	9496-LZX	5028249596360123553;6000000009579909195;6000000002188303562;6000000009113632302	K8G7-NKB;LHN6-L7W
7	child	6000000001198751004	LH2S-LV7	6000000000628834614;6000000007549309632	29WT-RCF;GY35-135;GY35-13R;LCFX-ZZ3
7	child	6000000005005449637	L4BQ-KSQ	6000000007549309632	29WT-RCF;GY35-135;GY35-13R;LCFX-ZZ3
7	child	6000000084830599099	GZ4M-H94	6000000084829769662	G6LZ-TWJ;GR7Y-CPK;GWZW-8NK;PZLF-NWQ
7	child	6000000004533709443	GP89-8ZX	6000000009688734740;6000000041010607920;6000000041010276645;6000000041010410179;6000000036799702532	G5F1-1ZR;GRW7-HGM;GTZX-YK7
7	child	6000000020488839849	GJKV-D8G	6000000047799881831;6000000175592665878;6000000175592557896	L15K-8WR
7	child	6000000221532254842	PX3F-55L	6000000012469419563;6000000162722114827	GGQL-6D7;GXM6-87M;P8SL-WV7
7	child	6000000004211630381	GPBT-F68	6000000004369988005	9HF9-T8L;9HF9-Y45;9HF9-YZG;GY3G-X2K;GYQQ-9BN
7	child	6000000002188026417	GBQC-69K	6000000185257697844;6000000185257834841;6000000226208247892	GJRD-41G;GJRD-QL7;GQVC-WYC;LHW8-DN6
7	child	6000000002043184330	L2QK-S7H	6000000008248294837	LBHH-4MZ;LZ82-9V3
7	child	6000000004533709130	GDT2-TZ7	6000000002187825221	PH3N-XCY
7	child	6000000003852586563	LZ88-FQR	5336782484500024661;6000000013406752296	LZ6V-5N6;P9HL-KP9;PX1R-QDW
7	child	6000000001169171714	LCQC-Y6C	6000000003646032434;6000000001169232242	G9TZ-RHW;LCPB-4LY
7	child	6000000012397302880	G5KF-FNM	6000000012423339225;6000000007259467543;6000000027330419675;6000000003827928368	9CXC-TYS;G1WC-D28;GDCZ-63G;K4YY-6ZQ;P7C1-MM2;P7CY-LJY
7	child	6000000003827451893	GX4G-CCH	6000000002187851845;6000000003827583736;6000000002187851852;6000000009305189928	949N-6JR;GB9W-C6V;GBJ5-42C;GBJ5-47V;GBJ5-4SZ;GBJ5-QDD;GBJ5-RLK;GJ14-M61;GXQT-BRV;L41J-L3B
7	child	6000000009304968595	MD74-CND	6000000002187855191;6000000208722086821	G47H-GFD;P3ZR-JJV;PF74-93Y
7	child	6000000178822095828	GM71-7J5	6000000178820686905;6000000178822388823;6000000178822367838	GM71-7JB;GM71-QCJ;GM71-QCS;GM71-QCV;GM71-QG1;GM71-QGB;GM71-WQ7
7	child	6000000004974399295	LT81-KV1	6000000005391743442;6000000000945053014;6000000028418145275;6000000004974496181	GTHT-YFF;GTYG-KJF;GTZG-FZM;KVGN-F1V;KVGN-F5B;KVGN-F5N;KVGN-F5Q
7	child	6000000003646032424	L2TM-1WG	6000000003646032434;6000000001169232242	G9TZ-RHW;LCPB-4LY
7	child	6000000020121658282	M1TK-9L7	6000000002187947978;6000000028428512796;6000000002187947985;6000000002187947971;6000000002187947992;6000000002187947999	GBBV-GT5;GVM2-9DY;GVMK-R64;L1JP-22X;P4JM-G18;PWGW-RWT;PWGW-THN
7	child	6000000019774088407	K8ZB-D3V	6000000002187801754;6000000035230942006;6000000034716047128	GR2J-4Q4;GRW7-WJJ
7	child	6000000006188427792	GG9D-YWF	6000000027688669203;6000000008763369750;6000000013051752832;6000000005617102374	G1LK-91J;GPFL-1MM;GPFL-RGT
7	child	6000000008191171570	L4QX-1XW	4178299214250125804;6000000039929813387;6000000005607460881;6000000004119287637;6000000007585161319	KF5B-5QQ;KZRP-RPB;LHF3-SQX;LZXF-DZ8;MFLH-5H2
7	child	6000000001563350697	L5F2-8GG	6000000003827497923;6000000006906715339;6000000001177976070;6000000002188021989;6000000006727959511;6000000215873836835;6000000001501073741;6000000052222610827;6000000200803911840	G7PX-3B8;GDK4-QF3;LHXN-R78;P6K2-LZM
7	child	6000000003827305685	LBWR-LCB	6000000003761694375;6000000002187684351;6000000002187684337;6000000002187684358	G56J-NY2;GD58-DMD;KD9X-6H3;LZ8K-BBS
7	child	6000000003495325673	GRQL-JHG	6000000002135079743;6000000009305076368;6000000030299093867;6000000015076015897	9C3J-THL
7	child	6000000002188292199	G76F-5SB	6000000003827535003;6000000008438928442	G446-NB2;LBNY-19Z
7	child	6000000004533221528	GZ29-LJ4	6000000002187582719	GZR9-Q25;PSK3-2TG;PSK3-PV5;PSK3-S33;PSK3-TYR
7	child	6000000001208331549	GY3G-K42	6000000000462675333	PC1J-5N7
7	child	6000000006906294761	G4D6-T9T	6000000002187746929	GVCG-X2T;LDYP-NVR
7	child	6000000007287597362	LHWM-SBK	6000000007287680325;6000000004690722257	GMD4-CHZ
7	child	6000000002058353957	G6YJ-TXR	6000000017885687113;6000000030185028897;6000000218773978901;6000000218773978905;6000000218773978909;6000000218773978913;6000000218773978917;6000000218773978921	K4RP-MNQ;K83D-XKW;K8T6-D4W;L8MG-FB2;L8MG-FTW;L8MG-NWB;M9JD-CD5;M9JQ-99R;M9JR-YLV
7	child	6000000006963922639	GKNP-ZLQ	6000000000341962561;6000000006964632008;6000000006769003086;6000000088953105924;6000000006964304395;6000000204464997059;6000000211971246727	GFM1-GJ4;L6RR-Q4S;LBTH-TR2;LLCG-7VQ;M837-L22
7	child	6000000002224347508	GSX5-T31	6000000002188021811;6000000003949749500;6000000007259919657;6000000007700756050;6000000046376027863	G8RP-LW6;GPG8-2XF;PZH2-PNH
7	child	6000000013894129541	MFVS-TC2	6000000177923590832;6000000177923590837	G67K-5S5;G67K-K3P;LQTK-25Q
7	child	6000000010968122653	9QQS-PK6	6000000008352495890	GDC5-MY3;GDZH-N18;L61M-NGM
7	child	6000000009305044646	GNJY-F6S	6000000022275666888	G2QS-PFY;P4R1-7BP;P4RB-VRF
7	child	6000000003491193955	K8JM-V39	6000000011462592520;6000000003939013804	9HXF-BZK
7	child	6000000003784435027	LYX1-JGD	6000000003575007469;6000000001169297770;6000000141883936854;6000000015745662770;6000000032759116307	G31P-FC4;G31P-V13;G31P-X5T;GVYJ-18S;GYQX-PSR;KLH1-CFB;KN8P-3W5;LX3V-NS1
7	child	6000000003494697312	GRY7-43N	6000000003828356812;6000000000437181848;6000000008833711602;6000000008630628437	GT8L-HCN;GX26-K7C;LR9B-DPR
7	child	6000000002980118124	LT5N-277	6000000027736934308;6000000027736973107;6000000050130592978	9MW1-DKN;GL39-ZVY;GL3M-3TT;GL9H-2RX;LCXF-VYN
7	child	6000000002527461568	L85T-PX6	6000000002330980548;6000000076850068547	G9DW-P3K;GHV8-Y13;KHPZ-VCH;L85T-5HN;LHKZ-6FQ;MS5D-2MP
7	child	6000000002502604289	LKG3-SN8	3866438;6000000014460143639	G2FJ-M7F;G2FN-211;GHFV-5HH;GQZK-DW8;GQZK-GD5
7	child	6000000001210401775	LBS8-7SB	6000000003828332137;6000000015364189001;6000000010511728701;6000000002187851897;6000000006096044564;6000000002187851912;6000000007087011123	9V1N-784;G57P-XZS;GJ87-38Q;GSF4-Z7N;GZ4V-XVF;LY3P-11F;PS4Q-LF5
7	child	6000000003827590199	GJW6-4NG	6000000010320489665;6000000007273923685;6000000010154597193;6000000003949749610	GRHB-KLN;GT4M-GRK;GX26-4TF;P6KX-DLK
7	child	6000000003243318232	LBCC-DW3	6000000003243318293;6000000002198384834;6000000024252227408;6000000031924398943	G87L-TT8;GCQ7-X9W;PHMD-DPT
7	spouse	6000000002187696938	GVYC-43P	6000000016812702879	GVYC-K33;LV46-TRY
7	child	6000000003827708920	GQKN-3BF	6000000003827711673;6000000003827618327;6000000007464527218	KNXX-ZSZ;LHTP-V6D;LTY6-YRV
7	child	6000000004533221359	GL1S-3YR	6000000003827374385	9CHW-LZS
7	child	6000000011157233963	KLVJ-VNV	6000000002187801754;6000000035230942006;6000000034716047128	GR2J-4Q4;GRW7-WJJ
7	child	6000000000172371130	P72Q-7DP	6000000000474169529;6000000003827587825	G13W-N1S;G1DK-BTG;G1VJ-B14;P72Q-SL9
7	child	6000000000496983071	LW1R-L8R	6000000104844119846;6000000023172673948	26L7-8DN;26L7-8PF;26L7-D8D;26LH-GQQ;MFFV-VTR;MFN7-WSR;MFN9-YXR
7	child	358242310870003906	GYQG-FYV	358241599470012764;6000000002503681884	GKCP-7M9;PM9F-H72
7	child	6000000002043195442	9W7P-G88	6000000002187818674;6000000223357896830	GX7C-LRS;PCFS-BM4;PD1R-QRB
7	child	6000000008815752064	GB55-KM2	6000000008524955891	KHGD-KRY;LTNT-159
7	child	6000000005607196880	MFFV-NBR	6000000012794741375;6000000005607196907;6000000005607196888;6000000014204394957	271H-9G8;9VWV-4V6;GXXT-9HM;GXXT-9P6
7	child	6000000002893319431	PSJP-XGW	6000000007453575397;6000000014613956399;6000000083987178521	GNSZ-D35;PSJP-CTD
7	child	6000000011926990323	LYDW-KW7	6000000003494715830;6000000002294692848;6000000002187798336;6000000002187818133;6000000007331177218;6000000012721242240	PFXB-3LY;PHN1-6GC
7	child	6000000008242035482	GGL8-G6B	6000000003645746804;6000000007329033043;6000000005770948239;6000000017259912033;6000000002553678283	GGL8-PN5
7	child	6000000008630617676	K8SY-CK9	6000000006906715513	9CC6-YF2
7	spouse	6000000198095756863	9QS5-3LH	6000000198096314827	GX2Q-C7Z;K8Z8-M82
