qid	geni_id	mul	culture	culture_evidence
Q45420324	6000000075345159554	燮 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45419842	6000000075345197833	殷 清河東武城	zh	graph traversal, 7 hop(s)
Q45500507	6000000075345387023	暠 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45438093	6000000075345442975	軺 子致 范陽	zh	graph traversal, 5 hop(s)
Q45492531	6000000075345445896	士恭 履揖 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45419811	6000000075345463851	默成 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45499995	6000000075345590864	玢 河南府	zh	graph traversal, 1 hop(s)
Q45420107	6000000075345646253	踐猷 陳郡長平	zh	carries the clan seat 陳郡長平, which is Chinese
Q18905787	6000000075345717955	俌 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q26185967	6000000075345719842	璥 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45447330	6000000075345730907	輻 子固 范陽	zh	graph traversal, 5 hop(s)
Q18906758	6000000075345736358	渙 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45440894	6000000075345749839	彦方 子圭 范陽	zh	graph traversal, 4 hop(s)
Q45639973	6000000075345768917	占 子從 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45466392	6000000075345785898	公寀 范陽	zh	graph traversal, 4 hop(s)
Q45641703	6000000075345807855	殷 鼎臣 范陽	zh	graph traversal, 3 hop(s)
Q45458081	6000000075345820934	涀 涀 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45470731	6000000075345838835	朓 月旦 河南	zh	graph traversal, 1 hop(s)
Q45470794	6000000075345855846	涗 范陽	zh	graph traversal, 2 hop(s)
Q45453046	6000000075345857856	處約 得之 河南	zh	graph traversal, 4 hop(s)
Q45454319	6000000075345862871	衢 子重 范陽	zh	graph traversal, 5 hop(s)
Q11534311	6000000075345880181	帶韋 孝孫 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45422177	6000000075345885162	臨邛 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45459396	6000000075345892923	從愿 子龔 范陽	zh	graph traversal, 1 hop(s)
Q45441460	6000000075345901824	愻 子順 范陽	zh	graph traversal, 5 hop(s)
Q45421314	6000000075345909894	襲艾 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45500379	6000000075345961862	竦 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q65803828	6000000075345979116	河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45467799	6000000075345980854	范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45421820	6000000075346032107	齊物 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45421936	6000000075346044836	義惇 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45421312	6000000075346055823	昭彩 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q65803943	6000000075346080827	范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45420227	6000000075346147825	悊 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q26186440	6000000075346153827	挺 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q11534625	6000000075346237915	遐 虞鄉	zh	graph traversal, 1 hop(s)
Q45420327	6000000075346331984	綽 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q65803848	6000000075346415968	河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45420286	6000000075346449926	縃 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q26197789	6000000075346479888	叔珍 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q28481678	6000000075346479913	從俗 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45422221	6000000075346566896	和娘 佛婢 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45422198	6000000075346653841	河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q1149222	6000000075367162914	覺 陀羅尼 宇文	zh	graph traversal, 1 hop(s)
Q24886798	6000000075367471879	檜 季華 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45420391	6000000075367625899	繹 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q24835861	6000000075367916856	僧習 師義 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q1327591	6000000075368148851	邕 宇文	zh	graph traversal, 1 hop(s)
Q45420293	6000000075368264852	虯 仲蟠 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q8251278	6000000075368771850	河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45420385	6000000075368814825	鍔 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q26198077	6000000075368822831	略 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45420387	6000000075368895825	沔 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45420733	6000000075369021833	希球 國珍 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45491380	6000000075369082844	銓 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45420448	6000000075371026059	粹 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45420339	6000000075372317848	誡言 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45420487	6000000075374536821	公繹 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q18908473	6000000075374538834	寬 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45420489	6000000075374548821	無悔 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q18907048	6000000075374576821	諝 士明 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45422663	6000000075374614821	騰 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q65803845	6000000075374920825	河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45503790	6000000075375067826	棣 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45421055	6000000075375116861	兢 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45422208	6000000075375513822	墐 封叔 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q15938930	6000000075375636849	伷先 係宗 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45420513	6000000075375717829	錯 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45422588	6000000075375809831	重皎 積慶 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45422590	6000000075375864826	朏 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45420673	6000000075375958874	璆 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45421061	6000000075376075829	敭珍 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45420535	6000000075376310821	劭 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45662757	6000000075376976821	居默 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45496060	6000000075377129845	涗 德源 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45495997	6000000075377218829	漵 長津 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45420685	6000000075377623821	之隱 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q65803998	6000000075398286649	隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q45471243	6000000075398313230	怤 河南	zh	graph traversal, 5 hop(s)
Q45492341	6000000075398399140	汾 守德 南蘭陵	zh	graph traversal, 1 hop(s)
Q45421094	6000000075398411532	暠 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q45421609	6000000075398457391	闕疑 琅邪臨沂	zh	carries the clan seat 琅邪臨沂, which is Chinese
Q45421586	6000000075398459399	琅邪臨沂	zh	carries the clan seat 琅邪臨沂, which is Chinese
Q28415253	6000000075398486752	齊物 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q65803831	6000000075398676573	隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q45486474	6000000075398706959	某 某 蕭	zh	graph traversal, 5 hop(s)
Q45492721	6000000075398752950	諼 諼 河南府	zh	graph traversal, 4 hop(s)
Q45492974	6000000075398753914	玄撤 虔明 蘭陵	zh	graph traversal, 4 hop(s)
Q45421200	6000000075398754053	河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45421575	6000000075398780222	訛 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q45421731	6000000075398857036	乎叔 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45462060	6000000075398898326	鷾 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q65803865	6000000075398975897	河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45421098	6000000075399054208	璟 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q45421179	6000000075399057844	悱 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45421188	6000000075399060867	寬 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45439393	6000000075399098182	琡 德昭 京兆長安	zh	carries the clan seat 京兆長安, which is Chinese
Q45441443	6000000075399389904	說 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q45502186	6000000075399525935	裔 修之 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q65809943	6000000075399619821	隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q22813508	6000000075400687267	思誨 京兆長安	zh	carries the clan seat 京兆長安, which is Chinese
Q11095649	6000000075401413859	叔良 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q45421853	6000000075401425985	朝列 絳州聞喜	zh	graph traversal, 1 hop(s)
Q7979747	6000000075401557292	待價 京兆杜陵	zh	carries the clan seat 京兆杜陵, which is Chinese
Q5959431	6000000075401576947	味道 趙州欒城	zh	graph traversal, 2 hop(s)
Q45424508	6000000075401584059	虯 鄭州管城	zh	carries the clan seat 鄭州管城, which is Chinese
Q18906763	6000000075401666893	倇 趙州欒城	zh	graph traversal, 2 hop(s)
Q45422100	6000000075401671111	揆 端卿 鄭州管城	zh	carries the clan seat 鄭州管城, which is Chinese
Q19653892	6000000075401876970	獎 秦州成紀	zh	graph traversal, 2 hop(s)
Q45422102	6000000075402115882	毖之 鄭州管城	zh	carries the clan seat 鄭州管城, which is Chinese
Q45422113	6000000075402186830	綰 鄭州管城	zh	carries the clan seat 鄭州管城, which is Chinese
Q45422389	6000000075402309007	烏利 幽州薊縣	zh	graph traversal, 4 hop(s)
Q45422393	6000000075402311127	副論 幽州薊縣	zh	graph traversal, 3 hop(s)
Q65809962	6000000075402329622	盧	zh	graph traversal, 8 hop(s)
Q1021828	6000000075402352954	應物 義博 京兆杜陵	zh	carries the clan seat 京兆杜陵, which is Chinese
Q45422458	6000000075402523010	河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422404	6000000075402704940	稽 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422396	6000000075402710923	路孤 幽州薊縣	zh	graph traversal, 1 hop(s)
Q18908183	6000000075402748856	孺之 廣平易陽	zh	graph traversal, 2 hop(s)
Q45422415	6000000075402762874	叔德 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422441	6000000075402791909	含章 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422444	6000000075402805906	問俗 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422419	6000000075402841874	璵 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422435	6000000075402868979	思暕 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422437	6000000075402885952	河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422450	6000000075403116880	愐 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45422611	6000000075403128925	燾 京兆長安	zh	carries the clan seat 京兆長安, which is Chinese
Q45422472	6000000075403195821	義恭 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45548189	6000000075403350870	思演 范陽涿縣	zh	carries the clan seat 范陽涿縣, which is Chinese
Q45471617	6000000075403621894	瑀 子圭 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q65809574	6000000075403645946	盧	zh	graph traversal, 8 hop(s)
Q45639383	6000000075403791856	詞 河南緱氏	zh	graph traversal, 6 hop(s)
Q45497731	6000000075403792822	峴 某 潤州丹陽	zh	graph traversal, 6 hop(s)
Q45482577	6000000075403873821	盧	zh	graph traversal, 6 hop(s)
Q45566614	6000000075404225209	璜 祥牙 鄧州南陽	zh	graph traversal, 7 hop(s)
Q45422732	6000000075404751877	筠 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45449841	6000000075405774909	愔愔 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45424404	6000000075405821919	璞 韜玉 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q11109985	6000000075405892929	玭 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q10350183	6000000075405930843	仲郢 諭蒙 河東解縣	zh	carries the clan seat 河東解縣, which is Chinese
Q45424492	6000000075406083840	繼寬 致明 無閡 明州慈溪	zh	graph traversal, 9 hop(s)
Q45424402	6000000075406230849	鍠 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45427497	6000000075418578310	沇 田	zh	graph traversal, 1 hop(s)
Q45425897	6000000075419175864	鄩 李	zh	graph traversal, 4 hop(s)
Q45427540	6000000075419470869	約 石	zh	graph traversal, 1 hop(s)
Q65799023	6000000075490222892	濟州鉅野	zh	carries the clan seat 濟州鉅野, which is Chinese
Q188903	6000000106991542996	軻 姬姓	ja	graph traversal, 1 hop(s)
Q134082180	6000000107037409024	揖 江夏鄳縣	zh	graph traversal, 3 hop(s)
Q133503468	6000000116849125967	河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q18908479	6000000117180100822	次元 河東聞喜	zh	carries the clan seat 河東聞喜, which is Chinese
Q108682465	6000000129563776900	晉昌冥安	zh	carries the clan seat 晉昌冥安, which is Chinese
Q133447420	6000000129575896873	隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q133447392	6000000129802084916	氏 隴西狄道	zh	carries the clan seat 隴西狄道, which is Chinese
Q18233840	6000000129828881821	羲 幼驎 滎陽開封	zh	carries the clan seat 滎陽開封, which is Chinese
Q133468037	6000000133718509283	琅邪臨沂	zh	carries the clan seat 琅邪臨沂, which is Chinese
Q16904984	6000000143818019904	卿惲 相州鄴縣	zh	graph traversal, 3 hop(s)
Q133447882	6000000143818362822	相州鄴縣	zh	graph traversal, 1 hop(s)
Q133504169	6000000143819958899	粲 河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q65802912	6000000143820037823	河南洛陽	zh	carries the clan seat 河南洛陽, which is Chinese
Q45530328	6000000143820326961	无虑 義常 河南洛陽	zh	carries a form that exists only in simplified Chinese
