a_qid	b_qid	a_name	b_name	hops	people_to_create	via
Q5580877	Q53092262	Adam Ludvig Boije af Gennäs	Maria Christina Cronhielm af Flosta	4	3	6000000013282000228;6000000000044407866;6000000006127120926
Q5580877	Q96461734	Adam Ludvig Boije af Gennäs	Axel Johan von Köhler	4	3	6000000000044446466;6000000000044616513;6000000020586650572
Q136528904	Q19977020	Carl von Numers Till Uggelbohl	Adolf Rudbeck	4	3	6000000008391920211;6000000008918411190;6000000008919736333
Q136528904	Q65040173	Carl von Numers Till Uggelbohl	Sigrid Eva Strömberg	4	3	6000000008391920211;6000000008918411190;6000000008919736333
Q136528904	Q943803	Carl von Numers Till Uggelbohl	Uno Troilius	4	3	6000000008385773170;6000000008386708140;6000000013252126990
Q122609786	Q122609767	Elsa Regina von Schwerin	Ulrika von Schwerin	4	3	6000000007673441174;6000000022230026821;6000000022229875279
Q109835310	Q4989787	Beata Margareta Stenbock	Maria Elisabet Stenbock	4	3	6000000000182082027;6000000001834726248;6000000003883175964
Q109835310	Q18228691	Beata Margareta Stenbock	Ture Nilsson Bielke	4	3	6000000000182082027;6000000008415188200;6000000008415609134
Q109835310	Q22670971	Beata Margareta Stenbock	Christina Anna Svantesdotter Banér till Gamla Karleby	4	3	6000000000182082027;6000000008415188200;6000000008415609134
Q109835310	Q5125016	Beata Margareta Stenbock	Claes Brorsson Rålamb	4	3	6000000010984575034;6000000009441128089;6000000000128174418
Q109835310	Q19977020	Beata Margareta Stenbock	Adolf Rudbeck	4	3	6000000010984575034;6000000009441183675;6000000011715377926
Q64808959	Q140373642	Gustaf Adolf Adolph Horn	Johan Gustaf Uggla till Averstad	4	3	6000000009036467920;6000000012712297347;6000000012712049963
Q64808959	Q116141658	Gustaf Adolf Adolph Horn	Mathilda Horn af Åminne	4	3	6000000009036467920;6000000012712297347;6000000006128061904
Q6011338	Q110505406	Nils Nilsson Silenius ointrod	Anna Persdotter Skute (Tre Snäckor)	4	3	6000000009560089497;6000000009559956808;361832556430002906
Q104549945	Q112974046	Gustav Henriksson Horn af Kanckas	Johan Hansson Munck af Fulkila	4	3	6000000014064929596;6000000014064906534;6000000008006987675
Q104549945	Q112974047	Gustav Henriksson Horn af Kanckas	Elisabet Olofsdotter Bure	4	3	6000000014064929596;6000000014064906534;6000000008006987675
Q5724449	Q111370724	Gabriel Henriksson Falkenberg af Trystorp	Beata Gustafsdotter Bonde	4	3	6000000012821137391;6000000038358199444;6000000002947165395
Q5724449	Q6184917	Gabriel Henriksson Falkenberg af Trystorp	Claes Gustafsson Sparre till Sövdeborg	4	3	6000000009204927819;6000000009204599692;6000000009204746530
Q5724449	Q99302256	Gabriel Henriksson Falkenberg af Trystorp	Sofia Lovisa Soop	4	3	6000000009204927819;6000000009204599692;6000000009204746530
Q140373574	Q11854977	Johan Gustaf Uggla	Carl Falkenberg af Trystorp	4	3	6000000003261105841;6000000008161240865;6000000008161385579
Q140373574	Q103773947	Johan Gustaf Uggla	Ebba Jacquette Sparre	4	3	6000000003261105841;6000000008161240865;6000000008161385579
Q140373574	Q136375935	Johan Gustaf Uggla	Ture Bengtsson Ribbing RSO	4	3	6000000003261105841;6000000008161240865;6000000008366817417
Q11858191	Q53858175	Erik Johan Abrahamsson Palén	Simon Jakob Wennerstedt	4	3	6000000020389265249;6000000040754927084;6000000029137307213
Q633094	Q16649635	Johannes Tomasson	Engelbertus Laurentii	4	3	6000000006127859575;6000000004334566448;6000000003125122695
Q633094	Q3655969	Johannes Tomasson	Anders Engelbertsson Bure	4	3	6000000006127859575;6000000004334566448;6000000003125122695
Q633094	Q119868899	Johannes Tomasson	Laurentius Engelbrektsson	4	3	6000000006127859575;6000000004334566448;6000000003125122695
Q633094	Q5590143	Johannes Tomasson	Jonas Bureus	4	3	6000000006127859575;6000000004334566448;6000000003125122695
Q633094	Q26405863	Johannes Tomasson	Olof Engelbertsson Bure	4	3	6000000006127859575;6000000004334566448;6000000003125122695
Q633094	Q121200009	Johannes Tomasson	Magdalena Engelbertsdotter	4	3	6000000006127859575;6000000004334566448;6000000003125122695
Q633094	Q6180436	Johannes Tomasson	Samuel Skunck	4	3	6000000006127859575;6000000021990317740;6000000008394694325
Q109835929	Q639832	Catharina Gerdes	Laurentius Matthiæ Mattsson	4	3	6000000006419604023;6000000018637050938;6000000018637199538
Q109835929	Q110322713	Catharina Gerdes	Kristina Jakobsdotter Zebrozynthius	4	3	6000000006419604023;6000000018637050938;6000000018637199538
Q109835929	Q5970955	Catharina Gerdes	Isak Rolfsson Mackey	4	3	6000000006419604023;6000000018637050938;6000000006595692396
Q6082410	Q5869087	Oscar Thure Gustaf Alexander Rudbeck	Carl Henrik Gyllenhaal	4	3	6000000006127612406;6000000012641179202;6000000014419275749
Q6082410	Q123053906	Oscar Thure Gustaf Alexander Rudbeck	Carl Alexander Fredrik Gyllenhaal	4	3	6000000006127612406;6000000012641179202;6000000014419275749
Q6082410	Q64941846	Oscar Thure Gustaf Alexander Rudbeck	Ida Reinholdina Selma Sofia Rudbeck	4	3	6000000006127612406;6000000012641179202;6000000006450473205
Q98545703	Q1168365	Ulrika Rudbeck	Samuel Olofsson Troilius	4	3	6000000008391355101;6000000008385773170;6000000008386708140
Q5125016	Q5939340	Claes Brorsson Rålamb	Lars Olofsson	4	3	6000000006796244393;6000000008624910233;6000000006796044487
Q5125016	Q110621433	Claes Brorsson Rålamb	Anna Andersdotter	4	3	6000000006796244393;6000000008624910233;6000000006796044487
Q5125016	Q123178226	Claes Brorsson Rålamb	Mats Kagg	4	3	6000000006796244393;6000000007693150503;6000000007693222219
Q5125016	Q5884400	Claes Brorsson Rålamb	Johan Månsson Ulfsparre af Broxvik	4	3	6000000006796070337;6000000006127473494;6000000007433717703
Q5125016	Q6219217	Claes Brorsson Rålamb	Åke Hansson Ulfsparre till Broxvik	4	3	6000000006796070337;6000000006127473494;6000000007513474650
Q5125016	Q128043760	Claes Brorsson Rålamb	Göran Henriksson Horn till Vuorentaka	4	3	6000000006796070337;6000000004010969769;6000000008936886935
Q5125016	Q56300061	Claes Brorsson Rålamb	Gustaf Robertson Douglas	4	3	6000000000128174418;6000000009441128089;6000000010984575034
Q5125016	Q126281366	Claes Brorsson Rålamb	Ulrika Fredrika Piper	4	3	6000000020181983483;6000000006127557060;6000000020839153855
Q5125016	Q5940195	Claes Brorsson Rålamb	Olaus Olaus Svensson	4	3	6000000020182157289;6000000020182154418;6000000008123724590
Q5125016	Q124219088	Claes Brorsson Rålamb	Margareta Kenicia	4	3	6000000020182157289;6000000020182154418;6000000008123724590
Q4964771	Q6082440	Anna Isasdotter MacKey	Olof Fredrik Rudbeck	4	3	6000000007223878479;6000000008212085579;342023904050013623
Q132179197	Q79163190	Jakob Bothniensis	Andreas Olderman	4	3	6000000008847476946;6000000006127737885;6000000031629838926
Q132179197	Q133445424	Jakob Bothniensis	Anna Gerdes	4	3	6000000008847476946;6000000006127737885;6000000031629838926
Q126076240	Q109835517	Jacob Andersson Spalding	Virginia Sofia Adlerberg	4	3	6000000009401978315;6000000009402073279;6000000009402005394
Q136028270	Q110457134	Hedvig Ulrika Ekeblad	Erik Andersson Oxe	4	3	6000000006127726925;6000000009938127605;6000000007563992661
Q136028270	Q110457138	Hedvig Ulrika Ekeblad	Margareta Pedersdotter (Lillie Greger Mattssons ätt)	4	3	6000000006127726925;6000000009938127605;6000000007563992661
Q109296463	Q79163190	Ottiliana Vellingk	Andreas Olderman	4	3	6000000006127496276;6000000006127496267;6000000012462370624
Q109296463	Q133445424	Ottiliana Vellingk	Anna Gerdes	4	3	6000000006127496276;6000000006127496267;6000000012462370624
Q109296463	Q109296514	Ottiliana Vellingk	Melcher Garbrielsson Falkenberg af Trystorp	4	3	6000000007574128690;6000000018661208806;6000000018661379298
Q140373686	Q121185759	Carl Silfversparre till Sjuenda	Sven Svensson Svensson Svart	4	3	6000000006128097448;6000000012920994465;6000000008979707236
Q140373686	Q115870655	Carl Silfversparre till Sjuenda	Anna Carlsdotter Månesköld af Seglinge	4	3	6000000006128097448;6000000012920469669;6000000007329057179
Q135841909	Q123049296	Beata Ottiliana Maria Stackelberg	Johanna Fredrica Lovisa Johansdotter Taube	4	3	6000000023239277637;6000000030110940542;6000000012118844421
Q120815785	Q106391740	Carolina Sabina Rosenstam	Laurentius Nicolai Helsingius	4	3	6000000013440273545;6000000036322589851;6000000036322353098
Q120815785	Q117007343	Carolina Sabina Rosenstam	Claes Horn	4	3	6000000013440273545;6000000004002294952;6000000009036414186
Q120815785	Q53858175	Carolina Sabina Rosenstam	Simon Jakob Wennerstedt	4	3	6000000013440220654;6000000011148859279;6000000029137346112
Q120815785	Q109294737	Carolina Sabina Rosenstam	Gabriel Wennerstedt	4	3	6000000013440220654;6000000011148859279;6000000029137346112
Q63386902	Q1345250	Tomas Wadenstierna	Petrus Königsson Königsson	4	3	6000000011735149184;6000000004236572660;6000000004236660447
Q63386902	Q135479908	Tomas Wadenstierna	Margareta Hansdotter Gammal	4	3	6000000011735149184;6000000004236572660;6000000004236660447
Q140373616	Q19976400	Magdalena Zachariasdotter Bure	Abraham Sundius	4	3	6000000002994839418;6000000000159955623;6000000003966326458
Q140373616	Q16649517	Magdalena Zachariasdotter Bure	Gerhard Jonæ	4	3	6000000011104177044;6000000011104373202;6000000007547902731
Q140373616	Q112968210	Magdalena Zachariasdotter Bure	Magdalena Rudbeckia	4	3	6000000002994864380;6000000010984773975;6000000031500197424
Q140373616	Q456456	Magdalena Zachariasdotter Bure	Matthias Petri Persson	4	3	315821360860001721;6000000002994864727;5117661362950072593
Q140373616	Q115631693	Magdalena Zachariasdotter Bure	Jonas Estonis Halenius	4	3	6000000007511892894;6000000031671058617;6000000003684977429
Q140373616	Q115631695	Magdalena Zachariasdotter Bure	Anna Königsdotter	4	3	6000000007511892894;6000000031671058617;6000000003684977429
Q6247044	Q126995669	Didrik Wrangel	Sophie Elisabeth von Lieven	4	3	6000000007521929058;6000000012118867657;6000000008753867642
Q6247044	Q109835413	Didrik Wrangel	Henrik Falkenberg	4	3	6000000013207278560;6000000006127529490;6000000013257012108
Q6247044	Q6204657	Didrik Wrangel	Evert Fredrik Taube till Odenkat	4	3	6000000013207278560;6000000013207216147;6000000013207340326
Q104549946	Q112974046	Anna Helena von Gertten	Johan Hansson Munck af Fulkila	4	3	6000000014064929596;6000000014064906534;6000000008006987675
Q104549946	Q112974047	Anna Helena von Gertten	Elisabet Olofsdotter Bure	4	3	6000000014064929596;6000000014064906534;6000000008006987675
Q447040	Q117351510	Catharina Hansdotter	Magnus Magnusson	4	3	6000000012638059446;6000000008979058160;6000000008979392636
Q122962109	Q12360621	Ebba Eriksdotter Fleming af Lais	Christina Catherina De la Gardie	4	3	6000000000127985866;6000000006127752338;6000000028162953031
Q122962109	Q6185058	Ebba Eriksdotter Fleming af Lais	Lars Eriksson Sparre af Rossvik	4	3	6000000000127939770;6000000001874030784;6000000001457868019
Q122962109	Q127270702	Ebba Eriksdotter Fleming af Lais	Per Filip Larsson Hierta till Häggatorp	4	3	6000000006196634116;6000000006127517518;6000000006127517525
Q65006802	Q19977020	Anna Catharina Schönström	Adolf Rudbeck	4	3	6000000007694823418;6000000006127612576;6000000006127612569
Q65006802	Q65040173	Anna Catharina Schönström	Sigrid Eva Strömberg	4	3	6000000007694823418;6000000006127612576;6000000006127612569
Q65006802	Q126014289	Anna Catharina Schönström	Catharina Gyldenklou	4	3	6000000006127612699;6000000006127612706;6000000008123674481
Q112973881	Q53092130	Bengt Axel Boije af Gennäs till Lahdentaka	Georg Reinhold von Köhler	4	3	6000000000044648036;6000000006127120919;6000000006127120926
Q112973881	Q53092262	Bengt Axel Boije af Gennäs till Lahdentaka	Maria Christina Cronhielm af Flosta	4	3	6000000000044648036;6000000006127120919;6000000006127120926
Q112973881	Q4938400	Bengt Axel Boije af Gennäs till Lahdentaka	Christina Charlotta Cronhielm af Hakunge	4	3	6000000000044648036;6000000006127120919;6000000012888307497
Q112973881	Q24879115	Bengt Axel Boije af Gennäs till Lahdentaka	Polykarpus Erik Cronhielm af Hakunge	4	3	6000000000044648036;6000000006127120919;6000000012888307497
Q112973881	Q111488200	Bengt Axel Boije af Gennäs till Lahdentaka	Anders Boije af Gennäs	4	3	6000000000044648036;6000000000044350793;6000000000044469169
Q112973881	Q111488201	Bengt Axel Boije af Gennäs till Lahdentaka	Catharina Maria Boije af Gennäs	4	3	6000000000044648036;6000000000044350793;6000000000044469169
Q112973881	Q98698347	Bengt Axel Boije af Gennäs till Lahdentaka	Claes Johan Taube	4	3	6000000000044517995;6000000012118713298;6000000011056345986
Q112973881	Q123049296	Bengt Axel Boije af Gennäs till Lahdentaka	Johanna Fredrica Lovisa Johansdotter Taube	4	3	6000000000044517995;6000000012118713298;6000000012118844421
Q630283	Q131625122	Carl Gustaf Armfelt	Berndt Anders Aminoff	4	3	6000000000831207822;6000000000726051113;6000000000726031145
Q630283	Q110399936	Carl Gustaf Armfelt	Gregorius Aminoff	4	3	6000000000831207822;6000000000726051113;6000000000726031145
Q630283	Q98698347	Carl Gustaf Armfelt	Claes Johan Taube	4	3	6000000000036867072;6000000012118713298;6000000011056345986
Q37011454	Q2598354	Fredrik Wilhelm Adam Sinclair	Gustaf Wachtmeister	4	3	6000000006127836644;6000000006127836651;6000000006127836658
Q37011454	Q109296009	Fredrik Wilhelm Adam Sinclair	Henriette Elisabeth Elisabet Falkenberg af Bålby	4	3	6000000006127836644;6000000006127836651;6000000006127836658
Q37011454	Q111015105	Fredrik Wilhelm Adam Sinclair	Gustaf Axel Fredrik Lagerfelt	4	3	6000000006127836644;6000000006127836651;6000000006127836658
Q5914206	Q5609935	Staffan Johansson Klingspor	Hans Hansson Clerck till Väster Lagnö	4	3	6000000008681455095;6000000056588236903;6000000012118892581
Q5914206	Q110303113	Staffan Johansson Klingspor	Magdalena Hansdotter Clerck	4	3	6000000008681455095;6000000056588236903;6000000012118892581
Q110313556	Q125974067	Erik Mårtensson Boije	Ulf Filipsson Bonde	4	3	6000000005967528001;6000000007511974529;6000000007511974568
Q110313556	Q131740942	Erik Mårtensson Boije	Margareta Eriksdotter Stake	4	3	6000000005967528001;6000000007511974529;6000000007511974568
Q125983378	Q125974067	Beata Eleonora Hägerflycht	Ulf Filipsson Bonde	4	3	6000000006127097713;6000000034211427207;6000000007511974568
Q125983378	Q131740942	Beata Eleonora Hägerflycht	Margareta Eriksdotter Stake	4	3	6000000006127097713;6000000034211427207;6000000007511974568
Q125983378	Q5884400	Beata Eleonora Hägerflycht	Johan Månsson Ulfsparre af Broxvik	4	3	6000000006127097713;6000000034211578685;6000000008022309134
Q125983378	Q6219217	Beata Eleonora Hägerflycht	Åke Hansson Ulfsparre till Broxvik	4	3	6000000006127097713;6000000034211578685;6000000007621397047
Q125983378	Q112968341	Beata Eleonora Hägerflycht	Margareta Claesdotter Kyle	4	3	6000000006127097713;6000000034211578685;6000000007621397047
Q5618664	Q122961958	Ernst von Post	Georg Gustav von Wrangell a Koil	4	3	6000000012361508122;6000000006127907352;6000000008778359174
Q5618664	Q124606874	Ernst von Post	Hans Didrik Mörner af Morlanda	4	3	6000000012361508122;6000000028050896720;6000000028050576717
Q5618664	Q26239794	Ernst von Post	Johan Cronhielm till Vi	4	3	6000000012361508122;6000000006127523671;6000000019242880088
Q5618664	Q1168365	Ernst von Post	Samuel Olofsson Troilius	4	3	6000000012361508122;6000000006127523709;6000000006128024426
Q5618664	Q118174982	Ernst von Post	Catharina Johanna Gyllenborg	4	3	6000000012361508122;6000000012631155796;6000000013227475864
Q5618664	Q109835517	Ernst von Post	Virginia Sofia Adlerberg	4	3	6000000011702926338;6000000011702550106;6000000011702498678
Q5618664	Q5805053	Ernst von Post	Gustaf Adolf Hierta	4	3	6000000021384234836;6000000006128061599;6000000006128061592
Q98698347	Q550657	Claes Johan Taube	Gustaf Carlsson Horn af Kanckas	4	3	6000000000356959246;6000000008635622692;6000000008927048129
Q98698347	Q137613807	Claes Johan Taube	Christoffer Freudenberg	4	3	6000000011056378527;6000000011055743168;6000000011056184158
Q98698347	Q112969914	Claes Johan Taube	Lovisa Aminoff	4	3	6000000011056345986;6000000009984334283;6000000002834349529
Q98698347	Q112970869	Claes Johan Taube	Brita Sofia Strömberg	4	3	6000000011056345986;6000000009984334283;6000000001229631201
Q98698347	Q123049296	Claes Johan Taube	Johanna Fredrica Lovisa Johansdotter Taube	4	3	6000000011056345986;6000000012118713298;6000000012118844421
Q98698347	Q115870618	Claes Johan Taube	Elisabeth Munck af Fulkila	4	3	6000000011119276259;6000000002498855658;6000000000325081472
Q99301916	Q4944388	Beata Gustafsdotter Oxenstierna	Maria Sofia Sophia De la Gardie	4	3	4591334;324523266570007919;6000000006230914986
Q99301916	Q6031761	Beata Gustafsdotter Oxenstierna	Gabriel Thuresson Oxenstierna af Croneborg	4	3	4591334;324523266570007919;6000000001627763529
Q99301916	Q110304609	Beata Gustafsdotter Oxenstierna	Märta Kurki	4	3	4591334;6000000007463839886;6000000007463935577
Q99301916	Q110292763	Beata Gustafsdotter Oxenstierna	Beata Kurck till Pilois	4	3	4591334;6000000007463839886;6000000007463935577
Q99301916	Q123178226	Beata Gustafsdotter Oxenstierna	Mats Kagg	4	3	6000000007511906443;6000000007353427898;6000000006127223221
Q99301916	Q128044571	Beata Gustafsdotter Oxenstierna	Jakob Casimir Sparre	4	3	6000000007511906443;6000000007353315987;6000000008022366654
Q124219088	Q96183001	Margareta Kenicia	Jacob Lenæus	4	3	6000000008123724590;6000000012566609340;6000000007511893174
Q124219088	Q126014289	Margareta Kenicia	Catharina Gyldenklou	4	3	6000000008123724590;6000000012566609340;6000000007511906213
Q124219088	Q119636825	Margareta Kenicia	Elisabet Gyllenstierna af Ulaborg	4	3	6000000008123724590;6000000020182154418;6000000020182157289
Q449530	Q4989787	Magnus Gustafsson Stenbock till Bogesund	Maria Elisabet Stenbock	4	3	6000000000182082027;6000000001834726248;6000000003883175964
Q449530	Q18228691	Magnus Gustafsson Stenbock till Bogesund	Ture Nilsson Bielke	4	3	6000000000182082027;6000000008415188200;6000000008415609134
Q449530	Q22670971	Magnus Gustafsson Stenbock till Bogesund	Christina Anna Svantesdotter Banér till Gamla Karleby	4	3	6000000000182082027;6000000008415188200;6000000008415609134
Q449530	Q110304609	Magnus Gustafsson Stenbock till Bogesund	Märta Kurki	4	3	6000000006127769322;6000000006127651925;6000000001800855967
Q122973848	Q5925436	Anna Nilsdotter Grubb	Claes Bengtsson Bruzéus	4	3	6000000024984810618;6000000024985058296;6000000010313989865
Q135668862	Q108545716	Margareta Larsdotter Larsdotter Törnsköld	Carl Natt och Dag	4	3	6000000013224129027;6000000019217912570;4085105
Q135668862	Q134570662	Margareta Larsdotter Larsdotter Törnsköld	Benedikta Posse	4	3	6000000013224129027;6000000019217912570;4085105
