store	geni_id	qid	language	label	normalised	marker	position	vocabulary
wikidata		Q102036472	nb	navn ukjent	navn	ukjent	tail	word
wikidata		Q130364307	mul	noble NN	noble	nn	tail	narrow
wikidata		Q130364307	en	noble NN	noble	nn	tail	narrow
wikidata		Q110399868	nl	noble NN Bogdan	noble Bogdan	nn	inside	narrow
wikidata		Q135855420	en	noble NN Germundsdotter till Länna	noble Germundsdotter till Länna	nn	inside	narrow
wikidata		Q111989563	mul	noble NN Hannuntytär of Poitsila, heiress of Grotila & Norspyy	noble Hannuntytär of Poitsila, heiress of Grotila & Norspyy	nn	inside	narrow
wikidata		Q111989563	en	noble NN Hannuntytär of Poitsila, heiress of Grotila & Norspyy	noble Hannuntytär of Poitsila, heiress of Grotila & Norspyy	nn	inside	narrow
wikidata		Q112968694	mul	noble NN Laavuntytär of Grabbacka, heiress of Hevonmäki	noble Laavuntytär of Grabbacka, heiress of Hevonmäki	nn	inside	narrow
wikidata		Q112968694	en	noble NN Laavuntytär of Grabbacka, heiress of Hevonmäki	noble Laavuntytär of Grabbacka, heiress of Hevonmäki	nn	inside	narrow
wikidata		Q130682521	mul	noble NN Meeksi	noble Meeksi	nn	inside	narrow
wikidata		Q130682521	en	noble NN Meeksi	noble Meeksi	nn	inside	narrow
wikidata		Q135855424	en	noble NN Olofsdotter av Sandbro	noble Olofsdotter av Sandbro	nn	inside	narrow
wikidata		Q110399854	mul	noble NN Rousetaina	noble Rousetaina	nn	inside	narrow
wikidata		Q110399854	en	noble NN Rousetaina	noble Rousetaina	nn	inside	narrow
wikidata		Q110399854	nl	noble NN Rousetaina	noble Rousetaina	nn	inside	narrow
wikidata		Q136385107	en	noble NN Vietinghone	noble Vietinghone	nn	inside	narrow
wikidata		Q131725892	mul	noble NN av (Hedensö)	noble av (Hedensö)	nn	inside	narrow
wikidata		Q131725892	en	noble NN av (Hedensö)	noble av (Hedensö)	nn	inside	narrow
wikidata		Q111989810	mul	noble NN of (Suontaka)	noble of (Suontaka)	nn	inside	narrow
wikidata		Q111989810	en	noble NN of (Suontaka)	noble of (Suontaka)	nn	inside	narrow
wikidata		Q112968619	mul	noble NN of Anrep	noble of Anrep	nn	inside	narrow
wikidata		Q112968619	en	noble NN of Anrep	noble of Anrep	nn	inside	narrow
wikidata		Q111989556	mul	noble NN of Kouko	noble of Kouko	nn	inside	narrow
wikidata		Q111989556	en	noble NN of Kouko	noble of Kouko	nn	inside	narrow
wikidata		Q112974537	mul	noble NN of Kuddelin, heiress of Kärsa manor	noble of Kuddelin, heiress of Kärsa manor	nn	inside	narrow
wikidata		Q112974537	en	noble NN of Kuddelin, heiress of Kärsa manor	noble of Kuddelin, heiress of Kärsa manor	nn	inside	narrow
wikidata		Q111989552	mul	noble NN of Pyöli|Salmenkylä	noble of Pyöli|Salmenkylä	nn	inside	narrow
wikidata		Q111989552	en	noble NN of Pyöli|Salmenkylä	noble of Pyöli|Salmenkylä	nn	inside	narrow
wikidata		Q130682525	mul	noble NN of Soye	noble of Soye	nn	inside	narrow
wikidata		Q130682525	en	noble NN of Soye	noble of Soye	nn	inside	narrow
wikidata		Q112969416	mul	noble NN of Venne	noble of Venne	nn	inside	narrow
wikidata		Q112969416	en	noble NN of Venne	noble of Venne	nn	inside	narrow
wikidata		Q131554088	mul	noble NN of Vietinghove	noble of Vietinghove	nn	inside	narrow
wikidata		Q131554088	en	noble NN of Vietinghove	noble of Vietinghove	nn	inside	narrow
wikidata	6000000001038487110	Q136383916	en	noble NN, heiress of Naesby manor	noble, heiress of Naesby manor	nn	inside	narrow
wikidata		Q136289678	en	noble NN, heiress of [Päistäpää]	noble, heiress of [Päistäpää]	nn	inside	narrow
wikidata		Q110737950	mul	queen NN of Sa-Ibiri, heiress of Ujarma	queen of Sa-Ibiri, heiress of Ujarma	nn	inside	narrow
wikidata		Q110737950	en	queen NN of Sa-Ibiri, heiress of Ujarma	queen of Sa-Ibiri, heiress of Ujarma	nn	inside	narrow
wikidata		Q75918678	nl	second wife unknown	second wife	unknown	tail	word
wikidata		Q75918678	en	second wife unknown (?)	second wife (?)	unknown	inside	word
wikidata		Q112969408	mul	squire NN	squire	nn	tail	narrow
wikidata		Q112969408	en	squire NN	squire	nn	tail	narrow
wikidata		Q112969419	mul	squire NN 'Venne'	squire 'Venne'	nn	inside	narrow
wikidata		Q112969419	en	squire NN 'Venne'	squire 'Venne'	nn	inside	narrow
wikidata	6000000012226546729	Q104519210	ru	Аграфена Фёдоровна NN	Аграфена Фёдоровна	nn	tail	narrow
wikidata		Q131612179	ru	Акулина Фёдоровна NN	Акулина Фёдоровна	nn	tail	narrow
wikidata		Q131442116	ru	Анна Даниловна NN	Анна Даниловна	nn	tail	narrow
wikidata		Q131442194	ru	Стефанида Григорьевна NN	Стефанида Григорьевна	nn	tail	narrow
wikidata		Q75801415	ru	Сын Чарльза Фокса (имя неизвестно)	Сын Чарльза Фокса	неизвестно	tail	word
wikidata		Q75976208	ru	имя неизвестно	имя	неизвестно	tail	word
wikidata		Q104451624	ru	мать Николая Африкановича Боровко (имя неизвестно)	мать Николая Африкановича Боровко	неизвестно	tail	word
