geni_id	qid	cjk_names	label_en	culture	state
6000000144802277946		懷默 彭城安上里 | 懷默 彭城安上里 四		zh	unknown: no Latin form for this name
6000000144803582886		下邳僮縣		zh	unknown: no Latin form for this name
6000000144848885858		隴西狄道 | 隴西狄道 四		zh	unknown: no Latin form for this name
6000000144849952837		隴西狄道 | 隴西狄道 一		zh	unknown: no Latin form for this name
6000000144850912894		絪 文明 滎陽開封		zh	unknown: no Latin form for this name
6000000144850941824		顥 奉正 滎陽開封		zh	unknown: no Latin form for this name
6000000144851038822		袛德 滎陽開封		zh	unknown: no Latin form for this name
6000000144851130931		顗 又仁 滎陽開封		zh	unknown: no Latin form for this name
6000000144851843823		羨 滎陽開封		zh	unknown: no Latin form for this name
6000000144852348876		頊 滎陽開封		zh	unknown: no Latin form for this name
6000000144852992825		皙 澤美 滎陽開封		zh	unknown: no Latin form for this name
6000000144853234841		頻 滎陽開封		zh	unknown: no Latin form for this name
6000000144853262830		頎 滎陽開封		zh	unknown: no Latin form for this name
6000000144853435822		就 成美 滎陽開封		zh	unknown: no Latin form for this name
6000000144993669821		弘農華陰		zh	unknown: no Latin form for this name
6000000145003311183		思恭 太原晉陽 | 思恭 太原晉陽 一		zh	unknown: no Latin form for this name
6000000145004308100		太原晉陽		zh	unknown: no Latin form for this name
6000000145004381405		僧洗 安定臨涇		zh	unknown: no Latin form for this name
6000000145004432101		太原晉陽		zh	unknown: no Latin form for this name
6000000145006066821		太原晉陽		zh	unknown: no Latin form for this name
6000000145006272037		烏路孤 虎 幽州薊縣		zh	unknown: no Latin form for this name
6000000145006893945		頹 韓		zh	unknown: no Latin form for this name
6000000145007305971		殊暉 河南洛陽		zh	unknown: no Latin form for this name
6000000145007314939		亢泥 劉		zh	unknown: no Latin form for this name
6000000145007427821		孟蕤 河南洛陽		zh	unknown: no Latin form for this name
6000000145007463962		庫仁 幽州薊縣		zh	unknown: no Latin form for this name
6000000145007482888		僧芝 安定臨涇		zh	unknown: no Latin form for this name
6000000145007672828		與		zh	unknown: no Latin form for this name
6000000145007854868		拓跋		zh	unknown: no Latin form for this name
6000000145007914880		肺泥 劉		zh	unknown: no Latin form for this name
6000000145007924976		羌渠 幽州薊縣		zh	unknown: no Latin form for this name
6000000145007974850		誥升爰 幽州薊縣		zh	unknown: no Latin form for this name
6000000145008112825		去卑 幽州薊縣		zh	unknown: no Latin form for this name
6000000145008236920		求引 劉		zh	unknown: no Latin form for this name
6000000145008506860		爾頭 劉		zh	unknown: no Latin form for this name
6000000145009397841		拓跋		zh	unknown: no Latin form for this name
6000000145017789954		隱 叔括 趙州平棘 | 隱 叔括 趙州平棘 三		zh	unknown: no Latin form for this name
6000000145018062856		邃 河間		zh	unknown: no Latin form for this name
6000000145018786835		滎陽開封		zh	unknown: no Latin form for this name
6000000145023239239		裔 徽伯 趙州平棘		zh	unknown: no Latin form for this name
6000000145024314888		輯 護宗 趙州平棘 | 輯 護宗 趙州平棘 一		zh	unknown: no Latin form for this name
6000000145024517889		敦 趙州平棘		zh	unknown: no Latin form for this name
6000000145024735843		䒩 季黃 趙州平棘 | 䒩 季黃 趙州平棘 三		zh	unknown: no Latin form for this name
6000000145191725821		莊子 清河		ja	unknown: no Latin form for this name
6000000145191826826		憚 清河		zh	unknown: no Latin form for this name
6000000145192107821		惲 清河		zh	unknown: no Latin form for this name
6000000145192196821		憬 清河		zh	unknown: no Latin form for this name
6000000145206765829		拓跋		zh	unknown: no Latin form for this name
6000000145207285821		眷 六眷 梁		zh	unknown: no Latin form for this name
6000000145207977821		盖盆 梁		zh	unknown: no Latin form for this name
6000000145208317389		孤 拓跋 | 孤 拓跋 四		zh	unknown: no Latin form for this name
6000000145214608823		頗 琅邪臨沂 | 頗 琅邪臨沂 一		zh	unknown: no Latin form for this name
6000000145215218043		王		ja	unknown: no Latin form for this name
6000000145216511960		拓跋		zh	unknown: no Latin form for this name
6000000145216577937		拓跋		zh	unknown: no Latin form for this name
6000000145216762953		乞直真 拓跋		zh	unknown: no Latin form for this name
6000000145217017996		斤 拓跋		zh	unknown: no Latin form for this name
6000000145217042892		王		ja	unknown: no Latin form for this name
6000000145217128833		紇 賀蘭		zh	unknown: no Latin form for this name
6000000145217131858		烏丸		ja	unknown: no Latin form for this name
6000000145217163838		拓跋		zh	unknown: no Latin form for this name
6000000145217201882		翳槐 拓跋 | 翳槐 拓跋 一		zh	unknown: no Latin form for this name
6000000145217382933		盧 賀 | 盧 賀 三		zh	unknown: no Latin form for this name
6000000145223038045		僧覆 滎陽開封		zh	unknown: no Latin form for this name
6000000145225894832		拓跋		zh	unknown: no Latin form for this name
6000000145227232821		膺 李		zh	unknown: no Latin form for this name
6000000145240298837		滎陽開封		zh	unknown: no Latin form for this name
6000000145245019222		系 趙郡平棘 | 系 趙郡平棘 二		zh	unknown: no Latin form for this name
6000000145245778896		趙郡平棘		zh	unknown: no Latin form for this name
6000000145245966966		惲 善祖 趙郡平棘		zh	unknown: no Latin form for this name
6000000145246610841		敷 景文 趙郡平棘 | 敷 景文 趙郡平棘 一		zh	unknown: no Latin form for this name
6000000145247915821		道邕 滎陽開封		zh	unknown: no Latin form for this name
6000000145251728908		詮 休賢 河南洛陽		zh	unknown: no Latin form for this name
6000000145254162915		詡 滎陽開封		zh	unknown: no Latin form for this name
6000000145255217869		譯 正義 滎陽開封		zh	unknown: no Latin form for this name
6000000145256453881		詮 滎陽開封		zh	unknown: no Latin form for this name
6000000145257783870		摩訶 趙國柏仁		zh	unknown: no Latin form for this name
6000000145263497860		庶		zh	unknown: no Latin form for this name
6000000145264011821		探幽 趙郡平棘		zh	unknown: no Latin form for this name
6000000145291435830		白虬 滎陽開封		zh	unknown: no Latin form for this name
6000000145291665821		靈虬 滎陽開封		zh	unknown: no Latin form for this name
6000000145291774821		季騧 滎陽開封		zh	unknown: no Latin form for this name
6000000145293497864		澄之 劉		ja	unknown: no Latin form for this name
6000000145294039821		旭孫 劉		ja	unknown: no Latin form for this name
6000000145294273821		涓子 彭城		ja	unknown: no Latin form for this name
6000000145294327821		遵考 劉		ja	unknown: no Latin form for this name
6000000145294358822		琨之 劉		ja	unknown: no Latin form for this name
6000000145295012833		琅邪臨沂		zh	unknown: no Latin form for this name
6000000145306213823		護 李		zh	unknown: no Latin form for this name
6000000145306477821		哆 李		zh	unknown: no Latin form for this name
6000000145306925821		遐 李		zh	unknown: no Latin form for this name
6000000145307828821		泊 李		zh	unknown: no Latin form for this name
6000000145330276432		匹知 乙弗		zh	unknown: no Latin form for this name
6000000145331736081		拓拔 | 上谷公主 拓跋氏		zh	unknown: no Latin form for this name
6000000145332472844		悌 孝睦 河南洛陽		zh	unknown: no Latin form for this name
6000000145333994823		妾?		zh	unknown: no Latin form for this name
6000000145336625006		紇 郁久閭		zh	unknown: no Latin form for this name
6000000145338378965		封壇 沮渠		zh	unknown: no Latin form for this name
6000000145338681824		染 郁久閭		zh	unknown: no Latin form for this name
6000000145338921856		牧犍 茂虔 沮渠 | 牧犍 茂虔 沮渠 三		zh	unknown: no Latin form for this name
6000000145340194823		隴西		zh	unknown: no Latin form for this name
6000000145340314845		閭		zh	unknown: no Latin form for this name
6000000145341962832		京兆杜陵 | 京兆杜陵 三		zh	unknown: no Latin form for this name
6000000145342247824		侹 隴西狄道 | 侹 隴西狄道 七		zh	unknown: no Latin form for this name
6000000145344829869		豹 鉅鹿鄴縣		zh	unknown: no Latin form for this name
6000000145344938834		拓跋 | 南安公主 拓跋氏		zh	unknown: no Latin form for this name
6000000145346253828		河南洛陽		zh	unknown: no Latin form for this name
6000000145346321854		士謙 趙郡平棘		zh	unknown: no Latin form for this name
6000000145346377823		謐 永和 趙郡平棘		zh	unknown: no Latin form for this name
6000000145528516932		河南洛陽		zh	unknown: no Latin form for this name
6000000145542173836		趙郡平棘		zh	unknown: no Latin form for this name
6000000145542623844		純阤 智首 河南洛陽 | 純阤 智首 河南洛陽 五		zh	unknown: no Latin form for this name
6000000145558935821		悰 魏慶 河南洛陽		zh	unknown: no Latin form for this name
6000000145575501180		河南洛陽		zh	unknown: no Latin form for this name
6000000145582576830		襲 子緒 河南洛陽		zh	unknown: no Latin form for this name
6000000145713224821		染干 賀 | 染干 賀 二		zh	unknown: no Latin form for this name
6000000145714672821		護 賀 | 護 賀 二		zh	unknown: no Latin form for this name
6000000145717023833		弘農華陰		zh	unknown: no Latin form for this name
6000000145717218821		鳯皇 杜		zh	unknown: no Latin form for this name
6000000145727514821		滎陽開封		zh	unknown: no Latin form for this name
6000000145755826967		簞 楚老 眉州眉山 | 簞 楚老 眉州眉山 一		zh	unknown: no Latin form for this name
6000000145755842076		眉州眉山		zh	unknown: no Latin form for this name
6000000145755990165		寔 傅		zh	unknown: no Latin form for this name
6000000145756079970		遁 干兒 眉州眉山 | 遁 干兒 眉州眉山 四		zh	unknown: no Latin form for this name
6000000145756560201		眉州眉山		zh	unknown: no Latin form for this name
6000000145756598117		玧 韓		zh	unknown: no Latin form for this name
6000000145756653988		眉州眉山		zh	unknown: no Latin form for this name
6000000145756674931		焕 曹		zh	unknown: no Latin form for this name
6000000145756819877		眉州眉山 | 眉州眉山 一		zh	unknown: no Latin form for this name
6000000145756985873		浚明 王		zh	unknown: no Latin form for this name
6000000145757184015		珫 韓		zh	unknown: no Latin form for this name
6000000145757186821		眉州眉山		zh	unknown: no Latin form for this name
6000000145757473999		燾 王		zh	unknown: no Latin form for this name
6000000145758055832		吕		zh	unknown: no Latin form for this name
6000000145758272849		笈 眉州眉山		zh	unknown: no Latin form for this name
6000000145758376865		筌 蘇		zh	unknown: no Latin form for this name
6000000145758409821		簟 眉州眉山		zh	unknown: no Latin form for this name
6000000145758439828		箕 蘇		zh	unknown: no Latin form for this name
6000000145758441821		篴 眉州眉山		zh	unknown: no Latin form for this name
6000000145758452835		詡 蘇		zh	unknown: no Latin form for this name
6000000145758474837		柘 蘇		zh	unknown: no Latin form for this name
6000000145758479821		籌 蘇		zh	unknown: no Latin form for this name
6000000145761380996		結 姜姓		zh	unknown: no Latin form for this name
6000000145762558867		姬 | 紀叔姬		zh	unknown: no Latin form for this name
6000000145762741829		姬 | 紀伯姬 | 姬 一		zh	unknown: no Latin form for this name
6000000145762958830		買 姜姓 | 許悼公 買		zh	unknown: no Latin form for this name
6000000145763566929		姬 | 蔡姬		zh	unknown: no Latin form for this name
6000000145764048928		姬		ja	unknown: no Latin form for this name
6000000145764187842		姬 | 王姬		zh	unknown: no Latin form for this name
6000000145764420861		伯 姬姓		ja	unknown: no Latin form for this name
6000000145764827864		午 邯鄲		ja	unknown: no Latin form for this name
6000000145764947828		旃 趙		ja	unknown: no Latin form for this name
6000000145764986821		勝 邯鄲		ja	unknown: no Latin form for this name
6000000145768568429		乙斤 拓跋		zh	unknown: no Latin form for this name
6000000145768680395		叱地連 閭		zh	unknown: no Latin form for this name
6000000145769530157		鷙 孔雀 河南洛陽		zh	unknown: no Latin form for this name
6000000145770282948		郁久閭		zh	unknown: no Latin form for this name
6000000145770447004		姬 河南洛陽		zh	unknown: no Latin form for this name
6000000145775330902		潩 范		zh	unknown: no Latin form for this name
6000000145826616868		亢 子高 河間鄚縣		zh	unknown: no Latin form for this name
6000000145827130842		測 子深 河間鄚縣 | 測 子深 河間鄚縣 三		zh	unknown: no Latin form for this name
6000000145851316914		先護 鄭		zh	unknown: no Latin form for this name
6000000145851460047		河南洛陽		zh	unknown: no Latin form for this name
6000000145852054969		韬 宇文		zh	unknown: no Latin form for this name
6000000145852086015		度拔 賀拔		zh	unknown: no Latin form for this name
6000000145852541833		系 宇文		zh	unknown: no Latin form for this name
6000000145852637842		賀拔		zh	unknown: no Latin form for this name
6000000145852752890		鮮于		zh	unknown: no Latin form for this name
6000000145855925395		小娘 河南洛陽		zh	unknown: no Latin form for this name
6000000145858444160		思誨 李		zh	unknown: no Latin form for this name
6000000145858977870		味玄 趙州欒城		zh	unknown: no Latin form for this name
6000000145859236838		義揔 隴西		zh	unknown: no Latin form for this name
