n	geni_id	qid
231720	6000000074784915830	Q45409818
231721	6000000074784889868	Q45409819
231722	6000000074784691961	Q45409821
231723	6000000074784960343	Q45410566
231724	6000000074785358878	Q45410568
231725	6000000074785370889	Q45410572
231726	6000000074784935201	Q45410576
231727	6000000074784448471	Q45410579
231728	6000000074786226926	Q45411669
231729	6000000074786064990	Q45411671
231730	6000000074785954156	Q45411673
231731	6000000074786224948	Q45411674
231732	6000000074786091889	Q45411676
231733	6000000074785721361	Q45411679
231734	6000000074785669518	Q45411681
231735	6000000074786073107	Q45411683
231736	6000000074786136002	Q45411685
231737	6000000074771160978	Q45412672
231738	6000000074787796917	Q45413005
231739	6000000074787389224	Q45413012
231740	6000000074787482255	Q45413016
231741	6000000074787903848	Q45413018
231742	6000000074787437248	Q45413021
231743	6000000074787859877	Q45413024
231744	6000000074787783931	Q45413026
231745	6000000074787563072	Q45413030
231746	6000000074770658976	Q45414095
231747	6000000074770851877	Q45414096
231748	6000000074770816863	Q45414098
231749	6000000074770820888	Q45414099
231750	6000000074770946840	Q45414103
231751	6000000074770911849	Q45414105
231752	6000000074770610003	Q45414107
231753	6000000074770902858	Q45414108
231754	6000000074790065929	Q45414461
231755	6000000074790094871	Q45414463
231756	6000000074790105859	Q45414464
231757	6000000074789810040	Q45414467
231758	6000000074789797099	Q45414469
231759	6000000074790170821	Q45414471
231760	6000000074790009953	Q45414473
231761	6000000074789983987	Q45414474
231762	6000000074788453386	Q45414476
231763	6000000074790118175	Q45414728
231764	6000000074789928505	Q45414730
231765	6000000074790614928	Q45414732
231766	6000000074790461091	Q45414733
231767	6000000074790614923	Q45414741
231768	6000000074789830369	Q45414744
231769	6000000074789676662	Q45414748
231770	6000000074790334122	Q45414750
231771	6000000074790642876	Q45414751
231772	6000000074791826337	Q45416075
231773	6000000074790899750	Q45416077
231774	6000000074792450925	Q45416079
231775	6000000074792597823	Q45416081
231776	6000000074792344956	Q45416082
231777	6000000074792517836	Q45416086
231778	6000000074792526854	Q45416088
231779	6000000074791173768	Q45416090
231780	6000000074792197015	Q45416091
231781	6000000074792449978	Q45416267
231782	6000000074792725854	Q45416269
231783	6000000074793103822	Q45416620
231784	6000000074793013875	Q45416626
231785	6000000074792502163	Q45416628
231786	6000000074793099837	Q45416630
231787	6000000074792914945	Q45416632
231788	6000000074792962904	Q45416633
231789	6000000074792892910	Q45416636
231790	6000000074792502187	Q45416646
231791	6000000074793039856	Q45416647
231792	6000000074797894133	Q45416901
231793	6000000074798086910	Q45416904
231794	6000000074798089942	Q45416906
231795	6000000074797706037	Q45416909
231796	6000000074797894152	Q45416911
231797	6000000074798257895	Q45416913
231798	6000000074798188939	Q45416914
231799	6000000074798301830	Q45416915
231800	6000000074798123973	Q45416918
231801	6000000074792720849	Q45418530
231802	6000000074755653837	Q45419097
231803	6000000074755590871	Q45419100
231804	6000000074755860997	Q45419101
231805	6000000074755557913	Q45419102
231806	6000000074755223322	Q45419108
231807	6000000074755687940	Q45419110
231808	6000000074755665951	Q45419112
231809	6000000057251773834	Q45421023
231810	6000000075398552146	Q45421025
231811	6000000057251231062	Q45421029
231812	6000000057251693821	Q45421031
231813	6000000057251231067	Q45421039
231814	6000000057251259068	Q45421041
231815	6000000057251271095	Q45421044
231816	6000000075405774834	Q45424385
231817	6000000075405641906	Q45424406
231818	6000000075405368945	Q45424452
231819	6000000075405684912	Q45424474
231820	6000000075405421066	Q45424495
231821	6000000075405769826	Q45424515
231822	6000000075405397107	Q45424555
231823	6000000075418209936	Q45424700
231824	6000000075418349861	Q45424732
231825	6000000075417864826	Q45424744
231826	6000000075417915054	Q45424773
231827	6000000075417859822	Q45424784
231828	6000000075417301248	Q45424810
231829	6000000075417750881	Q45424825
231830	6000000075418050002	Q45424852
231831	6000000075417518962	Q45424868
231832	6000000075418424831	Q45424896
231833	6000000074705030906	Q45424909
231834	6000000075417336069	Q45424911
231835	6000000075418362845	Q45424939
231836	6000000074785440843	Q45424953
231837	6000000075418280883	Q45424983
231838	6000000074784678450	Q45424996
231839	6000000075417857102	Q45425023
231840	6000000074785329944	Q45425037
231841	6000000074785284968	Q45425079
231842	6000000074726319958	Q45425177
231843	6000000075417745881	Q45425209
231844	6000000074725465733	Q45425222
231845	6000000075417857845	Q45425251
231846	6000000075417356039	Q45425292
231847	6000000075412944141	Q45425307
231848	6000000075417616012	Q45425336
231849	6000000075413103931	Q45425349
231850	6000000075413017959	Q45425390
231851	6000000074690717152	Q45425401
231852	6000000075413273863	Q45425432
231853	6000000074690007478	Q45425443
231854	6000000075412957074	Q45425474
231855	6000000074685010851	Q45425479
231856	6000000074691100108	Q45425486
231857	6000000075413433828	Q45425516
231858	6000000074783211094	Q45425535
231859	6000000075413337852	Q45425558
231860	6000000074783799074	Q45425577
231861	6000000075412305215	Q45425598
231862	6000000075413186942	Q45425644
231863	6000000074745194010	Q45425688
231864	6000000074745652840	Q45425729
231865	6000000074736654087	Q45425779
231866	6000000074737548917	Q45425818
231867	6000000074737704825	Q45425861
231868	6000000074757203832	Q45425982
231869	6000000074700286807	Q45426009
231870	6000000074757021922	Q45426024
231871	6000000074701405864	Q45426050
231872	6000000074756901985	Q45426065
231873	6000000075413399862	Q45426087
231874	6000000074701121043	Q45426093
231875	6000000074771715825	Q45426116
231876	6000000075413303927	Q45426128
231877	6000000074701294962	Q45426133
231878	6000000074771413998	Q45426156
231879	6000000075413017074	Q45426170
231880	6000000074771588904	Q45426200
231881	6000000075413406858	Q45426211
231882	6000000074771625854	Q45426242
231883	6000000075412346428	Q45426252
231884	6000000075413346896	Q45426295
231885	6000000074784707912	Q45426317
231886	6000000075413142009	Q45426338
231887	6000000074784723935	Q45426360
231888	6000000075412972069	Q45426377
231889	6000000074784602952	Q45426398
231890	6000000075413346925	Q45426419
231891	6000000074692228028	Q45426597
231892	6000000074692019043	Q45426638
231893	6000000074726122117	Q45426686
231894	6000000074725671597	Q45426730
231895	6000000074704481333	Q45426731
231896	6000000074726336859	Q45426773
231897	6000000074770731960	Q45427008
231898	6000000074770589884	Q45427050
231899	6000000074770678024	Q45427093
231900	6000000074770464104	Q45427135
231901	6000000074770987822	Q45427176
231902	6000000074748506576	Q45427292
231903	6000000074783344036	Q45427293
231904	6000000074768769980	Q45427321
231905	6000000074783497916	Q45427335
231906	6000000074749482896	Q45427337
231907	6000000074768518023	Q45427363
231908	6000000074783381987	Q45427377
231909	6000000074768884861	Q45427406
231910	6000000074749278038	Q45427421
231911	6000000074768830884	Q45427448
231912	6000000074767535632	Q45427490
231913	6000000074784409189	Q45427530
231914	6000000074768406083	Q45427533
231915	6000000074784583067	Q45427576
231916	6000000074768340159	Q45427579
231917	6000000075417454851	Q45427580
231918	6000000074784707993	Q45427618
231919	6000000074768755949	Q45427620
231920	6000000075417251008	Q45427623
231921	6000000074698524998	Q45427665
231922	6000000075407849821	Q45427964
231923	6000000075407528984	Q45428010
231924	6000000075407685892	Q45428053
231925	6000000075407411071	Q45428097
231926	6000000075406724088	Q45428130
231927	6000000075407773860	Q45428138
231928	6000000075407530916	Q45428173
231929	6000000075407605935	Q45428179
231930	6000000074783607855	Q45428208
231931	6000000075407227099	Q45428215
231932	6000000075407857821	Q45428218
231933	6000000074783618823	Q45428248
231934	6000000075407717855	Q45428256
231935	6000000075407562962	Q45428260
231936	6000000074783526917	Q45428290
231937	6000000075407358061	Q45428297
231938	6000000075407502982	Q45428335
231939	6000000075407273123	Q45428375
231940	6000000075407636871	Q45428413
231941	6000000074736161824	Q45428674
231942	6000000074691928906	Q45428693
231943	6000000074735550999	Q45428702
231944	6000000074691695973	Q45428719
231945	6000000074735851877	Q45428728
231946	6000000075426648035	Q45428995
231947	6000000075424100159	Q45429056
231948	6000000075426259843	Q45429095
231949	6000000075423107056	Q45429104
231950	6000000075423714823	Q45429295
231951	6000000074783371074	Q45429312
231952	6000000075424618879	Q45429371
231953	6000000075425339947	Q45429373
231954	6000000075426896930	Q45429432
231955	6000000074782987396	Q45429435
231956	6000000075424305991	Q45429557
231957	6000000075423650866	Q45429680
231958	6000000075423704836	Q45429806
231959	6000000075423442903	Q45429869
231960	6000000075426816972	Q45429933
231961	6000000075426878955	Q45430069
231962	6000000075422888129	Q45430246
231963	6000000075420660872	Q45431088
231964	6000000075429153889	Q45431215
231965	6000000075423624905	Q45431804
231966	6000000075422379318	Q45432084
231967	6000000075420436118	Q45432975
231968	6000000074756789993	Q45433263
231969	6000000074756859002	Q45433460
231970	6000000074756859006	Q45433585
231971	6000000075425967020	Q45433637
231972	6000000075426106886	Q45433762
231973	6000000074756900996	Q45433838
231974	6000000075426107898	Q45433887
231975	6000000074699235100	Q45434108
231976	6000000075426260840	Q45434264
231977	6000000075424585901	Q45434303
231978	6000000075425757124	Q45434325
231979	6000000075425988973	Q45434513
231980	6000000075424172060	Q45434561
231981	6000000074735749043	Q45434591
231982	6000000075423106059	Q45434710
231983	6000000075424653847	Q45434748
231984	6000000075424691824	Q45434867
231985	6000000075429704114	Q45436218
231986	6000000074792732841	Q45447151
231987	6000000075490989893	Q45464767
231988	6000000075429923293	Q45473549
231989	6000000075430646048	Q45473614
231990	6000000075430413101	Q45473679
231991	6000000075430878991	Q45473743
231992	6000000074770370946	Q45480793
231993	6000000075494602840	Q45510693
231994	6000000075494319054	Q45510883
231995	6000000075494411999	Q45511828
231996	6000000075494642842	Q45512336
231997	6000000075494573905	Q45540908
231998	6000000075494172099	Q45541098
231999	6000000075499270891	Q45542874
232000	6000000075499053039	Q45542938
232001	6000000075420654930	Q45543001
232002	6000000075420646895	Q45545617
232003	6000000075431331879	Q45550667
232004	6000000075503505867	Q45564769
232005	6000000075059865967	Q45564808
232006	6000000074727947290	Q45564873
232007	6000000074768965878	Q45572504
232008	6000000075494675838	Q45572548
232009	6000000075503489895	Q45576164
232010	6000000074784590985	Q45579395
232011	6000000075431513822	Q45584155
232012	6000000075503597846	Q45684047
232013	6000000075503250102	Q45685199
232014	6000000075503310990	Q45685237
232015	6000000075503287031	Q45685266
232016	6000000075503494918	Q45685329
232017	6000000074727741231	Q45685413
232018	6000000075603705854	Q45685422
232019	6000000075503363943	Q45686039
232020	6000000075503536875	Q45686068
232021	6000000075503222125	Q45686099
232022	6000000075503407960	Q45686132
232023	6000000075503570887	Q45686162
232024	6000000075502917335	Q45686194
232025	6000000075503517925	Q45686223
232026	6000000074716372994	Q45687420
232027	6000000074716918872	Q45687449
232028	6000000074716847944	Q45687478
232029	6000000074751398942	Q45691251
232030	6000000075488046878	Q45691604
232031	6000000075431531821	Q45696539
232032	6000000075489134848	Q45699700
232033	6000000075488785071	Q45699726
232034	6000000074728494836	Q45699752
232035	6000000074684967923	Q49078894
232036	6000000075429403934	Q65798479
232037	6000000075430159912	Q65798550
232038	6000000075430710824	Q65798555
232039	6000000075483945018	Q65798825
232040	6000000075487995077	Q65798950
232041	6000000075488131008	Q65798970
232042	6000000075499205859	Q65799150
232043	6000000074784466035	Q10417744
232044	6000000022318563290	Q10564135
232045	6000000074789305011	Q10886680
232046	6000000075503630644	Q10931961
232047	6000000074789373157	Q10947842
232048	6000000075610877827	Q11108914
232049	6000000049922040427	Q11137062
232050	6000000074752361476	Q11175168
232051	6000000075325174006	Q11663946
232052	6000000075325325868	Q11663951
232053	6000000074725462004	Q45364971
232054	6000000074725507244	Q45365046
232055	6000000074725894061	Q45365709
232056	6000000074725746866	Q45378603
232057	6000000074725718973	Q45378606
232058	6000000074725306296	Q45378608
232059	6000000074725411095	Q45378612
232060	6000000074724849550	Q45378613
232061	6000000074726044954	Q45379419
232062	6000000074726000942	Q45379427
232063	6000000074725546149	Q45379428
232064	6000000074726020889	Q45379429
232065	6000000074738892822	Q45380367
232066	6000000074738727916	Q45380368
232067	6000000074746832112	Q45384212
232068	6000000074725987926	Q45390704
232069	6000000074753100041	Q45394983
232070	6000000074752836216	Q45394989
232071	6000000074753254931	Q45394993
232072	6000000074753015090	Q45394996
232073	6000000074752788237	Q45395000
232074	6000000074738677888	Q45395435
232075	6000000074738764846	Q45395441
232076	6000000074738765845	Q45395443
232077	6000000074738849859	Q45395448
232078	6000000074746948023	Q45397077
232079	6000000074746844107	Q45397083
232080	6000000074747214834	Q45397088
232081	6000000074768268355	Q45403799
232082	6000000074769231852	Q45403800
232083	6000000074768984007	Q45403801
232084	6000000074769095955	Q45403803
232085	6000000074752910203	Q45404428
232086	6000000074753281882	Q45404430
232087	6000000074738586933	Q45405996
232088	6000000074783547937	Q45408054
232089	6000000074783087250	Q45408055
232090	6000000074783366083	Q45408059
232091	6000000074783528019	Q45408060
232092	6000000074783662906	Q45408063
232093	6000000075419738984	Q45408064
232094	6000000074784005359	Q45409546
232095	6000000074784472023	Q45409550
232096	6000000074784509981	Q45409552
232097	6000000074784533009	Q45409553
232098	6000000074789827822	Q45414217
232099	6000000074789621026	Q45414246
232100	6000000074788675759	Q45414250
232101	6000000074789600981	Q45414252
232102	6000000074788846561	Q45414255
232103	6000000074789524038	Q45414259
232104	6000000074789022448	Q45414262
232105	6000000074790026029	Q45414486
232106	6000000074789117149	Q45414500
232107	6000000074789275963	Q45414502
232108	6000000074789312942	Q45414503
232109	6000000074788675437	Q45414504
232110	6000000074789327903	Q45414506
232111	6000000074788615551	Q45414508
232112	6000000074789024191	Q45414509
232113	6000000074789659281	Q45414525
232114	6000000074790122926	Q45414529
