qid	classes
Q134435044	Q101352
Q134435139	Q101352
Q134435155	Q101352
Q134435173	Q101352
Q134435198	Q101352
Q134435246	Q101352
Q134435332	Q101352
Q134435579	Q101352
Q134435999	Q101352
Q134436004	Q101352
Q134436026	Q101352
Q134436031	Q101352
Q134436087	Q101352
Q134436093	Q12308941
Q134436150	Q101352
Q134436230	Q101352
Q134436233	Q101352
Q134436243	Q101352
Q134436253	Q101352
Q134436262	Q12308941
Q134436267	Q101352
Q134436269	Q101352
Q134436273	Q101352
Q134436279	Q101352
Q134436325	Q101352
Q134436380	Q101352
Q134436502	Q101352
Q134436509	Q101352
Q134436551	Q101352
Q134436623	Q101352
Q134436638	Q101352
Q134436644	Q101352
Q134436747	Q101352
Q134436767	Q202444
Q134436970	Q101352
Q134436995	Q101352
Q134436997	Q101352
Q134437090	Q101352
Q134437097	Q101352
Q134437126	Q101352
Q134437198	Q101352
Q134437204	Q101352
Q134437205	Q101352
Q134437309	Q12308941
Q134437334	Q101352
Q134437395	Q101352
Q134437399	Q101352
Q134437433	Q101352
Q134437475	Q101352
Q134437505	Q101352
Q134437588	Q202444
Q134437760	Q101352
Q134437818	Q101352
Q134438307	Q101352
Q134438407	Q101352
Q134438418	Q12308941
Q134438445	Q12308941
Q134438507	Q101352
Q134438519	Q101352
Q134438523	Q101352
Q134438546	Q12308941
Q134438700	Q101352
Q134438715	Q101352
Q134439142	Q101352
Q134439344	Q11879590
Q134439793	Q101352
Q134439805	Q101352
Q134439807	Q101352
Q134439870	Q101352
Q134439887	Q101352
Q134439922	Q101352
Q134439945	Q101352
Q134439948	Q101352
Q134440004	Q11879590
Q134440029	Q101352
Q134440066	Q101352
Q134440073	Q101352
Q134440146	Q101352
Q134440147	Q101352
Q134440245	Q101352
Q134440315	Q101352
Q134440316	Q101352
Q134440365	Q101352
Q134440373	Q101352
Q134440454	Q202444
Q134440457	Q101352
Q134440530	Q101352
Q134440534	Q101352
Q134440570	Q12308941
Q134440968	Q101352
Q134441153	Q101352
Q134441175	Q101352
Q134441998	Q11879590
Q134442264	Q101352
Q134442267	Q101352
Q134442305	Q12308941
Q134442346	Q101352
Q134442401	Q202444
Q134442411	Q101352
Q134442419	Q12308941
Q134442433	Q12308941
Q134442460	Q12308941
Q134442463	Q12308941
Q134442469	Q12308941
Q134442471	Q12308941
Q134442474	Q12308941
Q134442481	Q12308941
Q134442483	Q12308941
Q134442655	Q101352
Q134442763	Q101352
Q134442788	Q101352
Q134442805	Q101352
Q134442810	Q101352
Q134442836	Q101352
Q134442842	Q101352
Q134442863	Q101352
Q134442871	Q101352
Q134442872	Q101352
Q134442877	Q101352
Q134442896	Q101352
Q134442991	Q202444
Q134443358	Q101352
Q134443508	Q202444
Q134443701	Q101352
Q134443816	Q101352
Q134443865	Q101352
Q134443868	Q101352
Q134443919	Q101352
Q134443920	Q101352
Q134443975	Q101352
Q134443981	Q101352
Q134443997	Q12308941
Q134444043	Q101352
Q134444044	Q101352
Q134444050	Q101352
Q134444064	Q202444
Q134444072	Q101352
Q134444197	Q101352
Q134444232	Q101352
Q134444242	Q101352
Q134444276	Q12308941
Q134444302	Q101352
Q134444315	Q11879590
Q134444609	Q101352
Q134444677	Q101352
Q134444738	Q101352
Q134444817	Q12308941
Q134444841	Q101352
Q134444872	Q101352
Q134445147	Q101352
Q134445361	Q101352
Q134445377	Q101352
Q134445382	Q101352
Q134445416	Q101352
Q134445465	Q101352
Q134445479	Q101352
Q134445485	Q101352
Q134445647	Q101352
Q134445736	Q101352
Q134445842	Q101352
Q134445930	Q101352
Q134446083	Q12308941
Q134446093	Q101352
Q134446108	Q101352
Q134446130	Q101352
Q134446194	Q101352
Q134446201	Q101352
Q134446280	Q202444
Q134446287	Q12308941
Q134446293	Q101352
Q134446297	Q101352
Q134446433	Q101352
Q134446471	Q101352
Q134446787	Q101352
Q134446977	Q101352
Q134447017	Q12308941
Q134447409	Q11879590
Q134447441	Q101352
Q134447704	Q101352
Q134448161	Q101352
Q134448305	Q101352
Q134448372	Q101352
Q134448458	Q101352
Q134448552	Q101352
Q134448828	Q101352
Q134450033	Q202444
Q134450089	Q101352
Q134450090	Q11879590
Q134450495	Q101352
Q134450503	Q101352
Q134450528	Q12308941
Q134450757	Q12308941
Q134450817	Q12308941
Q134451013	Q101352
Q134451017	Q101352
Q134451018	Q101352
Q134451019	Q101352
Q134451020	Q101352
Q134451022	Q101352
Q134451027	Q101352
Q134451033	Q101352
Q134451034	Q101352
Q134451038	Q101352
Q134451041	Q101352
Q134451042	Q101352
Q134451043	Q101352
Q134451051	Q101352
Q134451052	Q101352
Q134451055	Q101352
Q134451058	Q101352
Q134451086	Q101352
Q134451098	Q101352
Q134451171	Q12308941
Q134451198	Q101352
Q134451216	Q101352
Q134451351	Q101352
Q134451858	Q101352
Q134451915	Q11879590
Q134451953	Q101352
Q134452230	Q101352
Q134452260	Q101352
Q134452344	Q12308941
Q134452526	Q101352
Q134452538	Q101352
Q134452682	Q202444
Q134452753	Q11879590
Q134452754	Q101352
Q134452851	Q101352
Q134452894	Q101352
Q134453146	Q11879590
Q134453171	Q101352
Q134453209	Q101352
Q134454388	Q101352
Q134454394	Q101352
Q134454419	Q101352
Q134454431	Q101352
Q134454449	Q101352
Q134454489	Q101352
Q134454518	Q101352
Q134454534	Q11879590
Q134454539	Q101352
Q134454554	Q3409032
Q134454560	Q101352
Q134454576	Q101352
Q134454606	Q3409032
Q134454658	Q11879590
Q134454966	Q101352
Q134455347	Q101352
Q134455353	Q101352
Q134455355	Q101352
Q134455356	Q101352
Q134455362	Q101352
Q134455410	Q101352
Q134455420	Q101352
Q134455463	Q101352
Q134455502	Q101352
Q134455517	Q12308941
Q134455679	Q101352
Q134455927	Q101352
Q134455958	Q101352
Q134456093	Q101352
Q134456110	Q101352
Q134456133	Q101352
Q134456216	Q101352
Q134456223	Q101352
Q134456315	Q101352
Q134456365	Q101352
Q134456366	Q101352
Q134456370	Q101352
Q134456381	Q101352
Q134456407	Q101352
Q134456412	Q101352
Q134456415	Q101352
Q134456420	Q101352
Q134456444	Q101352
Q134456598	Q101352
Q134456615	Q101352
Q134456646	Q101352
Q134456659	Q101352
Q134456662	Q101352
Q134456678	Q101352
Q134456699	Q101352
Q134456722	Q101352
Q134456724	Q101352
Q134457243	Q101352
Q134457324	Q101352
Q134457325	Q101352
Q134457333	Q101352
Q134457335	Q101352
Q134457336	Q12308941
Q134457337	Q101352
Q134457341	Q101352
Q134457366	Q101352
Q134457396	Q12308941
Q134457408	Q101352
Q134457417	Q101352
Q134457426	Q101352
Q134457428	Q101352
Q134457429	Q101352
Q134457573	Q101352
Q134457592	Q101352
Q134458892	Q101352
Q134458944	Q101352
Q134459409	Q101352
Q134459572	Q101352
Q134459574	Q11879590
Q134459577	Q101352
Q134459629	Q202444
Q134459966	Q101352
Q134460271	Q101352
Q134460330	Q101352
Q134460361	Q101352
Q134460577	Q101352
Q134461856	Q101352
Q134461886	Q11879590
Q134461891	Q101352
Q134461894	Q101352
Q134461937	Q101352
Q134461943	Q101352
Q134462111	Q11879590
Q134462132	Q101352
Q134462150	Q101352
Q134462204	Q101352
Q134462214	Q12308941
Q134462215	Q101352
Q134462216	Q101352
Q134462217	Q101352
Q134462251	Q101352
Q134462256	Q101352
Q134462257	Q101352
Q134462283	Q202444
Q134462297	Q101352
Q134462298	Q101352
Q134462310	Q12308941
Q134462314	Q101352
Q134462368	Q101352
Q134462477	Q101352
Q134462536	Q101352
Q134462606	Q101352
Q134462623	Q101352
Q134462637	Q101352
Q134462641	Q101352
Q134462661	Q101352
Q134462665	Q101352
Q134462666	Q101352
Q134462670	Q101352
Q134462676	Q101352
Q134462696	Q101352
Q134462697	Q101352
Q134462698	Q101352
Q134462699	Q101352
Q134462701	Q101352
Q134462704	Q101352
Q134462708	Q101352
Q134462709	Q101352
Q134462711	Q101352
Q134462713	Q101352
Q134462715	Q101352
Q134462729	Q12308941
Q134462736	Q101352
Q134462737	Q101352
Q134462744	Q101352
Q134462764	Q101352
Q134462909	Q101352
Q134462912	Q101352
Q134462918	Q101352
Q134462927	Q101352
Q134462957	Q101352
Q134462975	Q101352
Q134462979	Q101352
Q134463044	Q101352
Q134463046	Q101352
Q134463071	Q101352
Q134463080	Q101352
Q134463111	Q101352
Q134463174	Q101352
Q134463192	Q101352
Q134463260	Q101352
Q134463323	Q101352
Q134463328	Q101352
Q134463353	Q202444
Q134463361	Q101352
Q134463448	Q101352
Q134463493	Q101352
Q134463502	Q101352
Q134463908	Q12308941
Q134464315	Q101352
Q134464374	Q101352
Q134464404	Q101352
Q134464999	Q101352
Q134465271	Q101352
Q134465451	Q101352
Q134465620	Q101352
Q134465793	Q101352
Q134465937	Q101352
Q134466291	Q12308941
Q134466324	Q11879590
Q134466519	Q101352
Q134466980	Q101352
Q134467023	Q101352
Q134467430	Q101352
Q134467616	Q101352
Q134467832	Q101352
Q134467886	Q101352
Q134467890	Q101352
Q134467936	Q12308941
Q134467998	Q101352
Q134468044	Q12308941
Q134468267	Q12308941
Q134468283	Q11879590
Q134468293	Q101352
Q134468295	Q101352
Q134468347	Q101352
Q134468412	Q101352
Q134468451	Q101352
Q134468466	Q101352
Q134468482	Q101352
Q134468494	Q101352
Q134468524	Q101352
Q134468585	Q101352
Q134468598	Q101352
Q134468644	Q101352
Q134468674	Q101352
Q134468769	Q101352
Q134468792	Q101352
Q134468825	Q101352
Q134468862	Q101352
Q134468864	Q101352
Q134468923	Q101352
Q134468963	Q101352
Q134468990	Q101352
Q134469072	Q101352
Q134469073	Q12308941
Q134469112	Q101352
Q134469118	Q101352
Q134469200	Q101352
Q134469260	Q101352
Q134469280	Q101352
Q134469353	Q11879590
Q134469386	Q12308941
Q134469474	Q101352
Q134469482	Q101352
Q134469696	Q101352
Q134469828	Q101352
Q134469833	Q101352
Q134469894	Q101352
Q134469900	Q101352
Q134469918	Q12308941
Q134469934	Q101352
Q134469958	Q101352
Q134470016	Q101352
Q134470101	Q101352
Q134470106	Q101352
Q134470270	Q101352
Q134470279	Q101352
Q134470330	Q101352
Q134470696	Q101352
Q134470708	Q101352
Q134470719	Q12308941
Q134471150	Q101352
Q134471171	Q12308941
Q134471184	Q101352
Q134471422	Q12308941
Q134471430	Q11879590
Q134471439	Q101352
Q134471647	Q101352
Q134471714	Q12308941
Q134471736	Q101352
Q134471813	Q101352
Q134471851	Q11879590
Q134471896	Q101352
Q134471986	Q101352
Q134472806	Q101352
Q134472808	Q101352
Q134472941	Q12308941
Q134472992	Q101352
Q134474005	Q101352
Q134474276	Q101352
Q134474340	Q101352
Q134474734	Q101352
Q134474775	Q101352
Q134474783	Q101352
Q134474788	Q101352
Q134474813	Q202444
Q134474861	Q12308941
Q134474892	Q101352
Q134475034	Q101352
Q134475079	Q101352
Q134475099	Q101352
Q134475193	Q101352
Q134475541	Q12308941
Q134475577	Q11879590
Q134475708	Q11879590
Q134475733	Q202444
Q134475735	Q101352
Q134475831	Q101352
Q134475879	Q12308941
Q134475902	Q11879590
Q134475908	Q101352
Q134475915	Q101352
Q134475977	Q202444
Q134475985	Q101352
Q134476038	Q101352
Q134476080	Q101352
Q134476122	Q101352
Q134476127	Q101352
Q134476182	Q101352
Q134476324	Q101352
Q134476325	Q101352
Q134476417	Q101352
Q134476577	Q101352
Q134476579	Q101352
Q134476705	Q101352
Q134477055	Q101352
Q134477558	Q101352
Q134478515	Q101352
Q134478886	Q101352
Q134479094	Q101352
Q134479108	Q101352
Q134479146	Q101352
Q134479910	Q101352
Q134479956	Q101352
Q134479957	Q101352
Q134479988	Q101352
Q134480002	Q101352
Q134480039	Q101352
Q134480076	Q101352
Q134480125	Q101352
Q134480301	Q101352
Q134480306	Q11879590
Q134480357	Q101352
Q134480358	Q101352
Q134480501	Q101352
Q134480511	Q101352
Q134480512	Q101352
Q134480582	Q12308941
Q134480737	Q11879590
Q134480967	Q101352
Q134481403	Q101352
Q134481413	Q101352
Q134481415	Q101352
Q134481443	Q101352
Q134481453	Q101352
Q134481544	Q101352
Q134481565	Q101352
Q134481582	Q101352
Q134481585	Q101352
Q134481587	Q101352
Q134481610	Q101352
Q134481618	Q101352
Q134481629	Q101352
Q134481637	Q101352
Q134481641	Q101352
Q134481652	Q101352
Q134481674	Q101352
Q134481714	Q101352
Q134481723	Q101352
Q134481732	Q101352
Q134481738	Q101352
Q134481751	Q101352
Q134481753	Q101352
Q134481757	Q101352
Q134481760	Q101352
Q134481764	Q101352
Q134481767	Q101352
Q134481770	Q101352
Q134481778	Q101352
Q134481785	Q101352
Q134481822	Q101352
Q134481838	Q101352
Q134481912	Q101352
Q134481950	Q101352
Q134481973	Q101352
Q134481978	Q101352
Q134481987	Q101352
Q134481995	Q101352
Q134482008	Q101352
Q134482037	Q101352
Q134482047	Q101352
Q134482064	Q101352
Q134482108	Q101352
Q134482201	Q101352
Q134482342	Q101352
Q134482395	Q101352
Q134482406	Q101352
Q134482451	Q101352
Q134482481	Q101352
Q134482494	Q101352
Q134482506	Q101352
Q134482569	Q101352
Q134482852	Q101352
Q134482863	Q101352
Q134482893	Q12308941
Q134483425	Q101352
Q134483852	Q11879590
Q134483862	Q12308941
Q134484217	Q101352
Q134484241	Q12308941
Q134484393	Q101352
Q134484410	Q202444
Q134484739	Q101352
Q134484827	Q101352
Q134484897	Q101352
Q134484981	Q101352
Q134485009	Q202444
Q134485081	Q101352
Q134485082	Q101352
Q134485093	Q101352
Q134485167	Q101352
Q134485168	Q101352
Q134485401	Q101352
Q134485792	Q101352
Q134485805	Q101352
Q134486019	Q11879590
Q134486107	Q202444
Q134486249	Q101352
Q134486330	Q12308941
Q134486499	Q11879590
Q134486617	Q101352
Q134486702	Q101352
Q134486865	Q101352
Q134486890	Q101352
Q134486947	Q101352
Q134486960	Q101352
Q134487061	Q101352
Q134487069	Q101352
Q134487241	Q12308941
Q134487243	Q101352
Q134487278	Q101352
Q134487284	Q101352
Q134487308	Q101352
Q134487326	Q101352
Q134487345	Q101352
Q134487394	Q101352
Q134487441	Q101352
Q134487497	Q101352
Q134487749	Q101352
Q134487970	Q12308941
Q134488026	Q101352
Q134488027	Q101352
Q134488139	Q101352
Q134488361	Q101352
Q134488633	Q101352
Q134488654	Q101352
Q134489096	Q101352
Q134489318	Q101352
Q134489336	Q101352
Q134489420	Q202444
Q134489505	Q101352
Q134489513	Q101352
Q134489518	Q101352
Q134489526	Q101352
Q134489580	Q101352
Q134489586	Q101352
Q134489594	Q101352
Q134489598	Q101352
Q134489606	Q101352
Q134489608	Q101352
Q134489610	Q101352
Q134489630	Q101352
Q134489634	Q101352
Q134489675	Q101352
Q134489678	Q101352
Q134489682	Q101352
Q134489683	Q101352
Q134490462	Q101352
Q134490476	Q101352
Q134490810	Q12308941
Q134493839	Q101352
Q134494046	Q101352
Q134494079	Q101352
Q134494308	Q101352
Q134495581	Q101352
Q134495747	Q101352
Q134496011	Q110874
Q134496063	Q101352
Q134496121	Q101352
Q134496525	Q101352
Q134496589	Q101352
Q134496685	Q101352
Q134496845	Q101352
Q134496882	Q101352
Q134496892	Q101352
Q134496899	Q101352
Q134496904	Q101352
Q134496942	Q101352
Q134496945	Q101352
Q134497048	Q101352
Q134497056	Q101352
Q134497081	Q101352
Q134497097	Q101352
Q134497109	Q101352
Q134497110	Q101352
Q134497112	Q101352
Q134497114	Q101352
Q134497115	Q101352
Q134497118	Q101352
Q134497120	Q101352
Q134497126	Q101352
Q134497161	Q101352
Q134497191	Q101352
Q134497224	Q101352
Q134497225	Q101352
Q134497273	Q12308941
Q134497274	Q101352
Q134497323	Q12308941
Q134497324	Q101352
Q134497336	Q101352
Q134497356	Q202444
Q134497390	Q101352
Q134497394	Q101352
Q134497397	Q101352
Q134497400	Q101352
Q134497406	Q101352
Q134497409	Q12308941
Q134497420	Q101352
Q134497431	Q101352
Q134497432	Q101352
Q134497434	Q101352
Q134497439	Q101352
Q134497445	Q101352
Q134497447	Q202444
Q134497497	Q101352
Q134497616	Q101352
Q134497626	Q101352
Q134497628	Q101352
Q134497629	Q101352
Q134497648	Q101352
Q134497655	Q101352
Q134497661	Q101352
Q134497663	Q101352
Q134497677	Q101352
Q134497701	Q101352
Q134497703	Q101352
Q134497708	Q11879590
Q134497721	Q101352
Q134497727	Q101352
Q134497734	Q101352
Q134497736	Q101352
Q134497740	Q12308941
Q134497742	Q101352
Q134497747	Q101352
Q134497760	Q101352
Q134497808	Q101352
Q134497810	Q101352
Q134497816	Q101352
Q134497824	Q101352
Q134497826	Q101352
Q134497837	Q101352
Q134497845	Q101352
Q134497847	Q101352
Q134497849	Q101352
Q134497851	Q101352
Q134497855	Q101352
Q134497858	Q101352
Q134497859	Q101352
Q134497861	Q101352
Q134497940	Q101352
Q134497943	Q11879590
Q134497975	Q101352
Q134497979	Q11879590
Q134498066	Q202444
Q134498067	Q101352
Q134498071	Q101352
Q134498097	Q101352
Q134498149	Q101352
Q134498191	Q101352
Q134498267	Q11879590
Q134498280	Q101352
Q134498330	Q101352
Q134498354	Q101352
Q134498420	Q12308941
Q134498426	Q101352
Q134498430	Q11879590
Q134498441	Q12308941
Q134498444	Q101352
Q134498450	Q101352
Q134498451	Q11879590
Q134498456	Q101352
Q134498649	Q101352
Q134498714	Q101352
Q134498803	Q101352
Q134498832	Q101352
Q134498834	Q101352
Q134498862	Q101352
Q134499088	Q12308941
Q134499264	Q101352
Q134499423	Q12308941
Q134499502	Q12308941
Q134499518	Q101352
Q134499574	Q101352
Q134499676	Q12308941
Q134499715	Q101352
Q134499741	Q101352
Q134499742	Q101352
Q134499744	Q101352
Q134499745	Q101352
Q134499746	Q101352
Q134499747	Q101352
Q134499751	Q101352
Q134499753	Q101352
Q134499754	Q101352
Q134499755	Q101352
Q134499758	Q101352
Q134499760	Q101352
Q134499770	Q11879590
Q134500710	Q101352
Q134500873	Q101352
Q134501171	Q101352
Q134501324	Q101352
Q134501516	Q101352
Q134501598	Q101352
Q134501666	Q101352
Q134501713	Q101352
Q134502151	Q101352
Q134503222	Q101352
Q134503245	Q101352
Q134503615	Q101352
Q134504780	Q11879590
Q134505622	Q101352
Q134505798	Q101352
Q134506171	Q202444
Q134506212	Q101352
Q134506270	Q101352
Q134506334	Q101352
Q134506559	Q202444
Q134506560	Q101352
Q134506663	Q101352
Q134506691	Q101352
Q134506727	Q101352
Q134506758	Q101352
Q134506772	Q101352
Q134506773	Q101352
Q134506790	Q101352
Q134506830	Q101352
Q134506840	Q101352
Q134506870	Q101352
Q134506879	Q101352
Q134506881	Q101352
Q134506887	Q101352
Q134506897	Q101352
Q134507493	Q101352
Q134509264	Q12308941
Q134509341	Q101352
Q134509350	Q11879590
Q134509352	Q101352
Q134509608	Q12308941
Q134509617	Q202444
Q134509623	Q12308941
Q134509630	Q101352
Q134509779	Q101352
Q134509790	Q101352
Q134509798	Q3409032
Q134509811	Q3409032
Q134510084	Q202444
Q134510110	Q101352
Q134510412	Q202444
Q134510423	Q101352
Q134510433	Q101352
Q134510439	Q101352
Q134510492	Q202444
Q134510738	Q11879590
Q134510843	Q12308941
Q134510846	Q101352
Q134511085	Q101352
Q134511089	Q101352
Q134511119	Q12308941
Q134511195	Q11879590
Q134511695	Q101352
Q134511752	Q101352
Q134511753	Q101352
Q134511991	Q101352
Q134512060	Q202444
Q134512670	Q101352
Q134513024	Q101352
Q134513125	Q101352
Q134513128	Q202444
Q134513371	Q202444
Q134513409	Q101352
Q134513415	Q11879590
Q134513450	Q101352
Q134513562	Q11879590
Q134513660	Q11879590
Q134513664	Q11879590
Q134513688	Q101352
Q134513745	Q101352
Q134513788	Q101352
Q134513835	Q101352
Q134513841	Q12308941
Q134513843	Q11879590
Q134513863	Q11879590
Q134513865	Q11879590
Q134513874	Q12308941
Q134513883	Q101352
Q134513887	Q101352
Q134513902	Q11879590
Q134513920	Q202444
Q134513985	Q101352
Q134514043	Q101352
Q134514090	Q101352
Q134514175	Q101352
Q134514176	Q202444
Q134514224	Q110874
Q134514256	Q110874
Q134514383	Q101352
Q134515021	Q101352
Q134515501	Q101352
Q134515511	Q11879590
Q134515626	Q202444
Q134515659	Q101352
Q134515872	Q12308941
Q134515921	Q11879590
Q134515976	Q101352
Q134516107	Q12308941
Q134516237	Q101352
Q134516316	Q101352
Q134516365	Q101352
Q134516391	Q202444
Q134516407	Q101352
Q134516431	Q12308941
Q134516449	Q202444
Q134516534	Q101352
Q134516549	Q12308941
Q134516603	Q11879590
Q134516654	Q101352
Q134516677	Q12308941
Q134516701	Q12308941
Q134516704	Q11879590
Q134516720	Q11879590
Q134516726	Q11879590
Q134516756	Q101352
Q134516793	Q12308941
Q134516795	Q11879590
Q134516841	Q101352
Q134516897	Q202444
Q134516899	Q11879590
Q134516907	Q101352
Q134516940	Q11879590
Q134516958	Q12308941
Q134516974	Q101352
Q134517034	Q101352
Q134517046	Q12308941
Q134517048	Q101352
Q134517198	Q101352
Q134517499	Q101352
Q134517520	Q101352
Q134517587	Q101352
Q134518286	Q101352
Q134519230	Q11879590
Q134519254	Q101352
Q134519581	Q101352
Q134519582	Q101352
Q134519587	Q101352
Q134519602	Q101352
Q134519669	Q11879590
Q134519771	Q101352
Q134519806	Q101352
Q134519807	Q101352
Q134519809	Q101352
Q134519883	Q101352
Q134520055	Q101352
Q134520072	Q101352
Q134520272	Q101352
Q134520297	Q101352
Q134520443	Q101352
Q134520450	Q101352
Q134520453	Q101352
Q134520484	Q101352
Q134520610	Q101352
Q134520634	Q11879590
Q134520638	Q101352
Q134520648	Q101352
Q134520675	Q202444
Q134520679	Q101352
Q134520682	Q12308941
Q134520688	Q101352
Q134520814	Q11879590
Q134520828	Q101352
Q134520901	Q101352
Q134520906	Q101352
Q134520907	Q101352
Q134520910	Q101352
Q134520913	Q101352
Q134520915	Q101352
Q134520920	Q101352
Q134520923	Q101352
Q134520924	Q101352
Q134520942	Q101352
Q134521087	Q101352
Q134521114	Q101352
Q134521229	Q101352
Q134521286	Q101352
Q134521377	Q101352
Q134521394	Q101352
Q134521451	Q101352
Q134521508	Q101352
Q134521644	Q202444
Q134522033	Q101352
Q134522254	Q101352
Q134522345	Q101352
Q134522787	Q101352
Q134522838	Q101352
Q134523168	Q101352
Q134523170	Q101352
Q134523173	Q101352
Q134523208	Q101352
Q134523244	Q101352
Q134523252	Q101352
Q134523702	Q101352
Q134523723	Q12308941
Q134523737	Q101352
Q134523747	Q101352
Q134523749	Q11879590
Q134523768	Q101352
Q134523777	Q12308941
Q134523810	Q101352
Q134523817	Q101352
Q134523845	Q101352
Q134523847	Q101352
Q134523849	Q101352
Q134523864	Q101352
Q134523872	Q101352
Q134523878	Q12308941
Q134523914	Q202444
Q134523947	Q101352
Q134524120	Q101352
Q134524138	Q101352
Q134524161	Q101352
Q134524171	Q101352
Q134524224	Q101352
Q134524393	Q101352
Q134524404	Q101352
Q134524459	Q101352
Q134524467	Q101352
Q134524478	Q202444
Q134524479	Q101352
Q134524489	Q101352
Q134524494	Q101352
Q134524497	Q101352
Q134524544	Q101352
Q134524566	Q101352
Q134524570	Q101352
Q134524579	Q101352
Q134524590	Q101352
Q134524591	Q101352
Q134524595	Q101352
Q134524597	Q101352
Q134524607	Q101352
Q134524608	Q101352
Q134524666	Q11879590
Q134524702	Q101352
Q134524748	Q101352
Q134524790	Q101352
Q134524970	Q101352
Q134527354	Q12308941
Q134527391	Q101352
Q134527421	Q11879590
Q134527423	Q101352
Q134527452	Q12308941
Q134527453	Q3409032
Q134527455	Q11879590
Q134527469	Q11879590
Q134527470	Q11879590
Q134527482	Q12308941
Q134527485	Q101352
Q134527488	Q11879590
Q134527491	Q11879590
Q134527503	Q11879590
Q134527510	Q101352
Q134527514	Q101352
Q134527529	Q101352
Q134527559	Q11879590
Q134527853	Q101352
Q134527862	Q101352
Q134527891	Q101352
Q134527918	Q101352
Q134527974	Q101352
Q134528105	Q101352
