geni_id,orderlife_qid,en,ja,zh,hi,ar,ru,el,mul
6000000002322298434,Q114732,Roger Borsa,ルッジェーロ,羅傑·波薩,,روجر بورسا,Рожер I Борса,Ρογήρος Α΄ της Απουλίας,
6000000002322312383,Q117213,Henry Berengar,ハインリヒ・ベレンガル,亨利六世 (德意志),,,Генрих Беренгар,Ερρίκος Βερεγγάριος των Χοενστάουφεν,
6000000002322315251,Q46022,Ladislaus IV of Hungary,ラースロー4世,拉斯洛四世,,لازلو الرابع ملك المجر,Ласло IV Кун,Λαδίσλαος Δ΄ της Ουγγαρίας,
6000000002322337575,Q53588,Yury of Moscow,ユーリー3世 (モスクワ大公),尤里·丹尼洛维奇,,يوري موسكو,Юрий Данилович,Γιούρι της Μόσχας,
6000000002322339947,Q113389,Almanzor,マンスール,阿尔曼索尔,,أبو عامر محمد بن عبد الله بن محمد المعافري المنصور,Аль-Мансур,,Abu Amir Muhammad ibn Abd Allah ibn Muhammad al-Maafiri al-Mansur
6000000002325801401,Q138143,Ulf the Galician,,,,,Ульф,,
6000000002325801413,Q126857,Bodil Hakonsdatter,,,,,,,Bodil Hakonsdatter
6000000002325801622,Q139165,Thorgunna Vagnsdatter,,,,,Торгунна Вагнсдаттер,,
6000000002325842230,Q206027,Toste Godwinsson,,,,,,,
6000000002325844220,Q147251,Gregor Anderson,,,,,,,
6000000002325844350,Q143896,Erling Alvsson,,,,,,,
6000000002325851160,Q137026,Ivar the White,,,,,Ивар Белый,,
6000000002325859340,Q143889,Cecilia Knutsdotter,,,,,,,
6000000002334779181,Q161980,"Sultan Muhammad Shah [Sultan Brunei ke-1, 1363-1402]",,,,,,,
6000000002336752737,Q206028,"Gisele, Abbess of Chelles",,,,,,,
6000000002354700008,Q97799,Sulayman,,,,,,,
6000000002363192047,Q113850,Edward the Elder,エドワード長兄王,長者愛德華,,إدوارد الكبير,Эдуард Старший,Εδουάρδος ο Πρεσβύτερος,
6000000002364207870,Q109910,Charibert I,カリベルト1世,查理贝尔特一世,,شاربيرت الأول,Хариберт I,Χαριβέρτος Α΄,
6000000002367506995,Q206029,1G/ Agatha (Dght. of Bruno I.&Gisella) von Braunschweig,,,,,,,
6000000002372843490,Q54593,Peter II of Sicily,ピエトロ2世,佩德羅二世,,بيترو الثاني ملك صقلية,Педро II,Πέτρος Β΄ της Σικελίας,
6000000002388389079,Q206030,Person Q206030,,,,,,,
6000000002388586644,Q206031,Aldeberge de Scey,,,,,,,
6000000002388763878,Q206032,Person Q206032,,,,,,,
6000000002388794568,Q206033,Person Q206033,,,,,,,
6000000002388935008,Q206034,Alix de Roucy,,,,,,,
6000000002389893491,Q206035,Waldrade de Wormsgau,,,,,,,
6000000002395729286,Q93824,Cleopas  ben Jacob,,,,,,,
6000000002397323620,Q119434,Theresa of Portugal,テレサ・デ・ポルトゥガル,,,تيريزا البرتغالية,Тереза Португальская,"Θηρεσία της Πορτογαλίας, βασίλισσα του Λεόν",Teresa Sánchez de Portugal
6000000002398581691,Q206036,Wido comte de Senlis,,,,,,,
6000000002400782615,Q117431,Salomea of Berg,サロメ・フォン・ベルク＝シェルリンゲン,柏格的薩洛美婭,,,Саломея фон Берг,Σαλώμη του Μπεργκ,
6000000002400899638,Q117437,Mieszko III the Old,ミェシュコ3世,梅什科三世,,ميشكو الثالث العجوز,Мешко III,Μιέσκο Γ΄ ο Γηραιός,
6000000002401006211,Q100952,Ramiro Sanchez de Navarra,,,,,,,
6000000002401087149,Q100326,"Ordono IV ""El Malo""  de Leon",,,,,,,
6000000002405882024,Q161897,Raja Kesab @ Sultan Khoja Ahmad (Siak),,,,,,,
6000000002411796203,Q144935,Isabel d'Aubigny,,,,,Изабелла д’Обинье,,
6000000002413653739,Q93431,Elena  de Arizmendi y Gogorron,,,,,,,
6000000002413683239,Q35091,Elvira  Perez de Bocanegra y Arizmendi,,,,,,,
6000000002413764866,Q33177,Pedro  Perez de Bocanegra y Jaramillo,,,,,,,
6000000002413929924,Q91733,Diego  Gutierrez de la Cavalleria y Flores de G,,,,,,,
6000000002413935403,Q92778,Beatriz  de Jaramillo y Andrada,,,,,,,
6000000002414186138,Q135566,Caradoc Freichfras,カラドク,卡拉道克,,,Карадог Сухорукий,,
6000000002415234400,Q165490,Σέλευκος,,,,,,Σέλευκος,
6000000002415234643,Q78713,Ptolemy IX Lathyros,プトレマイオス9世,托勒密九世,,بطليموس التاسع,Птолемей IX,Πτολεμαίος Θ΄ Λάθυρος,
6000000002415363424,Q78609,Cleopatra V of Egypt,クレオパトラ5世,克麗奧佩脫拉五世,,كليوباترا الخامسة,Клеопатра V,Κλεοπάτρα Ε΄ της Αιγύπτου,
6000000002415390027,Q51822,Ptolemy XII Auletes,プトレマイオス12世,托勒密十二世,,بطليموس الثاني عشر,Птолемей XII Неос Дионис,Πτολεμαίος ΙΒ΄ Αυλητής,
6000000002415448137,Q73038,Ptolemy VIII Physcon,プトレマイオス8世,托勒密八世,,بطليموس الثامن ملك مملكة قورينائية,Птолемей VIII Эвергет,Πτολεμαίος Η' Φύσκων,
6000000002423864867,Q99296,SYED ABUL HASSAN ALI (NAQEEB)  ZAIDI AL-WASTI,,,,,,,
6000000002423981549,Q98157,SYED ABU ALI UMAR  ZAIDI AL-WASTI,,,,,,,
6000000002424055281,Q98701,SYED ABU-TALIB MUHAMMAD NASABITA 407h  ZAIDI AL-WASTI,,,,,,,
6000000002428557320,Q165910,Gaius Julius Agrippa,,,,,,,
6000000002428673457,Q78195,Archelaus of Cappadocia,アルケラオス,阿基勞斯,,,Архелай,Αρχέλαος της Καππαδοκίας,
6000000002428752488,Q78189,Herod the Great,ヘロデ大王,大希律王,हेरोद महान,هيرودس الأول,Ирод I Великий,Ηρώδης ο Μέγας,
6000000002428793929,Q78186,Mariamne,マリアムネ1世,米利暗一世,,مريمان الأولى,Мариамна,Μαριάμνη Α΄,
6000000002433994667,Q147314,Romanos I Lekapenos,ロマノス1世レカペノス,羅曼努斯一世,,رومانوس الأول,Роман I Лакапин,Ρωμανός Α´,
6000000002434111282,Q121947,Basil II,バシレイオス2世,巴西尔二世,,باسيل الثاني,Василий II Болгаробойца,Βασίλειος Β΄,
6000000002434151612,Q121949,Konstantinos VIII,コンスタンティノス8世,君士坦丁八世,,قسطنطين الثامن,Константин VIII,Κωνσταντίνος Η´,
6000000002434214184,Q121943,Romanos II,ロマノス2世,羅曼努斯二世,,رومانوس الثاني,Роман II,Ρωμανός Β΄,
6000000002441590664,Q113998,Adela of France,アデル・ド・フランス (1009-1079),阿黛拉，法国公主及弗兰德伯爵夫人,,أديلا من فرنسا، كونتيسة فلاندرز,Адель Французская,Αδελαΐδα της Γαλλίας,
6000000002441720163,Q116613,"Robert I, Count of Flanders",ロベール1世,羅布雷希特一世,,روبرت الأول، كونت الفلاندرز,Роберт I,Ροβέρτος Α΄ της Φλάνδρας,
6000000002442771476,Q117826,Amaury III de Montfort,,阿毛里·德·蒙福爾,,,Амори III де Монфор,Αμωρί Γ΄ του Μονφόρ,Amaury III de Montfort
6000000002444013586,Q46038,"William VII, Marquess of Montferrat",グリエルモ7世,古列爾莫七世,,,Вильгельм VII Монферратский,Γουλιέλμος Ζ΄ του Μομφερράτου,
6000000002444271370,Q49712,Constanza de Castilla,,卡斯提爾的康斯坦莎,,,,Κωνστάνθα δε Καστίγια,
6000000002444370499,Q54921,Diego López V de Haro,ディエゴ・ロペス・デ・アロ5世,,,دييغو لوبيز,Диего Лопес V де Аро,,
6000000002447103414,Q74299,Irdabama,,,,,,,
6000000002447112218,Q135697,Gradlon,グラドロン,,,,Градлон Великий,,
6000000002447112231,Q135819,Salomó I d'Armòrica,,,,,Саломон I,,
6000000002447114415,Q136849,Serwyl ab Usai,,,,,Сергил ап Исаи,,Serwyl ab Usai
6000000002447118571,Q122441,Mathieu II de Montmorency,マテュー2世・ド・モンモランシー,馬蒂耶二世·德·蒙莫朗西,,ماتيو الثاني بارون مونمورانسي,Матье II де Монморанси,Ματθαίος Β΄ του Μονμορανσύ,Mathieu II de Montmorency
6000000002447118580,Q128661,Emma de Laval,,,,,Эмма де Лаваль,,
6000000002447185479,Q116437,"Geoffrey I, Duke of Brittany",ジョフロワ1世,布列塔尼的若弗鲁瓦一世,,جيفري الأول,Жоффруа I,Γοδεφρείδος Α΄ της Βρετάνης,
6000000002447185492,Q206041,Havoise De Normandie,,,,,,,
6000000002447238314,Q206043,Ercheswinde de Herstal,,,,,,,
6000000002447238331,Q118967,Angilbert,アンギルバート,昂吉尔贝尔,,,Ангильберт,,
6000000002447248014,Q206045,Christine von Osterreich,,,,,,,
6000000002447256992,Q166611,Kamsarakan,,,,,,,
6000000002447256998,Q166687,Kamsarakan,,,,,,,
6000000002447257004,Q166739,Kamsarakan,,,,,,,
6000000002447257205,Q165304,Samos Ervanduni,,,,,,,
6000000002447257212,Q165217,Ervand Ervanduni,,,,,,,
6000000002447257896,Q165331,Φίλιππος,,,,,,Φίλιππος,
6000000002447318552,Q93804,Ben Neariah ,,,,,,,
6000000002447318557,Q93798,Neariah ,,,,,,,
6000000002447318569,Q93796,Barsine da Persia ,,,,,,,
6000000002447318574,Q93778,Abb Yehezqiyah ,,,,,,,
6000000002447318579,Q93770,Gid Di Yehezqiyah ,,,,,,,
6000000002447318584,Q93760,Ben Hanani ,,,,,,,
6000000002447338879,Q77410,Julia Iotapa  of Commagene,,,,,,,
6000000002453715498,Q112504,Adelaide-Blanche of Anjou,アデライード・ダンジュー,阿德莱德,,,Аделаида-Бланка Анжуйская,Αδελαΐδα του Ανζού,
6000000002457013227,Q115039,Charlemagne,カール大帝,查理大帝,शारलेमेन,شارلمان,Карл Великий,Καρλομάγνος,
6000000002459902739,Q127890,Iorwerth Drwyndwn,ヨルウェルス,约沃思·德伦敦,,,Йорвет ап Оуайн,,
6000000002459920044,Q206048,Gerberga de PROVENZA,,,,,,,
6000000002459921160,Q101007,Toda  Garces,,,,,,,
6000000002459921196,Q105015,Ricarda  d'Astarac,,,,,,,
6000000002459921501,Q105001,"Guillaume, comte d'Astarac",,,,,,,
6000000002459923049,Q104315,"Guillaume Garcia de Gascogne, comte de Fesensac",,,,,,,
6000000002461246164,Q121113,David I of Scotland,デイヴィッド1世,大卫一世,डेविड ी ऑफ़ स्कॉटलैंड,ديفيد الأول ملك اسكتلندا,Давид I Святой,Δαυίδ Α΄ της Σκωτίας,David I of Scotland
6000000002463599358,Q105957,Aldonza  Alfonso de Leon,,,,,,,
6000000002465038702,Q195080,"Nefertiti, queen of Egypt",,,,,,,
6000000002465068862,Q195081,"Tiye [Taia, Tiy and Tiyi] san Queen of Egypt",,,,,,,
6000000002465094974,Q195082,Nebmaatre Amenhotep III Pharaoh of Egypt,,,,,,,
6000000002466110291,Q206049,"Albert I le Pieux, comte de Vermandois",,,,,,,
6000000002475161686,Q149827,"John de Warenne, 7th Earl of Surrey",ジョン・ド・ワーレン (第7代サリー伯爵),第七代舒梨伯爵約翰·德華倫,,,Джон де Варенн,,
6000000002478403887,Q96379,Ahmed,,,,,,,
6000000002478474242,Q206050,Herman de Hainaut comte de Hainaut,,,,,,,
6000000002478492961,Q95814,Mohamed,,,,,,,
6000000002478576355,Q98368,Saleh  Bendella,,,,,,,
6000000002478603468,Q97738,Abderrahmane,,,,,,,
6000000002478709075,Q97047,Issa,,,,,,,
6000000002480182464,Q206051,Alix de Blois-Champagne,,,,,,,
6000000002487226402,Q105149,Nuno Perez de Guzman,,,,,,,
6000000002487237609,Q103203,"D. Goncalo  Mendes de Souza, o ""Bom""",,,,,,,
6000000002487912490,Q100639,Nuno  Vasques Gutierrez,アーネム＝ナイメーヘン都市圏,阿納姆-奈梅亨都會區,,,,,
6000000002487912497,Q101085,Sancha  Gomes,チャールズ・シュナイダー,查爾斯·康拉德·施奈德,,تشارلز شنايدر,,,
6000000002502325138,Q100174,Brunilde,,,,,,,
6000000002503036414,Q149023,"Thomas of Brotherton, 1st Earl of Norfolk",トマス・オブ・ブラザートン (初代ノーフォーク伯爵),托马斯,,توماس من بروثيرتون، إيرل نورفولك الأول,"Томас Бразертон, 1-й граф Норфолк",Τόμας του Μπράδερτον,
6000000002503664698,Q206052,Blanche d'Aquitaine,,,,,,,
6000000002503700247,Q206053,Richardus de Bourgogne,,,,,,,
6000000002512264794,Q123251,Gunnhildr Sveinsdóttir,グンヒルド,,,,Гунхильда Свейнсдоттир,Γκούννχιλντρ Σβέινσνταττιρ,Gunnhildr Sveinsdóttir
6000000002512272407,Q125713,Tora Torbergsdatter,トーラ・トールベルグスダッテル,托拉·托爾格斯多特,,,Тора Торбергсдаттер,Τόρα Τόργκμπερσνταττερ,Tora Torbergsdatter
6000000002512272519,Q118740,"Gunnhild, Mother of Kings",グンヒルド,冈希尔德·，·马瑟·奥夫·金斯,,,Гуннхильд Мать Конунгов,"Γκούνχιλντ, μητέρα των βασιλέων",
6000000002512346178,Q121985,Sofia of Minsk,ソフィヤ・ウラジミロヴナ,明斯克的索菲娅,,,София Владимировна,Σοφία του Μινσκ,
6000000002512613884,Q72221,Claudia,,,,,,,
6000000002512619504,Q167056,Michel ou Georges Taronites,,,,,,,
6000000002512619509,Q167036,Private,,,,,,,
6000000002512619514,Q167020,Private,,,,,,,
6000000002512619519,Q167035,Private,,,,,,,
6000000002512619524,Q167002,Gregoire Taronites,,,,,,,
6000000002512619531,Q166994,Achot Taronites,,,,,,,
6000000002512619538,Q166987,BAGROT TARONITES BAGRATIDE,,,,,,,
6000000002512619544,Q166993,Private,,,,,,,
6000000002512619549,Q166982,ASOT III BAGRATIDE,,,,,,,
6000000002512619555,Q166975,GREGOIRE BAGRATIDE,,,,,,,
6000000002512619561,Q166966,Person Q166966,,,,,,,
6000000002512619566,Q166952,BAGRAT II BAGRATIDE Bagratid,,,,,,,
6000000002512619572,Q166931,ACHOT III-IV BAGRATIDE,,,,,,,
6000000002512619580,Q166907,N. MAMIKONIDE,,,,,,,
6000000002512619588,Q166930,SMBAT VII BAGRATIDE,,,,,,,
6000000002512619596,Q166881,SAMUEL MAMIKONIDE,,,,,,,
6000000002512619604,Q166849,DAVID MAMIKONIDE,,,,,,,
6000000002512619612,Q166815,HRAHAT MAMIKONIDE,,,,,,,
6000000002512619620,Q166777,HAMAZASP II MAMIKONIDE,,,,,,,
6000000002512619628,Q166814,N. RECHTOUNI,,,,,,,
6000000002512619636,Q166736,DAVID MAMIKONIDE,,,,,,,
6000000002512619644,Q166684,MUSHEL MAMIKONIDE,,,,,,,
6000000002512619756,Q166218,Ashkhen of Alania,,,,,,,
6000000002516887127,Q74711,Semiramis,セミラミス,沙米拉姆,,سميراميس,Семирамида,Σεμίραμις,
6000000002516948021,Q74726,"Shalmaneser III, king of Assyria",,,,,,,
6000000002517095903,Q74870,Ashur-Dan I,,,,,,,
6000000002517214344,Q74801,"Ashur-rabi II, king of Assyria",,,,,,,
6000000002517277135,Q74810,Ashurnasirpal I,アッシュールナツィルパル1世,亚述那西尔帕一世,,آشور ناصربال الأول,Ашшур-нацир-апал I,Ασουρνασιρπάλ Α΄,
6000000002517328114,Q74828,Tiglath-Pileser I,,,,,,,
6000000002517478779,Q75168,"Ashur-uballit I, king of Assyria",,,,,,,
6000000002517526271,Q75090,Arik-den-ili,,,,,,,
6000000002517586322,Q75126,Enlil-nirari,,,,,,,
6000000002517596849,Q75267,Ashur-nirari II,,,,,,,
6000000002517608452,Q75198,Eriba-Adad I,,,,,,,
6000000002517709679,Q75228,Ashur-bel-nisheshu,アッシュール・ベル・ニシェシュ,亚述贝尔尼谢舒,अशुर-बेल-निशेशु,آشور بيل نشيشو,Ашшур-бел-нишешу,Ασούρ-μπεν-νισεσού,
6000000002517716512,Q75309,Enlil-Nasir II,,,,,,,
6000000002517730432,Q75414,"Bel-bani, king of Assyria",,,,,,,
6000000002517869069,Q75417,"Adasi, king of Assyria",,,,,,,
6000000002517881160,Q75411,Bazaya,,,,,,,
6000000002520376729,Q171985,Private,,,,,,,
6000000002520428528,Q171987,Private,,,,,,,
6000000002520434651,Q171988,Private,,,,,,,
6000000002520503658,Q171986,Private,,,,,,,
6000000002520558458,Q163316,Person Q163316,,,,,,,
6000000002520559565,Q162362,Person Q162362,,,,,,,
6000000002520590811,Q164156,Private,,,,,,,
6000000002520592600,Q171991,Private,,,,,,,
6000000002520593423,Q171990,Private,,,,,,,
6000000002520635126,Q171989,Private,,,,,,,
6000000002520657149,Q171711,Private,,,,,,,
6000000002527618911,Q137541,Arne Arnmodsson,,,,,Арне Армодссон,,
6000000002527704016,Q137546,Sigrid Finnsdottir av Austraat og Halland,,,,,,,
6000000002531838996,Q113629,Gontinha  Eriz,,,,,,,
6000000002531925658,Q103288,Fernao  Mendes d'Antas,,,,,,,
6000000002531985751,Q105331,N.N.,,,,,,,
6000000002532004077,Q105351,Dom Fernao Ramires  Quartela o Acha,,,,,,,
6000000002540597680,Q164318,R. Tg. Wirobumi,,,,,,,
6000000002540626580,Q163917,Tg. Singoranu,,,,,,,
6000000002543211227,Q166266,Bambish of Armenia,,,,,,,
6000000002543244556,Q136877,Anarawd ap Rhodri,アナラウド・アプ・ロドリ,阿纳劳德·阿普·罗德里,,,Анарауд ап Родри,Άναραουντ απ Ρόντρι,
6000000002543475272,Q166057,,,,,,,,
6000000002553540163,Q146636,Afraig inghen Fergusa a Gallobha,,,,,,,
6000000002553595095,Q137062,Bjǫrn Grímsson,,,,,,,
6000000002553629374,Q139357,Fin Hareksson,,,,,,,
6000000002569251622,Q165301,Reine de Sophene ???,,,,,,,
6000000002572920173,Q151241,Magnus Bengtsson,,,,,,,
6000000002576073350,Q206054,Conan II de Rennes Count de Brittany,,,,,,,
6000000002576543577,Q206055,Hedwig Von Flinsbach,,,,,,,
6000000002576596828,Q206056,Beatrix de Craon,,,,,,,
6000000002576711388,Q206057,Beatrix Von Arnsberg,,,,,,,
6000000002578070235,Q33241,Jorg Wysy  Frey,,,,,,,
6000000002578070242,Q93443,Margaret of Maysterspark  Burgester,,,,,,,
6000000002580313631,Q206058,Lantfried von Alemannien II,,,,,,,
6000000002580332651,Q195083,Tadibast,,,,,,,
6000000002580334987,Q206059,Adalberto I di Bologna,,,,,,,
6000000002580352830,Q195084,Tabektenasket,,,,,,,
6000000002580574495,Q206060,.... di Toscana,,,,,,,
