geni_id	qids	in_our_tree
6000000012548681880	Q14127377	yes
6000000012548754466	Q14753506	yes
6000000012548771595	Q11969920	yes
6000000012548783506	Q10329740	yes
6000000012548849425	Q14753579	yes
6000000012548909261	Q14753598	yes
6000000012548926266	Q14124559	yes
6000000012552874024	Q136709236	yes
6000000012553098486	Q135742974	yes
6000000012553520235	Q136670734	yes
6000000012554219721	Q15998813	yes
6000000012554276042	Q4722581	yes
6000000012554400736	Q6218896	yes
6000000012554967554	Q105354945	yes
6000000012555008211	Q591809	yes
6000000012555304085	Q601975	yes
6000000012556204095	Q48688082	yes
6000000012556355175	Q139396299	yes
6000000012557559069	Q137823582	yes
6000000012557737459	Q105557018	yes
6000000012558015302	Q13636681	yes
6000000012558209489	Q47516001	yes
6000000012558295111	Q2484581	yes
6000000012558750468	Q29354907	yes
6000000012558896143	Q3499922	yes
6000000012559163988	Q5537895	yes
6000000012559386955	Q109628726	yes
6000000012559630481	Q124293256	yes
6000000012559719368	Q116814147	yes
6000000012560544993	Q140544603	yes
6000000012561085717	Q967556	yes
6000000012561156892	Q675849	yes
6000000012561271764	Q11856558	yes
6000000012561824080	Q16115525	yes
6000000012562804727	Q2512422	yes
6000000012565313598	Q125848681	yes
6000000012565975423	Q3181660	yes
6000000012566077834	Q879250	yes
6000000012566690260	Q138747304	yes
6000000012566763624	Q104249355	yes
6000000012566867716	Q104249351	yes
6000000012567355777	Q105506775	yes
6000000012567400042	Q5221370	yes
6000000012567401690	Q12348762	yes
6000000012567873337	Q105506788	yes
6000000012567958255	Q1304754	yes
6000000012568005927	Q104249352	yes
6000000012568027710	Q967502	yes
6000000012568092530	Q2003369	yes
6000000012568170498	Q104249349	yes
6000000012568176482	Q3178471	yes
6000000012568399810	Q7343316	yes
6000000012568930228	Q6885559	yes
6000000012569875214	Q5955990	yes
6000000012570120955	Q6119353	yes
6000000012570165490	Q557436	yes
6000000012570275277	Q114742056	yes
6000000012570291342	Q24016008	yes
6000000012570965307	Q233412	yes
6000000012570972702	Q4803533	yes
6000000012571492403	Q105508442	yes
6000000012574474739	Q102799	yes
6000000012574961323	Q8014974	yes
6000000012575297832	Q111658506	yes
6000000012576345943	Q115694836	yes
6000000012576493735	Q3809468	yes
6000000012576701563	Q12344101	yes
6000000012576850417	Q8019098	yes
6000000012576883886	Q12328179	yes
6000000012576927624	Q12321386	yes
6000000012577577612	Q95465410	yes
6000000012578660775	Q113976786	yes
6000000012578825734	Q107557869	yes
6000000012578962065	Q12275498	yes
6000000012579071713	Q104411653	yes
6000000012579208598	Q956654	yes
6000000012579357553	Q105567450	yes
6000000012579485299	Q6227571	yes
6000000012579498242	Q120731649	yes
6000000012579839959	Q7788439	yes
6000000012579870157	Q310798	yes
6000000012579914688	Q63033788	yes
6000000012580637533	Q75767553	yes
6000000012580925672	Q109830111	yes
6000000012580942738	Q434575	yes
6000000012581585932	Q106464420	yes
6000000012581957259	Q106464426	yes
6000000012587363492	Q105615565	yes
6000000012587459961	Q2847437	yes
6000000012587585046	Q137595756	yes
6000000012587597410	Q108900102	yes
6000000012587661088	Q6697470	yes
6000000012588404509	Q94843337	yes
6000000012588602926	Q735977	yes
6000000012588627750	Q16439293	yes
6000000012589273909	Q2680828	yes
6000000012590019349	Q12713419	yes
6000000012590039308	Q3434664	yes
6000000012590297769	Q104701118	yes
6000000012590611395	Q1763440	yes
6000000012591527280	Q4888205	yes
6000000012591537228	Q4888204	yes
6000000012592073908	Q2273636	yes
6000000012592781593	Q124326594	yes
6000000012593078721	Q16493486	yes
6000000012593100956	Q5484900	yes
6000000012593206803	Q5993615	yes
6000000012593311142	Q1977875	yes
6000000012596080605	Q81296356	yes
6000000012596427000	Q6536595	yes
6000000012596745541	Q3529440	yes
6000000012596767406	Q5545566	yes
6000000012597073293	Q4020177	yes
6000000012597355740	Q1609356	yes
6000000012597456179	Q12792660	yes
6000000012597619195	Q3275640	yes
6000000012598517865	Q5914298	yes
6000000012598542114	Q2301289	yes
6000000012598855694	Q3564850	yes
6000000012599136436	Q11854449	yes
6000000012599232369	Q12429201	yes
6000000012599519408	Q6019416	yes
6000000012599577365	Q168149	yes
6000000012599788929	Q27178681	yes
6000000012599859115	Q5497299	yes
6000000012599873398	Q105355820	yes
6000000012599903558	Q177497	yes
6000000012599940319	Q212648	yes
6000000012600086274	Q5294944	yes
6000000012600105376	Q725086	yes
6000000012600119760	Q132775282	yes
6000000012600435811	Q5716957	yes
6000000012600557206	Q105469835	yes
6000000012600787338	Q252932	yes
6000000012601309840	Q1505513	yes
6000000012603660351	Q4768861	yes
6000000012605338350	Q6137514	yes
6000000012606409755	Q380085	yes
6000000012606597822	Q355444	yes
6000000012606637555	Q9095271	yes
6000000012606687959	Q1190016	yes
6000000012606937310	Q126964373	yes
6000000012607295765	Q21532112	yes
6000000012607318607	Q19631630	yes
6000000012607594277	Q2352658	yes
6000000012607813300	Q94881594	yes
6000000012608070645	Q5294884	yes
6000000012608367721	Q346562	yes
6000000012608545517	Q5992823	yes
6000000012608609071	Q6250100	yes
6000000012608698959	Q5393004	yes
6000000012609037942	Q16013641	yes
6000000012609038625	Q6111524	yes
6000000012609040496	Q6076935	yes
6000000012609060929	Q8004231	yes
6000000012609083374	Q13442375	yes
6000000012609115721	Q7227480	yes
6000000012609124206	Q707558	yes
6000000012609150532	Q684140	yes
6000000012609197243	Q4679578	yes
6000000012609410742	Q3094878	yes
6000000012609914441	Q4758296	yes
6000000012609914645	Q3140470	yes
6000000012610127439	Q105473975	yes
6000000012610231221	Q104703654	yes
6000000012610265115	Q105361388	yes
6000000012610300770	Q26111537	yes
6000000012610527031	Q718922	yes
6000000012611067569	Q94871993	yes
6000000012611323403	Q113799996	yes
6000000012611367717	Q55851458	yes
6000000012611408387	Q6133451	yes
6000000012611549573	Q128046419	yes
6000000012611574412	Q105510450	yes
6000000012611580403	Q105510484	yes
6000000012611598420	Q104447016	yes
6000000012612474733	Q61268658	yes
6000000012612788398	Q94911633	yes
6000000012612961379	Q113553	yes
6000000012613341450	Q55315284	yes
6000000012614030108	Q109398260	yes
6000000012615081166	Q12338543	yes
6000000012615253166	Q4393264	yes
6000000012615300269	Q7558708	yes
6000000012615391181	Q109398259	yes
6000000012615820790	Q1787977	yes
6000000012616123811	Q557091	yes
6000000012616132355	Q346015	yes
6000000012616414001	Q108429802	yes
6000000012616737726	Q113800056	yes
6000000012617105012	Q33106446	yes
6000000012617446128	Q11879220	yes
6000000012617446158	Q11081098	yes
6000000012617707382	Q105643040	yes
6000000012617818074	Q258960	yes
6000000012617818118	Q12017640	yes
6000000012617912624	Q28717880	yes
6000000012617978602	Q461104	yes
6000000012617995490	Q106819527	yes
6000000012618093160	Q4492702	yes
6000000012618117589	Q11985206	yes
6000000012618217418	Q3509860	yes
6000000012618310233	Q3568918	yes
6000000012618318570	Q12047141	yes
6000000012618334828	Q12026507	yes
6000000012618437322	Q16334588	yes
6000000012618898061	Q711658	yes
6000000012619684346	Q5711082	yes
6000000012620015147	Q7411891	yes
6000000012620162955	Q112143869	yes
6000000012620309416	Q60623788	yes
6000000012620309419	Q89750	yes
6000000012620392237	Q19845816	yes
6000000012620462853	Q3072011	yes
6000000012620615998	Q104684980	yes
6000000012620743471	Q105361431	yes
6000000012620797664	Q7410888	yes
6000000012620811946	Q105361138	yes
6000000012620926196	Q104702279	yes
6000000012620984675	Q5836740	yes
6000000012621180313	Q105573798	yes
6000000012621300710	Q104702242	yes
6000000012621629276	Q141775	yes
6000000012621716894	Q4166181	yes
6000000012621735324	Q132767445	yes
6000000012621739483	Q5722357	yes
6000000012621939856	Q5538208	yes
6000000012622124339	Q449287	yes
6000000012622670416	Q97432792	yes
6000000012622674604	Q98908082	yes
6000000012623020384	Q104545092	yes
6000000012623426552	Q47462848	yes
6000000012624130326	Q6279937	yes
6000000012626480444	Q12006917	yes
6000000012626606474	Q117157266	yes
6000000012626682739	Q139970683	yes
6000000012627371245	Q128158553	yes
6000000012627474302	Q15942969	yes
6000000012628681019	Q889307	yes
6000000012629023347	Q12789007	yes
6000000012629122397	Q2578420	yes
6000000012629183135	Q15959334	yes
6000000012629210304	Q5081813	yes
6000000012629230594	Q104252848	yes
6000000012629450936	Q8201428	yes
6000000012629500905	Q12796771	yes
6000000012629559017	Q1424170	yes
6000000012629605337	Q12788074	yes
6000000012629615242	Q155079	yes
6000000012629615342	Q12796721	yes
6000000012629799663	Q2394970	yes
6000000012629950244	Q7183126	yes
6000000012630004381	Q459125	yes
6000000012630036553	Q443665	yes
6000000012630375794	Q94929003	yes
6000000012630651430	Q28025468	yes
6000000012630760753	Q84648	yes
6000000012630781426	Q106547937	yes
6000000012631061372	Q140622747	yes
6000000012631082424	Q5728250	yes
6000000012631089334	Q67198444	yes
6000000012631203349	Q599050	yes
6000000012631276209	Q1580315	yes
6000000012631867754	Q8019073	yes
6000000012631898583	Q1808806	yes
6000000012631969861	Q16406949	yes
6000000012632326325	Q1370058	yes
6000000012632400813	Q6248319	yes
6000000012632427928	Q126996052	yes
6000000012632454900	Q7708542	yes
6000000012632795560	Q1396471	yes
6000000012632854661	Q47516069	yes
6000000012632864378	Q7287971	yes
6000000012632876505	Q973190	yes
6000000012633595774	Q126996054	yes
6000000012633782368	Q174957	yes
6000000012634196696	Q8016081	yes
6000000012634244738	Q428967	yes
6000000012634728297	Q140041622	yes
6000000012634733890	Q5360762	yes
6000000012635203278	Q2081735	yes
6000000012635452561	Q80212840	yes
6000000012637004723	Q14623608	yes
6000000012638116717	Q15069050	yes
6000000012638487339	Q4993807	yes
6000000012638706970	Q21664280	yes
6000000012638805674	Q794402	yes
6000000012640103583	Q116428	yes
6000000012640215620	Q66123639	yes
6000000012640393402	Q4887981	yes
6000000012640766428	Q28114036	yes
6000000012640910200	Q8006557	yes
6000000012640996275	Q128221	yes
6000000012641296676	Q5392271	yes
6000000012641481080	Q106870444	yes
6000000012641623354	Q713467	yes
6000000012641719444	Q345365	yes
6000000012642215435	Q1606459	yes
6000000012642230216	Q20257816	yes
6000000012642265161	Q467077	yes
6000000012642272804	Q4346001	yes
6000000012642290240	Q7931015	yes
6000000012642462678	Q9384778	yes
6000000012642538491	Q97992	yes
6000000012643278240	Q5171367	yes
6000000012643349797	Q104700746	yes
6000000012643458040	Q105372694	yes
6000000012643573659	Q105604445	yes
6000000012643815938	Q69301791	yes
6000000012644012612	Q3482506	yes
6000000012644016961	Q1105615	yes
6000000012644150335	Q1243320	yes
6000000012644786423	Q130344230	yes
6000000012645669121	Q239339	yes
6000000012646926591	Q576965	yes
6000000012646944035	Q30902476	yes
6000000012647699521	Q11730493	yes
6000000012647955232	Q65175668	yes
6000000012651234262	Q6028280	yes
6000000012651274954	Q16355864	yes
6000000012651609257	Q7609295	yes
6000000012651941624	Q108476182	yes
6000000012652026655	Q2819666	yes
6000000012652134911	Q3301675	yes
6000000012652411242	Q124334	yes
6000000012652507871	Q5069857	yes
6000000012652820625	Q12792720	yes
6000000012652868719	Q139976455	yes
6000000012653011449	Q105503962	yes
6000000012653261797	Q1346538	yes
6000000012653263356	Q101633413	yes
6000000012653571802	Q4270936	yes
6000000012653701557	Q5605895	yes
6000000012653938662	Q104406081	yes
6000000012653948368	Q104219332	yes
6000000012653964093	Q12324302	yes
6000000012654329004	Q455342	yes
6000000012654497325	Q12349164	yes
6000000012654543932	Q104805633	yes
6000000012654664215	Q5336309	yes
6000000012655120739	Q97538725	yes
6000000012655725518	Q1354225	yes
6000000012655947005	Q138359480	yes
6000000012658299932	Q104658273	yes
6000000012658591193	Q105463972	yes
6000000012658596771	Q140969901	yes
6000000012658601143	Q104249217	yes
6000000012658973204	Q6228485	yes
6000000012659141901	Q60815991	yes
6000000012659464472	Q104653357	yes
6000000012659747809	Q104409825	yes
6000000012659993708	Q105593849	yes
6000000012660105079	Q104658394	yes
6000000012660814924	Q106472012	yes
6000000012660891182	Q105617858	yes
6000000012661008012	Q105600114	yes
6000000012661484575	Q126727680	yes
6000000012661950094	Q2274250	yes
6000000012662179144	Q2186262	yes
6000000012662266847	Q11859928	yes
6000000012662362457	Q5893797	yes
6000000012662378259	Q26179800	yes
6000000012662763624	Q2102702	yes
6000000012663320260	Q26810096	yes
6000000012663442501	Q2068224	yes
6000000012663557280	Q6287295	yes
6000000012663571639	Q6245757	yes
6000000012663578764	Q105455451	yes
6000000012663812297	Q105526450	yes
6000000012663872323	Q104211064	yes
6000000012664114995	Q126996057	yes
6000000012664317168	Q55682840	yes
6000000012664537163	Q104702771	yes
6000000012664555363	Q314938	yes
6000000012664843019	Q104219064	yes
6000000012664909440	Q7045381	yes
6000000012665530968	Q30015574	yes
6000000012666032620	Q105472146	yes
6000000012666503478	Q1825821	yes
6000000012666775309	Q15063420	yes
6000000012666867948	Q101542885	yes
6000000012666939501	Q197539	yes
6000000012667141672	Q714490	yes
6000000012667377216	Q11084899	yes
6000000012667788201	Q5819102	yes
6000000012668303155	Q179157	yes
6000000012668432952	Q10451593	yes
6000000012668929280	Q16030125	yes
6000000012669475395	Q104873826	yes
6000000012669663280	Q2154877	yes
6000000012669858624	Q987090	yes
6000000012669888237	Q1245693	yes
6000000012669916537	Q1769271	yes
6000000012671204000	Q2607385	yes
6000000012672546533	Q3305484	yes
6000000012672792120	Q83233	yes
6000000012673140710	Q104450176	yes
6000000012673149683	Q105723897	yes
6000000012673500246	Q94621201	yes
6000000012673993517	Q936663	yes
6000000012673997529	Q55673599	yes
6000000012673999732	Q15436019	yes
6000000012674098706	Q16007744	yes
6000000012674146330	Q120933	yes
6000000012674263275	Q77106	yes
6000000012674318235	Q1018623	yes
6000000012674480560	Q4994310	yes
6000000012674583524	Q17119839	yes
6000000012675056212	Q131296281	yes
6000000012675420878	Q1701509	yes
6000000012676005911	Q19911302	yes
6000000012676119685	Q2820090	yes
6000000012676214500	Q104652685	yes
6000000012676494805	Q104985196	yes
6000000012676503973	Q340108	yes
6000000012676526116	Q6861304	yes
6000000012676571150	Q5407040	yes
6000000012676572071	Q5171373	yes
6000000012676701937	Q4961597	yes
6000000012676861805	Q7922059	yes
6000000012676883200	Q551364	yes
6000000012676904664	Q5343986	yes
6000000012676906699	Q4888339	yes
6000000012676906721	Q5369149	yes
6000000012676949673	Q2525166	yes
6000000012676975611	Q15460780	yes
6000000012676999911	Q15995741	yes
6000000012677010170	Q7787806	yes
6000000012677052119	Q5341442	yes
6000000012677056691	Q8015311	yes
6000000012677062033	Q105390355	yes
6000000012677062039	Q105390356	yes
6000000012677070801	Q5258190	yes
6000000012677082665	Q5248779	yes
6000000012677129291	Q8010989	yes
6000000012677133458	Q7236881	yes
6000000012677133521	Q16031208	yes
6000000012677148040	Q7978886	yes
6000000012677148400	Q16031662	yes
6000000012677151425	Q12791923	yes
6000000012677156359	Q6244217	yes
6000000012677164314	Q105390353	yes
6000000012677174364	Q5134121	yes
6000000012677176300	Q7348911	yes
6000000012677176325	Q16031086	yes
6000000012677179911	Q7816756	yes
6000000012677184294	Q5344992	yes
6000000012677184441	Q8010618	yes
6000000012677187304	Q3784959	yes
6000000012677190348	Q4757473	yes
6000000012677190982	Q16006531	yes
6000000012677211380	Q118116	yes
6000000012677212412	Q104673675	yes
6000000012677212417	Q104673641	yes
6000000012677220477	Q7348822	yes
6000000012677221273	Q4821569	yes
6000000012677235501	Q126933236	yes
6000000012677242778	Q5295099	yes
6000000012677277389	Q16003894	yes
6000000012677332436	Q5132901	yes
6000000012677332890	Q105654905	yes
6000000012677333439	Q7334211	yes
6000000012677356282	Q6504226	yes
6000000012677425927	Q19788113	yes
6000000012678619390	Q104812030	yes
6000000012679461917	Q2038763	yes
6000000012679472887	Q463673	yes
6000000012679666392	Q1652320	yes
6000000012680291499	Q275098	yes
6000000012683543784	Q4720002	yes
6000000012683717243	Q10310800	yes
6000000012684101926	Q105638625	yes
6000000012684277621	Q464324	yes
6000000012684373450	Q2645983	yes
6000000012684373454	Q2645975	yes
6000000012684641142	Q30223945	yes
6000000012685430126	Q105505682	yes
6000000012686080472	Q211566	yes
6000000012686748595	Q106564663	yes
6000000012686797709	Q126390740	yes
6000000012686897180	Q105573790	yes
6000000012687033587	Q105564500	yes
6000000012687067333	Q7087513	yes
6000000012687067667	Q6137059	yes
6000000012687079456	Q111962390	yes
6000000012687084508	Q42753712	yes
6000000012687152389	Q3181400	yes
6000000012687156451	Q60168284	yes
6000000012687175334	Q105573792	yes
6000000012687202261	Q1738850	yes
6000000012687217337	Q105643590	yes
6000000012687232240	Q105643589	yes
6000000012687308241	Q111962004	yes
6000000012687435247	Q106871792	yes
6000000012687726560	Q2655547	yes
6000000012688006932	Q23653330	yes
6000000012688083004	Q105519770	yes
6000000012688179661	Q5724668	yes
6000000012688236661	Q105519748	yes
6000000012689144405	Q886890	yes
6000000012689485290	Q214066	yes
6000000012689908135	Q104658513	yes
6000000012690304945	Q104543647	yes
6000000012690598725	Q105387700	yes
6000000012691694204	Q17711898	yes
6000000012692399973	Q6228879	yes
6000000012693043859	Q42853147	yes
