anchors	qid	geni_id	wikidata_label	geni_name	evidence
2	Q96240853	6000000003169545362	Katarina Bengtsdotter	Katarina Bengtsdotter (Folkungaätten)	father: Q5569990 carries 6000000012961002090, and so does our tree | mother: Q4978551 carries 6000000005080817262, and so does our tree
2	Q96244129	6000000002012960004	Helene Margrete von Hausmann	Helena Margareta von Hausmann	father: Q5049088 carries 6000000002013025069, and so does our tree | mother: Q6370094 carries 6000000002012998447, and so does our tree
2	Q96244131	6000000003149612334	Ide Sophie Budde	Ide Sophie Fredriksdatter Budde	father: Q96244132 carries 6000000003149309721, and so does our tree | mother: Q96244133 carries 6000000003149302726, and so does our tree
2	Q97030	6000000014169255318	Henry X, Count of Reuss-Lobenstein	Heinrich X Reuss Graf Reuß zu Lobenstein B18	father: Q97035 carries 6000000014169164920, and so does our tree | mother: Q20108400 carries 6000000006727764695, and so does our tree
2	Q98697738	370166216450011194	NN Karlsdotter (Lejonbalk)	Katarina Karlsdotter Lejonbalk	father: Q5900594 carries 6000000004533635970, and so does our tree | mother: Q61982215 carries 6000000004974399295, and so does our tree
2	Q98698674	6000000015129936737	Gerhard von Dönhoff, Lord of Strazde and Rindzele	"Gerhard von Doenhoff ""der Alte"""	father: Q98698677 carries 6000000018780680548, and so does our tree | mother: Q98698680 carries 6000000018781112203, and so does our tree
2	Q99301900	6000000001874459384	Katarina Margareta, Baroness Bonde	Catharina Margareta Margreta Bonde till Esplunda	father: Q1254296 carries 6000000007511906322, and so does our tree | mother: Q99301951 carries 6000000007511906341, and so does our tree
2	Q99301913	6000000006733672169	Agneta Knutsdotter (Lillie)	Agneta Knutsdotter Lillie till Ökna	father: Q5952048 carries 6000000007255497390, and so does our tree | mother: Q99301915 carries 6000000005931155527, and so does our tree
2	Q99301933	4349450	Karin Eriksdotter av Fogelvik och Vinstorp	Carin Eriksdotter Gyldenstierne	father: Q5715530 carries 6000000003407114425, and so does our tree | mother: Q4767146 carries 6000000001448263075, and so does our tree
2	Q99302119	6000000013463063312	Grevinna Margareta Oxenstierna	Margareta Oxenstierna af Korsholm och Wasa	father: Q3509294 carries 6000000001548660031, and so does our tree | mother: Q22670927 carries 6000000001548776117, and so does our tree
2	Q99800408	6000000006444171652	Alice Talbot	Alice (Talbot)	father: Q75248205 carries 6000000002113522375, and so does our tree | mother: Q75248207 carries 6000000003243328531, and so does our tree
1	Q100744516	6000000002802957675	Salomon Stern	Salomon Jacob Stern	mother: Q76300661 carries 6000000002802957585, and so does our tree
1	Q101247117	6000000001804461560	Kerstin Månsdotter av Göksholm, Heiress of Sundby	Kristina Månsdotter Natt och Dag	father: Q6000088 carries 6000000003036073169, and so does our tree
1	Q101247184	321249986350006345	Ingeborg Bengtsdotter, dowager of Bysta	Ingeborg Bengtsdotter (bjälke)	father: Q101247185 carries 6000000003791053983, and so does our tree
1	Q101247188	6000000000732125704	Ermegård|Armgard Fikkesdotter Bylow, heiress of Sundby & Brokind	Ermegard Fickesdotter Bülow	mother: Q101247192 carries 6000000003221063495, and so does our tree
1	Q101247395	6000000004974276593	Karl Sigtryggsson [Boberg]	Karl Sigtryggsson Boberg	father: Q6175684 carries 6000000004974372122, and so does our tree
1	Q101247452	6000000002566610371	Hildegard von Stade	Hildegard von Stade	father: Q21660657 carries 6000000001210528558, and so does our tree
1	Q101247640	305505408250004454	Göran Hansson Stiernsköld	Göran Hansson (Stiernsköld)	mother: Q101247642 carries 6000000005746485041, and so does our tree
1	Q101247660	6000000001306355579	Beata Karlsdotter [Vasa]	Beata Karlsdotter (Vasa)	mother: Q103787973 carries 6000000003898167768, and so does our tree
1	Q101247849	6000000001686362241	Märta Knutsdotter av Detterstorp, Heiress of Kungslena and Tun	Märta Knutsdotter (Tre Rosor)	father: Q6301913 carries 6000000002017407378, and so does our tree
1	Q101422828	6000000001531282463	Thomas Chapin	Thomas Chapin	father: Q101422841 carries 6000000000834358102, and so does our tree
1	Q101514093	6000000002576805430	Jeanne de Craon	Jeanne de Craon	father: Q3387524 carries 6000000008679279639, and so does our tree
1	Q102112662	6000000001299788566	Gundred de Warenn	Gundred de Warenne	father: Q7308926 carries 6000000006727908777, and so does our tree
1	Q102404436	6000000011160254307	Louise Stéphanie Monod	Louise Stéphanie Monod	father: Q5506716 carries 4649814, and so does our tree
1	Q102822792	6000000002447410115	Marie d'Amboise	Marie d'Amboise Chaumont	father: Q703901 carries 6000000004868902279, and so does our tree
1	Q102859746	6000000003828245091	Guillemette de Montpellier	Guilhemeta de Montpellier Comtessa consort de Melguèlh	father: Q1215396 carries 6000000000693906353, and so does our tree
1	Q102860000	6000000004287490622	Agnes de Vermandois	Agnès de Vermandois	father: Q328755 carries 6000000005864637017, and so does our tree
1	Q102862065	6000000001842580141	Elisabeth de La Tour d'Auvergne	Elisabeth Charlotte Durfot, Marquis Of de La Tour d'Auvergne	father: Q966628 carries 6000000001841619252, and so does our tree
1	Q102862098	5227336465080081295	Eléonore de Montmorency	Eléonore Montmorency	father: Q356952 carries 5218782742890054384, and so does our tree
1	Q103697	6000000003827368137	Louis the Junker	Ludwig of Hesse II.	father: Q70868 carries 6000000003827368130, and so does our tree
1	Q103771890	6000000013514604897	Margareta Kristina Frölich	Margareta Christina Frölich	father: Q5746534 carries 6000000008260341622, and so does our tree
1	Q103773541	6000000005657228013	Brita Strömfelt	Brita Strömfelt	father: Q103773553 carries 6000000005656274004, and so does our tree
1	Q103775150	6000000009885942969	Elisabeth (Elsebe) Rosen	Elisabeth von Rosen	father: Q98698497 carries 6000000015611161054, and so does our tree
1	Q103781281	6000000001669286583	Hildegard Elisabeth Üksküla	Hildegard Elisabeth von Uexkull	father: Q16269077 carries 6000000002065909222, and so does our tree
1	Q103787584	5002841002530047022	Gerver Andersdotter [Lunge]	Gørvel Andersdatter Lunge	father: Q110302974 carries 5002357788950031467, and so does our tree
1	Q104550167	6000000007787563524	Karin Mattsdotter Björnram	Karin Mattsdotter Björnram	mother: Q119465737 carries 6000000015905853805, and so does our tree
1	Q104550195	6000000001700071842	Anna Larsdotter Hordeel, Heiress of Vääksy	Anna Larsdotter Hordeel	mother: Q447040 carries 6000000001700098257, and so does our tree
1	Q104550442	6000000006127214489	judge Lage Axelsson 'Posse', squire of Rörstorp	Lage Axelsson Posse till Rörstorp	father: Q5562890 carries 6000000002736610064, and so does our tree
1	Q104550853	6000000008987269397	Magdalene von Tiesenhausen	Magdalena von Tiesenhausen	father: Q12362541 carries 6000000010141586473, and so does our tree
1	Q104550861	6000000008987305206	Anna von Rosen	Anna von Rosen	father: Q104550864 carries 6000000010081043867, and so does our tree
1	Q104830989	6000000018427580947	Robert Tascher de La Pagerie	Robert-Marguerite Tascher de la Pagerie baron de la Pagerie	father: Q104831020 carries 6000000006282826235, and so does our tree
1	Q105038114	6000000008309732285	Åke Nordenfelt	Åke Hjalmar Nordenfelt	father: Q6014618 carries 4198641, and so does our tree
1	Q105282906	6000000019728333235	Marie Elisabeth von Plettenberg	Maria Elisabeth von Plettenberg-Schwarzenberg	father: Q76624246 carries 6000000019728428148, and so does our tree
1	Q105689462	6000000015307926945	Nicolaus Bothvidi Rising	Nils Rising	mother: Q110089095 carries 6000000015308219308, and so does our tree
1	Q105791079	6000000005475721003	Cecily Stourton	Cecily Stourton	father: Q19366517 carries 6000000006444092560, and so does our tree
1	Q105796072	6000000008857442593	Anna Tisenhusen	Anna von Tiesenhausen	father: Q98698616 carries 6000000009164804243, and so does our tree
1	Q105796213	6000000001054451006	Margareta, Friherrinna Horn af Marienborg	Margareta Horn af Marienborg	father: Q2492593 carries 6000000012749365249, and so does our tree
1	Q105796357	6000000006373516015	Catharina Kristersdotter (Oxenstierna)	Catharina Oxenstierna af Eka och Lindö	father: Q5748798 carries 6000000001792337292, and so does our tree
1	Q105817118	6000000015327654046	Maria Felice Damasceni-Peretti	Maria Felice Damasceni Peretti	father: Q26253783 carries 6000000015327237651, and so does our tree
1	Q105817315	6000000020336653853	Anne de Coligny	Anne de Coligny	father: Q731770 carries 6000000010598675473, and so does our tree
1	Q1060010	6000000001745028784	Godfrey II, Count of Louvain	Godfrey II II of Lorraine count of Louvain, marquis of Antwerp, Duke of Lower Lorraine	father: Q126237 carries 6000000003146957188, and so does our tree
1	Q106077185	6000000038379748466	Johann Georg Heinrich von Ammon	Johann Georg HEINRICH von Ammon	father: Q94905262 carries 6000000135726449895, and so does our tree
1	Q106497114	6000000006808706112	Alexander Keiller	Alexander Keiller Jr	father: Q5904831 carries 6000000010460789619, and so does our tree
1	Q106627811	6000000007512949991	Christoffer Ribbing	Christoffer Pedersson Ribbing	father: Q19841277 carries 4246295551780049320, and so does our tree
1	Q107305205	6000000007759612707	Gustav Christian von der Pahlen	Gustav Christian von der Pahlen	father: Q107305206 carries 6000000008576204035, and so does our tree
1	Q107305216	6000000027404084312	Katharina, Freiin von Meyendorff	Anna Katharina (Kitty) von Meyendorff	father: Q107305217 carries 6000000010330163924, and so does our tree
1	Q107305228	6000000011471955205	Fritz, Friherre Wachtmeister af Björkö	Fritz Wachtmeister af Björkö	father: Q94862082 carries 6000000011470418514, and so does our tree
1	Q107305293	6000000003193955259	Fromhold von Tiesenhausen	Frommhold von Tiesenhausen Herr auf Haljal Kotz und Undel	father: Q98698616 carries 6000000009164804243, and so does our tree
1	Q108067629	6000000017316034819	Louise Frederikke Lerche	Louise Frederikke komtesse Lerche	father: Q12305880 carries 6000000005264408013, and so does our tree
1	Q10826312	6000000000728247095	Anna Hlohovská	Anna Hlohovská von Glogau	father: Q481444 carries 6000000006727839707, and so does our tree
1	Q108317436	6000000004868978061	Madeleine de La Rochefoucauld	Madeleine de La Rochefoucauld	mother: Q60321119 carries 6000000015639607705, and so does our tree
1	Q108336396	6000000007337177563	Richenza of Habsburg	Richenza von Habsburg	father: Q316104 carries 6000000007331031347, and so does our tree
1	Q108420594	6000000005841888006	Erik Älf	Erik Samuelsson Älf	father: Q108421228 carries 6000000005758159914, and so does our tree
1	Q108433486	6000000009544305194	Donna Anna Maria Pamphili	Anna Maria Flaminia Pamphili	mother: Q260170 carries 4722083133660026696, and so does our tree
1	Q108463906	6000000007294654215	Elisabet Enander	Elisabeth Nilsdotter Enander	father: Q108463870 carries 6000000007334078478, and so does our tree
1	Q108654170	6000000019206420570	Dorothea von Korff	Anna Dorothea von Korff a.d.H. Tergeln	father: Q108654172 carries 6000000024657287365, and so does our tree
1	Q108743050	6000000000897104416	Margareta Grip	Margareta Mauritzdotter Grip	mother: Q104550666 carries 6000000003891133580, and so does our tree
1	Q108840889	6000000007538989758	Catherine Hamilton	Catherine Hamilton	father: Q6237474 carries 6000000003454836739, and so does our tree
1	Q10887833	6000000012827234676	Yu Mingshi		father: Q15898004 carries 6000000012827084985, and so does our tree
1	Q108935505	6000000016268896429	Donna Maria Maddalena Borghese	Eleonora Maddalena Borghese	father: Q3845880 carries 6000000014163837232, and so does our tree
1	Q108935622	6000000014163408640	Eleonora Boncompagni	Eleonora Boncompagni	father: Q43255401 carries 6000000015257262529, and so does our tree
1	Q108935758	6000000015258868111	Costanza Pamphili	Costanza Pamphilj	mother: Q260170 carries 4722083133660026696, and so does our tree
1	Q108941919	6000000001842614063	Juliane Catherine de La Tour d'Auvergne	Julienne-Catherine de La Tour d'Auvergne	father: Q966628 carries 6000000001841619252, and so does our tree
1	Q109012251	6000000007211674203	Jeanne de Bauffremont, Dame de Mirebeau, de La Borde, de Ruigny	Jeanne de Bauffremont dame de Miraberau	mother: Q106976099 carries 6000000006002322820, and so does our tree
1	Q109012274	6000000014123800727	Jean Baptiste de Rochechouart, 6.Duc de Mortemart	Jean Baptiste de Rochechouart de Mortemart I	mother: Q3291510 carries 6000000014123931660, and so does our tree
1	Q109012275	6000000027540096888	Marie Madeleine de Colbert	Anne Marie Madeleine Colbert	father: Q3166555 carries 6000000014123800657, and so does our tree
1	Q109296009	6000000006127557840	Henrietta Elisabet Falkenberg af Bålby	Henriette Elisabeth Elisabet Falkenberg af Bålby	father: Q5724502 carries 6000000008889728178, and so does our tree
1	Q109296026	6000000006119813255	Brita Christina Oxenstierna af Korsholm och Wasa	Brita Christina Oxenstierna af Korsholm och Wasa	father: Q109829984 carries 6000000006119897116, and so does our tree
1	Q109296112	6000000007038272790	Gustaf Reinhold von Platen	Gustaf Reinhold von Platen	father: Q124718784 carries 6000000001312521035, and so does our tree
1	Q109296412	6000000002137313247	Christina Maria Falkenberg af Trystorp	Christina Maria Falkenberg af Trystorp	father: Q5724474 carries 6000000005231441679, and so does our tree
1	Q109296482	6000000011208653998	Christina Sparfvenfeldt	Christina Sparfvenfeldt	mother: Q110304638 carries 6000000008199661883, and so does our tree
1	Q109296511	6000000007511906450	Catharina Bonde	Catharina Bonde	father: Q5581529 carries 6000000007511906421, and so does our tree
