qid,redirected_to,geni_id,lang,wikidata,ours,state,live_is_our_alias,wikidata_aliases
Q6082455,,6000000003580303855,ja,トゥーレ・ルドベック,トレ・グスタフ・ルドベクク,differs,false,
Q6082455,,6000000003580303855,zh,,图雷·古斯塔夫·鲁德贝克克,absent_on_wikidata,false,
Q6082697,,6000000007985537209,mul,,Torsten Rudenschöld,absent_on_wikidata,false,
Q6082697,,6000000007985537209,en,Torsten Rudenschöld,Torsten Rudenschöld,match,false,Thorsten Rudenschöld
Q6092385,,6000000026306044337,en,Gösta Sandels,,we_have_none,false,Adrian Gosta Fabian Sandels | Adrian Gösta Fabian Sandels | Gosta Sandels
Q6092396,,6000000036292089942,en,Karl Sandels,,we_have_none,false,
Q6092404,,6000000011634551625,en,Samuel August Sandels,,we_have_none,false,
Q6092404,,6000000011634551625,ja,サムエル・アウグスト・サンデルス,,we_have_none,false,
Q6145888,,6000000002309876747,mul,,Göran Ludvig von Köhler,absent_on_wikidata,false,
Q6145888,,6000000002309876747,en,Georg Ludvig von Köhler,Göran Ludvig von Köhler,differs,false,
Q6158199,,6000000006783102821,mul,,Erik Odelstierna,absent_on_wikidata,false,
Q6158199,,6000000006783102821,en,Erik Odelstierna,Erik Odelstierna,match,false,
Q6158199,,6000000006783102821,ja,,エリク・オデルスティエルナ,absent_on_wikidata,false,
Q6158199,,6000000006783102821,zh,,埃里克·奥德尔斯蒂埃尔纳,absent_on_wikidata,false,
Q6161733,,6000000001883008064,mul,,Carl Fredrik Piper till Krageholm,absent_on_wikidata,false,
Q6161733,,6000000001883008064,en,Carl Fredrik Piper,Carl Fredrik Piper till Krageholm,differs,false,
Q6161733,,6000000001883008064,ja,Fredrik Piper（廷吏）,カルル・フレドリク・ピペル・ティル・クラゲホルム,differs,false,
Q6161733,,6000000001883008064,zh,,卡尔尔·夫雷德里克·皮佩尔·蒂尔·克拉盖霍尔姆,absent_on_wikidata,false,
Q6166560,,6000000009889929969,mul,Åke Rålamb,Åke Claesson Rålamb,differs,false,Åke Claesson Rålamb
Q6166560,,6000000009889929969,en,Åke Rålamb,Åke Claesson Rålamb,differs,false,
Q6166560,,6000000009889929969,ja,,オーケ・クラエソン・ローラムブ,absent_on_wikidata,false,
Q6166560,,6000000009889929969,zh,,奥凯·克拉埃松·罗拉姆布,absent_on_wikidata,false,
Q6170263,,6000000007400284855,mul,,Fredrik Bogislaus von Schwerin,absent_on_wikidata,false,
Q6170263,,6000000007400284855,en,Fredrik Bogislaus von Schwerin,Fredrik Bogislaus von Schwerin,match,false,
Q6170263,,6000000007400284855,ja,,フレドリク・ボギスラウス・ヴォン・スクヴェリン,absent_on_wikidata,false,
Q6170263,,6000000007400284855,zh,,夫雷德里克·博吉斯拉乌斯·沃恩·斯克韦里恩,absent_on_wikidata,false,
Q6175446,,6000000012044161205,mul,,Anders Sidner,absent_on_wikidata,false,
Q6175446,,6000000012044161205,en,Anders Sidner II,Anders Sidner,differs,false,
Q6175446,,6000000012044161205,ja,,アンデルス・シドネル,absent_on_wikidata,false,
Q6175446,,6000000012044161205,zh,,阿恩德尔斯·西德内尔,absent_on_wikidata,false,
Q6175928,,6000000006127570851,en,Aron Gustaf Silfversparre,,we_have_none,false,
Q6175942,,6000000007510100335,en,David Silfverstolpe,,we_have_none,false,
Q6175945,,6000000019324978972,mul,Fredrik Otto Silfverstolpe,,we_have_none,false,
Q6175945,,6000000019324978972,en,Fredrik Otto Silfverstolpe,,we_have_none,false,
Q6184896,,6000000010894303789,en,Carl Georg Sparre,,we_have_none,false,
Q6184934,,6000000006127346098,mul,,Erik Samuel Sparre af Söfdeborg,absent_on_wikidata,false,
Q6184934,,6000000006127346098,en,Eric Samuel Sparre,Erik Samuel Sparre af Söfdeborg,differs,false,
Q6185927,,6000000008649800582,mul,Jakob Wilhelm Sprengtporten,,we_have_none,false,
Q6185927,,6000000008649800582,en,Jakob Wilhelm Sprengtporten,,we_have_none,false,Jakob Vilhelm Sprengtporten
Q6188777,,6000000004594967673,en,Arvid Nils Stenbock,,we_have_none,false,
Q6190771,,6000000000840156453,mul,,Carl Emil Knut Карлов Stjernvall-Walleen,absent_on_wikidata,false,
Q6190771,,6000000000840156453,en,Emil Stjernvall-Walleen,Carl Emil Knut Карлов Stjernvall-Walleen,differs,false,
Q6193512,,6000000008650680292,mul,,Fredrik Georg Strömfelt,absent_on_wikidata,false,
Q6193512,,6000000008650680292,en,Fredrik Georg Strömfelt,Fredrik Georg Strömfelt,match,false,
Q6197518,,6000000003418900347,mul,Svantepolk Knutsson,Svantepolk Knutsson Knutsson Skarsholmsätten,differs,false,
Q6197518,,6000000003418900347,en,Svantepolk of Viby,Svantepolk Knutsson Knutsson Skarsholmsätten,differs,false,
Q6197780,,6000000019361833914,en,Wilhelm Erik Svedelius,,we_have_none,false,
Q6206392,,6000000013400608577,mul,,Fredrik Tersmeden,absent_on_wikidata,false,
Q6206392,,6000000013400608577,en,Fredrik Tersmeden,Fredrik Tersmeden,match,false,
Q6206392,,6000000013400608577,ja,,フレドリク・テルスメデン,absent_on_wikidata,false,
Q6206392,,6000000013400608577,zh,,夫雷德里克·特尔斯梅德恩,absent_on_wikidata,false,
Q6206408,,6000000013175234469,mul,,Jacob Johan Tersmeden,absent_on_wikidata,false,
Q6206408,,6000000013175234469,en,Jacob Johan Tersmeden,Jacob Johan Tersmeden,match,false,
Q6206408,,6000000013175234469,ja,,ヤコブ・ヨハン・テルスメデン,absent_on_wikidata,false,
Q6206408,,6000000013175234469,zh,,雅各布·永哈恩·特尔斯梅德恩,absent_on_wikidata,false,
Q6206421,,6000000013175221906,mul,,Lars Gustaf Tersmeden,absent_on_wikidata,false,
Q6206421,,6000000013175221906,en,Lars Gustaf Tersmeden,Lars Gustaf Tersmeden,match,false,
Q6206421,,6000000013175221906,ja,,ラーシュ・グスタフ・テルスメデン,absent_on_wikidata,false,
Q6206421,,6000000013175221906,zh,,拉尔斯·古斯塔夫·特尔斯梅德恩,absent_on_wikidata,false,
Q6206425,,6000000007441921037,mul,,Per Reinhold Tersmeden,absent_on_wikidata,false,
Q6206425,,6000000007441921037,en,Per Reinhold Tersmeden,Per Reinhold Tersmeden,match,false,
Q6206425,,6000000007441921037,ja,,ペル・レインホルド・テルスメデン,absent_on_wikidata,false,
Q6206425,,6000000007441921037,zh,,佩尔·雷伊恩霍尔德·特尔斯梅德恩,absent_on_wikidata,false,
Q6218068,,6000000007858436950,en,Carl Petter Törnebladh,,we_have_none,false,
Q6218214,,6000000002933418844,mul,Michael Törnflycht,Michaël Törnflycht till Hässelbyholm,differs,false,
Q6218214,,6000000002933418844,en,Michael Törnflycht,Michaël Törnflycht till Hässelbyholm,differs,false,
Q6218220,,6000000012056738350,mul,,Olof Olofsson Törnflycht,absent_on_wikidata,false,
Q6218220,,6000000012056738350,en,Olof Törnflycht,Olof Olofsson Törnflycht,differs,false,
Q6229400,,6000000007675744536,mul,,Elias von Walcker,absent_on_wikidata,false,
Q6229400,,6000000007675744536,en,Elias von Walcker,Elias von Walcker,match,false,
Q6229400,,6000000007675744536,ja,,エリアス・ヴォン・ヴァルクケル,absent_on_wikidata,false,
Q6229400,,6000000007675744536,zh,,埃利阿斯·沃恩·瓦尔克凯尔,absent_on_wikidata,false,
Q6235986,,1552522,mul,,Carl Gustaf Wennerstedt,absent_on_wikidata,false,
Q6235986,,1552522,en,Carl Gustaf Wennerstedt,Carl Gustaf Wennerstedt,match,false,
Q6235986,,1552522,ja,,カルル・グスタフ・ヴェネルステドト,absent_on_wikidata,false,
Q6235986,,1552522,zh,,卡尔尔·古斯塔夫·韦内尔斯特德特,absent_on_wikidata,false,
Q6240337,,6000000009585266046,mul,,Per Henrik Widmark RVO,absent_on_wikidata,false,
Q6240337,,6000000009585266046,en,Per Henrik Widmark,Per Henrik Widmark RVO,differs,false,
Q6240337,,6000000009585266046,ja,,ペル・ヘンリク・ヴィドマルク・ルヴォ,absent_on_wikidata,false,
Q6240337,,6000000009585266046,zh,,佩尔·赫恩里克·维德马尔克·尔沃,absent_on_wikidata,false,
Q6255155,,6000000013400675492,en,Gustaf Fredrik Åkerhielm,,we_have_none,false,
Q6330080,,342032974900007076,en,Elof Steuch,,we_have_none,false,"Elof Steuch, 1.Lord Steuch"
Q633094,,6000000004334763223,mul,Johannes Bureus,Johannes Thomæ Agrivillensis Bureus,differs,false,
Q633094,,6000000004334763223,en,Johannes Bureus,Johannes Thomæ Agrivillensis Bureus,differs,false,Johannes Thomae Bureus Agrivillensis
Q633094,,6000000004334763223,ja,ヨーハン・ブーレ,ヨハンネス・トメ・アグリヴィレンシス・ブレウス,differs,false,
Q633094,,6000000004334763223,zh,约翰内斯·托马松,约翰内斯·托梅·阿格里维莱恩西斯·布雷乌斯,differs,false,
Q657814,,6000000012617406308,en,Hans Henric von Essen,,we_have_none,false,Count Hans Henrik von Essen | Count Hans Henric von Essen
Q657814,,6000000012617406308,ja,ハンス・ヘンリク・フォン・エッセン,,we_have_none,false,
Q657814,,6000000012617406308,zh,汉斯·亨里克·冯·埃森,,we_have_none,false,
Q692994,,6000000007247681864,mul,,Henrik Benzelius,absent_on_wikidata,false,
Q692994,,6000000007247681864,en,Henric Benzelius,Henrik Benzelius,differs,false,Henrik Benzelius
Q692994,,6000000007247681864,ja,,ヘンリク・ベンゼリウス,absent_on_wikidata,false,
Q692994,,6000000007247681864,zh,,赫恩里克·贝恩泽利乌斯,absent_on_wikidata,false,
Q717179,,6000000011637024489,mul,Arvid Horn,Arvid Bernhard Horn af Ekebyholm,differs,false,Arvid Bernhard Horn | Arwid Horn
Q717179,,6000000011637024489,en,Arvid Horn,Arvid Bernhard Horn af Ekebyholm,differs,false,
Q717179,,6000000011637024489,ja,アルヴィド・ホルン,アルヴィド・ベルンハルド・ホルン・アフ・エケビホルム,differs,false,
Q717179,,6000000011637024489,zh,阿维德·霍恩,阿尔维德·贝尔恩哈尔德·霍尔恩·阿夫·埃凯比霍尔姆,differs,false,
Q719983,,6000000011116437821,mul,,Johan Ihre,absent_on_wikidata,false,
Q719983,,6000000011116437821,en,Johan Ihre,Johan Ihre,match,false,
Q719983,,6000000011116437821,ja,,ヨハン・イレ,absent_on_wikidata,false,
Q719983,,6000000011116437821,zh,,永哈恩·伊雷,absent_on_wikidata,false,
Q763053,,6000000013296288034,mul,,Henning Adolf Gyllenborg,absent_on_wikidata,false,
Q763053,,6000000013296288034,en,Henning Adolf Gyllenborg,Henning Adolf Gyllenborg,match,false,
Q763053,,6000000013296288034,ja,,ヘニング・アドルフ・ギレンボルグ,absent_on_wikidata,false,
Q763053,,6000000013296288034,zh,,赫尼恩格·阿多尔夫·吉莱恩博尔格,absent_on_wikidata,false,
Q792307,,6000000017999766001,mul,,Axel Otto Mörner af Morlanda,absent_on_wikidata,false,
Q792307,,6000000017999766001,en,Axel Otto Mörner,Axel Otto Mörner af Morlanda,differs,false,
Q805827,,6000000006127899214,en,Baltzar von Platen,,we_have_none,false,
Q805827,,6000000006127899214,ja,バルツァール・フォン・プラテン,,we_have_none,false,バルツァー フォン プラテン
Q821990,,6000000010837141342,en,Christopher Jacob Boström,,we_have_none,false,
Q821990,,6000000010837141342,ja,クリストファー・ヤコブ・ボストレム,,we_have_none,false,
Q900478,,6000000004138124294,mul,Wilhelm Hisinger,,we_have_none,false,
Q900478,,6000000004138124294,en,Wilhelm Hisinger,,we_have_none,false,"Hising. | industrialist, ennob Vilhelm Hisinger, 1.Lord of Skinnskatteberg"
Q900478,,6000000004138124294,ja,ウィルヘルム・ヒージンガー,,we_have_none,false,
Q900478,,6000000004138124294,zh,威廉·希辛格,,we_have_none,false,
Q930758,,6000000009785836259,mul,,Carl Aurivillius von Rosenstein,absent_on_wikidata,false,
Q930758,,6000000009785836259,en,Carl von Rosenstein,Carl Aurivillius von Rosenstein,differs,false,
Q930758,,6000000009785836259,ja,,カルル・アウリヴィリウス・ヴォン・ロセンステイン,absent_on_wikidata,false,
Q930758,,6000000009785836259,zh,,卡尔尔·奥里维利乌斯·沃恩·罗塞恩斯特伊恩,absent_on_wikidata,false,
Q932770,,6000000019273184653,mul,Gustaf von Paykull,Gustaf von Paykull till Valloxsäby och Hässelby,differs,false,
Q932770,,6000000019273184653,en,Gustaf von Paykull,Gustaf von Paykull till Valloxsäby och Hässelby,differs,false,Paykull | Gustav von Paykull
Q932770,,6000000019273184653,zh,古斯塔夫·馮·佩庫爾,,we_have_none,false,
Q943803,,6000000002811012188,mul,,Uno von Troil,absent_on_wikidata,false,
Q943803,,6000000002811012188,en,Uno von Troil,Uno von Troil,match,false,
Q943803,,6000000002811012188,ja,,ウノ・ヴォン・トロイル,absent_on_wikidata,false,
Q943803,,6000000002811012188,zh,,乌诺·沃恩·特罗伊尔,absent_on_wikidata,false,
