id,type,qid,geni_id,requires,cited
add_statement:Q75385629:P6375,add_statement,Q75385629,4280604071920045444,,yes
add_statement:Q369973:P6375,add_statement,Q369973,4282286258400034419,,yes
add_statement:Q291409:P6375,add_statement,Q291409,4284989,,yes
add_statement:Q3277222:P6375,add_statement,Q3277222,4285001,,yes
add_statement:Q192925:P4602,add_statement,Q192925,4286118427370035651,,yes
add_statement:Q192925:P6375,add_statement,Q192925,4286118427370035651,,yes
add_statement:Q192925:P26:Q4129783,add_statement,Q192925,4286118427370035651,,yes
add_statement:Q62401:P4602,add_statement,Q62401,4290454638540043428,,yes
add_statement:Q62401:P6375,add_statement,Q62401,4290454638540043428,,yes
add_statement:Q2709348:P6375,add_statement,Q2709348,4290940757320037066,,yes
add_statement:Q315055:P6375,add_statement,Q315055,4293237,,yes
add_statement:Q312594:P4602,add_statement,Q312594,4294404046250042543,,yes
add_statement:Q312594:P6375,add_statement,Q312594,4294404046250042543,,yes
add_statement:Q4773659:P6375,add_statement,Q4773659,4296981596420026848,,yes
add_statement:Q4773659:P40:Q2578776,add_statement,Q4773659,4296981596420026848,,yes
add_label:Q11398749:zh,add_statement,Q11398749,4304466546090010445,,no
add_statement:Q11398749:P6375,add_statement,Q11398749,4304466546090010445,,yes
add_statement:Q103556:P6375,add_statement,Q103556,4310105748700020120,,yes
add_statement:Q136125812:P569,add_statement,Q136125812,4320895910700022259,,yes
add_statement:Q1386429:P6375,add_statement,Q1386429,4321093289530030615,,yes
add_statement:Q4406288:P4602,add_statement,Q4406288,4322595,,yes
add_statement:Q4406288:P6375,add_statement,Q4406288,4322595,,yes
add_statement:Q4406288:P26:Q96240816,add_statement,Q4406288,4322595,,yes
add_statement:Q96240816:P569,add_statement,Q96240816,4322605,,yes
add_statement:Q96240816:P570,add_statement,Q96240816,4322605,,yes
add_statement:Q96240816:P26:Q4406288,add_statement,Q96240816,4322605,,yes
add_statement:Q71172:P6375,add_statement,Q71172,4336340452760123284,,yes
add_statement:Q433395:P6375,add_statement,Q433395,4343895890810065320,,yes
add_statement:Q104006558:P4602,add_statement,Q104006558,4354126843240066885,,yes
add_statement:Q104006558:P6375,add_statement,Q104006558,4354126843240066885,,yes
add_statement:Q104006558:P26:Q131439274,add_statement,Q104006558,4354126843240066885,,yes
add_statement:Q104006558:P26:Q104006569,add_statement,Q104006558,4354126843240066885,,yes
add_statement:Q609862:P6375,add_statement,Q609862,4363142221750073202,,yes
add_statement:Q609862:P40:Q26714723,add_statement,Q609862,4363142221750073202,,yes
add_statement:Q2621664:P4602,add_statement,Q2621664,4363152365890123437,,yes
add_statement:Q2621664:P6375,add_statement,Q2621664,4363152365890123437,,yes
add_statement:Q5764267:P6375,add_statement,Q5764267,4363160345110081439,,yes
add_statement:Q2041044:P569,add_statement,Q2041044,4363165195640021509,,yes
add_statement:Q2041044:P6375,add_statement,Q2041044,4363165195640021509,,yes
add_statement:Q2041044:P26:Q2028843,add_statement,Q2041044,4363165195640021509,,yes
add_label:Q120668957:en,add_statement,Q120668957,4363168411310050572,,no
add_statement:Q120668957:P569,add_statement,Q120668957,4363168411310050572,,yes
add_statement:Q2080596:P4602,add_statement,Q2080596,4363184995560049059,,yes
add_statement:Q2080596:P6375,add_statement,Q2080596,4363184995560049059,,yes
add_statement:Q2080596:P40:Q139736250,add_statement,Q2080596,4363184995560049059,,yes
add_statement:Q75385337:P6375,add_statement,Q75385337,4404276411660052885,,yes
add_statement:Q2411371:P6375,add_statement,Q2411371,4404300239730040631,,yes
add_statement:Q770033:P4602,add_statement,Q770033,4410812169090066711,,yes
add_statement:Q770033:P6375,add_statement,Q770033,4410812169090066711,,yes
add_statement:Q233181:P6375,add_statement,Q233181,4414082,,yes
add_statement:Q7207:P4602,add_statement,Q7207,4476035,,yes
add_statement:Q11917704:P4602,add_statement,Q11917704,4522459,,yes
add_statement:Q11917704:P6375,add_statement,Q11917704,4522459,,yes
add_statement:Q96243439:P6375,add_statement,Q96243439,4534074490150040735,,yes
add_statement:Q122202961:P569,add_statement,Q122202961,4569484,,yes
add_statement:Q122202961:P570,add_statement,Q122202961,4569484,,yes
add_statement:Q122202961:P4602,add_statement,Q122202961,4569484,,yes
add_statement:Q122202961:P6375,add_statement,Q122202961,4569484,,yes
add_statement:Q188943:P6375,add_statement,Q188943,4573114,,yes
add_statement:Q131370077:P569,add_statement,Q131370077,458418,,yes
add_statement:Q131370077:P570,add_statement,Q131370077,458418,,yes
add_statement:Q131370077:P6375,add_statement,Q131370077,458418,,yes
add_statement:Q96240818:P569,add_statement,Q96240818,4588640,,yes
add_statement:Q96240818:P570,add_statement,Q96240818,4588640,,yes
add_statement:Q96240818:P6375,add_statement,Q96240818,4588640,,yes
add_statement:Q96240818:P26:Q96240817,add_statement,Q96240818,4588640,,yes
add_statement:Q332049:P6375,add_statement,Q332049,4611082057000036828,,yes
add_statement:Q213749:P6375,add_statement,Q213749,4611100325630047942,,yes
add_statement:Q208082:P4602,add_statement,Q208082,4647274,,yes
add_statement:Q208082:P6375,add_statement,Q208082,4647274,,yes
add_statement:Q242769:P4602,add_statement,Q242769,4687427039910030320,,yes
add_statement:Q274428:P4602,add_statement,Q274428,4694202,,yes
add_statement:Q274428:P6375,add_statement,Q274428,4694202,,yes
add_statement:Q57632:P4602,add_statement,Q57632,4694693,,yes
add_statement:Q57632:P6375,add_statement,Q57632,4694693,,yes
add_statement:Q126949709:P4602,add_statement,Q126949709,4699217274530024314,,yes
add_statement:Q5753630:P4602,add_statement,Q5753630,4699233482990024400,,yes
add_statement:Q5753630:P6375,add_statement,Q5753630,4699233482990024400,,yes
add_statement:Q2917985:P4602,add_statement,Q2917985,4703817009760067257,,yes
add_statement:Q2917985:P6375,add_statement,Q2917985,4703817009760067257,,yes
add_statement:Q110934821:P6375,add_statement,Q110934821,4704288853130123198,,yes
add_statement:Q600581:P569,add_statement,Q600581,4764222,,yes
add_statement:Q600581:P6375,add_statement,Q600581,4764222,,yes
add_statement:Q66005:P6375,add_statement,Q66005,4779460393600080864,,yes
add_statement:Q61336:P6375,add_statement,Q61336,4786136463460024221,,yes
add_statement:Q96235336:P6375,add_statement,Q96235336,4796608,,yes
add_statement:Q96235336:P26:Q96235341,add_statement,Q96235336,4796608,,yes
add_statement:Q85852699:P569,add_statement,Q85852699,4815866939850026583,,yes
add_statement:Q85852699:P570,add_statement,Q85852699,4815866939850026583,,yes
add_statement:Q85852699:P6375,add_statement,Q85852699,4815866939850026583,,yes
add_statement:Q85854401:P569,add_statement,Q85854401,4815871921640078239,,yes
add_statement:Q85854401:P6375,add_statement,Q85854401,4815871921640078239,,yes
add_statement:Q85854401:P40:Q85854399,add_statement,Q85854401,4815871921640078239,,yes
add_statement:Q20559009:P569,add_statement,Q20559009,4821632678580082296,,yes
add_statement:Q1401068:P6375,add_statement,Q1401068,4822428690590079857,,yes
add_statement:Q17130974:P4602,add_statement,Q17130974,4834344509250089530,,yes
add_statement:Q17130974:P6375,add_statement,Q17130974,4834344509250089530,,yes
add_statement:Q11956948:P569,add_statement,Q11956948,4840241237810085207,,yes
add_statement:Q2425979:P6375,add_statement,Q2425979,4874380743860131374,,yes
add_statement:Q2439746:P6375,add_statement,Q2439746,4876305139330126068,,yes
add_statement:Q2468400:P6375,add_statement,Q2468400,4876333060490131136,,yes
add_statement:Q764421:P4602,add_statement,Q764421,4876349803630131587,,yes
add_statement:Q764421:P6375,add_statement,Q764421,4876349803630131587,,yes
add_label:Q260831:en,add_statement,Q260831,4876632757330125828,,no
add_statement:Q260831:P6375,add_statement,Q260831,4876632757330125828,,yes
add_label:Q130391088:en,add_statement,Q130391088,4913726906610024668,,no
add_statement:Q130391088:P569,add_statement,Q130391088,4913726906610024668,,yes
add_statement:Q110703067:P569,add_statement,Q110703067,4921273998360102568,,yes
add_statement:Q110703067:P6375,add_statement,Q110703067,4921273998360102568,,yes
add_statement:Q212052:P6375,add_statement,Q212052,4924448917970137597,,yes
add_statement:Q212052:P26:Q4822291,add_statement,Q212052,4924448917970137597,,yes
add_statement:Q212052:P26:Q1796659,add_statement,Q212052,4924448917970137597,,yes
add_statement:Q129308:P4602,add_statement,Q129308,4924870419470035934,,yes
add_statement:Q129308:P6375,add_statement,Q129308,4924870419470035934,,yes
add_statement:Q43899851:P6375,add_statement,Q43899851,4924875649300067216,,yes
add_statement:Q723932:P4602,add_statement,Q723932,4927683959580122814,,yes
add_statement:Q723932:P6375,add_statement,Q723932,4927683959580122814,,yes
add_statement:Q60171:P4602,add_statement,Q60171,4927794328070059657,,yes
add_statement:Q60171:P6375,add_statement,Q60171,4927794328070059657,,yes
add_statement:Q273181:P4602,add_statement,Q273181,4927821238910067084,,yes
add_statement:Q273181:P6375,add_statement,Q273181,4927821238910067084,,yes
add_statement:Q2527781:P4602,add_statement,Q2527781,4932522491620040585,,yes
add_statement:Q2527781:P6375,add_statement,Q2527781,4932522491620040585,,yes
add_statement:Q53441:P4602,add_statement,Q53441,4946518870490042172,,yes
add_statement:Q53441:P6375,add_statement,Q53441,4946518870490042172,,yes
add_statement:Q533927:P26:Q269691,add_statement,Q533927,4951476631580041873,,yes
add_statement:Q117846:P4602,add_statement,Q117846,4951911868150125164,,yes
add_statement:Q117846:P6375,add_statement,Q117846,4951911868150125164,,yes
add_statement:Q103782013:P569,add_statement,Q103782013,4956106785230077527,,yes
add_statement:Q103782013:P570,add_statement,Q103782013,4956106785230077527,,yes
add_statement:Q103782013:P6375,add_statement,Q103782013,4956106785230077527,,yes
add_statement:Q103782013:P26:Q103782512,add_statement,Q103782013,4956106785230077527,,yes
add_statement:Q103782512:P569,add_statement,Q103782512,4956142731190080144,,yes
add_statement:Q103782512:P570,add_statement,Q103782512,4956142731190080144,,yes
add_statement:Q103782512:P6375,add_statement,Q103782512,4956142731190080144,,yes
add_statement:Q103782512:P26:Q103782013,add_statement,Q103782512,4956142731190080144,,yes
add_statement:Q103782487:P569,add_statement,Q103782487,4956155249690042111,,yes
add_statement:Q103782487:P570,add_statement,Q103782487,4956155249690042111,,yes
add_statement:Q103782487:P6375,add_statement,Q103782487,4956155249690042111,,yes
add_statement:Q103782487:P26:Q103782521,add_statement,Q103782487,4956155249690042111,,yes
add_statement:Q103782521:P569,add_statement,Q103782521,4956166210290078189,,yes
add_statement:Q103782521:P26:Q103782487,add_statement,Q103782521,4956166210290078189,,yes
add_statement:Q110549416:P4602,add_statement,Q110549416,4956286898320131065,,yes
add_statement:Q110549416:P6375,add_statement,Q110549416,4956286898320131065,,yes
add_statement:Q111989048:P4602,add_statement,Q111989048,4956378524930130673,,yes
add_statement:Q111989048:P6375,add_statement,Q111989048,4956378524930130673,,yes
add_statement:Q111989048:P26:Q111989051,add_statement,Q111989048,4956378524930130673,,yes
add_statement:Q111989051:P6375,add_statement,Q111989051,4956391637310069214,,yes
add_statement:Q111989051:P26:Q111989048,add_statement,Q111989051,4956391637310069214,,yes
add_statement:Q136411203:P569,add_statement,Q136411203,4956444637700125722,,yes
add_statement:Q136411203:P570,add_statement,Q136411203,4956444637700125722,,yes
add_statement:Q136411203:P6375,add_statement,Q136411203,4956444637700125722,,yes
add_statement:Q4806856:P6375,add_statement,Q4806856,4957883020510080233,,yes
add_statement:Q451377:P4602,add_statement,Q451377,4957925890120125479,,yes
add_statement:Q451377:P6375,add_statement,Q451377,4957925890120125479,,yes
add_statement:Q275998:P4602,add_statement,Q275998,4957925920090125485,,yes
add_statement:Q103784148:P569,add_statement,Q103784148,4958955326800113605,,yes
add_statement:Q103784148:P6375,add_statement,Q103784148,4958955326800113605,,yes
add_statement:Q103784148:P26:Q103784130,add_statement,Q103784148,4958955326800113605,,yes
add_statement:Q104992346:P4602,add_statement,Q104992346,4967463099050039235,,yes
add_statement:Q104992346:P22:Q111988853,add_statement,Q104992346,4967463099050039235,,yes
add_statement:Q104804915:P570,add_statement,Q104804915,4967473740990125792,,yes
add_statement:Q104804915:P6375,add_statement,Q104804915,4967473740990125792,,yes
add_statement:Q104804940:P6375,add_statement,Q104804940,4967542704760102594,,yes
add_statement:Q110302785:P6375,add_statement,Q110302785,4968422205310029120,,yes
add_statement:Q110302785:P26:Q110302793,add_statement,Q110302785,4968422205310029120,,yes
add_statement:Q96240731:P4602,add_statement,Q96240731,4972646463380042917,,yes
add_statement:Q96240731:P6375,add_statement,Q96240731,4972646463380042917,,yes
add_statement:Q110154728:P569,add_statement,Q110154728,4972665113090039352,,yes
add_statement:Q110154728:P570,add_statement,Q110154728,4972665113090039352,,yes
add_statement:Q110154728:P4602,add_statement,Q110154728,4972665113090039352,,yes
add_statement:Q3430228:P6375,add_statement,Q3430228,4972698589830125494,,yes
add_statement:Q110549701:P4602,add_statement,Q110549701,4972721791610052937,,yes
add_statement:Q104797061:P6375,add_statement,Q104797061,4972924798500042708,,yes
add_statement:Q16856323:P6375,add_statement,Q16856323,4972933094120103755,,yes
add_statement:Q136376278:P569,add_statement,Q136376278,4972944684900103536,,yes
add_statement:Q136376278:P570,add_statement,Q136376278,4972944684900103536,,yes
add_statement:Q136376278:P26:Q136376271,add_statement,Q136376278,4972944684900103536,,yes
add_statement:Q136376271:P569,add_statement,Q136376271,4972949480700115250,,yes
add_statement:Q136376271:P570,add_statement,Q136376271,4972949480700115250,,yes
add_statement:Q136376271:P4602,add_statement,Q136376271,4972949480700115250,,yes
add_statement:Q136376271:P6375,add_statement,Q136376271,4972949480700115250,,yes
add_statement:Q136376271:P26:Q136376278,add_statement,Q136376271,4972949480700115250,,yes
add_statement:Q140761520:P569,add_statement,Q140761520,4972963565510029468,,yes
add_statement:Q140761520:P570,add_statement,Q140761520,4972963565510029468,,yes
add_statement:Q140761520:P6375,add_statement,Q140761520,4972963565510029468,,yes
add_statement:Q140761520:P26:Q137650424,add_statement,Q140761520,4972963565510029468,,yes
add_statement:Q140761520:P40:Q137650414,add_statement,Q140761520,4972963565510029468,,yes
add_statement:Q140761504:P569,add_statement,Q140761504,4973001485280125785,,yes
add_statement:Q140761504:P570,add_statement,Q140761504,4973001485280125785,,yes
add_statement:Q140761504:P6375,add_statement,Q140761504,4973001485280125785,,yes
add_statement:Q140761504:P26:Q136411204,add_statement,Q140761504,4973001485280125785,,yes
add_statement:Q136411204:P569,add_statement,Q136411204,4973011274330029032,,yes
add_statement:Q136411204:P570,add_statement,Q136411204,4973011274330029032,,yes
add_statement:Q136411204:P6375,add_statement,Q136411204,4973011274330029032,,yes
add_statement:Q136411204:P26:Q140761504,add_statement,Q136411204,4973011274330029032,,yes
add_statement:Q111989166:P569,add_statement,Q111989166,4973095124360103506,,yes
add_statement:Q111989166:P570,add_statement,Q111989166,4973095124360103506,,yes
add_statement:Q111989166:P26:Q111989167,add_statement,Q111989166,4973095124360103506,,yes
add_statement:Q111988868:P569,add_statement,Q111988868,4973107094410039118,,yes
add_statement:Q111988868:P570,add_statement,Q111988868,4973107094410039118,,yes
add_statement:Q111988868:P26:Q12332325,add_statement,Q111988868,4973107094410039118,,yes
add_statement:Q111988868:P26:Q12330243,add_statement,Q111988868,4973107094410039118,,yes
add_statement:Q12332325:P6375,add_statement,Q12332325,4973130827110042660,,yes
add_statement:Q12332325:P26:Q111988868,add_statement,Q12332325,4973130827110042660,,yes
add_statement:Q110549514:P569,add_statement,Q110549514,4974657752030131736,,yes
add_statement:Q110549514:P570,add_statement,Q110549514,4974657752030131736,,yes
add_statement:Q110549514:P6375,add_statement,Q110549514,4974657752030131736,,yes
add_statement:Q110549486:P569,add_statement,Q110549486,4991035988900127509,,yes
add_statement:Q110549486:P570,add_statement,Q110549486,4991035988900127509,,yes
