geni_id	qid	cjk_names	han_tokens	ko	ja_sourced	zh
6000000059161622853		捉娘 林	捉娘 林	착낭 임		
6000000059162255823		台? 邱 | 邱	邱 邱	구 구		
6000000059162385064		邱	邱	구		
6000000059162485103		邱	邱	구		
6000000059162503015		勸娘 陳	勸娘 陳	권낭 진		
6000000059162546929		香娘 莊	香娘 莊	향낭 장		
6000000059162710858		錦好 邱	錦好 邱	금호 구		
6000000059162714854		埈聘 邱	埈聘 邱	준빙 구		
6000000059162802929		邱	邱	구		
6000000059162922017		邱	邱	구		
6000000059163062952		邱	邱	구		
6000000059163118841		邱	邱	구		
6000000059163140836		邱	邱	구		
6000000059163250920		(毛灬)娘 盧 | 邱	盧 邱	노 구		
6000000059163452143		玩娘 葉	玩娘 葉	완낭 엽		
6000000059163710265		楊霞娘 楊	楊霞娘 楊	양하낭 양		
6000000059163835929		净娘 潘	净娘 潘	정낭 반		
6000000059164423840		邱	邱	구		
6000000059164660928		朱娘 吳	朱娘 吳	주낭 오		
6000000059165017836		喜娘 餘	喜娘 餘	희낭 여		
6000000059165271946		敬娘 陳	敬娘 陳	경낭 진		
6000000059165440841		煥娘 林	煥娘 林	환낭 임		
6000000059165547871		悅娘 楊	悅娘 楊	열낭 양		
6000000059171248456		嬰娘 謝	嬰娘 謝	영낭 사		
6000000059172241061		邱	邱	구		
6000000059172468821		世敏 邱	世敏 邱	세민 구		
6000000059172560167		娶:馬大娘 馬	馬	마		
6000000059172654013		繼娶:康氏 康氏	康氏	강씨		
6000000059558759461		门屿肇基祖 邱 | 门屿肇基祖 | 邱	门屿肇基祖 邱 门屿肇基祖 邱	문서조기조 구 문서조기조 구		
6000000059559313402		念二娘 黃 | 邱	念二娘 黃 邱	염이낭 황 구		
6000000059559663086		小六娘 許 | 邱	小六娘 許 邱	소육낭 허 구		
6000000059559700848		隆妹 曹 | 隆妹 | 曹隆妹	隆妹 曹 隆妹 曹隆妹	융매 조 융매 조융매		
6000000059559809945		邱	邱	구		
6000000059559944924		黃? 徐? | 邱	邱	구		
6000000059560117824		念七娘 徐 | 邱	念七娘 徐 邱	염칠낭 서 구		
6000000059560118869		蘇四淨娘 蘇	蘇四淨娘 蘇	소사정낭 소		
6000000059560171860		邱家 邱	邱家 邱	구가 구		
6000000059560270821		新祐 邱	新祐 邱	신우 구		
6000000060321818240		轂 姬姓	轂 姬姓	곡 희성		
6000000060322171111		敖 姬姓	敖 姬姓	오 희성		
6000000060322349955		蔑 姬姓	蔑 姬姓	멸 희성		
6000000060478218961		秉 琅邪開陽	秉 琅邪開陽	병 낭사개양		
6000000060478232854		奐 景明 沛國譙縣	奐 景明	환 경명		
6000000060478238936		琅邪開陽	琅邪開陽	낭사개양		
6000000060479225823		琳 琅邪開陽	琳 琅邪開陽	임 낭사개양		
6000000060480894549		匡 季佐 吳郡富春	匡 季佐 吳郡富春	광 계좌 오군부춘		
6000000060481353977		彬 沛國譙縣	彬	빈		
6000000060481474049		淵 妙才 沛國譙縣	淵 妙才	연 묘재		
6000000060481589873		衡 伯權 沛國譙縣 一	衡 伯權 一	형 백권 일		
6000000060481766893		德 沛國譙縣	德	덕		
6000000060481847985		曹	曹	조		
6000000060486048206		冏 沛國譙縣	冏	경		
6000000060486319948		中山無極	中山無極	중산무극		
6000000060486554951		毛	毛	모		
6000000060486731023		郭	郭	곽		
6000000060487134901		殷 沛國譙縣	殷	은		
6000000060487228870		芳 蘭卿 沛國譙縣	芳 蘭卿	방 난경		
6000000060487347822		穆 沛國譙縣	穆	목		
6000000060487349915		愷 元褒 樂安博昌	愷 元褒 樂安博昌	개 원포 낙안박창		
6000000060487369890		詢 沛國譙縣	詢	순		
6000000060487392857		淑 沛國譙縣	淑	숙		
6000000060601356227		美人 袁	美人 袁	미인 원		
6000000060601768985		義恭 彭城 | 義恭 彭城 五	義恭 彭城 義恭 彭城 五	의공 팽성 의공 팽성 오		
6000000060674684821		緯 沛國譙縣	緯	위		
6000000060677181821		孚 沛國譙縣	孚	부		
6000000060698504821		澳 沛國譙縣	澳	오		
6000000060702532269		韜 馮翊東縣	韜 馮翊東縣	도 풍익동현		
6000000060703608829		琮 沛國譙縣	琮	종		
6000000060704045098		幹 沛國譙縣	幹	간		
6000000060704122108		諶 沛國譙縣	諶	심		
6000000060704281908		抗 沛國譙縣	抗	항		
6000000060707563972		壹 沛國譙縣	壹	일		
6000000060707772859		贊 沛國譙縣	贊	찬		
6000000060707777981		恆 沛國譙縣	恆	항		
6000000060708912978		嘉 沛國譙縣	嘉	가		
6000000060782163196		貴人 賈	貴人 賈	귀인 가		
6000000060782659859		扶風茂陵	扶風茂陵	부풍무능		
6000000060782717866		姜 扶風茂陵	姜 扶風茂陵	강 부풍무능		
6000000060784054060		宗 武儒 南陽冠軍	宗 武儒 南陽冠軍	종 무유 남양관군		
6000000060784350851		武仲 賈 | 武仲 賈 五	武仲 賈 武仲 賈 五	무중 가 무중 가 오		
6000000060784361853		復 君文 南陽冠軍	復 君文 南陽冠軍	복 군문 남양관군		
6000000061500539275		廓 琅邪臨沂	廓	확		
6000000061541600464		倫 泰山南城 | 倫 泰山南城 一	倫 倫 一	윤 윤 일		
6000000061542720021		暨 泰山南城	暨	기		
6000000061542859159		亮 長玄 泰山南城 | 亮 長玄 泰山南城 四	亮 長玄 亮 長玄 四	양 장현 양 장현 사		
6000000061543038917		篇 泰山南城	篇	편		
6000000061543201864		伊 泰山南城	伊	이		
6000000061543237986		樂	樂	낙		
6000000061543480937		乘 長達 泰山南城 | 乘 長達 泰山南城 一	乘 長達 乘 長達 一	승 장달 승 장달 일		
6000000061543480941		洽 泰山南城 | 洽 泰山南城 二	洽 洽 二	흡 흡 이		
6000000061543490897		忱 長和 泰山南城 | 忱 長和 泰山南城 五	忱 長和 忱 長和 五	침 장화 침 장화 오		
6000000061543598899		不疑 泰山南城	不疑	불의		
6000000061543636821		式 泰山南城 | 式 泰山南城 三	式 式 三	식 식 삼		
6000000061543718839		權 道輿 泰山南城	權 道輿	권 도여		
6000000061543752855		欣 敬元 泰山南城	欣 敬元	흔 경원		
6000000061604181922		綏 彥猷 太原晉陽	綏 彥猷	수 언유		
6000000061605667715		納 太原晉陽	納	납		
6000000061606419568		度世 太原晉陽	度世	도세		
6000000061606692172		佑 太原晉陽	佑	우		
6000000061606976926		嶠 開山 太原晉陽	嶠 開山	교 개산		
6000000061607231821		淡 太原晉陽	淡	담		
6000000061607253050		庶	庶	서		
6000000061607510897		聿 茂宣 太原晉陽	聿 茂宣	율 무선		
6000000061608800030		嶠 長輿 汝南西平	嶠 長輿 汝南西平	교 장여 여남서평		
6000000062017133459		徽 婉芬 喻 | 徽 婉芬 喻 四	徽 婉芬 喻 徽 婉芬 喻 四	휘 완분 유 휘 완분 유 사		
6000000062018177821		麟 喻 | 麟 喻 五	麟 喻 麟 喻 五	인 유 인 유 오		
6000000062126709827		慧聲 俞	慧聲 俞	혜성 유		
6000000062161919436		恬聲 俞	恬聲 俞	염성 유		
6000000062168292448		黔云 江西萍鄉	黔云 江西萍鄉	검운 강서평향		
6000000062171932044		昭熙 陳	昭熙 陳	소희 진		
6000000063342427247	Q45380604	有彰 開封襄邑	有彰 開封襄邑	유창 개봉양읍		
6000000063342740951	Q45366255	雍 公肅 開封襄邑	雍 公肅 開封襄邑	옹 공숙 개봉양읍		
6000000063342884868	Q45360322	思恭 子禮 潭州衡山 | 思恭 子禮 潭州衡山 六	思恭 子禮 潭州衡山 思恭 子禮 潭州衡山 六	사공 자예 담주형산 사공 자예 담주형산 육		
6000000063342898832		開封襄邑	開封襄邑	개봉양읍		
6000000063343180879	Q15933785	敏求 次道 趙州平棘	敏求 次道	민구 차도		
6000000063343218912	Q10195745	綬 公垂 趙州平棘	綬 公垂	수 공수		
6000000063343305886	Q45362498	慶曾 丞甫 趙州平棘 | 慶曾 丞甫 趙州平棘 一	慶曾 丞甫 慶曾 丞甫 一	경증 승보 경증 승보 일		
6000000063343411830	Q45389167	表微 開封 | 表微 開封 五	表微 開封 表微 開封 五	표미 개봉 표미 개봉 오		
6000000063343484833	Q45389129	從善 鄭州管城	從善	종선		
6000000063343549840		青州益都	青州益都	청주익도		
6000000063343688945	Q45389173	坦 越州山陰	坦	탄		
6000000063343839846	Q45389169	炤 越州山陰	炤	소		
6000000064836731905	Q13580360	景赫舍	景赫舍	경혁사		
6000000064848605128		閬州閬中	閬州閬中	낭주낭중		
6000000064848789919		閬州閬中	閬州閬中	낭주낭중		
6000000064848899962	Q15902742	子奇 中濟 河南洛陽	子奇 中濟	자기 중제		
6000000064849086856	Q45356220	子儀 中存 河南洛陽	子儀 中存	자의 중존		
6000000064849118831	Q15921654	宗傑 河南洛陽 | 宗傑 河南洛陽 一	宗傑 宗傑 一	종걸 종걸 일		
6000000066809839828		華德 邱	華德 邱	화덕 구		
6000000066810936823		緞娘 楊 | 楊緞娘 | 邱	緞娘 楊 楊緞娘 邱	단낭 양 양단낭 구		
6000000066989550943		玉枝 王 | 王玉枝	玉枝 王 王玉枝	옥지 왕 왕옥지		
6000000066989813867		邱守礼	邱守礼	구수예		
6000000066990903824		邱鼎和	邱鼎和	구정화		
6000000066991851904		谢冬云	谢冬云	사동운		
6000000066992498027		邱成宝	邱成宝	구성보		
6000000066993329821		谢宝艳	谢宝艳	사보염		
6000000067005454204		姬 河南滎陽	姬 河南滎陽	희 하남형양		
6000000067005700056		褒 扶風平陵	褒	포		
6000000067005712151		統 扶風平陵	統	통		
6000000067005783988		會宗 扶風平陵	會宗	회종		
6000000067005802000		萬全 扶風平陵	萬全	만전		
6000000067005861938		景 扶風平陵	景	경		
6000000067005943841		劉	劉	유		
6000000067005998854		篤 扶風平陵	篤	독		
6000000067006100873		霸 扶風平陵	霸	패		
6000000067006151911		章 伯向 扶風平陵	章 伯向	장 백향		
6000000067006168851		宣 扶風平陵	宣	선		
6000000067006172831		瓌 扶風平陵	瓌	괴		
6000000067006172857		潛 扶風平陵	潛	잠		
6000000067006194878		唐 扶風平陵	唐	당		
6000000067006282980		晏 河南滎陽	晏 河南滎陽	안 하남형양		
6000000067006310870		陶 扶風平陵	陶	도		
6000000067006311208		蒙 安定烏氏	蒙 安定烏氏	몽 안정오씨		
6000000067006318920		耀 河南滎陽	耀 河南滎陽	요 하남형양		
6000000067006342869		章 河南滎陽	章 河南滎陽	장 하남형양		
6000000067006365906		景 河南滎陽	景 河南滎陽	경 하남형양		
6000000067006368960		顯 河南滎陽	顯 河南滎陽	현 하남형양		
6000000067006395851		李	李	이		
6000000067006464880		暢 河南滎陽	暢 河南滎陽	창 하남형양		
6000000067006500945		商 伯夏 安定烏氏	商 伯夏 安定烏氏	상 백하 안정오씨		
6000000067006550907		妠 安定烏氏	妠 安定烏氏	납 안정오씨		
6000000067006550958		翟 安定烏氏	翟 安定烏氏	적 안정오씨		
6000000067006693934		統 仲寧 安定烏氏	統 仲寧 安定烏氏	통 중영 안정오씨		
6000000067006704875		竦 叔敬 安定烏氏	竦 叔敬 安定烏氏	송 숙경 안정오씨		
6000000067006705841		雍 安定烏氏	雍 安定烏氏	옹 안정오씨		
6000000067006728917		安定烏氏	安定烏氏	안정오씨		
6000000067006749872		安定烏氏	安定烏氏	안정오씨		
6000000067006837828		棠 安定烏氏	棠 安定烏氏	당 안정오씨		
6000000067006883943		不疑 安定烏氏	不疑 安定烏氏	불의 안정오씨		
6000000067006944887		嫕 安定烏氏	嫕 安定烏氏	예 안정오씨		
6000000067007070824		冀 伯卓 安定烏氏	冀 伯卓 安定烏氏	기 백탁 안정오씨		
6000000067007316007		松 伯孫 安定烏氏	松 伯孫 安定烏氏	송 백손 안정오씨		
6000000067007583892		義王 劉	義王 劉	의왕 유		
6000000067007585910		詩 虞	詩 虞	시 우		
6000000067007592962		虞	虞	우		
6000000067007593825		女瑩 安定烏氏	女瑩 安定烏氏	여형 안정오씨		
6000000067013173994		扈 安定烏氏	扈 安定烏氏	호 안정오씨		
6000000067014149960		胤 安定烏氏	胤 安定烏氏	윤 안정오씨		
6000000067014388869		馬 安定烏氏	馬 安定烏氏	마 안정오씨		
6000000067014550825		桃 安定烏氏	桃 安定烏氏	도 안정오씨		
6000000067016246897		調 南陽	調 南陽	조 남양		
6000000067053572838		及林 杨 | 杨及林	及林 杨 杨及林	급임 양 양급임		
6000000067054176823		邱贵水 | 贵水 邱	邱贵水 贵水 邱	구귀수 귀수 구		
6000000067054322850		金兰 杨 | 杨金兰	金兰 杨 杨金兰	금난 양 양금난		
6000000067054725832		邱明华 | 邱	邱明华 邱	구명화 구		
6000000067960819877		椿作 張	椿作 張	춘작 장		
6000000069282779870		大可 馮 | 大可 馮 二	大可 馮 大可 馮 二	대가 풍 대가 풍 이		
6000000069519646999		邱昌宗	邱昌宗	구창종		
6000000069521732898		銮娘 褚 | 褚銮娘	銮娘 褚 褚銮娘	난낭 저 저난낭		
6000000069521848822		玉娘 胡	玉娘 胡	옥낭 호		
6000000069719558821		君权 黄	君权 黄	군권 황		
6000000070293680622		欽公 陳	欽公 陳	흠공 진		
6000000070294129343		元公 陳	元公 陳	원공 진		
6000000070294348100		俛公	俛公	면공		
6000000070294431171		謙公 陳	謙公 陳	겸공 진		
6000000070294587841		陳	陳	진		
6000000070294610824		陳	陳	진		
6000000070294726059		獄公 陳	獄公 陳	옥공 진		
6000000070294763961		讓公 陳	讓公 陳	양공 진		
6000000070294773001		昆公 陳	昆公 陳	곤공 진		
6000000070294785853		玟公	玟公	민공		
6000000070294833907		嵩公 陳	嵩公 陳	숭공 진		
6000000070294950874		魁公 陳	魁公 陳	괴공 진		
6000000070295044920		峰公 陳	峰公 陳	봉공 진		
6000000070295069902		銓公 陳	銓公 陳	전공 진		
6000000070295086904		錫公 陳	錫公 陳	석공 진		
6000000070295103843		侖公 陳	侖公 陳	윤공 진		
6000000071246487835		譚 起苑	譚 起苑	담 기원		
6000000071478515023		伝心院	伝心院	전심원		
6000000074299004435	Q45378047	巽之 濟州鉅野	巽之	손지		
6000000074299783145	Q45378088	損之 濟州鉅野 | 損之 濟州鉅野 一	損之 損之 一	손지 손지 일		
6000000074299853148	Q45369676	公休 子嘉 濟州鉅野	公休 子嘉	공휴 자가		
6000000074299855052	Q45378027	觀之 盥道 濟州鉅野 | 觀之 盥道 濟州鉅野 二	觀之 盥道 觀之 盥道 二	관지 관도 관지 관도 이		
6000000074299897957	Q11089170	公武 子止 濟州鉅野	公武 子止	공무 자지		
6000000074299923985	Q45378051	公諤 澶州清豐	公諤 澶州清豐	공악 전주청풍		
6000000074299943040	Q45360436	迪 濟州鉅野	迪	적		
6000000074300021992	Q45354621	謙之 恭道 濟州鉅野 | 謙之 恭道 濟州鉅野 五	謙之 恭道 謙之 恭道 五	겸지 공도 겸지 공도 오		
6000000074300034931	Q45378043	端義 濟州鉅野 | 端義 濟州鉅野 二	端義 端義 二	단의 단의 이		
6000000074300035915	Q45428302	益之 開封 | 益之 開封 一	益之 開封 益之 開封 一	익지 개봉 익지 개봉 일		
6000000074300050941	Q45377972	仲偃 濟州鉅野	仲偃	중언		
6000000074300055890	Q45360445	端仁 堯民 濟州鉅野 | 端仁 堯民 濟州鉅野 一	端仁 堯民 端仁 堯民 一	단인 요민 단인 요민 일		
6000000074300061905	Q45365353	仲約 濟州鉅野	仲約	중약		
6000000074300073897	Q45360443	宗簡 濟州鉅野	宗簡	종간		
6000000074300074893	Q45366180	宗愨 世良 世長 澶州清豐	宗愨 世良 世長 澶州清豐	종각 세양 세장 전주청풍		
6000000074300132845	Q45405872	宗藻 開封	宗藻 開封	종조 개봉		
6000000074300133838	Q45427777	臨之 濟州鉅野 | 臨之 濟州鉅野 二	臨之 臨之 二	임지 임지 이		
6000000074300156253	Q45363708	棣州商河	棣州商河	체주상하		
6000000074300160871	Q45427820	渙之 濟州鉅野 | 渙之 濟州鉅野 四	渙之 渙之 四	환지 환지 사		
6000000074300182838	Q45428341	同之 開封 | 同之 開封 三	同之 開封 同之 開封 三	동지 개봉 동지 개봉 삼		
6000000074300207821	Q45427732	泰之 濟州鉅野 | 泰之 濟州鉅野 三	泰之 泰之 三	태지 태지 삼		
6000000074309475292	Q45364124	開封	開封	개봉		
6000000074309796054	Q45378039	公壽 平子 澶州 | 公壽 平子 澶州 一	公壽 平子 澶州 公壽 平子 澶州 一	공수 평자 전주 공수 평자 전주 일		
6000000074310095105	Q45365357	宗恪 世恭 濟州鉅野 | 宗恪 世恭 濟州鉅野 二	宗恪 世恭 宗恪 世恭 二	종각 세공 종각 세공 이		
6000000074310147909	Q45378053	公耄 澶州	公耄 澶州	공모 전주		
6000000074310168016	Q45360425	遘 澶州清豐	遘 澶州清豐	구 전주청풍		
6000000074310182983	Q45426247	端準 虔州贛縣 | 端準 虔州贛縣 三	端準 虔州贛縣 端準 虔州贛縣 三	단준 건주공현 단준 건주공현 삼		
6000000074310372965	Q45364074	德儀 文柔 開封 | 晁德儀 (文柔)	德儀 文柔 開封 晁德儀	덕의 문유 개봉 조덕의		
6000000074310499896	Q45426205	端矩 虔州贛縣 | 端矩 虔州贛縣 二	端矩 虔州贛縣 端矩 虔州贛縣 二	단구 건주공현 단구 건주공현 이		
6000000074310536864	Q45377965	宗愿 濟州任城	宗愿 濟州任城	종원 제주임성		
6000000074311824005	Q45378059	百談 元默 撫州臨川	百談 元默	백담 원묵		
6000000074311943010	Q45354624	公邁 伯咎 伯皋 濟州鉅野	公邁 伯咎 伯皋	공매 백구 백고		
6000000074312041024	Q45378062	子健 伯彊 強伯 濟州鉅野	子健 伯彊 強伯	자건 백강 강백		
6000000074312043929	Q45378058	子誰 撫州臨川 | 子誰 撫州臨川 三	子誰 子誰 三	자수 자수 삼		
6000000074312148864	Q45360460	子與 點仲 濟州鉅野 | 子與 點仲 濟州鉅野 二	子與 點仲 子與 點仲 二	자여 점중 자여 점중 이		
