shape	kind	claimed_by	qid	geni_id	sources	component_qids	component_geni_ids
1x2	one item, several Geni profiles	wikidata only	Q136568260	6000000029186809288	wikidata-p2600	Q136568260	6000000029186809288;6000000076974887172
1x2	one item, several Geni profiles	wikidata only	Q136568260	6000000076974887172	wikidata-p2600	Q136568260	6000000029186809288;6000000076974887172
1x2	one item, several Geni profiles	wikidata only	Q136703532	6000000190454677089	wikidata-p2600	Q136703532	6000000190454677089;6000000190456085911
1x2	one item, several Geni profiles	wikidata only	Q136703532	6000000190456085911	wikidata-p2600	Q136703532	6000000190454677089;6000000190456085911
1x3	one item, several Geni profiles	wikidata only	Q136721781	6000000005658239138	wikidata-p2600	Q136721781	6000000005658239138;6000000196101941824;6000000217068611825
1x3	one item, several Geni profiles	wikidata only	Q136721781	6000000196101941824	wikidata-p2600	Q136721781	6000000005658239138;6000000196101941824;6000000217068611825
1x3	one item, several Geni profiles	wikidata only	Q136721781	6000000217068611825	wikidata-p2600	Q136721781	6000000005658239138;6000000196101941824;6000000217068611825
1x2	one item, several Geni profiles	mixed	Q136745209	6000000002078938114	wikidata-p2600	Q136745209	6000000002078938114;6000000098925632979
1x2	one item, several Geni profiles	mixed	Q136745209	6000000098925632979	zipper	Q136745209	6000000002078938114;6000000098925632979
2x1	several items, one Geni profile	mixed	Q136812848	6000000015284496874	wikidata-p2600	Q136812848;Q136822535	6000000015284496874
2x1	several items, one Geni profile	mixed	Q136822535	6000000015284496874	structural;wikidata-p2600	Q136812848;Q136822535	6000000015284496874
1x2	one item, several Geni profiles	wikidata only	Q136842224	6000000003017430014	wikidata-p2600	Q136842224	6000000003017430014;6000000202418388843
1x2	one item, several Geni profiles	wikidata only	Q136842224	6000000202418388843	wikidata-p2600	Q136842224	6000000003017430014;6000000202418388843
1x2	one item, several Geni profiles	mixed	Q136949795	6000000015239175501	zipper	Q136949795	6000000015239175501;6000000030414019106
1x2	one item, several Geni profiles	mixed	Q136949795	6000000030414019106	wikidata-p2600	Q136949795	6000000015239175501;6000000030414019106
1x2	one item, several Geni profiles	wikidata only	Q136953721	6000000044790985053	wikidata-p2600	Q136953721	6000000044790985053;6000000049985895826
1x2	one item, several Geni profiles	wikidata only	Q136953721	6000000049985895826	wikidata-p2600	Q136953721	6000000044790985053;6000000049985895826
1x2	one item, several Geni profiles	wikidata only	Q1371471	6000000032299100651	wikidata-p2600	Q1371471	6000000032299100651;6000000076666317873
1x2	one item, several Geni profiles	wikidata only	Q1371471	6000000076666317873	wikidata-p2600	Q1371471	6000000032299100651;6000000076666317873
1x2	one item, several Geni profiles	wikidata only	Q137168592	6000000000321382857	wikidata-p2600	Q137168592	6000000000321382857;6000000021855809883
1x2	one item, several Geni profiles	wikidata only	Q137168592	6000000021855809883	wikidata-p2600	Q137168592	6000000000321382857;6000000021855809883
1x2	one item, several Geni profiles	mixed	Q1371805	6000000002043195487	wikidata-p2600;zipper	Q1371805	6000000002043195487;6000000007324188923
1x2	one item, several Geni profiles	mixed	Q1371805	6000000007324188923	wikidata-p2600	Q1371805	6000000002043195487;6000000007324188923
1x2	one item, several Geni profiles	mixed	Q137392477	6000000021633130818	zipper	Q137392477	6000000021633130818;6000000053261944048
1x2	one item, several Geni profiles	mixed	Q137392477	6000000053261944048	wikidata-p2600	Q137392477	6000000021633130818;6000000053261944048
1x2	one item, several Geni profiles	wikidata only	Q137507321	6000000011137020543	wikidata-p2600	Q137507321	6000000011137020543;6000000190484210821
1x2	one item, several Geni profiles	wikidata only	Q137507321	6000000190484210821	wikidata-p2600	Q137507321	6000000011137020543;6000000190484210821
1x2	one item, several Geni profiles	wikidata only	Q137526516	6000000022436130852	wikidata-p2600	Q137526516	6000000022436130852;6000000044496965712
1x2	one item, several Geni profiles	wikidata only	Q137526516	6000000044496965712	wikidata-p2600	Q137526516	6000000022436130852;6000000044496965712
1x2	one item, several Geni profiles	mixed	Q137569905	6000000008870560830	wikidata-p2600	Q137569905	6000000008870560830;6000000011380593756
1x2	one item, several Geni profiles	mixed	Q137569905	6000000011380593756	zipper	Q137569905	6000000008870560830;6000000011380593756
1x2	one item, several Geni profiles	wikidata only	Q1375794	4487125860550129305	wikidata-p2600	Q1375794	4487125860550129305;6000000017634147987
1x2	one item, several Geni profiles	wikidata only	Q1375794	6000000017634147987	wikidata-p2600	Q1375794	4487125860550129305;6000000017634147987
1x2	one item, several Geni profiles	mixed	Q137613679	6000000057295750840	wikidata-p2600;zipper	Q137613679	6000000057295750840;6000000205847919834
1x2	one item, several Geni profiles	mixed	Q137613679	6000000205847919834	wikidata-p2600	Q137613679	6000000057295750840;6000000205847919834
2x1	several items, one Geni profile	mixed	Q137697756	6000000008342725355	wikidata-p2600	Q137697756;Q140811876	6000000008342725355
2x1	several items, one Geni profile	mixed	Q140811876	6000000008342725355	structural	Q137697756;Q140811876	6000000008342725355
1x2	one item, several Geni profiles	wikidata only	Q137709418	6000000014946541763	wikidata-p2600	Q137709418	6000000014946541763;6000000021638326582
1x2	one item, several Geni profiles	wikidata only	Q137709418	6000000021638326582	wikidata-p2600	Q137709418	6000000014946541763;6000000021638326582
1x2	one item, several Geni profiles	wikidata only	Q1377596	6000000001874313121	wikidata-p2600	Q1377596	6000000001874313121;6000000015313398270
1x2	one item, several Geni profiles	wikidata only	Q1377596	6000000015313398270	wikidata-p2600	Q1377596	6000000001874313121;6000000015313398270
1x2	one item, several Geni profiles	wikidata only	Q137786717	6000000121886315860	wikidata-p2600	Q137786717	6000000121886315860;6000000130748954821
1x2	one item, several Geni profiles	wikidata only	Q137786717	6000000130748954821	wikidata-p2600	Q137786717	6000000121886315860;6000000130748954821
1x2	one item, several Geni profiles	wikidata only	Q137800015	6000000084861214105	wikidata-p2600	Q137800015	6000000084861214105;6000000087359231064
1x2	one item, several Geni profiles	wikidata only	Q137800015	6000000087359231064	wikidata-p2600	Q137800015	6000000084861214105;6000000087359231064
1x2	one item, several Geni profiles	mixed	Q1378067	6000000005010499172	zipper	Q1378067	6000000005010499172;6000000074791885821
1x2	one item, several Geni profiles	mixed	Q1378067	6000000074791885821	wikidata-p2600	Q1378067	6000000005010499172;6000000074791885821
1x3	one item, several Geni profiles	wikidata only	Q137824365	6000000085738480192	wikidata-p2600	Q137824365	6000000085738480192;6000000085787495276;6000000202374272827
1x3	one item, several Geni profiles	wikidata only	Q137824365	6000000085787495276	wikidata-p2600	Q137824365	6000000085738480192;6000000085787495276;6000000202374272827
1x3	one item, several Geni profiles	wikidata only	Q137824365	6000000202374272827	wikidata-p2600	Q137824365	6000000085738480192;6000000085787495276;6000000202374272827
1x2	one item, several Geni profiles	wikidata only	Q137824368	6000000085739185918	wikidata-p2600	Q137824368	6000000085739185918;6000000085788017321
1x2	one item, several Geni profiles	wikidata only	Q137824368	6000000085788017321	wikidata-p2600	Q137824368	6000000085739185918;6000000085788017321
2x1	several items, one Geni profile	wikidata only	Q137824810	6000000022147624604	wikidata-p2600	Q137824810;Q4079835	6000000022147624604
2x1	several items, one Geni profile	wikidata only	Q4079835	6000000022147624604	wikidata-p2600	Q137824810;Q4079835	6000000022147624604
1x2	one item, several Geni profiles	mixed	Q1378618	6000000006130127140	structural;zipper	Q1378618	6000000006130127140;6000000026716311335
1x2	one item, several Geni profiles	mixed	Q1378618	6000000026716311335	wikidata-p2600	Q1378618	6000000006130127140;6000000026716311335
1x2	one item, several Geni profiles	mixed	Q137946149	6000000008541231276	wikidata-p2600	Q137946149	6000000008541231276;6000000011390504303
1x2	one item, several Geni profiles	mixed	Q137946149	6000000011390504303	zipper	Q137946149	6000000008541231276;6000000011390504303
1x2	one item, several Geni profiles	wikidata only	Q138202682	6000000015809074435	wikidata-p2600	Q138202682	6000000015809074435;6000000223784289135
1x2	one item, several Geni profiles	wikidata only	Q138202682	6000000223784289135	wikidata-p2600	Q138202682	6000000015809074435;6000000223784289135
1x2	one item, several Geni profiles	wikidata only	Q138202712	6000000015823952821	wikidata-p2600	Q138202712	6000000015823952821;6000000223790745937
1x2	one item, several Geni profiles	wikidata only	Q138202712	6000000223790745937	wikidata-p2600	Q138202712	6000000015823952821;6000000223790745937
1x2	one item, several Geni profiles	wikidata only	Q138296543	6000000036958838135	wikidata-p2600	Q138296543	6000000036958838135;6000000074669820940
1x2	one item, several Geni profiles	wikidata only	Q138296543	6000000074669820940	wikidata-p2600	Q138296543	6000000036958838135;6000000074669820940
1x2	one item, several Geni profiles	wikidata only	Q138298113	6000000072093097233	wikidata-p2600	Q138298113	6000000072093097233;6000000160090515836
1x2	one item, several Geni profiles	wikidata only	Q138298113	6000000160090515836	wikidata-p2600	Q138298113	6000000072093097233;6000000160090515836
1x2	one item, several Geni profiles	wikidata only	Q138306625	6000000010353646360	wikidata-p2600	Q138306625	6000000010353646360;6000000014927579675
1x2	one item, several Geni profiles	wikidata only	Q138306625	6000000014927579675	wikidata-p2600	Q138306625	6000000010353646360;6000000014927579675
1x2	one item, several Geni profiles	wikidata only	Q138349769	6000000046278897205	wikidata-p2600	Q138349769	6000000046278897205;6000000149924737932
1x2	one item, several Geni profiles	wikidata only	Q138349769	6000000149924737932	wikidata-p2600	Q138349769	6000000046278897205;6000000149924737932
1x2	one item, several Geni profiles	wikidata only	Q138359450	6000000207994131915	wikidata-p2600	Q138359450	6000000207994131915;6000000218788776892
1x2	one item, several Geni profiles	wikidata only	Q138359450	6000000218788776892	wikidata-p2600	Q138359450	6000000207994131915;6000000218788776892
1x2	one item, several Geni profiles	wikidata only	Q138391687	6000000080462033929	wikidata-p2600	Q138391687	6000000080462033929;6000000205837708924
1x2	one item, several Geni profiles	wikidata only	Q138391687	6000000205837708924	wikidata-p2600	Q138391687	6000000080462033929;6000000205837708924
2x1	several items, one Geni profile	wikidata only	Q138411942	6000000013254785075	wikidata-p2600	Q138411942;Q138411953	6000000013254785075
2x1	several items, one Geni profile	wikidata only	Q138411953	6000000013254785075	wikidata-p2600	Q138411942;Q138411953	6000000013254785075
1x2	one item, several Geni profiles	mixed	Q1384329	4827942076200082475	zipper	Q1384329	4827942076200082475;6000000022767849820
1x2	one item, several Geni profiles	mixed	Q1384329	6000000022767849820	wikidata-p2600	Q1384329	4827942076200082475;6000000022767849820
1x2	one item, several Geni profiles	wikidata only	Q138471075	6000000121886031851	wikidata-p2600	Q138471075	6000000121886031851;6000000130745822833
1x2	one item, several Geni profiles	wikidata only	Q138471075	6000000130745822833	wikidata-p2600	Q138471075	6000000121886031851;6000000130745822833
1x2	one item, several Geni profiles	wikidata only	Q138486577	6000000014140728284	wikidata-p2600	Q138486577	6000000014140728284;6000000204355689396
1x2	one item, several Geni profiles	wikidata only	Q138486577	6000000204355689396	wikidata-p2600	Q138486577	6000000014140728284;6000000204355689396
1x2	one item, several Geni profiles	wikidata only	Q138492089	6000000014140728279	wikidata-p2600	Q138492089	6000000014140728279;6000000133802796836
1x2	one item, several Geni profiles	wikidata only	Q138492089	6000000133802796836	wikidata-p2600	Q138492089	6000000014140728279;6000000133802796836
1x2	one item, several Geni profiles	wikidata only	Q138496102	6000000046304065921	wikidata-p2600	Q138496102	6000000046304065921;6000000110741367826
1x2	one item, several Geni profiles	wikidata only	Q138496102	6000000110741367826	wikidata-p2600	Q138496102	6000000046304065921;6000000110741367826
1x2	one item, several Geni profiles	wikidata only	Q138500663	6000000084348843956	wikidata-p2600	Q138500663	6000000084348843956;6000000084385998990
1x2	one item, several Geni profiles	wikidata only	Q138500663	6000000084385998990	wikidata-p2600	Q138500663	6000000084348843956;6000000084385998990
1x2	one item, several Geni profiles	wikidata only	Q138512037	6000000024248541113	wikidata-p2600	Q138512037	6000000024248541113;6000000042966606319
1x2	one item, several Geni profiles	wikidata only	Q138512037	6000000042966606319	wikidata-p2600	Q138512037	6000000024248541113;6000000042966606319
1x2	one item, several Geni profiles	wikidata only	Q138512039	6000000024248349397	wikidata-p2600	Q138512039	6000000024248349397;6000000042966744093
1x2	one item, several Geni profiles	wikidata only	Q138512039	6000000042966744093	wikidata-p2600	Q138512039	6000000024248349397;6000000042966744093
1x2	one item, several Geni profiles	wikidata only	Q138549132	6000000037324162773	wikidata-p2600	Q138549132	6000000037324162773;6000000075279250158
1x2	one item, several Geni profiles	wikidata only	Q138549132	6000000075279250158	wikidata-p2600	Q138549132	6000000037324162773;6000000075279250158
1x2	one item, several Geni profiles	wikidata only	Q138606899	6000000030914837575	wikidata-p2600	Q138606899	6000000030914837575;6000000030915959318
1x2	one item, several Geni profiles	wikidata only	Q138606899	6000000030915959318	wikidata-p2600	Q138606899	6000000030914837575;6000000030915959318
1x2	one item, several Geni profiles	wikidata only	Q138607078	6000000020666018474	wikidata-p2600	Q138607078	6000000020666018474;6000000223431477874
1x2	one item, several Geni profiles	wikidata only	Q138607078	6000000223431477874	wikidata-p2600	Q138607078	6000000020666018474;6000000223431477874
1x2	one item, several Geni profiles	wikidata only	Q138646543	6000000015043050047	wikidata-p2600	Q138646543	6000000015043050047;6000000086402445827
1x2	one item, several Geni profiles	wikidata only	Q138646543	6000000086402445827	wikidata-p2600	Q138646543	6000000015043050047;6000000086402445827
1x2	one item, several Geni profiles	wikidata only	Q138749709	6000000001382987871	wikidata-p2600	Q138749709	6000000001382987871;6000000152485375856
1x2	one item, several Geni profiles	wikidata only	Q138749709	6000000152485375856	wikidata-p2600	Q138749709	6000000001382987871;6000000152485375856
