geni_id	qid	label	name_kept	tail_dropped
6000000002263822292		Erik Nielsen Gyldenstierne til Demstruplund, Tim og Aaggaard	Erik Nielsen Gyldenstierne	til Demstruplund, Tim og Aaggaard
6000000002265626776		Alexander mac Maíl Coluim King of Scots	Alexander mac Maíl Coluim	King of Scots
6000000002265762670	Q332140	Édgar King Of Scots	Édgar	King Of Scots
6000000002266231326	Q62033	Duchess Gisele, Empress of the Holy Roman Empire Swabia	Duchess Gisele,	Empress of the Holy Roman Empire Swabia
6000000002266382242		Ernst II von Babenberg Herzog von Schwaben	Ernst II von Babenberg	Herzog von Schwaben
6000000002267655245	Q271382	Eleanor of Leicester, Countess of Pembroke & Leicester	Eleanor of Leicester,	Countess of Pembroke & Leicester
6000000002267701247	Q310092	Simon de Montfort 6th Earl of Leicester	Simon de Montfort 6th	Earl of Leicester
6000000002275040410		Æthelfrith of Wessex and Mercia Earl of Mercia	Æthelfrith of Wessex and Mercia	Earl of Mercia
6000000002275869011		Æthelwold King Of York & East Anglia	Æthelwold	King Of York & East Anglia
6000000002276850041		Anders Pedersson i Grubbe	Anders Pedersson	i Grubbe
6000000002277151794	Q3188019	Judith de Nantes Comtesse de Nantes	Judith de Nantes	Comtesse de Nantes
6000000002277230905		Alain de Cornouaille Comte de Cornouaille & Nantes	Alain de Cornouaille	Comte de Cornouaille & Nantes
6000000002278157662		Amlaíb mac Ilduilb King of Scots	Amlaíb mac Ilduilb	King of Scots
6000000002278495475		Håkon Ivarsson Mage Hesby i Mage	Håkon Ivarsson Mage Hesby	i Mage
6000000002278676476		Alan Stewart 4th Earl Of Caithness	Alan Stewart 4th	Earl Of Caithness
6000000002280270332		Karin Björnram till Isnäs	Karin Björnram	till Isnäs
6000000002280411009		Mårten Larsson (Björnram, till Isnäs)	Mårten Larsson (Björnram,	till Isnäs)
6000000002290062220		Henry III van Brabant en Limburg duke of Brabant and Limburg	Henry III van Brabant en Limburg	duke of Brabant and Limburg
6000000002290445635		Offa King of the Angles in Germany	Offa	King of the Angles in Germany
6000000002294664410		Gisela van Gent dame de Guînes	Gisela van Gent	dame de Guînes
6000000002294724459		Sophia von Rheineck suo jure Countess of Bentheim	Sophia von Rheineck suo jure	Countess of Bentheim
6000000002294729415		Raymond III count of Toulouse & Prince of Gothia	Raymond III	count of Toulouse & Prince of Gothia
6000000002298620837	Q12305681	Charlotte Amalie Skeel til Stamhusene Fusingø og Holbækgaard	Charlotte Amalie Skeel	til Stamhusene Fusingø og Holbækgaard
6000000002298845549	Q4993536	Mogens Skeel til Stamhuset Fussingø	Mogens Skeel	til Stamhuset Fussingø
6000000002298863806		Helle Helene Baronesse Rosenkrantz til Bodum Bisgaard	Helle Helene Baronesse Rosenkrantz	til Bodum Bisgaard
6000000002300268312		George Hepburn Bishop of the Isles	George Hepburn	Bishop of the Isles
6000000002300936974		Jep Andersen Lunge Til Næsby	Jep Andersen Lunge	Til Næsby
6000000002301295054		Christian Pedersen Reedtz til Børglum Kloster, Boller	Christian Pedersen Reedtz	til Børglum Kloster, Boller
6000000002302795700	Q96240758	Peder Munk til Holbækgaard	Peder Munk	til Holbækgaard
6000000002304345688	Q257036	Hugues X de Lusignan comte de la Marche	Hugues X de Lusignan	comte de la Marche
6000000002305784234		Marguerite de Dreux Princess of Brittany	Marguerite de Dreux	Princess of Brittany
6000000002307380247		Hoedliw ap Cadwgan Lord of Radnor, Prince of Ferlex	Hoedliw ap Cadwgan	Lord of Radnor, Prince of Ferlex
6000000002310660080		Jørgen Brockenhuus til Vollerslev og Sebber Kloster	Jørgen Brockenhuus	til Vollerslev og Sebber Kloster
6000000002313137955		Bengt Offesson Ginbalk af Grisatorp till Vitared	Bengt Offesson Ginbalk af Grisatorp	till Vitared
6000000002313243973		Elin Jönsdotter till Lädstad	Elin Jönsdotter	till Lädstad
6000000002313253418		Anna Bengtsdotter Ginbalk af Grisatorp till Lädstad	Anna Bengtsdotter Ginbalk af Grisatorp	till Lädstad
6000000002315754835		Anne Neville Duchess of Buckingham	Anne Neville	Duchess of Buckingham
6000000002315764663		Simon de Beauchamp Baron of Bedford	Simon de Beauchamp	Baron of Bedford
6000000002315764849		John Cokayne Chief Baron of Exchequer	John Cokayne Chief	Baron of Exchequer
6000000002315767125	Q683198	Eleanor Butler Countess of Wiltshire	Eleanor Butler	Countess of Wiltshire
6000000002315770064		Mahaut of Albon, countess of Savoy	Mahaut of Albon,	countess of Savoy
6000000002318224004	Q6760053	Margaret de Courtenay Countess of Devon	Margaret de Courtenay	Countess of Devon
6000000002319637849		Noe ap Madog King of Powys	Noe ap Madog	King of Powys
6000000002319651372		Hywel ap Rhys King of Glywyssing	Hywel ap Rhys	King of Glywyssing
6000000002322281032		Elgiva of Bohemia Princess of Anglo Saxon	Elgiva of Bohemia	Princess of Anglo Saxon
6000000002322288166		Jean d'Anjou, Duc de Durazzo	Jean d'Anjou,	Duc de Durazzo
6000000002322291872	Q163102	Henry VII Jordan Hohenstaufen king of the Romans	Henry VII Jordan Hohenstaufen	king of the Romans
6000000002322298231	Q1373749	Roger III de Hauteville duke of Apulia	Roger III de Hauteville	duke of Apulia
6000000002322298266	Q560005	William III de Hauteville last norman king of Sicily	William III de Hauteville last norman	king of Sicily
6000000002322305260		Otto, duke of Brunswick-Grubenhagen	Otto,	duke of Brunswick-Grubenhagen
6000000002322305307		Queen Mary of Enghien, countess of Lecce	Queen Mary of Enghien,	countess of Lecce
6000000002322312418		Frederick V Hohenstaufen duke of Swabia	Frederick V Hohenstaufen	duke of Swabia
6000000002322328040		Harold I Harefoot Knutsson King of England	Harold I Harefoot Knutsson	King of England
6000000002324691176		Sidsel Andersdatter Andersdatter Mule til Fuglsang	Sidsel Andersdatter Andersdatter Mule	til Fuglsang
6000000002325798034		Bernike Detlev Ottesen Skinkel til Iversnæs og Enggård	Bernike Detlev Ottesen Skinkel	til Iversnæs og Enggård
6000000002325798321		Tyge Steensen Steensen til Tybjerg og Hverring, samt Nielstrup	Tyge Steensen Steensen	til Tybjerg og Hverring, samt Nielstrup
6000000002325801401	Q18573690	Ulv Ulfsen Earl of Denmark	Ulv Ulfsen	Earl of Denmark
6000000002325819053		Skjeldulf Botulfsson till Kungsnãs	Skjeldulf Botulfsson	till Kungsnãs
6000000002325842230		Tostig Godwinsson Godwinsson Jarl of Northumbria	Tostig Godwinsson Godwinsson	Jarl of Northumbria
6000000002327606590	Q12341612	Wulff Caspar von Lüttichau til Lerkenfeld, Hessel, Mølgård	Wulff Caspar von Lüttichau	til Lerkenfeld, Hessel, Mølgård
6000000002327696013		Lucia Magdalene Johannesdatter von Ocksen til Lerkenfeld og Hessel	Lucia Magdalene Johannesdatter von Ocksen	til Lerkenfeld og Hessel
6000000002327787158		Cathrine Jensdatter Bugge til Rolstrup	Cathrine Jensdatter Bugge	til Rolstrup
6000000002329575278		David Hume 8th Baron of Wedderburn	David Hume 8th	Baron of Wedderburn
6000000002332887849		Offe Stigsen Hvide til Eskebjerg	Offe Stigsen Hvide	til Eskebjerg
6000000002333321525		Anders Ovesen Hvide til Bjørnholm	Anders Ovesen Hvide	til Bjørnholm
6000000002333967014		Inger Andersdatter Flemming (af Jylland), til Bjørnholm og Møllerup	Inger Andersdatter Flemming (af Jylland),	til Bjørnholm og Møllerup
6000000002341415339	Q75791667	William III de Saye Governor of Rochester Castle, Lord of West Greenwich	William III de Saye Governor of Rochester Castle,	Lord of West Greenwich
6000000002349016352		Bernhard Virgin till Stora Holma	Bernhard Virgin	till Stora Holma
6000000002349295051		Mogens Pallesen Juel til Udstrup	Mogens Pallesen Juel	til Udstrup
6000000002349377317		Peter lll de Brus Lord of Skelton	Peter lll de Brus	Lord of Skelton
6000000002349397584		Marcus Hjulman i Fraugde	Marcus Hjulman	i Fraugde
6000000002350285253		Peder Eriksson Hård af Segerstad till Hjällö	Peder Eriksson Hård af Segerstad	till Hjällö
6000000002351134784		Almeric Pincerna le Boteler Lord of Warrington	Almeric Pincerna le Boteler	Lord of Warrington
6000000002351177528		Roesia de Vernon, Lady of Northwich	Roesia de Vernon,	Lady of Northwich
6000000002351199955		Warin de Vernon 4th Baron of Shipbrook	Warin de Vernon 4th	Baron of Shipbrook
6000000002351214679		Margaret de Prayers Countess of Essex	Margaret de Prayers	Countess of Essex
6000000002351225275		Guillaume de Vernon 2nd Baron of Shipbrook	Guillaume de Vernon 2nd	Baron of Shipbrook
6000000002360346119		Christina Lillie af Aspenäs till Gudhammar	Christina Lillie af Aspenäs	till Gudhammar
6000000002364207870	Q243453	Charibert roi de Paris	Charibert	roi de Paris
6000000002367506995		Agatha Atheling Ardad, Princess of Hungary, Princess of England Von Brunswick	Agatha Atheling Ardad,	Princess of Hungary, Princess of England Von Brunswick
6000000002372843490	Q381273	Peter II de Aragón king of Sicily	Peter II de Aragón	king of Sicily
6000000002372871449		William VII, Duke of Jülich-Berg Of Jülich, 1st Duke Of von Jülich	William VII,	Duke of Jülich-Berg Of Jülich, 1st Duke Of von Jülich
6000000002372938168		Otto I Herzog von Braunschweig-Göttingen	Otto I	Herzog von Braunschweig-Göttingen
6000000002378493325	Q714475	Henry Beaufort 3rd Duke of Somerset	Henry Beaufort 3rd	Duke of Somerset
6000000002378529265	Q592988	Richard de Beauchamp 13th Earl of Warwick, Count of Aumale, KG	Richard de Beauchamp 13th	Earl of Warwick, Count of Aumale, KG
6000000002379493186		NN Jonsdatter Stillufseike på Skiftun	NN Jonsdatter Stillufseike	på Skiftun
6000000002382266446	Q90387	Gerhard VII Duke of Jülich-Berg	Gerhard VII	Duke of Jülich-Berg
6000000002384454507	Q4020193	William de Beauchamp 9th Earl of Warwick	William de Beauchamp 9th	Earl of Warwick
6000000002388364458	Q155545	Eugène Rose de Beauharnais Prince Français, duc de Leuchtenberg et prince d'Eichstätt	Eugène Rose de Beauharnais	Prince Français, duc de Leuchtenberg et prince d'Eichstätt
6000000002388389079		Guy of Burgundy count of Vernon & Brionne	Guy of Burgundy	count of Vernon & Brionne
6000000002388399316	Q157491	Marie Louise Leopoldine Franziska Theresia Josepha Lucia Bonaparte Duchess of Parma, Empress of the French	Marie Louise Leopoldine Franziska Theresia Josepha Lucia Bonaparte	Duchess of Parma, Empress of the French
6000000002388409273		Wéry III Wéry de Walcourt, Seigneur de Walcourt, Comte de Clermont-en-Argonne de Montaigu et de Rochefort III	Wéry III Wéry de Walcourt, Seigneur de Walcourt,	Comte de Clermont-en-Argonne de Montaigu et de Rochefort III
6000000002388572350	Q7723	Napoléon François Joseph Charles Bonaparte King of Rome	Napoléon François Joseph Charles Bonaparte	King of Rome
6000000002389949616		Gilbert de Tyson Lord of Alnwick	Gilbert de Tyson	Lord of Alnwick
6000000002390777127		Bernat I Guillem de Cerdanya comte de Cerdanya	Bernat I Guillem de Cerdanya	comte de Cerdanya
6000000002390819507		Guillem II de Cerdanya comte de Cerdanya	Guillem II de Cerdanya	comte de Cerdanya
6000000002391761511		Eline Eriksdatter Orm til Kjærland	Eline Eriksdatter Orm	til Kjærland
6000000002395369434	Q64595	Heinrich von Braunschweig-Lüneburg Herzog von Braunschweig-Lüneburg	Heinrich von Braunschweig-Lüneburg	Herzog von Braunschweig-Lüneburg
6000000002395389417	Q5584481	Erik Pedersson Brahe till Visingsborg	Erik Pedersson Brahe	till Visingsborg
6000000002396224094		Herman Mellin till Tessjö-Holmgård	Herman Mellin	till Tessjö-Holmgård
6000000002398581691		Wido comte de Senlis	Wido	comte de Senlis
6000000002401218202		Mestwin Duke of Pomerania Duke of Pomerania	Mestwin	Duke of Pomerania Duke of Pomerania
6000000002408076362	Q3007670	Euphemia Ross Countess of Ross	Euphemia Ross	Countess of Ross
6000000002408311374		Samuel Henriksson Blomfelt till Norby	Samuel Henriksson Blomfelt	till Norby
6000000002410581126		Christen Nielsen Bojsen i Odgaard	Christen Nielsen Bojsen	i Odgaard
6000000002411090596		Knut Knutsson i Varggården	Knut Knutsson	i Varggården
6000000002411820837		Anne Eilersdatter Rønnow til Egeskov, slægtens sidste kvinde	Anne Eilersdatter Rønnow	til Egeskov, slægtens sidste kvinde
6000000002411965383		Johan Ottesen Rud til Møgelkjær	Johan Ottesen Rud	til Møgelkjær
6000000002414186138	Q1035345	Caradog Freichfras ap Llyr Merini of Ewias, King of Gwent, Lord of Hereford	Caradog Freichfras ap Llyr Merini of Ewias,	King of Gwent, Lord of Hereford
6000000002415234643	Q3340	Ptolemy IX Soter II, Pharaoh of Egypt	Ptolemy IX Soter II,	Pharaoh of Egypt
6000000002415448137	Q3350	Ptolemy VIII Euergetes II, Pharaoh of Egypt	Ptolemy VIII Euergetes II,	Pharaoh of Egypt
6000000002415707660		John Stewart 1st Earl of Traquair	John Stewart 1st	Earl of Traquair
6000000002416554006		Gaute Ivarsson Dall til Valen	Gaute Ivarsson Dall	til Valen
6000000002416846052		Kunigunde Gräfin von Henneberg	Kunigunde	Gräfin von Henneberg
6000000002421485630	Q136029078	Barbro Johansdotter Hjort till Gronbo	Barbro Johansdotter Hjort	till Gronbo
6000000002422289523		Maren Enoksen,Stangeland i Klepp	Maren Enoksen,Stangeland	i Klepp
6000000002422312723		Christen Enoksen,Stangeland i Klepp	Christen Enoksen,Stangeland	i Klepp
6000000002422338442		Karen Enoksen,Stangeland i Klepp	Karen Enoksen,Stangeland	i Klepp
6000000002422367423		Mons Enoksen,Stangeland i Klepp	Mons Enoksen,Stangeland	i Klepp
6000000002422422913		Palle Enoksen,Stangeland i Klepp	Palle Enoksen,Stangeland	i Klepp
6000000002422743475		Erik Andersen Blik til Nystrup	Erik Andersen Blik	til Nystrup
6000000002422787116		Niels Jensen Drefeld til Gersnæs	Niels Jensen Drefeld	til Gersnæs
6000000002422806528		Henrik Gertsen Ulfstand til Glimminge	Henrik Gertsen Ulfstand	til Glimminge
6000000002422814403		Kirstine Jakobsdatter til Nystrup	Kirstine Jakobsdatter	til Nystrup
6000000002424322085	Q108840736	Ide Bondesdatter Due til Bondemosegaard	Ide Bondesdatter Due	til Bondemosegaard
6000000002428673457		Archelaus Sisines XVI, King of Cappadocia	Archelaus Sisines XVI,	King of Cappadocia
6000000002435383373	Q433161	Margaret Douglas Countess of Lennox	Margaret Douglas	Countess of Lennox
6000000002435936588	Q4572973	Charles Neville 6th Earl of Westmorland	Charles Neville 6th	Earl of Westmorland
6000000002438111998		Anna Persdotter Ruuth i Finland	Anna Persdotter Ruuth	i Finland
6000000002438425364		Margareta Eriksdotter i Gästerby	Margareta Eriksdotter	i Gästerby
6000000002439870347		Jens Knudsen herredskriver i Odgaard	Jens Knudsen herredskriver	i Odgaard
6000000002441590664	Q353829	Adela of France, countess of Flanders	Adela of France,	countess of Flanders
6000000002441720163	Q333346	Robert I, Count of Flanders	Robert I,	Count of Flanders
6000000002447085644	Q2034626	Richard FitzAlan 1st 6th 8th Earl of Arundel	Richard FitzAlan 1st 6th 8th	Earl of Arundel
6000000002447103135		William le Boteler 2nd Baron of Wem and Oversley	William le Boteler 2nd	Baron of Wem and Oversley
6000000002447112218	Q2567607	Gradlon Mawr ap Cynan Meriadog King of Brittany	Gradlon Mawr ap Cynan Meriadog	King of Brittany
6000000002447112231	Q15223068	Selyfan Salomon ap Gradlon King of Brittany	Selyfan Salomon ap Gradlon	King of Brittany
6000000002447112237		Constantine Waredwr ap Selyfan King of Britain	Constantine Waredwr ap Selyfan	King of Britain
6000000002447118587		Raoul III de Nesle comte de Soissons	Raoul III de Nesle	comte de Soissons
6000000002447151342		Beatrix de la Tour, de Pin dame de Malleval	Beatrix de la Tour, de Pin	dame de Malleval
6000000002447182425		William Mauduit 8th Earl Of Warwick De Mauduit	William Mauduit 8th	Earl Of Warwick De Mauduit
6000000002447194016		Robert Malet Baron of Curry Mallet	Robert Malet	Baron of Curry Mallet
6000000002447194045		Gilbert Malet Baron of Eye	Gilbert Malet	Baron of Eye
6000000002447199197		Robert II deTattershall Lord of Buckingam	Robert II deTattershall	Lord of Buckingam
6000000002447202669		Emma le Despencer Lady of Swallowfield	Emma le Despencer	Lady of Swallowfield
6000000002447256295	Q480455	Pierre II de Luxembourg comte de Saint Pol	Pierre II de Luxembourg	comte de Saint Pol
6000000002447290054		Marjorie nic Uilliam Princess of Scotland	Marjorie nic Uilliam	Princess of Scotland
6000000002447300286		Cynan ab Elfyw Lord of Abergele	Cynan ab Elfyw	Lord of Abergele
6000000002447338879		Julia Iotapa of Commagene Queen of Cilician Cetis	Julia Iotapa of Commagene	Queen of Cilician Cetis
6000000002447405127		Charles Count of Soisson de Bourbon seigneur de Condé	Charles	Count of Soisson de Bourbon seigneur de Condé
6000000002447405135		Anne of Bonnetable of Luce Comtesse de Clermont-en-Beauvaisis	Anne of Bonnetable of Luce	Comtesse de Clermont-en-Beauvaisis
6000000002447405878		Isabeau de Beaumont-du-Gâtinais Dame de Villemomble	Isabeau de Beaumont-du-Gâtinais	Dame de Villemomble
6000000002447405903		Béatrix de Dreux Dame de Hédé	Béatrix de Dreux	Dame de Hédé
6000000002447405951		Catherine Dame de Chauvigny	Catherine	Dame de Chauvigny
6000000002450185944		Malise, 5th Earl of Strathearn	Malise, 5th	Earl of Strathearn
6000000002452323388		Charles d'Anjou comte du Maine	Charles d'Anjou	comte du Maine
6000000002453715498	Q261934	Adélaïde d'Anjou Reine de France	Adélaïde d'Anjou	Reine de France
6000000002455062540		Iset Ta-Hemdjert Queen of Egypt	Iset Ta-Hemdjert	Queen of Egypt
6000000002455340268		Isetnofret. Queen of Egypt	Isetnofret.	Queen of Egypt
6000000002455497127	Q62571145	Joan Brooke 5th Baroness of Cobham	Joan Brooke 5th	Baroness of Cobham
6000000002456935171		Peder Magnusson Brahe till Tärna	Peder Magnusson Brahe	till Tärna
6000000002456974112	Q5779494	Johan Nilsson Gyllenstierna af Lundholm till Lundholmen	Johan Nilsson Gyllenstierna af Lundholm	till Lundholmen
6000000002459803728		Hywel ab Ieuaf King of Gwynedd	Hywel ab Ieuaf	King of Gwynedd
