token	first_given	later_given	family
Sharon	27	1	1
sharon	1	0	0
SHARP	0	0	1
Sharp	0	5	33
Sharparowe	0	0	1
SHARPE	0	0	1
Sharpe	0	1	27
Sharpey	0	0	1
Sharping	0	0	7
Sharpless	0	0	1
Sharrock	0	0	14
Sharshaiu	1	0	0
Sharsheeq	0	1	0
Sharukan	0	1	0
Sharukanids	0	0	3
Sharvashidze	0	0	3
Sharwin	4	2	0
SHARYATI	2	0	0
Shasha	0	1	0
Shashabindu	0	0	1
Shashai	1	0	0
SHASHIBINDU	1	0	0
Shasvant,	1	0	0
SHATABISHA	1	0	0
Shatach	0	0	2
Shatadhanvan	2	0	0
SHATADRUTI	1	0	0
Shatadyumn	1	0	0
SHATAJIT	1	0	0
Shatajit	1	0	3
Shatakopa	1	0	0
Shatan	0	0	8
Shatanika	1	0	0
SHATARŪPA	1	0	0
SHATASENI	1	0	0
Shater	0	0	1
SHaTha-marsHaNa	2	0	0
Shatinsky	0	0	3
Shatrughan	1	0	0
SHATRUGHNA	1	0	0
SHATRUNJAYA	2	0	0
Shatshirsha	1	0	0
Shattenshtein	0	0	2
Shattinger	0	0	1
Shattiwaza	1	0	0
Shattuck	0	0	15
Shatz	0	0	1
Shatzer	0	1	0
Shatzkas	0	0	1
Shatzker	0	0	1
SHATĀNAND	1	0	0
SHATĀYU	1	0	0
Shauger	0	0	1
Shaughnessy	0	0	8
Shaul	28	9	0
Shaum	0	0	1
Shaumloffel	0	0	2
Shauna	0	1	0
SHAUNAK	1	0	0
Shaus	1	0	0
Shaushatar	1	0	0
Shaver	0	1	5
Shavliani	0	1	0
Shavur	0	2	0
SHAW	0	0	6
Shaw	0	3	98
Shaw-Marshall	0	0	1
Shawcross	0	0	1
Shawe	0	0	1
Shawf	2	0	0
Shawfield	0	0	2
Shawnee	0	1	0
Shay	0	1	2
Shay'ullah	1	0	0
Shaya	3	1	0
Shayba	5	1	0
Shayban	3	1	1
Shaybani	0	1	1
Shaykh	1	1	0
Shaykh-Ahmad	1	0	0
Shazah	1	0	0
Shazrezzar	1	0	0
Shaʾūl	0	0	1
Sha’an	1	0	0
Shchenia	0	0	1
Shcheniatev	0	0	3
Shcheniateva	0	0	1
Shchepa	0	0	1
Shchetina	0	0	1
Shchetinin	0	0	4
Shdan-Puschkin	0	0	1
She	0	3	1
She'er	1	0	0
She'erit	0	0	1
Shea	1	0	6
Sheak	0	0	1
Shealtiel	3	0	25
Shealtiel)	0	0	1
Shealtiel,	0	0	1
Shealtiel-Hen	0	0	1
Shearcroft	0	2	0
Shearer	0	1	51
Shearlock	0	0	3
Shearman	0	0	30
Shearme	0	0	7
Shearn	0	0	1
Shears	0	0	1
Sheasby	0	0	1
Sheather	0	0	2
Sheba	0	0	1
Sheban	1	0	0
Shebensopdet	1	0	0
Shebershiner	0	0	1
Shebitku	1	0	0
Shebna	1	0	0
Shebsel	0	1	0
Shechanya	3	1	1
Shechanyah	0	0	2
Shechna	0	0	1
Shechna?	0	0	1
Shechtman	0	0	2
Sheddan	0	1	0
Shedsounefertem	1	0	0
Shedsunefertem	2	0	0
Shedtawy	0	1	0
Shee	4	5	2
Sheedy	0	0	3
Sheef	0	0	1
Sheer	0	0	1
Sheet	0	0	1
Sheets	0	0	2
Sheetz	0	1	1
Shefali	1	0	0
Shefat	1	0	0
Sheffer	0	0	1
Sheffield	1	2	79
Sheffler	0	0	1
Shefflin	0	0	2
Shefland	0	0	4
Shefstad	0	0	1
Sheftel	0	3	1
Sheftl	0	1	0
Shefveland	0	0	3
Shehab	1	0	0
Shehanya	3	0	6
Shehay	1	0	0
Sheher	1	0	0
Shehnya	0	1	0
Shehwar	0	1	0
SHEIKH	0	1	0
Sheikh	13	18	26
sheikh	0	1	2
Sheil	0	0	9
Sheila	11	0	0
Sheilah	1	0	0
Sheina	6	0	0
Sheinboim	0	0	1
Sheindale,	1	0	0
Sheindel	19	6	0
Sheindl	1	1	0
Sheine	5	0	0
Sheine-Rivka	1	0	0
Sheinfinkel	0	0	6
Sheinle	1	0	0
Sheinman	0	0	8
Sheiris	2	0	0
Shekaniah	1	0	0
Shekar	0	1	1
Shekotsky	0	0	2
Shelber	0	0	1
Shelborne	0	2	0
Shelby	1	6	5
Sheldahl	0	0	4
Sheldon	8	4	123
Sheldonia	2	0	0
Sheldonrising	0	0	2
Shelemya	1	0	0
Shelfer	0	0	2
Shelhammer	0	0	1
Shelia	1	0	0
Shell	0	0	4
Shella	1	0	0
Shellaug	0	0	1
Shelley	4	2	60
Shellman	0	0	1
Shellstreet	0	0	2
Shelly	1	3	12
Shelmar	0	2	0
Sheloa	1	0	0
Shelomith	1	0	0
Shelomo	1	1	0
Shelomyth	1	0	0
Shelpakov	0	0	1
Shelton	8	14	125
Shem	4	4	2
Shem-Tov	1	0	1
Shemaia	1	0	0
Shemaiah	3	0	2
Shemaiyah	1	0	0
Shemariah	1	1	0
Shemarya	0	0	4
Shemaya	8	0	12
Shemaya)	0	0	1
Shemayahu	2	0	0
Shembet	1	0	0
Shemiah	1	0	0
Shemiakina	0	0	1
Shemtob	3	0	2
Shemtov	1	0	0
Shemuel	2	0	0
shemuel	0	1	0
Shemyaka	0	2	2
Shen	1	3	1
Shen'ur	2	0	0
Shena	1	1	0
Shenberg	0	0	1
Shendly	1	0	0
Shenfield	0	0	2
Sheng	2	6	0
Sheng,	0	2	0
Shenjiang	0	0	1
Shenk	0	1	0
Shenkar	0	0	1
Shenker	0	0	1
Sheoraj	1	0	0
Shepard	1	1	74
Shepardson	0	0	1
Shepeleva	0	0	1
Shepensopdet	2	0	0
Shepenupet	1	0	0
Sheperd	0	0	1
Shephard	0	0	5
Shephatia	0	0	1
Shephatiah	1	0	2
Shepheard	0	0	20
Shepherd	1	2	57
Shepherdson	0	0	1
Shepley	0	0	11
Sheppard	1	3	16
Sheppe	0	0	1
Shepper	0	0	1
Shepperd	0	0	2
Sheppers	0	0	9
Shepperson	0	0	27
Sheppey	0	0	4
Sheps	0	0	2
Shepsekare	1	0	0
Shepsel	2	0	0
Shepseska	1	0	0
Shepseskaf	1	0	0
Shepsesneb	1	0	0
Shepsetipet	1	0	0
Shepsetkau	1	0	0
Shepshel	1	0	0
Shepsiptah	1	0	0
Shepsipuptah	1	0	0
Sher	0	0	5
Sherack	0	0	1
Sherard	0	0	1
Sherbeck	0	0	6
Sherborne	0	0	7
Sherbrooke	0	0	2
Sherburne	1	0	34
Sherck	0	1	0
Shereen	1	0	0
Sheremeteva	0	0	1
Shereshewsky	0	1	0
Sheretnebty	1	0	0
sheri	1	0	0
Sherick	0	0	4
Sheridan	1	2	6
Sherif	1	0	0
Sheriff	0	1	1
Sheriffhall	0	0	10
Sherine	1	0	0
Shering	0	2	0
Sherira	2	0	6
Sheritumgha	1	0	0
Sherk	0	11	160
Sherling	0	0	1
Sherlock	0	0	4
Sherm	0	0	16
Sherman	20	22	125
Shermer	0	0	12
Shern	0	0	1
Sherpard	0	0	1
Sherrer	0	0	3
Sherrerd	0	0	1
Sherrick	0	1	16
Sherrie	1	0	0
Sherriff	0	1	1
Sherril	0	0	1
Sherrill	0	0	1
Sherringham	0	0	1
Sherrington	0	0	1
Sherrod	2	1	1
Sherry	4	0	2
Shertleff	0	0	2
Sheruaeterat	1	0	0
Shervashidze	0	0	6
Sherwick	0	0	1
Sherwin	0	0	33
Sherwood	7	6	9
Sheryl	1	0	0
Shesh	1	0	0
SHESHA	1	0	0
Sheshet	6	4	4
Sheshi	0	1	0
Sheshit	1	0	0
Sheshna	0	0	1
Sheshti	1	0	0
Shetelig	0	0	4
Shetford	0	0	7
Shetford/	0	0	2
Shetler	0	0	16
Shetskes	0	0	4
Sheuglie	0	0	2
Sheung	0	1	0
Sheva	5	1	0
Shevach	0	1	0
Shevas	0	0	1
Shevawn	1	0	0
Shevel	0	1	0
Sheveland	0	0	1
Shevele	0	1	0
Shevinsky	0	0	1
Shevon	1	0	0
Shew	0	0	1
Shewa	1	0	0
Shewangzaw	1	0	5
Shewareged	1	0	0
Shewarirkab	0	0	1
Shewaye	2	0	0
Shewchuk	0	0	2
Shewolf	1	0	0
Sheyban	1	0	0
Sheyen	0	2	0
Sheykh	0	2	0
Sheyna	2	1	0
Sheyna-Estra	1	0	0
Sheyndl	0	1	0
Sheyndle	1	0	0
Shi	6	9	3
Shi,黄兰室,	0	1	0
Shia	1	0	0
Shiane	1	0	0
Shiba	11	0	0
Shibani	1	0	0
Shibayama	0	0	9
Shiben/Feng	0	0	1
Shibi	2	0	0
Shibilski	0	0	1
Shibl	1	0	0
Shibli	0	1	0
Shibly	0	1	0
Shibru	0	0	3
Shibukawa	1	0	0
Shibuya	0	0	2
Shichikuma	1	0	0
Shichiro	0	2	0
Shichirozaemon	0	2	0
Shichirō	1	0	0
Shichirōemon	1	0	0
Shick	0	0	1
Shidebala	1	0	0
Shidibala	1	0	0
Shidler	0	0	1
Shidlov	0	0	1
Shidlover	0	0	1
Shiduer	1	0	0
Shieder	0	0	11
Shiekh	4	0	2
Shiela	0	0	1
Shield	0	1	0
shield)	0	0	1
Shields	0	5	13
Shierlaw	0	0	3
Shierling	0	0	1
Shif	0	0	2
Shiferaw	1	0	0
Shiffers	0	0	2
Shifflett	0	0	17
Shiffrin	0	0	1
Shifra	19	2	0
Shifrah	0	1	0
Shigai	1	0	0
Shigdür	1	0	0
Shigekiyo	2	0	1
Shigeko	2	0	0
Shigekuni's	2	0	0
Shigemitsu	1	0	0
Shigemori	1	0	0
Shigemoto	1	0	0
Shigemune	3	0	0
Shigenaga	3	1	0
Shigenaka	1	0	0
Shigeno	0	0	1
Shigeru	2	0	0
Shigesada	1	0	0
Shigetada	1	0	0
Shigetoshi	2	0	0
Shigetsune	1	0	0
Shigeuji	2	0	0
Shigeyasu	5	0	0
Shigeyo	1	0	0
Shigeyori	3	0	0
Shigezane	2	0	0
Shigley	0	0	1
Shih	13	1	0
Shihab	12	1	0
Shihabuddin	0	0	1
Shihaburromli	1	0	0
Shihao,Bong	0	1	0
Shijun	1	0	0
Shikandini	0	1	0
Shikatahime	2	0	0
Shikazō	1	0	0
SHIKHANDI	1	0	0
Shiki	1	0	0
Shikibu	0	0	2
Shikitsuhikotamatemi	0	1	0
Shiknazgi	1	0	0
Shikor	1	0	0
Shikoski	0	0	1
Shiku-Gurgen	1	0	0
Shila	3	0	1
Shilehambelay	1	0	0
Shill	0	2	11
Shiller	0	0	2
Shilling	0	0	9
Shillinglaw	0	0	2
Shillito	0	0	1
Shilo	0	1	0
Shilon	0	0	4
Shiloni	0	0	1
Shimadamaro	0	0	2
Shimanokami	0	2	0
Shimazu	0	0	13
Shimel	1	1	0
Shimelis	1	0	0
Shimeon	0	1	0
Shimomaro	0	0	2
Shimon	58	14	7
shimon	1	1	0
Shimon-Zev	0	1	0
Shimp	0	0	1
Shimsha	1	0	0
Shimshon	24	4	0
Shin	1	0	1
shin	0	1	0
Shinar	1	0	0
Shindel	1	0	0
Shindi	0	1	0
Shindl	1	0	0
Shindler	0	0	1
SHINEYU	0	0	1
Shineyu	1	0	0
Shing	0	2	0
Shingalacharya	2	0	0
Shingler	0	0	2
Shingles	0	0	1
Shingqur	0	1	1
Shingu	0	0	2
Shingum	0	1	0
Shini	1	0	0
Shinjitsu	0	0	2
Shinjō	0	0	1
Shinn	0	3	14
Shinnick	0	0	5
Shinno	0	0	4
Shinnō	0	0	4
Shino	1	0	0
Shinonomikoto	1	0	0
Shinta	0	0	1
Shioya	0	0	1
Shipbrook	0	0	1
Shiping	0	2	0
Shipler	0	0	1
Shipley	0	5	3
Shipman	0	0	64
Shipp	0	0	5
Shippee	0	0	2
Shippen	0	0	1
Shippey	0	0	5
Shippy	0	0	1
Shipton	0	0	3
Shipway	0	0	1
Shir	1	1	0
Shira	1	0	0
SHIRADVAJA	1	0	0
Shiragi	0	1	0
Shirah	0	2	2
Shiraishi	0	0	2
Shirak	0	0	6
Shiramun	1	0	0
Shiratu	0	1	0
Shiraz	0	1	0
Shirazi	0	0	1
Shirdil	2	0	0
Shire	0	0	2
Shireburne	0	0	2
Shireen	1	0	0
Shiremun	1	0	0
Shirey	0	1	91
shirey	0	0	1
Shirin	1	1	1
Shirinbek	2	0	0
Shirinsky	0	0	6
SHIRK	0	0	7
SHirk	0	0	1
Shirk	0	4	317
Shirlee	3	0	0
Shirley	53	6	112
Shirlie	0	1	0
Shirling	0	1	1
Shirly	1	0	0
Shirmer	0	0	1
Shiro	0	4	0
Shirtliff	0	0	3
Shirvan	0	1	36
Shirvan)	0	0	1
Shirvanshah	0	0	16
Shirvanshahs	0	0	1
Shirvanshidze	0	0	1
Shirzad	1	0	0
Shishikoomi	1	0	0
Shishman	0	0	20
Shishunaga	1	0	0
Shishuplāla	0	1	0
SHISHUPĀLA	1	0	0
Shishupāla	0	0	2
Shisler	0	1	0
Shisski	0	0	1
Shisu	0	3	0
Shiu	1	0	0
SHIVA	1	0	0
Shiva	1	0	5
Shivaji	1	0	0
Shivansh	1	0	0
Shive	0	1	3
Shively	0	0	1
Shiya	1	0	0
Shizukagozen静御前	2	0	0
Shizuko	2	0	0
Shizuo	0	1	0
Shjønning	0	1	0
Shkljareffski	0	0	1
Shlank	0	0	9
Shlaum	1	0	0
Shlemo	6	1	0
Shletinski	0	0	1
Shloime	1	1	0
Shloma	0	2	0
Shlome	7	0	0
Shlomi	1	0	0
Shlomit	1	1	0
Shlomo	137	39	37
shlomo	0	0	1
Shlomo]	0	1	0
Shlomom	1	0	0
Shlosh	0	0	7
"SHLU""H"	0	0	1
Shlush	0	0	5
Shlyuma	1	0	0
Shmagi	1	0	0
Shmariyahu	1	0	0
Shmarjahu	1	0	0
Shmarling	0	0	1
Shmaryahu	0	1	0
Shmaya	1	0	0
Shmelka	1	5	0
Shmelke	0	18	2
SHMELKES	0	1	0
Shmelkes	0	0	10
Shmerel	1	0	0
Shmeriner	0	0	1
Shmerling	0	0	10
Shmiel	4	3	0
shmiel	1	0	0
Shmiel?/Shimon?	1	0	0
Shmil	0	1	0
Shmilis	0	1	0
SHMUEL	0	1	0
Shmuel	180	52	23
shmuel	0	1	0
Shmuel,	1	0	0
Shmuel-Yuriy	0	1	0
Shmuel/Samuel	1	0	0
Shmuel?	1	1	0
Shmuel]	0	1	0
Shmuil	1	0	0
Shmuila	1	0	0
Shmul	1	0	0
Shmuyl	1	0	0
Shneerson	0	0	1
Shneor	3	0	0
Shneorson	0	0	1
Shneur	3	0	0
Shneuri	0	0	1
Shnier	0	0	1
Sho	0	1	0
Shoa	1	0	0
Shoangizew	1	0	0
Shobal	1	0	0
Shockey	0	0	2
Shockley	0	0	16
Shoda	0	0	17
Shodif	0	1	0
Shodiq	1	0	0
Shoebridge	0	0	1
Shoemacker	0	0	1
Shoemaker	0	17	144
Shoemate	0	0	1
Shoenen	1	0	0
Shofiudin	0	1	0
Shofyan	0	1	0
Shoghiri	0	1	0
Shoghí	1	0	0
Shogiri	0	1	0
Shogiry	0	1	0
Shoham	0	0	1
Shohat	0	0	4
Shoheh	0	2	0
Shohie	1	0	0
Shoja	0	1	0
Shokat	0	0	1
Sholander	0	0	2
Sholar	0	0	4
Sholeh	0	7	0
Sholehah	1	0	0
Sholem	2	1	0
Sholihin	0	1	0
sholiohin	0	1	0
Sholom	3	1	0
Sholto	0	1	0
Shomad	0	1	0
Shone	1	0	1
shone	0	0	1
Shonheyder	0	0	1
Shonk	0	0	1
Shonkwiler	0	0	1
Shonlin	1	0	0
Shontz	0	0	1
Shook	0	0	1
Shoong	0	0	1
SHOOR	0	0	1
Shoor	2	0	0
Shopa	0	0	1
Shopa,	0	0	1
Shopia	1	0	0
SHOR	0	0	1
Shor	0	0	39
Shora	2	0	0
Shore	0	0	36
Shores	0	0	7
Shorey	0	0	14
Shorr	0	0	4
Short	0	0	45
short	0	0	1
Shorter	0	0	1
Short”	0	0	1
Shosana	2	0	0
Shoshana	6	7	0
Shoshanah	1	0	0
Shoshannah	0	1	0
Shoshe	1	1	0
shoshenk	1	0	0
Shoshenk,	1	2	0
Shoshenq	3	4	0
Shoshi	1	0	2
Shottaimabi	0	0	1
Shottesbrooke	0	0	1
Shotwell	0	5	261
Shotăr	1	0	0
Shotărov	0	1	0
Shou	2	1	0
Shoujiu	1	0	0
Shouken-kōtaigō	0	0	1
Shoul	1	0	0
Shoulders	0	0	7
Shoults	0	0	1
Shoup	0	0	1
Shouse	0	0	6
Shoushan	1	0	0
Showalter	1	6	36
Shower	0	0	1
Shpaner	0	0	2
Shpata	0	0	1
Shpeer	0	0	1
Shpigel	0	0	1
Shpiro	0	0	2
Shprintza	4	0	0
Shprintze	6	0	0
Shprintze's	0	0	3
Shprinza	2	1	0
Shprinze	1	1	0
Shprinzl	1	0	0
Shptivke	0	0	1
SHRADDHA	1	0	0
Shraddhadeva	1	0	0
SHRADDHĀ	1	0	0
Shrader	0	0	7
Shraga	9	8	0
Shrage	0	1	0
Shraige	0	1	0
Shram	0	0	1
Shrantz(lis)?	0	0	1
Shrapnella	1	0	0
Shravast	1	0	0
Shreeve	0	0	1
Shreiber	0	0	2
SHRENTZEL	0	0	3
Shrentzel	0	0	14
Shrentzels	0	0	3
Shreve	0	0	19
Shrever	0	0	1
Shrewsbury	0	1	1
Shreyas	1	0	0
Shrier	0	0	1
Shrieve	0	0	1
Shrigley	0	1	0
Shrimpton	0	0	4
Shrishailar	1	0	0
Shrock	0	0	3
Shroderus	0	0	1
Shropshire	0	0	9
Shroyer	0	0	1
SHRUT	1	0	0
Shrut	1	0	0
Shrutaayu	1	0	0
SHRUTAKEERTI	1	0	0
SHRUTASENA	0	1	0
Shruthi	2	0	0
SHRUTUPARNA	1	0	0
SHRUTĀYU	1	0	0
Shryl	1	0	0
Shteinberg	0	0	2
Shtengen	0	0	2
Shternberg	0	0	1
Shternhartz	0	0	2
Shteyman/Steinman	0	0	1
Shtifter	0	0	1
Shtjefën	1	0	0
Shtongsi	1	0	0
Shtusser	0	0	15
Shu	13	3	2
Shu'ayb	1	0	0
Shu'ba	1	0	0
Shu'dat	1	0	0
Shu'u'llah	1	0	0
Shu-Ninua	1	0	0
Shua	1	0	0
Shuadamqa	1	0	0
Shuang	2	0	0
Shuayb	1	0	0
Shubael	16	1	0
Shuberg	0	0	1
Shubha	1	0	0
SHUBHATREYI	1	0	0
SHUBĀNGI	1	0	0
Shuchi	2	0	0
Shuchu	1	0	0
Shuciratha	1	0	0
Shuck	0	0	12
Shudhyod	1	0	0
Shue	0	0	1
Shuey	0	0	1
Shufeng	1	0	0
Shuford	0	0	1
Shugarts	0	0	1
Shuh	0	11	1
Shuhong	1	0	0
Shui	1	1	0
Shuib	0	3	0
Shuisky	0	0	1
Shuja	1	2	1
Shujah	1	0	0
Shuka	0	1	0
SHUKAdev	1	0	0
Shuker	0	1	0
Shuklodana	1	0	0
Shukor	1	0	0
Shukr	1	0	0
Shukra	0	0	1
Shukraachaaryulu	0	0	1
SHUKRACHARYA	0	0	4
Shukracharya	1	0	1
Shukrun	0	0	1
SHUKRĀCHĀRYA-Ushanas-Kavi	1	0	0
Shuktimati	1	0	0
Shula	1	0	0
Shulamit	4	0	0
Shulan	1	0	0
Shulang	1	0	0
Shulem	2	1	0
Shuler	0	2	93
Shuli	1	0	0
Shulie	1	0	0
Shulim	1	0	0
Shull	0	1	1
Shullam	0	2	0
Shulman	0	0	1
Shulmanovich	0	0	1
Shulthon	0	1	0
Shultz	0	0	8
Shultze	0	0	1
Shulvass	0	0	1
Shum	0	1	0
Shuma	1	0	0
Shuma-damqa	1	0	0
Shumaker	0	0	1
Shuman	0	0	1
Shumar	0	0	1
Shumate	0	0	1
Shumel	1	0	0
Shumiye	0	0	1
Shumway	0	0	26
Shumye	1	0	0
Shun	2	3	0
SHUNAHSHEPA	1	0	0
SHUNAK	1	0	0
SHUNAKA	1	0	0
SHUNANTHAI	1	0	0
Shundaniah	0	1	0
Shunga	0	1	0
Shunkh	1	0	0
Shunkuma	1	0	0
Shunwax	0	0	1
Shuo	1	0	1
Shupe	0	0	13
Shur	0	0	1
Shur'ab	1	0	0
Shura	0	0	12
Shurahbil	1	0	0
Shurahil	1	0	0
Shuraik	1	0	0
SHURASENA	1	0	0
ShuraSena	0	0	1
Shurasena	0	0	5
Shurayh	2	0	0
Shurayk	2	0	0
Shurburd	0	0	1
Shuri	1	0	0
Shurland	0	0	1
Shurlknight	0	0	1
SHURPANAKHA	1	0	0
Shurtleff	0	0	105
Shurtliff	0	0	54
Shurtliff/Shurtluff	0	0	1
Shurui	1	0	0
Shushandukht	1	0	0
Shushannah	1	0	0
Shushyla	1	0	0
Shuster	0	0	1
Shutford	0	0	3
Shutt	0	2	49
Shuttarna	1	0	0
Shuttleworth	0	0	10
Shuutz	0	0	1
Shuvalova	0	0	2
Shuwu	1	0	0
Shuxun	1	0	0
Shuye,	0	1	0
Shuyi	1	0	0
Shuyskaya	0	0	1
Shuysky	0	0	1
Shuzhong	1	0	0
Shuìhuò	1	0	0
Shuìjì	1	0	0
Shuò	0	5	0
Shuō	0	1	0
Shvarn	1	0	0
Shvarne	1	0	0
Shver	0	1	0
Shveta	1	0	0
Shvih	0	1	0
Shvitrigailo	0	0	1
Shwartz	0	0	1
Shwartzer	0	1	0
Shyama	1	0	0
Shyamaka	1	0	0
SHYAMALA	1	0	0
Shybautchy	1	0	0
Shyhy	1	0	0
Shyramun	2	0	0
Shyri	1	0	0
Shàndào	0	1	0
Shàng	1	0	0
Shàngjìng	0	1	0
Shàngměi	0	1	0
Shànjùn	1	0	0
Shào	0	2	0
Shàocéng	0	1	0
Shàodé	0	1	0
Shàohàn	1	0	0
Shàomíng	1	0	0
Sháo	0	1	0
Shè/Hóng	1	0	0
Shèn	4	0	0
Shèng	4	10	0
Shèngbǎo	1	0	0
Shèngchāng	1	0	0
Shèngfú	1	0	0
Shènghù	1	0	0
Shèngjì	1	0	0
Shènglún	1	0	0
Shèngwú	1	0	0
Shèngxiáng	1	0	0
Shèngyàn	1	0	0
Shèngyòu	1	0	0
Shèngzé	1	0	0
Shèngzōng	1	0	0
Shènqí	0	1	0
Shén	0	1	0
Shéta	1	0	0
Shì	11	5	0
Shì'ān	1	0	0
Shì,	0	1	0
Shìbǎo	0	1	0
Shìfú	1	0	0
Shìgāng	0	1	0
Shìhuàn	1	0	0
Shìháo	0	1	0
Shìjiā	1	0	0
Shìjùn	0	1	0
Shìliáng	2	0	0
Shìlái	1	0	0
Shìlóng	1	0	0
Shìlún	0	1	0
Shìqìng	1	0	0
Shìwéi	0	1	0
Shìxiáng	1	0	0
Shìxīn	1	0	0
Shí	2	2	1
Shíhuā	0	1	0
Shíjùn	1	0	0
Shíkǒu	1	0	0
Shíquán,	0	2	0
Shíwǔ	1	0	0
Shíxiǎng	0	1	0
Shíxìn	1	0	0
Shíyìjiàn	0	0	1
Shízhèn	1	0	0
Shízhōng	1	0	0
Shïdju'udaï	1	0	0
Shòu	2	3	0
shòu	0	1	0
Shòucéng	1	0	0
Shòunán	0	2	0
Shòuxián	1	0	0
Shòuxiáng	0	1	0
Shönheyder	0	0	5
Shù	2	1	0
Shùn	1	1	0
Shùndé	0	1	0
Shùnruì	2	0	0
Shùzhuāng	0	1	0
Shú	1	0	0
shān	0	1	0
Shēn	1	3	1
Shēng	0	4	0
Shēngzhì	1	0	0
Shěngjǐ	0	1	0
Shī	0	1	0
SHĪGRĀŚVA	1	0	0
Shījì	1	0	0
Shīliàng	1	0	0
Shīmèng	1	0	0
Shīshèng	1	0	0
Shīxián	1	0	0
Shīyòu	2	0	0
Shīyǒu	1	0	0
Shīzhòng	1	0	0
Shōda	0	0	4
Shōnosuke	1	0	0
Shōwa-tennō	0	0	1
Shū	4	4	0
Shūfāng	1	0	0
Shūxiáng	0	1	0
Shǒuxiáng	0	1	0
Si	4	2	0
si	0	1	0
Si-Ese	0	2	0
Si-Montu	1	0	0
Si-Mun	1	0	0
Siacre	1	0	0
Siah	2	2	1
Siak	0	2	5
siak	0	1	0
Siam	1	4	1
Siamesiska	1	0	0
Siamon	1	0	0
Siamun	2	0	0
Sian	19	2	0
Sianet	1	0	0
Siang	1	6	2
Siangka	1	0	0
Siantan	0	0	1
siantan	0	0	3
Sianto	1	0	0
Siarlotta	0	1	0
Siarri	0	0	5
Siat	0	1	0
Siatum	1	0	0
Siauw	1	0	0
Sib	1	0	0
Siba	2	0	2
Siba'a	1	0	0
Sibaja	0	0	3
Sibal	0	1	0
Sibaldo	1	0	0
Siball	1	0	0
SIBARANI	0	0	5
Sibaud	1	0	0
Sibbald	0	0	10
Sibbe	0	0	1
Sibbel	2	0	0
Sibbell	1	0	0
Sibbern	0	0	30
Sibbers	0	0	1
Sibbesdon’	0	1	0
Sibbil	1	0	0
Sibbiörnsson	0	0	1
Sibble	1	0	0
Sibbyl	1	0	0
Sibeia	1	0	0
Sibel	3	2	0
Sibelius	0	0	8
Sibell	4	0	1
Sibella	13	3	0
Sibelle	0	1	0
Siben	0	0	2
Siberg	0	0	25
Sibert	1	0	0
Sibeth	0	0	8
Sibghatullah	1	0	0
SIBHI	1	0	0
SIBI	2	0	4
Sibil	6	0	0
Sibila	13	2	0
Sibilew	0	0	1
Sibilia	9	0	1
Sibill	2	0	0
Sibilla	78	17	0
Sibille	29	6	0
Sibillette	1	0	0
Sibillina	3	0	0
Sibil·la	3	0	0
Sibilė	6	1	0
Sibischini	0	0	15
Sibislav	1	0	0
Sibitz	0	0	1
Sibjørn	1	0	0
Sible	1	0	0
Sibley	0	0	13
Siblilla	1	0	0
Sibling	1	0	0
sibling	1	0	2
siblings	0	0	1
Sibo	1	0	0
Sibodo	1	0	0
Sibodon	1	0	0
sibok	0	1	0
Sibold	2	0	0
Siboll	1	0	0
Siboni	0	0	17
siboni	0	0	1
Sibort	0	0	1
Siboto	1	1	0
Siboud	1	0	0
Sibrand	1	0	2
Sibrandt	1	0	0
Sibre	1	0	0
Sibulah	1	0	0
Siburg	0	0	1
Siburgis	1	0	0
Siburgo	2	0	0
Sibyl	55	2	0
Sibyle	1	0	0
Sibylia	1	0	0
Sibylie	0	1	0
Sibyll	1	0	0
Sibylla	71	58	0
SIBYLLE	0	1	0
Sibylle	95	40	0
Sica	2	0	0
Sicaire	0	2	0
Sicard	17	0	3
Sicarde	1	0	0
Sicardo	1	0	0
Siccama	0	0	1
Siccarda	1	0	0
Sicco	0	0	20
Sicella	1	0	0
Sichel	0	0	115
Sichelenda	1	0	0
Sichelgaida	1	0	0
Sichelgaita	9	0	0
Sichelgarda	5	0	0
Sicher	0	0	1
Sichilda	1	0	0
Sichilde	2	0	0
Sichvoin	0	0	1
Sicile	0	0	3
Sicilia	2	1	24
Siciliani	0	0	5
Siciliano	0	0	39
Sicilias	0	0	8
Sicilica	0	1	0
Sicilie	1	1	22
Sicilies	0	0	5
Sicilijos	0	0	1
Sicilius	0	1	0
Sicilska	0	0	1
Sicily	0	1	11
Sicinia	1	0	0
Sick	0	0	5
Sickan	1	1	0
Sickenga	0	0	6
Sickingen	0	0	3
Sickinghe	0	0	4
Sickle	0	0	1
Sickler	0	0	2
Sicleers	0	0	2
Sicola	1	0	0
Sicone	2	0	0
Siconolfo	2	0	0
Sicília	0	0	1
Sicílias	0	0	1
Sida	1	2	1
Sidadi	0	1	0
Sidarous	0	0	8
Sidarto	0	1	0
Sidarus	0	0	4
Sidau	0	0	5
Sidbacka	0	0	3
Sidberg	0	0	10
Sidborn	0	0	2
Sidda	1	0	0
Siddessen	0	0	2
Siddhartha	1	0	0
SIDDHI	1	0	0
Siddhi	1	0	0
Siddiq	0	2	0
Siddiqui	0	1	0
Siddoway	0	0	3
Side10.15	0	0	1
Sidebottom	0	0	24
Sidefors	0	0	2
Sidek	0	2	0
Sideling	0	0	1
Sidelinger	0	0	4
