geni_id	qid	en_label	n_cjk_forms	candidate_label	given|surname|_MARNM per record	display_join_forms
6000000074701048150	Q45383565	Liu Rong	2	劉嶸	嶸|湖州歸安|劉 ;; || ;; 嶸|湖州歸安|劉	嶸 湖州歸安 | Liu Rong 劉嶸
6000000074701240386	Q45396429	Ma Zhongxuan	2	馬	|廬州合肥|馬 ;; || ;; |廬州合肥|馬	廬州合肥 | Ma Zhongxuan 馬
6000000074701265986	Q45361910	Liu Anzheng	2	劉安正	安正 中行|江寧溧陽|劉 ;; || ;; 安正 中行|江寧溧陽|劉	安正 中行 江寧溧陽 | Liu Anzheng 劉安正
6000000074701287960	Q45426371	Liu Xiangzhi	2	劉祥止	祥止|湖州長興|劉 ;; || ;; 祥止|湖州長興|劉	祥止 湖州長興 | Liu Xiangzhi 劉祥止
6000000074701373956	Q45426331	Liu Jiazhi	2	劉嘉止	嘉止|湖州長興|劉 ;; || ;; 嘉止|湖州長興|劉	嘉止 湖州長興 | Liu Jiazhi 劉嘉止
6000000074701412864	Q45361922	Liu Qianzhi	2	劉歛止	歛止|湖州歸安|劉 ;; || ;; 歛止|湖州歸安|劉	歛止 湖州歸安 | Liu Qianzhi 劉歛止
6000000074701476144	Q45396432	Ma Zhongmou	2	馬	|廬州合肥|馬 ;; || ;; |廬州合肥|馬	廬州合肥 | Ma Zhongmou 馬
6000000074701553221	Q45537891	Ma Cheng	2	馬珹	珹 中玉|博州|馬 ;; || ;; 珹 中玉|博州|馬	珹 中玉 博州 | Ma Cheng 馬珹
6000000074701727950	Q45360335	Ma Sheng	2	馬	|廬州合肥|馬 ;; || ;; |廬州合肥|馬	廬州合肥 | Ma Sheng 馬
6000000074701804941	Q45396023	Ma Fu	2	馬復	復|廬州合肥|馬 ;; || ;; 復|廬州合肥|馬	復 廬州合肥 | Ma Fu 馬復
6000000074701810936	Q45358272	Ma Zhongfu	2	馬仲甫	仲甫 子山|廬州合肥|馬 ;; || ;; 仲甫 子山|廬州合肥|馬	仲甫 子山 廬州合肥 | Ma Zhongfu 馬仲甫
6000000074701864892	Q45396026	Ma Tao	2	馬韜	韜|廬州合肥|馬 ;; || ;; 韜|廬州合肥|馬	韜 廬州合肥 | Ma Tao 馬韜
6000000074701886886	Q45396029	Ma Ze	2	馬澤	澤|廬州合肥|馬 ;; || ;; 澤|廬州合肥|馬	澤 廬州合肥 | Ma Ze 馬澤
6000000074701892888	Q45358263	Ma Zhen	2	馬瑊	瑊 中玉 忠玉|廬州合肥|馬 ;; || ;; 瑊 中玉 忠玉|廬州合肥|馬	瑊 中玉 忠玉 廬州合肥 | Ma Zhen 馬瑊
6000000074701924842	Q45358286	Ma Shao	2	馬玿	玿|廬州合肥|馬 ;; || ;; 玿|廬州合肥|馬	玿 廬州合肥 | Ma Shao 馬玿
6000000074702403527	Q45358849	Song Hui	2	宋輝	輝|趙州平棘|宋 ;; || ;; 輝|趙州平棘|宋	輝 趙州平棘 | Song Hui 宋輝
6000000074702613979	Q45364015	Pu Shi	2	蒲	|閬州南部|蒲 ;; || ;; |閬州南部|蒲	閬州南部 | Pu Shi (wife of Su Buqi) 蒲氏(蘇不欺妻)
6000000074702682749	Q45397723	Sima Zhi	2	司馬植	植 子立|陝州夏縣|司馬 ;; || ;; 植 子立|陝州夏縣|司馬	植 子立 陝州夏縣 | Sima Zhi 司馬植
6000000074702876632	Q45391520	Su Gao	2	蘇杲	杲|眉州眉山|蘇 ;; || ;; 杲|眉州眉山|蘇	杲 眉州眉山 | Su Gao 蘇杲
6000000074702876637	Q45414145	Su Gui	2	蘇圭	圭|金華|蘇 ;; || ;; 圭|金華|蘇	圭 金華 | Su Gui 蘇圭
6000000074703140513	Q45391524	Su Wei	2	蘇位	位|眉州眉山|蘇 ;; || ;; 位|眉州眉山|蘇	位 眉州眉山 | Su Wei 蘇位
6000000074703201346	Q45414148	Su Xi	2	蘇熙	熙|婺州金華|蘇 ;; || ;; 熙|婺州金華|蘇	熙 婺州金華 | Su Xi 蘇熙
6000000074703221234	Q45414139	Su Youlong	2	蘇友龍	友龍 伯夔|金華|蘇 ;; || ;; 友龍 伯夔|金華|蘇	友龍 伯夔 金華 | Su Youlong 蘇友龍
6000000074703294246	Q45391366	Su Fan	2	蘇範	範 伯御|眉州眉山|蘇 ;; || ;; 範 伯御|眉州眉山|蘇	範 伯御 眉州眉山 | Su Fan 蘇範
6000000074703298677	Q45426135	Cai Xiang	2	蔡向	向|歸德睢陽|蔡 ;; || ;; 向|歸德睢陽|蔡	向 歸德睢陽 | Cai Xiang 蔡向
6000000074703472065	Q45397720	Sima Tongguo	2	司馬通國	通國 武子|陝州夏縣|司馬 ;; || ;; 通國 武子|陝州夏縣|司馬	通國 武子 陝州夏縣 | Sima Tongguo 司馬通國
6000000074703504281	Q45424883	Song Tun	2	宋焞	焞|趙州平棘|宋 ;; || ;; 焞|趙州平棘|宋	焞 趙州平棘 | Song Tun 宋焞
6000000074703518098	Q45362449	Su Song	2	蘇誦	誦 伯言|婺州金華|蘇 ;; || ;; 誦 伯言|婺州金華|蘇	誦 伯言 婺州金華 | Su Song 蘇誦
6000000074703563016	Q45362433	Su Buqi	2	蘇不欺	不欺 子正|眉州眉山|蘇 ;; || ;; 不欺 子正|眉州眉山|蘇	不欺 子正 眉州眉山 | Su Buqi 蘇不欺
6000000074703568343	Q45375988	Song Gao	2	宋皋	皋|趙州平棘|宋 ;; || ;; 皋|趙州平棘|宋	皋 趙州平棘 | Song Gao 宋皋
6000000074703604053	Q65903063	Su Yu	2	蘇鬱	鬱|婺州金華|蘇 ;; || ;; 鬱|婺州金華|蘇	鬱 婺州金華 | Su Yu 蘇鬱
6000000074703618306	Q45389176	Song Ju	2	宋駒	駒 廄父|越州山陰|宋 ;; || ;; 駒 廄父|越州山陰|宋	駒 廄父 越州山陰 | Song Ju 宋駒
6000000074703622009	Q45391373	Su E	2	蘇諤	諤 伯昌|婺州金華|蘇 ;; || ;; 諤 伯昌|婺州金華|蘇	諤 伯昌 婺州金華 | Su E 蘇諤
6000000074703626178	Q45398704	Sun Zhe	2	孫	|鄭州管城|孫 ;; || ;; |鄭州管城|孫	鄭州管城 | Sun Zhe 孫
6000000074703627034	Q45391516	Su Hu	2	蘇祜	祜|眉州通義|蘇 ;; || ;; 祜|眉州通義|蘇	祜 眉州通義 | Su Hu 蘇祜
6000000074703636989	Q65903071	Su Gao	2	蘇鎬	鎬|金華|蘇 ;; || ;; 鎬|金華|蘇	鎬 金華 | Su Gao 蘇鎬
6000000074703668938	Q45391513	Su Jin	2	蘇釿	釿|眉州通義|蘇 ;; || ;; 釿|眉州通義|蘇	釿 眉州通義 | Su Jin 蘇釿
6000000074703686976	Q45391529	Su Weiyan	2	蘇惟演	惟演|眉州通義|蘇 ;; || ;; 惟演|眉州通義|蘇	惟演 眉州通義 | Su Weiyan 蘇惟演
6000000074703694003	Q45414153	Su Shidao	2	蘇師道	師道|金華|蘇 ;; || ;; 師道|金華|蘇	師道 金華 | Su Shidao 蘇師道
6000000074703697037	Q45414149	Su Zuyun	2	蘇祖允	祖允|金華|蘇 ;; || ;; 祖允|金華|蘇	祖允 金華 | Su Zuyun 蘇祖允
6000000074703703623	Q45365224	Zeng Xu	2	曾續	續|鎮江丹徒|曾 ;; || ;; 續|鎮江丹徒|曾	續 鎮江丹徒 | Zeng Xu 曾續
6000000074703721018	Q10125565	Sun Bian	2	孫抃	抃 夢得 道卿|眉州眉山|孫 ;; || ;; 抃 夢得 道卿|眉州眉山|孫	抃 夢得 道卿 眉州眉山 | Sun Bian 孫抃
6000000074703731913	Q45707676	Su Zhao	2	蘇照	照 明遠|建安|蘇 ;; || ;; 照 明遠|建安|蘇	照 明遠 建安 | Su Zhao 蘇照
6000000074703739909	Q45358685	Su Ye	2	蘇液	液|開封|蘇 ;; || ;; 液|開封|蘇	液 開封 | Su Ye 蘇液
6000000074703750911	Q45414144	Su Zhen	2	蘇鎮	鎮|金華|蘇 ;; || ;; 鎮|金華|蘇	鎮 金華 | Su Zhen 蘇鎮
6000000074703762379	Q45373498	Cai Xin	2	蔡昕	昕 景叔|宋州宋城|蔡 ;; || ;; 昕 景叔|宋州宋城|蔡	昕 景叔 宋州宋城 | Cai Xin 蔡昕
6000000074703762462	Q45359203	Zeng Yi	2	曾怡	怡|鎮江丹徒|曾 ;; || ;; 怡|鎮江丹徒|曾	怡 鎮江丹徒 | Zeng Yi 曾怡
6000000074703767009	Q45427407	Su Qianjun	2	蘇千鈞	千鈞|眉州眉山|蘇 ;; || ;; 千鈞|眉州眉山|蘇	千鈞 眉州眉山 | Su Qianjun 蘇千鈞
6000000074703768860	Q45358647	Sima Jue	2	司馬倬	倬|陝州夏縣|司馬 ;; || ;; 倬|陝州夏縣|司馬	倬 陝州夏縣 | Sima Jue 司馬倬
6000000074703791145	Q45375985	Song Guifu	2	宋龜符	龜符|趙州平棘|宋 ;; || ;; 龜符|趙州平棘|宋	龜符 趙州平棘 | Song Guifu 宋龜符
6000000074703791907	Q45391377	Su Lin	2	蘇林	林 伯茂|婺州金華|蘇 ;; || ;; 林 伯茂|婺州金華|蘇	林 伯茂 婺州金華 | Su Lin 蘇林
6000000074703812899	Q45414164	Su Yi	2	蘇怡	怡|金華|蘇 ;; || ;; 怡|金華|蘇	怡 金華 | Su Yi 蘇怡
6000000074703814937	Q45414160	Su Chongde	2	蘇崇德	崇德|金華|蘇 ;; || ;; 崇德|金華|蘇	崇德 金華 | Su Chongde 蘇崇德
6000000074703842912	Q45427364	Su Qianqiu	2	蘇千秋	千秋|眉州眉山|蘇 ;; || ;; 千秋|眉州眉山|蘇	千秋 眉州眉山 | Su Qianqiu 蘇千秋
6000000074703844875	Q45414156	Su Zhishan	2	蘇止善	止善|金華|蘇 ;; || ;; 止善|金華|蘇	止善 金華 | Su Zhishan 蘇止善
6000000074703846896	Q45427278	Su Qianzhi	2	蘇千之	千之|眉州眉山|蘇 ;; || ;; 千之|眉州眉山|蘇	千之 眉州眉山 | Su Qianzhi 蘇千之
6000000074703858389	Q24832476	Zeng Zai	2	曾宰	宰 子翊|建昌南豐|曾 ;; || ;; 宰 子翊|建昌南豐|曾	宰 子翊 建昌南豐 | Zeng Zai 曾宰
6000000074703866896	Q45414162	Su Tian	2	蘇恬	恬|金華|蘇 ;; || ;; 恬|金華|蘇	恬 金華 | Su Tian 蘇恬
6000000074703871909	Q45364756	Su Shi	2	蘇	|眉州眉山|蘇 ;; || ;; |眉州眉山|蘇	眉州眉山 | Su Shi of Su Zhe ) 蘇氏(蘇轍女)
6000000074703880937	Q10127704	Sun Changqing	2	孫長卿	長卿 次公|揚州江都|孫 ;; || ;; 長卿 次公|揚州江都|孫	長卿 次公 揚州江都 | Sun Changqing 孫長卿
6000000074703898863	Q45364673	Su Shi	2	蘇	|眉州眉山|蘇 ;; || ;; |眉州眉山|蘇	眉州眉山 | Su Shi (wife of Wang Dongmei) 蘇氏(王東美妻)
6000000074703906389	Q45400353	Zeng Jue	2	曾覺	覺 道濟|建昌南豐|曾 ;; || ;; 覺 道濟|建昌南豐|曾	覺 道濟 建昌南豐 | Zeng Jue 曾覺
6000000074703908838	Q65903066	Su Zai	2	蘇在	在|金華|蘇 ;; || ;; 在|金華|蘇	在 金華 | Su Zai 蘇在
6000000074703919821	Q30086729	Su Boheng	2	蘇伯衡	伯衡 平仲|金華|蘇 ;; || ;; 伯衡 平仲|金華|蘇	伯衡 平仲 金華 | Su Boheng 蘇伯衡
6000000074703926858	Q45427322	Su Qianneng	2	蘇千能	千能|眉州眉山|蘇 ;; || ;; 千能|眉州眉山|蘇	千能 眉州眉山 | Su Qianneng 蘇千能
6000000074703928850	Q45427234	Su Qiancheng	2	蘇千乘	千乘|眉州眉山|蘇 ;; || ;; 千乘|眉州眉山|蘇	千乘 眉州眉山 | Su Qiancheng 蘇千乘
6000000074703975875	Q45397841	Sun A	2	孫	A|揚州江都|孫 ;; || ;; A|揚州江都|孫	A 揚州江都 | Sun A 孫A
6000000074704023917	Q45363518	Song Yin	2	宋絪	絪|趙州平棘|宋 ;; || ;; 絪|趙州平棘|宋	絪 趙州平棘 | Song Yin 宋絪
6000000074704039192	Q45362660	Cai Qin	2	蔡欽	欽 承辟|宋州宋城|蔡 ;; || ;; 欽 承辟|宋州宋城|蔡	欽 承辟 宋州宋城 | Cai Qin 蔡欽
6000000074704047872	Q45398589	Sun Zhaoyuan	2	孫昭遠	昭遠 顯叔|鄭州管城|孫 ;; || ;; 昭遠 顯叔|鄭州管城|孫	昭遠 顯叔 鄭州管城 | Sun Zhaoyuan 孫昭遠
6000000074704064296	Q45394872	Zeng F	2	曾縱	縱|鎮江丹徒|曾 ;; || ;; 縱|鎮江丹徒|曾	縱 鎮江丹徒 | Zeng Zong 曾縱
6000000074704101891	Q45389258	Song Minxiu	2	宋敏修	敏修 中道|趙州平棘|宋 ;; || ;; 敏修 中道|趙州平棘|宋	敏修 中道 趙州平棘 | Song Minxiu 宋敏修
6000000074704175091	Q45365214	Cai Tianqiu	2	蔡天球	天球 粹夫|宋州宋城|蔡 ;; || ;; 天球 粹夫|宋州宋城|蔡	天球 粹夫 宋州宋城 | Cai Tianqiu 蔡天球
6000000074704175112	Q45362681	Cai Xiu	2	蔡修	修|宋州宋城|蔡 ;; || ;; 修|宋州宋城|蔡	修 宋州宋城 | Cai Xiu 蔡修
6000000074704175127	Q45428060	Cai Zhi	2	蔡芝	芝|宋州宋城|蔡 ;; || ;; 芝|宋州宋城|蔡	芝 宋州宋城 | Cai Zhi 蔡芝
6000000074704182824	Q45389175	Song Shaogong	2	宋紹恭	紹恭 彥安|越州山陰|宋 ;; || ;; 紹恭 彥安|越州山陰|宋	紹恭 彥安 越州山陰 | Song Shaogong 宋紹恭
6000000074704214178	Q45359225	Zeng Shu	2	曾紆	紆|鎮江丹徒|曾 ;; || ;; 紆|鎮江丹徒|曾	紆 鎮江丹徒 | Zeng Shu 曾紆
6000000074704240281	Q45427782	Wang Yizhi	2	王宜之	宜之|湖州烏程|王 ;; || ;; 宜之|湖州烏程|王	宜之 湖州烏程 | Wang Yizhi 王宜之
6000000074704256823	Q45362597	Tang Zhiwen	2	唐之問	之問|江陵|唐 ;; || ;; 之問|江陵|唐	之問 江陵 | Tang Zhiwen 唐之問
6000000074704283124	Q45383412	Zeng Shiyao	2	曾士堯	士堯|建昌南豐|曾 ;; || ;; 士堯|建昌南豐|曾	士堯 建昌南豐 | Zeng Shiyao 曾士堯
6000000074704284993	Q45373491	Cai Zhi	2	蔡陟	陟|宋州宋城|蔡 ;; || ;; 陟|宋州宋城|蔡	陟 宋州宋城 | Cai Zhi 蔡陟
6000000074704288153	Q45364082	Zeng Deyao	2	曾德耀	德耀 淑明|建昌南豐|曾 ;; || ;; 德耀 淑明|建昌南豐|曾	德耀 淑明 建昌南豐 | Zeng Deyao 曾德耀
6000000074704308036	Q45383390	Zeng Mou	2	曾牟	牟|建昌南豐|曾 ;; || ;; 牟|建昌南豐|曾	牟 建昌南豐 | Zeng Mou 曾牟
6000000074704308053	Q45400351	Zeng Ye	2	曾曅	曅 叔茂|建昌南豐|曾 ;; || ;; 曅 叔茂|建昌南豐|曾	曅 叔茂 建昌南豐 | Zeng Ye 曾曅
6000000074704319963	Q45426450	Cai Shao	2	蔡韶	韶|宋州宋城|蔡 ;; || ;; 韶|宋州宋城|蔡	韶 宋州宋城 | Cai Shao 蔡韶
6000000074704367905	Q45366568	Cai Mao	2	蔡懋	懋|泉州晉江|蔡 ;; || ;; 懋|泉州晉江|蔡	懋 泉州晉江 | Cai Mao 蔡懋
6000000074704393061	Q45400345	Zeng Xu	2	曾訏	訏|泰州海陵|曾 ;; || ;; 訏|泰州海陵|曾	訏 泰州海陵 | Zeng Xu 曾訏
6000000074704424247	Q45363781	Wang Shi	2	王	|撫州臨川|王 ;; || ;; |撫州臨川|王	撫州臨川 | Wang Shi (wife of Zhou Yanxian) 王氏(周彥先妻)
6000000074704427946	Q45362674	Cai Zheng	2	蔡拯	拯 仲仁|宋州宋城|蔡 ;; || ;; 拯 仲仁|宋州宋城|蔡	拯 仲仁 宋州宋城 | Cai Zheng 蔡拯
6000000074704442889	Q45426407	Cai Xin	2	蔡歆	歆|宋州宋城|蔡 ;; || ;; 歆|宋州宋城|蔡	歆 宋州宋城 | Cai Xin 蔡歆
6000000074704442963	Q45364882	Zeng Jiyi	2	曾季儀	季儀|鎮江丹徒|曾 ;; || ;; 季儀|鎮江丹徒|曾	季儀 鎮江丹徒 | Zeng Jiyi 曾季儀
6000000074704491912	Q45359085	Cai Tianshen	2	蔡天申	天申|宋州宋城|蔡 ;; || ;; 天申|宋州宋城|蔡	天申 宋州宋城 | Cai Tianshen 蔡天申
6000000074704501912	Q45426573	Cai Cong	2	蔡從	從|宋州宋城|蔡 ;; || ;; 從|宋州宋城|蔡	從 宋州宋城 | Cai Cong 蔡從
6000000074704503934	Q45373495	Cai Xiyan	2	蔡希顏	希顏|宋州宋城|蔡 ;; || ;; 希顏|宋州宋城|蔡	希顏 宋州宋城 | Cai Xiyan 蔡希顏
6000000074704544970	Q45400340	Zeng Hao	2	曾浩	浩 德充|泉州晉江|曾 ;; || ;; 浩 德充|泉州晉江|曾	浩 德充 泉州晉江 | Zeng Hao 曾浩
6000000074704554836	Q45373320	Cai Reng	2	蔡仍	仍|興化仙遊|蔡 ;; || ;; 仍|興化仙遊|蔡	仍 興化仙遊 | Cai Reng 蔡仍
6000000074704569843	Q45362700	Cai Tianjing	2	蔡天經	天經 元愷|宋州宋城|蔡 ;; || ;; 天經 元愷|宋州宋城|蔡	天經 元愷 宋州宋城 | Cai Tianjing 蔡天經
6000000074704579835	Q45373487	Cai Jian	2	蔡堅	堅|宋州宋城|蔡 ;; || ;; 堅|宋州宋城|蔡	堅 宋州宋城 | Cai Jian 蔡堅
6000000074704580830	Q45359067	Cai Meng	2	蔡朦	朦|宋州宋城|蔡 ;; || ;; 朦|宋州宋城|蔡	朦 宋州宋城 | Cai Meng 蔡朦
6000000074704606961	Q45425146	Zeng Zhongliang	2	曾仲良	仲良|湖州德清|曾 ;; || ;; 仲良|湖州德清|曾	仲良 湖州德清 | Zeng Zhongliang 曾仲良
6000000074704610929	Q45364107	Zeng Shi	2	曾	|泉州晉江|曾 ;; || ;; |泉州晉江|曾	泉州晉江 | Zeng Shi 曾氏
6000000074704649902	Q45364086	Zeng Decao	2	曾德操	德操 淑女|建昌南豐|曾 ;; || ;; 德操 淑女|建昌南豐|曾	德操 淑女 建昌南豐 | Zeng Decao 曾德操
6000000074704649906	Q45364935	Zeng Shi	2	曾	|建昌南豐|曾 ;; || ;; |建昌南豐|曾	建昌南豐 | Zeng Shi 曾氏
6000000074704654931	Q45400391	Zeng Wu	2	曾悟	悟 蒙伯|建昌南豐|曾 ;; || ;; 悟 蒙伯|建昌南豐|曾	悟 蒙伯 建昌南豐 | Zeng Wu 曾悟
6000000074704682943	Q45425105	Zeng Lun	2	曾掄	掄|湖州德清|曾 ;; || ;; 掄|湖州德清|曾	掄 湖州德清 | Zeng Lun 曾掄
6000000074704682990	Q45427382	Zeng Lei	2	曾耒	耒|泉州晉江|曾 ;; || ;; 耒|泉州晉江|曾	耒 泉州晉江 | Zeng Lei 曾耒
6000000074704694911	Q45425054	Zeng Shi	2	曾	|蘇州常熟|曾 ;; || ;; |蘇州常熟|曾	蘇州常熟 | Zeng Shi 曾氏
6000000074704709847	Q45380813	Zeng Huan	2	曾喚	喚 茂昭|潤州金壇|曾 ;; || ;; 喚 茂昭|潤州金壇|曾	喚 茂昭 潤州金壇 | Zeng Huan 曾喚
6000000074704726863	Q45400342	Zeng Tong	2	曾穜	穜 獻之|泉州晉江|曾 ;; || ;; 穜 獻之|泉州晉江|曾	穜 獻之 泉州晉江 | Zeng Tong 曾穜
6000000074704729073	Q45363736	Wang Wenshu	2	王文淑	文淑|撫州臨川|王 ;; || ;; 文淑|撫州臨川|王	文淑 撫州臨川 | Wang Wenshu 王文淑
6000000074704759393	Q45402050	Wang Shi	2	王適	適 子立|趙州臨城|王 ;; || ;; 適 子立|趙州臨城|王	適 子立 趙州臨城 | Wang Shi 王適
6000000074704769828	Q45383427	Zeng Jing	2	曾經	經|建昌南豐|曾 ;; || ;; 經|建昌南豐|曾	經 建昌南豐 | Zeng Jing 曾經
6000000074704880963	Q45389725	Wang Meng	2	王孟	孟|撫州臨川|王 ;; || ;; 孟|撫州臨川|王	孟 撫州臨川 | Wang Meng 王孟
6000000074704888959	Q45411362	Wang II	2	王	II|撫州臨川|王 ;; || ;; II|撫州臨川|王	II 撫州臨川 | Wang II 王II
6000000074704891966	Q45359441	Wang Jue	2	王珏	珏 德全|湖州烏程|王 ;; || ;; 珏 德全|湖州烏程|王	珏 德全 湖州烏程 | Wang Jue 王珏
6000000074704929821	Q65801313	Du Shi	2	杜	|越州山陰|杜 ;; || ;; |越州山陰|杜	越州山陰 | Du Shi (wife of Su Shunqin) 杜氏(蘇舜欽妻)
6000000074704939912	Q45401607	Wang Tong	2	王桐	桐|撫州臨川|王 ;; || ;; 桐|撫州臨川|王	桐 撫州臨川 | Wang Tong 王桐
6000000074704961891	Q45402041	Wang Di	2	王棣	棣 儀仲|撫州臨川|王 ;; || ;; 棣 儀仲|撫州臨川|王	棣 儀仲 撫州臨川 | Wang Di 王棣
6000000074704977903	Q45389730	Wang Hang	2	王沆	沆|撫州臨川|王 ;; || ;; 沆|撫州臨川|王	沆 撫州臨川 | Wang Hang 王沆
6000000074705006847	Q45430321	Wang Shixi	2	王師錫	師錫|撫州臨川|王 ;; || ;; 師錫|撫州臨川|王	師錫 撫州臨川 | Wang Shixi 王師錫
6000000074705024102	Q45401737	Wang Xiang	2	王向	向 子直|潁州汝陰|王 ;; || ;; 向 子直|潁州汝陰|王	向 子直 潁州汝陰 | Wang Xiang 王向
6000000074705074024	Q45362897	Wang Hu	2	王護	護|福州侯官|王 ;; || ;; 護|福州侯官|王	護 福州侯官 | Wang Hu 王護
6000000074705095052	Q45401731	Wang Shen	2	王伸	伸|福州侯官|王 ;; || ;; 伸|福州侯官|王	伸 福州侯官 | Wang Shen 王伸
6000000074705101045	Q45401734	Wang Juzheng	2	王居政	居政|福州侯官|王 ;; || ;; 居政|福州侯官|王	居政 福州侯官 | Wang Juzheng 王居政
6000000074705102031	Q45362915	Wang Jiong	2	王冏	冏 容季|潁州汝陰|王 ;; || ;; 冏 容季|潁州汝陰|王	冏 容季 潁州汝陰 | Wang Jiong 王冏
6000000074705116038	Q45401733	Wang Tingjian	2	王廷簡	廷簡|福州侯官|王 ;; || ;; 廷簡|福州侯官|王	廷簡 福州侯官 | Wang Tingjian 王廷簡
6000000074705166598	Q45402705	Yang Wensheng	2	楊文昇	文昇|弘農華陰|楊 ;; || ;; 文昇|弘農華陰|楊	文昇 弘農華陰 | Yang Wensheng 楊文昇
6000000074705219194	Q45359822	Wang Yue	2	王約	約|魏州莘縣|王 ;; || ;; 約|魏州莘縣|王	約 魏州莘縣 | Wang Yue 王約
6000000074705250430	Q45507291	Yang Jiusi	2	楊九思	九思|京兆長安|楊 ;; || ;; 九思|京兆長安|楊	九思 京兆長安 | Yang Jiusi 楊九思
6000000074705290923	Q45402031	Wang Bian	2	王弁	弁|福州侯官|王 ;; || ;; 弁|福州侯官|王	弁 福州侯官 | Wang Bian 王弁
6000000074705305884	Q45359600	Wang Ping	2	王平	平 保衡|潁州汝陰|王 ;; || ;; 平 保衡|潁州汝陰|王	平 保衡 潁州汝陰 | Wang Ping 王平
6000000074705317878	Q45401739	Wang Wen	2	王汶	汶 希道 道原|潁州汝陰|王 ;; || ;; 汶 希道 道原|潁州汝陰|王	汶 希道 道原 潁州汝陰 | Wang Wen 王汶
6000000074705345398	Q45503541	Yang Mou	2	楊某	某|弘農華陰|楊 ;; || ;; 某|弘農華陰|楊	某 弘農華陰 | Yang Mou 楊某
6000000074705371494	Q8048404	Yang Hongwu	2	楊弘武	弘武|弘農華陰|楊 ;; || ;; 弘武|弘農華陰|楊	弘武 弘農華陰 | Yang Hongwu 楊弘武
6000000074705383855	Q45362969	Wang Hui	2	王回	回 深父 深父(甫) 深甫|潁州汝陰|王 ;; || ;; 回 深父 深父(甫) 深甫|潁州汝陰|王	回 深父 深父(甫) 深甫 潁州汝陰 | Wang Hui 王回
6000000074705415821	Q45401743	Wang Jia	2	王甲	甲|福州侯官|王 ;; || ;; 甲|福州侯官|王	甲 福州侯官 | Wang Jia 王甲
6000000074705472336	Q45501489	Yang Wuling	2	楊悟靈	悟靈|弘農華陰|楊 ;; || ;; 悟靈|弘農華陰|楊	悟靈 弘農華陰 | Yang Wuling 楊悟靈
6000000074705519135	Q45427896	Wu Qilao	2	吳耆老	耆老|杭州錢塘|吳 ;; || ;; 耆老|杭州錢塘|吳	耆老 杭州錢塘 | Wu Qilao 吳耆老
6000000074705537445	Q45507227	Yang Zhili	2	楊志立	志立|弘農華陰|楊 ;; || ;; 志立|弘農華陰|楊	志立 弘農華陰 | Yang Zhili 楊志立
6000000074705589245	Q15910881	Yang Xuan	2	楊暄	暄 景和|弘農華陰|楊 ;; || ;; 暄 景和|弘農華陰|楊	暄 景和 弘農華陰 | Yang Xuan 楊暄
6000000074705640306	Q45507354	Yang Ruquan	2	楊如權	如權|京兆長安|楊 ;; || ;; 如權|京兆長安|楊	如權 京兆長安 | Yang Ruquan 楊如權
6000000074705643293	Q45501233	Yang Chongben	2	楊崇本	崇本|弘農華陰|楊 ;; || ;; 崇本|弘農華陰|楊	崇本 弘農華陰 | Yang Chongben 楊崇本
6000000074705682280	Q45511224	Yang Xiaoyi	2	楊孝怡	孝怡|弘農華陰|楊 ;; || ;; 孝怡|弘農華陰|楊	孝怡 弘農華陰 | Yang Xiaoyi 楊孝怡
6000000074705692211	Q45503737	Yang Anren	2	楊安仁	安仁|弘農華陰|楊 ;; || ;; 安仁|弘農華陰|楊	安仁 弘農華陰 | Yang Anren 楊安仁
6000000074705706180	Q45502320	Yang Yuanheng	2	楊元亨	元亨|弘農華陰|楊 ;; || ;; 元亨|弘農華陰|楊	元亨 弘農華陰 | Yang Yuanheng 楊元亨
6000000074705735117	Q45507418	Yang Siqi	2	楊思齊	思齊|京兆長安|楊 ;; || ;; 思齊|京兆長安|楊	思齊 京兆長安 | Yang Siqi 楊思齊
6000000074705787108	Q45509637	Yang Hongye	2	楊弘業	弘業|弘農華陰|楊 ;; || ;; 弘業|弘農華陰|楊	弘業 弘農華陰 | Yang Hongye 楊弘業
6000000074705833003	Q45502514	Yang Yuanyi	2	楊元禕	元禕|弘農華陰|楊 ;; || ;; 元禕|弘農華陰|楊	元禕 弘農華陰 | Yang Yuanyi 楊元禕
