geni_id	relation	other	verdict	other_in_post_merge
6000000002492834246	parents	6000000002492831406	would be dropped	no
6000000002492834246	spouses	6000000002492752630	would be dropped	no
6000000002492834246	children	6000000006990128842	would be dropped	yes
6000000002492834246	children	6000000006990603563	would be dropped	no
6000000002492834246	children	6000000006991399181	would be dropped	no
6000000002492834246	children	6000000006991416162	would be dropped	no
6000000002492834246	children	6000000006991552107	would be dropped	no
6000000002492834246	children	6000000006991580172	would be dropped	no
6000000002492834246	children	6000000006991866041	would be dropped	no
6000000002493331222	parents	6000000001752114117	would be dropped	yes
6000000002493382022	parents	6000000001751715788	would be dropped	yes
6000000002493382022	parents	6000000001752114117	would be dropped	yes
6000000002493647638	spouses	6000000002493696764	would be dropped	no
6000000002493772188	spouses	6000000002493748097	would be dropped	no
6000000002493772188	spouses	6000000007323592264	would be dropped	no
6000000002494111247	spouses	6000000002493995541	would be dropped	no
6000000002494112110	spouses	6000000002494012682	would be dropped	no
6000000002494112110	spouses	6000000002511161907	would be dropped	no
6000000002494112110	children	6000000002511055827	would be dropped	no
6000000002494112110	children	6000000002511205820	would be dropped	no
6000000002494112110	children	6000000002511312366	would be dropped	no
6000000002494112110	children	6000000002511357244	would be dropped	no
6000000002494112110	children	6000000002511395480	would be dropped	no
6000000002494112110	children	6000000002511445175	would be dropped	yes
6000000002494182535	parents	6000000002494356216	would be dropped	no
6000000002494182535	parents	6000000007154392579	would be dropped	no
6000000002495010154	parents	6000000002494809491	would be dropped	no
6000000002495010154	parents	6000000002494829341	would be dropped	no
6000000002496199542	parents	6000000002496331113	would be dropped	no
6000000002496204223	parents	6000000002495223363	would be dropped	no
6000000002496204223	parents	6000000002496239263	would be dropped	no
6000000002496453648	parents	6000000002496674037	would be dropped	no
6000000002506453164	parents	6000000002484195249	would be dropped	no
6000000002506453164	parents	6000000002511064301	would be dropped	yes
6000000002506562737	spouses	6000000002635547515	would be dropped	no
6000000002506562737	children	6000000002635447520	would be dropped	no
6000000002506562737	children	6000000008854475692	would be dropped	no
6000000002506872666	spouses	6000000002506929019	would be dropped	no
6000000002506872666	children	6000000002506879532	would be dropped	no
6000000002506872666	children	6000000002508249786	would be dropped	no
6000000002506872666	children	6000000008702694159	would be dropped	no
6000000002506882622	parents	6000000002506876409	would be dropped	no
6000000002506882622	parents	6000000002506879420	would be dropped	no
6000000002506904071	parents	6000000002506744580	would be dropped	no
6000000002506904071	parents	6000000002506860005	would be dropped	no
6000000002506959385	parents	6000000002506712877	would be dropped	no
6000000002506959385	parents	6000000002507040234	would be dropped	no
6000000002507062002	parents	6000000002507015120	would be dropped	no
6000000002507382081	spouses	6000000002507067700	would be dropped	no
6000000002507382081	children	6000000002507207235	would be dropped	no
6000000002507382081	children	6000000002520356485	would be dropped	no
6000000002507382081	children	6000000002520432490	would be dropped	no
6000000002507382081	children	6000000002520432564	would be dropped	no
6000000002507382081	children	6000000002520512131	would be dropped	no
6000000002507972522	spouses	6000000002507976871	would be dropped	no
6000000002508211482	spouses	6000000002508296389	would be dropped	no
6000000002508262556	spouses	6000000002507793826	would be dropped	no
6000000002508273293	spouses	6000000002508299450	would be dropped	no
6000000002508294097	parents	6000000001891720015	would be dropped	no
6000000002508697013	spouses	6000000002508655137	would be dropped	no
6000000002508697013	spouses	6000000003157041246	would be dropped	no
6000000002508697013	children	6000000007025938192	would be dropped	no
6000000002508697013	children	6000000007026151069	would be dropped	no
6000000002508697013	children	6000000007026163019	would be dropped	no
6000000002508697013	children	6000000007026183010	would be dropped	no
6000000002511064301	spouses	6000000002484195249	would be dropped	no
6000000002511064301	children	6000000002506453164	would be dropped	yes
6000000002511445175	parents	6000000002494112110	would be dropped	yes
6000000002511445175	parents	6000000002511161907	would be dropped	no
6000000002511445175	spouses	6000000008847034387	would be dropped	no
6000000002511445175	children	6000000008846578493	would be dropped	no
6000000002511445175	children	6000000009870746091	would be dropped	no
6000000002512619620	spouses	6000000002512619628	would be dropped	no
6000000002512619620	children	6000000002512619612	would be dropped	no
6000000002517709679	parents	6000000002517596849	would be dropped	no
6000000002520495174	spouses	6000000002520487194	would be dropped	no
6000000002520495174	children	6000000002520530088	would be dropped	no
6000000002520507200	children	6000000002520466211	would be dropped	no
6000000002520507200	children	6000000002520476558	would be dropped	no
6000000002520507200	children	6000000002520508077	would be dropped	no
6000000002520558256	children	6000000002522001088	would be dropped	no
6000000002520592172	children	6000000004101138058	would be dropped	no
6000000002520606593	children	6000000002520376979	would be dropped	no
6000000002520750686	spouses	6000000002520750737	would be dropped	no
6000000002520750686	children	6000000002521029825	would be dropped	no
6000000002520750686	children	6000000002521325189	would be dropped	no
6000000002521165098	spouses	6000000001809284094	would be dropped	no
6000000002521165098	children	6000000001752047100	would be dropped	no
6000000002521165098	children	6000000001809279083	would be dropped	no
6000000002521165098	children	6000000003281576123	would be dropped	no
6000000002533351073	parents	6000000002607833791	would be dropped	yes
6000000002533351073	children	6000000002607809801	would be dropped	no
6000000002534755920	spouses	6000000002231146235	would be dropped	no
6000000002534755920	children	6000000002231135186	would be dropped	no
6000000002535045012	spouses	6000000002534989116	would be dropped	no
6000000002535045012	children	6000000002534788178	would be dropped	no
6000000002535045012	children	6000000193225064829	would be dropped	no
6000000002553595476	children	6000000002553595484	would be dropped	no
6000000002576683888	parents	6000000006963955612	would be dropped	no
6000000002576683888	parents	6000000006964059968	would be dropped	no
6000000002578726420	children	6000000002578796042	would be dropped	no
6000000002581367090	parents	6000000001999340448	would be dropped	no
6000000002581367090	spouses	6000000002204208605	would be dropped	no
6000000002581367090	children	6000000002204126708	would be dropped	no
6000000002581367090	children	6000000002581143986	would be dropped	no
6000000002581367090	children	6000000002581269125	would be dropped	no
6000000002581367090	children	6000000002581277174	would be dropped	no
6000000002581367090	children	6000000002581487244	would be dropped	no
6000000002581477634	children	6000000002581477612	would be dropped	no
6000000002592916009	children	6000000002592890026	would be dropped	no
6000000002592916009	children	6000000002592936042	would be dropped	no
6000000002603230411	parents	6000000001906667883	would be dropped	no
6000000002603244670	parents	6000000001907464766	would be dropped	no
6000000002603284775	parents	6000000002603570193	would be dropped	no
6000000002603371209	parents	6000000001907464766	would be dropped	no
6000000002603504814	spouses	6000000002603221913	would be dropped	no
6000000002603504814	children	6000000002603536759	would be dropped	no
6000000002603579019	parents	6000000001907266843	would be dropped	no
6000000002607753343	parents	6000000002607586600	would be dropped	no
6000000002607833791	children	6000000002533351073	would be dropped	yes
6000000002616386226	parents	6000000002616397207	would be dropped	no
6000000002620607936	spouses	6000000002620740939	would be dropped	no
6000000002620607936	children	6000000002621023241	would be dropped	yes
6000000002620738766	spouses	6000000002621122574	would be dropped	no
6000000002621023241	parents	6000000002620607936	would be dropped	yes
6000000002621023241	parents	6000000002620740939	would be dropped	no
6000000002622719853	parents	6000000002508273710	would be dropped	no
6000000002622719853	parents	6000000002622780618	would be dropped	no
6000000002623222002	spouses	6000000002623192136	would be dropped	no
6000000002623222002	children	6000000002494182828	would be dropped	no
6000000002623222002	children	6000000002622780618	would be dropped	no
6000000002623222002	children	6000000002623349050	would be dropped	no
6000000002623222002	children	6000000002706772016	would be dropped	no
6000000002623222002	children	6000000007089169700	would be dropped	no
6000000002623222002	children	6000000009077220626	would be dropped	yes
6000000002623273102	parents	6000000002623200621	would be dropped	no
6000000002627768768	spouses	6000000002506432634	would be dropped	no
6000000002627768768	children	6000000002506530250	would be dropped	no
6000000002627768768	children	6000000002506562068	would be dropped	no
