sha,category,bytes,copies,example_path
eef722de17588d6a9b9c0666207685e16b73d8af,Facebook like-button frame,30177,1,"paths_for_wikidata_isolates/Geni - Christian I of Oldenburg, King of Denmark, Norway and Sweden (1426-1481)- København_files/like.html"
69efa73d7351b564362d51ea71e9c2ff10f61aee,Facebook like-button frame,30175,1,"paths_for_wikidata_isolates/Geni - Aaron Louis Treadwell, Ph.D. (1866-1947)_files/like.html"
7e5949630475c7d1e8cd14c5858f7088b5440e7d,Facebook like-button frame,30175,1,paths_for_wikidata_isolates/Geni - Thor Abrosius Helliesen (1855-1914)- Stavanger_files/like.html
8192d0f956fce127b6f8bd6bcadbdcb8eeceb6c2,Facebook like-button frame,30175,1,paths_for_wikidata_isolates/Geni - Alet (Alette) Nilsdtr. Stangeland (1859-1917)_files/like.html
b79190a8b7de92179050bda25eb69823a34b6aad,Facebook like-button frame,30175,1,paths_for_wikidata_isolates/Geni - prof.dr. Bernard Hendrik Slicher van Bath (1910-2004)- Wageningen_files/like.html
dc33a318516723a5efd52322e8ed80fdd817a085,Facebook like-button frame,30175,1,paths_for_wikidata_isolates/Geni - John Ugelstad (1921-1997)- Trondheim_files/like.html
fe821f98b390ca6daa2c2c42bb7164e909cf21a3,Facebook like-button frame,30175,1,paths_for_wikidata_isolates/Geni - Bendix Christian de Fine (1696-1746)- Stavanger_files/like.html
5776297a93b7608197f88c09f1c723532cf36903,Facebook like-button frame,30174,1,paths_for_wikidata_isolates/Geni - Per Johan Magnus Ohlin (1910-1974)- Uppsala (C)_files/like.html
06a357c1f6d54397490b25f30c8d8c43698e4c44,Facebook like-button frame,30173,1,paths_for_wikidata_isolates/Geni - Cristóbal Holzapfel Ossa (1953-d.)_files/like.html
52562e6a9f13dd23c13cdbc29da98d794d5052f9,Facebook like-button frame,30173,1,paths_for_wikidata_isolates/Geni - Ole Gabriel Gabrielson Kverneland (1854-1941)- Time_files/like.html
9838d5ff07a2df400876afba66b51622f71235b5,Facebook like-button frame,30173,1,paths_for_wikidata_isolates/Geni - Gunnar Bull-Gundersen (1929-d.)- Ramnes_files/like.html
c89bc88b882e3b9f29f61ca9e240e75db624396d,Facebook like-button frame,30173,1,paths_for_wikidata_isolates/Geni - Gunvor Margareta Widmark (Gustafsson) (1920-2013)- Uppsala_files/like.html
d248680e471c63494012d30530564ae79a93f284,Facebook like-button frame,30173,1,paths_for_wikidata_isolates/Geni - Lauritz Wilhelm Hansen (1879-1953)- Stavanger_files/like.html
ffc688934bcd95ec3c235fb15d5353e11e6ab912,Facebook like-button frame,30172,1,paths_for_wikidata_isolates/Geni - Michael Malvin Michaelsen (1889-1966)- Stavanger_files/like.html
3888300e4b7e4937c74e5c03ad75846edc86ab3f,Facebook like-button frame,30171,1,paths_for_wikidata_isolates/Geni - Ole Myrvoll (Jensen) (1911-1988)- Bergen_files/like.html
731eb030e5de34cf882c49c59d6b06eeb7cfbe6e,Facebook like-button frame,30171,1,paths_for_wikidata_isolates/Geni - Karl August Julius Schmitt-Walter (1900-1985)- Kreuth_files/like.html
74b4554c306c3497a92c0c924bf95c174ff23f63,Facebook like-button frame,30171,1,paths_for_wikidata_isolates/Geni - Axel Anders Theodor Hägerström (1868-1939)_files/like.html
c8035ccc3594e03d4a9f1fb6102c78659a27b616,Facebook like-button frame,30171,1,paths_for_wikidata_isolates/Geni - Arvi Antti Ilmari Sovijärvi (1912-1995)- Helsinki_files/like.html
d298b7186d02e2abf91f77b91f040f204322e442,Facebook like-button frame,30171,1,"paths_for_wikidata_isolates/Geni - William Christopher Zeise, 1836 Ridder af Dannebrog (1789-1847)_files/like.html"
3c3a45a7d17cb8adb1d80f2b54a4f59ba69181aa,Facebook like-button frame,30170,1,paths_for_wikidata_isolates/Geni - Prof. Dr. Dr. h.c. mult Fritz Richard Baltzer (1884-1974)- Bern_files/like.html
eac760605297ae2f9e8058557e6f6412caad2cdb,Facebook like-button frame,30170,1,paths_for_wikidata_isolates/Geni - Erkki Juhani _ Erik Johan Koskenmaa _ Berggren (1878-1957)_files/like.html
39f8bf156e216c6db98afce6fb87ffac2579faa2,Facebook like-button frame,30169,1,paths_for_wikidata_isolates/Geni - Ivar Christian Hallström (1826-1901)_files/like.html
709d628eefe8818a5287ab4468b68dffcc7f8486,Facebook like-button frame,30169,1,paths_for_wikidata_isolates/Geni - Finn Prosper Nørbech Berner (1891-1947)- Trondheim_files/like.html
92f201f15eb7e4bcfb8b44e1e274c0a4453dea4a,Facebook like-button frame,30169,1,paths_for_wikidata_isolates/Geni - Michelangelo Conti (1655-1724)- Rome_files/like.html
cfd6458e1e73e9a15219d1b0c756eeee1ce281a1,Facebook like-button frame,30169,1,paths_for_wikidata_isolates/Geni - Carl Adolph Langberg (1850-1889)- Vadsø_files/like.html
7bcf1037cdac4d7b76a5ef61aa94723a47d35489,Facebook like-button frame,30168,1,paths_for_wikidata_isolates/Geni - Carl Gustaf Thomson (1824-1899)- Lund_files/like.html
7d6157d2c7bcbf3194ed94bfa7034e6ba4423d57,Facebook like-button frame,30168,1,paths_for_wikidata_isolates/Geni - Kristoffer Bertram Louis Berg (1867-1944)- Stavanger_files/like.html
866520d78a71ad68db5116dfab321a157a346ef8,Facebook like-button frame,30168,1,"paths_for_wikidata_isolates/Geni - Andreas Emil Erichsen (1841-1913)- St. Petri sogn, Stavanger_files/like.html"
e743de500f78d9bc204185598adff54f641fd1f0,Facebook like-button frame,30168,1,paths_for_wikidata_isolates/Geni - Berit Ås (Skarpaas) (1928-2024)_files/like.html
7b1e0b04c9aa9e7bbd976d4477975764c484846a,Facebook like-button frame,30167,1,paths_for_wikidata_isolates/Geni - Stinius Fredriksen (1902-1977)- Oslo_files/like.html
2b52282d16e372ff89deb967fe6c3a6b2b7a511b,Facebook like-button frame,30166,1,"paths_for_wikidata_isolates/Geni - Benedetto Caetani, pope Boniface VIII (c.1230-1303)- Rome_files/like.html"
364c61b4d35b6093d5c2db651bd543387bd985f7,Facebook like-button frame,30166,1,paths_for_wikidata_isolates/Geni - Jean-Noël Tremblay C. M (1926-2020)_files/like.html
99df3573dfa1fcac4128d6c15bdf519afd3a8d7a,Facebook like-button frame,30166,1,paths_for_wikidata_isolates/Geni - prof.dr. Cornelis Pijnacker Hordijk (1847-1908)- Haarlem_files/like.html
cf9be393750dba67c27d8a1dd73fbf7c02ea78fb,Facebook like-button frame,30166,1,paths_for_wikidata_isolates/Geni - Arthur Isak Edvard Långfors (1881-1959)- Helsinki_files/like.html
f8337f9b128257895003af69c19c4ff7fe83ab14,Facebook like-button frame,30166,1,paths_for_wikidata_isolates/Geni - Dezső Tóth (1925-1985)_files/like.html
2a06c7145f65320ec174325159e7d59cec6740a8,Facebook like-button frame,30165,1,paths_for_wikidata_isolates/Geni - Gerald L. Pearson (1905-1987)_files/like.html
69460a27d1b81ddc3c389a7571c3390773ba4f54,Facebook like-button frame,30165,1,paths_for_wikidata_isolates/Geni - Biskop Tord Godal (1909-2002)- Trondheim_files/like.html
81edfcf305e0351030629d4f3d73f53a62ece265,Facebook like-button frame,30165,1,paths_for_wikidata_isolates/Geni - Walter Weisbach (1889-1962)- Den Haag_files/like.html
9e455cd7c6379bf444da3d1861c905f96e9adefa,Facebook like-button frame,30165,1,paths_for_wikidata_isolates/Geni - Alfred Heilbronn (1885-1961)- Münster_files/like.html
b3e5ab3aa3675c156b8f6d6d949ab24c4843b107,Facebook like-button frame,30165,1,"paths_for_wikidata_isolates/Geni - Per Inge Torkelsen (1953-2021)- Radiumhospitalet, Oslo_files/like.html"
efd2c74120c2235a76e631b570f806555ae706e8,Facebook like-button frame,30165,1,paths_for_wikidata_isolates/Geni - Peder Pavels Hielm (1781-1846)- Skien_files/like.html
64f370b883260854aaee156126761a185c84f1f0,Facebook like-button frame,30164,1,"paths_for_wikidata_isolates/Geni - Representative Garland Hale Barr, IV_files/like.html"
bdb6ef1565e510d8b4574216cb94f4f423a0a12c,Facebook like-button frame,30164,1,paths_for_wikidata_isolates/Geni - Ada Yonath (Livshitz)_files/like.html
c3cf3c9e6971bbcff0af5de00fd15bc29398ce2d,Facebook like-button frame,30164,1,paths_for_wikidata_isolates/Geni - Carl Adam Wilhelm Schalén (1902-1993)- Lund_files/like.html
d153e2bc33ddb4c5b4511342ec37bbc339e3a22a,Facebook like-button frame,30164,1,paths_for_wikidata_isolates/Geni - Harald Ernst Riesenfeld (Risenfeld) (1913-2008)- Helga Trefaldighet_files/like.html
d43f9911e44437a5617c603ca983830312ea2e68,Facebook like-button frame,30164,1,paths_for_wikidata_isolates/Geni - Hanne Marthe Narud (1958-d.)_files/like.html
0c70e4a7fbffe7d64ea4039c7a2c12647c22e754,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Erling Torkelsen (1919-1987)- Gothenburg_files/like.html
2abf76f398a7662495cf69c3c71fed3dafa36871,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Bjarne Kristensen (1897-d.)_files/like.html
31632d59c4ca04beaa9880ab93ddb6f729a6ca3c,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Giulio de' Medici (1478-1534)- Rome_files/like.html
536191d9c21cdc018753cdab744e4deb5b572a53,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Sven Axel Hoflund (1906-1979)- Kalmar (H)_files/like.html
584c44c51f0c74c51f9518a8b3c204fe3e877287,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Ragnar Schreiner (1915-d.)_files/like.html
5942d3ac786336719e109c60203e8b87bebf9f78,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Thorleif Oscar Karlsen (1909-2010)_files/like.html
6546cc101c7263144b7847f61a878eacf6083fa3,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Giacinto di Pietro di Bobone (c.1106-1198)- Rome_files/like.html
a204929bd1072552da21c6a354eab40b95f44caa,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Christian Ulrich Kastrup (1784-1850)_files/like.html
a4e5cc3b93ab90f839a1590f80ea19163a34de3f,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Erling Hansson Kvadsheim (1885-1967)_files/like.html
af30a8ef5cfff50c13a5ed4245c7126d35c4c15b,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Lorenz Jacob Wasmer Ritter von Stein (1815-1890)_files/like.html
fb4f117491a58772f046e8a0dc3e7bd9073e3adc,Facebook like-button frame,30163,1,paths_for_wikidata_isolates/Geni - Erik Wilhelm Hulthén (1891-d.)_files/like.html
74a58faec0cf0569dc75686c82083398c20e2e06,Facebook like-button frame,30162,1,paths_for_wikidata_isolates/Geni - Per Gustaf Einar Sjövall (1879-1964)_files/like.html
e3829bc14c4f122fddef676cbbdc1b5d3105ad71,Facebook like-button frame,30162,1,paths_for_wikidata_isolates/Geni - Gøte Wilhelm Turesson (1892-d.)_files/like.html
081005a5bb44cb2465d94dfd9d221b7124f79d50,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Claus Winther Rosenkilde (1765-1814)- Sogndal_files/like.html
14affb8877923a0cb1ddfa69f5a1c1e51438010a,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Geir Vegar Hoel (1973-2021)_files/like.html
18d611dcc44bea2bff8441f831ef7202ba74a3ce,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Ole Mathias Abrahamsen (1883-1980)_files/like.html
1d5f2e3bf4f00ac67cd4844ce48825f079266186,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Alexandra Lindh (Gjestvang) (1882-1939)_files/like.html
23cb6b799d53e51ff3d15eb06097f84f633ab000,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Garmann Granfoss (Schmidt) (1910-2008)- Sundbyberg_files/like.html
29f74ffaec7843628670b330f0ed19b34f1c1edc,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Ingvald Enersen (1859-1938)_files/like.html
2ba8b7c5905c1ce1075d94c7a22c2f3f60748953,Facebook like-button frame,30161,1,"paths_for_wikidata_isolates/Geni - Prof. Kai Viktor Johannes von Fieandt, Ph.D. (1909-2000)- Espoo_files/like.html"
2f6f477ceb7a577ef5a7f4d07600237f04f07dd5,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Thore Michelsen (1888-d.)_files/like.html
5426c00acec174ead1cb65bbc509a52b87b50a34,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Alexander (-356--323)_files/like.html
770c4dd3e8a38710132a3d9c4a871eb4c16957b5,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Hjalmar Johnssen (1852-1901)_files/like.html
913e066990e3d3b39b75e2b1b014ef7af4d725be,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Einar Gram Borch (1870-1952)- Jevnaker_files/like.html
94aa5bfc17fac22886cc0f3f8902c8653eeb93d6,Facebook like-button frame,30161,1,"paths_for_wikidata_isolates/Geni - Prof. Torsten Evert Karsten, Ph.D. (1870-1942)- Helsinki_files/like.html"
a5d47e40d4528a302309ef0d6a4222f92ffc2920,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Alf Gowart-Olsen (1912-1972)_files/like.html
c696a3a28753cbd5b604e76acb6afedddc63d8ca,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Prof. Dr. phil. Karl Wilhelm Baedeker (1877-1914)_files/like.html
c737f0eb0f45a90551a438c05650aa7284ad92a8,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Giacomo Savelli (1210-1287)- Rome_files/like.html
eff33c373a7389a02ab5b2f9a2d9511a8ce4ddd2,Facebook like-button frame,30161,1,paths_for_wikidata_isolates/Geni - Olavi Valdemar Peräsalo (1913-1966)- Helsinki_files/like.html
2af5aeba2f4d9b9022ac5012a45dec9affc599d7,Facebook like-button frame,30160,1,paths_for_wikidata_isolates/Geni - Johan Peter Weisse (1832-1886)- Kristiania_files/like.html
610dd8c27c75ea294d751cb88c3e2b721736648c,Facebook like-button frame,30160,1,paths_for_wikidata_isolates/Geni - Yngve Zotterman (1898-1982)- Stockholm_files/like.html
931cc302b02e2bc577f9e76c66e910ba04262502,Facebook like-button frame,30160,1,paths_for_wikidata_isolates/Geni - Friedrich Wilhelm Hans Ludendorff (1873-1941)_files/like.html
a0ece72384776f87aa3df143b3438b54e242c465,Facebook like-button frame,30160,1,paths_for_wikidata_isolates/Geni - Johan Browallius (1707-1755)- Turku-Åbo_files/like.html
a9608b449eb3ef8b370221a21ab7aabc879be6ae,Facebook like-button frame,30160,1,paths_for_wikidata_isolates/Geni - Ewald Benedictus Ziervogel (1728-1765)- Uppsala_files/like.html
1c9b219e6e1bae42d33b56a95a384597784d5d32,Facebook like-button frame,30159,1,"paths_for_wikidata_isolates/Geni - Hartvig Sverdrup Eckhoff (1855-1928)- Gausel, Hetland (nå Stavanger)_files/like.html"
1db93da99dcbf98676efc4b0b09f09d76dbbeac8,Facebook like-button frame,30159,1,paths_for_wikidata_isolates/Geni - Carl Gustav Sparre Olsen (1903-1984)- Lillehammer_files/like.html
4464de13f89c45247915260c692255b3d541a336,Facebook like-button frame,30159,1,paths_for_wikidata_isolates/Geni - Wilhelm Wiget (1885-1934)- Herisau_files/like.html
70d58e62985d43e84ef9a0816bc6666fb0fa5ac8,Facebook like-button frame,30159,1,paths_for_wikidata_isolates/Geni - Karl Aimo (_Kalle_) Achté (1928-2019)- Helsinki_files/like.html
860593a28468eb841a7488bd6282e810304a3695,Facebook like-button frame,30159,1,paths_for_wikidata_isolates/Geni - Endre Aanensen (1907-1991)- Stavanger_files/like.html
9c700e53bb3b675dc0dfb65f5bc9661fef2e13dc,Facebook like-button frame,30159,1,paths_for_wikidata_isolates/Geni - Helmer Smith (1882-1956)- Lidingö_files/like.html
b80ec081c834e5240d63e6b9d8c9444171d7ab97,Facebook like-button frame,30159,1,paths_for_wikidata_isolates/Geni - Willem Joseph Andries geb. Diehl Jonckbloet (1817-1885)- Wiesbaden_files/like.html
ba8ab08f552882f66607e003e95a0ac60f96b37e,Facebook like-button frame,30159,1,paths_for_wikidata_isolates/Geni - Morten Smith Petersen (1751-1825)- Sem_files/like.html
2fe117b9e0990b6b682a2d774e9150d026724b34,Facebook like-button frame,30158,1,paths_for_wikidata_isolates/Geni - Torsten Hägerstrand (1916-d.)_files/like.html
3277e557f549a43717c07dd8f445a61b93b45082,Facebook like-button frame,30158,1,paths_for_wikidata_isolates/Geni - Carl Olof Hanner (1922-2015)_files/like.html
8869598184fe226be43255207f3fa69300ad33f2,Facebook like-button frame,30158,1,paths_for_wikidata_isolates/Geni - Kristen Nygaard (1926-2002)- Oslo_files/like.html
a8df8f5cec3d831539e5eacbe32b01829268b36e,Facebook like-button frame,30158,1,paths_for_wikidata_isolates/Geni - Jan Arvid Hellström (1941-1994)- Växjö_files/like.html
c02661fb16ce9b4057ef9f55200d8cdada1d67b9,Facebook like-button frame,30158,1,paths_for_wikidata_isolates/Geni - Adriaan Floriszoon Boeyens Dedel (1459-1523)- Rome_files/like.html
357a013a65fc8ab36e396501aeb3a9c34e3dd637,Facebook like-button frame,30157,1,"paths_for_wikidata_isolates/Geni - Cencio Savelli, pope Honorius III (1160-1227)- Rome_files/like.html"
625d8a7d09fcc9f7b99562052e1986fd9011fba7,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Kjetil Jansrud_files/like.html
71efb5196180f73f67302bbc0b5f218e7a35e154,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Lars Larsen Hertervig (1830-1902)- Stavanger_files/like.html
7d09014d327540bf4109c651b9a70fd2ecfe6408,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Hallvard Sandnes (1893-1968)_files/like.html
84a642846b7e0335f7c5dfb9b6a06ffe17df9843,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Aurora Aksnes_files/like.html
8dd695be5a28bc9e3fc948b1d0c87fb6647e53b4,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Joachim Völschow (1591-1664)_files/like.html
9ab25dcb9623edb58a13e8df8b07648c286c64c8,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Johan Marnburg (1882-1966)- Stavanger_files/like.html
a2487f44b9058c99eb3e5825c151002ed34b1d73,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Torkel Opsahl (1931-1993)- Genève_files/like.html
c1ef2fe4ae588959d8e154c7f21fef77ef3bc858,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Gabriel Adolf Gustafson (1853-1915)- Oslo_files/like.html
ff0f3fd2d012cc9f088f2042eca224a32acfc9f7,Facebook like-button frame,30157,1,paths_for_wikidata_isolates/Geni - Sverre Tonning Olsen Bruland (1923-2013)- Oslo_files/like.html
18356ccb11d892993c1ded4f15c029d3a9da5b7b,Facebook like-button frame,30156,1,paths_for_wikidata_isolates/Geni - Prof. Arne Wilhelm Kaurin Tiselius (1902-1971)_files/like.html
212486e2a79bf1110e4bb98ce2a934d4703b74ac,Facebook like-button frame,30156,1,paths_for_wikidata_isolates/Geni - Katri Elina Rehtijärvi (Tynni) (1912-1987)- Helsinki_files/like.html
e3c4c407111037232e7544c8e9bde9728f4bb81a,Facebook like-button frame,30156,1,paths_for_wikidata_isolates/Geni - Birger Pedersen (1874-1954)- Stavanger_files/like.html
fc72f30a5d8e4489ef34b721dfb92a2869d68f0a,Facebook like-button frame,30156,1,paths_for_wikidata_isolates/Geni - Sigurd Erixon (1888-1968)_files/like.html
617680e86ad054562431a3f963d2c595c0048e3c,Facebook like-button frame,30155,1,paths_for_wikidata_isolates/Geni - Olav Hindahl (1892-1963)_files/like.html
9355e62ab2237b865925a1e6d0b88070867cc051,Facebook like-button frame,30155,1,paths_for_wikidata_isolates/Geni - Sven Nielsen (1883-1958)- Stavanger_files/like.html
95cd1bc2fcaa35b6b71199a31ed1787cbd08d865,Facebook like-button frame,30155,1,paths_for_wikidata_isolates/Geni - Lars Martinsson Ramndal (Dysjaland) (1893-1971)_files/like.html
a8ec9eedd2d169f63f19ea1460b84049202ede15,Facebook like-button frame,30155,1,paths_for_wikidata_isolates/Geni - Raphael (Jan) Høegh-Krohn (Krohn) (1938-1988)- Bærum_files/like.html
d936a78f3bb0774126816615887b21b27f23f46e,Facebook like-button frame,30155,1,paths_for_wikidata_isolates/Geni - Bjarne Restan (1898-1969)_files/like.html
dcec13a6b050eb20b9fdac4bb295d12ff54dc97b,Facebook like-button frame,30155,1,paths_for_wikidata_isolates/Geni - Thorvald Buch (1863-1925)_files/like.html
de36c78a58cfe491423f50560fa837670cfbc65a,Facebook like-button frame,30155,1,paths_for_wikidata_isolates/Geni - Arne Rettedal (1926-2001)- Stavanger_files/like.html
10c4e8ca8106457fa97e16a8db7fc5c5c1885b4e,Facebook like-button frame,30154,1,paths_for_wikidata_isolates/Geni - Pedro Calmon Moniz de Bittencourt (1902-1985)- Rio de Janeiro_files/like.html
a93d52cead3e1113f4808c5b947119024dcf1918,Facebook like-button frame,30154,1,paths_for_wikidata_isolates/Geni - Christen Christian Dreyer Collin (1857-1926)- Oslo_files/like.html
fd0891f9d566bfb7da21782e6f926b8cb4dc8ddc,Facebook like-button frame,30154,1,paths_for_wikidata_isolates/Geni - Gösta Valdemar Edman (Gråberg) (1887-1972)- Stockholm_files/like.html
