geni_id	person	token	father_geni	father_qid	father_p735	p144_targets	status	person_qid
6000000007727408365	Torkel Halvorsen Aschehoug	halvorsen	6000000007727107573	Q11973790	Q16276226	Q16276226 Q30190541 Q30189618	RESOLVES	Q180332
6000000007737296310	Karen Eilersdatter Schøller	eilersdatter	6000000006718622602	Q140437236		Q30147472 Q130262088	father has no P735 given name object	Q140437342
6000000007740815257	Magdalena Jacobsdotter	jacobsdotter	6000000007740225166	Q6023620	Q25999604	Q25999604 Q16747395 Q15921890 Q25999604 Q21142021	RESOLVES	
6000000007743814008	Asbjørn Rasmusson Næsheim	rasmusson	6000000007744183945	Q141200074	Q1785744	Q1785744	RESOLVES	
6000000007744183945	Rasmus Olsen Bø	olsen	6000000007744588495	Q141189088	Q96675523	Q2097883 Q10608165 Q19384399 Q1647755 Q18760926	P735 not among the patronymic's P144 values	Q141200074
6000000007744542943	Christence Mogensdatter Krag af Jylland	mogensdatter	6000000002985853066	Q110303925		Q937447	father has no P735 given name object	
6000000007744588495	Ola Knutsen Grøtheim	knutsen	6000000007896295466	Q141199925	Q943881	Q943881 Q18565341	RESOLVES	Q141189088
6000000007745582461	Bent Augustinussen Haard	augustinussen	6000000003914311194	Q109835996		Q768847 Q30133052	father has no P735 given name object	
6000000007749094375	Christense Olufsdatter Lunge, til Bratskovs	olufsdatter	6000000006713157689	Q110302971		Q2021323 Q18089653 Q3881452 Q2021323	father has no P735 given name object	
6000000007754839249	Kirsten Axelsdotter Thott	axelsdotter	6000000003646032832	Q103783739			father has no P735 given name object	
6000000007755240214	Mette Stigsdatter Thott	stigsdatter	6000000001504913149	Q110549587		Q2003540	father has no P735 given name object	
6000000007755450328	Eva Henriksdotter Leijel	henriksdotter	6000000007755375572	Q75604146	Q594279	Q594279 Q21147934 Q16908634 Q2018484	RESOLVES	
6000000007755507339	Adam Henriksson Leijel	henriksson	6000000007755375572	Q75604146	Q594279	Q594279 Q21147934 Q16908634 Q2018484 Q117829414 Q1619450	RESOLVES	
6000000007755864487	Henrik Mårtensson Bunge	mårtensson	6000000007755528298	Q108615842	Q18964343	Q18964343 Q17520926 Q18002399	RESOLVES	
6000000007769638289	Kirsten Nielsdatter Juel til Hastrup	nielsdatter	6000000007769369947	Q103782463	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
6000000007776408104	Elen Lorentzdatter Lossius	lorentzdatter	5140261779570046546	Q500558	Q21061236	Q21061236 Q6680483	RESOLVES	
6000000007777269734	Anne Nielsdatter Banner	nielsdatter	6000000001827575358	Q17341811	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
6000000007777421324	Mette Nielsdatter Rosenkrantz	nielsdatter	6000000001780038160	Q103782124	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
6000000007790721585	Catharina Axelsdotter Lilliegren	axelsdotter	6000000001341836343	Q110729431	Q5407300		patronymic item has no P144 derivation	
6000000007791828285	Oluf Christophersen Tønder	christophersen	6000000002529834516	Q81399440	Q1084472	Q1084472 Q1789415 Q1084384	RESOLVES	Q113222325
6000000007791865309	Anna Magdalena Beata Hansdatter Busch	hansdatter	6000000003454214458	Q113550466		Q632842	father has no P735 given name object	Q140438955
6000000007797691320	Mogens Jensen Løvenbalk, til Bjerskov	jensen	6000000003344745168	Q12319408	Q2246251	Q2246251 Q10534808	RESOLVES	
6000000007800199387	Ebba Catharina Magnusdotter Orraea	magnusdotter	6000000002846823072	Q128043329		Q18109457	father has no P735 given name object	
6000000007800545810	Oluf Worm Jenssen Schielderup	jenssen	6000000003499086616	Q115858674		Q2246251	father has no P735 given name object	
6000000007802186575	Margareta Jakobsdotter Flachsenia	jakobsdotter	6000000010693572513	Q11865655	Q16747395	Q16747395 Q25999604 Q15921890	RESOLVES	
6000000007814473860	Jakob Pedersson Törnsköld till Runstorp	pedersson	6000000007602353206	Q16650519	Q10622039	Q10622039 Q15897708 Q15897204	RESOLVES	Q19977201
6000000007814541272	Nils Bengtsson	bengtsson	6000000006419505974	Q64782306	Q817199	Q817199	RESOLVES	
6000000007818378500	Hans Henrik Hansson Ramel till Övedskloster	hansson	6000000009005099317	Q6062266	Q632842	Q632842 Q4413537	RESOLVES	
6000000007818413594	Otto Hansson Ramel	hansson	6000000009005099317	Q6062266	Q632842	Q632842 Q4413537	RESOLVES	Q116231947
6000000007822724479	Håkan Larsson Skytte af Sätra till Sätra	larsson	6000000011389836266	Q6180528	Q15635262	Q15635262 Q1303231 Q15635262	RESOLVES	
6000000007828042281	Matias Eriksson Castrén	eriksson	5450460111070020091	Q18238085	Q12788459	Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	RESOLVES	
6000000007828173162	Margrethe Kristine Larsdatter Finchenhagen	larsdatter	6000000007829061774	Q111357608	Q15635262	Q15635262	RESOLVES	
6000000007831678077	Herman Persson Fleming	persson	5475638952470045481	Q101247533		Q13582800 Q19869349	father has no P735 given name object	Q12363886
6000000007834606068	Anna Dorothea Johansdatter Wedege	johansdatter	6000000032198907540	Q133288982	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477	RESOLVES	
6000000007843446134	Ursula Mikaelsdotter von Törne	mikaelsdotter	6000000001849008234	Q6218058	Q4927524	Q15620350 Q4927524 Q38687228 Q14626626	RESOLVES	
6000000007843609837	Thomas Mikaelsson von Törne	mikaelsson	6000000001849008234	Q6218058	Q4927524	Q15620350 Q4927524 Q38687228 Q14626626 Q18066465 Q15620350	RESOLVES	
6000000007843940358	Hans Jan Mikaelsson von Törne	mikaelsson	6000000001849008234	Q6218058	Q4927524	Q15620350 Q4927524 Q38687228 Q14626626 Q18066465 Q15620350	RESOLVES	
6000000007844004426	Olof Mikaelsson von Törne	mikaelsson	6000000001849008234	Q6218058	Q4927524	Q15620350 Q4927524 Q38687228 Q14626626 Q18066465 Q15620350	RESOLVES	
6000000007858842184	Johannes Absalonsen Ulfeldt	absalonsen	6000000011633728103	Q110549494		Q19274345	father has no P735 given name object	
6000000007867609048	Håkon Sigurdsson Sudreim i Giske	sigurdsson	6000000012489268023	Q28718180	Q1315397	Q1315397	RESOLVES	
6000000007868091400	Sofia Kristina Johansdotter Nykopp	johansdotter	6000000003001049878	Q5627617	Q10989273	Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	RESOLVES	
6000000007874491606	Sten Gustafsson Fincke	gustafsson	6000000007452834552	Q5730768	Q15646212	Q15646212 Q15646212	RESOLVES	
6000000007874971832	Heinrich Henrichsen Sommerschield	henrichsen	3940424	Q112540616		Q594279 Q2018484 Q21147934 Q1619450	father has no P735 given name object	
6000000007876393603	Ingeborg Magnusdotter Fleming	magnusdotter	5321213157610072043	Q101247592		Q18109457	father has no P735 given name object	
6000000007884448079	Anne Christine Lorentzdatter Angell	lorentzdatter	4348267	Q16166401	Q21061236	Q21061236 Q6680483	RESOLVES	
6000000007885876544	Else Mikkelsdatter Rud	mikkelsdatter	5672709328560115488	Q96240733		Q1459707 Q14626626 Q21467686 Q4927524 Q18563993 Q32731373	father has no P735 given name object	
6000000007896103690	Ane Marie Helgesdatter Bø	helgesdatter	6000000008309908854	Q141216382	Q1602361	Q1602361 Q26271987	RESOLVES	Q141199809
6000000007896387570	Guri Hansdatter Garborg	hansdatter	6000000006922466045	Q141205911	Q632842	Q632842	RESOLVES	Q141199856
6000000007907498103	Birgitte Knudsdatter Leve	knudsdatter	6000000014764077548	Q136523078		Q18565341 Q943881 Q28798237	father has no P735 given name object	
6000000007909833684	Clara Maria Lauritsdatter	lauritsdatter	6000000006363954396	Q6501885	Q13695998	Q21061253 Q13695998 Q107723833	RESOLVES	
6000000007924154998	Peder Johan Ludvigsen Munthe	ludvigsen	6000000007924578374	Q140645287		Q14159020	father has no P735 given name object	
6000000007924578374	Ludvig Iversen Munthe	iversen	6000000006575282791	Q140645293		Q11977747 Q127069 Q11977747	father has no P735 given name object	Q140645287
6000000007924692140	Margrethe Skjalmsdatter Hvide	skjalmsdatter	5522320867850060430	Q953640	Q118558260	Q118558260	RESOLVES	
6000000007934738051	Karen Nielsdatter Banner	nielsdatter	6000000001827575358	Q17341811	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
6000000007935047343	Ernst Hansen Arneberg	hansen	6000000003653002893	Q11973994	Q632842	Q632842 Q632842	RESOLVES	
6000000007935157666	Katarina Magnusdotter	magnusdotter	4285001	Q3277222	Q18109457	Q18109457	RESOLVES	
6000000007935159432	Sophie Larsdatter Stranger	larsdatter	6000000008942326356	Q109835604		Q15635262	father has no P735 given name object	
6000000007943533266	Anders Nielsen Banner til Vinstrup og Asdal	nielsen	6000000001827575358	Q17341811	Q2001572	Q2001572 Q16423038 Q2001572	RESOLVES	
6000000007944392611	Anna Margaretha Johannesdatter Irgens	johannesdatter	6000000006443358628	Q135941754		Q2117521 Q10989273 Q4925477	father has no P735 given name object	
6000000007945938756	Anna Eriksdotter Plantin	eriksdotter	6000000003374922780	Q16650154	Q18066804	Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	P735 not among the patronymic's P144 values	Q140373605
6000000007948003645	Erik Berndt Joakimsson von Konow	joakimsson	6000000011101676038	Q115871025		Q2307004 Q4926961 Q112861390	father has no P735 given name object	Q115870922
6000000007948339128	Margarethe Corfitzdatter Rönnow	corfitzdatter	6000000002349480748	Q110549506		Q105791974	father has no P735 given name object	
6000000007949571782	Gustaf Bernhardsson Mellin	bernhardsson	6000000002203691143	Q124517807	Q221978	Q221978	RESOLVES	Q128212314
6000000007951466766	Niels Hansen Svaning	hansen	6000000003976014790	Q3289849	Q632842	Q632842 Q632842	RESOLVES	
6000000007951493015	Kirstine Hansdatter Svaning	hansdatter	6000000003976014790	Q3289849	Q632842	Q632842	RESOLVES	
6000000007951566474	Abele Hansdatter Svaning	hansdatter	6000000003976014790	Q3289849	Q632842	Q632842	RESOLVES	
6000000007952418457	Britha Catharina Kristine Eriksdotter Greiner	eriksdotter	6000000007511668551	Q135479699		Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	father has no P735 given name object	Q135479698
6000000007959908310	Claus Lauritsen Scavenius	lauritsen	6000000007959864423	Q11983462	Q21061253	Q21061253 Q13695998 Q107723833	RESOLVES	
6000000007961990301	Cort Thomasson Wegner	thomasson	6000000005421141184	Q12006062	Q16428906 Q1546318	Q16428906 Q3300071	RESOLVES	
6000000007964191581	Carl Johan Eriksson Blåfield	eriksson	6000000002056902490	Q136289548		Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	father has no P735 given name object	
6000000007964339825	Margareta Elisabeth Ericsdotter Blåfield	ericsdotter	6000000002056902490	Q136289548		Q750186 Q12788459 Q953931 Q15277196 Q15277207	father has no P735 given name object	
6000000007965397201	Arnmod Toresen	toresen	6000000003665048100	Q720262	Q1548096	Q1548096 Q23047611 Q2460609 Q19818192 Q2428812	RESOLVES	
6000000007977615013	Mattias III Tollefson Fotland	tollefson	6000000007974939920	Q141216647	Q12006598	Q12006598	RESOLVES	
6000000007977640837	Mattias Tollefson +	tollefson	6000000007974939920	Q141216647	Q12006598	Q12006598	RESOLVES	
6000000007977650133	Ola I Tollefson Fotland	tollefson	6000000007974939920	Q141216647	Q12006598	Q12006598	RESOLVES	
6000000007977650136	Lisbeth II Tollefsdatter Fotland	tollefsdatter	6000000007974939920	Q141216647	Q12006598	Q12006598 Q30640453	RESOLVES	
6000000007977742713	Mattias II Tollefson Fotland	tollefson	6000000007974939920	Q141216647	Q12006598	Q12006598	RESOLVES	
6000000007977785574	Lisbeth Tollefsdatter +	tollefsdatter	6000000007974939920	Q141216647	Q12006598	Q12006598 Q30640453	RESOLVES	
6000000007977845386	Elen Helena Tollefsdatter Oma	tollefsdatter	6000000007974939920	Q141216647	Q12006598	Q12006598 Q30640453	RESOLVES	
6000000007977884350	Erik Tollefson Foss-Eikeland	tollefson	6000000007974939920	Q141216647	Q12006598	Q12006598	RESOLVES	Q141205904
6000000007978065604	Ebba Maria Axelsdotter Sparre	axelsdotter	6000000006077263530	Q6184848	Q5407300		patronymic item has no P144 derivation	Q109294526
6000000007980332976	Birgitte Ivarsdotter Jernskjegg	ivarsdotter	6000000002817749020	Q11977754	Q11977747	Q127069 Q11977747	RESOLVES	
6000000007980337351	Knud Alvsson Tre rosor	alvsson	6000000001669615568	Q448100	Q30131738	Q30131738	RESOLVES	Q655399
6000000007980352228	Torbjørn Hallvardsson Nærstad	hallvardsson	6000000001169235380	Q141205910		Q1753865 Q18002157	father has no P735 given name object	
6000000007980352245	Knud Hallvardson Randa	hallvardson	6000000001169235380	Q141205910		Q1753865 Q18002157	father has no P735 given name object	
6000000007980352271	Hallvard Benktsson Munck	benktsson	6000000001669592321	Q112971001		Q48979785	father has no P735 given name object	
6000000007980352281	Torgaut Benktson	benktson	6000000001669592321	Q112971001		Q48979785	father has no P735 given name object	
6000000007980352392	Margrethe Vincentdatter Huitfeldt	vincentdatter	6000000001138991039	Q1337903	Q75083186	Q48780702 Q114752157	P735 not among the patronymic's P144 values	
6000000007980352427	Ingeborg Nielsdatter Gyldenløve	nielsdatter	6000000001722301455	Q541028	Q16423038	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	Q99767781
6000000007980352834	Peder Joachimsen Griis af Nordrup til Hovindsholm	joachimsen	6000000002869674954	Q103782385		Q4926961 Q2307004	father has no P735 given name object	Q5771673
6000000007980352837	Eline Pedersdatter Griis af Nordrup	pedersdatter	6000000007980352834	Q5771673	Q10622039 Q2793400	Q10622039 Q15897204 Q10622039 Q21148379	RESOLVES	Q103780803
6000000007980352884	Görvel Eriksdotter Gyllenstierna	eriksdotter	4117527068020122146	Q5715537	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	RESOLVES	
6000000007980389570	Peder Ingebretson Voster	ingebretson	6000000007980389582	Q141205913	Q30229695	Q30229695	RESOLVES	
6000000007980389582	Ingebret Pederson Voster	pederson	6000000007980605161	Q141242562	Q10622039	Q10622039 Q10622039 Q15897204	RESOLVES	Q141205913
6000000007980422298	Ove Jensen Bjelke til Austråt	jensen	6000000000407999879	Q6179855	Q2246251	Q2246251 Q10534808	RESOLVES	Q19819964
6000000007980422616	Odd Alvson	alvson	6000000001669615568	Q448100	Q30131738	Q30131738	RESOLVES	Q6022167
6000000007980422619	Karine Alvsdatter	alvsdatter	6000000001669615568	Q448100	Q30131738	Q30131738	RESOLVES	
6000000007980422645	Helleborg Casparsdotter Hjort	casparsdotter	6000000006207275287	Q58867883	Q18145725	Q18145725 Q21142022 Q1158231	RESOLVES	
6000000007980435616	Anne Elisabeth Rasmusdatter Finde	rasmusdatter	6000000001169157872	Q133287826		Q1785744	father has no P735 given name object	
6000000007980435847	Lisbet Marie Henningsdatter Junghans	henningsdatter	6000000003012057661	Q111365393	Q18607880	Q18607880	RESOLVES	
6000000007980445842	Hans Jørgensen Schielderup	jørgensen	6000000020182272013	Q140438948		Q13409273 Q87362746	father has no P735 given name object	
6000000007980445846	Svend Jørgensen Schielderup	jørgensen	6000000020182272013	Q140438948		Q13409273 Q87362746	father has no P735 given name object	
6000000007980453775	Bente Poulsdatter Fechtel	poulsdatter	6000000002986483512	Q140757480		Q2106710 Q4925623	father has no P735 given name object	
6000000007980453824	Poul Henriksen Egede Glahn	henriksen	6000000001186359153	Q94615921	Q594279 Q1084472	Q594279 Q2018484 Q1619450	RESOLVES	
6000000007980453987	Christen Caspersen Schøller	caspersen	6000000006207275287	Q58867883	Q18145725	Q1158231 Q18145725	RESOLVES	
6000000007980453993	Anna Rasmusdatter	rasmusdatter	6000000007980453999	Q140757477		Q1785744	father has no P735 given name object	Q140757470
6000000007980454004	Maren Jensdatter Schielderup	jensdatter	6000000001506883754	Q11978440	Q2246251	Q2246251	RESOLVES	
6000000007980454016	Ellen Jensdatter Schielderup	jensdatter	6000000001506883754	Q11978440	Q2246251	Q2246251	RESOLVES	
6000000007980466281	Magdalene Christine Henningsdatter Junghans	henningsdatter	6000000003012057661	Q111365393	Q18607880	Q18607880	RESOLVES	
6000000007980466405	Iver Caspersen Schøller	caspersen	6000000006207275287	Q58867883	Q18145725	Q1158231 Q18145725	RESOLVES	
6000000007980466409	Karen Caspersdatter Hjort	caspersdatter	6000000006207275287	Q58867883	Q18145725	Q1158231 Q18145725	RESOLVES	
6000000007980466830	Hans Hansen Nobel til Sandholt	hansen	6000000002529491630	Q18128789	Q632842	Q632842 Q632842	RESOLVES	Q85186557
6000000007980466961	Simon Mikkelsen Vibe	mikkelsen	6000000002529690499	Q12327200	Q1459707	Q1459707 Q14626626 Q4927524 Q32731373	RESOLVES	
6000000007980466978	Wilhelm Eriksen Bredal	eriksen	6000000000704969473	Q14523631	Q750186	Q750186 Q15277196 Q19798835 Q12788459	RESOLVES	
6000000007980467009	Sophia Erichsdatter Bloch	erichsdatter	6000000000704969473	Q14523631	Q750186	Q15277196 Q750186 Q12788459	RESOLVES	
6000000007980472530	Karine Sørensdatter Stage	sørensdatter	6000000000175785551	Q136108760	Q7174941	Q7174941 Q50875453 Q18572206	RESOLVES	
6000000007980472631	Christen Johansen Brun	johansen	6000000005792173043	Q982904	Q10989273	Q10989273 Q2117521 Q4925477 Q11122389 Q20730411	RESOLVES	Q135661355
6000000007980472636	Mette Johansdatter Brun	johansdatter	6000000005792173043	Q982904	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477	RESOLVES	Q135661352
6000000007980478488	Catharina Svendsdatter Brun	svendsdatter	6000000002466173963	Q137439862		Q960175	father has no P735 given name object	
6000000007980479189	Ludvig Johansen Brun	johansen	6000000005792173043	Q982904	Q10989273	Q10989273 Q2117521 Q4925477 Q11122389 Q20730411	RESOLVES	
6000000007980487204	Svend Busch Svendsen Brun	svendsen	6000000002466173963	Q137439862		Q960175	father has no P735 given name object	
6000000007980487234	Anna Hansdatter Hind	hansdatter	6000000007980806703	Q117794855		Q632842	father has no P735 given name object	
6000000007980487381	Alhed Poulsdatter Fechtel	poulsdatter	6000000002986483512	Q140757480		Q2106710 Q4925623	father has no P735 given name object	Q140757478
6000000007980487403	Palle Olufsen Bang	olufsen	6000000010562890452	Q12330209	Q2021323	Q2021323 Q18089653 Q3881452	RESOLVES	
6000000007980487407	Christoffer Olufsen Bang	olufsen	6000000010562890452	Q12330209	Q2021323	Q2021323 Q18089653 Q3881452	RESOLVES	
6000000007980487410	Splid Olufsen Bang	olufsen	6000000010562890452	Q12330209	Q2021323	Q2021323 Q18089653 Q3881452	RESOLVES	
6000000007980487926	Aletha Svendsdatter Brun	svendsdatter	6000000002466173963	Q137439862		Q960175	father has no P735 given name object	
6000000007980487933	Rasmus Svendsen Brun	svendsen	6000000002466173963	Q137439862		Q960175	father has no P735 given name object	
