geni_id,our_name,qid,parent_geni,parent_name,our_siblings_recorded,their_siblings_recorded,shape,sex,dates,round,our_exports,sex_refused_it
6000000186149061867,Francisca Hurtado de Mendoza y Mendoza,Q124735981,6000000016316726185,Luis Hurtado de Mendoza Pacheco 2do. Marqués de Mondejar,2,2,BOTH sides record more,agree,,4,,
6000000186238992958,Sibylla of Eberstein,Q110503725,6000000060919430861,Otto von Eberstein-Boldringen,1,1,both sides record ONE child,agree,,4,,
6000000186305858908,Gye,Q497579,6000000186305907949,Bunseo,1,1,both sides record ONE child,agree,,4,,
6000000187051540901,Adam Johnstone 2nd Laird of Elphinstone,Q75910909,6000000187051932835,Gilbert Johnstone 1st Laird of Elphinstone,1,1,both sides record ONE child,agree,,4,,
6000000188518815831,Jeanne de Tournon,Q116173432,6000000007021709325,Eléonore Helmorgie de Grolée,3,2,BOTH sides record more,agree,,4,,
6000000190408376854,Tewdwr Mawr ap Cadell,Q61060419,6000000002043193717,Cadell ab Einion,1,1,both sides record ONE child,agree,,4,,
6000000191799147821,Kristina Johansdotter,Q101248400,6000000005564046449,Johan Gregersson (Sandbroätten),1,1,both sides record ONE child,agree,,4,,
6000000196350458844,Poppo IV graf von Laufen,Q61140627,6000000003827477061,Konrad von Laufen,2,2,BOTH sides record more,agree,,4,,
6000000198696033854,,Q4983382,6000000116788662852,<private> Ulfsäter-Troell,1,1,both sides record ONE child,agree,,4,,
6000000204184315840,Alexios V Megas Komnenos emperor of Trebizond,Q2834670,6000000009244208882,Maria Gattilusio,1,1,both sides record ONE child,agree,within 10y,4,,
6000000209188668828,Boro,Q24535756,6000000200525475881,Batticho,1,1,both sides record ONE child,agree,,4,,
6000000209754461886,Catherine De Carmain de Negrepelisse,Q116053796,6000000015765301616,Marguerite de Foix,1,1,both sides record ONE child,agree,,4,,
6000000218219054095,Carolus Ödell,Q110302857,6000000011657589073,Mechtild Ribbing,2,2,BOTH sides record more,agree,within 10y,4,,
6000000223112290834,François de Luxembourg Évêque du Mans,Q22248804,6000000015908983941,Louise de Savoie,2,2,BOTH sides record more,agree,,4,,
335847370560002574,,Q45485954,335847828470013445,,1,1,both sides record ONE child,agree,,5,,
344952348370004084,Dafydd Llwyd ap Cynwrig,Q96312003,6000000002104810825,Cynwrig ap Llewelyn,1,1,both sides record ONE child,agree,,5,,
377017522110007404,Kristina Anundsdotter Vingad Lilja,Q127270836,6000000003645765617,Ingeborg Elofsdotter Vingad pil,2,2,BOTH sides record more,agree,,5,,
4389986497370062510,Otuel de Sudeley,Q18674287,6000000006906640670,Emma de Beauchamp,2,2,BOTH sides record more,agree,,5,,
6000000000010059888,Mendo de Sousa o Sousão,Q10328640,6000000000043815372,Urraca Sanches de Celanova,1,1,both sides record ONE child,agree,,5,,
6000000000537007654,Robert de Beauffremez,Q116148489,6000000003051205675,Robert de Wavrin,1,1,both sides record ONE child,,,5,,
6000000000641072775,William III of Baux 2nd co-prince d'Orange,Q16636766,6000000003827158902,William II of Baux co-prince d'Orange,2,2,BOTH sides record more,agree,,5,,
6000000000728836662,Hebla Eriksdotter Slang,Q112973939,6000000044035287935,Margareta Fincke,2,2,BOTH sides record more,agree,,5,,
6000000001275638659,Philippe de Lévis,Q102227220,6000000021824267986,Eléonore de Thoire Villars,1,1,both sides record ONE child,agree,,5,,
6000000001293877870,Richard Stackpole,Q99154393,6000000003222065686,Margaret Turberville,1,1,both sides record ONE child,agree,30y apart,5,,
6000000001319606545,Robert Clavering,Q116088601,6000000013441140895,John Clavering MP,1,1,both sides record ONE child,,,5,,
6000000001412904479,,Q134821300,5152924181180057838,Husays Al-Qurashi,1,1,both sides record ONE child,agree,,5,,
6000000001412921234,Alain de Nantes Comte de Nantes,Q2045863,6000000006776331618,Guerech I de Bretagne duc de Bretagne,1,1,both sides record ONE child,agree,,5,,
6000000001421504696,Lucius Iunius Neratius Gallus Fulvius Macer,Q85854008,6000000012773298726,Fulvia Macer,1,1,both sides record ONE child,agree,,5,,
6000000001501069218,Walram,Q1369274,6000000001501069210,Irmgard von Berg,2,2,BOTH sides record more,agree,within 10y,5,,
6000000001504804298,Ernst Carl von Ahlefeldt,Q1357745,6000000034960356968,Ditlev von Ahlefeldt,2,2,BOTH sides record more,agree,within 10y,5,,
6000000001699492713,Sancho Ramírez,Q2579924,6000000003983647397,Ramiro Garcés Rey de Viguera,2,2,BOTH sides record more,agree,,5,,
6000000001809389841,,Q11564335,6000000001933182517,,3,3,BOTH sides record more,agree,,5,,
6000000001896591781,,Q3574311,6000000001896700221,,2,2,BOTH sides record more,,,5,,
6000000002116211153,Thomas de Leigh of Addington,Q76356156,6000000011698283929,James Leigh of Addington,1,1,both sides record ONE child,agree,,5,,
6000000002135265998,William de Neville,Q116029113,6000000003243167217,Edmund de Neville,1,1,both sides record ONE child,,,5,,
6000000002183033167,Agnes de Longvillers of Peninton Hall,Q107275732,6000000003828219790,John de Longvillers Knight,2,2,BOTH sides record more,agree,within 10y,5,,
6000000002187826019,Hugo III Pfalzgraf von Tubingen,Q44192514,6000000004533294171,Rudolf I von Tübingen,3,3,BOTH sides record more,agree,,5,,
6000000002188101738,Alexander Forbes 3rd of Pitsligo,Q122381201,6000000021505865797,Mariote Ogilvy,3,3,BOTH sides record more,agree,,5,,
6000000002188195065,,Q10889686,6000000002188195051,,2,2,BOTH sides record more,agree,within 10y,5,,
6000000002188569728,Gui de Limoges II,Q30887565,6000000001783287863,Adhémar de Limoges I,2,2,BOTH sides record more,agree,,5,,
6000000002240373487,,Q10859968,6000000002232468766,,1,1,both sides record ONE child,agree,within 10y,5,,
6000000002280112340,Lucia Waldbott v. Bassenhaim,Q110410144,6000000016812602496,Apollonia Drachenfels,2,2,BOTH sides record more,agree,,5,,
6000000002374029325,Knut Jönsson Lillie af Lövstad,Q110457216,6000000011668208134,Märta Knutsdotter,1,1,both sides record ONE child,agree,,5,,
6000000002415707660,John Stewart 1st Earl of Traquair,Q4444828,6000000103279417010,John Stewart of Traquair younger,1,1,both sides record ONE child,agree,within 10y,5,,
6000000002416619310,,Q11623223,6000000002416607024,,2,2,BOTH sides record more,agree,within 10y,5,,
6000000002459917962,Isabel de Brus,Q75463933,6000000003458293605,Adam de Brus Lord of Skelton,2,2,BOTH sides record more,agree,,5,,
6000000002816432266,,Q13635359,6000000002816584073,,2,2,BOTH sides record more,agree,,5,,
6000000002838330449,Fujiwara no Yoshisuke,Q11623507,6000000002838003967,daughter of Abe no Ogasa,2,2,BOTH sides record more,agree,within 10y,5,,
6000000002930989148,"Thomas Baskerville of Netherwood, Thornbury In Herefordshire",Q130340804,6000000007084617693,Sibyl Scudamore,2,2,BOTH sides record more,agree,,5,,
6000000002979812245,Cuthbert Cunningham,Q50824553,6000000008973818472,"Robert Cunningham 2nd Lord Kilmaurs, 2nd Earl of Glencairn",1,1,both sides record ONE child,agree,within 10y,5,,
6000000002980162379,Margaret Sinclair heiress of Polwarth,Q76168108,6000000010154646166,Katherine Home,2,2,BOTH sides record more,agree,within 10y,5,,
6000000003126650873,,Q1378455,6000000002442394187,,1,1,both sides record ONE child,agree,,5,,
6000000003421236646,Cuthred,Q1146468,6000000003421236625,Cwichelm,1,1,both sides record ONE child,agree,,5,,
6000000003484264308,Jean le Bouteillier De Roquemont,Q75896105,6000000003713450389,Isabeau Morhier Dame de Roquemont,1,1,both sides record ONE child,agree,within 10y,5,,
6000000003645908407,Pharnaces I Arshamid Daskyleion Satrap of Daskalytis,Q627458,6000000003645908412,Pharnabazos I Arshamid Satrap of Daskyleion,1,1,both sides record ONE child,agree,,5,,
6000000003693558074,Alice de Mohun,Q75400627,6000000003615733248,Hawise FitzGeoffrey,3,3,BOTH sides record more,agree,within 10y,5,,
6000000003827470309,Albrecht von Leuchtenberg,Q44191754,6000000002188648477,Ulrich II von Leuchtenberg,1,1,both sides record ONE child,agree,within 10y,5,,
6000000003827484980,Bruno von Isenburg-Braunsberg Graf von Isenburg-Braunsberg,Q31192667,6000000003315247741,"Johann I, Herr Isenburg-Braunsberg",1,1,both sides record ONE child,agree,,5,,
6000000003827505358,Marguerite de Bourgogne,Q110380792,6000000003827663826,"Henri de Bourgogne seigneur de Montaigu, etc",2,2,BOTH sides record more,agree,,5,,
6000000003827542487,Isabelle de Belvoir,Q116004270,6000000011268354487,Jeanne de Montfauçon,1,1,both sides record ONE child,agree,,5,,
6000000003827611898,Emich II Raugraf von Baumberg,Q116004950,6000000003827611904,Emich I Raugraf von Baumberg,1,1,both sides record ONE child,agree,,5,,
6000000003827611910,Ursula von Vaz,Q116030385,6000000003827821922,Donat von Vaz,2,2,BOTH sides record more,agree,,5,,
6000000003827612855,Friedrich Graf von Beichlingen-Lohra III,Q61139265,6000000003827535052,Friedrich lll Graf von Beichlingen-Lohra,2,2,BOTH sides record more,agree,,5,,
6000000003827624419,Georg von Leisnig Burggraf von Leisnig,Q110458677,6000000015889904003,Margarethe von Schwarzburg-Wachsenburg,1,1,both sides record ONE child,agree,,5,,
6000000003827624583,Heinrich IV von Diersberg-Geroldseck,Q60798800,6000000003827624589,Susanna von Rappoltstein,1,1,both sides record ONE child,agree,,5,,
6000000003827635122,Günzel VI Graf von Schwerin-Wittenberg,Q2386150,6000000008560483806,Elisabeth von Holstein-Kiel,1,1,both sides record ONE child,agree,within 10y,5,,
6000000003827703534,Amauri de Vendôme,Q110315101,6000000003828228225,Jean de Vendôme seigneur de la Chartre-sur-le-Loir,2,2,BOTH sides record more,agree,,5,,
6000000003827755573,Hedwig Von Honstein,Q116133931,6000000003827477375,Dietrich I von Honstein Graf von Honstein,2,2,BOTH sides record more,agree,,5,,
6000000003827821750,Mahaut de Grancey,Q115675649,6000000000474020185,Eudes de Grancey VI,2,2,BOTH sides record more,agree,,5,,
6000000003827921375,Geoffroi Sire d'Aspremont V,Q101519087,6000000003827921382,Gobert IX d'Aspremont,1,1,both sides record ONE child,agree,20y apart,5,,
6000000003828083931,Konrad von Reinhausen,Q1620545,6000000001669662856,Elli II von Rheinhausen-Gleichen Graf von Leinegau,2,2,BOTH sides record more,agree,16y apart,5,,
6000000003828100114,Agnes von Saarwerden,Q95657715,6000000003827445807,Ludwig von Saarwerden,3,4,BOTH sides record more,agree,,5,,
6000000003828256988,Tiberius Julius Sauromates,Q2708906,6000000003828256994,Tiberius Julius Rhescuporis,1,1,both sides record ONE child,agree,,5,,
6000000003828399056,Publilius,Q3925283,6000000001435813412,Gaius Caeionius Rufius Volusianus Lampadius,2,2,BOTH sides record more,agree,,5,,
6000000004672370235,Peter Gerard,Q75942446,6000000004681090463,Thomas Gerard Knight,2,2,BOTH sides record more,agree,,5,,
6000000004869225115,Ponç II d'Empúries comte d'Empúries,Q9061646,6000000007224488329,Sança d'Urgell comtessa consort d'Empúries,1,1,both sides record ONE child,agree,,5,,
6000000004976257679,Eanfrith King of Bernicia,Q881239,6000000006101328261,Bebba ingen Erb,1,1,both sides record ONE child,agree,within 10y,5,,
6000000005011083267,Mubarak Chah Borjigin dynasty Khan 1266,Q2681594,6000000005010995338,Qara Hülegü Borjigin dynasty Khan of the Chagatai Khanate,1,1,both sides record ONE child,agree,,5,,
6000000005011273113,"Ilyas Khodja Borjigin Khan in Transoxiana, Khan of Moghulistan",Q2443334,6000000009777134472,Tughlug Temür (Khan 1347-1363) Borjigin,2,2,BOTH sides record more,agree,,5,,
6000000005059250561,Alweo,Q75451560,6000000002188118979,Eowa,2,2,BOTH sides record more,agree,,5,,
6000000005060888158,Saint Oswine King of Deira,Q879940,6000000005060284509,Osric King of Deira,1,1,both sides record ONE child,agree,,5,,
6000000005747654329,Aruns Egerius Tarquinius,Q2745841,6000000005747654245,Aruns Tarquinius,1,1,both sides record ONE child,agree,,5,,
6000000005747722893,Julia Quadratilla Bassa,Q107252308,6000000005747722918,Julia Iotapa,1,1,both sides record ONE child,agree,,5,,
6000000005960908639,Cornelia Scipia,Q105761815,6000000005960726596,Caecilia Metalla Minor,2,2,BOTH sides record more,agree,,5,,
6000000006059177145,John de Draycote,Q104472316,6000000001299405427,John X. Draycott Jr.,1,1,both sides record ONE child,agree,23y apart,5,,
6000000006100786883,Cenfus,Q322048,6000000006726345670,Cenferth,1,1,both sides record ONE child,agree,,5,,
6000000006101322453,Lucius Titius Plautius Aquilinus,Q329602,6000000006101322445,Lucius Titius Epidius Aquilinus,2,2,BOTH sides record more,agree,,5,,
6000000006339163771,Sæbyhrt,Q137384910,6000000006208811075,Sledda,2,2,BOTH sides record more,agree,,5,,
6000000006411025904,Märta Petersdotter Bååt,Q128803984,6000000003814255786,Peter Jonsson Jonsson Bååt till Flöxhult,4,4,BOTH sides record more,agree,,5,,
6000000006444081607,Thomas Brugge,Q75565166,6000000002666185307,Baldwin de Brugge,2,2,BOTH sides record more,agree,within 10y,5,,
6000000006444092298,Thomas Luttrell,Q86998849,6000000004334062442,Alexander Luttrell,1,1,both sides record ONE child,agree,,5,,
6000000006444099533,John Clifton Knight,Q75587723,6000000000490847305,Constantine Clifton 2nd Lord Clifton of Buckenham,2,2,BOTH sides record more,agree,,5,,
6000000006444144803,John Berkeley III,Q111466130,6000000006444478058,John Berkeley Sheriff of Leicestershire,1,1,both sides record ONE child,agree,,5,,
6000000006444169545,John Bernard III,Q99094121,6000000000047818905,John Bernard II,1,1,both sides record ONE child,agree,within 10y,5,,
6000000006444283958,Gilbert Gamage of Rogaid,Q99084324,6000000000628824263,Sarah de Turberville,1,1,both sides record ONE child,agree,,5,,
6000000006444290483,John Beauchamp Kt.,Q75400598,6000000000796820752,Giles Beauchamp Kt.,1,1,both sides record ONE child,agree,,5,,
6000000006444385843,John de Sudeley 2nd Baron Sudeley,Q75446881,6000000007151614929,Bartholomew de Sudeley,1,1,both sides record ONE child,agree,within 10y,5,,
6000000006653891001,Bugga,Q18526688,6000000003232563044,Centwine,1,1,both sides record ONE child,agree,,5,,
6000000006727830377,"Johann IV, Graf von Sayn und Wittgenstein",Q31191141,6000000005230268577,Salentin von Sayn in Homburg und Vallendar,2,2,BOTH sides record more,agree,,5,,
6000000006727845159,"Ludwig, von Leuchtenberg Landgraf",Q44191764,6000000006727845142,Leopold von Leuchtenberg,2,2,BOTH sides record more,agree,,5,,
6000000006776772246,Hélène De Lescure,Q116094980,6000000187995405836,Jeanne de Roquefeuil Dame de Belfort,1,1,both sides record ONE child,agree,,5,,
6000000006784190103,Teresa Pires Pires de Baião,Q56754478,6000000006784294033,Pedro Afonso Afonso de Baião 9º Senhor do Feudo de Baião,1,1,both sides record ONE child,agree,,5,,
6000000006903931050,,Q11423475,6000000006903824096,,2,2,BOTH sides record more,agree,within 10y,5,,
6000000007006878998,John Donne Esq.,Q110290796,6000000008605563288,"Richard Donne (V), of Utkinton",2,2,BOTH sides record more,agree,within 10y,5,,
6000000007013488982,Gilbert le Blount,Q75558701,6000000006906279801,Robert le Blount,1,1,both sides record ONE child,agree,12y apart,5,,
6000000007153116755,Pedro Venegas Fernández de Castro III señor de Venegas,Q116004460,6000000007152014225,Mayor Fernández de Castro,1,1,both sides record ONE child,agree,,5,,
6000000007158997527,Juan de Acuña y Acuña VI Conde de Buendía,Q16143613,6000000007915552269,"Fadrique de Acuña V Conde de Buendia, Virrey de Navarra",2,2,BOTH sides record more,agree,,5,,
6000000007162203222,,Q3198348,6000000007162020426,,2,2,BOTH sides record more,agree,,5,,
6000000007178129504,Gonzalo Rodríguez de Sandoval Conde de Bureba,Q5582251,6000000011301189134,Rodrigo Gómez Salvadores de Bureba Conde de Bureba,1,1,both sides record ONE child,agree,,5,,
6000000007212146260,,Q108488823,6000000002232717960,,1,1,both sides record ONE child,agree,,5,,
6000000007409715896,Ma'suma Begum,Q18746546,6000000075952808828,Ahmad Mirza Timurid,2,2,BOTH sides record more,agree,,5,,
6000000007553768854,Rhieinfellt verch Royth,Q59661332,6000000007553976572,Royth ap Rhun,1,1,both sides record ONE child,agree,,5,,
6000000008151186403,James Stewart,Q75389533,6000000002354401756,John Stewart,2,2,BOTH sides record more,agree,within 10y,5,,
6000000008268397151,Ann de Hyde,Q76169146,6000000002351072680,Alice de Venables,1,1,both sides record ONE child,,,5,,
6000000008421693274,Elisabeth Everstein-Polle,Q116177451,6000000003827624895,Luitgard von Schladen,2,2,BOTH sides record more,agree,,5,,
6000000008510295985,"George Johnston of Caskieben, 2nd Baronet",Q76040641,6000000018565089035,Elizabeth Forbes,2,2,BOTH sides record more,agree,,5,,
6000000009224124423,Adelheid von Werd Landgraefin,Q111907998,5127543827280129452,Ulrich Landvogt in Alsace,1,1,both sides record ONE child,agree,,5,,
6000000009305030499,Adam II III de Beaumont-du-Gâtinais maréchal de France,Q2823958,6000000009305017444,Adam I II de Beaumont-Gâtinais grand chambrier de France,3,2,BOTH sides record more,agree,within 10y,5,,
6000000009437920770,Isabel Breteuil dame de Crépon,Q111452972,6000000006442592110,Guillaume de Bréteuïl abbot of Breteuil,2,2,BOTH sides record more,agree,,5,,
6000000009774236844,"Pedro Yáñez Gallego ""El Fajardo""",Q116003920,6000000009748129771,María Ruiz Tenorio,1,1,both sides record ONE child,agree,,5,,
6000000010120391009,Elisabeth von Wölpe,Q110326481,6000000010344758922,Burchard II von Wölpe,2,2,BOTH sides record more,agree,,5,,
6000000010876102449,Albrecht III von Tyrol Graf von Tyrol,Q2609844,6000000002187721879,Adelheid Diessen,1,1,both sides record ONE child,agree,,5,,
6000000011268766449,Jean de Vergy I,Q110602329,6000000002187845718,Élisabeth de BOURGOGNE,2,2,BOTH sides record more,agree,,5,,
6000000011547200034,Felipe de Castro Señor de Castro,Q90259151,6000000013745241388,María Alfonsez de Haro,2,3,BOTH sides record more,agree,15y apart,5,,
6000000011550576369,Pere Folc de Cardona arquebisbe de Tarragona,Q3904360,6000000007355744400,Joan Ramon III Folc de Cardona y Aragón IV comte de Cardona,2,2,BOTH sides record more,agree,,5,,
6000000011725571498,Marie Hepburn,Q76070131,6000000011725365098,Patrick Hepburn of Fairnington,1,1,both sides record ONE child,agree,,5,,
6000000011782322636,Nicholas de Carew,Q75541409,6000000001665473292,Eleanor de Mohun,1,1,both sides record ONE child,agree,,5,,
6000000012001829246,Fernando El Santo Álvarez de Toledo Portugal V conde de Oropesa,Q11681197,6000000003122459342,Duarte de Bragança 1º marquês de Frechilla,2,2,BOTH sides record more,agree,23y apart,5,,
6000000012368109586,,Q11074099,6000000012368063897,,2,2,BOTH sides record more,agree,,5,,
6000000012448206808,Françoise de Lannoy,Q2082636,6000000015184847984,Maria van Bouchout,1,1,both sides record ONE child,agree,within 10y,5,,
6000000012494016365,Uta von Neuffen,Q110562109,6000000003828074973,Luitgard von Eberstein Gräfin von Neuffen,2,2,BOTH sides record more,agree,,5,,
6000000012588548562,Jurgen (Jürgen) von Falkenberg,Q112968765,6000000005231785836,Catharina von Griffenberg,2,2,BOTH sides record more,agree,,5,,
6000000012926221982,,Q26218440,6000000012926597589,,1,1,both sides record ONE child,agree,,5,,
6000000012937678339,Marie de Castelnau,Q102831662,6000000003828248253,Guérin de Castelnau Baron de Castelnau,2,2,BOTH sides record more,agree,,5,,
6000000012993382496,Maria Risellschöld,Q111488213,6000000007391712876,Olof Johan Risellschöld ätten slöts,1,1,both sides record ONE child,agree,within 10y,5,,
6000000013103921551,Juan de Silva y Ribera señor de Montemayor,Q116004565,6000000007915505577,Juan Gomes de Silva I Conde de Cifuentes,3,2,BOTH sides record more,agree,,5,,
6000000013525726151,Johanna von Hasenburg,Q116057736,6000000013525770130,Verena von Thierstein,1,1,both sides record ONE child,agree,,5,,
6000000013547760611,Eleanora Moncada,Q76220535,6000000029622322204,Francesco Moncada IV principe di Larderia,2,2,BOTH sides record more,agree,,5,,
6000000013680032863,William FitzWilliam Baron of Naas,Q75468056,6000000002198406819,Alina Clare,1,1,both sides record ONE child,agree,,5,,
6000000013763437014,Pedro López de Haro,Q3175342,6000000000675902857,Juana de Castro y Ponce de León G18,1,1,both sides record ONE child,agree,,5,,
6000000013881684483,Leonor de Noronha,Q136010455,6000000017419944327,Branca Dias Perestrelo,6,2,BOTH sides record more,agree,,5,,
6000000013887009888,Branca da Cunha senhora de Cascais,Q106427812,6000000004995701298,João Afonso das Regras Senhor de Cascais e Lourinhã,1,1,both sides record ONE child,agree,,5,,
6000000014053170845,Ignace François de Glymes III Conde de Glimes,Q9015892,6000000014053665045,Gilles Alexis de Glymes II Conde de Glimes,1,1,both sides record ONE child,agree,within 10y,5,,
6000000014156813688,Hugh II de Leves comte de Jaffa,Q1635226,6000000009305031132,Hugues du Puiset Lord of Jaffa,1,1,both sides record ONE child,agree,within 10y,5,,
6000000014330451064,Jourdain VII de Matha Sire de Chabanais,Q113828855,6000000014330398001,Guillaume de Mathas,2,2,BOTH sides record more,agree,,5,,
6000000014803649755,Francisco de Sousa senhor do Prado,Q136010437,6000000003253275308,Pedro de Sousa 1.º conde do Prado,1,1,both sides record ONE child,,,5,,
6000000014832812957,John Graham,Q75993364,6000000012400384471,"David Graham of Kincardine V, Knight",3,2,BOTH sides record more,agree,within 10y,5,,
6000000014874333505,Rodolfo Macabeo conte di Montescaglioso,Q1188743,6000000092208460076,Unfredo conte di Montescaglioso,1,1,both sides record ONE child,agree,,5,,
6000000014887595731,Conon de Soisson,Q2420302,6000000009304984346,Raoul II de Nesle,3,3,BOTH sides record more,agree,,5,,
6000000014952444047,Philippe Pot,Q711836,6000000003827675820,Marguerite de Courtiambles,2,2,BOTH sides record more,agree,within 10y,5,,
6000000015207218032,Orsina Orsini,Q110549921,6000000017186613791,Niccolò (I) Orsini,2,2,BOTH sides record more,,,5,,
6000000015221286275,Mathieu de Mello seigneur de Saint-Parize-le-Chatel,Q110380815,6000000009731986097,Dreux de Mello III,3,3,BOTH sides record more,agree,,5,,
6000000015271707092,Elisabeth Oettingen Gräfin,Q116148425,6000000006727830256,Johann II von Oettingen Graf,1,1,both sides record ONE child,agree,,5,,
6000000015412007001,Roberto Quarrel Drengot,Q1150295,6000000015411874263,Giordano Quarrel Drengot,1,1,both sides record ONE child,agree,,5,,
6000000015426459026,Sicone di Salerno principe di Salerno,Q2518603,6000000003828371179,Siconolfo di Salerno principe di Salerno e di Benevento,1,1,both sides record ONE child,agree,,5,,
6000000015633226273,Pietro Antonio di Capua,Q102861517,6000000015632935683,Fernando di Capua,1,1,both sides record ONE child,agree,,5,,
6000000015765191789,Jeanne de Beaufort Crown Lady of Beaufort-en-Plegeur,Q114167671,6000000003828353804,Havoise de Dinan heiress of Dinan North,2,2,BOTH sides record more,agree,,5,,
6000000015767191217,Rouge de Marsan,Q113956218,6000000000709332242,"Pierre de Marsan Vicomte de Marsan (8e, 1103-1163)",2,2,BOTH sides record more,agree,,5,,
6000000015776401939,Claudio de Savoie,Q55281224,6000000015777913349,Catherine de Seyssel,1,1,both sides record ONE child,agree,,5,,
6000000016161826319,Giovanni Antonio Sanseverino,Q129094474,6000000008682344559,Gozzolina Ruffo di Catanzaro,2,2,BOTH sides record more,agree,,5,,
6000000016344691279,Alan MacDougall 7th of Dunollie,Q76072153,6000000002116134340,Duncan MacDougall of Dunollie Lord of Dunollie,1,1,both sides record ONE child,,,5,,
6000000016822116249,N.N. von Saffenberg,Q107211731,6000000002188409975,Hermann II von Saffenberg,2,2,BOTH sides record more,agree,,5,,
6000000016925327306,,Q575305,6000000016925305633,,1,1,both sides record ONE child,agree,,5,,
6000000017047183275,Geoffroi de Grandpré seigneur de Balham,Q131444340,6000000002294685019,Henri de Grandpré,3,2,BOTH sides record more,agree,,5,,
6000000017305726603,Margarete von Plettenberg,Q110519222,6000000049211622824,Margareta von Einenberg Heiress of Landskron,1,1,both sides record ONE child,agree,,5,,
6000000017361558930,Thomas Innes 3rd of Edengight,Q75678863,6000000017361574479,Janet Seton,2,2,BOTH sides record more,agree,,5,,
6000000017483263986,Pythius,Q7263911,6000000017483307725,Atys,1,1,both sides record ONE child,agree,,5,,
6000000017754977334,Louise de Rochechouart,Q110580142,6000000017755149808,François de Rochechouart-Pontville,2,2,BOTH sides record more,agree,,5,,
6000000017952617432,Andrew Moray of Oglivy and Abercairny,Q112968831,6000000017956637528,Alexander Moray of Drumsargard,1,1,both sides record ONE child,agree,,5,,
6000000017953149032,George Moray,Q76293910,6000000026866838064,Mary Robertson,1,1,both sides record ONE child,agree,,5,,
6000000018221665445,,Q10565108,6000000018222928032,,2,2,BOTH sides record more,agree,,5,,
6000000018359038343,"Heinrich II, Graf von Diez Weilnau",Q25355556,6000000009754392940,Demudis von Nassau-Lauremburg,1,1,both sides record ONE child,agree,,5,,
6000000019194474417,Gérard de Neuchâtel seigneur de Valangin,Q116087738,6000000019194060633,Jean de Neuchâtel seigneur de Valangin,1,1,both sides record ONE child,agree,,5,,
6000000019617751712,Michel Antoine Le Gras,Q119796292,6000000019618035214,Louise de Marillac,1,1,both sides record ONE child,agree,within 10y,5,,
6000000019640831935,Mary Edmonstone,Q76141948,6000000019640840942,William Edmonstone Lord Edmonstone of Culloden,2,2,BOTH sides record more,agree,,5,,
6000000019731320269,Warcisław Bogusławowic,Q2550017,6000000002503690044,Walburgis,3,2,BOTH sides record more,agree,,5,,
6000000019761748290,Abel de Salignac,Q60674256,4827232455110026642,Helis d'Estaing,2,2,BOTH sides record more,agree,,5,,
6000000020011068435,Anne de JONCHERES de Belvezer,Q102813013,6000000020010381718,Jeanne d' ARPAJON,1,1,both sides record ONE child,agree,,5,,
6000000021083697779,"Jean Charles de Chabannes Marquis de Curton, Comte de Rochefort",Q113849898,6000000016762465335,François de Chabannes,1,1,both sides record ONE child,agree,,5,,
6000000021137007449,"Burkhard, Graf von Wied",Q24266265,6000000009666556073,Siegfried von Wied,2,2,BOTH sides record more,agree,,5,,
6000000021187294347,Blanche de Sévérac,Q110574932,6000000004868817501,Guy Viii Guillaume Ix de Séverac VIII,2,2,BOTH sides record more,agree,,5,,
6000000021799055957,Guy de Brienne,Q75402847,6000000002938810414,Wandalmodis de Salins,2,2,BOTH sides record more,agree,,5,,
6000000022229274953,Giulio Rospigliosi pope Clemens IX,Q155961,6000000063790007935,Girolamo Rospigliosi Patrizio di Pistoia,2,2,BOTH sides record more,agree,within 10y,5,,
6000000022543199649,"Günther ""der Eremit"" von Schwarzburg",Q129546,6000000002187645865,Siger (de Ittera) von Kevernburg Graf,2,2,BOTH sides record more,agree,within 10y,5,,
6000000022552502060,Henri d'Albret,Q109488971,6000000022552338453,Jean d'Albret,1,1,both sides record ONE child,agree,,5,,
6000000023078440757,Bertram von Nesselrode,Q109807668,6000000023078975890,Wilhelm III von Nesselrode zu Ehrenstein und Palsterkamp,2,2,BOTH sides record more,agree,,5,,
6000000024079918521,Jacques de Pons,Q110588165,6000000018297698610,Pontus de Pons Seigneur de la Caze,1,1,both sides record ONE child,agree,,5,,
6000000024852303749,Mary de Cauz,Q110611740,6000000024852474236,Alice Fitzgilbert,1,1,both sides record ONE child,agree,,5,,
6000000025846205934,Léonard d'Orléans,Q107112032,6000000025845751168,Anne de Caumont,1,1,both sides record ONE child,agree,within 10y,5,,
6000000025900153947,Theresia Sophia Antoinette von der Lippe,Q110603622,6000000025899836068,Odilia Ursula Adolphine von Schorlemer,1,1,both sides record ONE child,agree,within 10y,5,,
6000000025965487132,Ludwig XIII von Oettingen-Wallerstein,Q44192022,6000000006727832486,"Johann ""der Ernsthafte"" Oettingen Graf",1,1,both sides record ONE child,agree,within 10y,5,,
6000000026024880250,Christopher Rochfort,Q76098441,6000000040434769012,Robert de Rochfort,1,1,both sides record ONE child,agree,within 10y,5,,
6000000026119812467,Hugo V d'Empúries Comte d'Empúries,Q9005310,6000000011528846011,Ponze IV d'Ampuries Comte d'Empúries,2,2,BOTH sides record more,agree,within 10y,5,,
