geni_id,qid,label_en
6000000075060709145,Q45514891,Li Qiyun
6000000075060709170,Q45519316,Li Shen
6000000075060709953,Q45475245,Li Zongzhi
6000000075060709975,Q45477986,Li Jin
6000000075060709981,Q45480324,Li Qin
6000000075060724895,Q45568286,Li Chao
6000000075060724922,Q45449498,Li Tongwen
6000000075060725944,Q45473069,Li Kun
6000000075060727962,Q45475693,Li Tao
6000000075060739062,Q45485622,Li Yue
6000000075060742903,Q45474061,Li Heng
6000000075060742941,Q45479559,Li Xian
6000000075060745991,Q45474993,Li ?
6000000075060746109,Q45484981,Li Xingchang
6000000075060748100,Q45512793,Li Jie
6000000075060754990,Q45482937,Li Yin
6000000075060755000,Q45484142,Li Yu
6000000075060755145,Q45522535,Li Ruosi
6000000075060755149,Q45523043,Li Biao
6000000075060755154,Q45507618,Li Pi
6000000075060763945,Q45479304,Li Chengguang
6000000075060764891,Q45472749,Li Ji
6000000075060765938,Q45473385,Li Mou
6000000075060771886,Q22813498,Li Zixian
6000000075060771920,Q45472172,Li Zhilan
6000000075060786983,Q45485495,Li Kun
6000000075060787963,Q45481153,Li Shangying
6000000075060788097,Q45508249,Li Yi
6000000075060795850,Q45446359,Li Dan
6000000075060797036,Q45482558,Li Xu
6000000075060797118,Q45512410,Li ??
6000000075060804899,Q45449436,Li Tonghang
6000000075060815886,Q6539234,Li Yijian
6000000075060815953,Q45481924,Li Yao
6000000075060819909,Q45473131,Li Rui
6000000075060820067,Q45513305,Li Congshi
6000000075060824874,Q45472299,Li Yiliang
6000000075060834899,Q45422049,Li Shu
6000000075060834972,Q45480831,Li Cheng
6000000075060840955,Q45476325,Li Xu
6000000075060840961,Q45479177,Li Shangyin
6000000075060840989,Q45485175,Li Jian
6000000075060841900,Q45471981,Li Mou
6000000075060842001,Q45487986,Li Shangrong
6000000075060842014,Q45515204,Li Yu
6000000075060842858,Q45472684,Li Shen
6000000075060845888,Q45472428,Li Yifan
6000000075060845895,Q45422037,Li Mengchou
6000000075060846090,Q45523107,Li Jiao
6000000075060847057,Q45514509,Li Guogan
6000000075060847122,Q45522095,Li Wenfang
6000000075060847155,Q45460742,Li Huai
6000000075060847163,Q65803863,Li Shi(Daughter of Li Li Ze)
6000000075060849863,Q45474121,Li Deyan
6000000075060849902,Q45477921,Li Dan
6000000075060850990,Q45476709,Li ??
6000000075060853909,Q45475438,Li Runzhi
6000000075060861852,Q45472490,Li Zongran
6000000075060861895,Q15914382,Li Ju
6000000075060861914,Q45474929,Li Yi
6000000075060861933,Q45480894,Li Han
6000000075060868987,Q45488492,Li Jizong
6000000075060869861,Q45473557,Li Yan
6000000075060870891,Q45421949,Li Ceng
6000000075060870921,Q11098362,Li Feng
6000000075060876007,Q45512668,Li Zhu
6000000075060876013,Q45513368,Li Conggu
6000000075060878964,Q45484787,Li Chengxiao
6000000075060879042,Q45515457,Li Fa
6000000075060879916,Q45483701,Li Zhu
6000000075060884917,Q45602206,Li Chengzhi
6000000075060885016,Q45485238,Li Bian
6000000075060885154,Q45519691,Li Yuanzhi
6000000075060885207,Q45522031,Li Wenli
6000000075060885917,Q45520248,Li Liao
6000000075060894930,Q45475565,Li Yaochen
6000000075060895920,Q45422697,Li Che
6000000075060896873,Q22813498,Li Zixian
6000000075060897886,Q45475373,Li Ying
6000000075060897984,Q45486897,Li Shanghuang
6000000075060902046,Q45521010,Li Xun
6000000075060903878,Q45488938,Li Liang
6000000075060904005,Q45482686,Li Ju
6000000075060905895,Q45555766,Li Jin
6000000075060905909,Q45578074,Li Shu
6000000075060911932,Q45481279,Li Mou
6000000075060915889,Q45475756,Li Chenghao
6000000075060915894,Q45476518,Li Cen
6000000075060917883,Q45473815,Li Zhen
6000000075060918917,Q45473510,Li Gui
6000000075060919823,Q11095606,Li Kuangwen
6000000075060921966,Q45488748,Li Xian
6000000075060923880,Q16076514,Li Yong
6000000075060926843,Q45476454,Li Yin
6000000075060926926,Q45487026,Li Quanli
6000000075060927022,Q45685524,Li Kan
6000000075060930890,Q45449371,Li Tongxuan
6000000075060930920,Q45479114,Li Gui
6000000075060932866,Q45449244,Li Tongshi
6000000075060936899,Q45580605,Li Yi
6000000075060938989,Q45482243,Li Xiyue
6000000075060939028,Q45489835,Li Youkun
6000000075060939841,Q45473684,Li Xuan
6000000075060939845,Q45473999,Li Sui
6000000075060939898,Q45478983,Li Cong
6000000075060942898,Q45480004,Li Er
6000000075060943836,Q45568348,Li Changmou
6000000075060943939,Q45486006,Li Xia
6000000075060943948,Q45489963,Li Youzhuan
6000000075060943982,Q45517848,Li Maohao
6000000075060947839,Q22099092,Li Zhen
6000000075060947846,Q45473446,Li Xuanyan
6000000075060950856,Q45424433,Li Lin
6000000075060950888,Q45474359,Li Mou
6000000075060950929,Q45480706,Li Ji
6000000075060951888,Q16076725,Li Zezhi
6000000075060952002,Q45511327,Li Shaozong
6000000075060953885,Q11095437,Li Yuanyu
6000000075060955842,Q45555829,Li Quan
6000000075060956823,Q45473258,Li Qinshuo
6000000075060956830,Q45421949,Li Ceng
6000000075060959862,Q45513620,Li Congsu
6000000075060966836,Q45488811,Li Ying
6000000075060968821,Q6539357,Li Zongmin
6000000075060973877,Q45479434,Li Chong
6000000075060973903,Q45482111,Li Que
6000000075060983921,Q45476645,Li Dongqing
6000000075060985901,Q45482051,Li Wan
6000000075060986923,Q45487152,Li Shangxi
6000000075060986997,Q45514764,Li Qichang
6000000075060987839,Q45422558,Li Shu
6000000075060989901,Q45481342,Li Yun
6000000075060991823,Q18906149,Li Xiyan
6000000075060992864,Q16076733,Li Yannian
6000000075060994854,Q45471729,Li Shuqu
6000000075060994905,Q45479810,Li Pu
6000000075060997920,Q45480767,Li Zuo
6000000075060997975,Q45511133,Li Chao
6000000075060997984,Q45514063,Li Gong
6000000075060998939,Q45479497,Li Zhong
6000000075061000900,Q45474864,Li Xun
6000000075061001852,Q45488875,Li Xu
6000000075061001968,Q45512597,Li ??
6000000075061002973,Q45517139,Li Yuanxi
6000000075061004025,Q45519060,Li Chun
6000000075061004051,Q45522662,Li Renzhong
6000000075061004828,Q45474674,Li Zhilian
6000000075061006896,Q45449688,Li Tongzheng
6000000075061006941,Q45484527,Li Shanglu
6000000075061012958,Q45517718,Li Xi
6000000075061014821,Q45568158,Li Xiao
6000000075061015833,Q45475309,Li Zheng
6000000075061019831,Q45422044,Li Quan
6000000075061019836,Q45473939,Li Yue
6000000075061019873,Q45471791,Li Wei
6000000075061023033,Q45489257,Li Youyu
6000000075061024836,Q11111831,Guiyang
6000000075061025854,Q711427,Princess Pingyang
6000000075061025881,Q45478534,Li Yu
6000000075061031861,Q45483003,Li Diao
6000000075061031952,Q18909438,Li Churen
6000000075061040886,Q45485111,Li Lv
6000000075061040946,Q45511578,Li Qinfu
6000000075061041895,Q45489772,Li Youqi
6000000075061041971,Q45520886,Li Yi
6000000075061042849,Q22813483,Li Cui
6000000075061042958,Q45488683,Li Qin
6000000075061045937,Q45485687,Li Lve
6000000075061050860,Q45580542,Li Tingqiang
6000000075061050977,Q45490153,Li Youfu
6000000075061052823,Q45448994,Li Wangzhi
6000000075061052885,Q45484658,Li Xiaosui
6000000075061053988,Q45522852,Li Renshu
6000000075061055931,Q45486766,Li Jun
6000000075061056898,Q45482812,Li Shangfen
6000000075061057889,Q45485878,Li Xiang
6000000075061057953,Q45512471,Li Can
6000000075061057959,Q45513747,Li Congjian
6000000075061061865,Q45502111,Li Wei
6000000075061064829,Q45489003,Li Tan
6000000075061066881,Q45478206,Li Zhao
6000000075061067020,Q45516030,Li Chuwei
6000000075061069827,Q45449561,Li Tongtai
6000000075061069836,Q30924023,Li Mao
6000000075061069855,Q45479623,Li Xiao
6000000075061073044,Q45516221,Li Ping
6000000075061073821,Q45598202,Li Chengzhao
6000000075061079838,Q45474610,Li Chao
6000000075061079965,Q45488303,Li Xiaoxian
6000000075061082874,Q45483637,Li Shi
6000000075061082879,Q45483762,Li Ju
6000000075061083837,Q45475056,Li Yu
6000000075061085833,Q45627709,Li Tongzheng
6000000075061088881,Q45483193,Li Lian
6000000075061100866,Q45477793,Li Gui
6000000075061100883,Q11095431,Li Yuanxiang
6000000075061102844,Q45479748,Li Huan
6000000075061102876,Q45482431,Li Rui
6000000075061103821,Q45475502,Li Maorong
6000000075061107863,Q45481407,Li Shangda
6000000075061107892,Q45487598,Li Shangrong
6000000075061107923,Q45516349,Li Chang
6000000075061109012,Q45522155,Li Ruojiu
6000000075061114843,Q45484723,Li Chengfei
6000000075061114975,Q45515965,Li Chuyou
6000000075061115848,Q45476581,Li Yun
6000000075061116845,Q45474547,Li Zhizhi
6000000075061121821,Q45471418,Li Zhen
6000000075061121834,Q45474422,Li Hui
6000000075061121865,Q45479369,Li ?
6000000075061121884,Q45482875,Li Tingjin
6000000075061126939,Q65809909,Li Shi
6000000075061130832,Q45479876,Li Yu
6000000075061139832,Q45474803,Li Zhiti
6000000075061143833,Q45474303,Li Zhishun
6000000075061143840,Q45466332,Li Shaoren
6000000075061143920,Q45513811,Li Chi
6000000075061143936,Q45515079,Li Xu
6000000075061143952,Q45518552,Li Zhen
6000000075061148862,Q45478116,Li Zao
6000000075061148911,Q45484854,Li Yin
6000000075061150883,Q10975505,Li Yuanying
6000000075061153821,Q45474739,Li Gang
6000000075061153848,Q45480451,Li Xu
6000000075061154894,Q45484595,Li Xingzong
6000000075061154993,Q45521586,Li Feng
6000000075061157892,Q45487089,Li Quanjing
6000000075061157935,Q45511198,Li Wei
6000000075061157989,Q45507871,Li Mengyu
6000000075061163822,Q45476198,Li Liang
6000000075061163836,Q45478662,Li Daoqin
6000000075061168821,Q45476390,Li Mi
6000000075061168881,Q45488240,Li Gui
6000000075061169909,Q45513176,Li Jiong
6000000075061169964,Q45519880,Li Nai
6000000075061170855,Q45481664,Li Huaishun
6000000075061175925,Q45515587,Li Sen
6000000075061176853,Q45483383,Li Kun
6000000075061177834,Q45479939,Li Zui
6000000075061178821,Q45478051,Li Wan
6000000075061178874,Q45488620,Li Huang
6000000075061180824,Q45479241,Li Nuan
6000000075061181949,Q45514320,Li Chengxu
6000000075061181957,Q45515141,Li Kang
6000000075061183920,Q45511705,Li Hao
6000000075061183924,Q45512093,Li Chengye
6000000075061183944,Q45516474,Li Zhun
6000000075061188821,Q45478598,Li Cui
6000000075061188860,Q45481727,Li Li
6000000075061190821,Q45478726,Li Daosui
6000000075061195867,Q45487280,Li Sijie
6000000075061197929,Q45556708,Li Kun
6000000075061205900,Q45516539,Li Churang
6000000075061205909,Q45518806,Li Ji
6000000075061209881,Q45489450,Li Zhili
6000000075061210850,Q45484335,Li ??Tang
6000000075061210960,Q45518297,Li Cheng
6000000075061211954,Q45520630,Li Fan
6000000075061212865,Q45488364,Li Jixian
6000000075061213895,Q45521778,Li Ruoyu
6000000075061214870,Q45489901,Li Youting
6000000075061215821,Q45481216,Li Rijin
6000000075061215996,Q45379576,Chen Yuan
6000000075061218887,Q45490026,Li Youcong
6000000075061222821,Q45481536,Li ??Song
6000000075061223821,Q45481598,Li Shangchun
6000000075061223888,Q45514000,Li Ti
6000000075061224824,Q45484464,Li Shaozong
6000000075061224852,Q45489642,Li Youwan
6000000075061225822,Q45481858,Li Ju
6000000075061226849,Q45488113,Li Xin
6000000075061226892,Q45514954,Li Zan
6000000075061227841,Q45488177,Li Hao
6000000075061227859,Q45490092,Li Youting
6000000075061227891,Q16076726,Li Zhifang
6000000075061228865,Q45485943,Li Feng
6000000075061229827,Q45482306,Li Yi
6000000075061230821,Q45481793,Li Ning
6000000075061231838,Q45483447,Li Teng
6000000075061233821,Q45481987,Li Shi
6000000075061235842,Q45483319,Li Yin
6000000075061235882,Q45486703,Li Chong
6000000075061236925,Q45511389,Li Qinye
6000000075061239825,Q45483951,Li Yu
6000000075061244905,Q25926157,Li Ju
6000000075061245851,Q45487856,Li Shi
6000000075061247913,Q45516286,Li Chuyue
6000000075061250843,Q45484401,Li Shangyi
6000000075061250914,Q45515713,Li Cheng
6000000075061255901,Q45519188,Li Cheng
6000000075061256838,Q45488427,Li Wutao
6000000075061260868,Q45489131,Li Youqi
6000000075061268863,Q45513430,Li Congyi
6000000075061268881,Q45519251,Li Jin
6000000075061271872,Q45514127,Li Sixun
6000000075061272895,Q45511769,Li Jiong
6000000075061272905,Q45513684,Li Conglu
6000000075061272910,Q45518103,Li Leng
6000000075061272958,Q45508188,Li Xu
6000000075061275842,Q45534434,Li Mou
6000000075061276826,Q45486834,Li Lian
6000000075061277878,Q45511263,Li Xi
6000000075061281910,Q45515266,Li Zhi
6000000075061284821,Q45485431,Li Yun
6000000075061286853,Q45489388,Li Youqu
6000000075061286912,Q45516096,Li Zao
6000000075061288860,Q45487344,Li ??Zong
6000000075061289926,Q65803897,Li Shi
6000000075061291947,Q45517975,Li Nong
6000000075061292860,Q45489578,Li Youzhen
6000000075061293821,Q45485814,Li Zhongyi
6000000075061293997,Q45522470,Li Weiqing
6000000075061294822,Q45486578,Li Feng
6000000075061296850,Q45489195,Li Youbi
6000000075061296950,Q45518934,Li Gu
6000000075061298821,Q45486258,Li Ruan
6000000075061299821,Q45486322,Li Wei
6000000075061299846,Q45489514,Li Zhijie
6000000075061300895,Q45514255,Li Ji
6000000075061302910,Q45517077,Li Yan
6000000075061303855,Q25925998,Li Xiudao
6000000075061306948,Q45520312,Li Shen
6000000075061308893,Q45512919,Li Zhie
6000000075061315899,Q45521650,Li Mou
6000000075061315913,Q45521904,Li Ruoshui
6000000075061316864,Q45516160,Li Chuhou
6000000075061316898,Q45522790,Li Renyuan
6000000075061329889,Q45515329,Li Qiming
6000000075061337849,Q22813480,Li Chengzu
6000000075061337853,Q45513493,Li Congzhong
6000000075061337858,Q45514192,Li Shu
6000000075061337904,Q45520503,Li Chengyi
6000000075061340834,Q45490218,Li Youju
6000000075061341882,Q45522917,Li Zhun
6000000075061346846,Q45514574,Li Huan
6000000075061346867,Q45517462,Li Zhize
6000000075061358857,Q4309009,Li Yun
6000000075061358948,Q45507998,Li Jimou
6000000075061362836,Q45512346,Li Zhiyuan
6000000075061364830,Q45512856,Li Zhifen
6000000075061364846,Q45514446,Li Guofen
6000000075061367858,Q45520759,Li Yan
6000000075061368876,Q45518488,Li Maoyuan
6000000075061369868,Q45515393,Li Lian
6000000075061369913,Q45520694,Li Yi
6000000075061372847,Q45512535,Li ??
6000000075061372888,Q45518039,Li Xuanyi
6000000075061377846,Q45511959,Li Yi
6000000075061380862,Q45518360,Li Maoyong
6000000075061381832,Q45511515,Li Zan
6000000075061385924,Q45521203,Li Shen
6000000075061385928,Q45521329,Li Hong
6000000075061390830,Q45511642,Li Fen
6000000075061392872,Q45515650,Li Ying
6000000075061393838,Q45512984,Li Zhilan
6000000075061393874,Q45518232,Li Hun
6000000075061400901,Q45517654,Li Shui
6000000075061400911,Q45517912,Li Maojing
6000000075061403901,Q45519566,Li Zong
6000000075061403942,Q45523546,Li Youyi
6000000075061403974,Q45556582,Li Qie
6000000075061404020,Q45379577,Chen Hanqing
6000000075061404896,Q45518615,Li Maowen
6000000075061405855,Q45519754,Li Kuo
6000000075061407852,Q45518678,Li Maozhang
6000000075061408876,Q45521139,Li Ji
6000000075061409928,Q45507934,Li Zhongquan
6000000075061410821,Q45512023,Li Yu
6000000075061415837,Q45513874,Li Yi
6000000075061415853,Q45517333,Li Bowen
6000000075061418845,Q45517526,Li Jie
6000000075061418849,Q45517782,Li Maoxuan
6000000075061420827,Q45512731,Li Xun
6000000075061420832,Q45513047,Li Xi
6000000075061421874,Q45523299,Li Gui
6000000075061422831,Q45515839,Li Gao
6000000075061424826,Q45513556,Li Ji
6000000075061426859,Q45517590,Li Zhong
6000000075061427881,Q45521968,Li Xiong
6000000075061427901,Q45485462,Li Wei
6000000075061430870,Q45518742,Li Maoqi
6000000075061433854,Q45519123,Li Shou
6000000075061437918,Q45489082,Li Chong
6000000075061439930,Q45379354,Chen Tian
6000000075061446889,Q45522597,Li Zhuo
6000000075061451874,Q45521715,Li Chun
6000000075061453835,Q45519440,Li Chao
6000000075061458821,Q45514826,Li Fan
6000000075061465840,Q45520947,Li Xun
6000000075061468855,Q45520060,Li Huan
6000000075061469906,Q45379353,Chen Zao
6000000075061473857,Q45519502,Li Wei
6000000075061473889,Q45522725,Li Renzhi
6000000075061475821,Q45515776,Li Qun
6000000075061479821,Q45515902,Li Chuyi
6000000075061479865,Q45536993,Li Rong
6000000075061481900,Q45379578,Chen Anqi
6000000075061482882,Q45556520,Li Lize
6000000075061483828,Q45517268,Li Boya
6000000075061486841,Q45520566,Li Lin
6000000075061489844,Q45521391,Li Zhu
6000000075061492855,Q45518871,Li Lun
6000000075061498845,Q45519816,Li Ting
6000000075061500836,Q45521076,Li Yu
6000000075061502982,Q45420203,Liu Tong
6000000075061503833,Q45520439,Li Chengyi
6000000075061507840,Q45520122,Li Cheng
6000000075061508821,Q45518167,Li Maoshi
6000000075061509835,Q45520377,Li Chengxu
6000000075061509867,Q45523483,Li Yousu
6000000075061513845,Q45521840,Li Ruobing
6000000075061514821,Q45518425,Li Maogao
6000000075061516852,Q45522282,Li Weining
6000000075061523837,Q45521458,Li Gang
6000000075061532850,Q45508125,Li Jueqing
6000000075061539821,Q45519627,Li Yuanli
6000000075061541857,Q45522408,Li Weiping
6000000075061550836,Q11098022,Li Xiang
6000000075061562821,Q45520822,Li Ji
6000000075061562880,Q45556646,Li Ze
6000000075061569856,Q45523236,Li Ruoyan
6000000075061573821,Q45521522,Li Tao
6000000075061573838,Q45685492,Li Yue
6000000075061587829,Q45522345,Li Weicheng
6000000075061588868,Q45427033,Chen Changbang
6000000075061605833,Q703306,Li Shizhi
6000000075061605838,Q45508062,Li Zha
6000000075061606822,Q45523360,Li Zhang
6000000075061618821,Q45498566,Li Jiqing
6000000075061619843,Q45507681,Li Cui
6000000075061669829,Q45427073,Chen Change
6000000075062338847,Q45383978,Fan Zhengji
6000000075062925037,Q45357433,Li Hong
6000000075063179914,Q45392874,Li Jian
6000000075063536843,Q45392870,Li Nai
6000000075215969970,Q124218722,Fyodor Aleksandrovich
6000000075251560471,Q127097785,Mikhail Ivanovich Khotetovsky
6000000075325016097,Q45664805,Wei Jieshe
6000000075325377890,Q45509765,Yang Hongyi
6000000075325716857,Q11123837,Wu Jian
6000000075325979525,Q45417798,Xu Gui
6000000075326036386,Q550290,Cao Mao
6000000075326084826,Q45410053,Chen Xianggu
6000000075326119513,Q11070414,Xu Jian
6000000075326158380,Q45417808,Xu Kun
6000000075326380623,Q45418672,Du Ziyuan
6000000075326411098,Q45417797,Xu Zong
6000000075326430066,Q699893,Cao Zhang
6000000075326671091,Q45417806,Xu Jiao
6000000075326717991,Q45417800,Xu Xiaode
6000000075326746106,Q45418174,Feng Wei
6000000075326768888,Q7299,Emperor Ling of Han
6000000075326779991,Q855999,Xu Hui
6000000075326817068,Q45419631,Feng Shi
6000000075326830922,Q45417802,Xu Qidan
6000000075326881836,Q180920,Empress Cao Jie
6000000075326897881,Q45417794,Xu Zheng
6000000075326905062,Q45419637,Feng Dai
6000000075326975971,Q45419635,Feng Kui
6000000075327007821,Q45417804,Xu Jun
6000000075327093893,Q10566566,Feng Ang
6000000075327208147,Q1567152,Du Yan
6000000075327223973,Q7404,Emperor Gong of Jin
6000000075327233108,Q7356,Emperor Wu of Jin
6000000075327261077,Q45418668,Du Congze
6000000075327286466,Q16904310,Yang Zhen
6000000075327342145,Q7398,Emperor Ai of Jin
6000000075327361083,Q45418669,Du Jingtong
6000000075327377097,Q7399,Emperor Fei of Jin
6000000075327438095,Q7403,Emperor An of Jin
6000000075327456459,Q45418836,Yang Yuanshou
6000000075327467040,Q7396,Emperor Mu of Jin
6000000075327591987,Q7395,Emperor Kang of Jin
6000000075327620980,Q7402,Emperor Xiaowu of Jin
6000000075327656907,Q7394,Emperor Cheng of Jin
6000000075327772335,Q11633161,Doulu Ji
6000000075327800264,Q45419273,Wei Guan
6000000075327872192,Q45620545,Yang Mou
6000000075327963267,Q25926879,Yang Shenming
6000000075327963346,Q45418912,Wei Kui
6000000075328021088,Q16260404,Yang Lie
6000000075328022044,Q45418790,Chu Qin
6000000075328054061,Q5302243,Doulu Qinwang
6000000075328087912,Q45418788,Chu Fen
6000000075328100121,Q45418855,Doulu Chengye
6000000075328158193,Q45420426,Wei Lin
6000000075328214005,Q11102106,Yang Xingji
6000000075328264171,Q45420433,Wei Xian
6000000075328274145,Q45419483,Wei Jing
6000000075328285048,Q45418954,Wei Cheng
6000000075328344948,Q18906951,Yang Jian
6000000075328374897,Q5115175,Chu Yuan
6000000075328385298,Q45418962,Wei Shishi
6000000075328385347,Q45489602,Wei Chengsu
6000000075328389960,Q45418850,Doulu Xian
6000000075328429886,Q28691246,Chu Xiang
6000000075328438258,Q10566044,Wei Dan
6000000075328454149,Q45419270,Wei Qingzhi
6000000075328455899,Q45426043,Yang Fen
6000000075328455914,Q22813892,Doulu Chang
6000000075328463121,Q18908917,Wei Xu
6000000075328496910,Q11118299,Yang Shenjin
6000000075328506865,Q45418837,Yang Huigu
6000000075328511887,Q15902511,Doulu Kuan
6000000075328522861,Q25926889,Yang Shenyu
6000000075328527844,Q11633164,Doulu Tong
6000000075328527872,Q11633163,Doulu Yu
6000000075328531149,Q45418993,Wei Zhi
6000000075328531871,Q841187,Yang Zhong
6000000075328568083,Q45420424,Wei Yao
6000000075328588018,Q45489858,Wei Fang
6000000075328595214,Q16904013,Wei Yunqi
6000000075328597034,Q11663935,Wei Yuandan
6000000075328601827,Q11633162,Doulu Ning
6000000075328623992,Q45420728,Wei Jun
6000000075328629020,Q45418964,Wei Fangzhi
6000000075328645903,Q45418951,Wei Hongzhou
6000000075328657886,Q45418909,Wei Kai
6000000075328661876,Q45418920,Wei Daozhen
6000000075328689920,Q45420428,Wei Xun
6000000075328709972,Q7979759,Wei Juyuan
6000000075328753854,Q45418952,Wei Yong
6000000075328755844,Q45418917,Wei Fan
6000000075328764089,Q18908909,Wei Tao
6000000075328768983,Q45489665,Wei Ji
6000000075328772963,Q45419341,Wei Siqi
6000000075328796825,Q21094192,Wei Lang
6000000075328844000,Q45418956,Wei Yan
6000000075328860942,Q45503471,Wei Qingben
6000000075328868110,Q45418988,Wei Sui
6000000075328874884,Q45419486,Wei Jushan
6000000075328876030,Q45418984,Wei Wan
6000000075328898826,Q45421970,Wei Youjian
6000000075328902821,Q45419275,Wei Hui
6000000075328960914,Q45420644,Wei Renji
6000000075328967821,Q45420430,Wei Jian
6000000075328996994,Q18907206,Wei Shuxia
6000000075329016910,Q6645502,Wei Xiaokuan
6000000075329022920,Q45418994,Wei Bin
6000000075329029881,Q7979748,Wei Fangzhi
6000000075329035874,Q15924768,Wei Kuangbo
6000000075329062998,Q18908858,Wei Kang
6000000075329074998,Q45418996,Wei Chang
6000000075329092832,Q45419339,Wei Siyan
6000000075329120821,Q26208767,Wei Siren
6000000075329132984,Q45472061,Wei Mian
6000000075329149898,Q45668595,Wei Shiwen
6000000075329150950,Q18907259,Wei Zhan
6000000075329153854,Q7979733,Wei Anshi
6000000075329163822,Q45475851,Wei Feng
6000000075329170968,Q45418991,Wei Yu
6000000075329242847,Q45670001,Wei Zheng
6000000075329243838,Q45419000,Wei A
6000000075329244839,Q45418987,Wei Kun
6000000075329257892,Q45472125,Wei Feng
6000000075332731332,Q45419038,Changsun Cao
6000000075332995103,Q45419009,Changsun Tai
6000000075333145082,Q22814048,Zhangsun Wuzhe
6000000075333255957,Q45419036,Changsun Qi
6000000075333279966,Q15912568,Changsun Jian
6000000075333312896,Q14405102,Changsun Song
6000000075333381910,Q45419003,Tuoba Shaomingxiong
6000000075333494023,Q16259845,Zhangsun Anye
6000000075333517842,Q45419012,Changsun Yannian
6000000075333527838,Q14640436,Zhangsun Daosheng
6000000075333564821,Q14640463,Zhangsun Guan
6000000075333581106,Q15930040,Tuoba Shu
6000000075333803050,Q11387770,Yuan Heng
6000000075333909901,Q45531094,Changsun Yan
6000000075333931080,Q19798646,Yuan Jihai
6000000075333961926,Q45419037,Changsun Lan
6000000075333963836,Q22814055,Changsun Ziyu
6000000075333981004,Q45421168,Tuoba Yijing
6000000075333991044,Q45419068,Wei Heng
6000000075334015957,Q11497785,Tuoba Su
6000000075334086011,Q15919271,Wei Ji
6000000075334153953,Q45419065,Wei Fu
6000000075334185893,Q7979769,Wei Sili
6000000075334204836,Q22814829,Tuoba Lizhen
6000000075334215840,Q11077241,Tuoba Zun
6000000075334288823,Q7979770,Wei Siqian
6000000075334817090,Q11097450,Li Kun
6000000075335027115,Q11098137,Li Daogu
6000000075335121057,Q45378845,Li Si
6000000075336455553,Q45636730,Yang Chengyi
6000000075337493358,Q45419285,Yang Zhiyi
6000000075337494190,Q43419300,Yang Shenjiao
6000000075337631126,Q45419291,Yang Sixuan
6000000075337633126,Q8251541,"Yang, Empress Yuanxian"
6000000075337755074,Q45422257,Yang Siqian
6000000075337768132,Q45422261,Yang Tan
6000000075337867042,Q45419236,Yang Yuzhi
6000000075337877939,Q45419238,Yang Sixun
6000000075337895870,Q45419179,Wei Cou
6000000075337931944,Q45419208,Yang Xing
6000000075337965969,Q8048535,Yang Zhirou
6000000075337990914,Q45419287,Yang Tao
6000000075338011939,Q45419239,Yang Jiaben
6000000075338012884,Q45636791,Yang Yan
6000000075338049891,Q45419218,Yang Xu
6000000075338049956,Q45422258,Yang Xian
6000000075338068888,Q45419217,Yang Lin
6000000075338108887,Q45419289,Yang Sizhao
6000000075338167882,Q45419220,Yang Yan
6000000075338185821,Q45419279,Yang Yue
6000000075338193826,Q45419281,Yang Sijian
6000000075338208841,Q45419282,Yang Sizhi
6000000075338239861,Q45419292,Yang Sijing
6000000075338263827,Q45422256,Yang Gang
6000000075338280878,Q45419698,Yang Zhicheng
6000000075342367581,Q45419847,Cui Qian
6000000075343040469,Q45402143,Wei Yuanzhen
6000000075343172513,Q45421237,Cui Tao
6000000075343172521,Q45420611,Cui Yuanyou
6000000075343357695,Q11371938,Yu Shi
6000000075343444674,Q45470539,Cui Xin
6000000075343448312,Q11663947,Wei Xuanzhen
6000000075343475428,Q45420894,Cui Junsheng
6000000075343479339,Q45457891,Cui Bo
6000000075343531379,Q45429464,Wei Guoxiang
6000000075343580349,Q45421239,Cui Leng
6000000075343584265,Q45446954,Cui
6000000075343644289,Q45471997,Wei Benli
6000000075343644376,Q45421279,Cui Yu
6000000075343660223,Q45495734,Wei Dongzhen
6000000075343672432,Q45421278,Cui Zao
6000000075343675338,Q45484558,Cui Xun
6000000075343720329,Q45420904,Cui Hunzhi
6000000075343735214,Q45421489,Cui Lin
6000000075343735244,Q45421269,Cui Ting
6000000075343786136,Q45418905,Wei Dan
6000000075343794179,Q45402153,Wei Yunzhi
6000000075343817653,Q45419628,Zhang Ke
6000000075343826276,Q45421276,Cui Jin
6000000075343829069,Q45419699,Yang Yu
6000000075343829369,Q45419434,Song Hongjun
6000000075343829506,Q45442984,Cui Jingsi
6000000075343847093,Q45419244,Wei Yanbin
6000000075343864015,Q26208884,Wei Xuanyan
6000000075343876077,Q30018081,Wei Que
6000000075343955064,Q45402155,Wei Renji
6000000075343977126,Q22078968,Cui Hong
6000000075343999143,Q45421249,Cui Song
6000000075343999150,Q5192679,Cui Gong
6000000075344012027,Q26209539,Wei Hongqing
6000000075344046045,Q7979772,Wei Wen
6000000075344057129,Q45421112,Cui Yan
6000000075344082183,Q45421263,Cui Runzhi
6000000075344106063,Q11053313,Lingqin Cui
6000000075344132044,Q45421318,Cui Ying
6000000075344133937,Q45419312,Yang Wang
6000000075344158168,Q45420901,Cui Wucong
6000000075344174220,Q45419523,Cui Ting
6000000075344178044,Q45420886,Cui He
6000000075344178049,Q17991579,Cui Bing
6000000075344182016,Q45419403,Cui Gongye
6000000075344183084,Q45597650,Cui Chengfu
