qid	geni_id	neighbourhood_size	last_attempted
Q66671	6000000008174116051	212	2026-01-01
Q67932	6000000100184394840	212	2026-01-01
Q681465	6000000082251149822	212	2026-01-01
Q696000	6000000082252404825	212	2026-01-01
Q710996	6000000008177057453	212	2026-01-01
Q72936603	6000000008239521927	212	2026-01-01
Q75854	6000000015700986558	212	2026-01-01
Q76428	6000000004050601595	212	2026-01-01
Q94804686	6000000115256265957	212	2026-01-01
Q21684405	6000000020311449639	198	2026-01-01
Q469710	6000000016353140982	198	2026-01-01
Q61829468	6000000016353978203	198	2026-01-01
Q61830430	6000000016354917031	198	2026-01-01
Q76069585	6000000016355921140	198	2026-01-01
Q76069620	6000000016354503353	198	2026-01-01
Q76069623	6000000016355312474	198	2026-01-01
Q76069629	6000000016355578421	198	2026-01-01
Q76069631	6000000016355820209	198	2026-01-01
Q76069636	6000000016356002074	198	2026-01-01
Q76069638	6000000016355580227	198	2026-01-01
Q76069640	6000000016355801818	198	2026-01-01
Q76069642	6000000016355631096	198	2026-01-01
Q76069644	6000000016355334824	198	2026-01-01
Q76069649	6000000016355086381	198	2026-01-01
Q76069666	6000000016353734357	198	2026-01-01
Q76069668	6000000016354141577	198	2026-01-01
Q76069675	6000000016441071093	198	2026-01-01
Q76069679	6000000016354038210	198	2026-01-01
Q76069680	6000000016354589307	198	2026-01-01
Q76069683	6000000016354693732	198	2026-01-01
Q76069686	6000000016353951806	198	2026-01-01
Q76069694	6000000016354941052	198	2026-01-01
Q76069697	6000000016354350877	198	2026-01-01
Q76069699	6000000016354674740	198	2026-01-01
Q76069702	6000000016354092038	198	2026-01-01
Q76069718	6000000016353970532	198	2026-01-01
Q76069729	6000000016354788231	198	2026-01-01
Q10492742	6000000008671523214	197	2026-01-01
Q104992764	6000000016332968291	197	2026-01-01
Q126294	6000000014307601279	197	2026-01-01
Q2104774	6000000008671437658	197	2026-01-01
Q239062	6000000008671590333	197	2026-01-01
Q2750604	6000000014308971850	197	2026-01-01
Q27695	6000000020663763681	197	2026-01-01
Q2918639	6000000014309171421	197	2026-01-01
Q380403	6000000014309256061	197	2026-01-01
Q4957793	6000000014309150045	197	2026-01-01
Q512692	6000000014306980440	197	2026-01-01
Q554131	6000000014309246079	197	2026-01-01
Q737703	6000000014309354032	197	2026-01-01
Q8023	6000000008671183222	197	2026-01-01
Q887978	6000000014309053239	197	2026-01-01
Q888215	6000000014309027615	197	2026-01-01
Q11138123	6000000075505984084	196	2026-09-10
Q11138530	6000000075506503878	196	2026-01-01
Q11138582	6000000075506496926	196	2026-01-01
Q16260684	6000000075613245994	196	2026-01-01
Q21008400	6000000075506534892	196	2026-01-01
Q45451491	6000000075506466937	196	2026-01-01
Q45451555	6000000075505436459	196	2026-01-01
Q45452736	6000000075506427892	196	2026-01-01
Q45464182	6000000075506609821	196	2026-01-01
Q45468350	6000000075506511861	196	2026-01-01
Q45481254	6000000075506549854	196	2026-01-01
Q45481318	6000000075506395003	196	2026-01-01
Q45481445	6000000075506481906	196	2026-01-01
Q45481510	6000000075506022132	196	2026-01-01
Q45481575	6000000075506232052	196	2026-01-01
Q45481639	6000000075506180124	196	2026-01-01
Q45481705	6000000075506545881	196	2026-01-01
Q45481769	6000000075506423895	196	2026-01-01
Q45481832	6000000075506298984	196	2026-01-01
Q45481896	6000000075506143070	196	2026-01-01
Q45481960	6000000075506424942	196	2026-01-01
Q45482023	6000000075505303529	196	2026-01-01
Q45482087	6000000075506559838	196	2026-01-01
Q45482150	6000000075506582824	196	2026-01-01
Q45482217	6000000075505933188	196	2026-01-01
Q45482405	6000000075506395947	196	2026-01-01
Q45482599	6000000075506298988	196	2026-01-01
Q45482662	6000000075506572861	196	2026-01-01
Q45482977	6000000075506644822	196	2026-01-01
Q45483043	6000000075505058576	196	2026-01-01
Q45483107	6000000075506303012	196	2026-01-01
Q45483170	6000000075505989146	196	2026-01-01
Q45483232	6000000075506596852	196	2026-01-01
Q45483295	6000000075506130003	196	2026-01-01
Q45483357	6000000075506432924	196	2026-01-01
Q45483485	6000000075506592828	196	2026-01-01
Q45483548	6000000075506211063	196	2026-01-01
Q45483613	6000000075506272941	196	2026-01-01
Q45483677	6000000075506253966	196	2026-01-01
Q45484125	6000000075506546891	196	2026-01-01
Q45484254	6000000075506592845	196	2026-01-01
Q45484317	6000000075505614469	196	2026-01-01
Q45484383	6000000075505122411	196	2026-01-01
Q45484705	6000000075506526851	196	2026-01-01
Q45484768	6000000075506549859	196	2026-01-01
Q45484833	6000000075506169025	196	2026-01-01
Q45484898	6000000075506591849	196	2026-01-01
Q45484962	6000000075505874239	196	2026-01-01
Q45485031	6000000075506424961	196	2026-01-01
Q45485095	6000000075506410960	196	2026-01-01
Q45509199	6000000075506022113	196	2026-01-01
Q45509533	6000000075506424938	196	2026-01-01
Q45509597	6000000075506168984	196	2026-01-01
Q45509851	6000000075506679821	196	2026-01-01
Q45509913	6000000075506022126	196	2026-01-01
Q45509975	6000000075506507887	196	2026-01-01
Q45510167	6000000075506536869	196	2026-01-01
Q45510360	6000000075506232067	196	2026-01-01
Q45554144	6000000075504999564	196	2026-01-01
Q45578683	6000000075506592823	196	2026-01-01
Q45578809	6000000075506338973	196	2026-01-01
Q45651399	6000000075506022163	196	2026-01-01
Q45657721	6000000075506355994	196	2026-01-01
Q45657898	6000000075506306989	196	2026-01-01
Q45659149	6000000075506534943	196	2026-01-01
Q45659208	6000000075506076037	196	2026-01-01
Q45659267	6000000075506512887	196	2026-01-01
Q45659327	6000000075505714255	196	2026-01-01
Q45664244	6000000075506198087	196	2026-01-01
Q45665371	6000000075505380462	196	2026-01-01
Q45688499	6000000075506555846	196	2026-01-01
Q10871546	6000000026682856782	190	2026-01-01
Q10871585	6000000026683451740	190	2026-01-01
Q10909660	6000000045592542887	190	2026-01-01
Q109174866	6000000026683173713	190	2026-01-01
Q11118366	6000000051514139832	190	2026-01-01
Q11136720	6000000028746083821	190	2026-01-01
Q11136728	6000000028745754473	190	2026-01-01
Q11136731	6000000028745887613	190	2026-01-01
Q112086087	6000000026683596300	190	2026-01-01
Q112086192	6000000026682447423	190	2026-01-01
Q112087845	6000000026683391366	190	2026-01-01
Q112107810	6000000031617106797	190	2026-01-01
Q112107880	6000000044009697861	190	2026-01-01
Q112107951	6000000044009589139	190	2026-01-01
Q112108029	6000000044009286768	190	2026-01-01
Q112108038	6000000044009286784	190	2026-01-01
Q112108063	6000000031617446238	190	2026-01-01
Q112108068	6000000045592283888	190	2026-01-01
Q112108079	6000000051864406830	190	2026-01-01
Q112108090	6000000028729926201	190	2026-01-01
Q112108114	6000000028745877944	190	2026-01-01
Q112108556	6000000028745839100	190	2026-01-01
Q112108610	6000000028745731130	190	2026-01-01
Q112109178	6000000028745694620	190	2026-01-01
Q112109211	6000000028745653756	190	2026-01-01
Q112109691	6000000028745870209	190	2026-01-01
Q112109708	6000000028745909877	190	2026-01-01
Q113330534	6000000041608711823	190	2026-01-01
Q11572913	6000000026683041322	190	2026-01-01
Q133290184	6000000051515370832	190	2026-01-01
Q133290195	6000000019146437745	190	2026-01-01
Q133290197	6000000019146700312	190	2026-01-01
Q133290201	6000000019146295878	190	2026-01-01
Q133290204	6000000019146632239	190	2026-01-01
Q133290210	6000000019146373989	190	2026-01-01
Q133290211	6000000019146434844	190	2026-01-01
Q133290213	6000000019146715330	190	2026-01-01
Q133290215	6000000019146681534	190	2026-01-01
Q133290216	6000000019146650288	190	2026-01-01
Q133290217	6000000019146651568	190	2026-01-01
Q133290218	6000000019145997935	190	2026-01-01
Q133290219	6000000019145995893	190	2026-01-01
Q133290594	6000000019150167880	190	2026-01-01
Q133290609	6000000019147811806	190	2026-01-01
Q15273331	6000000026683373105	190	2026-01-01
Q15911685	6000000028745754185	190	2026-01-01
Q15916878	6000000019510432928	190	2026-01-01
Q15942741	6000000044009677016	190	2026-01-01
Q16075826	6000000075607284841	190	2026-01-01
Q16075826	6000000142111538827	190	2026-01-01
Q16988	6000000026683398413	190	2026-01-01
Q17499951	6000000044009700013	190	2026-01-01
Q18119219	6000000019146403868	190	2026-01-01
Q20064109	6000000019146617329	190	2026-01-01
Q2464653	6000000051514139827	190	2026-01-01
Q24838259	6000000028732657952	190	2026-01-01
Q272307	6000000026682916404	190	2026-01-01
Q3523695	6000000019146351956	190	2026-01-01
Q4388724	6000000019146647226	190	2026-01-01
Q4409130	6000000028729821716	190	2026-01-01
Q45617526	6000000019146929015	190	2026-01-01
Q45617907	6000000019146534788	190	2026-01-01
Q45618471	6000000019145995914	190	2026-01-01
Q4793487	6000000019146728136	190	2026-01-01
Q48645263	6000000026683345539	190	2026-01-01
Q48903559	6000000026683529027	190	2026-01-01
Q557556	6000000019146551337	190	2026-01-01
Q558673	6000000044009687992	190	2026-01-01
Q716429	6000000028745944002	190	2026-01-01
Q9182246	6000000019146569354	190	2026-01-01
Q9667021	6000000026683490283	190	2026-01-01
Q107070337	6000000003192299287	180	2026-01-01
Q107070340	6000000009487787931	180	2026-01-01
Q107070342	6000000003217474387	180	2026-01-01
Q107070343	6000000010299857175	180	2026-01-01
Q107070358	6000000003217476821	180	2026-01-01
Q107070359	6000000036033577755	180	2026-01-01
Q107070360	6000000003217521217	180	2026-01-01
Q107070362	6000000003218804711	180	2026-01-01
Q107070363	6000000102357252871	180	2026-01-01
Q107070410	6000000007230770496	180	2026-01-01
Q107070412	6000000030457609280	180	2026-01-01
Q107070413	6000000030457375330	180	2026-01-01
Q107070419	6000000030272708299	180	2026-01-01
Q107070420	6000000030272649561	180	2026-01-01
Q107070422	6000000030272700304	180	2026-01-01
Q107070423	6000000030272947871	180	2026-01-01
Q107070439	6000000011533238817	180	2026-01-01
Q107070445	6000000007013076970	180	2026-01-01
Q107070447	6000000007013069755	180	2026-01-01
Q107070504	6000000011812569341	180	2026-01-01
Q107070535	6000000005408810796	180	2026-01-01
Q107070536	6000000005408566822	180	2026-01-01
Q107070537	6000000011534590801	180	2026-01-01
Q107070556	6000000010047125046	180	2026-01-01
Q107070728	6000000011155404814	180	2026-01-01
Q107070729	6000000007013306468	180	2026-01-01
Q107070762	6000000020547734082	180	2026-01-01
Q107070806	6000000005408810807	180	2026-01-01
Q107070836	6000000020546763743	180	2026-01-01
Q107070858	6000000005402919733	180	2026-01-01
Q107070859	6000000003688242699	180	2026-01-01
Q107070916	6000000003688235502	180	2026-01-01
Q107071005	6000000003558532509	180	2026-01-01
Q107071159	6000000003688274261	180	2026-01-01
Q107071260	6000000003688155698	180	2026-01-01
Q107071261	6000000003688293662	180	2026-01-01
Q107071385	6000000003684167724	180	2026-01-01
Q107071468	6000000003683686293	180	2026-01-01
Q107071489	6000000003708170028	180	2026-01-01
Q107071491	6000000003558493672	180	2026-01-01
Q107071494	6000000003683717269	180	2026-01-01
Q107071495	6000000003683593232	180	2026-01-01
Q107071518	6000000003684347700	180	2026-01-01
Q107071581	6000000003387082305	180	2026-01-01
Q107071582	6000000008223078281	180	2026-01-01
Q107071585	6000000003387082311	180	2026-01-01
Q107071587	6000000003813037640	180	2026-01-01
Q107071589	6000000003812995575	180	2026-01-01
Q107071590	6000000003699233714	180	2026-01-01
Q107071608	6000000011502014071	180	2026-01-01
Q107071610	6000000011502124902	180	2026-01-01
Q107071611	6000000008451624358	180	2026-01-01
Q107071612	6000000008451588995	180	2026-01-01
Q107072051	6000000003192698622	180	2026-01-01
Q12962523	6000000005408187278	180	2026-01-01
Q12963710	6000000005408224307	180	2026-01-01
Q1396192	6000000011533347621	180	2026-01-01
Q1464	6000000003192576971	180	2026-01-01
Q1480	6000000003251628867	180	2026-01-01
Q1494832	6000000011533217567	180	2026-01-01
Q14956451	6000000003688249246	180	2026-01-01
Q1971879	6000000000320232971	180	2026-01-01
Q2191695	6000000005408224286	180	2026-01-01
Q222805	6000000003251841137	180	2026-01-01
Q2447682	6000000012140023540	180	2026-01-01
Q2697778	6000000003192243898	180	2026-01-01
Q3543546	6000000003558549536	180	2026-01-01
Q384309	6000000003192346485	180	2026-01-01
Q4827842	6000000010061971140	180	2026-01-01
Q5257640	6000000016045141477	180	2026-01-01
Q5258840	6000000003688071724	180	2026-01-01
Q5607686	6000000003709018595	180	2026-01-01
Q6766219	6000000003709018619	180	2026-01-01
Q7335189	6000000010545006571	180	2026-01-01
Q78358261	6000000176041627821	180	2026-01-01
Q817304	6000000003251595984	180	2026-01-01
Q45785	6000000013343836775	166	2026-01-01
Q10292793	6000000075969294857	153	2026-01-01
Q103934143	6000000181270698822	153	2026-01-01
Q11176572	6000000074728089839	153	2026-01-01
Q16491387	6000000076038910920	153	2026-01-01
Q45359239	6000000074704109405	153	2026-01-01
Q45362790	6000000074704670994	153	2026-01-01
Q45362797	6000000074704494093	153	2026-01-01
Q45364569	6000000074704758926	153	2026-01-01
Q45369244	6000000074727005628	153	2026-01-01
Q45369247	6000000074727807052	153	2026-01-01
Q45369249	6000000074727867003	153	2026-01-01
Q45369254	6000000074727927994	153	2026-01-01
Q45386618	6000000074704708880	153	2026-01-01
Q45386620	6000000074704885821	153	2026-01-01
Q45386624	6000000074704886821	153	2026-01-01
Q45386627	6000000074704216289	153	2026-01-01
Q45386633	6000000074703571353	153	2026-01-01
Q45386636	6000000074704834834	153	2026-01-01
Q45386750	6000000074747882931	153	2026-01-01
Q45386756	6000000074747905949	153	2026-01-01
Q45386761	6000000074748090843	153	2026-01-01
Q45386765	6000000074747547111	153	2026-01-01
Q45386767	6000000074748093822	153	2026-01-01
Q45386784	6000000074747868070	153	2026-01-01
Q45386795	6000000074748118823	153	2026-01-01
Q45386797	6000000074747509209	153	2026-01-01
Q45386800	6000000074747036609	153	2026-01-01
Q45386803	6000000074746861651	153	2026-01-01
Q45386832	6000000074704201186	153	2026-01-01
Q45386834	6000000074704896821	153	2026-01-01
Q45386836	6000000074704860853	153	2026-01-01
Q45386840	6000000074748038872	153	2026-01-01
Q45431702	6000000075420048083	153	2026-01-01
Q45586412	6000000074727996962	153	2026-01-01
Q45621639	6000000074728012912	153	2026-01-01
Q45680386	6000000074727752123	153	2026-01-01
Q45682031	6000000074727260495	153	2026-01-01
Q54558462	6000000075965610898	153	2026-01-01
Q5949152	6000000074704751850	153	2026-01-01
Q65798938	6000000075487925889	153	2026-01-01
Q65798939	6000000075487879993	153	2026-01-01
Q65819940	6000000074748000884	153	2026-01-01
Q65819944	6000000074748119833	153	2026-01-01
Q9588111	6000000076465934862	153	2026-01-01
Q1059243	6000000003181980579	142	2026-09-10
Q108887944	6000000004287483202	142	2026-09-10
Q118915739	6000000003183576286	142	2026-01-01
Q123218768	6000000003182577281	142	2026-01-01
Q123218772	6000000003223781459	142	2026-01-01
Q123219172	5675373677570050235	142	2026-01-01
Q123227089	6000000006712170943	142	2026-01-01
Q123228475	5675071925000101615	142	2026-01-01
Q123229087	6000000007263911862	142	2026-01-01
Q123229729	6000000003182553724	142	2026-01-01
Q123230455	6000000003183622339	142	2026-01-01
Q123237461	6000000003182584607	142	2026-01-01
Q123240775	6000000000814142598	142	2026-01-01
Q123240994	6000000003183070631	142	2026-01-01
Q123241023	6000000003183125156	142	2026-01-01
Q123241434	6000000003749312117	142	2026-01-01
Q123241681	6000000003636975794	142	2026-01-01
Q123241770	6000000003205715676	142	2026-01-01
Q123246755	6000000003353163392	142	2026-01-01
Q123246877	6000000017185579770	142	2026-01-01
Q123250657	6000000003223865355	142	2026-01-01
Q123250869	6000000003239809942	142	2026-01-01
Q123251035	2211200	142	2026-01-01
Q123251315	6000000006712202398	142	2026-01-01
Q12404252	6000000002241066578	142	2026-01-01
Q12409606	6000000004641326681	142	2026-01-01
Q12411848	6000000006421098232	142	2026-01-01
Q125297290	6000000006712202357	142	2026-01-01
Q15951565	6000000074792048925	142	2026-01-01
Q16075590	6000000074791706846	142	2026-01-01
Q16075617	6000000074790879101	142	2026-01-01
Q16075640	6000000074790945308	142	2026-01-01
Q16078500	6000000074791606913	142	2026-01-01
Q16078845	6000000074790904384	142	2026-01-01
Q1981562	6000000002818749340	142	2026-01-01
Q2637350	6000000003182695182	142	2026-01-01
Q27020206	6000000002802703265	142	2026-01-01
Q2898049	6000000003183129955	142	2026-01-01
Q45415588	6000000074791451044	142	2026-01-01
Q45415589	6000000074791037404	142	2026-01-01
Q45415591	6000000074791478987	142	2026-01-01
Q45415696	6000000074791678855	142	2026-01-01
Q45415697	6000000074791637193	142	2026-01-01
Q45415698	6000000074792169882	142	2026-01-01
Q45415702	6000000074789397660	142	2026-01-01
Q45415703	6000000074791766851	142	2026-01-01
Q45415704	6000000074791684940	142	2026-01-01
Q45415708	6000000074791584979	142	2026-01-01
Q45415709	6000000074792128886	142	2026-01-01
Q45415711	6000000074792169894	142	2026-01-01
Q45415715	6000000074791470930	142	2026-01-01
Q45415716	6000000074791645902	142	2026-01-01
Q45415718	6000000074791784834	142	2026-01-01
Q45415720	6000000074791655962	142	2026-01-01
Q45415725	6000000074791794105	142	2026-01-01
Q45415726	6000000074791500281	142	2026-01-01
Q45415728	6000000074791763141	142	2026-01-01
Q45415732	6000000074792326840	142	2026-01-01
Q45415734	6000000074791736873	142	2026-01-01
Q45415735	6000000074792221920	142	2026-01-01
Q45415738	6000000074792346838	142	2026-01-01
Q45415739	6000000074792376823	142	2026-01-01
Q45415741	6000000074791205172	142	2026-01-01
Q45415743	6000000074791390060	142	2026-01-01
Q45415744	6000000074791758840	142	2026-01-01
Q45415745	6000000074790478641	142	2026-01-01
Q45415746	6000000074791391901	142	2026-01-01
Q45415749	6000000074791763864	142	2026-01-01
Q45415750	6000000074791312045	142	2026-01-01
Q45415752	6000000074792335855	142	2026-01-01
Q45415758	6000000074791631899	142	2026-01-01
Q45415774	6000000074792101975	142	2026-01-01
Q45415775	6000000074792339847	142	2026-01-01
Q45415782	6000000074791706913	142	2026-01-01
