cut	rank	people	max_dist	min_dist	median_dist	p2600_linked	common	farthest	farthest_geni
90	27	7	93	90	93	0	jatavallabha 100% award 28% by 28% iyengar 28% maharaja 28% applacharyar 14%	Aprameya Iyengar Jatavallabha | Krishnaswamy Iyengar Jatavallabha | Narasimhachar Jatavallabha | Rangachar Jatavallabha | Venkatacharyar Jatavallabha	6000000013197879711 | 6000000013197986429 | 6000000013197695960 | 6000000013198001319 | 6000000013197915710
90	28	6	92	90	91	0	chin 33% shee 33% chun 16% hong 16% mao 16%	(private) | (private) | (private) | Shee Chin | Chun Mao Hong	6000000175567891821 | 6000000002982456540 | 6000000002982456545 | 6000000002982456533 | 6000000002982395630
90	29	5	93	90	92	0	陳 100% 凭公 20% 勋公 20% 湯 20% 考 20% 與京 20%	凭公 陳 | 勋公 陳 | 湯 陳 | 考 陳 | 與京 陳	6000000000099293420 | 6000000000099442110 | 6000000000099185753 | 6000000000099324192 | 6000000000099458049
90	30	5	91	90	91	0	chu 20% hing 20% hong 20% jeong 20% shee 20%	(private) | (private) | (private) | Jeong Hing Hong | Shee Chu	6000000002982380991 | 6000000002982431637 | 6000000002982455485 | 6000000002982441628 | 6000000002982441621
90	31	4	93	90	92	0	陳 100% 咸 25% 欽 25% 萬年 25% 躬 25%	躬 陳 | 欽 陳 | 咸 陳 | 萬年 陳	6000000018221790705 | 6000000018221846176 | 6000000018221697718 | 6000000018221656389
90	32	4	93	90	92	0	de 100% loboš 100% diego 25% islan 25% lorenzo 25% nicolas 25%	Lorenzo de Loboš | Nicolas de Loboš | Diego de Loboš | Islan de Loboš	6000000006596717585 | 6000000006596910231 | 6000000006596914228 | 6000000006596643734
90	33	4	93	90	92	0	deshikar 75% tata 50% srinivasa 25% thirumalainambi 25% thirumalihai-nilaiyitta 25%	Tata Deshikar | Srinivasa Deshikar | Thirumalihai-nilaiyitta Thirumalainambi | Tata Deshikar	6000000007170746632 | 6000000007170890384 | 6000000007171044201 | 6000000007170900423
90	34	4	93	90	92	0	dharsen 25% dhravsen 25% dronsen 25% vijaisen 25%	Dhravsen | Dronsen | Dharsen | Vijaisen 2	6000000009719466364 | 6000000009719533096 | 6000000009719559570 | 6000000009719459579
90	35	4	92	90	91	0	zēng 100% 曾 100% 䕶傳 25% 南添 25% 婉姢 25% 鳥添 25%	婉姢 Zēng 曾 | 南添 Zēng 曾 | 鳥添 Zēng 曾 | 䕶傳 Zēng 曾	6000000026564635117 | 6000000026564197690 | 6000000026564197683 | 6000000026564691145
90	36	4	91	90	91	0	chin 25% shee 25% zēng 25% 德富 25% 曾 25%	(private) | (private) | Shee Chin | 德富 Zēng 曾	6000000002982444955 | 6000000002982444948 | 6000000002982436211 | 6000000002982436218
90	37	3	92	90	91	0	長宗我部 100% 信能 33% 重宗 33% 重高 33%	信能 長宗我部 | 重宗 長宗我部 | 重高 長宗我部	6000000001952320032 | 6000000001952335094 | 6000000001952063951
90	38	3	92	90	91	0	曾 100% 傳進 33% 受之 33% 廣蘇 33% 志一 33% 汝霖 33%	廣蘇 受之 福時 曾 | 紀鑣 汝霖 志一 曾 | 傳進 曾	6000000106987610011 | 6000000106987697876 | 6000000106987678000
90	39	3	91	90	91	0	zēng 33% 曾 33% 秈傳 33%	(private) | (private) | 秈傳 Zēng 曾	6000000026564633779 | 6000000026564633773 | 6000000026564858894
90	40	3	91	90	91	0	zēng 33% 曾 33% 本傳 33%	(private) | (private) | 本傳 Zēng 曾	6000000026564689160 | 6000000026564689154 | 6000000026564858900
90	41	3	90	90	90	0	曾 66% 和 33% 秩 33%	(no label) | 和 曾 | 秩 曾	6000000013859550667 | 6000000013859783044 | 6000000013859686730
90	42	3	90	90	90	0	曾 66% 享 33% 執 33% 陳 33%	享 曾 | 執 曾 | 陳	6000000013859771163 | 6000000013859700425 | 6000000013859668992
90	43	3	90	90	90	0	曾 66% 海 33% 淮 33% 穀梁 33%	海 曾 | 淮 曾 | 穀梁	6000000013859699406 | 6000000013859622602 | 6000000013859675662
90	44	2	91	90	91	0	韓 100% 安 50% 然 50%	安 韓 | 然 韓	6000000144719916920 | 6000000144717791494
90	45	2	91	90	91	0	曾 100% 仲魯 50% 傳鎮 50% 巨山 50% 紀連 50%	紀連 仲魯 曾 | 傳鎮 巨山 曾	6000000106989685972 | 6000000106989214195
90	46	2	90	90	90	0	田 100% 桓子 50% 武子 50%	桓子 田 | 武子 田	6000000000212178016 | 6000000000211897857
90	47	2	90	90	90	0	曾 50% 湖 50% 由 50%	湖 曾 | 由	6000000013859631579 | 6000000013859781321
90	48	2	90	90	90	0	曾 50% 江 50% 閔 50%	江 曾 | 閔	6000000013859669772 | 6000000013859687338
90	49	2	90	90	90	0	尹 50% 曾 50% 譔 50%	尹 | 譔 曾	6000000013859725344 | 6000000013859695472
90	50	2	90	90	90	0	曾 50% 池 50% 顏 50%	池 曾 | 顏	6000000013859743612 | 6000000013859667856
90	51	1	90	90	90	0	林黎 100% 第11世长林衍派 100%	林黎 第11世长林衍派	6000000007212907205
90	52	1	90	90	90	0	均 100% 陸 100%	均 陸	6000000016688355926
90	53	1	90	90	90	0	塤 100% 陸 100%	塤 陸	6000000016688721517
90	54	1	90	90	90	0		(private)	6000000026564740173
90	55	1	90	90	90	0		(private)	6000000026564740177
90	56	1	90	90	90	0	zēng 100% 曾 100%	Wife 1: Zēng 曾	6000000046483941881
90	57	1	90	90	90	0	jatavallabha 100% venkatacharyar 100%	Venkatacharyar Jatavallabha	6000000130995695835
90	58	1	90	90	90	0	jatavallabha 100% rangacharyar 100%	Rangacharyar Jatavallabha	6000000130995807841
90	59	1	90	90	90	0	amenemhat 100% egypt 100% pharaoh 100% sekhemkare 100% senebef 100%	Sekhemkare Amenemhat V Senebef Pharaoh of Egypt	6000000001422960763
90	60	1	90	90	90	0	jatavallabha 100% varadacharyar 100%	Varadacharyar Jatavallabha	6000000130994821001
90	61	1	90	90	90	0	綰 100% 趙 100%	綰 趙	6000000006582025477
90	62	1	90	90	90	0	傳錄 100% 曾 100%	傳錄 曾	6000000106990773939
90	63	1	90	90	90	0	‎ 100% ‏‏‎ 100% 高 100%	高 ‏‏‎ ‎	6000000019816759980
90	64	1	90	90	90	0	‎ 100% ‏‏‎ 100% 伷 100%	伷 ‏‏‎ ‎	6000000019816936498
90	65	1	90	90	90	0	neferukakashta 100%	Neferukakashta	6000000025693085306
90	66	1	90	90	90	0	jatavallabha 100% krishnamacharyar 100%	Krishnamacharyar Jatavallabha	6000000130994587836
90	67	1	90	90	90	0	egypt 100% khutawyre 100% pharaoh 100% wegaf 100%	Khutawyre Wegaf Pharaoh of Egypt	6000000016670590759
100	1	1524	183	100	120	0	譚 32%	少昊 | 顓頊 | 女修 | 大業 | 皋陶	6000000130212161823 | 6000000130211774865 | 6000000130211225989 | 6000000130210607017 | 6000000130211271984
100	2	315	176	100	123	0	zēng 13% 鄫 13% sì 11% 姒 11%	Wu, 73G | Jing, 72G | Cáng Huáng 黄 | Xin, 70G | Xu, 69G	6000000008360243298 | 6000000008360189595 | 6000000008359645829 | 6000000008359430684 | 6000000008360210506
100	3	295	129	100	112	0	egypt 22% pharaoh 15%	Scorpion I | Khentneith | Pharaoh Crocodile | (no label) | Irinetjer	6000000209058145828 | 6000000005747697198 | 6000000209058166828 | 6000000004869093741 | 6000000005747697188
100	4	222	168	100	135	18	samaritan 65% itamar 49% line 49% generation 48% priest 18% high 17%	79th generation Samaritan Itamar line | 78th generation Samaritan Itamar line | 80th generation Samaritan Itamar line | 77th generation Samaritan Itamar line | 81st generation Samaritan Itamar line	6000000227239042863 | 6000000227239037863 | 6000000227239040856 | 6000000227239108835 | 6000000227239042848
100	5	174	133	100	119	0	李 50% lee 34%	(private) | (private) | (private) | (private) | (private)	6000000005947083277 | 6000000005946902779 | 6000000005947248122 | 6000000005947247012 | 6000000005947205123
100	6	61	153	100	125	0	king 98% axum 96% amen 11%	Makeda Queen of Sheba | Solomon King of Israel | Menelik I Dawit I King of Axum | Handeyon I King of Axum | Sera I Tomai King of Axum	6000000210521076830 | 6000000210521125824 | 6000000210521110821 | 6000000210521072828 | 6000000210521031851
100	7	50	118	100	111	0	gōng 38% lài 38% 赖 38% 娶 22% 娶1 14% 娶2 14%	娶: 潘氏 | 爱公 Ài Gōng LÀI 赖 | 娶: 陶氏 | 覃公 Tán Gōng LÀI 赖 | 娶: 姜氏	6000000035839154944 | 6000000035829607669 | 6000000035838819423 | 6000000035830531828 | 6000000035838670626
100	8	42	126	100	113	0		禄 (入闽始祖晋安郡王) 林 第1世闽南林氏衍派 | 颖 (黄门待郎) 林 第46世长林衍派 | 林礼(徒居下邳) 第45世长林衍派 | 裸 林 第45世长林衍派 | 林述 第44世长林衍派	6000000007212480358 | 6000000007212478240 | 6000000007212394497 | 6000000007212381678 | 6000000007212480479
100	9	34	114	100	108	0	趙 100%	厲 趙 | 冬曦 趙 | 和壁 趙 | 夏日 趙 | 安貞 趙	6000000006579930179 | 6000000006582025130 | 6000000006582025115 | 6000000006582025123 | 6000000006582025137
100	10	28	113	100	107	0	huang 89% zǔ 10%	Cuì HUANG 黄萃 18A | Lěi HUANG 黄耒 17A | Fēn HUANG 黄芬 19A | Zi Xuān HUANG 黄自軒 16A | Běn Zōng HUANG 黄本宗15A	6000000007357752441 | 6000000007357847292 | 6000000007357776382 | 6000000007357936259 | 6000000007357457459
100	11	20	113	100	108	0	李 70%	(no label) | 棟 李 | 侃翁 李 | 子然 李 | (no label)	6000000130445719856 | 6000000130444456054 | 6000000130444456046 | 6000000130445567859 | 6000000130445567852
100	12	17	107	100	103	0	scheschonq 23% osorkon 11% takelot 11% x 11%	Pasuti | Mehitenusechet | Scheschonq | Scheschonq X | Namlit	6000000042325644869 | 6000000042325513158 | 6000000042325479985 | 6000000042325246650 | 6000000042325427137
100	13	12	102	100	101	6	陸 100%	叡 陸 | 宏 陸 | 尙 陸 | 綜 陸 | 鬱生 陸	6000000016697095787 | 6000000016692115452 | 6000000016691895966 | 6000000016695947926 | 6000000074753757849
100	14	11	102	100	102	0	陸 100% 怡 18%	[火荀] 陸 | 幹 陸 | 怡 陸 | 慈 陸 | 瞻 陸	6000000016691989378 | 6000000016691857852 | 6000000016691900742 | 6000000016691856867 | 6000000016691659801
100	15	10	101	100	100	0	egypt 50% pharaoh 40% ankhesenpepi 20% nitocris 20% hetep 10% merenre 10%	Ankhesenpepi IV | Hetep | NOT Nitocris Queen of Egypt | Neferka Pharaoh of Egypt | Ankhesenpepi III	6000000016328494813 | 6000000002893033845 | 6000000003645877721 | 6000000016328911586 | 6000000016328513720
100	16	8	107	100	104	4	孟 100% 光 12% 公休 12% 叔時 12% 叔達 12% 嘉 12%	嘉 萬年 孟 | 觀 叔時 孟 | 揖 孟 | 宗 恭武 孟 | 康 公休 孟	6000000055529915136 | 6000000055530406842 | 6000000107037409024 | 6000000055529842287 | 6000000107037475930
100	17	7	102	100	101	4	陸 100% boyan 14% lu 14% xun 14% 叔盤 14% 子璋 14%	Xun Boyan, 字:伯言 Lu 陸 | 瑁 子璋 陸 | 諳 陸 | 贇 陸 | 颯 陸	6000000016697537425 | 6000000016698290515 | 6000000016697088706 | 6000000016697088715 | 6000000016697088711
100	18	7	102	100	102	0	líu 100% 劉 100% tíng 42% fā 14% guì 14% jǐu 14%	劉廷坤|紳 (Líu Tíng Kūn Shēn) Líu 劉 | 劉廷玖 (Líu Tíng Jǐu) Líu 劉 | 劉廷貴 (Líu Tíng Guì) Líu 劉 | 廷光 Líu 劉 | 仁宏 Líu 劉	6000000020090757191 | 6000000020090708296 | 6000000020090700226 | 6000000020090401441 | 6000000020090325879
100	19	6	103	100	101	0	jiāng 83% 姜 83% yóu 16% 尤 16% 川壻 16% 控卯 16%	川壻 Jiāng 姜 | 控卯 Jiāng 姜 | 斯績 Jiāng 姜 | 蛟兒 Yóu 尤 | 長幅 Jiāng 姜	6000000020090286001 | 6000000020090086259 | 6000000020090147255 | 6000000020090074244 | 6000000020090112164
100	20	5	102	100	102	0	陸 100% 令 20% 典 20% 唐 20% 禮 20% 開 20%	令 陸 | 典 陸 | 唐 陸 | 禮 陸 | 開 陸	6000000016691900613 | 6000000016691996238 | 6000000016691892750 | 6000000016691929398 | 6000000016688800817
100	21	5	102	100	101	0	陸 100% 佩 20% 侃 20% 寂 20% 說 20% 邈 20%	說 陸 | 邈 陸 | 佩 陸 | 侃 陸 | 寂 陸	6000000016692144160 | 6000000016692157259 | 6000000016691905960 | 6000000016692036830 | 6000000016689085140
100	22	5	101	100	100	0	seshseshet 40% egypt 20% meir 20% merout 20% pepyankh 20% ptahemhat 20%	Pepyankh Senior of Meir | Ptahemhat | Merout Seshseshet | Seshseshet | Weret-Imtes Queen of Egypt	6000000016328667792 | 6000000016328665628 | 6000000016328811365 | 6000000016661474606 | 6000000016328597249
100	23	4	103	100	102	0	da 50% jī 50% 姬 50% fei 25% ye 25% 大业 25%	陶 皋 | Da Fei 大费 | Da Ye 大业 Jī 姬 | 女修 Jī 姬	6000000008004518667 | 6000000008004671255 | 6000000008004418918 | 6000000020107122663
100	24	4	103	100	102	0	ng 100% 伍 100% gwun 50% 君 50% 31gen 25% 32gen 25%	Tin 天 Sek 錫 Gwun Choong 君 寵 NG 伍 34gen. | Kuen 權 Duk Joong 得 中 NG 伍 33gen. | Wung 宏 Gwun Dai 君 大 NG 伍 32gen. | Go 高 Yut Mun 逸 民 NG 伍 31gen.	6000000000608922520 | 6000000000608922512 | 6000000000608922504 | 6000000000608922496
100	25	4	102	100	101	0	陸 100% 恆 25% 新 25% 毅 25% 肅 25%	毅 陸 | 恆 陸 | 新 陸 | 肅 陸	6000000016691898613 | 6000000016691808455 | 6000000016691672687 | 6000000016688807772
100	26	4	102	100	102	0	陸 100% 弘 25% 示予 25% 義 25% 羲 25%	義 陸 | 羲 陸 | [示予] 陸 | 弘 陸	6000000016689554012 | 6000000016689355025 | 6000000016689284092 | 6000000016689073134
100	27	4	101	100	100	0	egypt 50% court 25% great 25% khui 25% neferseshemptah 25% overseer 25%	Neferseshemptah Overseer of the Great Court | Khui Queen of Egypt | Sheshit Seshseshet | Userkare Pharaoh of Egypt	6000000016661499370 | 6000000003645877794 | 6000000016661416816 | 6000000016328570416
100	28	4	101	100	100	0	egypt 25% head 25% inti 25% keeper 25% khentkaus 25% ornaments 25%	Shepsipuptah Keeper of the Head Ornaments | Inti | Khentkaus III Queen of Egypt | Sheshti Seshseshet	6000000016328510603 | 6000000016328671624 | 6000000016328576183 | 6000000016328741704
100	29	3	102	100	101	0	陸 100% 勛 33% 櫸 33% 首 33%	勛 陸 | 首 陸 | 櫸 陸	6000000016689070740 | 6000000016689156303 | 6000000016688468944
100	30	3	102	100	101	0	陸 100% 恢 33% 穣 33% 表 33%	恢 陸 | 穣 陸 | 表 陸	6000000016692215092 | 6000000016692096198 | 6000000016689039126
100	31	3	102	100	101	0	陸 100% 相 33% 道 33% 郃 33%	郃 陸 | 道 陸 | 相 陸	6000000016689700012 | 6000000016689652002 | 6000000016689075104
100	32	3	101	100	100	0	vizier 66% abydos 33% djau 33% egypt 33% khui 33% king's 33%	Djau King's Vizier | Khui of Abydos | Nebet Vizier of Upper Egypt	6000000016328784864 | 6000000015211762400 | 6000000016661490992
100	33	2	101	100	101	0	at 50% edfu 50% governor 50% isi 50% sathor 50% seshseshet 50%	Isi Governor at Edfu | Sathor Seshseshet	6000000016328622969 | 6000000016328583846
100	34	2	101	100	101	0	kagemni 50% king's 50% nubkhetnebty 50% seshseshet 50% vizier 50%	Kagemni King's Vizier | Nubkhetnebty Seshseshet	6000000016328674961 | 6000000016328800152
100	35	2	101	100	101	0	department 50% guards 50% overseer 50% palace 50% remni 50% seshseshet 50%	Remni Overseer of the Department of the Palace Guards | Seshseshet	6000000016328839173 | 6000000016661222814
100	36	2	101	100	101	0	姬 100% 光 50% 夫差 50%	夫差 姬 | 光 姬	6000000016857822214 | 6000000016854121924
100	37	2	101	100	101	0	king's 50% mereruka 50% seshseshet 50% vizier 50% waatetkhéthor 50%	Mereruka King's Vizier | Waatetkhéthor Seshseshet	6000000016328549966 | 6000000003645882809
100	38	2	100	100	100	0	jiāng 50% 后稷 50% 姜 50% 姜嫄 50%	Wife 2: 姜嫄 | 后稷 Jiāng 姜	6000000020088923963 | 6000000020089782174
100	39	2	100	100	100	0	cháng 50% jiāng 50% 姜 50% 姜匡二 50% 常 50% 常羲 50%	Wife 3: 常羲 Cháng 常 | 姜匡二 Jiāng 姜	6000000020089567209 | 6000000020089928007
100	40	1	100	100	100	0	林桃 100% 第21世长林衍派 100%	林桃 第21世长林衍派	6000000007212426545
100	41	1	100	100	100	0	林桐 100% 第21世长林衍派 100%	林桐 第21世长林衍派	6000000007212500676
100	42	1	100	100	100	0	林楠 100% 第21世长林衍派 100%	林楠 第21世长林衍派	6000000007212679251
100	43	1	100	100	100	0	實 100% 陳 100%	實 陳	6000000000212384583
100	44	1	100	100	100	0	jī 100% 壽寅 100% 姬 100%	壽寅 Jī 姬	6000000020080039831
100	45	1	100	100	100	0	gào 100% wēng 100% 誥翁 100% 譚 100%	誥翁 (Gào Wēng) 譚	6000000117166701135
100	46	1	100	100	100	0	lù 100% wēng 100% 禄翁 100% 譚 100%	禄翁 (Lù Wēng) 譚	6000000117168576883
100	47	1	100	100	100	0	弘 100% 陸 100%	弘 陸	6000000016688813834
100	48	1	100	100	100	0	涉 100% 陸 100%	涉 陸	6000000016689039121
100	49	1	100	100	100	0	㻴 100% 陸 100%	㻴 陸	6000000016689039130
100	50	1	100	100	100	0	昊 100% 陸 100%	昊 陸	6000000016689039134
100	51	1	100	100	100	0	招 100% 陸 100%	招 陸	6000000016689039138
100	52	1	100	100	100	0	姬 100% 逞 100%	逞 姬	6000000016857752980
100	53	1	100	100	100	0	彪 100% 趙 100%	彪 趙	6000000006582025350
100	54	1	100	100	100	0	tetiankh-kem 100%	Tetiankh-Kem	6000000003645890368
100	55	1	100	100	100	0	nebkauhor 100%	Nebkauhor	6000000016328677245
100	56	1	100	100	100	0	idut 100% seshseshet 100%	Idut Seshseshet	6000000016661502394
100	57	1	100	100	100	0	yī 100% 伊 100% 娥皇 100%	娥皇 Yī 伊	6000000020089315184
100	58	1	100	100	100	0	yī 100% 伊 100% 女英 100%	女英) Yī 伊	6000000020088894882
100	59	1	100	100	100	0	yī 100% 伊 100% 伊鳳 100%	伊鳳 Yī 伊	6000000020089467058
100	60	1	100	100	100	0	jiǎn 100% 簡 100% 簡狄 100%	Wife 4: 簡狄 Jiǎn 簡	6000000020089770051
100	61	1	100	100	100	0	dé 100% líu 100% rén 100% 劉 100% 劉德仁 100%	劉德仁 (Líu Dé Rén) Líu 劉	6000000020090691067
100	62	1	100	100	100	0	dé 100% kē 100% líu 100% 劉 100% 劉德科 100%	劉德科 (Líu Dé Kē) Líu 劉	6000000020090567258
120	1	283	183	120	144	0	譚 20%	少昊 | 顓頊 | 女修 | 大業 | 皋陶	6000000130212161823 | 6000000130211774865 | 6000000130211225989 | 6000000130210607017 | 6000000130211271984
120	2	166	168	120	136	18	samaritan 56% line 53% generation 52% itamar 52% cohen 21% ben 18%	79th generation Samaritan Itamar line | 78th generation Samaritan Itamar line | 80th generation Samaritan Itamar line | 77th generation Samaritan Itamar line | 81st generation Samaritan Itamar line	6000000227239042863 | 6000000227239037863 | 6000000227239040856 | 6000000227239108835 | 6000000227239042848
120	3	154	176	120	142	0	huáng 15% 黄 15%	Wu, 73G | Jing, 72G | Cáng Huáng 黄 | Xin, 70G | Xu, 69G	6000000008360243298 | 6000000008360189595 | 6000000008359645829 | 6000000008359430684 | 6000000008360210506
120	4	82	177	120	161	0	yú 100% 余 100%	Can 灿 Yú 余 | Guang 光 Yú 余 | Hong 烘 Yú 余 | Huang 煌 Yú 余 | Yu 煜 Yú 余	6000000007138310218 | 6000000007137219552 | 6000000007138356204 | 6000000007138148325 | 6000000007137653517
120	5	82	133	120	131	0	lee 29% 李 15%	(private) | (private) | (private) | (private) | (private)	6000000005947083277 | 6000000005946902779 | 6000000005947248122 | 6000000005947247012 | 6000000005947205123
120	6	81	126	120	124	0	chung 11%	(private) | (private) | (private) | (private) | (private)	6000000203616856821 | 6000000203616470853 | 6000000203616821831 | 6000000134744069914 | 6000000134732577822
120	7	58	177	120	149	0	黃 100%	新 黃 | 序 黃 | 重 黃 | 伊 黃 | 乔 黃	4367556745500051128 | 4367559368720029299 | 4367561757010072856 | 4367565555590050711 | 4367570693420088471
120	8	58	127	120	123	0	梁 10% 謝 10%	(private) | (private) | (private) | (private) | (private)	6000000180558405822 | 6000000172864023161 | 6000000172863741369 | 6000000172864808837 | 6000000172863593748
120	9	55	129	120	125	0	egypt 29% pharaoh 29%	Scorpion I | Khentneith | Pharaoh Crocodile | (no label) | Irinetjer	6000000209058145828 | 6000000005747697198 | 6000000209058166828 | 6000000004869093741 | 6000000005747697188
120	10	50	124	120	123	0		(private) | (private) | (private) | (private) | (private)	6000000116921414350 | 6000000116921537334 | 6000000116922434927 | 6000000116922289966 | 6000000116921358412
120	11	49	124	120	122	0	林 18% <private> 14%	(private) | (private) | (private) | (private) | (private)	6000000175398166069 | 6000000105476669985 | 6000000105410502896 | 6000000105924769228 | 6000000105926209938
120	12	37	153	120	137	0	king 97% axum 94% amen 16%	Makeda Queen of Sheba | Solomon King of Israel | Menelik I Dawit I King of Axum | Handeyon I King of Axum | Sera I Tomai King of Axum	6000000210521076830 | 6000000210521125824 | 6000000210521110821 | 6000000210521072828 | 6000000210521031851
