qid,label,token,position,father_qid,father_given,sex,verdict,evidence,form
Q110585243,"Einion Sais ap Hywel ap Madog of Crugeryr, o'r Graig ag o'r Fforest Glud",ag,10,Q99080930,Hywel,M,not patronymic,,
Q110585243,"Einion Sais ap Hywel ap Madog of Crugeryr, o'r Graig ag o'r Fforest Glud",o'r,11,Q99080930,Hywel,M,not patronymic,,
Q110585243,"Einion Sais ap Hywel ap Madog of Crugeryr, o'r Graig ag o'r Fforest Glud",Fforest,12,Q99080930,Hywel,M,not patronymic,,
Q110585243,"Einion Sais ap Hywel ap Madog of Crugeryr, o'r Graig ag o'r Fforest Glud",Glud,13,Q99080930,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,ap,1,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,Hywel,2,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,ap,3,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,Gruffudd,4,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,ap,5,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,Gronwy,6,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,of,7,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,Craig,8,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,Fryn,9,Q116468935,Hywel,M,not patronymic,,
Q110585245,Madog ap Hywel ap Gruffudd ap Gronwy of Craig Fryn Hywel,Hywel,10,Q116468935,Hywel,M,not patronymic,,
Q110585251,Owain ap Gruffudd ap Philip ab Owain Foel,ap,1,Q110585252,Gruffudd,M,not patronymic,,
Q110585251,Owain ap Gruffudd ap Philip ab Owain Foel,Gruffudd,2,Q110585252,Gruffudd,M,not patronymic,,
Q110585251,Owain ap Gruffudd ap Philip ab Owain Foel,ap,3,Q110585252,Gruffudd,M,not patronymic,,
Q110585251,Owain ap Gruffudd ap Philip ab Owain Foel,Philip,4,Q110585252,Gruffudd,M,not patronymic,,
Q110585251,Owain ap Gruffudd ap Philip ab Owain Foel,ab,5,Q110585252,Gruffudd,M,not patronymic,,
Q110585251,Owain ap Gruffudd ap Philip ab Owain Foel,Owain,6,Q110585252,Gruffudd,M,not patronymic,,
Q110585251,Owain ap Gruffudd ap Philip ab Owain Foel,Foel,7,Q110585252,Gruffudd,M,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,(1),1,Q99302520,Madog,F,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,ferch,2,Q99302520,Madog,F,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,Madog,3,Q99302520,Madog,F,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,ap,4,Q99302520,Madog,F,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,Rhiirid,5,Q99302520,Madog,F,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,Flaid,6,Q99302520,Madog,F,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,ap,7,Q99302520,Madog,F,not patronymic,,
Q110585311,Gwenllian (1) ferch Madog ap Rhiirid Flaid ap Gwrgeneu,Gwrgeneu,8,Q99302520,Madog,F,not patronymic,,
Q110585324,Dafydd ap Gronwy ab Iorwerth ap Hywel,ap,1,Q99082368,Gronwy,M,not patronymic,,
Q110585324,Dafydd ap Gronwy ab Iorwerth ap Hywel,Gronwy,2,Q99082368,Gronwy,M,not patronymic,,
Q110585324,Dafydd ap Gronwy ab Iorwerth ap Hywel,ab,3,Q99082368,Gronwy,M,not patronymic,,
Q110585324,Dafydd ap Gronwy ab Iorwerth ap Hywel,Iorwerth,4,Q99082368,Gronwy,M,not patronymic,,
Q110585324,Dafydd ap Gronwy ab Iorwerth ap Hywel,ap,5,Q99082368,Gronwy,M,not patronymic,,
Q110585324,Dafydd ap Gronwy ab Iorwerth ap Hywel,Hywel,6,Q99082368,Gronwy,M,not patronymic,,
Q110585333,Rhys ap Dafydd ap Maredudd Hên ap Hywel,ap,1,Q110585334,Dafydd,M,not patronymic,,
Q110585333,Rhys ap Dafydd ap Maredudd Hên ap Hywel,Dafydd,2,Q110585334,Dafydd,M,not patronymic,,
Q110585333,Rhys ap Dafydd ap Maredudd Hên ap Hywel,ap,3,Q110585334,Dafydd,M,not patronymic,,
Q110585333,Rhys ap Dafydd ap Maredudd Hên ap Hywel,Maredudd,4,Q110585334,Dafydd,M,not patronymic,,
Q110585333,Rhys ap Dafydd ap Maredudd Hên ap Hywel,Hên,5,Q110585334,Dafydd,M,not patronymic,,
Q110585333,Rhys ap Dafydd ap Maredudd Hên ap Hywel,ap,6,Q110585334,Dafydd,M,not patronymic,,
Q110585333,Rhys ap Dafydd ap Maredudd Hên ap Hywel,Hywel,7,Q110585334,Dafydd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,ap,1,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,Gruffudd,2,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,ap,3,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,Madog,4,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,ab,5,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,Iorwerth,6,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,ap,7,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,Madog,8,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,ap,9,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,Rhirid,10,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,Flaidd,11,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,of,12,Q99072018,Gruffudd,M,not patronymic,,
Q110585337,Ieuan ap Gruffudd ap Madog ab Iorwerth ap Madog ap Rhirid Flaidd of Llanuwchllyn,Llanuwchllyn,13,Q99072018,Gruffudd,M,not patronymic,,
Q110585347,Gwerful ferch Cynwrig ap Pasgen ap Gwyn,ferch,1,Q99302497,Cynwrig,F,not patronymic,,
Q110585347,Gwerful ferch Cynwrig ap Pasgen ap Gwyn,Cynwrig,2,Q99302497,Cynwrig,F,not patronymic,,
Q110585347,Gwerful ferch Cynwrig ap Pasgen ap Gwyn,ap,3,Q99302497,Cynwrig,F,not patronymic,,
Q110585347,Gwerful ferch Cynwrig ap Pasgen ap Gwyn,Pasgen,4,Q99302497,Cynwrig,F,not patronymic,,
Q110585347,Gwerful ferch Cynwrig ap Pasgen ap Gwyn,ap,5,Q99302497,Cynwrig,F,not patronymic,,
Q110585347,Gwerful ferch Cynwrig ap Pasgen ap Gwyn,Gwyn,6,Q99302497,Cynwrig,F,not patronymic,,
Q110585351,Efa ferch Gruffudd ab Einion ap Gruffudd,ferch,1,Q110585353,Gruffudd,F,not patronymic,,
Q110585351,Efa ferch Gruffudd ab Einion ap Gruffudd,Gruffudd,2,Q110585353,Gruffudd,F,not patronymic,,
Q110585351,Efa ferch Gruffudd ab Einion ap Gruffudd,ab,3,Q110585353,Gruffudd,F,not patronymic,,
Q110585351,Efa ferch Gruffudd ab Einion ap Gruffudd,Einion,4,Q110585353,Gruffudd,F,not patronymic,,
Q110585351,Efa ferch Gruffudd ab Einion ap Gruffudd,ap,5,Q110585353,Gruffudd,F,not patronymic,,
Q110585351,Efa ferch Gruffudd ab Einion ap Gruffudd,Gruffudd,6,Q110585353,Gruffudd,F,not patronymic,,
Q110585353,Gruffudd ab Einion ap Gruffudd,ab,1,Q110585354,,M,father has no label,,
Q110585353,Gruffudd ab Einion ap Gruffudd,Einion,2,Q110585354,,M,father has no label,,
Q110585353,Gruffudd ab Einion ap Gruffudd,ap,3,Q110585354,,M,father has no label,,
Q110585353,Gruffudd ab Einion ap Gruffudd,Gruffudd,4,Q110585354,,M,father has no label,,
Q110585356,Jonet ferch Gynvelyn ap Dolffyn,ferch,1,Q110585358,,F,father has no label,,
Q110585356,Jonet ferch Gynvelyn ap Dolffyn,Gynvelyn,2,Q110585358,,F,father has no label,,
Q110585356,Jonet ferch Gynvelyn ap Dolffyn,ap,3,Q110585358,,F,father has no label,,
Q110585356,Jonet ferch Gynvelyn ap Dolffyn,Dolffyn,4,Q110585358,,F,father has no label,,
Q110585391,Dafydd ap Cynwrig ab Ieuan of Trelawnyd,ap,1,Q110585392,Cynwrig,M,not patronymic,,
Q110585391,Dafydd ap Cynwrig ab Ieuan of Trelawnyd,Cynwrig,2,Q110585392,Cynwrig,M,not patronymic,,
Q110585391,Dafydd ap Cynwrig ab Ieuan of Trelawnyd,ab,3,Q110585392,Cynwrig,M,not patronymic,,
Q110585391,Dafydd ap Cynwrig ab Ieuan of Trelawnyd,Ieuan,4,Q110585392,Cynwrig,M,not patronymic,,
Q110585391,Dafydd ap Cynwrig ab Ieuan of Trelawnyd,of,5,Q110585392,Cynwrig,M,not patronymic,,
Q110585391,Dafydd ap Cynwrig ab Ieuan of Trelawnyd,Trelawnyd,6,Q110585392,Cynwrig,M,not patronymic,,
Q110585392,Cynwrig ab Ieuan ap Gruffudd of Copa'r Goleuni,ab,1,Q110585394,Ieuan,M,not patronymic,,
Q110585392,Cynwrig ab Ieuan ap Gruffudd of Copa'r Goleuni,Ieuan,2,Q110585394,Ieuan,M,not patronymic,,
Q110585392,Cynwrig ab Ieuan ap Gruffudd of Copa'r Goleuni,ap,3,Q110585394,Ieuan,M,not patronymic,,
Q110585392,Cynwrig ab Ieuan ap Gruffudd of Copa'r Goleuni,Gruffudd,4,Q110585394,Ieuan,M,not patronymic,,
Q110585392,Cynwrig ab Ieuan ap Gruffudd of Copa'r Goleuni,of,5,Q110585394,Ieuan,M,not patronymic,,
Q110585392,Cynwrig ab Ieuan ap Gruffudd of Copa'r Goleuni,Copa'r,6,Q110585394,Ieuan,M,not patronymic,,
Q110585392,Cynwrig ab Ieuan ap Gruffudd of Copa'r Goleuni,Goleuni,7,Q110585394,Ieuan,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,ap,1,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,Grufudd,2,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,ap,3,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,Madog,4,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,Ddû,5,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,ap,6,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,Rhirid,7,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,of,8,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,Copa'r,9,Q110585395,Gruffudd,M,not patronymic,,
Q110585394,Ieuan ap Grufudd ap Madog Ddû ap Rhirid of Copa'r Goleuni,Goleuni,10,Q110585395,Gruffudd,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,ap,1,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,Madog,2,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,Ddû,3,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,ap,4,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,Rhirid,5,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,ap,6,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,Llywelyn,7,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,of,8,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,Copa'r,9,Q110585396,Madog,M,not patronymic,,
Q110585395,Gruffudd ap Madog Ddû ap Rhirid ap Llywelyn of Copa'r Goleuni,Goleuni,10,Q110585396,Madog,M,not patronymic,,
Q110585407,Tangwystl ferch Robert ab Iorwerth ap Rhirid,ferch,1,Q110290402,Robert,F,not patronymic,,
Q110585407,Tangwystl ferch Robert ab Iorwerth ap Rhirid,Robert,2,Q110290402,Robert,F,not patronymic,,
Q110585407,Tangwystl ferch Robert ab Iorwerth ap Rhirid,ab,3,Q110290402,Robert,F,not patronymic,,
Q110585407,Tangwystl ferch Robert ab Iorwerth ap Rhirid,Iorwerth,4,Q110290402,Robert,F,not patronymic,,
Q110585407,Tangwystl ferch Robert ab Iorwerth ap Rhirid,ap,5,Q110290402,Robert,F,not patronymic,,
Q110585407,Tangwystl ferch Robert ab Iorwerth ap Rhirid,Rhirid,6,Q110290402,Robert,F,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,ap,1,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,Gronwy,2,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,Gôch,3,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,ap,4,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,Gwyn,5,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,ap,6,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,Llywelyn,7,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,of,8,Q110585415,Gronwy,M,not patronymic,,
Q110585412,Bleddyn ap Gronwy Gôch ap Gwyn ap Llywelyn of Hiraddug,Hiraddug,9,Q110585415,Gronwy,M,not patronymic,,
Q110585415,Gronwy Gôch ap Gwyn ap Llywelyn ab Owain,Gôch,1,Q110585416,Gwyn,M,not patronymic,,
Q110585415,Gronwy Gôch ap Gwyn ap Llywelyn ab Owain,ap,2,Q110585416,Gwyn,M,not patronymic,,
Q110585415,Gronwy Gôch ap Gwyn ap Llywelyn ab Owain,Gwyn,3,Q110585416,Gwyn,M,not patronymic,,
Q110585415,Gronwy Gôch ap Gwyn ap Llywelyn ab Owain,ap,4,Q110585416,Gwyn,M,not patronymic,,
Q110585415,Gronwy Gôch ap Gwyn ap Llywelyn ab Owain,Llywelyn,5,Q110585416,Gwyn,M,not patronymic,,
Q110585415,Gronwy Gôch ap Gwyn ap Llywelyn ab Owain,ab,6,Q110585416,Gwyn,M,not patronymic,,
Q110585415,Gronwy Gôch ap Gwyn ap Llywelyn ab Owain,Owain,7,Q110585416,Gwyn,M,not patronymic,,
Q110585416,Gwyn ap Llywelyn ab Oweain ab Aldud,ap,1,Q110582393,Llywelyn,M,not patronymic,,
Q110585416,Gwyn ap Llywelyn ab Oweain ab Aldud,Llywelyn,2,Q110582393,Llywelyn,M,not patronymic,,
Q110585416,Gwyn ap Llywelyn ab Oweain ab Aldud,ab,3,Q110582393,Llywelyn,M,not patronymic,,
Q110585416,Gwyn ap Llywelyn ab Oweain ab Aldud,Oweain,4,Q110582393,Llywelyn,M,not patronymic,,
Q110585416,Gwyn ap Llywelyn ab Oweain ab Aldud,ab,5,Q110582393,Llywelyn,M,not patronymic,,
Q110585416,Gwyn ap Llywelyn ab Oweain ab Aldud,Aldud,6,Q110582393,Llywelyn,M,not patronymic,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,ferch,1,Q110585428,,F,father has no label,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,Cynwrig,2,Q110585428,,F,father has no label,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,ap,3,Q110585428,,F,father has no label,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,Bleddyn,4,Q110585428,,F,father has no label,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,ab,5,Q110585428,,F,father has no label,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,Ithel,6,Q110585428,,F,father has no label,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,Anwyl,7,Q110585428,,F,father has no label,,
Q110585426,Gwladus ferch Cynwrig ap Bleddyn ab Ithel Anwyl Rhedyn,Rhedyn,8,Q110585428,,F,father has no label,,
Q110585429,Bleddyn ab Ithel Anwyl ap Bleddyn of Mynachlog,ab,1,Q110585430,Ithel,M,not patronymic,,
Q110585429,Bleddyn ab Ithel Anwyl ap Bleddyn of Mynachlog,Ithel,2,Q110585430,Ithel,M,not patronymic,,
Q110585429,Bleddyn ab Ithel Anwyl ap Bleddyn of Mynachlog,Anwyl,3,Q110585430,Ithel,M,not patronymic,,
Q110585429,Bleddyn ab Ithel Anwyl ap Bleddyn of Mynachlog,ap,4,Q110585430,Ithel,M,not patronymic,,
Q110585429,Bleddyn ab Ithel Anwyl ap Bleddyn of Mynachlog,Bleddyn,5,Q110585430,Ithel,M,not patronymic,,
Q110585429,Bleddyn ab Ithel Anwyl ap Bleddyn of Mynachlog,of,6,Q110585430,Ithel,M,not patronymic,,
Q110585429,Bleddyn ab Ithel Anwyl ap Bleddyn of Mynachlog,Mynachlog,7,Q110585430,Ithel,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,Anwyl,1,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,ap,2,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,Bleddyn,3,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,ab,4,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,Ithel,5,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,Llwyd,6,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,ap,7,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,Ithel,8,Q110585432,Bleddyn,M,not patronymic,,
Q110585430,Ithel Anwyl ap Bleddyn ab Ithel Llwyd ap Ithel Gam,Gam,9,Q110585432,Bleddyn,M,not patronymic,,
Q110585444,Gwenllian ferch Ieuan ap Gruffudd ap Madog Ddû,ferch,1,Q110585394,Ieuan,F,not patronymic,,
Q110585444,Gwenllian ferch Ieuan ap Gruffudd ap Madog Ddû,Ieuan,2,Q110585394,Ieuan,F,not patronymic,,
Q110585444,Gwenllian ferch Ieuan ap Gruffudd ap Madog Ddû,ap,3,Q110585394,Ieuan,F,not patronymic,,
Q110585444,Gwenllian ferch Ieuan ap Gruffudd ap Madog Ddû,Gruffudd,4,Q110585394,Ieuan,F,not patronymic,,
Q110585444,Gwenllian ferch Ieuan ap Gruffudd ap Madog Ddû,ap,5,Q110585394,Ieuan,F,not patronymic,,
Q110585444,Gwenllian ferch Ieuan ap Gruffudd ap Madog Ddû,Madog,6,Q110585394,Ieuan,F,not patronymic,,
Q110585444,Gwenllian ferch Ieuan ap Gruffudd ap Madog Ddû,Ddû,7,Q110585394,Ieuan,F,not patronymic,,
Q110585452,Angharad ferch Maredudd ap Gruffudd Llwyd ap Llywelyn,ferch,1,Q99072162,Maredudd,F,not patronymic,,
Q110585452,Angharad ferch Maredudd ap Gruffudd Llwyd ap Llywelyn,Maredudd,2,Q99072162,Maredudd,F,not patronymic,,
Q110585452,Angharad ferch Maredudd ap Gruffudd Llwyd ap Llywelyn,ap,3,Q99072162,Maredudd,F,not patronymic,,
Q110585452,Angharad ferch Maredudd ap Gruffudd Llwyd ap Llywelyn,Gruffudd,4,Q99072162,Maredudd,F,not patronymic,,
Q110585452,Angharad ferch Maredudd ap Gruffudd Llwyd ap Llywelyn,Llwyd,5,Q99072162,Maredudd,F,not patronymic,,
Q110585452,Angharad ferch Maredudd ap Gruffudd Llwyd ap Llywelyn,ap,6,Q99072162,Maredudd,F,not patronymic,,
Q110585452,Angharad ferch Maredudd ap Gruffudd Llwyd ap Llywelyn,Llywelyn,7,Q99072162,Maredudd,F,not patronymic,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",Hardd,1,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",ap,2,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",Cadrod,3,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",Hardd,4,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",of,5,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire","Burton,",6,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",Lord,7,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",of,8,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",Morton/Burton,9,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",and,10,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire","Llai,",11,Q110585516,,M,father has no label,,
Q110585514,"Sandde Hardd ap Cadrod Hardd of Burton, Lord of Morton/Burton and Llai, Denbighshire",Denbighshire,12,Q110585516,,M,father has no label,,
Q110585519,Angharad ferch Brochwel ap Meolwyn,ferch,1,Q110582646,Brochwel,F,not patronymic,,
Q110585519,Angharad ferch Brochwel ap Meolwyn,Brochwel,2,Q110582646,Brochwel,F,not patronymic,,
Q110585519,Angharad ferch Brochwel ap Meolwyn,ap,3,Q110582646,Brochwel,F,not patronymic,,
Q110585519,Angharad ferch Brochwel ap Meolwyn,Meolwyn,4,Q110582646,Brochwel,F,not patronymic,,
Q110585539,Margred ferch Cynwrig Fychan ap Cynwrig ap Hoedliw,ferch,1,Q110585542,Cynwrig,F,not patronymic,,
Q110585539,Margred ferch Cynwrig Fychan ap Cynwrig ap Hoedliw,Cynwrig,2,Q110585542,Cynwrig,F,not patronymic,,
Q110585539,Margred ferch Cynwrig Fychan ap Cynwrig ap Hoedliw,Fychan,3,Q110585542,Cynwrig,F,not patronymic,,
Q110585539,Margred ferch Cynwrig Fychan ap Cynwrig ap Hoedliw,ap,4,Q110585542,Cynwrig,F,not patronymic,,
Q110585539,Margred ferch Cynwrig Fychan ap Cynwrig ap Hoedliw,Cynwrig,5,Q110585542,Cynwrig,F,not patronymic,,
Q110585539,Margred ferch Cynwrig Fychan ap Cynwrig ap Hoedliw,ap,6,Q110585542,Cynwrig,F,not patronymic,,
Q110585539,Margred ferch Cynwrig Fychan ap Cynwrig ap Hoedliw,Hoedliw,7,Q110585542,Cynwrig,F,not patronymic,,
Q110585542,Cynwrig Fychan ap Cynwrig ap Hoedlyw ap Cynwrig,Fychan,1,Q110585543,Cynwrig,M,not patronymic,,
Q110585542,Cynwrig Fychan ap Cynwrig ap Hoedlyw ap Cynwrig,ap,2,Q110585543,Cynwrig,M,not patronymic,,
Q110585542,Cynwrig Fychan ap Cynwrig ap Hoedlyw ap Cynwrig,Cynwrig,3,Q110585543,Cynwrig,M,not patronymic,,
Q110585542,Cynwrig Fychan ap Cynwrig ap Hoedlyw ap Cynwrig,ap,4,Q110585543,Cynwrig,M,not patronymic,,
