geni_id,qid,position,geni_name,wikidata_label,anchor_geni_id,anchor_qid,anchor_name
6000000027287144534,Q4281781,father,Gaius Claudius Marcus Marcellus,Marcus Claudius Marcellus,6000000027287285968,Q857036,Gaius Claudius Marcus Marcellus
6000000027345931366,Q136006551,mother,Ecatepec Empire,NN,6000000001514999942,Q7701203,Teotlaco de Tacuba
6000000027346272632,Q124098181,mother,Colhuacan Empire Of Coxcoxtli,Xolocihuatl,6000000007455965639,Q4817451,Atotoztli I
6000000027346467804,Q124098054,father,Nauhyotl of Culhuacan,Achitometl,6000000007455965639,Q4817451,Atotoztli I
6000000027540034019,Q2909883,father,Bonabes Jean Catherine de Rougé,Bonabes Alexis de Rougé,6000000022259848096,Q2909878,Bonabes Louis Victurnien Alexis de Rougé
6000000027540096888,Q109012275,mother,Anne Marie Madeleine Colbert,Marie Madeleine de Colbert,6000000014126007726,Q20195993,Jean Victor Baptiiste Victor de Rochechouart de Mortemart II
6000000027686227661,Q3735109,mother,Eva Christina Württemberg Herzogin zu Brandenburg-Jägerndorf,Eva Christina of Württemberg,6000000053691795821,Q119354,Ernst Hohenzollern Herzog
6000000027693605463,Q138808487,father,Herman(n) Bernheimer,Herman Bernheimer,6000000035992459543,Q139795274,Lavinia Bernheimer
6000000027705548085,Q97783295,father,Geoffroi III de La Rochefoucauld,"Geoffroi III de La Rochefoucauld, Seigneur de Verteuil et de Barbezieux",6000000010598779453,Q97783291,Guy II de La Rochefoucauld Seigneur de Verteuil et de Barbezieux
6000000027896801361,Q6314586,mother,Maria pomorska,Maria of Pomerania,6000000027896915227,Q1610483,Hermann von Schaumburg und Holstein
6000000027911235269,Q8255041,mother,,,6000000007512887719,Q11095892,
6000000027941692042,Q16855737,father,Alexandre-joseph Gabriel Paul de Boisgelin de Pléhédel,Bruno-Gabriel de Boisgelin,6000000021384187946,Q116042776,Cécile de Boisgélin de Pléhédel
6000000028173119450,Q134986646,mother,(Unknown),Leonor de Tolosa Cortés de Moctezuma,6000000028171953602,Q134986782,Juan Andrés de Zaldívar
6000000028246126724,Q715707,mother,,So Seo-no,6000000012927442010,Q497285,Onjo 1st King of Baekje
6000000028246460026,Q16726571,mother,,Lady Ye,6000000012928028314,Q498412,Yuri 2nd King of Goguryeo
6000000028283279998,Q96305708,mother,Mariam Burr,Miriam Burr,6000000003681353224,Q96305555,Miriam Case
6000000028324058488,Q558946,father,Bernhard von Sponheim II,Bernhard von Spanheim,6000000028324137503,Q575523,Ulrich III von Sponheim
6000000028429223821,Q9374546,father,Guillaume Wilhelm d'Ornano,Guillaume d'Ornano,6000000032413477280,Q9294635,Hubert d'Ornano
6000000028527517398,Q137288829,mother,,Sohu,6000000028246704477,Q498590,
6000000028587595884,Q11934722,father,"Hyias-ed-Din, khan",Malik Ghiyath al-Din,6000000019070001646,Q379718,"Hacı Devlet ""Melek"" Giray iš Krymo I"
6000000028732148223,Q12605357,mother,Ai Jin,Ai buin,6000000012926353143,Q497647,Chimnyu 15th King of Baekje
6000000029055980896,Q61140353,father,"Albrecht II. II, Graf von von Werdenberg-Heiligenberg Graf","Albert, Count of Werdenberg-Heiligenberg (d.1373)",6000000003827521496,Q28746222,Albrecht III von Werdenberg-Heiligenberg-Bludenz
6000000029259362119,Q75443035,mother,Polini Peraldi,Polini Peraldi,6000000029259491878,Q75442956,Ann Mary Guion
6000000029562005300,Q116169993,father,Henri de Blamont,"Henry III, Count of Salm-Blâmont",6000000029562205106,Q22833315,Théobald de Blamont
6000000029562239029,Q116169994,mother,Walburga von Vinstingen,Walpurga von Vinstingen,6000000029562205106,Q22833315,Théobald de Blamont
6000000029598650119,Q113702381,mother,Marie Odette Frotier Frotier de Bagneux,Odette Frotier de Bagneux,6000000028540494779,Q3086294,Francois Sosthene Marie Joseph De Polignac
6000000029601222957,Q113883786,mother,Caroline-Louise d' Herbouville,Caroline Louise d'Herbouville,6000000014129162088,Q111442707,Marie Louise Amélie de Berton des Balbes de Crillon
6000000029601293854,Q18221114,father,Louis Marie de Berton des Balbes de Crillon comte de Crillon,Louis-Félix-Prosper Berton des Balbes de Crillon,6000000014129162088,Q111442707,Marie Louise Amélie de Berton des Balbes de Crillon
6000000029683026367,Q72364,father,"Henry V ""el Rubio"" van Duke of Limburg","Henry V, Count of Luxembourg",6000000001472945371,Q83678,Henry
6000000029854634179,Q9886,father,,Emperor Yizong of Tang,6000000074750403044,Q9889,
6000000029947091655,Q718238,father,,Li Xin,6000000007513185369,Q7225915,
6000000030192750410,Q61564626,mother,Ermenane,Itha of Öhningen,6000000002198362511,Q536899,Welf I von Altdorf Graf in Schwaben
6000000030271305835,Q10521939,father,,He Bo,6000000028246402258,Q717467,
6000000030278544940,Q2305151,mother,Marguerite de Comminges,Marguerite of Comminges,6000000030281298909,Q21106347,Marguerite d'Armagnac
6000000030279802822,Q96202570,father,John Eyre,John Eyre,6000000020504886130,Q96202569,Bethia Eyre
6000000030329019912,Q12272055,father,Marcus Annius Verus Praetor,Annius Verus,6000000003420164243,Q745241,Marcus Annius Verus
6000000030330340219,Q11917891,father,Decimus Junius Silanus Manlianus,Decimus Junius Silanus Manlianus,6000000003828399783,Q1283595,Marcus Junius Silanus
6000000030393955054,Q874526,father,Tsunehisa Prince Takeda,Prince Tsunehisa Takeda,6000000030394027074,Q850920,Tsuneyoshi Prince Takeda
6000000030394180893,Q151930,mother,Masako Princess,Princess Masako Takeda,6000000030394027074,Q850920,Tsuneyoshi Prince Takeda
6000000030413916133,Q109778879,mother,Sachi Nakano,,6000000030413845305,Q961435,Sukehira Takatsukasa
6000000030413936479,Q7140613,father,Kinito Tokudaiji,Tokudaiji Kin'ito,6000000030413919428,Q5358097,Sanetsune Tokudaiji
6000000030416466096,Q323443,father,,Tokugawa Ieshige,6000000030413810065,Q437518,Ieharu Tokugawa
6000000030600290813,Q94760685,mother,Emilie Oppenheim,Emilie Geiger,6000000020985202452,Q67076,Ludwig Moritz Philipp Geiger
6000000031001378326,Q96200301,mother,Ikuko Noma,Ikuko Noma,6000000011626975302,Q1197656,Sadako Kujō Empress Teimei
6000000031006399233,Q136030906,mother,Anne-Marie Faure,Anne Marie Faure,6000000031007514162,Q123338578,Marc-René de Voyer d’Argenson 6° marquis d’Argenson
6000000031007638010,Q136030907,mother,Marie Elisabeth Charlotte Antoinette d’Argout,Marie Elisabeth d'Argout,6000000082529650440,Q28933444,Marc Rene de Voyer de Paulmy Marquis d'Argenson
6000000031017043184,Q108410325,father,Frederik van Leefdael,Frederick van Leefdael,6000000018638963933,Q108410324,Maria van Leefdael
6000000031045320307,Q7423947,father,Sargis Jaqeli Prince of Samtskhe,Sargis I Jaqeli,6000000008384129608,Q4881573,Beka Jaqeli of Samtskhe-Saatabago
6000000031528142916,Q870223,father,Dawud Chaghri bin Mikail Seljuq,Chaghri Beg,6000000031528209013,Q200193,Muhammad Seljuq
6000000031544214022,Q61591,father,Kaykhusraw I Seljuk Sultan of Rûm,Kaykhusraw I,6000000009177680320,Q61964,'Alā ad-Dīn Kayqubād bin Kaykāvūs Seljuk Sultan of Rûm
6000000031547354464,Q925104,father,Levan I Bagration Kakheti,Levan of Kakheti,6000000048540426821,Q16850053,"'Isa Khan Gorji, governor of Shaki"
6000000031614283969,Q98791711,father,"Semion, prince of Novosil and Gluhovo",Semyon Mikhaylovich,6000000014192444387,Q55653001,"Ivan, prince of Novosil"
6000000031614493911,Q13033264,father,Lev Romanovich Vorotynsky,Fiodor Korybut,6000000014058991722,Q17095892,Anna Worotyńska
6000000031660584091,Q16637366,father,,,6000000084783862588,Q136812384,
6000000031834378205,Q128305981,mother,Güttchen Gewer,Esther Brandenburg,6000000008594824935,Q126075152,Rechel Brandenburg
6000000031928221957,Q116005818,mother,dame de Nogent,"NN de Nogent, Dame de Montfort et d'Epernon",6000000000124012386,Q453327,Amauri I de Montfort Baron de Montfort et Epernon
6000000032170895928,Q6993507,mother,,Yōju-in,6000000032170778221,Q1045763,
6000000032574200314,Q11216672,father,PPublius Rutilius,Publius Rutilius,6000000003645712168,Q56259970,Rutilia
6000000032668180601,Q656527,father,Publius Licinius-Crassus consul 97 BC,Publius Licinius Crassus Dives,6000000032668464871,Q175121,Marcus Licinius-Crassus triumvir
6000000032768807671,Q75777244,mother,Margaret Wylme,Margaret Wylme,6000000032769011035,Q75777248,John Leigh
6000000032837117190,Q2584101,father,Hamengkubuwana VII Raden Mas Murtejo (22.12.1877-29.1.1921),Hamengkubuwono VII,6000000032836021820,Q661401,Sultan Hamengkubuwana VIII Gusti Raden Mas(GRM)Sujadi (8.2.1921-22.10.1939)
6000000033071098322,Q2042216,mother,Milolika of Bulgaria,Anna Porphyrogenita,6000000033246815864,Q3504664,Gleb (Roman) Vladimirovich Rurikov
6000000033220175806,Q45486018,father,,Chen Gui,6000000074734409884,Q45486082,
6000000033241928940,Q2080596,father,Fyodor Koriatovich Gediminids,Karijotas,6000000139471490941,Q18226113,Jonas Karijotaitis Žadvydas-Podolskietis
6000000033303356371,Q2371160,mother,first wife of Kęstutis,Birutė,6000000031522616726,Q3544341,Vaidotas Vikund Ivan Danila Constantine Kęstutaitis
6000000034440478772,Q28848892,father,Giuseppe Treves de' Bonfili,Giuseppe Treves de Bonfili,6000000034581416115,Q3608623,Alberto Isacco Treves de' Bonfili
6000000034440877305,Q52158051,mother,Bella Adele Todros,Bela Adele Todros,6000000034581416115,Q3608623,Alberto Isacco Treves de' Bonfili
6000000034543434809,Q9291468,mother,Eirene,Irene Palaiologos,6000000006906738203,Q37069,Alexios Angelos
6000000034638041217,Q15627774,father,Vladimir Glebovich,Vladimir Svyatopolchich,6000000073484139825,Q4534858,Yuriy Vladimirovich
6000000034999113914,Q8262960,mother,,Empress Zhang,6000000021151512856,Q1291074,
6000000035043137051,Q8257649,mother,,Gaozhao,6000000021261027156,Q940037,
6000000035045222867,Q16603283,mother,,,6000000074733240862,Q1190405,
6000000035236572939,Q10946205,father,,Yuwen Gong,6000000075368013857,Q1071587,
6000000035278692056,Q706811,mother,,Consort Zhou,6000000075327377097,Q7399,
6000000035569563145,Q123362651,mother,Marie Cécile Gabrielle Charlotte Harcourt (d'),Cécile d'Harcourt,6000000021384187946,Q116042776,Cécile de Boisgélin de Pléhédel
6000000035615279369,Q2036006,father,Alexander Imereti II,Alexander II of Imereti,6000000083768038183,Q132499515,
6000000035615696866,Q48756922,mother,Tamar,Tamar of Imereti,6000000083768038183,Q132499515,
6000000035751322764,Q19302102,father,N.N.,Peter Montague,6000000001180336405,Q19302079,Mary unknown
6000000035751812384,Q19302099,mother,N.N. N.N.,Mary Doodes,6000000001180336405,Q19302079,Mary unknown
6000000035941451733,Q139588594,mother,Anna Jeremias,Anna Levin,6000000024977443302,Q55850071,Joachim Moses Friedländer
6000000036765870945,Q134726862,mother,"Feodosia, Parentage Undocumented",Theodosia,6000000010850320449,Q1960319,Vladimir Davidovich Prince of Chernigov
6000000036890413498,Q76316757,mother,Sibyl Scudamore,Sybil Scudamore,6000000025169727165,Q75744455,Francis Kyrle
6000000037090742919,Q11053517,mother,,,6000000074749965586,Q11098154,
6000000037091620063,Q66439689,father,,,6000000037091143839,Q66439690,
6000000037209998028,Q1054232,mother,,Consort Chen Guinü,6000000075327438095,Q7403,
6000000037220431992,Q461094,mother,,Empress Dowager Dong,6000000075326768888,Q7299,
6000000037344141986,Q5860561,father,Juan Cano Moctezuma de Prado,Fernando Álvarez de Toledo y Herrera,6000000003493266276,Q134986498,Joaquin de San Francisco Cano Moctezuma
6000000037402960419,Q113532862,father,Marie Hervé Stanislas Hélie de Durfort-Civrac de Lorge,"Hélie de Durfort Civrac de Lorge, Vicomte de Durfort",6000000037405748100,Q130648477,Hélène Marie Augustine Isabelle de Durfort-Civrac de Lorge
6000000037405335422,Q113532898,mother,Antoinette Louise Marie Victoire de Riquet de Caraman,Antoinette de Riquet de Caraman,6000000037405748100,Q130648477,Hélène Marie Augustine Isabelle de Durfort-Civrac de Lorge
6000000037591065886,Q45429732,mother,,Wu Shi,6000000037591073857,Q15936430,
6000000037849783095,Q75766358,mother,Paolina Pepoli,Paolina Pepoli,6000000037851787934,Q75801167,Giovanna (Gianna) Mosti Estense Trotti
6000000037849786015,Q75801094,father,Gian Mauro Zucchini Solimei,Conte Gian-Mauro Zucchini-Solimei,6000000037849014782,Q75801098,Giuseppe Gioacchino Zucchini Solimei
6000000037870058649,Q65798617,mother,,Wang Shi,6000000037870028817,Q45360422,
6000000037894979022,Q5732911,father,Edvard Fleetwood,Edvard Fleetwood,6000000029447068972,Q5732919,Folke Fredrik Fleetwood
6000000038046867833,Q15927765,father,,Fan Zhen,6000000038046765960,Q45361112,
6000000038071402594,Q11091459,father,,Zeng Xiaoxu,6000000074704393061,Q45400345,
6000000038092078850,Q121009276,mother,Barbara-Wasylisa Vasilisa Sapieha,,6000000001407495086,Q66660290,Helena Wołłowicz (podskarbianka Litewska)
6000000038225013563,Q45421845,father,,Lu Yuanzhe,6000000075401230155,Q45421837,
6000000038329918858,Q3427188,mother,Renée de Savoie,Renée of Savoy-Tende,6000000038327129547,Q127939694,Jacques le Paillard d’Urfé h. własnego
6000000038518148094,Q16629679,father,,Miron Velyaminov-Zernov,6000000091185219010,Q126002934,
6000000039488754979,Q76154265,father,Bledri ap Rhys,Bledri 'Latimer' ap Cydifor,6000000039488819945,Q76154269,Rhys ap Bledri
6000000039890480371,Q110611860,mother,Wife of Huoching der Alemannen,NN,6000000005588774140,Q735704,Hnabi Nebi Duke of Alamannia
6000000040347695603,Q5344166,father,Edward Littleton,Edward Littleton,6000000007344666350,Q75599939,Jane Lyttleton
6000000041109411249,Q1073680,father,"Gelo of Syracuse II., Co-King of Syracuse XVI (until 216 BC)","Gelo, son of Hiero II",6000000041110756434,Q5659199,Harmonia of Syracuse
6000000041134790552,Q112607049,mother,2nd Wife of John Hyrcanus I Hasmonean,NN,6000000012136439392,Q319107,Alexander Jannaeus Hasmonean King and High Priest
6000000041178118628,Q12284962,mother,NN (Wife of Publius Licinius Crassus),Licinia,6000000002188289146,Q715499,Publius Licinius Crassus Dives Mucianus
6000000041215742425,Q453860,father,Publius Cornelius Scipio Nasica,Publius Cornelius Scipio Nasica,6000000001412384166,Q503320,Publius Cornelius Scipio Nasica Corculum
6000000041216713127,Q24238356,mother,NN (Wife of Lucius Cornelius Scipio),unknown,6000000012693598635,Q316475,Gnaeus Cornelius Scipio Calvus Consul (222 BC)
6000000041261225338,Q235090,mother,Julia Avita Mamaea Mamaea,Julia Avita Mamaea,6000000035213405854,Q1769,Marcus Aurelius Severus Alexander Augustus
6000000041303323820,Q12271359,mother,Terentia Albia Albia,Albia Terentia,6000000006858145415,Q1416,Marcus Salvius Otho Caesar Augustus
6000000041303413447,Q432416,father,Lucius Salvius Otho Suffect Consul,Lucius Salvius Otho,6000000006858145415,Q1416,Marcus Salvius Otho Caesar Augustus
6000000041323710647,Q3656115,father,Servius Sulpicius Galba,Gaius Sulpicius Galba,6000000017547294993,Q1414,Servius Sulpicius Galba Caesar Augustus
6000000041324037053,Q463027,father,Quintus Lutatius Catulus,Quintus Lutatius Catulus Capitolinus,6000000041324158985,Q108667666,NN (Daughter of Quintus Lutatius Catulus)
6000000041325754478,Q1436,father,Pertinax,Pertinax,6000000041395903907,Q108479581,NN (Daughter of Publius Helvius Pertinax)
6000000042039494860,Q365840,father,Lucius Calpurnius Piso Caesoninus,Lucius Calpurnius Piso Caesoninus,6000000042037002594,Q235627,Lucia Calpunia Piso Caesia
6000000042179962000,Q128598522,father,Gnaeus Cornelius Scipio,Gnaeus Cornelius Scipio,6000000042171376049,Q374630,Lucius Cornelius Scipio Barbatus Consul of the Roman Republic
6000000042180555030,Q1243849,father,Quintus Servilius Caepio,Quintus Servilius Caepio,6000000027323522634,Q463000,"Quintus Servilius Caepio the Elder, Consul (106 BCE)"
6000000042187958759,Q75767660,father,Eugene Louis Michel Joachim Napoleon Murat,Prince Eugène Louis Michel Joachim Murat,6000000008232161554,Q75392752,Pierre Eugène Louis Michel Joachim Napoléon Murat
6000000042679829050,Q127270540,mother,Elisabeth Eleonora Engström,Elisabeth Eleonora of Engström,6000000017591610274,Q21047343,Samuel Godenius
6000000042925560789,Q45401872,father,,Wang Gui,6000000074758952105,Q45424271,
6000000043909684867,Q114495974,mother,Wife of Godegisel,Flora,6000000002187665802,Q52995,Gunderic
6000000044042275379,Q108838549,father,Patricius,Patricius,6000000019475504121,Q8018,Aurelius Augustinus Hipponensis Patricius
6000000044042894865,Q234689,mother,Saint Monica,Monica of Hippo,6000000019475504121,Q8018,Aurelius Augustinus Hipponensis Patricius
6000000044149916186,Q136277016,mother,Louise Henriette Mathilde Mathilde de Rochechouart-Mortemart,Mathilde de Rochechouart de Mortemart,6000000028938243216,Q123255012,Anne Aimée Victurnienne Gabrielle de La Guiche
6000000044717009944,Q55855621,father,Johann Georg von Maltzahn Freiherr zu Wartenberg und Penzlin,Johann Georg Freiherr von Maltzan,6000000054874009843,Q116181007,Josepha Caroline von Maltzahn Freiin zu Wartenberg und Penzlin
6000000045048040832,Q4391229,father,,Zeng Bu,6000000038132412998,Q22098557,
6000000045171401876,Q5894743,father,Herbrand Vigbrandsson,Herbrand Vigbrandsson,6000000004081783364,Q1772605,Harald Rödskägg Herbrandsson king of Agder
6000000046119152372,Q58429579,father,Mikita,Mikita,6000000014059056203,Q58429363,Motiejus Holovčinskis h. Gulbė Kunigaikštis
6000000046631331005,Q75879936,mother,Marion Julia Schiff,Marion Julia Schiff,6000000011450473927,Q1681078,James Meyer Sassoon
6000000047131673001,Q1606000,father,Robert Henri Henri Henri-Robert,Henri-Robert,6000000047126985075,Q15971665,Jeanne Anne Henri-Robert
6000000047578307997,Q116468874,father,Jacques (Jakob) Félix,Jacob Félix,6000000006231768015,Q267985,Élisabeth Rachel Félix
6000000047578525833,Q116468876,mother,Esther Thérèse Hayer,Esther Hayer,6000000006231768015,Q267985,Élisabeth Rachel Félix
6000000048523519546,Q26197864,father,,Liu Shi,6000000075345887127,Q26197866,
6000000048525631295,Q10454303,father,,Dou Dan,6000000075369217837,Q45474627,
6000000048539962128,Q15727085,mother,Tinatin Gurieli queen consort of Kakheti,Tinatin Gurieli,6000000048540045083,Q2382227,
6000000049629524856,Q45363950,mother,,Han Shi,6000000074370904898,Q45491955,
6000000049953892186,Q115585926,mother,Sawako Maeda,Sawako Konoe,6000000049953991156,Q315594,Fumimaro Konoe
