round	geni_id	fs_id	slot	method	from_geni	from_fs_id	evidence
15	6000000015433660745	97YV-NZC	father	solo	6000000004533384572	GY3P-Q7C	position
15	6000000016910949927	MZ7S-1T3	spouse	name	6000000012419080039	MZ7S-1PJ	shared: guri
15	6000000018249437000	LN8R-FD5	spouse	solo	6000000010452530350	GTYJ-KZC	position
15	6000000018605137932	LH7L-147	father	solo	6000000169028281904	L9CN-Z9T	position
15	6000000019001331243	PSCX-B5N	mother	solo	6000000003175010287	L4KV-BV2	position
15	6000000019657535102	LHKN-1XF	mother	solo	6000000001169321712	LHKN-BGZ	position
15	6000000019765220529	M5FM-J8T	spouse	solo	6000000001838588451	LM1T-V3L	position
15	6000000020224931882	PSWX-QT6	father	solo	6000000020224885001	GFKZ-84L	position
15	6000000020290717995	KF5Y-932	child	date	6000000005607500970	LQ5D-RNN	born 1799 vs 1799
15	6000000021064458752	L7BN-FBV	child	date	6000000003492057430	L44J-62G	born 1679 vs 1679
15	6000000023673463047	MFN3-2WJ	child	date	6000000008130955054	K2S7-73R	born 1803 vs 1803
15	6000000024377393024	MFLD-YTZ	spouse	name	6000000004160546578	MFLD-YRY	shared: siri
15	6000000024449476440	41CQ-FDS	spouse	solo	6000000001480592555	MZ73-HP7	position
15	6000000024557411007	G273-HNQ	mother	solo	5690247282990078168	GX8T-8LF	position
15	6000000024785933116	K86J-Q4N	child	date	6000000003094932060	KL4G-9CW	born 1623 vs 1623
15	6000000024790516519	KC7K-X47	spouse	date	6000000010382626881	L4MM-V1W	born 1673 vs 1673
15	6000000025001800565	LZPC-FPS	father	solo	6000000051843671822	LZ6R-C9T	position
15	6000000025539059750	KJ7B-YXW	child	date	6000000005609488636	KNNX-PMZ	born 1622 vs 1622
15	6000000026191425197	LH35-5L5	mother	solo	6000000003646023820	KV29-4YV	position
15	6000000026243111851	P3MS-XQ8	spouse	date	6000000026243029916	M61L-58C	born 1697 vs 1697
15	6000000026339649223	L7LP-2S5	spouse	solo	6000000026338828602	L7LP-KTT	position
15	6000000026813221701	P952-WH8	mother	solo	6000000003770454437	GMF1-WFJ	position
15	6000000026813399187	GQML-6MQ	father	solo	6000000003770454437	GMF1-WFJ	position
15	6000000027668939652	MDM1-526	child	name	6000000003492037652	L443-J5R	shared: karen
15	6000000027669499763	MDM1-5VP	child	name	6000000003492037652	L443-J5R	shared: maren
15	6000000027669544482	MD9M-LGZ	child	name	6000000003492037652	L443-J5R	shared: ranveig
15	6000000028614019021	L719-151	child	name	6000000003173346398	KLY7-F24	shared: lunde
15	6000000029066211365	LCXP-4KZ	child	date	6000000028802217207	LCF9-VSX	born 930 vs 930
15	6000000030026594074	LZ6R-HTY	mother	solo	6000000051843671822	LZ6R-C9T	position
15	6000000030729724242	L85T-T32	child	date	6000000002301685738	LCRV-JH6	born 1649 vs 1649
15	6000000030876120040	LV8J-ZSK	mother	solo	6000000003376377487	27DS-T27	position
15	6000000031037088465	LRR3-Z2L	child	date	6000000007348780515	GJL7-SS2	born 1160 vs 1160
15	6000000031559996425	KLB4-NZ7	spouse	solo	6000000004885913684	L74K-R5L	position
15	6000000034235811987	LCXP-Z4K	mother	solo	6000000028802217207	LCF9-VSX	position
15	6000000034364089225	LDPK-YX9	father	solo	6000000025741343941	LWVM-HJG	position
15	6000000035161832096	2CMM-BNT	spouse	name	6000000005168874441	GQRX-H7T	shared: hamre
15	6000000035558550886	LCT9-M5Q	spouse	solo	6000000028854219893	LCT9-MBR	position
15	6000000041369850887	LCPD-6C9	mother	solo	6000000003645797682	GZCS-P6P	position
15	6000000042388767083	GFK2-MNF	spouse	solo	6000000008777767805	GFK2-DHG	position
15	6000000051740891918	L78B-YF4	child	date	6000000176834635865	G6GX-VCQ	born 1663 vs 1663
15	6000000054113815921	L43Q-FBN	spouse	solo	6000000054114007852	KWJJ-5XN	position
15	6000000054113945021	9K8P-XSL	spouse	solo	6000000054114135874	KP4Q-MH9	position
15	6000000054114556833	9K4N-SRJ	spouse	solo	6000000054114505856	KVL9-GBJ	position
15	6000000054367781884	L7T5-HXQ	spouse	date	6000000005609304557	L7T5-H61	born 1659 vs 1659
15	6000000063293174099	GY3G-CKM	mother	solo	6000000063292148850	L4J2-99S	position
15	6000000064330556089	2ZS6-MKX	spouse	solo	6000000064331457840	LCD2-RRY	position
15	6000000073637952156	PWVP-9JN	mother	solo	6000000003140127923	P9CG-77B	position
15	6000000078244659117	MSSQ-VXM	child	date	6000000004533384839	2CY3-1F6	born 898 vs 898
15	6000000078310485088	KH63-QBM	child	solo	6000000009589143187	LBBS-3S3	position
15	6000000078345268902	PQ6C-PG9	father	solo	6000000028802281978	GYQ7-KP1	position
15	6000000078345943892	LC72-SF5	mother	solo	6000000028802281978	GYQ7-KP1	position
15	6000000078399792905	LDR1-X2S	child	name	6000000051843671822	LZ6R-C9T	shared: steinólfsson
15	6000000078672340890	LZ87-T1S	spouse	name	6000000150605016950	LWS9-K8K	shared: eli,ådnesdatter
15	6000000082494627220	KHYL-YBY	mother	solo	6000000002188563115	GLJB-7MY	position
15	6000000087606337944	L44J-DRQ	spouse	solo	6000000006776171804	L44J-DZ8	position
15	6000000096540646637	LJTL-3XZ	spouse	solo	6000000096545439878	LJTL-3J7	position
15	6000000105955495110	GBB9-PW2	mother	solo	6000000227893666846	GC9J-82H	position
15	6000000105956468838	GBB9-JK1	father	solo	6000000227893666846	GC9J-82H	position
15	6000000110214650859	L71G-PCL	child	name	6000000002430031239	L71G-PZH	shared: knutson
15	6000000110802856938	K2MF-BLB	spouse	date	6000000005608880687	MFJK-ZY3	born 1667 vs 1667
15	6000000116684032822	M2VZ-FR9	spouse	name	6000000150605016950	LWS9-K8K	shared: anna,antoniusdatter,vigre
15	6000000131444594933	KZBS-S72	child	date	6000000005607500970	LQ5D-RNN	born 1796 vs 1796
15	6000000131445464821	K81J-5WH	child	date	6000000005607500970	LQ5D-RNN	born 1803 vs 1803
15	6000000148720888998	L4Y7-ZV4	spouse	solo	6000000148721752880	L4Y7-ZKQ	position
15	6000000150604496353	LCZL-WKN	child	date	6000000005607500970	LQ5D-RNN	born 1809 vs 1809
15	6000000150604496471	MFFN-QFG	child	date	6000000005607500970	LQ5D-RNN	born 1814 vs 1814
15	6000000150604589119	L7FY-VN6	spouse	solo	6000000005606983749	L7FY-VZR	position
15	6000000150925441929	L4M5-6Z4	child	date	309752110320008250	KCCF-2LR	born 1583 vs 1583
15	6000000156623095888	LZPG-QQC	mother	solo	6000000156623163846	K8R1-VJ5	position
15	6000000156623852821	LZPG-QSG	father	solo	6000000156623163846	K8R1-VJ5	position
15	6000000169024579916	L7ND-FFV	spouse	solo	6000000150599114073	L7ND-FFX	position
15	6000000175693875867	LHQK-962	spouse	solo	6000000002049927840	LHNB-3SN	position
15	6000000176834137858	2ZPB-C9G	spouse	solo	6000000176834635865	G6GX-VCQ	position
15	6000000177538127841	PSXV-9P9	child	solo	6000000134926929842	KJ5C-LNQ	position
15	6000000177942896916	97ZG-SZP	father	solo	6000000005609202986	9WYG-BM6	position
15	6000000177943737861	9WYG-TFX	father	solo	6000000177483445826	LW3Q-9KD	position
15	6000000177944182822	L2H3-SQW	father	solo	6000000058332290473	KJ5C-LZY	position
15	6000000177944780872	GPTV-635	father	solo	6000000003820973890	9KMF-Y6J	position
15	6000000177945829854	L8TV-5N3	mother	solo	6000000007450145866	MLQS-PSV	position
15	6000000194934774831	GSJC-RTB	spouse	solo	6000000003095034654	KLQS-QWR	position
15	6000000196293224881	G76N-M2K	spouse	solo	6000000003827477151	27SB-TZC	position
15	6000000196924622856	K8F8-JWX	spouse	solo	6000000005607304525	9KSL-GJN	position
15	6000000198905481821	LW6T-P4P	spouse	date	6000000198905329855	LW6T-PQS	born 1663 vs 1663
15	6000000220890378823	LZ6Q-XKT	father	solo	6000000002561941844	LZYC-94F	position
15	6000000224858237922	GN87-8YG	spouse	date	6000000000770043075	GFTD-YTQ	born 1210 vs 1210
15	6000000225003056918	LVB9-KYZ	father	solo	6000000225003156855	LVB9-K54	position
15	6000000225017514843	GNLG-Z9H	mother	solo	6000000225003394876	GNLG-7RR	position
15	6000000225017570844	GNLG-3PW	father	solo	6000000225003394876	GNLG-7RR	position
15	6000000227419960944	KZMX-7CD	spouse	solo	6000000227419959865	KHS6-BP6	position
15	6000000227891345614	GMX9-5PS	father	solo	6000000227892148516	9J3R-7XD	position
15	6000000227891345619	GMX9-1ML	mother	solo	6000000227892148516	9J3R-7XD	position
16	304903496180002973	LC72-93T	spouse	solo	304904364980001401	LCXP-ZWT	position
16	358372511300011904	GSNG-Z6F	child	date	6000000002811486315	PS66-14R	born 1238 vs 1238
16	4320857407310022246	PM5R-13J	mother	solo	6000000004533274904	GL84-T4W	position
16	4427946783920127689	LC75-1M8	father	solo	6000000002539695280	LHX9-4V5	position
16	4680532417320039594	2QK8-22Z	spouse	solo	6000000003027094689	MFF6-8LN	position
16	5539547025070089211	LB6D-K9V	spouse	solo	5539547008520089205	LB6D-D61	position
16	6000000000112130519	GVFN-KMW	mother	solo	6000000006727897985	KH83-P9J	position
16	6000000000172085991	LBZF-LDQ	spouse	solo	6000000000172087002	LBZF-PVM	position
16	6000000000172352268	L2Y1-TGF	father	solo	6000000000172352217	L2Y1-TLB	position
16	6000000000172352279	L2TY-9YB	mother	solo	6000000000172352217	L2Y1-TLB	position
16	6000000000201242053	L7G1-2JH	spouse	solo	6000000001838736553	LH2D-YRK	position
16	6000000000300896853	LVDK-9M6	father	solo	6000000001506763855	LH7K-L6Y	position
16	6000000000334477469	99QR-8FP	father	solo	6000000006727897985	KH83-P9J	position
16	6000000000690814897	LY4J-JJV	father	solo	6000000006809331942	LZYC-94V	position
16	6000000000873947684	LZ8M-RG2	child	date	6000000001506883754	LCPH-4Y1	born 1571 vs 1571
16	6000000001046112243	LZ6G-LJ7	father	solo	6000000001046097064	MJ25-9PK	position
16	6000000001169090995	KHVC-XF7	father	solo	6000000003095089978	K4RD-8DT	position
16	6000000001169091005	LHBY-FRQ	spouse	date	6000000003701757499	KHPZ-VCH	born 1470 vs 1470
16	6000000001169130795	PF68-N12	father	solo	6000000026191425197	LH35-5L5	position
16	6000000001169154976	PF6Z-DLB	mother	solo	6000000026191425197	LH35-5L5	position
16	6000000001169157120	LBBD-Z86	mother	solo	6000000003820973008	LH35-5LS	position
16	6000000001169186893	GNWQ-J48	mother	solo	6000000025001800565	LZPC-FPS	position
16	6000000001169186902	GGBQ-FNL	father	solo	6000000001169186947	L1CX-8DB	position
16	6000000001169235035	GY3G-SSF	father	solo	6000000001169235042	GYQX-YPW	position
16	6000000001169345035	KVG7-T27	father	solo	6000000003422289517	LZVZ-J7S	position
16	6000000001209109374	LH74-8RJ	child	solo	6000000001209100724	G1M3-4R5	position
16	6000000001209115547	P3LT-DRD	father	solo	6000000001209100724	G1M3-4R5	position
16	6000000001412951818	GZR3-67F	father	solo	6000000003827429610	GL8C-H1C	position
16	6000000001412951827	G6TV-9CR	mother	solo	6000000003827429610	GL8C-H1C	position
16	6000000001504702150	G6HN-5ZZ	spouse	date	6000000007328816531	P37L-DX9	born 1287 vs 1287
16	6000000001507197434	LMFL-R5B	child	date	6000000001506883754	LCPH-4Y1	born 1562 vs 1562
16	6000000001507242119	G81S-QK5	child	date	6000000001506883754	LCPH-4Y1	born 1569 vs 1569
16	6000000001507251279	KV2D-STQ	child	date	6000000001506883754	LCPH-4Y1	born 1565 vs 1565
16	6000000001507257018	9V4C-F6J	child	date	6000000001506883754	LCPH-4Y1	born 1560 vs 1560
16	6000000001529237435	P9MQ-59Z	father	solo	6000000001507025206	MPJZ-SCW	position
16	6000000001541142366	P381-SXY	child	date	6000000001169296802	GY35-TD5	born 1418 vs 1418
16	6000000001770213996	G3T1-1ZL	child	date	6000000001169235042	GYQX-YPW	born 1512 vs 1512
16	6000000001838841440	PFHT-YQH	spouse	solo	6000000001838633478	LM1T-VF4	position
16	6000000002135367903	KH5L-XVR	mother	solo	6000000000535403717	LZ1V-KQC	position
16	6000000002188290816	2S35-D1M	child	date	6000000004533196008	G7XG-6WC	born 1177 vs 1177
16	6000000002188292170	PFPY-576	mother	solo	6000000004533196008	G7XG-6WC	position
16	6000000002335691821	LQ5Z-ZCJ	spouse	solo	6000000002335691829	LKWS-ZVQ	position
16	6000000002340583078	LHKN-BNX	mother	solo	6000000005609458561	LZ46-WYM	position
16	6000000002379519039	LB9X-BD8	child	date	6000000000691011587	LZYC-94K	born 1500 vs 1500
16	6000000002382321267	L7JC-VCL	spouse	solo	6000000005609239057	LZGM-J8C	position
16	6000000002390952251	LCQ8-V7N	spouse	date	6000000002390794792	L8W8-TJ4	born 1570 vs 1572
16	6000000002390972936	P9JT-R3Z	father	solo	6000000002391120029	G25B-836	position
16	6000000002391043188	G1PQ-YXP	father	solo	6000000002425194953	LTWN-PBF	position
16	6000000002416344770	L6XY-Q2C	mother	solo	6000000014510810755	GLFS-KJR	position
16	6000000002416554006	L6Y7-Z1Z	father	solo	6000000014510810755	GLFS-KJR	position
16	6000000002452584590	LHDT-L25	child	name	6000000003701757499	KHPZ-VCH	shared: talgje,tore
16	6000000002509147232	KVJR-HSF	child	date	6000000003827711942	273M-LCG	born 1268 vs 1268
16	6000000002509147246	KVJR-HQW	child	date	6000000003827711942	273M-LCG	born 1270 vs 1270
16	6000000002736436507	KNV7-49K	spouse	solo	6000000002736463408	KNV7-4SS	position
16	6000000002801145781	LHN9-L2R	child	date	6000000002801145810	MVC3-MW6	born 1625 vs 1625
16	6000000002808678019	MFZZ-4PD	child	date	6000000005609338004	LRT7-2PT	born 1719 vs 1719
16	6000000002847155262	LT5G-2MD	child	solo	6000000177538127841	PSXV-9P9	position
16	6000000002892972159	GY3P-VNM	father	solo	6000000015433660745	97YV-NZC	position
16	6000000003094925265	KL4L-T7C	child	date	3968215	LH31-Y1W	born 1589 vs 1589
16	6000000003094941811	L78X-SDP	spouse	solo	5614407527610075591	L78X-S6S	position
16	6000000003094956687	LC8G-LYH	child	name	6000000007581489469	K2S7-7CM	shared: jorine
16	6000000003094982233	KVL6-KPT	child	date	6000000006171302672	GZXC-F1Z	born 1592 vs 1592
16	6000000003095033196	L71B-LM8	spouse	solo	6000000005606976501	L71B-KZK	position
16	6000000003095034721	LHQZ-JNC	spouse	solo	6000000003095034712	LHQZ-JJJ	position
16	6000000003095071556	KP4Q-V6T	spouse	solo	6000000003095166626	LH31-TND	position
16	6000000003095071794	L434-CT1	spouse	solo	6000000007534886487	L434-CTN	position
16	6000000003095226705	KFGX-MJD	spouse	date	6000000005607387344	L1L9-ZQF	born 1799 vs 1799
16	6000000003102295068	LHKN-1SP	father	solo	6000000003102253400	MTRG-VTK	position
16	6000000003140415812	LC7W-2WM	spouse	solo	6000000001169296802	GY35-TD5	position
16	6000000003141759326	LHFV-1XF	child	date	6000000003043516236	L7TY-XN6	born 1660 vs 1660
16	6000000003146963469	KP3V-8XM	father	solo	6000000000535403717	LZ1V-KQC	position
16	6000000003194402153	GLFS-3PD	spouse	solo	6000000005609418377	LHQ3-SDX	position
16	6000000003232696806	GB7S-PBZ	child	date	6000000014511177484	L6FH-NJS	born 1551 vs 1551
16	6000000003232730389	P7DH-4L5	child	date	6000000014511177484	L6FH-NJS	born 1545 vs 1545
16	6000000003273015668	L713-X9D	child	date	6000000007012742542	LHCY-C5F	born 1719 vs 1719
16	6000000003381327914	LHVN-F18	spouse	solo	6000000003381449888	KLY7-XYG	position
16	6000000003388846130	LW9M-JTR	mother	solo	6000000002492037845	G4GF-BQL	position
16	6000000003492057793	LJJ7-CTL	spouse	name	6000000003095071445	2BWQ-6NG	shared: kirsten,pedersdatter
16	6000000003493393808	L71T-B5T	spouse	solo	6000000150925441929	L4M5-6Z4	position
16	6000000003645672860	G51Y-P13	mother	solo	6000000001169186947	L1CX-8DB	position
16	6000000003645772822	G2HV-16Q	child	date	6000000002811486315	PS66-14R	born 1240 vs 1240
16	6000000003710426905	947V-N69	spouse	solo	6000000009247039240	G156-TLN	position
16	6000000003733359729	LBZF-LXN	father	solo	6000000000172087002	LBZF-PVM	position
16	6000000003820973016	KV29-4B3	father	solo	6000000003820973008	LH35-5LS	position
16	6000000003822845729	KLGX-3MF	spouse	solo	6000000003823025083	KLGX-SR3	position
16	6000000003827409293	GXSR-6NR	spouse	solo	6000000003827368233	G2N3-K1W	position
16	6000000003827464791	GLFD-ZP6	father	solo	6000000003827464785	GL9X-GT7	position
16	6000000003827611732	2S3R-F8S	father	solo	6000000004533196977	KJC5-W64	position
16	6000000003827624498	K8XW-8DS	mother	solo	6000000003827477236	LZDT-PM1	position
16	6000000003827624504	GXQJ-GXL	father	solo	6000000003827477236	LZDT-PM1	position
16	6000000003827661539	GHFG-YJP	father	solo	6000000004533274904	GL84-T4W	position
16	6000000003827703248	L7GX-SSM	child	solo	6000000004533274904	GL84-T4W	position
16	6000000003827711948	G6WQ-6MB	spouse	name	6000000003827711942	273M-LCG	shared: cuijk,jan
16	6000000004066243871	LYJ8-QVC	father	solo	6000000003889008011	GQ7F-H81	position
16	6000000004160546059	GQ52-6QH	father	solo	6000000002550093392	L7J1-DDT	position
16	6000000004214172466	LHKN-BNZ	spouse	solo	6000000002330980548	L85T-5HN	position
16	6000000004368884124	L7GQ-ZZF	mother	solo	6000000002539695280	LHX9-4V5	position
16	6000000004533200008	G3WJ-W2J	father	solo	6000000004533200033	2S3P-YT7	position
16	6000000004533205242	P3BM-KFX	mother	solo	6000000003827464785	GL9X-GT7	position
16	6000000004533274825	G68L-5NC	father	solo	6000000004533274806	GKST-91P	position
16	6000000004533274832	G68L-TQ4	mother	solo	6000000004533274806	GKST-91P	position
16	6000000004661334980	GGZJ-STV	mother	solo	6000000000172087002	LBZF-PVM	position
16	6000000005021157137	LWLH-RV4	mother	solo	6000000005020755792	KZ9N-R8J	position
16	6000000005021180024	GFMK-LQX	father	solo	6000000005020755792	KZ9N-R8J	position
16	6000000005021568071	GNMF-PT9	child	name	6000000005021544103	L47P-4Z7	shared: ljøde
16	6000000005166891980	9HG8-SSG	spouse	name	6000000004985721617	9HG8-SSN	shared: anundsdotter,helga
16	6000000005167747115	M99X-GQN	spouse	name	6000000004985721617	9HG8-SSN	shared: färla,ingegärd,karlsdotter
16	6000000005573764914	MS87-LPM	spouse	date	6000000005573764918	KH79-VGN	born 1700 vs 1699
16	6000000005589968323	PZBZ-VQD	child	name	6000000001507060141	LCQ8-BB5	shared: jensdatter,kirsten
16	6000000005606873431	GK4Q-8NT	spouse	solo	6000000003491940871	GK47-C48	position
16	6000000005606916439	L7T5-HQ9	mother	solo	6000000054367781884	L7T5-HXQ	position
16	6000000005606916447	LHDQ-4QB	father	solo	6000000054367781884	L7T5-HXQ	position
16	6000000005606994879	2QB1-737	spouse	solo	6000000009144190652	2QB1-79K	position
16	6000000005607073098	KF5L-4G8	child	name	6000000007581489469	K2S7-7CM	shared: peder
16	6000000005607089104	26DL-44F	child	date	6000000000172087002	LBZF-PVM	born 1622 vs 1622
16	6000000005607160658	LC8G-27H	spouse	solo	6000000010527846338	LC8G-2D9	position
16	6000000005607349830	G6TT-3NX	child	name	6000000002391120029	G25B-836	shared: søren
16	6000000005607400591	LRDB-7YX	spouse	solo	6000000005606994835	2QPY-434	position
16	6000000005609202497	LH8Y-JJN	child	date	6000000005608888878	LHDM-GF7	born 1681 vs 1681
16	6000000005609211750	L7LD-4XZ	spouse	solo	6000000005609211741	KJP2-7X1	position
16	6000000005609223166	MYBX-9SP	spouse	date	6000000005573764918	KH79-VGN	born 1722 vs 1722
16	6000000005609256287	L4TH-V12	spouse	solo	6000000030729724242	L85T-T32	position
16	6000000005609307039	GFGZ-SGJ	spouse	solo	6000000005609307030	GFGZ-7F3	position
16	6000000005609338878	MF86-KH1	child	date	6000000005609338004	LRT7-2PT	born 1713 vs 1713
16	6000000005609384919	GHH7-DTG	mother	solo	6000000001209100724	G1M3-4R5	position
16	6000000005609463773	L4YB-THF	spouse	solo	6000000008860478214	L4WN-G91	position
16	6000000005609508628	LCV9-GGZ	father	solo	6000000012734562056	LQRM-W47	position
16	6000000005609529475	LCVG-LV9	spouse	solo	6000000003491998017	LCVG-LNR	position
16	6000000005609552059	LQ5W-GDB	spouse	solo	6000000005609552049	LQ5W-GC5	position
16	6000000005609575150	LHQZ-N5W	child	name	6000000007980957583	L443-J7C	shared: tormod
16	6000000005609581291	L7FS-BTK	child	date	6000000005608888878	LHDM-GF7	born 1669 vs 1669
16	6000000005794732228	LW1Y-Y32	father	solo	6000000001169235574	LZYC-931	position
16	6000000005795660728	LQ5H-ZWL	spouse	solo	6000000005608909823	LQ5H-C54	position
16	6000000005924773834	GYQQ-K1Z	spouse	solo	6000000005925059042	GYQ7-R2M	position
16	6000000006171242074	KVG7-TWG	mother	solo	6000000003095089978	K4RD-8DT	position
16	6000000006776171287	KL6Z-JVM	spouse	solo	6000000006776171295	GDB3-R22	position
16	6000000006835094016	LHQ4-C3T	father	solo	6000000005609325974	GNMS-K9L	position
16	6000000006878953668	MFZ6-TY7	spouse	date	6000000006879779358	244T-9PN	born 1718 vs 1718
