qid	geni_id	en_label	en_description
Q45701089	6000000075489416838	Yang Jian	Song dynasty person CBDB = 49477
Q45701108		Li June	Tang dynasty person CBDB = 187312
Q45701112	6000000075489349883	Yang Mai	Song dynasty person CBDB = 49478
Q45701116	6000000075607299924	Zhang Ren	Qing dynasty person CBDB = 54638
Q45701133		Li Ruxian	Tang dynasty person CBDB = 187313
Q45701136	6000000075489419827	Yang Mai	Song dynasty person CBDB = 49479
Q45701139	6000000075504139851	Lv Zijue	Qing dynasty person CBDB = 54639
Q45701144		Tang Zuqi	Qing dynasty person CBDB = 75566
Q45701150		Lin Zijian	Song dynasty person CBDB = 133875
Q45701158		Li Pian	Tang dynasty person CBDB = 187314
Q45701162	6000000075488859067	Yang Mai	Song dynasty person (CBDB = 49480)
Q45701164	6000000075607183970	Fang Junyi	Qing dynasty person CBDB = 54640
Q45701182		Li Yu	Tang dynasty person CBDB = 187315
Q45701186	6000000075488412296	Yang Zong	Song dynasty person CBDB = 49481
Q45701192	6000000075502951557	Zhao Yongmo	Qing dynasty person CBDB = 54641
Q45701193	6000000172002926036	Bian Jizu	Qing dynasty person CBDB = 65030
Q45701205		Li Aduan	Tang dynasty person CBDB = 187316
Q45701217	6000000075503835020	Lv Caifu	Qing dynasty person CBDB = 54642
Q45701231		Li Zhiyin	Tang dynasty person CBDB = 187317
Q45701235	6000000075489524822	Yang Jian	Song dynasty person CBDB = 49483
Q45701243	6000000075503833012	Zhou Lian	Qing dynasty person CBDB=54643
Q45701256		Li Rui	person, CBDB = 187318
Q45701260	6000000075489251863	Yang Gao	Song dynasty person CBDB = 49484
Q45701268	6000000075607395954	Lu Shan	Qing dynasty person CBDB = 54644
Q45701281		Li Zhen	person, CBDB = 187319
Q45701285	6000000075488577365	Yang Chong	Song dynasty person CBDB = 49485
Q45701291	6000000075607369909	Zhang Yingchang	Qing dynasty person CBDB = 54645
Q45701304		Li Zhizhang	Tang dynasty person (CBDB = 187320)
Q45701312	6000000075489488842	Yang Hui	Song dynasty person CBDB = 49486
Q45701316	6000000075607366936	Yang Shilian	Qing dynasty person CBDB = 54646
Q45701330		Li Qian	person, CBDB = 187321
Q45701338	6000000075489434853	Yang Zan	Song dynasty person CBDB = 49487
Q45701342	6000000075504050875	Wang Taorong	Qing dynasty person CBDB = 54647
Q45701354		Li Zhiyi	Tang dynasty person CBDB = 187322
Q45701362	6000000075488727315	Yang Yun	Song dynasty person CBDB = 49488
Q45701365	6000000075607490840	Chen Ji	Qing dynasty person CBDB = 54648
Q45701387	6000000075489228947	Yang Hao	Song dynasty person CBDB = 49489
Q45701404		Li Zhirou	Tang dynasty person CBDB = 187324
Q45701410	6000000075488878032	Yang Xiang	Song dynasty person CBDB = 49490
Q45701414	6000000075606950110	Shen Xuelin	Qing dynasty person CBDB = 54650
Q45701428		Li Xun	Tang dynasty person CBDB = 187325
Q45701434	6000000075488850105	Yang Zixiang	Song dynasty person CBDB = 49491
Q45701446	6000000075504101905	Wu Shiren	Qing dynasty person CBDB = 54652
Q45701453		Li Jun	Tang dynasty person CBDB = 187326
Q45701461	6000000075489318905	Yang Zimo	Song dynasty person CBDB = 49492
Q45701477		Li Shaowei	person, CBDB = 187327
Q45701487	6000000075488227441	Yang Jingliang	Song dynasty person CBDB = 49494
Q45701494	6000000075504076854	Li Shiye	Qing dynasty person CBDB = 54655
Q45701499		Li Xiaojia	Tang dynasty person CBDB = 187328
Q45701510	6000000075489544822	Yang Daguang	Song dynasty person CBDB = 49495
Q45701518	6000000075607538875	Chen Qinghan	Qing dynasty person CBDB=54656
Q45701523		Li Qingjiang	Tang dynasty person CBDB = 187329
Q45701534	6000000075488793193	Yang Daquan	Song dynasty person CBDB = 49497
Q45701541	6000000075503607202	Ding Pei	Qing dynasty person CBDB = 54657
Q45701546		Li Wanqian	Tang dynasty person CBDB = 187330
Q45701558	6000000075489114036	Yang Daming	Song dynasty person CBDB = 49498
Q45701566	6000000075502413797	Shuai Hanjie	Qing dynasty person CBDB = 54658
Q45701571		Li Gaoyan	Tang dynasty person CBDB = 187331
Q45701584	6000000074768605859	Yang Lin	Song dynasty person CBDB = 49499
Q45701590	6000000075607153099	Chen Qingzi	Qing dynasty person CBDB = 54659
Q45701595		Li Chengtan	Tang dynasty person CBDB = 187332
Q45701605	6000000075489197973	Yang Wenzhong	Song dynasty person CBDB=49500
Q45701613	6000000075503202472	Wei Wenying	Qing dynasty person CBDB = 54660
Q45701619		Li Fangyuan	Tang dynasty person CBDB = 187333
Q45701629	6000000075488554279	Yang Wenxu	Song dynasty person CBDB = 49501
Q45701641		Li Jincheng	Tang dynasty person CBDB = 187334
Q45701653	6000000075488605165	Yang Wenju	Song dynasty person CBDB=49502
Q45701660	6000000075504015944	Shuai Jiaxiang	Qing dynasty person CBDB = 54662
Q45701664		Li Jiong	Tang dynasty person CBDB = 187335
Q45701675	6000000075488466281	Yang Yuanding	Song dynasty person CBDB = 49503
Q45701683	6000000075606751244	Yao Fuzeng	Qing dynasty person CBDB = 54664
Q45701687		Li Gu	Tang dynasty person CBDB = 187336
Q45701706	6000000075504200834	Shen Minyuan	Qing dynasty person CBDB=54665
Q45701710		Li Suicheng	Tang dynasty person CBDB = 187337
Q45701730	6000000075488271469	Yang Tianni	Song dynasty person CBDB=49505
Q45701731	6000000075503630172	Zhou Jiyun	Qing dynasty person CBDB = 54666
Q45701735		Li Mingzhen	Tang dynasty person CBDB = 187338
Q45701752	6000000075504153854	Ji Xianyun	Qing dynasty person CBDB = 54667
Q45701757	6000000075489569822	Yang Youzhi	Song dynasty person CBDB = 49506
Q45701758		Li Chaoxian	Tang dynasty person CBDB = 187339
Q45701775	6000000075607602823	Ji Lanyun	Qing dynasty person CBDB = 54669
Q45701780	6000000075489412893	Yang Youyi	Song dynasty person CBDB = 49507
Q45701798	6000000075503012493	Shuai Huan	Qing dynasty person CBDB = 54670
Q45701801	6000000031975555240	Ye Shenwan	Qing dynasty person CBDB = 65056
Q45701804	6000000075489400900	Yang Zhonghe	Song dynasty person CBDB = 49508
Q45701822	6000000075607418929	Cao Shenyi	Qing dynasty person CBDB = 54671
Q45701829	6000000075489429884	Yang Riyan	Song dynasty person CBDB = 49509
Q45701856	6000000075489407890	Yang Yungong	Song dynasty person CBDB = 49510
Q45701867	6000000075504106881	Qiu Diyuan	Qing dynasty person CBDB = 54674
Q45701878	6000000075489246988	Yang Jieru	Song dynasty person CBDB = 49511
Q45701889	6000000075503819072	Ji Yilan	Qing dynasty person CBDB=54676
Q45701901	6000000075488591257	Yang Gongjie	Song dynasty person CBDB = 49512
Q45701912	6000000075503717162	Gu Guanglu	Qing dynasty person CBDB = 54677
Q45701924	6000000075489147926	Yang Gongji	Song dynasty person CBDB = 49513
Q45701936	6000000075503801002	Ji Yaoshu	Qing dynasty person CBDB=54678
Q45701947	6000000075489562840	Yang Gongjie	Song dynasty person CBDB = 49514
Q45701958	6000000075503742124	Shuai Wo	Qing dynasty person CBDB = 54679
Q45701968	6000000075489495899	Yang Yongjie	Song dynasty person CBDB = 49515
Q45701979	6000000075607624822	Wang Quande	Qing dynasty person CBDB = 54680
Q45701981		Jin Wentong	Qing dynasty person CBDB = 117972
Q45701991	6000000075488793239	Yang Juqing	Song dynasty person CBDB=49516
Q45702007	6000000075508477026	Li Wenju	person, CBDB = 60002
Q45702012	6000000075489562857	Yang Benran	Song dynasty person CBDB=49517
Q45702021	6000000074784767045	Ai Shu	Yuan dynasty person CBDB = 102096
Q45702023	6000000075504113875	Gong Shizhi	Qing dynasty person CBDB = 54682
Q45702035	6000000075489246995	Yang Shichang	Song dynasty person CBDB=49518
Q45702062	6000000075488877085	Yang Shiyi	Song dynasty person CBDB = 49519
Q45702075	6000000075504003968	Liao Yunjin	Qing dynasty person CBDB = 54686 (1766–1835)
Q45702085	6000000075489592825	Yang Shenzhi	Song dynasty person CBDB = 49520
Q45702098		Liang Dunshu	Qing dynasty person CBDB = 54687
Q45702109	6000000075489183056	Yang Lingwang	Song dynasty person CBDB=49521
Q45702121	6000000075503765094	Liao Jingwen	Qing dynasty person CBDB = 54688
Q45702131	6000000075489105050	Yang Lingwen	Song dynasty person CBDB = 49522
Q45702143	6000000075503861012	Zhu Lingzhu	Qing dynasty person CBDB = 54689
Q45702154	6000000075489597833	Yang Youdu	Song dynasty person CBDB = 49523
Q45702168	6000000075607577858	Huang Benji	Qing dynasty person CBDB = 54690
Q45702179	6000000075489161043	Yang Youyu	Song dynasty person CBDB = 49524
Q45702191	6000000075504159836	Ma Jimu	Qing dynasty person CBDB = 54691
Q45702200	6000000075489546849	Yang Cizheng	Song dynasty person (CBDB = 49525)
Q45702211		Wang Benquan	Qing dynasty person CBDB = 65074
Q45702213	6000000074792140266	Xu Yunlin	Qing dynasty person CBDB=54692
Q45702225	6000000075489560850	Yang Runan	Song dynasty person CBDB = 49526
Q45702235	6000000074792355221	Xu Yunjiang	Qing dynasty person CBDB = 54693
Q45702248	6000000075489390937	Yang Anguo	Song dynasty person CBDB = 49527
Q45702258	6000000075606736201	Huang Wanqiong	Qing dynasty person CBDB = 54694
Q45702269	6000000075489455870	Yang Anguo	Song dynasty person CBDB=49528
Q45702277		He Xie	person, CBDB = 133928
Q45702282	6000000075607628847	Huang Benqi	Qing dynasty person CBDB = 54695
Q45702292	6000000075488782284	Yang Andao	Song dynasty person CBDB = 49529
Q45702297		He Duanli	person, CBDB = 133929
Q45702302	6000000075610496856	Sun Sunyi	Qing dynasty person CBDB = 54696
Q45702314	6000000075489363977	Yang Ancheng	Song dynasty person CBDB = 49530
Q45702319	6000000075426239067	He Ming	Song dynasty person (CBDB = 133930)
Q45702325	6000000075610085114	Xu Naian	Qing dynasty person CBDB = 54697
Q45702338	6000000075489635834	Yang Anjie	Song dynasty person CBDB = 49531
Q45702348	6000000075610418937	Sun Zhenyuan	Qing dynasty person CBDB = 54698
Q45702366		Cao  Duanchen	person, CBDB = 133933
Q45702371	6000000075503961955	Li Canhua	Qing dynasty person CBDB = 54699
Q45702388		Cao  Zhisun	person, CBDB = 133934
Q45702392	6000000075610247998	Gao Di	Qing dynasty person CBDB = 54700
Q45702395	6000000075508827900	Zhang Chunfa	Republic of China person CBDB = 60019
Q45702405	6000000075488728230	Yang Gensun	Song dynasty person (CBDB = 49534)
Q45702409		Cao Gengsun	person, CBDB = 133935
Q45702413	6000000075504140889	Zhou Leqing	Qing dynasty person CBDB = 54701
Q45702427	6000000075489525899	Yang Jilao	Song dynasty person CBDB = 49535
Q45702435	6000000075610457903	Gao Xiumei	Qing dynasty person CBDB = 54702
Q45702450	6000000075488529300	Yang Guangfu	Song dynasty person CBDB = 49536
Q45702459	6000000075503931967	Cao Sidong	Qing dynasty person CBDB = 54703
Q45702475	6000000075489674822	Yang Guangqian	Song dynasty person CBDB = 49537
Q45702498	6000000075489490916	Yang Zizhou	Song dynasty person CBDB = 49538
Q45702500		Chen Yun	person, CBDB = 133939
Q45702508	6000000075503070494	Sun Xilin	Qing dynasty person CBDB = 54706
Q45702520	6000000075489160063	Yang Xianjin	Song dynasty person CBDB = 49539
Q45702522		Chen Yi	person, CBDB = 133940
Q45702554		Pan Chenggui	Qing dynasty person CBDB = 91524
Q45702564		Shi Deyin	Qing dynasty person CBDB = 118002
Q45702572	6000000074769526062	Xu Yangu	Qing dynasty person CBDB = 54709
Q45702584		Lu Qingzi	Ming dynasty person CBDB = 118003
Q45702592	6000000049695306046	Chen Changsheng	Qing dynasty person CBDB = 54711
Q45702634	6000000075610342940	Wang Yu	Qing dynasty person CBDB = 54713
Q45702646		Zhao Lingjun	Qing dynasty person CBDB = 118006
Q45702677	6000000075610346973	Deng Xianhe	Qing dynasty person CBDB=54715
Q45702698	6000000075610410940	Chen Peizhi	Qing dynasty person CBDB = 54716
Q45702719	6000000075503499210	Chen Yudun	Qing dynasty person CBDB = 54717
Q45702740	6000000075610277994	Wang Yun	Qing dynasty person CBDB=54718
Q45702760	6000000075610562867	Chen Meixian	Qing dynasty person CBDB = 54719
Q45702789	6000000075504135890	Lu Shouming	Qing dynasty person CBDB = 54721
Q45702798		Dai Hui	Yuan dynasty person CBDB = 133954
Q45702810	6000000075610464940	Chen Tong	Qing dynasty person CBDB = 54722
Q45702818		Liu Fanrong	Qing dynasty person CBDB = 118015
Q45702831	6000000075504102856	Fan Qiutang	Qing dynasty person CBDB = 54723
Q45702853	6000000075610515877	Tan Guanghu	Qing dynasty person CBDB = 54724
Q45702863		Yang Zhen	Jin dynasty person CBDB = 133957
Q45702876	6000000075504216826	Jiang Hui	Qing dynasty person CBDB = 54725
Q45702888	6000000020989424196	Pan Zunian	Republic of China person CBDB = 91542
Q45702899	6000000075503447250	Sakeda Chongbao	Qing dynasty person CBDB = 54726
Q45702906		Yang Hang	Yuan dynasty person CBDB=133963
Q45702951	6000000075504194881	Liu Shu	Qing dynasty person CBDB = 54730
Q45702999	6000000075503352289	Wu Yunhua	Qing dynasty person CBDB = 54732
Q45703021	6000000075504108862	Lu Zhun	Qing dynasty person CBDB = 54734
Q45703042	6000000075503625181	Dai Jiarui	Qing dynasty person CBDB = 54735
Q45703063	6000000075504237822	Chen  Shiqing	Qing dynasty person CBDB=54736
Q45703084	6000000075503706165	Dai Jiayu	Qing dynasty person CBDB=54737
Q45703104	6000000075504116887	Fu Yinlan	Qing dynasty person CBDB = 54738
Q45703126	6000000075504219863	Guan Yun	Qing dynasty person CBDB = 54739
Q45703147	6000000075504231837	Xue Xian'e	Qing dynasty person CBDB = 54740
Q45703169	6000000075504115901	Guo Peilan	Qing dynasty person CBDB = 54741
Q45703181		Wu Juanjuan	Qing dynasty person CBDB = 118033
Q45703190	6000000075504120880	Guo Zanxian	Qing dynasty person CBDB = 54742
Q45703212	6000000075504147862	Gong Yuchen	person, CBDB = 54743
Q45703234	6000000075610252011	Guo Wangcan	Qing dynasty person CBDB = 54744
Q45703255	6000000075503761094	Li Chenlan	person, CBDB = 54745
Q45703277	6000000075504050922	Guo Youlan	Qing dynasty person CBDB = 54746
Q45703300	6000000075503992967	Wen Xiangxia	person, CBDB = 54747
Q45703322	6000000075610449974	Guo Runyu	Qing dynasty person CBDB = 54748
Q45703342	6000000075504174859	Wang Deli	Qing dynasty person CBDB = 54749
Q45703366	6000000075503488236	Su Yuan	Qing dynasty person CBDB = 54750
Q45703388	6000000075504220835	Wang Jifa	Qing dynasty person CBDB = 54751
Q45703408	6000000075503810198	Cheng Jiajie	Qing dynasty person CBDB = 54752
Q45703418		Ding Huikang	Qing dynasty person CBDB = 70694
Q45703430	6000000075502865645	Feng Danshan	Qing dynasty person CBDB=54753
Q45703431	6000000020989594163	Pan Cengwei	Qing dynasty person CBDB = 91567
Q45703453	6000000075504221870	Yu Yi	Qing dynasty person CBDB = 54754
Q45703454	6000000020989515876	Pan Cengshou	Qing dynasty person CBDB = 91568
Q45703475	6000000075504043960	Yu Qiaoling	Qing dynasty person CBDB = 54755
Q45703500	6000000024998439604	Pan Muxian	Republic of China person CBDB = 91570
Q45703506	6000000075614861056	Hu Jie	Qing dynasty person CBDB = 60072
Q45703521	6000000075610464003	Guo Shuyu	Qing dynasty person CBDB = 54757
Q45703544	6000000075610637839	Deng Enxi	Qing dynasty person CBDB = 54758
Q45703566	6000000075503987981	Yu Xiaoxia	Qing dynasty person CBDB = 54759
Q45703598	6000000075504259822	Luo Qiaonian	Qing dynasty person CBDB = 54761
Q45703616	6000000075504260822	Feng Xinqi	Qing dynasty person CBDB = 54762
Q45703642		Jin  Wan	Qing dynasty person CBDB = 118057
Q45703646	6000000075610088235	Li Chou	Qing dynasty person CBDB = 54764
Q45703664		Jin Shaopu	Qing dynasty person CBDB = 118058
Q45703668	6000000075610700844	Li Xingchi	Qing dynasty person CBDB = 54765
Q45703687	6000000075610095251	Ge Fuhua	Qing dynasty person CBDB = 118059
Q45703690	6000000075504099898	Xi Huiwen	Qing dynasty person CBDB = 54766
Q45703713	6000000075503801033	Xi Chun	Qing dynasty person CBDB = 54767
Q45703733	6000000075504239842	Shi Tongfu	Qing dynasty person CBDB = 54768
Q45703756	6000000075504266822	He Song	Qing dynasty person CBDB = 54769
Q45703773		Yan  Cai	Qing dynasty person CBDB = 118063
Q45703777	6000000075504206847	Shi Junhua	Qing dynasty person CBDB = 54770
Q45703784	6000000013052330714	Yuben	Qing dynasty person CBDB = 91585
Q45703798	6000000075504257834	Yang Shizun	Qing dynasty person CBDB = 54771
Q45703820	6000000075504012957	Yang Shulan	Qing dynasty person CBDB = 54772
Q45703840	6000000075504167875	Jin Wenyuan	Qing dynasty person CBDB = 54773
Q45703863	6000000075504189860	Shi Lin	Qing dynasty person CBDB = 54774
Q45703884	6000000075504100967	Yang Shuhui	Qing dynasty person CBDB = 54775
Q45703905	6000000075609757363	Yang Shulin	Qing dynasty person CBDB = 54776
Q45703926	6000000075503449351	Gu Hui	Qing dynasty person CBDB = 54777
Q45703972	6000000075503841069	Zhai Yunping	Qing dynasty person CBDB = 54779
Q45703993	6000000075504032919	Gu Xiangyun	Qing dynasty person CBDB = 54780
Q45704014	6000000075610567975	Zhou Chuanjing	Qing dynasty person CBDB=54781
Q45704021	6000000029164305841	Xu Yaotang	Qing dynasty person CBDB = 75699
Q45704037	6000000075503781062	Mao Qingshan	Qing dynasty person CBDB = 54782
Q45704060	6000000075610415970	Liu Junzhang	Qing dynasty person CBDB = 54783
Q45704083	6000000075610232144	Liu Deyi	Qing dynasty person CBDB = 54784
Q45704103	6000000075504281822	Wang Luying	Qing dynasty person CBDB = 54785
Q45704126	6000000075610676869	Shu Wei	Qing dynasty person CBDB = 54787
Q45704154	6000000075504021983	He Peiyu	Qing dynasty person CBDB = 54788
Q45704177	6000000075504175930	Kong  Xiangeng	Qing dynasty person CBDB = 54789
Q45704197	6000000075503810237	He Bingtang	Qing dynasty person CBDB = 54790
Q45704219	6000000075503170460	Zhu Qi	Qing dynasty person CBDB = 54791
Q45704241	6000000075610366999	Wang Qian	Qing dynasty person CBDB = 54792
Q45704262	6000000075610409970	Wang Mouwen	Qing dynasty person CBDB = 54793
Q45704283	6000000075504156902	He Peifen	Qing dynasty person CBDB = 54794
Q45704305		Fan Zhiquan	Qing dynasty person CBDB = 54795
Q45704323		Lv Dingfu	person, CBDB = 134034
Q45704347	6000000075503757203	He Peizhu	Qing dynasty person CBDB = 54797
Q45704367	6000000075503833064	Liu Xigu	Qing dynasty person CBDB = 54798
Q45704387		Liu Ju	Yuan dynasty person CBDB = 134038
Q45704390	6000000075503595838	Zhang Xiyuan	Qing dynasty person CBDB = 54799
Q45704412	6000000075504274841	Yang Zhengao	Qing dynasty person CBDB = 54800
Q45704413		Gao Jie	Ming dynasty person CBDB = 203003
Q45704431	6000000075504250848	Zhang Ziyuan	Qing dynasty person CBDB = 54801
Q45704450		Liu Ben	Ming dynasty person CBDB = 134041
Q45704452	6000000075504096935	Yang Jiduan	Qing dynasty person CBDB = 54802
Q45704470	6000000074788009974	Liu Sui	Ming dynasty person CBDB = 134042
Q45704473	6000000075504250865	Wang Xun	Qing dynasty person CBDB = 54803
Q45704490		Song Huan	Ming dynasty person CBDB = 134043
Q45704513	6000000075504188845	Yan Ruizhu	Qing dynasty person CBDB = 54805
Q45704533	6000000075504219882	Yan Jiashou	Qing dynasty person CBDB = 54806
Q45704553	6000000075503987996	Yan Zhi	Qing dynasty person CBDB = 54807
Q45704573	6000000075504056997	Zhang Wenlai	Qing dynasty person CBDB = 54808
Q45704600		Qu Baojun	Qing dynasty person CBDB = 118103
Q45704619		Yang Xiyong	Qing dynasty person CBDB = 118104
Q45704621	6000000075503715261	Zhang Wenyun	Qing dynasty person CBDB = 54810
