qid,references,as_given_name,as_family_name,in_store
Q111596716,2,no,yes,no
Q46038636,2,no,yes,no
Q65028010,2,no,yes,no
Q134456722,2,no,yes,no
Q24734852,2,no,yes,no
Q37502356,2,no,yes,no
Q43400271,2,yes,no,no
Q21449152,2,no,yes,no
Q372048,2,yes,no,no
Q56245765,2,no,yes,no
Q60583459,2,no,yes,no
Q21448068,2,no,yes,no
Q7105675,2,yes,no,no
Q90482628,2,yes,no,no
Q50332861,2,no,yes,no
Q26736346,2,no,yes,no
Q56244143,2,no,yes,no
Q5286985,2,no,yes,no
Q20000049,2,yes,no,no
Q33077280,2,no,yes,no
Q132174454,2,no,yes,no
Q52393203,2,yes,no,no
Q37307502,2,no,yes,no
Q37502296,2,no,yes,no
Q138463993,2,no,yes,no
Q61793426,2,yes,no,no
Q109575134,2,yes,no,no
Q37467026,2,no,yes,no
Q27826572,2,no,yes,no
Q118088030,2,no,yes,no
Q91403954,2,no,yes,no
Q4248684,2,no,yes,no
Q83370691,2,no,yes,no
Q65534789,2,no,yes,no
Q11686996,2,yes,no,no
Q37015472,2,no,yes,no
Q28744925,2,no,yes,no
Q4521545,2,no,yes,no
Q28049217,2,no,yes,no
Q112690349,2,no,yes,no
Q27978243,2,no,yes,no
Q21512754,2,no,yes,no
Q119350546,2,no,yes,no
Q101246016,2,no,yes,no
Q37253287,2,no,yes,no
Q37265562,2,no,yes,no
Q94182090,2,no,yes,no
Q21482752,2,no,yes,no
Q30581560,2,no,yes,no
Q23893298,2,yes,no,no
Q37100825,2,no,yes,no
Q20519775,2,no,yes,no
Q64854668,2,yes,no,no
Q61653528,2,yes,no,no
Q65088874,2,no,yes,no
Q100276155,2,no,yes,no
Q61703871,2,no,yes,no
Q105250143,2,no,yes,no
Q30135406,2,no,yes,no
Q58215381,2,no,yes,no
Q6918008,2,yes,no,no
Q23035297,2,no,yes,no
Q124564415,2,no,yes,no
Q48978733,2,yes,no,no
Q124395392,2,yes,no,no
Q21448585,2,no,yes,no
Q111132623,2,no,yes,no
Q21508983,2,no,yes,no
Q136498037,2,no,yes,no
Q27876458,2,no,yes,no
Q111676839,2,no,yes,no
Q9258207,2,yes,no,no
Q36957443,2,no,yes,no
Q30503770,2,no,yes,no
Q12803481,2,no,yes,no
Q64728199,2,no,yes,no
Q112614365,2,no,yes,no
Q82004877,2,no,yes,no
Q117192929,2,yes,no,no
Q70389195,2,no,yes,no
Q811054,2,no,yes,no
Q123115471,2,no,yes,no
Q29555400,2,no,yes,no
Q90176443,2,no,yes,no
Q27987980,2,no,yes,no
Q99543963,2,yes,no,no
Q21502054,2,no,yes,no
Q37285223,2,no,yes,no
Q27889280,2,no,yes,no
Q68730016,2,no,yes,no
Q37558475,2,no,yes,no
Q58842467,2,no,yes,no
Q66619128,2,no,yes,no
Q93310456,2,yes,no,no
Q50843052,2,yes,no,no
Q65110796,2,no,yes,no
Q135883641,2,no,yes,no
Q64017475,2,no,yes,no
Q113489625,2,yes,no,no
Q52151698,2,no,yes,no
Q14856660,2,no,yes,no
Q110520647,2,no,yes,no
Q28807207,2,no,yes,no
Q47752783,2,no,yes,no
Q57589632,2,yes,no,no
Q110854542,2,no,yes,no
Q105067162,2,no,yes,no
Q112065296,2,no,yes,no
Q113408423,2,no,yes,no
Q37513786,2,no,yes,no
Q130547879,2,no,yes,no
Q27892832,2,no,yes,no
Q28342548,2,no,yes,no
Q93443999,2,no,yes,no
Q98456027,2,no,yes,no
Q47538059,2,yes,no,no
Q112063728,2,no,yes,no
Q25680618,2,no,yes,no
Q21504552,2,no,yes,no
Q28736008,2,no,yes,no
Q37321953,2,no,yes,no
Q131897079,2,no,yes,no
Q37093691,2,no,yes,no
Q27967550,2,no,yes,no
Q64781669,2,no,yes,no
Q56225604,2,no,yes,no
Q1371968,2,no,yes,no
Q37537966,2,no,yes,no
Q83787692,2,no,yes,no
Q37476435,2,no,yes,no
Q65539813,2,no,yes,no
Q112914887,2,no,yes,no
Q112967144,2,no,yes,no
Q92096605,2,no,yes,no
Q36907545,2,no,yes,no
Q56538702,2,no,yes,no
Q21510757,2,no,yes,no
Q20011736,2,yes,no,no
Q37517083,2,no,yes,no
Q27869228,2,no,yes,no
Q63395659,2,no,yes,no
Q107644130,2,yes,no,no
Q57554798,2,no,yes,no
Q47006670,2,no,yes,no
Q28317915,2,no,yes,no
Q21449651,2,no,yes,no
Q8067882,2,yes,no,no
Q28331435,2,no,yes,no
Q62849447,2,no,yes,no
Q61777193,2,no,yes,no
Q118677633,2,no,yes,no
Q28339647,2,no,yes,no
Q112599369,2,no,yes,no
Q66660212,2,yes,no,no
Q67183832,2,yes,no,no
Q28151141,2,no,yes,no
Q12785889,2,no,yes,no
Q64739197,2,yes,no,no
Q56244477,2,no,yes,no
Q132722357,2,yes,no,no
Q119727769,2,no,yes,no
Q21491240,2,no,yes,no
Q48978664,2,no,yes,no
Q65823240,2,yes,no,no
Q21450085,2,no,yes,no
Q40999614,2,no,yes,no
Q21482593,2,no,yes,no
Q124810077,2,no,yes,no
Q92095728,2,no,yes,no
Q117124869,2,no,yes,no
Q107207277,2,no,yes,no
Q139790795,2,yes,no,no
Q114521355,2,yes,no,no
Q36876312,2,no,yes,no
Q48078136,2,no,yes,no
Q61745682,2,yes,no,no
Q23578587,2,yes,no,no
Q21492144,2,no,yes,no
Q21449116,2,no,yes,no
Q105872569,2,yes,no,no
Q20155803,2,yes,no,no
Q37531209,2,no,yes,no
Q16484904,2,no,yes,no
Q37201439,2,no,yes,no
Q112770974,2,yes,no,no
Q21502068,2,no,yes,no
Q101036392,2,no,yes,no
Q83384214,2,no,yes,no
Q37494143,2,no,yes,no
Q73786325,2,yes,no,no
Q113673700,2,no,yes,no
Q113673849,2,no,yes,no
Q102045666,2,no,yes,no
Q120730341,2,no,yes,no
Q37089912,2,no,yes,no
Q16870155,2,no,yes,no
Q37117340,2,no,yes,no
Q106118101,2,no,yes,no
Q120598778,2,no,yes,no
Q18216092,2,yes,no,no
Q1573572,2,yes,no,no
Q131726934,2,yes,no,no
Q139592078,2,no,yes,no
Q37538213,2,no,yes,no
Q12056563,2,no,yes,no
Q113903719,2,no,yes,no
Q64152226,2,no,yes,no
Q124324900,2,no,yes,no
Q110008311,2,no,yes,no
Q131911414,2,no,yes,no
Q135023588,2,no,yes,no
Q128194725,2,no,yes,no
Q17142319,2,no,yes,no
Q37488656,2,no,yes,no
Q125504004,2,no,yes,no
Q110847131,2,yes,no,no
Q21493002,2,no,yes,no
Q21500622,2,no,yes,no
Q10860520,2,no,yes,no
Q111770000,2,no,yes,no
Q36993337,2,no,yes,no
Q116548744,2,no,yes,no
Q10861140,2,no,yes,no
Q37055395,2,no,yes,no
Q12781695,2,no,yes,no
Q37560832,2,no,yes,no
Q21508284,2,no,yes,no
Q56546700,2,no,yes,no
Q82008686,2,no,yes,no
Q55808197,2,no,yes,no
Q120872009,2,no,yes,no
Q21430169,2,no,yes,no
Q70831969,2,no,yes,no
Q26197884,2,no,yes,no
Q21513075,2,no,yes,no
Q11720019,2,yes,no,no
Q65262188,2,no,yes,no
Q4927031,2,yes,no,no
Q21450103,2,no,yes,no
Q105477100,2,no,yes,no
Q36979497,2,no,yes,no
Q21510370,2,no,yes,no
Q97492427,2,yes,no,no
Q119241117,2,no,yes,no
Q63117931,2,no,yes,no
Q112589910,2,no,yes,no
Q55927103,2,no,yes,no
Q16892978,2,no,yes,no
Q21497959,2,no,yes,no
Q28800785,2,no,yes,no
Q68769334,2,yes,no,no
Q106354361,2,no,yes,no
Q23783754,2,no,yes,no
Q117037906,2,no,yes,no
Q37262830,2,no,yes,no
Q66746414,2,yes,no,no
Q75755219,2,no,yes,no
Q115749604,2,no,yes,no
Q36957484,2,no,yes,no
Q24459733,2,no,yes,no
Q21285871,2,yes,no,no
Q3606622,2,yes,no,no
Q57032026,2,no,yes,no
Q116759443,2,no,yes,no
Q21401546,2,yes,no,no
Q47691268,2,no,yes,no
Q21452257,2,no,yes,no
Q37526009,2,no,yes,no
Q56538659,2,no,yes,no
Q28739610,2,no,yes,no
Q30810531,2,no,yes,no
Q63644800,2,yes,no,no
Q139888931,2,yes,no,no
Q16889572,2,no,yes,no
Q36946767,2,no,yes,no
Q97999837,2,yes,no,no
Q37250221,2,no,yes,no
Q105107808,2,no,yes,no
Q5219312,2,no,yes,no
Q28937741,2,no,yes,no
Q65769027,2,no,yes,no
Q112074408,2,no,yes,no
Q96176055,2,no,yes,no
Q55232955,2,no,yes,no
Q55314067,2,no,yes,no
Q26944868,2,yes,no,no
Q37463224,2,no,yes,no
Q86592005,2,yes,no,no
Q37062764,2,no,yes,no
Q37444443,2,no,yes,no
Q111795996,2,no,yes,no
Q1777554,2,no,yes,no
Q108755540,2,no,yes,no
Q94408815,2,no,yes,no
Q37480540,2,no,yes,no
Q119685634,2,no,yes,no
Q131427093,2,no,yes,no
Q37254825,2,no,yes,no
Q21450839,2,no,yes,no
Q138808330,2,no,yes,no
Q60589631,2,yes,no,no
Q47822290,2,no,yes,no
Q21285982,2,yes,no,no
Q126911523,2,no,yes,no
Q111040293,2,yes,no,no
Q37547036,2,no,yes,no
Q55246402,2,no,yes,no
Q63738494,2,no,yes,no
Q60793698,2,yes,no,no
Q65512674,2,no,yes,no
Q61994251,2,yes,no,no
Q17496678,2,no,yes,no
Q51689103,2,no,yes,no
Q61990333,2,no,yes,no
Q18106574,2,no,yes,no
Q136675397,2,no,yes,no
Q47488037,2,no,yes,no
Q134430619,2,yes,no,no
Q23535393,2,no,yes,no
Q70453283,2,yes,no,no
Q66446782,2,yes,no,no
Q12796893,2,yes,no,no
Q105598115,2,no,yes,no
Q36960651,2,no,yes,no
Q106702549,2,no,yes,no
Q37538054,2,no,yes,no
Q53998016,2,yes,no,no
Q19967880,2,yes,no,no
Q19902497,2,no,yes,no
Q21452021,2,no,yes,no
Q21509832,2,no,yes,no
Q28150773,2,no,yes,no
Q10433936,2,yes,no,no
Q37322016,2,no,yes,no
Q48694222,2,no,yes,no
Q46045111,2,no,yes,no
Q98018643,2,no,yes,no
Q7666145,2,yes,no,no
Q56245909,2,no,yes,no
Q36891534,2,no,yes,no
Q27946269,2,no,yes,no
Q56538654,2,no,yes,no
Q37446963,2,no,yes,no
Q21509335,2,no,yes,no
Q110740368,2,no,yes,no
Q56244669,2,no,yes,no
Q37226389,2,no,yes,no
Q27204514,2,no,yes,no
Q37528763,2,no,yes,no
Q3763361,2,yes,no,no
Q132349543,2,no,yes,no
Q107443572,2,no,yes,no
Q114037638,2,yes,no,no
Q56539041,2,no,yes,no
Q43560636,2,no,yes,no
Q37500003,2,no,yes,no
Q7508859,2,yes,no,no
Q64767552,2,no,yes,no
Q117825359,2,no,yes,no
Q134411212,2,no,yes,no
Q30228768,2,yes,no,no
Q21492796,2,no,yes,no
Q27825793,2,no,yes,no
Q133246420,2,no,yes,no
Q28485580,2,no,yes,no
Q21484503,2,no,yes,no
Q21511651,2,no,yes,no
Q24090462,2,no,yes,no
Q86569622,2,no,yes,no
Q21500406,2,no,yes,no
Q37257216,2,no,yes,no
Q99911820,2,no,yes,no
Q135005174,2,no,yes,no
Q37083562,2,no,yes,no
Q127599569,2,yes,no,no
Q27869155,2,no,yes,no
Q98107059,2,no,yes,no
Q37448497,2,no,yes,no
Q27986649,2,no,yes,no
Q31212392,2,no,yes,no
Q56246450,2,no,yes,no
Q110946558,2,no,yes,no
Q86595243,2,no,yes,no
Q33104543,2,no,yes,no
Q98194399,2,yes,no,no
Q98194361,2,no,yes,no
Q105622930,2,yes,no,no
Q105622950,2,yes,no,no
Q55087913,2,no,yes,no
Q116158804,2,no,yes,no
Q16870118,2,no,yes,no
Q99537709,2,yes,no,no
Q98344445,2,no,yes,no
Q96031392,2,no,yes,no
Q39874740,2,no,yes,no
Q21455255,2,no,yes,no
Q21282303,2,yes,no,no
Q50377377,2,no,yes,no
Q105288625,2,no,yes,no
Q9679654,2,no,yes,no
Q98549579,2,no,yes,no
Q123614910,2,yes,no,no
Q21449861,2,no,yes,no
Q98890044,2,no,yes,no
Q98601324,2,no,yes,no
Q20996244,2,no,yes,no
Q88542280,2,yes,no,no
Q98622439,2,no,yes,no
Q37493207,2,no,yes,no
Q54320884,2,no,yes,no
Q37505287,2,no,yes,no
Q1977142,2,no,yes,no
Q137732341,2,yes,no,no
Q61895959,2,yes,no,no
Q37099740,2,no,yes,no
Q3745797,2,yes,no,no
Q105623425,2,yes,no,no
Q108274214,2,no,yes,no
Q37470751,2,no,yes,no
Q97445504,2,no,yes,no
Q16866972,2,no,yes,no
Q18408052,2,no,yes,no
Q37104842,2,no,yes,no
Q113951626,2,no,yes,no
Q131324682,2,no,yes,no
Q1267381,2,no,yes,no
Q75360797,2,yes,no,no
Q20819744,2,no,yes,no
Q21509259,2,no,yes,no
Q95480537,2,yes,no,no
Q74262315,2,no,yes,no
Q37220618,2,no,yes,no
Q7650097,2,no,yes,no
Q37521509,2,no,yes,no
Q20873891,2,yes,no,no
Q19968523,2,yes,no,no
Q65515020,2,no,yes,no
Q100251371,2,yes,no,no
Q113030535,2,no,yes,no
Q12785233,2,no,yes,no
Q135925931,2,yes,no,no
Q15044414,2,yes,no,no
Q104871077,2,no,yes,no
Q134961701,2,no,yes,no
Q112163967,2,no,yes,no
Q69508233,2,yes,no,no
Q3959170,2,yes,no,no
Q82012727,2,no,yes,no
Q104658874,2,yes,no,no
Q37127819,2,no,yes,no
Q18219699,2,yes,no,no
Q54385034,2,yes,no,no
Q117101047,2,yes,no,no
Q30230198,2,yes,no,no
Q88877265,2,yes,no,no
Q123598583,2,no,yes,no
Q87261637,2,yes,no,no
Q111734126,2,yes,no,no
Q37524795,2,no,yes,no
Q10700660,2,yes,no,no
Q121224919,2,no,yes,no
Q21285782,2,yes,no,no
Q21285841,2,yes,no,no
Q106294711,2,no,yes,no
Q76150274,2,no,yes,no
Q104594161,2,no,yes,no
Q20587869,2,yes,no,no
Q76422207,2,no,yes,no
Q7046131,2,yes,no,no
Q37528830,2,no,yes,no
Q21061093,2,no,yes,no
Q37459091,2,no,yes,no
Q37518112,2,no,yes,no
Q115772785,2,yes,no,no
Q37558939,2,no,yes,no
Q11853656,2,yes,no,no
Q4104105,2,no,yes,no
Q105627076,2,yes,no,no
Q105627069,2,yes,no,no
Q104621071,2,yes,no,no
Q104019491,2,yes,no,no
Q98278074,2,no,yes,no
Q53261648,2,yes,no,no
Q37485441,2,no,yes,no
Q27624384,2,yes,no,no
Q83495626,2,no,yes,no
Q29550618,2,yes,no,no
Q115950173,2,no,yes,no
Q803693,2,no,yes,no
Q37137107,2,no,yes,no
Q61056586,2,yes,no,no
Q5732400,2,yes,no,no
Q100281157,2,yes,no,no
Q37199191,2,no,yes,no
Q106667778,2,yes,no,no
Q1404755,2,yes,no,no
Q104378274,2,no,yes,no
Q130604098,2,no,yes,no
Q112073229,2,no,yes,no
Q47003944,2,no,yes,no
Q28819441,2,no,yes,no
Q16873851,2,no,yes,no
Q100281689,2,yes,no,no
Q343153,2,yes,no,no
Q19689535,2,yes,no,no
Q61781337,2,yes,no,no
Q47190250,2,no,yes,no
Q19894633,2,no,yes,no
Q123924849,2,no,yes,no
Q131307945,2,no,yes,no
Q99672163,2,no,yes,no
Q42148440,2,no,yes,no
Q43381328,2,yes,no,no
Q98912332,2,no,yes,no
Q105310662,2,no,yes,no
Q33120333,2,yes,no,no
Q5643746,2,no,yes,no
Q36998782,2,no,yes,no
Q138297474,2,no,yes,no
Q4877609,2,no,yes,no
Q28966856,2,yes,no,no
Q100429323,2,yes,no,no
Q83350147,2,no,yes,no
Q127578,2,no,yes,no
Q116875195,2,no,yes,no
Q1150607,2,yes,no,no
Q30346911,2,no,yes,no
Q110446248,2,no,yes,no
Q95725125,2,no,yes,no
Q5438832,2,yes,no,no
Q107639816,2,no,yes,no
Q18760940,2,yes,no,no
Q13434809,2,yes,no,no
Q105810236,2,no,yes,no
Q89502723,2,yes,no,no
Q37039454,2,no,yes,no
Q106909365,2,no,yes,no
Q106648328,2,no,yes,no
Q69507322,2,yes,no,no
Q6312539,2,yes,no,no
Q16256299,2,yes,no,no
Q106549178,2,no,yes,no
Q37229972,2,no,yes,no
Q37569871,2,no,yes,no
Q28803035,2,yes,no,no
Q86591487,2,no,yes,no
Q2879270,2,yes,no,no
Q605103,2,yes,no,no
Q57837930,2,no,yes,no
Q36918329,2,no,yes,no
Q9138256,2,yes,no,no
Q58652005,2,yes,no,no
Q2911820,2,no,yes,no
Q116207775,2,no,yes,no
Q112122583,2,no,yes,no
Q121085229,2,yes,no,no
Q66263998,2,yes,no,no
Q19414264,2,yes,no,no
Q108128321,2,yes,no,no
Q41585273,2,yes,no,no
Q54561876,2,yes,no,no
Q6800421,2,no,yes,no
Q3966508,2,yes,no,no
Q107119134,2,yes,no,no
Q20088168,2,yes,no,no
Q29585411,2,yes,no,no
Q21491801,2,no,yes,no
Q121832731,2,no,yes,no
Q115151646,2,no,yes,no
Q38082111,2,no,yes,no
Q63759733,2,no,yes,no
Q97731743,2,no,yes,no
Q123914802,2,no,yes,no
Q74915532,2,yes,no,no
Q21452282,2,no,yes,no
Q112863631,2,yes,no,no
Q54943229,2,yes,no,no
Q3637632,2,yes,no,no
Q94793547,2,yes,no,no
Q87441580,2,no,yes,no
Q44089945,2,yes,no,no
Q123763582,2,yes,no,no
Q12007082,2,yes,no,no
Q111079505,2,no,yes,no
Q37513387,2,no,yes,no
Q126708369,2,no,yes,no
Q83384371,2,no,yes,no
Q116771855,2,no,yes,no
Q65680012,2,no,yes,no
Q110659164,2,no,yes,no
Q121339631,2,no,yes,no
Q53677848,2,yes,no,no
Q76609979,2,no,yes,no
Q50175323,2,no,yes,no
Q126417220,2,no,yes,no
Q134291886,2,no,yes,no
Q18074093,2,yes,no,no
Q123610132,2,no,yes,no
Q115193490,2,no,yes,no
Q122946188,2,no,yes,no
Q87395693,2,no,yes,no
Q131921298,2,no,yes,no
Q125970624,2,no,yes,no
Q37484508,2,no,yes,no
Q37197396,2,no,yes,no
Q105770897,2,no,yes,no
Q114797016,2,no,yes,no
Q20000638,2,yes,no,no
Q134462637,2,no,yes,no
Q110491275,2,no,yes,no
Q28405353,2,yes,no,no
Q16280449,2,no,yes,no
Q16278716,2,yes,no,no
Q110934861,2,no,yes,no
Q54933109,2,yes,no,no
Q37562509,2,no,yes,no
Q109545255,2,no,yes,no
Q117711834,2,no,yes,no
Q15897340,2,yes,no,no
Q109916175,2,yes,no,no
Q135214866,2,no,yes,no
Q28155143,2,no,yes,no
Q2608496,2,yes,no,no
Q89010466,2,no,yes,no
Q73223523,2,no,yes,no
Q37041054,2,no,yes,no
Q135161697,2,yes,no,no
Q107218039,2,no,yes,no
Q124327473,2,yes,no,no
Q136439429,2,no,yes,no
Q16882541,2,no,yes,no
Q18760891,2,yes,no,no
Q121773553,2,yes,no,no
Q136176047,2,no,yes,no
Q131737878,2,no,yes,no
Q21491498,2,no,yes,no
Q111270096,2,yes,no,no
Q111270085,2,yes,no,no
Q48136126,2,no,yes,no
Q65962028,2,no,yes,no
Q30315620,2,no,yes,no
Q13503393,2,yes,no,no
Q10440873,2,yes,no,no
Q36923778,2,no,yes,no
Q97015580,2,yes,no,no
Q91983134,2,yes,no,no
Q37481546,2,no,yes,no
Q29559649,2,no,yes,no
Q11884550,2,yes,no,no
Q3514140,2,yes,no,no
Q26000485,2,no,yes,no
Q44703605,2,yes,no,no
Q40161289,2,no,yes,no
Q7688284,2,yes,no,no
Q104596484,2,yes,no,no
Q16825843,2,no,yes,no
Q7506262,2,yes,no,no
Q114204019,2,yes,no,no
Q101016060,2,no,yes,no
Q20679976,2,yes,no,no
Q51093511,2,yes,no,no
Q83359272,2,no,yes,no
Q104621072,2,yes,no,no
Q125544825,2,no,yes,no
Q75838691,2,no,yes,no
Q20001138,2,yes,no,no
Q125578960,2,no,yes,no
Q11487426,2,yes,no,no
Q93398233,2,yes,no,no
Q37492560,2,no,yes,no
Q56025377,2,yes,no,no
Q113151078,2,no,yes,no
Q47087227,2,no,yes,no
Q25445370,2,no,yes,no
Q66619106,2,no,yes,no
Q111988818,2,yes,no,no
Q5770170,2,yes,no,no
Q132830119,2,no,yes,no
Q123554714,2,yes,no,no
Q1389665,2,yes,no,no
Q37546296,2,no,yes,no
Q37270177,2,no,yes,no
Q21508015,2,no,yes,no
Q112200198,2,no,yes,no
Q7179523,2,no,yes,no
Q106811714,2,no,yes,no
Q20162167,2,yes,no,no
Q105498436,2,no,yes,no
Q131010908,2,no,yes,no
Q105600380,2,no,yes,no
Q7674277,2,yes,no,no
Q12029298,2,no,yes,no
Q37527214,2,no,yes,no
Q54366203,2,no,yes,no
Q1264039,2,yes,no,no
Q105305533,2,no,yes,no
Q87486482,2,no,yes,no
Q92588750,2,no,yes,no
Q98449541,2,no,yes,no
Q111399249,2,no,yes,no
Q118149609,2,no,yes,no
Q106457163,2,no,yes,no
Q11729459,2,yes,no,no
Q16860692,2,no,yes,no
Q16147918,2,no,yes,no
Q20000154,2,yes,no,no
Q37125087,2,no,yes,no
Q112065482,2,no,yes,no
Q283219,2,yes,no,no
Q96207418,2,yes,no,no
Q108718570,2,no,yes,no
Q37557884,2,no,yes,no
Q111645614,2,no,yes,no
Q56257531,2,no,yes,no
Q50805930,2,no,yes,no
Q139964641,2,no,yes,no
Q4961916,2,yes,no,no
Q118119731,2,yes,no,no
Q28751011,2,yes,no,no
Q112594929,2,no,yes,no
Q124883025,2,no,yes,no
Q37548235,2,no,yes,no
Q108562152,2,no,yes,no
Q115157674,2,no,yes,no
Q37002884,2,no,yes,no
Q19968475,2,yes,no,no
Q109956998,2,no,yes,no
Q47506181,2,no,yes,no
Q30579639,2,no,yes,no
Q28317493,2,no,yes,no
Q45773491,2,yes,no,no
Q83153683,2,no,yes,no
Q1467852,2,yes,no,no
Q21452264,2,no,yes,no
Q124114064,2,yes,no,no
Q25114381,2,yes,no,no
Q37508189,2,no,yes,no
Q79605597,2,yes,no,no
Q30514161,2,no,yes,no
Q38893012,2,no,yes,no
Q48533272,2,no,yes,no
Q48176911,2,no,yes,no
Q120689614,2,no,yes,no
Q28750869,2,no,yes,no
Q83338823,2,no,yes,no
Q56541117,2,no,yes,no
Q18190939,2,yes,no,no
Q113325959,2,no,yes,no
Q61997269,2,no,yes,no
Q138035980,2,yes,no,no
Q1182327,2,no,yes,no
Q122839363,2,no,yes,no
Q23928124,2,no,yes,no
Q67452977,2,yes,no,no
Q61013264,2,no,yes,no
Q119685675,2,no,yes,no
Q116730474,2,no,yes,no
Q26736566,2,no,yes,no
Q16429984,2,yes,no,no
Q6530360,2,yes,no,no
Q124289834,2,no,yes,no
Q111756305,2,no,yes,no
Q105451065,2,yes,no,no
Q48936092,2,no,yes,no
Q29646395,2,no,yes,no
Q35958218,2,no,yes,no
Q38182468,2,yes,no,no
Q37441530,2,no,yes,no
Q63226430,2,no,yes,no
Q65101144,2,no,yes,no
Q113245454,2,no,yes,no
Q2138721,2,yes,no,no
Q125490489,2,no,yes,no
Q83384033,2,no,yes,no
Q37183655,2,no,yes,no
Q99188972,2,yes,no,no
Q37508084,2,no,yes,no
Q104537736,2,no,yes,no
Q76545312,2,no,yes,no
Q109663331,2,no,yes,no
Q1225817,2,yes,no,no
Q2300499,2,yes,no,no
Q113128087,2,yes,no,no
Q16889195,2,no,yes,no
Q7086343,2,yes,no,no
Q36893012,2,no,yes,no
Q106473694,2,no,yes,no
Q105253296,2,no,yes,no
Q40465909,2,yes,no,no
Q21487788,2,no,yes,no
Q11794194,2,yes,no,no
Q85651177,2,yes,yes,no
Q37522286,2,no,yes,no
Q56541208,2,no,yes,no
Q54598802,2,no,yes,no
Q49614362,2,no,yes,no
Q123466623,2,yes,no,no
Q98216451,2,no,yes,no
Q87349517,2,no,yes,no
Q136864040,2,no,yes,no
Q139546285,2,yes,no,no
Q124940633,2,no,yes,no
Q47482987,2,no,yes,no
Q34769246,2,no,yes,no
Q118081658,2,no,yes,no
Q47491680,2,no,yes,no
Q112062633,2,yes,no,no
Q111648314,2,no,yes,no
Q76411665,2,no,yes,no
Q135964179,2,no,yes,no
Q61393492,2,no,yes,no
Q21079824,2,yes,no,no
Q18418036,2,yes,no,no
Q7228889,2,no,yes,no
Q4233964,2,no,yes,no
Q19967602,2,yes,no,no
Q124043701,2,yes,no,no
Q105849073,2,yes,no,no
Q37550563,2,no,yes,no
Q20898972,2,yes,no,no
Q105550086,2,yes,no,no
Q134933071,2,no,yes,no
Q97914160,2,no,yes,no
Q19827640,2,yes,no,no
Q132254180,2,no,yes,no
Q47899292,2,no,yes,no
Q124482864,2,yes,no,no
Q1451934,2,yes,no,no
Q129260973,2,no,yes,no
Q81905000,2,no,yes,no
Q83345781,2,no,yes,no
Q16280058,2,yes,no,no
Q125157458,2,yes,no,no
Q47460476,2,no,yes,no
Q36895655,2,no,yes,no
Q61730918,2,yes,no,no
Q109567378,2,no,yes,no
Q21452138,2,no,yes,no
Q76986526,2,yes,no,no
Q37287122,2,no,yes,no
Q37533096,2,no,yes,no
Q47472716,2,no,yes,no
Q8083639,2,yes,no,no
Q85198558,2,no,yes,no
Q57909469,2,no,yes,no
Q25676842,2,no,yes,no
Q108116662,2,yes,no,no
Q47514706,2,no,yes,no
Q131301100,2,no,yes,no
Q47507167,2,no,yes,no
Q83384326,2,no,yes,no
Q48688783,2,no,yes,no
Q5659859,2,no,yes,no
Q76009939,2,no,yes,no
Q56541179,2,no,yes,no
Q47537121,2,no,yes,no
Q116695153,2,no,yes,no
Q37470919,2,no,yes,no
Q114823722,2,no,yes,no
Q16870657,2,no,yes,no
Q125625783,2,no,yes,no
Q96147521,2,no,yes,no
Q37037013,2,no,yes,no
Q121639485,2,no,yes,no
Q21493023,2,no,yes,no
Q36903023,2,no,yes,no
Q7943401,2,yes,no,no
Q64728404,2,no,yes,no
Q38040796,2,yes,no,no
Q37516905,2,no,yes,no
Q12795097,2,yes,no,no
Q12793961,2,no,yes,no
Q105175585,2,no,yes,no
Q100526076,2,no,yes,no
Q15304164,2,yes,no,no
Q20518847,2,no,yes,no
Q37541021,2,no,yes,no
Q18328192,2,yes,no,no
Q12806599,2,no,yes,no
Q1057813,2,yes,no,no
Q100253410,2,no,yes,no
Q5172997,2,yes,no,no
Q19999966,2,yes,no,no
Q4136966,2,no,yes,no
Q111775014,2,no,yes,no
Q102116315,2,yes,no,no
Q10494326,2,yes,no,no
Q18536346,2,yes,no,no
Q36950866,2,no,yes,no
Q27181281,2,no,yes,no
Q27435079,2,no,yes,no
Q98533743,2,yes,no,no
Q97303762,2,yes,no,no
Q104496456,2,no,yes,no
Q3980620,2,yes,no,no
Q124044451,2,yes,no,no
Q107378151,2,no,yes,no
Q16287267,2,no,yes,no
Q115057449,2,no,yes,no
Q65112458,2,no,yes,no
Q114100023,2,no,yes,no
Q9334021,2,yes,no,no
Q21449871,2,no,yes,no
Q104825333,2,no,yes,no
Q136388657,2,no,yes,no
Q37018855,2,no,yes,no
Q41879190,2,no,yes,no
Q111658989,2,no,yes,no
Q37480462,2,no,yes,no
Q61669188,2,no,yes,no
Q29550717,2,yes,no,no
Q113482183,2,no,yes,no
Q21510628,2,no,yes,no
Q55293551,2,yes,no,no
Q66740035,2,yes,no,no
Q104554890,2,yes,no,no
Q59483818,2,yes,no,no
Q130741249,2,no,yes,no
Q27883515,2,no,yes,no
Q116236078,2,no,yes,no
Q773045,2,yes,no,no
Q103963886,2,yes,no,no
Q113003798,2,no,yes,no
Q134497845,2,no,yes,no
Q27890623,2,no,yes,no
Q36902178,2,no,yes,no
Q47454284,2,no,yes,no
Q140396630,2,no,yes,no
Q10547667,2,yes,no,no
Q20002236,2,yes,no,no
Q1321887,2,yes,no,no
Q37455417,2,no,yes,no
