qid,geni_id,label,country
Q5504887,6000000000518471755,Fritz Carlson,Sweden
Q55069834,6000000073963257137,Lorenz Oken,Grand Duchy of Baden
Q55073728,6000000081035039865,František Vejdovsky,Austria–Hungary
Q55103166,6000000119779721823,Ksenia Muratova,Russian Empire
Q55103437,6000000034200732832,Arist Stender,
Q551811,6000000036812503995,Rodolfo Mondolfo,Italy
Q551882,6000000022731943835,Johan Wilcke,Sweden
Q551909,6000000000413683126,Alfréd Haar,Hungary
Q55226405,6000000156414113834,Michele Cantone,Kingdom of Italy
Q55227327,6000000083859833526,Ferruccio Faelli,Kingdom of Italy
Q55227883,6000000069594225562,Luigi Gabba,Kingdom of Italy
Q55229187,6000000050555838983,José Jordán de Urriés Azara,Spain
Q552638,6000000134218464832,Francesco Fiorentino,Kingdom of Italy
Q552660,1631819,Ronald Takaki,United States
Q55282117,6000000043150410333,Arturo Maroni,Kingdom of Italy
Q5533092,6000000002981811012,Genevieve Stebbins,United States
Q5535732,6000000039516441915,Georg Joachimsthal,
Q553804,6000000177845346951,Bruce Goff,United States
Q5538216,6000000183152336862,George Cressey,United States
Q553959,6000000212138527828,Nikolai Zverev,Russian Empire
Q5541729,6000000002684339110,George Lignac,Kingdom of the Netherlands
Q5542101,6000000090404251831,George Mandler,United States
Q554266,6000000119533022906,Kazimierz Sichulski,Austria–Hungary
Q5543242,6000000022820413342,Adam Afzelius,Kingdom of Denmark
Q5543414,6000000150374004872,George Pierce Baker,United States
Q5544374,6000000157869133824,George Scott Graham,United States
Q554464,6000000021519388141,Edmund Burke Delabarre,United States
Q554492,6000000000311762065,Josip Plemelj,Cisleithania
Q555010,6000000019776331028,Micha Ullman,Israel
Q55503711,6000000007617081017,Alexander von Bormann,Germany
Q55518456,6000000035155122818,Georges Ascoli,France
Q555421,6000000015252625084,Stanley Hoffmann,France
Q555588,6000000112879900891,Włodzimierz Stożek,Poland
Q5559454,6000000082242821035,Johan Wolter Arnberg,Sweden
Q55625470,6000000021801763956,Paul Vallette,France
Q5562915,6000000005545740001,Johan Severin Axell,Sweden
Q55633100,6000000077305788075,Primož Simoniti,Slovenia
Q556401,6000000174301413044,Antanas Purėnas,Lithuania
Q556451,6000000153591676827,Vladas Jurgutis,Lithuania
Q5564911,5254038781340071824,Nicolai Edinger Balle,Kingdom of Denmark
Q5565422,6000000149942517876,Giuseppe Gibelli,Kingdom of Italy
Q55673621,6000000040318060833,Jakob Theodor Plitt,
Q55674210,5176269730010059269,Gisbert Beyerhaus,
Q55674810,6000000140104249433,Selly Gräfenberg,
Q55679100,6000000025069323257,Sigmund Weil,
Q55679212,6000000019744923902,Gerard Johan Nahuys,
Q55682646,6000000111731480824,Wilhelm Wieczerkowski,
Q55685474,6000000013248993668,Henryk Bronislaw Stenzel,United States
Q55688130,6000000002322681773,António Augusto da Costa Simões,Kingdom of Portugal
Q5571198,6000000013984937135,Fredrik Berg,Sweden
Q55720231,6000000028816680583,Jay Broadus Hubbell,United States
Q5573147,6000000177211840836,Staffan Bergsten,Sweden
Q5573323,6000000088875740978,Augusto Graziani,Kingdom of Italy
Q55771782,6000000051955092138,Marie-Thérèse de Mallmann,France
Q5577683,6000000031616467030,Isak Björklund,Sweden-Finland
Q5577836,6000000021026235857,Erik Björkman,Sweden
Q5579650,6000000006270512063,Edvard Blomqvist,Grand Duchy of Finland
Q558166,6000000008322711570,Johannes Aavik,Estonia
Q55844019,6000000024755744830,Julius Grünthal,
Q558445,6000000181086490844,Maurice Piron,Belgium
Q55845169,6000000081531861332,Johann Christoph Mylius,
Q5587051,6000000017512587298,Gunnar Brodin,Sweden
Q558729,6000000168872776524,Sextil Pușcariu,Romania
Q5588041,6000000000813101050,Gotthard Deutsch,Austria
Q55899337,6000000091804682964,Friedrich Hinterberger,
Q55900,6000000046710888111,Marek Belka,Poland
Q559235,6000000026091307882,Pieter Geyl,Kingdom of the Netherlands
Q55930,6000000028172370870,Hanna Suchocka,Poland
Q559709,6000000011301361792,A. H. Armstrong,United Kingdom
Q55989799,6000000002433529813,Glenda M. Abramson,South Africa
Q55994212,6000000032390082969,Alfred Meyer,
Q56000420,6000000001501551114,Khristo Gandev,
Q560042,6000000151397184830,Giuseppe Giovanni Antonio Meneghini,Kingdom of Italy
Q56036862,6000000095343382822,Claude Carson Smith,
Q560714,6000000068439788009,Anne Vondeling,Kingdom of the Netherlands
Q56073104,6000000036473453627,Bruno Wolff,Germany
Q560930,6000000015271224733,Paavo Väyrynen,Finland
Q560990,6000000078362037614,Varkey Vithayathil,India
Q5613200,6000000143552646962,Vincenzo Crescini,Kingdom of Italy
Q5616189,6000000036177359742,Guillermo Lohmann Villena,Peru
Q562033,6000000010329098223,Lauri Vaska,Estonia
Q5623169,6000000067418074847,Lazar Dokić,Principality of Serbia
Q562554,6000000083555951194,Anna Morpurgo Davies,Kingdom of Italy
Q5627338,6000000123032991857,Gösta Edman,Sweden
Q5629593,6000000019275691564,Thor Ekecrantz,Sweden
Q5636481,6000000000133689969,Haaken Hasberg Gran,Norway
Q5637020,6000000029772086597,Adolf Abel,Germany
Q56394877,6000000043991141251,Olivier-Gérard de Spoelberch,Belgium
Q5650533,6000000025947820381,Hans Neurath,United States
Q5650824,6000000098324913535,Hans Weinberger,United States
Q565495,6000000025817008491,Joseph Wolpe,South Africa
Q56558755,6000000004933890019,George Haddad,Canada
Q565604,6000000016651651794,Bert Bolin,Sweden
Q5658313,6000000030403044958,Harlan Hatcher,United States
Q5661070,6000000030952273890,Harold Hoehner,
Q56611599,6000000036255066419,Clifford Burrough Purves,
Q56612596,6000000002685537507,Klaus Beyer,
Q5662998,6000000006323436320,Alberto Edwards,Chile
Q56640172,6000000036965561471,Leopold Moll,Austria–Hungary
Q5665043,6000000008280410993,Alejandro Garretón,Chile
Q56760296,6000000193820527844,J.B. Le Poole,Kingdom of the Netherlands
Q567782,6000000003602075136,Bohdan Paczyński,Poland
Q56817061,6000000051906492030,Byron Cummings,United States
Q56872951,6000000003607538128,Richard Bersohn,United States
Q568856,6000000175235696998,Władysław Ślewiński,Congress Poland
Q569826,6000000020757908250,Lajos Blau,Hungary
Q5699312,6000000015302506749,Johan Columbus,Sweden
Q570810,6000000000083554871,Antal Szerb,Hungary
Q57087,6000000010259352985,Adrian VI,Holy Roman Empire
Q570952,5067446031430089825,Antanas Baranauskas,Russian Empire
Q571028,6000000002248921436,Antanas Rubšys,Lithuania
Q57103,6000000000119223126,Karl Weierstraß,Kingdom of Prussia
Q571054,6000000125277196821,Antanas Tumėnas,Lithuania
Q57127,6000000013079249883,Otto Wallach,German Empire
Q5714431,6000000001926567049,Heniot Levy,United States
Q5719126,6000000018128654230,Henry Calderwood,United Kingdom of Great Britain and Ireland
Q57192,6000000001060722344,Gerhard Domagk,Germany
Q57193,6000000041912115851,Moritz Schlick,Germany
Q572084,6000000098665956865,Antero Markelin,Finland
Q5722001,6000000041383841148,Henry Gleitman,United States
Q57228,6000000000301852128,Ferdinand Georg Frobenius,Kingdom of Prussia
Q5723234,6000000122528070849,Henry Horace Williams,
Q5724067,6000000026014331441,Henry Jones Ford,United States
Q5729368,6000000080353765030,Henry Turner Eddy,United States
Q5730372,6000000033100698002,Henry Wilson Temple,United States
Q57321769,6000000041739931463,Gerhard Karl Kalisch,United States
Q5733763,6000000019483266692,Johan Floderus,Sweden
Q5734078,6000000120353290254,Herbert Fingarette,United States
Q573515,6000000046716676135,Anthony Lake,United States
Q573751,6000000040579280166,Anthony Pawson,United Kingdom
Q5737742,6000000037061491552,Anders Forssenius,Sweden
Q5740293,6000000010877248442,Herman Valentiner,Kingdom of Denmark
Q574317,6000000163563352893,Antonino Zichichi,Italy
Q5743852,6000000019519065150,Anton Fridrichsen,Norway
Q5744504,6000000036877869462,Anders Frigell,Sweden
Q57573358,6000000090480655090,Olga Tsuberbiller,Russian Empire
Q5761527,6000000199877968826,Hilde Levi,Germany
Q5762506,6000000001629347459,Hillar Rootare,Estonia
Q57684,6000000078839047025,Hermann Lotze,Kingdom of Saxony
Q5774120,6000000015700406499,Karl Grünhut,Austria
Q578036,6000000124937337858,Ron Rivest,United States
Q57805,6000000140203539861,Friedrich Paschen,Germany
Q5784592,6000000074687899978,Jonas Hallenberg,Sweden
Q5791814,6000000039737494589,Cristóbal Holzapfel,Chile
Q5792658,6000000009992549191,Henrik Hassel,Finland
Q579366,6000000120991026118,Robert Digges Wimberly Connor,United States
Q5798366,6000000014320475271,Dick Helander,Sweden
Q5798396,6000000014164192090,Sven Helander,Sweden
Q58002344,6000000072404632839,Wolmar Nyberg,Finland
Q58010433,6000000098151266043,Ronald Cohen,Canada
Q58011364,6000000104663737825,Pietro Navarra,Italy
Q5802327,6000000004292152892,Nicolai Herlofson,Norway
Q5806854,6000000007234337237,Julius Hirsch,Germany
Q58115,6000000175531224822,Uri Rosenthal,Kingdom of the Netherlands
Q5812797,6000000011302378738,Ernst Alexander Homén,Finland
Q581441,6000000026574229320,Cyprien Tanguay,Canada
Q581777,6000000017512273567,Jan van den Brink,Kingdom of the Netherlands
Q58209664,6000000146295271870,Luigi Meschieri,Italy
Q582183,6000000029654225288,Lennart von Post,Sweden
Q5823425,6000000008034160064,Anders Wilhelm Ingman,Grand Duchy of Finland
Q58239682,6000000007299000714,James J. Parsons,United States
Q58396770,6000000042585732055,Giles Hoglin,
Q584237,6000000019937588399,Pieter Oud,Kingdom of the Netherlands
Q58426201,6000000029847126370,Maciej Starzewski,
Q58676,6000000000408073629,Max August Zorn,Germany
Q5881553,6000000168821390845,Hollis Caswell,United States
Q58853,6000000080117988009,Karl-Otto Apel,Germany
Q588658,6000000155031254822,William Arnold Anthony,United States
Q58894460,6000000031660579656,Walter Bigiavi,Kingdom of Italy
Q589065,6000000129871277831,Anton Dörrer,Austria
Q589683,6000000142684313836,Anton Giulio Barrili,Kingdom of Sardinia
Q590161,6000000151346811011,Vito Donato Epifani,Kingdom of Italy
Q590412,6000000059138710089,Anton Hye von Glunek,
Q591177,6000000019060320220,Frederick James Furnivall,United Kingdom of Great Britain and Ireland
Q5912576,6000000078162267906,Sven Kjöllerström,
Q591280,6000000137324880839,Sergio Panunzio,Kingdom of Italy
Q5913117,6000000004238176240,Ignacio Braulio Anzoátegui,Argentina
Q5914689,6000000038734617222,Stephan Klotz,
Q591526,6000000017322445253,Anton Constandse,Kingdom of the Netherlands
Q5916755,6000000019907960509,Ernst Albin Kock,Sweden
Q592101,6000000177835560923,Luc Frieden,Luxembourg
Q5933144,6000000183305958836,John C. Branner,United States
Q5933696,6000000027343463793,Hugo Adam Bedau,United States
Q594023,6000000029583476662,Andrzej Janikowski,Congress Poland
Q5940596,6000000005390800470,José Ignacio Vergara,Chile
Q5943836,6000000073508421001,José Matías Manzanilla,Peru
Q5944678,6000000029120814204,José Porfirio Miranda,Mexico
Q5945712,6000000026302854914,Endre Lekve,Norway
Q5947693,6000000001193940870,Juan Bautista Avalle-Arce,Argentina
Q5950307,6000000042402704686,Juan José Hernández Arregui,Argentina
Q59510211,6000000077322350409,Aaron Franklin Shull,United States
Q59525265,6000000028334328446,Hans Bloemendal,
Q59525336,6000000078036129775,Ugo Nicolini,Italy
Q59526974,6000000066693486821,Eugene Heimler,Hungary
Q59527516,6000000002304321271,Gino Pierleoni,Kingdom of Italy
Q59529358,6000000019093087825,Susanna Barrows,United States
Q59531472,6000000002415650096,Gershon Weiler,Israel
Q5953162,6000000001758923476,Juan de Dios Vial Larraín,Chile
Q59531782,6000000145819801822,Esra Galun,Israel
Q59532069,6000000014150252041,Shlomo Berger,Israel
Q5954083,1793600,Örjan Lindberger,Sweden
Q5955643,6000000007424024447,Frans Josua Linders,Sweden
Q59570,6000000004208149283,Theodor Koch-Grünberg,Germany
Q59618000,6000000044520635936,Fred Greenstein,United States
Q59626992,6000000075778044883,Franz Jehan Leenhardt,France
Q59627395,6000000079941933668,Karl Josef Hahn,
Q59627703,6000000003125267647,Myron Piper Gilmore,United States
Q59627759,6000000029763382474,Richard Harvey Brown,United States
Q59628272,6000000106990341150,Nathaniel Howell Furman,United States
Q59629496,6000000034917374449,Frederick Morgan Padelford,United States
Q59630179,6000000000934463665,Harold William Chase,United States
Q5963768,6000000014027132606,Jan Łoś,Congress Poland
Q596386,6000000180839311894,Anton von Rosas,Austrian Empire
Q596590,6000000127371323861,Louis Nirenberg,Canada
Q5968861,6000000039783681296,Jay Laurence Lush,United States
Q5977766,6000000120301596829,Christoph Martin,Germany
Q5978410,6000000008329001219,Indrek Martinson,Estonia
Q597958,6000000019134746299,Antoni Ponikowski,Russian Empire
Q598132,6000000000491556320,Antoni Zygmund,United States
Q59814854,6000000151403710941,Cesare Manaresi,Italy
Q5983783,6000000021175859420,Johannes Botvid Elias Melin,Sweden
Q5984258,6000000032489357856,Luis Rius,Spain
Q59847616,6000000026579270987,Aleksander Michajlik,Poland
Q598692,6000000135020898387,Antonie Frans Monna,Kingdom of the Netherlands
Q599238,6000000145234016878,Antonino Pagliaro,Italy
Q59926899,6000000034540999819,James Edward Oliver,United States
Q599839,6000000173816613285,Frans Stafleu,Kingdom of the Netherlands
Q599878,6000000026259710130,Brunon Synak,Poland
Q600025,6000000112222294883,Victor Westhoff,Kingdom of the Netherlands
Q6000923,6000000026381760378,Wilhelm Ernst Möller,
Q60066,6000000014301210340,Gerhard Ertl,Germany
Q60126,6000000045486688897,Gottfried Feder,German Reich
Q601439,6000000158163201834,Antonio Catricalà,Italy
Q602552,6000000017374063363,Antonio Ive,Austria
Q6028280,6000000012651234262,Sven Olving,Sweden
Q60287,6000000022553850705,Walter Heitler,Weimar Republic
Q60317,6000000012358170707,Lynn Harrell,United States
Q60363,6000000028884367908,Hugo Junkers,Germany
Q60397,6000000000601286937,Otto Hesse,Kingdom of Prussia
Q60502,6000000000413946493,Gerhard Gentzen,Kingdom of Prussia
Q605096,6000000157277832882,Antonio Scarpa,Austrian Empire
Q605266,6000000003815037248,Antonio Stoppani,Kingdom of Italy
Q60554,6000000000469781530,August Kundt,Grand Duchy of Mecklenburg-Schwerin
Q60582,6000000076302692293,Thomas Abbt,Germany
Q60623788,6000000012620309416,Adolf Hecht,Cisleithania
Q60623884,6000000140304205880,Max Hönig,
Q60675285,6000000141828617872,Francis Jager,United States
Q60676321,6000000111742553701,Johannes Christiaan Hoekendijk,Kingdom of the Netherlands
Q60694906,6000000123228892436,Mark Meyerovich,Soviet Union
Q60718,6000000173635487179,Adolf Engler,Weimar Republic
Q6072925,6000000021514683812,Ernst Praetorius,Germany
Q60734919,6000000066451031302,Rudolf Kimla,Czechoslovakia
Q6074119,6000000177274714826,Mehmed Şerafeddin Yaltkaya,Ottoman Empire
Q6074533,6000000027840042027,Irving Copi,United States
Q6074600,6000000043737353821,Irving Gottesman,United States
Q607593,6000000002684614449,Alan Krueck,United States
Q6076514,6000000039674859907,Isaac Hollister Hall,United States
Q6076520,6000000033459434872,Isaac Horowitz,Israel
Q6077484,6000000009420544547,Isaak Bacharach,German Reich
Q6078284,6000000011157772349,Björn Roos,Sweden
Q60791745,6000000023842720458,Patrick Forbes,United Kingdom of Great Britain and Ireland
Q60808,6000000085353196837,Johann Joachim Becher,Prince-Bishopric of Speyer
Q608145,6000000154862631072,George J. Brush,United States
Q60816845,6000000016409836515,Wilhelm Latzko,Austria
Q60817006,6000000013133963106,Carl Leiner,
Q60819968,6000000024846149545,Oskar Pisko,Cisleithania
Q60819994,6000000179059164828,Julius Planner von Plann,
Q608226,6000000017623266278,Antonín Balšánek,Austria–Hungary
Q60822939,6000000026134040056,Hugo Stern,
Q60829754,6000000036605891821,Leo Francis Stock,United States
Q60835393,6000000031277672755,Zdzisław Askanas,Poland
Q608387,6000000035383546629,Kenneth Pitzer,United States
Q6084218,6000000012148237878,Israel Russell,United States
Q608870,6000000058183734883,Martin von Schwartner,Austrian Empire
Q6090034,6000000007992917184,Armas Salonen,Finland
Q6093178,6000000177093332822,Nejat Göyünç,Turkey
Q60948,6000000034910790708,Conrad Moench,Landgraviate of Hesse-Kassel
Q6096219,6000000042155450074,Carl Schalén,Sweden
Q609655,6000000037866835442,Eugeniusz Kwiatkowski,Poland
Q6096691,6000000177059928876,Necmettin Halil Onan,Turkey
Q60969,6000000022363564368,Hermann Burmeister,Argentina
Q610072,6000000182696871843,Michael Heidelberger,United States
Q61014779,6000000067254133940,Tamás Bácskai,Hungary
Q61037,6000000000413134495,Wilhelm Ackermann,Kingdom of Prussia
Q61045,6000000132419490822,David J. Wineland,United States
Q61051586,6000000207558412905,Pavel Alekseev,Russian Empire
Q6105601,6000000000338622455,Renzo Pi Hugarte,Uruguay
Q6113084,6000000114666559884,Ruben A. Stirton,United States
Q61151,6000000075336714051,Eduard Spranger,Germany
Q61161331,6000000128860143841,Stephen Schwartz,United States
Q6119184,6000000048075067852,Jacob Robert Kantor,United States
Q61200434,6000000026322790830,Bertalan Stiller,Hungary
Q612023,6000000041360141789,Antônio Parreiras,Brazil
Q6120815,6000000037006303057,Santiago Amado Lóriga,Spain
Q612177,6000000163841230877,Constantin Ion Parhon,Romania
Q6130367,6000000046016410903,James Brown Scott,United States
Q61312775,6000000213237054823,Fridrich Knauer,Russian Empire
Q61323,6000000008375531650,Kurt Koffka,United States
Q6134311,6000000155042919855,James Furman Kemp,United States
Q61374,6000000096383550073,Wolfhart Pannenberg,Germany
Q614071,6000000077227910489,Charles Robert Ashbee,United Kingdom
Q6140731,6000000082798445353,James P. Allison,United States
Q61469930,6000000174337783426,Vladimir Koch,Socialist Federal Republic of Yugoslavia
Q61477539,6000000034881995300,Mario Marinoni,Kingdom of Italy
Q61482509,6000000002243852142,Sergio Tonzig,Kingdom of Italy
Q615432,6000000132453482828,"Urban T. Holmes, Jr.",United States
Q616461,6000000173619297854,Jan Hendrik Waszink,Kingdom of the Netherlands
Q61685639,6000000009706780305,Daniel Baránek,Czech Republic
Q6173384,6000000010143152609,Ángel Palerm,Mexico
Q61737,6000000000634988555,Alfred Clebsch,Kingdom of Prussia
Q61743814,6000000014588485730,Thomas Nagylaki,United States
Q61757133,6000000007697519117,Charles P. Winsor,United States
Q61769,6000000000601620492,Martin Wilhelm Kutta,German Reich
Q6179259,6000000053680417825,Einar Sjövall,Sweden
Q6179671,6000000006604342018,Jens Glad Balchen,Norway
Q6180871,6000000050420684323,Jeremiah Whipple Jenks,United States
Q61810,6000000030243713105,Heinrich Rubens,Germany
Q6181789,6000000069315166881,Helmer Smith,Sweden
Q61828,6000000032075960920,Ernst Steinitz,Germany
Q6190396,6000000126022754856,Felix Stieve,Germany
Q6191027,6000000007182167503,Martin Stodius,Sweden
Q61911466,6000000180617620833,Stanisław Krzyżanowski,
Q61956,6000000180823601861,Lorenz von Stein,Kingdom of Prussia
Q6196879,6000000004407798014,Jaakko Suolahti,Finland
Q6198020,388613596210002012,Josef Svennung,Sweden
Q62006398,6000000054754245892,Katri Rehtijärvi,Finland
Q6207060,6000000174348348858,Hjalmar Théel,Sweden
Q62071279,6000000181359002841,Harry Yandell Benedict,United States
Q62072114,6000000140693235828,Friedrich Wilhelm König,Austria
Q6209816,6000000023968161832,Torsten Thunberg,Sweden
Q6210835,6000000031820552726,E.N. Tigerstedt,Finland
Q6215301,6000000027593736914,Johan Peter Weisse,Norway
Q6216152,6000000025221850026,Hans Christian Tscherning,Kingdom of Denmark
Q6218621,6000000080720354850,John Alexander Simpson,United States
Q622307,6000000019133692485,Kazimierz Bartel,Austria–Hungary
Q622800,6000000048845530885,Ekaterina Fleischitz,Russian Empire
Q623064,6000000040372913402,Alexei Borovoi,Russian Empire
Q6232866,6000000000252324893,Jarl Axel Wasastjerna,Finland
Q6233452,6000000089338063861,John Fletcher Hurst,United States
Q6235004,6000000014619027420,Edvard Welander,Sweden
Q6237603,6000000038707491036,John Hanks Alexander,United States
Q6237755,6000000128958458973,John Anthony Hardy,United States
Q6239944,6000000040532128866,Samuel Wide,Sweden
Q6244202,6000000003353650500,John Lawrence Oncley,United States
Q6246146,6000000040361201064,Nils G. Wollin,Sweden
Q62464364,6000000077661423627,Josef Schaffer,Austria
Q62474,6000000180158239824,Hans Gerhard Creutzfeldt,Germany
Q6247983,6000000023407612640,Richard Paul Wülker,Kingdom of Prussia
Q6251593,6000000065604186021,Nils Zeilon,Sweden
Q6251861,6000000047976060462,John Pappenheimer,United States
Q62522703,6000000001471107052,William Wolfgang Brickman,United States
Q62560782,6000000101087208939,Zdeněk Kudělka,Czechoslovakia
Q6257847,6000000018316423695,John Silber,United States
Q625794,6000000001170462460,John Money,United States
Q6259525,6000000004652755083,John Stuart Blackie,United Kingdom of Great Britain and Ireland
Q627106,6000000010263132000,Motiejus Valančius,Russian Empire
Q62712764,6000000129586976935,Rattan Lal,
Q62714471,6000000039648819977,,Soviet Union
Q627985,6000000073333674873,František Běhounek,Czechoslovakia
Q628065,6000000134323046029,Herbert Dingle,United Kingdom
Q628070,6000000002161199065,Anton Vratuša,Slovenia
Q628092,6000000057322998121,Sándor Márki,Hungary
Q6285034,6000000043725338301,Joseph Lovering,United States
Q62861,6000000129671740875,Alan Perlis,United States
Q628738,6000000016218609587,Cahal Daly,Ireland
Q62898641,6000000154691478837,Murray Dworetzky,United States
Q62926,6000000011560390598,Leonor Michaelis,Germany
Q6297380,6000000052353015921,Joyce Appleby,United States
Q62977,6000000049389437058,Walter Kaufmann,Germany
Q63003144,6000000069584030841,Jan de Blieck,Kingdom of the Netherlands
Q63003876,6000000034191189925,Wilhelm Michel Erich Noach,Kingdom of the Netherlands
Q63003988,6000000096056749869,Johannes Franciscus Reith,Kingdom of the Netherlands
Q63004031,6000000076672583966,Jacob Roos,Kingdom of the Netherlands
Q63004229,6000000031439367134,Ludwig Karl Wolff,Switzerland
Q6302054,6000000031344346963,Juda Hirsch Quastel,Canada
Q630611,6000000019922963015,Walter Courvoisier,Switzerland
Q6306935,6000000015212937061,Julian Aleksandrowicz,Poland
Q6307364,6000000015665401972,Julian Mack,United States
Q630738,6000000079569121250,Carlo Scognamiglio,Italy
Q63098626,6000000127634583834,Simone Cuccia,Kingdom of Italy
Q6310168,6000000036063530079,Julius Wolff,Kingdom of the Netherlands
Q63108,6000000095365193909,Erich von Drygalski,Kingdom of Prussia
Q631248,6000000010023907848,Viktor Palm,Estonia
Q63163157,6000000024772077054,Jean Louis Trasenster,Belgium
Q631633,6000000145230415859,Arcangelo Scacchi,Kingdom of Italy
Q63195,6000000057013568380,Franz Leopold Neumann,German Empire
Q6329296,6000000026589274340,William Spong Jr.,United States
Q6333335,6000000028392948680,Jacob Lurie,United States
Q63336,6000000180182087858,Alfons Maria Jakob,Germany
Q63344,6000000037628178888,Franz Weidenreich,German Reich
Q633721,6000000143231379347,Francesco Severi,Italy
Q63413,6000000182964302874,Ulrich Wilcken,Kingdom of Prussia
Q63430705,6000000022565448071,Alfred Zimmermann,Germany
Q634797,6000000015433383308,Nikolai Burdenko,Russian Empire
Q635353,6000000016213688130,Giulio Racah,Italy
Q6361321,6000000183276446821,Leon Białkowski,Russian Empire
Q63630,6000000142276332948,Odo Marquard,Germany
Q63681305,6000000137667849830,Albino Pasini,Kingdom of Italy
Q63683385,6000000043577333265,Manuel de la Puente y Lavalle,Peru
Q636890,6000000041365890943,Kazys Škirpa,Lithuania
Q63749435,6000000156878972864,Carlo Avondo,Kingdom of Sardinia
Q6376171,6000000082830330249,Katharine Coman,United States
Q638320,6000000000469354513,Wilhelm Lenz,Germany
Q63861504,6000000009804944855,William Thompson Briggs,United States
Q63870,6000000162064187855,Ernst Stromer,Germany
Q63895,6000000076163501072,Paul Oskar Kristeller,Germany
Q63927886,6000000087209055849,Gualtiero Danieli,Kingdom of Italy
Q63983,6000000026119665859,Ludwig Knorr,Germany
Q63994019,6000000042351810595,Carl Frommann,Germany
Q64132951,6000000011906428207,I. Kisch,Kingdom of the Netherlands
Q6415540,6000000103285950878,Kirk Varnedoe,United States
Q64188,6000000041329520837,Roy J. Glauber,United States
Q6419814,6000000006994290344,Harry George Drickamer,United States
Q642432,6000000002764531449,Nikodem Caro,Poland
Q64257,6000000014189232192,Johann Gottlieb Gleditsch,Germany
Q6433448,6000000014504100939,Kosta Kumanudi,Kingdom of Serbia
Q64356,6000000180993204894,Friedrich Christian Diez,Grand Duchy of Hesse
Q64374512,6000000029718922431,Richard Rychtarik,United States
Q64402125,6000000145975131845,Lee W. Patterson,United States
Q64412,6000000040672912821,Frei Otto,Germany
Q64415919,6000000001262019791,Ebrahim Mamdani,United Kingdom
Q64419145,6000000205356395831,Thomas Goossens,
Q6446737,6000000036433866973,Kurt Freund,Czech Republic
Q6446882,6000000179958700879,Kurt M. Campbell,United States
Q64485661,6000000011371652282,Daniel Nicolai Neese,Russian Empire
Q64503090,6000000027130229159,Nicolaas Beets,Kingdom of the Netherlands
Q645036,6000000020053152330,Oran Milo Roberts,United States
Q64511,6000000081241150428,Adolfas Jucys,Lithuania
Q645325,6000000016403300169,Torcuato Fernández-Miranda,Spain
Q64544,6000000026189690952,Carl Friedrich von Ledebour,Kingdom of Prussia
Q64566,6000000017785482066,Heinrich Moritz Willkomm,Kingdom of Saxony
Q645800,6000000053622456149,Ludwig des Coudres,Kingdom of Prussia
Q64589595,6000000166494715826,James Nevins Hyde,United States
Q64637,6000000030910042838,Anton Heinrich Springer,Austria–Hungary
Q64689,6000000046583264491,Axel A. Weber,Germany
Q646958,6000000047582202075,John Mehegan,United States
Q6474477,6000000173879771192,Lajos Winkler,Hungary
Q64773,6000000001442741435,Johann Samuel König,Germany
Q647947,6000000025846055827,Paltiel Dykan,Israel
Q64830345,6000000173875441287,Victor Willem,Belgium
Q64830633,6000000054781987891,Harold Clark Amens,United States
Q64848295,6000000006855184079,Edward H. Bertram,United States
Q648570,6000000065589186438,Milan Stojadinović,Kingdom of Serbia
Q648946,6000000021052189369,David van Embden,Kingdom of the Netherlands
Q649457,6000000010011559337,Pieter Lodewijk Muller,Kingdom of the Netherlands
Q64975,6000000000325736375,Alexander Ostrowski,Germany
Q64978,6000000002361930708,Walter Kaufmann,Germany
Q6499205,6000000031329189286,Laura Michaelis,United States
Q64994998,6000000043754097992,Lewis E. Cline,
Q64995950,6000000167812863865,Lysander William Cushman,United States
Q65007974,6000000089279633874,Georg Brehm,
Q65031186,6000000080631668887,Anna Urbanová,Czech Republic
Q6504608,6000000001784044703,Lawrence Stark,United States
Q6509519,6000000019445958407,Leander Ditscheiner,Austria–Hungary
Q651112,6000000003220505291,Joonas Kokkonen,Finland
Q6512943,6000000018568600162,Lee Albert Rubel,United States
Q6514980,6000000015799134105,Lee Segel,United States
Q65185,6000000000521419317,Wolfgang Krull,Germany
Q651899,6000000151930941865,Carlo Cantoni,Kingdom of Italy
Q6521567,6000000007454803117,Lemuel Moss,United States
Q652195,6000000091242838837,János Viski,Hungary
Q65221,6000000040202415677,Kurt Reidemeister,Germany
Q65239,6000000015644768715,Hermann Dessau,Germany
Q6527049,6000000156544387846,Leopold Rügheimer,
Q6534781,6000000020053662827,Lev Taussig,Austria–Hungary
Q65366484,6000000026298772504,Bernard Alfred Etcheverry,United States
Q653990,6000000026576358227,André-Albert Blais,Canada
Q6546991,6000000010439236753,Liivia Laasimer,Estonia
Q65479491,6000000144679673952,DuWayne LeRoy Goodwin,United States
Q65504265,6000000076681133726,Ethel Casassa,United States
Q655048,6000000018268297074,Nikolay Anichkov,Russian Empire
Q65518,6000000000369974214,Richard Schorr,Germany
Q65589206,6000000025049237218,Lodewijk Hendrik Siertsema,Kingdom of the Netherlands
Q65644,6000000016991878025,Heymann Steinthal,Duchy of Anhalt
Q65648584,6000000181715449832,Felton Hickman,United States
Q656642,6000000000491424408,Stefan Mazurkiewicz,Poland
Q65683,6000000090790525996,Carl Neuberg,Germany
Q657301,6000000002280348443,John Ehrman,United Kingdom
