geni_id,qid,geni_cjk_name,wikidata_ja,wikidata_zh,wikidata_ko,wikidata_en
6000000075061052823,Q45448994,望之 京兆長安,,李望之,,Li Wangzhi
6000000075061052885,Q45484658,孝隨 京兆長安,,李孝隨,,Li Xiaosui
6000000075061053988,Q45522852,仁恕 京兆長安,,李仁恕,,Li Renshu
6000000075061055931,Q45486766,筠 京兆長安,,李筠,,Li Jun
6000000075061056898,Q45482812,尚芬 隴西狄道,,李尚芬,,Li Shangfen
6000000075061057889,Q45485878,翔 京兆長安,,李翔,,Li Xiang
6000000075061057953,Q45512471,驂 京兆長安,,李驂,,Li Can
6000000075061057959,Q45513747,從儉 京兆長安,,李從儉,,Li Congjian
6000000075061061865,Q45502111,微 逸少 隴西狄道,,李微,,Li Wei
6000000075061064829,Q45489003,曇 京兆長安,,李曇,,Li Tan
6000000075061066881,Q45478206,昭 隴西狄道,,李昭,,Li Zhao
6000000075061067020,Q45516030,處位 趙州,,李處位,,Li Chuwei
6000000075061069827,Q45449561,同泰 京兆長安,,李同泰,,Li Tongtai
6000000075061069836,Q30924023,茂 隴西狄道,,李茂,,Li Mao
6000000075061069855,Q45479623,孝 隴西狄道,,李孝,,Li Xiao
6000000075061073044,Q45516221,平 趙州,,李平,,Li Ping
6000000075061073821,Q45598202,承昭 京兆長安,,李承昭,,Li Chengzhao
6000000075061079838,Q45474610,綽 隴西狄道,,李綽,,Li Chao
6000000075061079965,Q45488303,孝先 隴西狄道,,李孝先,,Li Xiaoxian
6000000075061082874,Q45483637,事 隴西狄道,,李事,,Li Shi
6000000075061082879,Q45483762,鞠 隴西狄道,,李鞠,,Li Ju
6000000075061083837,Q45475056,顒 隴西狄道,,李顒,,Li Yu
6000000075061085833,Q45627709,同証 京兆長安,,李同証,,Li Tongzheng
6000000075061088881,Q45483193,戀 隴西狄道,,李戀,,Li Lian
6000000075061100866,Q45477793,炅 隴西狄道,,李炅,,Li Gui
6000000075061100883,Q11095431,元祥 隴西狄道,李元祥,李元祥,,Li Yuanxiang
6000000075061102844,Q45479748,環 隴西狄道,,李環,,Li Huan
6000000075061102876,Q45482431,蕤 隴西狄道,,李蕤,,Li Rui
6000000075061103821,Q45475502,茂融 隴西狄道,,李茂融,,Li Maorong
6000000075061107863,Q45481407,尚達 隴西狄道,,李尚達,,Li Shangda
6000000075061107892,Q45487598,尚容 隴西狄道,,李尚容,,Li Shangrong
6000000075061107923,Q45516349,常 隴西狄道,,李常,,Li Chang
6000000075061109012,Q45522155,若舊 京兆長安,,李若舊,,Li Ruojiu
6000000075061114843,Q45484723,承霏 京兆長安,,李承霏,,Li Chengfei
6000000075061114975,Q45515965,處脩 趙州,,李處脩,,Li Chuyou
6000000075061115848,Q45476581,雲 京兆長安,,李雲,,Li Yun
6000000075061116845,Q45474547,志直 隴西狄道,,李志直,,Li Zhizhi
6000000075061121821,Q45471418,蓁 隴西狄道,,李蓁,,Li Zhen
6000000075061121834,Q45474422,暉 隴西狄道,,李暉,,Li Hui
6000000075061121865,Q45479369,㻁 隴西狄道,,李㻁,,Li ?
6000000075061121884,Q45482875,庭金 隴西狄道,,李庭金,,Li Tingjin
6000000075061126939,Q65809909,隴西狄道,,李氏,,Li Shi
6000000075061130832,Q45479876,愈 隴西狄道,,李愈,,Li Yu
6000000075061139832,Q45474803,志悌 隴西狄道,,李志悌,,Li Zhiti
6000000075061143833,Q45474303,志順 隴西狄道,,李志順,,Li Zhishun
6000000075061143840,Q45466332,紹仁 壽之 隴西狄道,,李紹仁,,Li Shaoren
6000000075061143920,Q45513811,侈 京兆長安,,李侈,,Li Chi
6000000075061143936,Q45515079,頊 隴西狄道,,李頊,,Li Xu
6000000075061143952,Q45518552,稹 京兆長安,,李稹,,Li Zhen
6000000075061148862,Q45478116,藻 隴西狄道,,李藻,,Li Zao
6000000075061148911,Q45484854,因 京兆長安,,李因,,Li Yin
6000000075061150883,Q10975505,元嬰 隴西狄道,李元嬰,李元婴,이원영,Li Yuanying
6000000075061153821,Q45474739,綱 隴西狄道,,李綱,,Li Gang
6000000075061153848,Q45480451,須 隴西狄道,,李須,,Li Xu
6000000075061154894,Q45484595,興宗 京兆長安,,李興宗,,Li Xingzong
6000000075061154993,Q45521586,封 隴西狄道,,李封,,Li Feng
6000000075061157892,Q45487089,全經 京兆長安,,李全經,,Li Quanjing
6000000075061157935,Q45511198,煒 隴西狄道,,李煒,,Li Wei
6000000075061157989,Q45507871,孟輿 隴西狄道,,李孟輿,,Li Mengyu
6000000075061163822,Q45476198,諒 隴西狄道,,李諒,,Li Liang
6000000075061163836,Q45478662,道欽 隴西狄道,,李道欽,,Li Daoqin
6000000075061168821,Q45476390,謐 隴西狄道,,李謐,,Li Mi
6000000075061168881,Q45488240,炅 隴西狄道,,李炅,,Li Gui
6000000075061169909,Q45513176,駉 京兆長安,,李駉,,Li Jiong
6000000075061169964,Q45519880,鼐 隴西狄道,,李鼐,,Li Nai
6000000075061170855,Q45481664,懷順 隴西狄道,,李懷順,,Li Huaishun
6000000075061175925,Q45515587,森 隴西狄道,,李森,,Li Sen
6000000075061176853,Q45483383,坤 隴西狄道,,李坤,,Li Kun
6000000075061177834,Q45479939,最 隴西狄道,,李最,,Li Zui
6000000075061178821,Q45478051,萬 隴西狄道,,李萬,,Li Wan
6000000075061178874,Q45488620,晃 隴西狄道,,李晃,,Li Huang
6000000075061180824,Q45479241,暖 隴西狄道,,李暖,,Li Nuan
6000000075061181949,Q45514320,承煦 隴西狄道,,李承煦,,Li Chengxu
6000000075061181957,Q45515141,康 隴西狄道,,李康,,Li Kang
6000000075061183920,Q45511705,顥 京兆長安,,李顥,,Li Hao
6000000075061183924,Q45512093,承業 隴西狄道,,李承業,,Li Chengye
6000000075061183944,Q45516474,準 隴西狄道,,李準,,Li Zhun
6000000075061188821,Q45478598,萃 隴西狄道,,李萃,,Li Cui
6000000075061188860,Q45481727,禮 隴西狄道,,李禮,,Li Li
6000000075061190821,Q45478726,道邃 隴西狄道,,李道邃,,Li Daosui
6000000075061195867,Q45487280,思頡 京兆長安,,李思頡,,Li Sijie
6000000075061197929,Q45556708,琨 隴西狄道,,李琨,,Li Kun
6000000075061205900,Q45516539,處讓 趙州,,李處讓,,Li Churang
6000000075061205909,Q45518806,積 京兆長安,,李積,,Li Ji
6000000075061209881,Q45489450,知禮 隴西狄道,,李知禮,,Li Zhili
6000000075061210850,Q45484335,𚓙唐 隴西狄道,,李𪓙唐,,Li ??Tang
6000000075061210960,Q45518297,程 京兆長安,,李程,,Li Cheng
6000000075061211954,Q45520630,繁 隴西狄道,,李繁,,Li Fan
6000000075061212865,Q45488364,繼先 隴西狄道,,李繼先,,Li Jixian
6000000075061213895,Q45521778,若愚 京兆長安,,李若愚,,Li Ruoyu
6000000075061214870,Q45489901,脩珽 隴西狄道,,李脩珽,,Li Youting
6000000075061215821,Q45481216,日進 隴西狄道,,李日進,,Li Rijin
6000000075061215996,Q45379576,淵 京兆長安,,陳淵,,Chen Yuan
6000000075061218887,Q45490026,脩琮 隴西狄道,,李脩琮,,Li Youcong
6000000075061222821,Q45481536,𚓙嵩 隴西狄道,,李𪓙嵩,,Li ??Song
6000000075061223821,Q45481598,尚春 隴西狄道,,李尚春,,Li Shangchun
6000000075061223888,Q45514000,逖 隴西狄道,,李逖,,Li Ti
6000000075061224824,Q45484464,紹宗 京兆長安,,李紹宗,,Li Shaozong
6000000075061224852,Q45489642,脩琬 隴西狄道,,李脩琬,,Li Youwan
6000000075061225822,Q45481858,鞠 隴西狄道,,李鞠,,Li Ju
6000000075061226849,Q45488113,昕 隴西狄道,,李昕,,Li Xin
6000000075061226892,Q45514954,贊 隴西狄道,,李贊,,Li Zan
6000000075061227841,Q45488177,晧 隴西狄道,,李晧,,Li Hao
6000000075061227859,Q45490092,脩珵 隴西狄道,,李脩珵,,Li Youting
6000000075061227891,Q16076726,之芳 隴西狄道,李之芳,李之芳,이지방,Li Zhifang
6000000075061228865,Q45485943,逢 京兆長安,,李逢,,Li Feng
6000000075061229827,Q45482306,翊 隴西狄道,,李翊,,Li Yi
6000000075061230821,Q45481793,寧 隴西狄道,,李寧,,Li Ning
6000000075061231838,Q45483447,滕 隴西狄道,,李滕,,Li Teng
6000000075061233821,Q45481987,時 隴西狄道,,李時,,Li Shi
6000000075061235842,Q45483319,夤 隴西狄道,,李夤,,Li Yin
6000000075061235882,Q45486703,憧 京兆長安,,李憧,,Li Chong
6000000075061236925,Q45511389,欽業 隴西狄道,,李欽業,,Li Qinye
6000000075061239825,Q45483951,育 隴西狄道,,李育,,Li Yu
6000000075061244905,Q25926157,据 隴西狄道,李椐,李椐,,Li Ju
6000000075061245851,Q45487856,師 京兆長安,,李師,,Li Shi
6000000075061247913,Q45516286,處約 趙州,,李處約,,Li Chuyue
6000000075061250843,Q45484401,尚儀 隴西狄道,,李尚儀,,Li Shangyi
6000000075061250914,Q45515713,乘 隴西狄道,,李乘,,Li Cheng
6000000075061255901,Q45519188,稱 京兆長安,,李稱,,Li Cheng
6000000075061256838,Q45488427,無謟 隴西狄道,,李無謟,,Li Wutao
6000000075061260868,Q45489131,脩琦 隴西狄道,,李脩琦,,Li Youqi
6000000075061268863,Q45513430,從乂 京兆長安,,李從乂,,Li Congyi
6000000075061268881,Q45519251,縉 京兆長安,,李縉,,Li Jin
6000000075061271872,Q45514127,思絢 隴西狄道,,李思絢,,Li Sixun
6000000075061272895,Q45511769,熲 京兆長安,,李熲,,Li Jiong
6000000075061272905,Q45513684,從魯 京兆長安,,李從魯,,Li Conglu
6000000075061272910,Q45518103,稜 京兆長安,,李稜,,Li Leng
6000000075061272958,Q45508188,旭 隴西狄道,,李旭,,Li Xu
6000000075061275842,Q45534434,某 隴西狄道,,李某,,Li Mou
6000000075061276826,Q45486834,璉 京兆長安,,李璉,,Li Lian
6000000075061277878,Q45511263,銑 隴西狄道,,李銑,,Li Xi
6000000075061281910,Q45515266,贄 隴西狄道,,李贄,,Li Zhi
6000000075061284821,Q45485431,鄖 京兆長安,,李鄖,,Li Yun
6000000075061286853,Q45489388,脩璩 隴西狄道,,李脩璩,,Li Youqu
6000000075061286912,Q45516096,早 趙州,,李早,,Li Zao
6000000075061288860,Q45487344,𚓙嵸 隴西狄道,,李𪓙嵸,,Li ??Zong
6000000075061289926,Q65803897,隴西狄道,,李氏,,Li Shi
6000000075061291947,Q45517975,穠 京兆長安,,李穠,,Li Nong
6000000075061292860,Q45489578,脩珍 隴西狄道,,李脩珍,,Li Youzhen
6000000075061293821,Q45485814,中義 京兆長安,,李中義,,Li Zhongyi
6000000075061293997,Q45522470,維清 京兆長安,,李維清,리유청,Li Weiqing
6000000075061294822,Q45486578,鳳 京兆長安,,李鳳,,Li Feng
6000000075061296850,Q45489195,脩珌 隴西狄道,,李脩珌,,Li Youbi
6000000075061296950,Q45518934,稒 京兆長安,,李稒,,Li Gu
6000000075061298821,Q45486258,瓀 京兆長安,,李瓀,,Li Ruan
6000000075061299821,Q45486322,威 京兆長安,,李威,,Li Wei
6000000075061299846,Q45489514,知節 隴西狄道,,李知節,,Li Zhijie
6000000075061300895,Q45514255,己 京兆長安,,李己,,Li Ji
6000000075061302910,Q45517077,羨 京兆長安,,李羨,,Li Yan
6000000075061303855,Q25925998,休道 隴西狄道,李休道,李休道,,Li Xiudao
6000000075061306948,Q45520312,審 隴西狄道,,李審,,Li Shen
6000000075061308893,Q45512919,之萼 京兆長安,,李之萼,,Li Zhie
6000000075061315899,Q45521650,某 隴西狄道,,李某,,Li Mou
6000000075061315913,Q45521904,若水 京兆長安,,李若水,,Li Ruoshui
6000000075061316864,Q45516160,處厚 趙州,,李處厚,,Li Chuhou
6000000075061316898,Q45522790,仁愿 京兆長安,,李仁愿,,Li Renyuan
6000000075061329889,Q45515329,齊明 隴西狄道,,李齊明,,Li Qiming
6000000075061337849,Q22813480,承祖 隴西狄道,,李承祖,,Li Chengzu
6000000075061337853,Q45513493,從眾 京兆長安,,李從眾,,Li Congzhong
6000000075061337858,Q45514192,恕 隴西狄道,,李恕,,Li Shu
6000000075061337904,Q45520503,承怡 隴西狄道,,李承怡,,Li Chengyi
6000000075061340834,Q45490218,脩琚 隴西狄道,,李脩琚,,Li Youju
6000000075061341882,Q45522917,準 京兆長安,,李準,,Li Zhun
6000000075061346846,Q45514574,煥 隴西狄道,,李煥,,Li Huan
6000000075061346867,Q45517462,知則 京兆長安,,李知則,,Li Zhize
6000000075061358857,Q4309009,惲 隴西狄道 | 惲 隴西狄道 八,李惲,李惲,,Li Yun
6000000075061358948,Q45507998,季謀 隴西狄道,,李季謀,,Li Jimou
6000000075061362836,Q45512346,之遠 隴西狄道,,李之遠,,Li Zhiyuan
6000000075061364830,Q45512856,之芬 京兆長安,,李之芬,,Li Zhifen
6000000075061364846,Q45514446,國芬 京兆長安,,李國芬,,Li Guofen
6000000075061367858,Q45520759,顏 隴西狄道,,李顏,,Li Yan
6000000075061368876,Q45518488,茂元 京兆長安,,李茂元,,Li Maoyuan
6000000075061369868,Q45515393,廉 隴西狄道,,李廉,,Li Lian
6000000075061369913,Q45520694,揖 隴西狄道,,李揖,,Li Yi
6000000075061372847,Q45512535,𙣋 京兆長安,,李𩣋,,Li ??
6000000075061372888,Q45518039,玄一 京兆長安,,李玄一,,Li Xuanyi
6000000075061377846,Q45511959,廙 京兆長安,,李廙,,Li Yi
6000000075061380862,Q45518360,茂雍 京兆長安,,李茂雍,,Li Maoyong
6000000075061381832,Q45511515,贊 京兆長安,,李贊,,Li Zan
6000000075061385924,Q45521203,紳 隴西狄道,,李紳,,Li Shen
6000000075061385928,Q45521329,紘 隴西狄道,,李紘,,Li Hong
6000000075061390830,Q45511642,頒 京兆長安,,李頒,,Li Fen
6000000075061392872,Q45515650,盈 趙州,,李盈,,Li Ying
6000000075061393838,Q45512984,之蘭 京兆長安,,李之蘭,,Li Zhilan
6000000075061393874,Q45518232,渾 京兆長安,,李渾,,Li Hun
6000000075061400901,Q45517654,稅 京兆長安,,李稅,,Li Shui
6000000075061400911,Q45517912,茂竟 京兆長安,,李茂竟,,Li Maojing
6000000075061403901,Q45519566,樅 隴西狄道,,李樅,,Li Zong
6000000075061403942,Q45523546,游藝 隴西狄道,,李游藝,,Li Youyi
6000000075061403974,Q45556582,愜 隴西狄道,,李愜,,Li Qie
6000000075061404020,Q45379577,漢卿 師黯 京兆長安,,陳漢卿,,Chen Hanqing
6000000075061404896,Q45518615,茂文 京兆長安,,李茂文,,Li Maowen
6000000075061405855,Q45519754,括 隴西狄道,,李括,,Li Kuo
6000000075061407852,Q45518678,茂章 京兆長安,,李茂章,,Li Maozhang
6000000075061408876,Q45521139,績 隴西狄道,,李績,,Li Ji
6000000075061409928,Q45507934,仲權 隴西狄道,,李仲權,,Li Zhongquan
6000000075061410821,Q45512023,煜 隴西狄道,,李煜,,Li Yu
6000000075061415837,Q45513874,佚 京兆長安,,李佚,,Li Yi
6000000075061415853,Q45517333,博文 京兆長安,,李博文,,Li Bowen
6000000075061418845,Q45517526,構 隴西狄道,,李構,,Li Jie
6000000075061418849,Q45517782,茂玄 京兆長安,,李茂玄,,Li Maoxuan
6000000075061420827,Q45512731,珣 京兆長安,,李珣,,Li Xun
6000000075061420832,Q45513047,係 京兆長安,,李係,,Li Xi
6000000075061421874,Q45523299,珪 隴西狄道,,李珪,,Li Gui
6000000075061422831,Q45515839,皋 趙州,,李皋,,Li Gao
6000000075061424826,Q45513556,紀 京兆長安,,李紀,,Li Ji
6000000075061426859,Q45517590,種 京兆長安,,李種,,Li Zhong
6000000075061427881,Q45521968,雄 京兆長安,,李雄,,Li Xiong
6000000075061427901,Q45485462,位 某 隴西狄道,,李位,,Li Wei
6000000075061430870,Q45518742,茂奇 京兆長安,,李茂奇,,Li Maoqi
6000000075061433854,Q45519123,綬 京兆長安,,李綬,,Li Shou
6000000075061437918,Q45489082,沖 隴西狄道,,李沖,,Li Chong
6000000075061439930,Q45379354,恬 叔易 鄭州管城,,陳恬,,Chen Tian
6000000075061446889,Q45522597,卓 京兆長安,,李卓,,Li Zhuo
6000000075061451874,Q45521715,椿 隴西狄道,,李椿,,Li Chun
6000000075061453835,Q45519440,綽 京兆長安,,李綽,,Li Chao
6000000075061458821,Q45514826,繁 隴西狄道,,李繁,,Li Fan
6000000075061465840,Q45520947,訊 隴西狄道,,李訊,,Li Xun
6000000075061468855,Q45520060,寰 隴西狄道,,李寰,,Li Huan
6000000075061469906,Q45379353,造 公甫 鄭州管城,,陳造,,Chen Zao
6000000075061473857,Q45519502,緯 京兆長安,,李緯,,Li Wei
6000000075061473889,Q45522725,仁志 京兆長安,,李仁志,,Li Renzhi
6000000075061475821,Q45515776,羣 趙州,,李羣,,Li Qun
6000000075061479821,Q45515902,處儀 趙州,,李處儀,,Li Chuyi
6000000075061479865,Q45536993,融 隴西狄道,,李融,,Li Rong
6000000075061481900,Q45379578,安期 京兆長安,,陳安期,,Chen Anqi
6000000075061482882,Q45556520,立則 隴西狄道,,李立則,,Li Lize
6000000075061483828,Q45517268,博雅 京兆長安,,李博雅,,Li Boya
6000000075061486841,Q45520566,璘 隴西狄道,,李璘,,Li Lin
6000000075061489844,Q45521391,紵 隴西狄道,,李紵,,Li Zhu
6000000075061492855,Q45518871,掄 隴西狄道,,李掄,,Li Lun
6000000075061498845,Q45519816,珽 隴西狄道,,李珽,,Li Ting
6000000075061500836,Q45521076,顒 隴西狄道,,李顒,,Li Yu
6000000075061502982,Q45420203,通 彭城,,劉通,,Liu Tong
6000000075061503833,Q45520439,承義 隴西狄道,,李承義,,Li Chengyi
6000000075061507840,Q45520122,宬 隴西狄道,,李宬,,Li Cheng
6000000075061508821,Q45518167,茂奭 京兆長安,,李茂奭,,Li Maoshi
6000000075061509835,Q45520377,承敘 隴西狄道,,李承敘,,Li Chengxu
6000000075061509867,Q45523483,游素 隴西狄道,,李游素,,Li Yousu
6000000075061513845,Q45521840,若冰 京兆長安,,李若冰,,Li Ruobing
6000000075061514821,Q45518425,茂高 京兆長安,,李茂高,,Li Maogao
6000000075061516852,Q45522282,維寧 京兆長安,,李維寧,,Li Weining
6000000075061523837,Q45521458,綱 隴西狄道,,李綱,,Li Gang
6000000075061532850,Q45508125,厥 隴西狄道,,李厥卿,,Li Jueqing
6000000075061539821,Q45519627,元立 隴西狄道,,李元立,,Li Yuanli
6000000075061541857,Q45522408,維平 京兆長安,,李維平,,Li Weiping
6000000075061550836,Q11098022,象 隴西狄道 | 象 隴西狄道 一,,李象,,Li Xiang
6000000075061562821,Q45520822,績 隴西狄道,,李績,,Li Ji
6000000075061562880,Q45556646,澤 隴西狄道,,李澤,,Li Ze
6000000075061569856,Q45523236,若彥 京兆長安,,李若彥,,Li Ruoyan
6000000075061573821,Q45521522,滔 隴西狄道,,李滔,,Li Tao
6000000075061573838,Q45685492,悅 隴西狄道,,李悅,,Li Yue
6000000075061587829,Q45522345,維城 京兆長安,,李維城,,Li Weicheng
6000000075061588868,Q45427033,昌邦 鄭州管城 | 昌邦 鄭州管城 一,,陳昌邦,,Chen Changbang
6000000075061605833,Q703306,昌 適之 隴西狄道 | 昌 適之 隴西狄道 四,李適之,李適之,,Li Shizhi
6000000075061605838,Q45508062,霅 隴西狄道,,李霅,,Li Zha
6000000075061606822,Q45523360,璋 隴西狄道,,李璋,,Li Zhang
6000000075061618821,Q45498566,季卿 隴西狄道,,李季卿,,Li Jiqing
6000000075061619843,Q45507681,粹 隴西狄道,,李粹,,Li Cui
6000000075061669829,Q45427073,昌諤 鄭州管城 | 昌諤 鄭州管城 二,,陳昌諤,,Chen Change
6000000075062338847,Q45383978,正己 河南洛陽,,范正己,,Fan Zhengji
6000000075062925037,Q45357433,宏 彥恢 宣州宣城,,李宏,,Li Hong
6000000075063179914,Q45392874,兼 孟達 宣州宣城,,李兼,,Li Jian
6000000075063536843,Q45392870,鼐 仲鎮 宣州宣城,,李鼐,,Li Nai
6000000075325016097,Q45664805,誡奢 京兆杜陵,,韋誡奢,,Wei Jieshe
6000000075325377890,Q45509765,弘毅 弘農華陰,,楊弘毅,,Yang Hongyi
6000000075325716857,Q11123837,儉 太原文水,武倹,武儉,,Wu Jian
6000000075325979525,Q45417798,貴 東海郯縣,,徐貴,,Xu Gui
6000000075326036386,Q550290,髦 彥士 沛國譙縣,曹髦,曹髦,조모,Cao Mao
6000000075326084826,Q45410053,象古 鄭州管城,,陳象古,,Chen Xianggu
6000000075326119513,Q11070414,堅 元固 東海郯縣 | 堅 元固 東海郯縣 一,徐堅,徐堅,,Xu Jian
6000000075326158380,Q45417808,東海郯縣 | 東海郯縣 三,,徐,,Xu Kun
6000000075326380623,Q45418672,自遠 京兆長安,,杜自遠,,Du Ziyuan
6000000075326411098,Q45417797,綜 東海郯縣,,徐綜,,Xu Zong
6000000075326430066,Q699893,彰 子文 曹,曹彰,曹彰,조창,Cao Zhang
6000000075326671091,Q45417806,嶠 東海郯縣 | 嶠 東海郯縣 二,,徐嶠,,Xu Jiao
6000000075326717991,Q45417800,孝德 順孫 東海郯縣,,徐孝德,,Xu Xiaode
6000000075326746106,Q45418174,威 高州良德,,馮威,,Feng Wei
6000000075326768888,Q7299,坂上 | 宏 劉,霊帝,漢靈帝,후한 영제,Emperor Ling of Han
6000000075326779991,Q855999,惠 東海郯縣,徐賢妃,徐惠,서혜,Xu Hui
6000000075326817068,Q45419631,高州良德,,馮氏,,Feng Shi
6000000075326830922,Q45417802,齊聃 將道 東海郯縣,,徐齊聃,,Xu Qidan
6000000075326881836,Q180920,節 曹,献穆曹皇后,獻穆皇后,헌목황후,Empress Cao Jie
6000000075326897881,Q45417794,整 東海郯縣,,徐整,,Xu Zheng
6000000075326905062,Q45419637,玳 高州良德 | 玳 高州良德 二,,馮玳,,Feng Dai
6000000075326975971,Q45419635,戣 高州良德 | 戣 高州良德 一,,馮戣,,Feng Kui
6000000075327007821,Q45417804,峻 東海郯縣 | 峻 東海郯縣 一,,徐峻,,Xu Jun
6000000075327093893,Q10566566,盎 高州良德,馮盎,馮盎,,Feng Ang
6000000075327208147,Q1567152,淹 執禮 京兆杜陵,,杜淹,,Du Yan
6000000075327223973,Q7404,德文 河內溫縣,恭帝 (東晋),晋恭帝,동진 공제,Emperor Gong of Jin
6000000075327233108,Q7356,炎 安世 河內溫縣 | 炎 安世 河內溫縣 一,司馬炎,司馬炎,사마염,Emperor Wu of Jin
6000000075327261077,Q45418668,從則 京兆杜陵 | 從則 京兆杜陵 一,,杜從則,,Du Congze
6000000075327286466,Q16904310,禎 楊,楊禎 (東魏),楊禎,양정,Yang Zhen
6000000075327342145,Q7398,丕 千齡 河內溫縣,哀帝,晉哀帝,동진 애제,Emperor Ai of Jin
6000000075327361083,Q45418669,敬同 京兆杜陵 | 敬同 京兆杜陵 二,,杜敬同,,Du Jingtong
6000000075327377097,Q7399,奕 延齡 河內溫縣,廃帝,晉廢帝,동진 폐제,Emperor Fei of Jin
6000000075327438095,Q7403,德 河內溫縣,安帝,晋安帝,동진 안제,Emperor An of Jin
6000000075327456459,Q45418836,元壽 朔州鄯陽,,楊元壽,양원수,Yang Yuanshou
6000000075327467040,Q7396,耽 彭子 河內溫縣,穆帝,晉穆帝,동진 목제,Emperor Mu of Jin
6000000075327591987,Q7395,岳 世同 河內溫縣,康帝,晉康帝,동진 강제,Emperor Kang of Jin
6000000075327620980,Q7402,曜 昌明 河內溫縣 | 曜 昌明 河內溫縣 三,孝武帝,晋孝武帝,동진 효무제,Emperor Xiaowu of Jin
6000000075327656907,Q7394,衍 世根 河內溫縣 | 衍 世根 河內溫縣 九,成帝,晉成帝,동진 성제,Emperor Cheng of Jin
6000000075327772335,Q11633161,勣 河南洛陽,豆盧勣,豆盧勣,,Doulu Ji
6000000075327800264,Q45419273,京兆長安 | 京兆長安 八,,韋,,Wei Guan
6000000075327872192,Q45620545,某 楊,,楊某,,Yang Mou
6000000075327963267,Q25926879,慎名 楊 | 慎名 楊 三,杨慎名,杨慎名,,Yang Shenming
