qid	geni_id	en_label	enwiki	zhwiki	family_properties	sitelinks
Q45550197	6000000075499183134	Deng Biliang	no	no		0
Q45550210		Lu Huiyuan	no	no	P22	0
Q45550212	6000000074733687844	Zhang Ze	no	no	P22,P40	0
Q45550225	6000000075480370400	Chen Wanquan	no	no	P22,P40	0
Q45550249		Zheng Yuan	no	no	P22	0
Q45550255	6000000074750709893	Li Pu	no	no	P22	0
Q45550259	6000000075499636834	Deng Daoshu	no	no		0
Q45550262		Li Junche	no	no	P22,P40	0
Q45550273		Lu Chengwu	no	no	P22	0
Q45550290	6000000075480515241	Liu Tingzhong	no	no	P22,P40	0
Q45550296	6000000074716984858	Di Moubian	no	no	P22,P40	0
Q45550300	6000000075482936872	Xu Shidong	no	no		0
Q45550311		Zhang Ying	no	no	P22,P25	0
Q45550313		Zheng Xian	no	no	P22,P40	0
Q45550325	6000000075499455974	Deng Chuanzhi	no	no		0
Q45550326		Li Mou	no	no	P22,P40	0
Q45550336		Lu Zhao	no	no	P22	0
Q45550353	6000000075425417217	Wu Tuoyan	no	no	P22,P40	0
Q45550364	6000000074770857861	Xu Shensou	no	no	P22	0
Q45550376		Zheng Hui	no	no	P22	0
Q45550381	6000000074750666911	Li Jin	no	no	P22	0
Q45550387	6000000075499219028	Deng Feiying	no	no	P22,P25	0
Q45550389		Li Yuanzhen	no	no	P22,P40	0
Q45550399		Lu Zhui	no	no	P22	0
Q45550429	6000000075482406306	Xu Wenzhen	no	no		0
Q45550441		Zheng Chao	no	no	P22	0
Q45550444		Liu Shangde	no	no	P22,P25	0
Q45550451	6000000075498429420	Deng Dexiu	no	no		0
Q45550453		Li Jie	no	no	P22	0
Q45550462		Lu Kan	no	no	P22	0
Q45550491	6000000075483096859	Xu Fuwei	no	no		0
Q45550504		Zheng Zong	no	no	P22	0
Q45550507		Liu Shangzhen	no	no	P25	0
Q45550509	6000000074750636937	Li Ying	no	no	P22	0
Q45550514	6000000075499188105	Deng Jiancong	no	no		0
Q45550516		Li Junke	no	no	P22	0
Q45550523		Lu Chenglin	no	no	P22,P40	0
Q45550527	6000000074733781832	Zhang Shao	no	no	P22	0
Q45550542	6000000075431363939	Zhang Tao	no	no	P22,P40	0
Q45550553	6000000075482826999	Xu Meigui	no	no		0
Q45550563		Zheng Zhen	no	no	P22,P25,P40	0
Q45550565		Zheng Xiang	no	no	P22	0
Q45550577		Li Junyi	no	no	P22,P40	0
Q45550579	6000000075499296056	Deng Qixian	no	no		0
Q45550585		Lu Ti	no	no	P22	0
Q45550589	6000000074733791852	Zhang Chan	no	no	P22	0
Q45550614	6000000075483029848	Xu Chongxun	no	no		0
Q45550626		Zheng Tong	no	no	P22	0
Q45550631	6000000074750243122	Li Qing	no	no	P22	0
Q45550638		Li Kui	no	no	P22,P40	0
Q45550640	6000000075499213040	Deng Xishu	no	no		0
Q45550647		Lu Yao	no	no	P22,P40	0
Q45550667	6000000075431331879	Xie Tianxi	no	no	P22,P40	0
Q45550677	6000000075481763542	Xu Minzi	no	no		0
Q45550690		Zheng Lun	no	no	P22,P40	0
Q45550702		Li Zhe	no	no	P22,P40	0
Q45550703	6000000075498926183	Deng Yingwu	no	no		0
Q45550710		Lu Bochu	no	no	P22,P40	0
Q45550729	6000000075493088823	Zhao Shishang	no	no	P40	0
Q45550739	6000000075481974520	Xu Shaoling	no	no		0
Q45550751		Zheng Zong	no	no	P22	0
Q45550755	6000000074750684934	Li Hui	no	no	P22	0
Q45550763		Li Sun	no	no	P22	0
Q45550764	6000000075499665821	Deng Guanguang	no	no	P22,P25	0
Q45550771		Lu Qing	no	no	P22,P40	0
Q45550777	6000000075555033862	Xu Zexin	no	no		0
Q45550800	6000000075482923899	Xu Shanbao	no	no		0
Q45550812		Zheng Yue	no	no	P22	0
Q45550823	6000000074750696870	Li Huan	no	no	P22	0
Q45550825		Li Dun	no	no	P22,P40	0
Q45550826	6000000075498560421	Ou Liang	no	no		0
Q45550829		Zhang Wei	no	no	P40	0
Q45550832		Lu Zhun	no	no	P22	0
Q45550852	6000000075499598960	Jiang Zishan	no	no	P40	0
Q45550863	6000000075482886925	Xu Senmu	no	no		0
Q45550875		Zheng Bing	no	no	P22,P40	0
Q45550885	6000000074750536004	Li Zi	no	no	P22	0
Q45550886		Li Guangting	no	no	P22	0
Q45550888	6000000075499151033	Ou Cheng	no	no	P22,P25	0
Q45550894		Lu Dao	no	yes	P22	2
Q45550914	6000000075420138071	Wang Yu	no	no	P40	0
Q45550924	6000000075482318333	Xu Jingfu	no	no	P22,P25	0
Q45550935		Li Zhaoer	no	no	P22	0
Q45550937		Zheng Mou	no	no	P22,P40	0
Q45550938		Yang Chengming	no	yes	P22,P25	1
Q45550948		Li Junde	no	no	P22	0
Q45550950	6000000075499648839	Ou Hai	no	no		0
Q45550957		Lu Quanyi	no	no	P22	0
Q45550988	6000000075482987908	Xu Kaizhi	no	no		0
Q45550999		Cui Qi	no	no	P22,P25,P40	0
Q45551001		Zheng Mou	no	no	P22,P40	0
Q45551012	6000000074750416115	Li She	no	no	P22	0
Q45551013		Li Junping	no	no	P22,P40	0
Q45551015	6000000075499166067	Ou Qing	no	no		0
Q45551021		Lu Yun	no	no	P22	0
Q45551039	6000000074784384834	Yan Ting	no	no	P40	0
Q45551044	6000000074717295953	Du Baofu	no	no	P22,P40	0
Q45551053	6000000075482837038	Xu Shunyu	no	no		0
Q45551063		Zheng Mou	no	no	P22,P40	0
Q45551067	6000000176832436849	Ji Yingxuan	no	no	P22,P40	0
Q45551074		Li Mou	no	no	P22,P40	0
Q45551076	6000000075499184053	Ouyang Dan	no	no		0
Q45551083		Lu Quanshou	no	no	P22	0
Q45551102	6000000075489523849	Yang Ji	no	no	P40	0
Q45551116	6000000075483048891	Xu Wudang	no	no		0
Q45551127		Zheng Jiafan	no	no	P22,P40	0
Q45551138	6000000074750731898	Li Ning	no	no	P22	0
Q45551139		Li Mou	no	no	P22,P40	0
Q45551141	6000000075499509960	Ouyang Yan	no	no		0
Q45551146		Feng Hai	no	no	P40	0
Q45551147		Lu Quanshen	no	no	P22,P40	0
Q45551166	6000000074786954206	Yang Xun	no	no	P40	0
Q45551181	6000000075483119834	Xu Jisun	no	no		0
Q45551190		Zheng Fusu	no	no	P22,P40	0
Q45551202		Li Mou	no	no	P22,P40	0
Q45551203	6000000075499623880	Ouyang Si	no	no		0
Q45551207		Feng Kui	no	no	P22,P40	0
Q45551208		Lu Jiang	no	no	P22	0
Q45551243	6000000075482965921	Xu Qingsun	no	no	P22	0
Q45551252		Zheng Hong	no	no	P22,P40	0
Q45551265		Li Mou	no	no	P22,P40	0
Q45551266	6000000075499604846	Ouyang Bing	no	no		0
Q45551272		Lu Hui	no	no	P22	0
Q45551293		Sun Mou	no	no	P40	0
Q45551298		An Mou	no	no	P40	0
Q45551305	6000000075482406325	Xu Sen	no	no	P40	0
Q45551310		Yang Hao	no	no	P22,P25	0
Q45551314		Zheng Renben	no	no	P22	0
Q45551327		Li Zhuan	no	no	P22	0
Q45551328	6000000075499191097	Ouyang Hui	no	no		0
Q45551333		Lu Di	no	no	P22	0
Q45551353	6000000074787460825	Zhu Deshan	no	no	P40	0
Q45551356		Sun Mou	no	no	P22,P40	0
Q45551369	6000000075482879930	Xu Daoming	no	no		0
Q45551379		Zheng Renyue	no	no	P22	0
Q45551391		Li Zhao	no	no	P22	0
Q45551392	6000000075499671830	Ouyang Wen	no	no		0
Q45551398		Lu Wei	no	no	P22	0
Q45551416	6000000074787368921	Du Mian	no	no	P40	0
Q45551418		Sun Mou	no	no	P22,P40	0
Q45551431	6000000075482981897	Xu Daotai	no	no		0
Q45551441		Zheng Renzai	no	no	P22	0
Q45551450	6000000074750491050	Li Lingping	no	no	P22	0
Q45551453	6000000075499403004	Ouyang Tong	no	no		0
Q45551454		Li Younian	no	no	P22,P40	0
Q45551460		Lu Kui	no	no	P22	0
Q45551478	6000000074786428090	Zhao Shanbao	no	no	P40	0
Q45551480		Bai Ruoyong	no	no	P22,P40	0
Q45551494	6000000075482837946	Xu Daolong	no	no	P22,P40	0
Q45551499		Li Ye	no	no	P22,P40	0
Q45551503		Zheng Shaolin	no	no	P40	0
Q45551514	6000000074733009862	Ouyang Xingfu	no	no	P22	0
Q45551515		Li Mou	no	no	P22,P40	0
Q45551522		Lu Kan	no	no	P22	0
Q45551540	6000000075497436823	Zhao Boma	no	no	P40	0
Q45551542		Bai Jilun	no	no	P22,P40	0
Q45551555	6000000075482669117	Xu Daoguang	no	no		0
Q45551564		Zheng Mu	no	no	P22,P40	0
Q45551575	6000000075499184065	Ouyang Chun	no	no		0
Q45551576		Li Mou	no	no	P22,P40	0
Q45551582		Lu Ting	no	no	P22,P40	0
Q45551583	6000000019496385260	Zha Shi	no	no	P22,P40	0
Q45551593	6000000071237931849	Fang Peijun	no	no	P22,P3373	0
Q45551602		Bai Gongji	no	no	P22,P40	0
Q45551617	6000000075483121835	Xu Leikai	no	no		0
Q45551638	6000000075499667838	Ouyang Zhan	no	no		0
Q45551639		Li Gui	no	no	P22	0
Q45551645		Lu Wen	no	no	P22,P40	0
Q45551646	6000000019496299940	Zha Yi	no	no	P22,P40	0
Q45551663	6000000075486888932	Zeng Sansheng	no	no	P40	0
Q45551665		Bai Zhirang	no	no	P22	0
Q45551680	6000000075482987916	Xu Leilong	no	no		0
Q45551699	6000000075499679825	Ouyang Jing	no	no		0
Q45551703		Li Xian	no	no	P22	0
Q45551708	6000000019496387845	Zha Hui	no	no	P22,P40	0
Q45551725	6000000075501525132	Su Zhaomei	no	no	P40	0
Q45551727		Bai Zhili	no	no	P22	0
Q45551741	6000000075483121826	Xu Zaisun	no	no	P22	0
Q45551752		Zheng Ningji	no	no	P22,P40	0
Q45551761	6000000075499167096	Ouyang Xian	no	no		0
Q45551766		Li Qiang	no	no	P22	0
Q45551787	6000000075427132899	Lin Kuan	no	no	P40	0
Q45551794	6000000074749171848	Li Decheng	no	no	P22,P40	0
Q45551803	6000000075482719057	Xu Chunnian	no	no		0
Q45551807	6000000075507486899	Aixinjueluo Saierhe	no	no		0
Q45551814		Zheng Shaoyu	no	no	P22	0
Q45551824	6000000075499572891	Ouyang Pi	no	no		0
Q45551828		Li Jun	no	no	P22,P40	0
Q45551832		Zha Bingzhi	no	no	P22,P40	0
Q45551850	6000000075431001874	Ji Zong	no	no	P40	0
Q45551855		Cui Dawu	no	no	P22	0
Q45551866	6000000075482410401	Xu Yuanlao	no	no		0
Q45551878		Zheng Jun	no	no	P22	0
Q45551887	6000000075499412025	Ouyang Hong	no	no		0
Q45551890		Li Mou	no	no	P22,P40	0
Q45551913	6000000075430882972	Sun Sheng	no	no	P40	0
Q45551918		Cui Xiaowu	no	no	P22	0
Q45551929	6000000075483048900	Xu Jiawen	no	no		0
Q45551941		Zheng Pi	no	no	P22	0
Q45551951	6000000075499613898	Ouyang Zihuai	no	no		0
Q45551954		Li Mou	no	no	P22,P40	0
Q45551976	6000000075490635938	Liao Taizu	no	no	P40	0
Q45551981		Cui Shenger	no	no	P22	0
Q45551992	6000000075482882966	Xu Shouqing	no	no		0
Q45552013	6000000074753847979	Ouyang Xun	no	no	P22	0
Q45552016		Li Xin	no	no	P22,P40	0
Q45552038	6000000075422699834	Jiang Zhou	no	no	P40	0
Q45552044		Cui Geng	no	no	P22,P40	0
Q45552046		Meng Qian	no	yes	P22	2
Q45552056	6000000075482367251	Xu Chaoqing	no	no		0
Q45552076	6000000075499579872	Ouyang Guangzu	no	no		0
Q45552080		Li Zhu	no	no	P22	0
Q45552101	6000000075484096693	Chen Nanyi	no	no	P40	0
Q45552118	6000000075482965932	Xu Wenshi	no	no		0
Q45552140	6000000075499454952	Ouyang Chenghou	no	no		0
Q45552141		Li Cong	no	no	P22	0
Q45552148		Lu Tongxiu	no	no	P22	0
Q45552163	6000000075481943445	Weng Kuilao	no	no	P40	0
Q45552165		Chen Zhang	no	no	P40	0
Q45552180	6000000075482751054	Xu Menghong	no	no	P22,P25	0
Q45552202	6000000075499340095	Ouyang Bangji	no	no		0
Q45552210		Lu Youdao	no	no	P22,P40	0
Q45552225		Zhang Yuangui	no	no	P40	0
Q45552227		Chen Yong	no	no	P22,P40	0
Q45552243	6000000075482428240	Xu Mengfa	no	no		0
Q45552265	6000000075499643850	Ouyang Zhiqing	no	no		0
Q45552267		Li Xie	no	no	P22,P40	0
Q45552272		Lu Sucheng	no	no	P22,P40	0
Q45552287	6000000074733580288	Zheng Xingguo	no	no	P22,P40	0
Q45552289		Chen Junyi	no	no	P22,P40	0
Q45552304	6000000075483108857	Xu Mengkui	no	no		0
Q45552326	6000000075499575915	Ouyang Qingqing	no	no		0
Q45552328		Li Shiwan	no	no	P22,P40	0
Q45552333		Lu Chuanli	no	no	P22	0
Q45552350	6000000075488521985	Yang Shougui	no	no	P40	0
Q45552352		Chen Juncong	no	no	P22	0
Q45552367	6000000075483130866	Xu Shunian	no	no		0
Q45552376	6000000018299354206	Li Tu	no	no	P40	0
Q45552387	6000000075499341045	Ouyang Chuweng	no	no		0
Q45552390		Li Mou	no	no	P22,P40	0
Q45552396		Lu Xun	no	no	P22,P40	0
Q45552411	6000000074734574906	Huang Yi	no	no	P40	0
Q45552413		Chen Junshi	no	no	P22	0
Q45552445	6000000075507161124	Wang Jiwen	no	no		0
Q45552451	6000000075499387996	Ouyang Qianzhi	no	no		0
Q45552453		Li Mou	no	no	P22,P40	0
Q45552459		Lu Chi	no	no	P22	0
Q45552474	6000000075426681260	Ji Zhengseng	no	no	P40	0
Q45552491	6000000075482971921	Xu Weizha	no	no		0
Q45552498		Zheng Juan	no	no	P22,P25,P40	0
Q45552512	6000000075499708826	Lvqiu Xiao	no	no		0
Q45552515		Li Dashou	no	no	P22,P40	0
Q45552522		Lu Zhen	no	no	P22,P40	0
Q45552537	6000000075505300174	Zhou Mingda	no	no	P40	0
Q45552540		Chen Ji	no	no	P22	0
Q45552554	6000000075482822012	Xu Guinian	no	no		0
Q45552576	6000000075499360079	Lvqiu Qing	no	no		0
Q45552579		Li Jie	no	no	P22,P40	0
Q45552586		Lu Hongying	no	no	P22,P40	0
Q45552599	6000000075427690827	Zhou Yi	no	no	P40	0
Q45552602		Chen Bo	no	no	P22	0
Q45552606		Wu Sixun	no	no	P22,P40	0
Q45552616	6000000075482899984	Xu Yingzhong	no	no		0
Q45552638	6000000075499653853	Lvqiu Xiang	no	no		0
Q45552640		Li Mou	no	no	P22,P40	0
Q45552647		Lu Geng	no	no	P22	0
Q45552654	6000000075555145835	Zhuang Gengliang	no	no		1
Q45552664		Chen Diao	no	no	P22	0
Q45552668		Wu Lingyu	no	no	P22,P40	0
Q45552680	6000000075482679951	Xu Yingbiao	no	no	P40	0
Q45552700	6000000075498653581	Lvqiu Xiucai	no	no		0
Q45552702		Li Zhi	no	no	P22	0
Q45552710		Lu Zhengyi	no	no	P22,P40	0
Q45552716		Zhuang Jun	no	no	P40	0
Q45552723	6000000075481579958	Xu You	no	no	P40	0
Q45552726		Chen Shen	no	no	P22	0
Q45552743	6000000075482881937	Xu Yanfu	no	no		0
Q45552761	6000000075499253064	Lvqiu Chongsun	no	no		0
Q45552762		Li Shuang	no	no	P22,P40	0
Q45552771		Lu Yuan	no	no	P22	0
Q45552785	6000000075420723050	Wang Boqing	no	no	P40	0
Q45552788		Chen Jie	no	no	P22	0
Q45552791		Wu Wan	no	no	P22,P40	0
Q45552803	6000000075483137831	Xu Xianke	no	no		0
Q45552818	6000000075506734303	Gan Wenkun	no	yes		1
Q45552824		Li Yuanxiang	no	no	P22,P40	0
Q45552833		Lu Pu	no	no	P22,P40	0
Q45552848	6000000075501419051	Zhong Wanyou	no	no	P40	0
Q45552866	6000000075483178822	Xu Yunxing	no	no		0
Q45552885		Li Mou	no	no	P22,P40	0
Q45552887	6000000075499017336	Jiang Shan	no	no		0
Q45552895		Lu ??	no	no	P22	0
Q45552916		Feng Qing	no	no	P22,P25	0
Q45552928	6000000075482738079	Xu Yanfu	no	no		0
Q45552934		Sun Sichu	no	no	P22,P25,P40	0
Q45552945	6000000075507625872	Gan Guobi	no	no		0
Q45552946		Li Mou	no	no	P22,P40	0
Q45552948	6000000075499357052	Jiang Jie	no	no		0
Q45552955		Lu Xun	no	no	P22	0
Q45552962	6000000074750329187	Li Qiao	no	no	P22	0
Q45552972	6000000075430717925	Yao Sizhen	no	no	P40	0
Q45552976		Chen Chengyan	no	no	P22	0
Q45552979		Feng Haier	no	no	P25	0
Q45552992	6000000075482751071	Shi Min	no	no		0
Q45553010		Li Mou	no	no	P22,P40	0
Q45553012	6000000075499356100	Jiang Bai	no	no		0
Q45553017	6000000075503795876	Xu Yingnian	no	no	P40	0
Q45553019		Lu Gui	no	no	P22	0
Q45553034	6000000075487682049	Peng Bidong	no	no	P40	0
Q45553040		Wu Jingda	no	no	P40	0
Q45553054	6000000075483140846	Shi Yan	no	no		0
Q45553059		Liu Fu	no	no	P22,P25,P40	0
Q45553071		Li Qiansheng	no	no	P22,P40	0
Q45553073	6000000075499714838	Jiang Zhi	no	no		0
Q45553080		Lu Gai	no	no	P22	0
Q45553085	6000000074750504016	Li Kan	no	no	P22	0
Q45553115	6000000075482822018	Shi Yongxi	no	no		0
Q45553131	6000000075507625877	Bai Rumei	no	no		0
Q45553133		Li Cen	no	no	P22,P40	0
Q45553135	6000000075499452041	Jiang Yu	no	no		0
Q45553143		Lu Rong	no	no	P22,P40	0
Q45553158	6000000075422313895	Gan Shirong	no	no	P40	0
Q45553178	6000000075482440251	Shi Hunfu	no	no		0
Q45553195		Yelieshi	no	no	P22	0
Q45553198		Li Zhou	no	no	P22	0
Q45553199	6000000075499627859	Jiang Ke	no	no	P22,P25	0
Q45553207		Lu Shiting	no	no	P22,P40	0
Q45553225	6000000075429704876	Ma Du	no	no	P40	0
Q45553244	6000000075482964919	Shi Weifan	no	no		0
Q45553258	6000000075507149072	Bai Zhongshan	no	yes		1
Q45553261		Li Dan	no	no	P22	0
Q45553263	6000000075499312037	Jiang Zhen	no	no	P22,P40	0
Q45553266		Shen Ke	no	no	P22,P40	0
Q45553270		Lu Shiying	no	no	P22,P40	0
Q45553283	6000000074750610922	Li Zhen	no	no	P22	0
Q45553288	6000000074734813853	Fu Lun	no	no	P40	0
Q45553299		Wu Lvzhen	no	no	P22	0
Q45553307	6000000075482738084	Shi Xianxing	no	no		0
Q45553312		Linghu Dan	no	no	P22,P25,P40	0
Q45553323		Li Feng	no	no	P22,P40	0
Q45553325	6000000075499534035	Jiang Jin	no	no		0
Q45553332		Lu Zhen	no	no	P22	0
Q45553346	6000000074749922541	Li Bi	no	no	P22	0
Q45553350	6000000075424637995	Li Xin	no	no	P40	0
Q45553371	6000000075482425272	Yin Chun	no	no		0
Q45553388	6000000075499575949	Jiang Ting	no	no		0
Q45553389		Li Ju	no	no	P22,P40	0
Q45553420		Li Yu	no	no	P22	0
Q45553433	6000000075482846956	Yin Cheng	no	no		0
Q45553438		Xie Tiao	no	no	P22	0
Q45553449	6000000075499452060	Jiang Xie	no	no		0
Q45553450		Li Quanshi	no	no	P22	0
Q45553460		Lu Shiyu	no	no	P22,P40	0
Q45553475	6000000075485928001	Feng Xun	no	no	P40	0
Q45553482	6000000074750078367	Li Yu	no	no	P22	0
Q45553495	6000000075482863942	Xi Qi	no	no		0
Q45553511		Yeligan	no	no	P22	0
Q45553513	6000000075499496976	Jiang Wei	no	no		0
Q45553514		Li Bo	no	no	P22	0
Q45553523		Lu Jiang	no	no	P22	0
Q45553538	6000000075499498836	Fan Zhu	no	no	P40	0
Q45553547	6000000074749345782	Li Xi	no	no	P22	0
Q45553560	6000000075482680078	Xi Jian	no	no		0
Q45553577		Li Futuo	no	no	P22,P40	0
Q45553583	6000000075507377970	Shumulu Alinbao	no	yes	P22	1
Q45553586		Lu Qing	no	no	P22,P40	0
Q45553601	6000000075425011891	Li Yu	no	no	P40	0
Q45553609	6000000074750611941	Li Li	no	no	P22	0
Q45553621	6000000075483074879	Xi Muqing	no	no		0
Q45553627		Sun Xiaoying	no	no	P22,P25	0
Q45553639		Li Mou	no	no	P22,P40	0
Q45553643	6000000075499224140	Jiang Fu	no	no		0
Q45553664	6000000075423412835	Xian Dachun	no	no	P40	0
Q45553673	6000000074750597932	Li Yi	no	no	P22	0
Q45553686	6000000075483185825	Neng Chengfu	no	no		0
Q45553692		Cui Hanggui	no	no	P22,P40	0
Q45553703		Li Mou	no	no	P22,P40	0
Q45553706	6000000075499452071	Jiang Yu	no	no		0
Q45553707		Liu Shizhen	no	no	P22	0
Q45553727	6000000075500296253	Xiao Jiucheng	no	no	P40	0
Q45553734	6000000074750677897	Li Mi	no	no	P22	0
Q45553749	6000000075483029956	Chunyu Quan	no	no		0
Q45553766		Li Chongji	no	no	P22,P40	0
Q45553768	6000000075499701856	Jiang Jin	no	no		0
Q45553792	6000000075426727897	Lin Lun	no	no	P40	0
Q45553812	6000000075483059895	Liang Jie	no	yes		1
Q45553829		Li Jingrong	no	no	P22,P40	0
Q45553831	6000000075499422089	Jiang Gai	no	no		0
Q45553838		Lu Pan	no	no	P22,P40	0
Q45553855	6000000075501919977	Su Mu	no	no	P40	0
Q45553862	6000000074750668918	Li Zhen	no	no	P22	0
Q45553863	6000000074699610835	Li Xi	no	no	P22	0
Q45553875	6000000075483059900	Liang Bing	no	no		0
Q45553892		Li Kangshi	no	no	P22	0
Q45553894	6000000075499479068	Jiang Yi	no	no		0
Q45553901		Lu Yang	no	no	P22	0
Q45553918	6000000075427364912	Lin Guo	no	no	P40	0
Q45553926	6000000074750507970	Li Xiang	no	no	P22	0
Q45553927	6000000074699354035	Li Mou	no	no	P22,P40	0
Q45553935		Wei Yue	no	no	P22,P40	0
Q45553939	6000000075482739098	Liang Fen	no	no		0
Q45553956		Li Jingchang	no	no	P22,P40	0
Q45553958	6000000075499690863	Jiang Wei	no	no		0
Q45553963		Li Quanshen	no	no		0
Q45553965		Lu Zi	no	no	P22	0
Q45553977	6000000075507676850	Tatala Yutai	no	yes	P40	1
Q45553980	6000000075486919932	Huang Zhong	no	no	P40	0
Q45553987	6000000074750739845	Li Zhen	no	no	P22	0
Q45554000	6000000075482465362	Liang Hong	no	no		0
Q45554016		Li Cao	no	no	P22	0
Q45554018	6000000075499213096	Jiang Jing	no	no		0
Q45554024		Su Xiaochong	no	no	P22,P40	0
Q45554026		Lu Pei	no	no	P22	0
Q45554029		Zhuang Xiujiu	no	no	P40	0
Q45554038	6000000075507060138	Zhu Yanqing	no	no		0
Q45554042	6000000075426410863	He Ya	no	no	P40	0
Q45554051	6000000074750735831	Li Qi	no	no	P22	0
Q45554063	6000000075483079894	Liang Fu	no	no		0
Q45554080		Li Huan	no	no	P22,P40	0
Q45554082	6000000075499548881	Jiang Ye	no	no		0
Q45554089		Lu Xun	no	no	P22	0
Q45554092		Zhuang Lin	no	no	P22,P40	0
Q45554101	6000000075507650871	Boerjijite Yuqian	no	no		0
Q45554104	6000000075481265873	Zhang Chengji	no	no	P40	0
Q45554112	6000000074750616897	Li Fu	no	no	P22	0
Q45554124	6000000075482641140	Liang Gu	no	no		0
Q45554133		Zhu Hu	no	no	P40	0
Q45554140		Li Pou	no	no	P22,P40	0
Q45554143	6000000075498853256	Jiang Heng	no	no		0
Q45554150		Lu Wen	no	no	P22,P40	0
Q45554153		Zhuang Bin	no	no	P22,P40	0
Q45554165	6000000075482716053	Xu Xiuli	no	no	P40	0
Q45554172	6000000074750433061	Li Xi	no	no	P22	0
Q45554185	6000000075481966578	Liang Zuo	no	no		0
Q45554195		Zhu Yijing	no	no	P22,P40	0
Q45554201		Li Mou	no	no	P22,P40	0
Q45554203	6000000075499428043	Jiang Kuai	no	no		0
Q45554211		Lu Shigong	no	no	P22,P40	0
Q45554226	6000000075481007056	Zhang Yuxi	no	no	P40	0
Q45554234	6000000074750580912	Li Hu	no	no	P22	0
Q45554249	6000000075482805980	Liang Yi	no	no		0
Q45554258		Zhu Lin	no	no	P22,P40	0
Q45554259		Song Rongguo	no	no	P22,P40	0
Q45554264		Li Deji	no	no	P22,P40	0
Q45554266	6000000075499594924	Jiang Yong	no	no		0
Q45554274		Lu Han	no	no	P22	0
Q45554289	6000000075423802071	Cheng Yu	no	no	P40	0
Q45554298	6000000074750600963	Li Zhi	no	no	P22	0
Q45554310	6000000075482966920	Liang Song	no	no		0
Q45554326		Li Siwen	no	no	P22,P40	0
Q45554329	6000000075499771822	Jiang E	no	no		0
Q45554336		Lu Zhan	no	no	P22	0
Q45554351	6000000075424366089	Li Yuangui	no	no	P40	0
Q45554357		Li Furen	no	no	P40	0
Q45554362	6000000074750400154	Li You	no	no	P22	0
Q45554372	6000000075483135867	Liang He	no	no		0
Q45554388		Li Kuang	no	no	P22	0
Q45554390	6000000075499372057	Jiang Zichun	no	no		0
Q45554397		Lu Guanglie	no	no	P22	0
Q45554422		Wang Xiang	no	no	P22,P40	0
Q45554432	6000000074735279832	Li Zongmin	no	no	P22	0
Q45554434	6000000075481927588	Liang Ke	no	no		0
Q45554450		Li Fang	no	no	P22,P40	0
Q45554452	6000000075499744846	Jiang Zhihan	no	no		0
Q45554458		Lu Guangyuan	no	no	P22	0
Q45554474	6000000075485265127	Chen Zhi	no	no	P40	0
Q45554486		Wang Ceng	no	no	P22,P40	0
Q45554493		Li Mou	no	no	P22,P40	0
Q45554496	6000000075482679117	Liang Xiang	no	no		0
Q45554497		Yang Guanguan	no	no	P22	0
Q45554511		Li Mou	no	no	P22,P40	0
Q45554515	6000000075498718404	Jiang Wensu	no	no		0
Q45554521		Lu Guangyu	no	no	P22	0
Q45554536	6000000075424912287	Li Jing	no	no	P40	0
Q45554549		Wang Zhu	no	no	P22,P40	0
Q45554556	6000000075402406847	Li Xun	no	no	P22	0
Q45554573		Li Xuanjiu	no	no	P22	0
Q45554577	6000000075499482975	Jiang Yuanfu	no	no		0
Q45554584		Lu Guangzong	no	no	P22,P40	0
Q45554600	6000000074771155016	Liu Pingguo	no	no	P40	0
Q45554622	6000000075483118878	Liang Zao	no	no		0
Q45554626		Li Zhongjing	no	no	P22	0
Q45554636		Li Xuancheng	no	no	P22	0
Q45554646		Lu Xie	no	no	P22	0
Q45554663	6000000075423050913	Zhu Xianzhong	no	no	P40	0
Q45554684	6000000075483173852	Liang Shan	no	no		0
Q45554686		Li Qu	no	no	P22,P25,P40	0
Q45554688		Wang Xiaxiu	no	no	P22	0
Q45554691	6000000075344672919	Song Wuben	no	no	P22,P40	0
Q45554699		Li Xuandu	no	no	P22	0
Q45554703	6000000075499715894	Jiang Taiwei	no	no		0
Q45554711		Lu Yuanliang	no	no	P22	0
Q45554728	6000000075422371943	Gou Gonglin	no	no	P40	0
Q45554747	6000000075483100854	Liang Dun	no	no		0
Q45554753		Song Xuanfu	no	no	P22,P40	0
Q45554762		Li Xuanshuang	no	no	P22	0
Q45554768	6000000075499312058	Jiang Gongshun	no	no		0
Q45554775		Lu Guran	no	no	P22	0
Q45554791	6000000075489327397	Wu Xiang	no	no	P40	0
Q45554800		Gui Xiuyuan	no	no		0
Q45554809	6000000075483114861	Liang Kui	no	no		0
Q45554816		Song Shang	no	no	P22,P40	0
Q45554824		Li Lie	no	no	P22	0
Q45554830	6000000075499557986	Jiang Gongdi	no	no		0
Q45554836		Lu Yi	no	no	P22,P40	0
Q45554854	6000000075426867864	He Dazhi	no	no	P40	0
Q45554863		Cui Lingtong	no	no	P22,P40	0
Q45554874	6000000075483059911	Liang Yi	no	no		0
Q45554878		Song Shi	no	no	P22	0
Q45554887		Li Ning	no	no	P22	0
Q45554893	6000000075499724875	Jiang Shizhen	no	yes		1
Q45554900		Lu Ao	no	no	P22	0
Q45554917	6000000075487132271	Huang Jie	no	no	P40	0
Q45554926		Cui Ju	no	no	P22,P40	0
