geni_id	lines	BIRT	DEAT	BURI	DATE	PLAC	ADDR	NAME	OCCU	FAMC	FAMS
6000000074750441263	19	0	0	0	1	0	0	3	0	1	1
6000000074750445094	21	0	1	0	2	0	0	3	0	1	0
6000000074750446079	21	0	1	0	2	0	0	3	0	1	0
6000000074750458838	21	0	1	0	2	0	0	3	0	1	0
6000000074750468118	20	0	1	0	2	0	0	3	0	1	0
6000000074750468195	21	0	1	0	2	0	0	3	0	1	0
6000000074750468861	30	1	1	0	3	0	0	3	0	1	2
6000000074750469219	22	1	1	0	3	0	0	3	0	1	0
6000000074750472086	21	0	0	0	1	0	0	3	0	1	2
6000000074750480176	21	0	1	0	2	0	0	3	0	1	0
6000000074750484836	22	0	1	0	2	0	0	3	0	1	1
6000000074750488141	21	0	1	0	2	0	0	3	0	1	0
6000000074750491050	21	0	1	0	2	0	0	3	0	1	0
6000000074750499973	21	0	1	0	2	0	0	3	0	1	1
6000000074750502175	21	0	1	0	2	0	0	3	0	1	0
6000000074750502185	19	0	0	0	1	0	0	3	0	1	0
6000000074750504016	18	0	0	0	1	0	0	3	0	1	0
6000000074750504123	20	0	0	0	1	0	0	3	0	1	0
6000000074750507970	21	0	1	0	2	0	0	3	0	1	0
6000000074750508039	21	0	1	0	2	0	0	3	0	1	0
6000000074750508107	21	0	1	0	2	0	0	3	0	1	0
6000000074750508122	19	0	0	0	1	0	0	3	0	1	1
6000000074750508938	23	1	1	0	3	0	0	3	0	1	0
6000000074750509117	21	0	1	0	2	0	0	3	0	1	0
6000000074750515082	22	0	1	0	2	0	0	3	0	1	1
6000000074750527009	20	0	1	0	2	0	0	3	0	1	0
6000000074750536004	21	0	1	0	2	0	0	3	0	1	0
6000000074750543914	18	0	0	0	1	0	0	3	0	1	0
6000000074750545066	21	0	1	0	2	0	0	3	0	1	0
6000000074750559113	22	0	1	0	2	0	0	3	0	1	0
6000000074750561042	22	0	1	0	2	0	0	3	0	1	0
6000000074750561075	21	0	1	0	2	0	0	3	0	1	0
6000000074750562823	19	0	0	0	1	0	0	3	0	1	0
6000000074750565866	51	1	1	0	5	0	0	3	0	1	2
6000000074750568996	21	0	1	0	2	0	0	3	0	1	1
6000000074750570955	19	0	0	0	1	0	0	3	0	1	0
6000000074750571030	20	0	1	0	2	0	0	3	0	1	0
6000000074750574043	21	0	1	0	2	0	0	3	0	1	0
6000000074750574934	21	0	1	0	2	0	0	3	0	1	0
6000000074750576044	19	0	1	0	2	0	0	3	0	1	0
6000000074750576159	22	0	1	0	2	0	0	3	0	1	1
6000000074750578017	22	0	1	0	2	0	0	3	0	1	0
6000000074750580912	18	0	0	0	1	0	0	3	0	1	0
6000000074750581108	21	0	1	0	2	0	0	3	0	1	0
6000000074750590989	21	0	1	0	2	0	0	3	0	1	0
6000000074750591058	19	0	0	0	1	0	0	3	0	1	0
6000000074750593921	20	0	1	0	2	0	0	3	0	1	0
6000000074750597932	21	0	1	0	2	0	0	3	0	1	0
6000000074750597958	21	0	1	0	2	0	0	3	0	1	0
6000000074750600963	18	0	0	0	1	0	0	3	0	1	0
6000000074750602014	21	0	1	0	2	0	0	3	0	1	1
6000000074750602122	21	0	1	0	2	0	0	3	0	1	0
6000000074750608951	176	1	1	0	19	0	0	3	0	1	0
6000000074750608999	23	0	1	0	2	0	0	3	0	1	1
6000000074750610922	21	0	1	0	2	0	0	3	0	1	0
6000000074750611941	20	0	1	0	2	0	0	3	0	1	0
6000000074750612919	21	0	1	0	2	0	0	3	0	1	0
6000000074750615941	18	0	0	0	1	0	0	3	0	1	0
6000000074750615965	21	0	1	0	2	0	0	3	0	1	0
6000000074750616062	21	0	1	0	2	0	0	3	0	1	0
6000000074750616108	21	0	1	0	2	0	0	3	0	1	0
6000000074750616196	20	0	1	0	2	0	0	3	0	1	0
6000000074750616897	18	0	0	0	1	0	0	3	0	1	0
6000000074750617941	21	0	1	0	2	0	0	3	0	1	0
6000000074750636937	21	0	1	0	2	0	0	3	0	1	0
6000000074750656930	21	0	1	0	2	0	0	3	0	1	0
6000000074750666911	20	0	1	0	2	0	0	3	0	1	0
6000000074750666979	22	0	1	0	2	0	0	3	0	1	0
6000000074750667017	18	0	0	0	1	0	0	3	0	1	0
6000000074750667022	20	0	1	0	2	0	0	3	0	1	0
6000000074750667923	20	0	0	0	1	0	0	3	0	1	0
6000000074750668878	21	0	1	0	2	0	0	3	0	1	0
6000000074750668918	21	0	1	0	2	0	0	3	0	1	0
6000000074750672070	19	0	0	0	1	0	0	3	0	1	0
6000000074750672105	21	0	1	0	2	0	0	3	0	1	0
6000000074750676843	24	1	1	0	3	0	0	3	0	1	0
6000000074750677897	20	0	1	0	2	0	0	3	0	1	0
6000000074750677999	22	0	1	0	2	0	0	3	0	1	1
6000000074750678916	21	0	1	0	2	0	0	3	0	1	0
6000000074750681956	21	0	1	0	2	0	0	3	0	1	0
6000000074750684934	21	0	1	0	2	0	0	3	0	1	0
6000000074750690010	19	0	0	0	1	0	0	3	0	1	1
6000000074750696870	21	0	1	0	2	0	0	3	0	1	0
6000000074750697920	21	0	1	0	2	0	0	3	0	1	0
6000000074750706020	18	0	0	0	1	0	0	3	0	1	0
6000000074750709893	20	0	1	0	2	0	0	3	0	1	0
6000000074750723821	20	0	1	0	2	0	0	3	0	1	0
6000000074750731898	21	0	1	0	2	0	0	3	0	1	0
6000000074750734892	22	0	1	0	2	0	0	3	0	1	1
6000000074750735022	19	0	0	0	1	0	0	3	0	1	0
6000000074750735831	18	0	0	0	1	0	0	3	0	1	0
6000000074750736910	24	0	1	0	2	0	0	3	0	1	0
6000000074750739845	19	0	0	0	1	0	0	3	0	1	0
6000000074750750844	21	0	1	0	2	0	0	3	0	1	0
6000000074750751828	20	0	1	0	2	0	0	3	0	1	0
6000000074750751869	22	0	1	0	2	0	0	3	0	1	1
6000000074750755859	21	0	1	0	2	0	0	3	0	1	1
6000000074750755897	21	0	1	0	2	0	0	3	0	1	0
6000000074750755997	21	0	1	0	2	0	0	3	0	1	0
6000000074750756050	19	0	1	0	2	0	0	3	0	1	0
6000000074750762940	21	0	1	0	2	0	0	3	0	1	0
6000000074750765821	22	0	1	0	2	0	0	3	0	1	1
6000000074750774919	23	0	1	0	2	0	0	3	0	1	1
6000000074750777891	19	0	0	0	1	0	0	3	0	1	0
6000000074750777934	21	0	1	0	2	0	0	3	0	1	0
6000000074750777986	19	0	0	0	1	0	0	3	0	1	0
6000000074750781891	23	0	1	0	2	0	0	3	0	1	1
6000000074750786894	21	0	1	0	2	0	0	3	0	1	0
6000000074750786919	21	0	1	0	2	0	0	3	0	1	0
6000000074750788964	19	0	1	0	2	0	0	3	0	1	0
6000000074750793919	21	0	1	0	2	0	0	3	0	1	0
6000000074750794916	21	0	0	0	1	0	0	3	0	1	1
6000000074750794920	22	0	1	0	2	0	0	3	0	1	1
6000000074750797872	21	0	1	0	2	0	0	3	0	1	0
6000000074750799821	21	0	1	0	2	0	0	3	0	1	1
6000000074750799993	19	0	0	0	1	0	0	3	0	1	0
6000000074750800003	21	0	1	0	2	0	0	3	0	1	0
6000000074750809883	21	0	1	0	2	0	0	3	0	1	0
6000000074750811889	21	0	1	0	2	0	0	3	0	1	0
6000000074750820004	22	0	1	0	2	0	0	3	0	1	1
6000000074750821838	21	0	1	0	2	0	0	3	0	1	0
6000000074750824937	21	0	1	0	2	0	0	3	0	1	0
6000000074750825910	22	0	1	0	2	0	0	3	0	1	1
6000000074750826956	22	0	1	0	2	0	0	3	0	1	1
6000000074750830955	21	0	1	0	2	0	0	3	0	1	0
6000000074750833903	19	0	0	0	1	0	0	3	0	1	0
6000000074750836892	21	0	1	0	2	0	0	3	0	1	0
6000000074750837933	21	0	1	0	2	0	0	3	0	1	0
6000000074750846827	21	0	1	0	2	0	0	3	0	1	0
6000000074750852910	21	0	1	0	2	0	0	3	0	1	0
6000000074750858951	21	0	1	0	2	0	0	3	0	1	1
6000000074750858955	20	0	1	0	2	0	0	3	0	1	0
6000000074750859969	22	0	1	0	2	0	0	3	0	1	1
6000000074750862833	22	0	1	0	2	0	0	3	0	1	0
6000000074750863829	21	0	1	0	2	0	0	3	0	1	0
6000000074750874821	21	0	1	0	2	0	0	3	0	1	0
6000000074750877905	19	0	0	0	1	0	0	3	0	1	0
6000000074750879847	21	0	1	0	2	0	0	3	0	1	0
6000000074750883893	21	0	1	0	2	0	0	3	0	1	0
6000000074750888840	19	0	0	0	1	0	0	3	0	1	0
6000000074750888877	20	0	1	0	2	0	0	3	0	1	0
6000000074750915830	20	0	0	0	1	0	0	3	0	1	1
6000000074750915859	20	0	0	0	1	0	0	3	0	1	1
6000000074750924889	21	0	1	0	2	0	0	3	0	1	0
6000000074750934858	20	0	0	0	1	0	0	3	0	1	1
6000000074750936823	22	0	1	0	2	0	0	3	0	1	1
6000000074750942842	21	0	1	0	2	0	0	3	0	1	1
6000000074750951895	19	0	1	0	2	0	0	3	0	1	0
6000000074750957832	19	0	0	0	1	0	0	3	0	1	1
6000000074750962839	19	0	0	0	1	0	0	3	0	1	1
6000000074750971857	21	0	1	0	2	0	0	3	0	1	0
6000000074750988833	19	0	1	0	2	0	0	3	0	1	0
6000000074750990821	21	0	1	0	2	0	0	3	0	1	1
6000000074751000835	20	0	1	0	2	0	0	3	0	1	0
6000000074751004837	21	0	1	0	2	0	0	3	0	1	0
6000000074751472822	18	0	0	0	1	0	0	3	0	0	1
6000000074752674023	19	0	0	0	1	0	0	3	0	1	1
6000000074752731049	20	0	1	0	2	0	0	3	0	1	0
6000000074752868408	20	0	1	0	2	0	0	3	0	1	0
6000000074752868447	20	0	1	0	2	0	0	3	0	1	0
6000000074752927427	23	0	0	0	1	0	0	3	0	1	1
6000000074752996435	23	0	1	0	2	0	0	3	0	1	1
6000000074753008318	21	0	1	0	2	0	0	3	0	1	0
6000000074753088303	20	0	0	0	1	0	0	3	0	1	1
6000000074753102171	21	0	1	0	2	0	0	3	0	1	0
6000000074753123325	20	0	1	0	2	0	0	3	0	1	0
6000000074753213170	27	1	1	0	3	0	0	3	0	1	1
6000000074753355001	21	0	0	0	1	0	0	3	0	1	1
6000000074753373964	20	0	1	0	2	0	0	3	0	1	0
6000000074753387986	20	0	0	0	1	0	0	3	0	1	1
6000000074753398057	21	0	1	0	2	0	0	3	0	1	0
6000000074753398094	21	0	1	0	2	0	0	3	0	1	0
6000000074753408095	20	0	1	0	2	0	0	3	0	1	0
6000000074753452033	20	0	1	0	2	0	0	3	0	1	0
6000000074753453078	21	0	1	0	2	0	0	3	0	1	0
6000000074753501954	22	0	1	0	2	0	0	3	0	1	1
6000000074753514086	21	0	1	0	2	0	0	3	0	1	0
6000000074753517002	21	0	1	0	2	0	0	3	0	1	1
6000000074753532907	21	0	1	0	2	0	0	3	0	1	0
6000000074753543935	20	0	0	0	1	0	0	3	0	1	1
6000000074753545952	22	0	1	0	2	0	0	3	0	1	1
6000000074753545970	21	0	1	0	2	0	0	3	0	1	0
6000000074753548920	22	0	1	0	2	0	0	3	0	1	1
6000000074753549895	20	0	0	0	1	0	0	3	0	1	1
6000000074753557911	20	0	0	0	1	0	0	3	0	1	1
6000000074753571877	21	0	1	0	2	0	0	3	0	1	0
6000000074753571943	21	0	1	0	2	0	0	3	0	1	1
6000000074753589969	20	0	1	0	2	0	0	3	0	1	0
6000000074753623887	21	0	1	0	2	0	0	3	0	1	0
6000000074753638872	21	0	1	0	2	0	0	3	0	1	0
6000000074753640886	21	0	1	0	2	0	0	3	0	1	0
6000000074753641896	21	0	1	0	2	0	0	3	0	1	0
6000000074753645836	20	0	1	0	2	0	0	3	0	1	0
6000000074753656904	21	0	1	0	2	0	0	3	0	1	0
6000000074753656913	22	0	1	0	2	0	0	3	0	1	1
6000000074753664829	26	0	1	0	2	0	0	3	0	1	1
6000000074753664892	19	0	0	0	1	0	0	3	0	1	0
6000000074753705842	22	0	1	0	2	0	0	3	0	1	1
6000000074753706838	21	0	1	0	2	0	0	3	0	1	1
6000000074753715823	22	0	1	0	2	0	0	3	0	1	1
6000000074753722821	21	0	1	0	2	0	0	3	0	1	0
6000000074753724821	21	0	1	0	2	0	0	3	0	1	0
6000000074753741843	20	0	1	0	2	0	0	3	0	1	0
6000000074753757849	19	0	0	0	1	0	0	3	0	1	1
6000000074757131425	19	0	0	0	1	0	0	3	0	1	1
6000000074757230432	23	0	0	0	1	0	0	3	0	1	1
6000000074757258356	21	0	1	0	2	0	0	3	0	1	0
6000000074757265164	21	0	1	0	2	0	0	3	0	1	0
6000000074757348326	29	1	1	1	4	0	0	3	0	1	0
6000000074757452299	19	0	0	0	1	0	0	3	0	1	0
6000000074757580158	21	0	0	0	1	0	0	3	0	1	1
6000000074757655074	20	0	0	0	1	0	0	3	0	1	1
6000000074757663103	19	0	0	0	1	0	0	3	0	1	1
6000000074757821937	39	1	1	0	3	0	0	3	0	0	1
6000000074757854976	27	0	0	0	1	0	0	3	0	0	1
6000000074757904942	24	1	1	0	3	0	0	3	0	1	0
6000000074757919883	19	0	0	0	1	0	0	3	0	1	1
6000000074758000865	36	0	1	0	3	0	0	3	0	1	0
6000000074758024845	32	0	1	0	2	0	0	3	0	1	1
6000000074758101847	29	1	1	0	3	0	0	4	0	1	4
6000000074758107930	17	0	0	0	1	0	0	3	0	1	0
6000000074758111821	20	0	0	0	1	0	0	3	0	1	1
6000000074758115880	27	1	1	0	3	0	0	3	0	1	1
6000000074758467512	20	0	0	0	1	0	0	3	0	1	0
6000000074758651645	23	0	0	0	1	0	0	3	0	1	1
6000000074758704275	20	0	0	0	1	0	0	3	0	1	1
6000000074758788773	25	0	1	0	2	0	0	3	0	1	1
6000000074758788777	22	0	1	0	2	0	0	3	0	1	1
6000000074758870695	22	0	1	0	2	0	0	3	0	1	1
6000000074758937549	19	0	0	0	1	0	0	3	0	1	0
6000000074758937587	22	0	1	0	2	0	0	3	0	1	1
6000000074758945207	20	0	0	0	1	0	0	3	0	0	1
6000000074758952105	17	0	0	0	1	0	0	3	0	1	0
6000000074758956431	22	0	1	0	2	0	0	3	0	1	1
6000000074758960410	21	0	1	0	2	0	0	3	0	1	0
6000000074758986481	21	0	1	0	2	0	0	3	0	1	0
6000000074759067177	27	0	1	0	2	0	0	3	0	1	1
6000000074759093426	22	0	1	0	2	0	0	3	0	1	1
6000000074759175369	22	0	1	0	2	0	0	3	0	1	1
6000000074759194238	22	0	1	0	2	0	0	3	0	1	1
6000000074759196009	22	0	1	0	2	0	0	3	0	1	1
6000000074759219311	23	1	1	0	3	0	0	3	0	1	1
6000000074759288919	21	0	1	0	2	0	0	3	0	1	0
6000000074759315925	27	0	1	0	2	0	0	3	0	1	1
6000000074759331885	22	0	1	0	2	0	0	3	0	1	1
6000000074759422331	22	0	1	0	2	0	0	3	0	1	1
6000000074759425245	22	0	1	0	2	0	0	3	0	1	1
6000000074759457073	21	0	1	0	2	0	0	3	0	1	1
6000000074759457124	20	0	1	0	2	0	0	3	0	1	0
6000000074759462136	23	1	1	0	3	0	0	3	0	1	1
6000000074759465207	20	0	0	0	1	0	0	3	0	1	1
6000000074759479245	91	1	1	0	9	0	0	3	0	1	2
6000000074759481162	22	0	1	0	2	0	0	3	0	1	1
6000000074759486146	23	1	1	0	3	0	0	3	0	1	0
6000000074759527157	21	0	1	0	2	0	0	3	0	1	0
6000000074759540103	20	0	1	0	2	0	0	3	0	1	0
6000000074759540108	21	0	1	0	2	0	0	3	0	1	0
6000000074759562118	22	0	1	0	2	0	0	3	0	1	1
6000000074759574093	22	0	1	0	2	0	0	3	0	1	1
6000000074759579180	22	0	1	0	2	0	0	3	0	1	1
6000000074759588045	21	0	1	0	2	0	0	3	0	1	0
6000000074759622191	21	0	1	0	2	0	0	3	0	1	0
6000000074759632046	21	0	1	0	2	0	0	3	0	1	0
6000000074759634188	22	0	1	0	2	0	0	3	0	1	1
6000000074759647873	22	0	1	0	2	0	0	3	0	1	1
6000000074759673009	22	0	1	0	2	0	0	3	0	1	1
6000000074759676145	22	0	1	0	2	0	0	3	0	1	1
6000000074759678155	22	0	1	0	2	0	0	3	0	1	1
6000000074759683026	19	0	0	0	1	0	0	3	0	1	1
6000000074759689000	22	0	1	0	2	0	0	3	0	1	1
6000000074759693073	22	0	1	0	2	0	0	3	0	1	1
6000000074759693078	20	0	1	0	2	0	0	3	0	1	0
6000000074759697081	21	0	1	0	2	0	0	3	0	1	0
6000000074759698000	22	0	1	0	2	0	0	3	0	1	1
6000000074759702905	20	0	0	0	1	0	0	3	0	1	1
6000000074759708096	21	0	1	0	2	0	0	3	0	1	0
6000000074759732994	22	0	1	0	2	0	0	3	0	1	1
6000000074759740953	22	0	1	0	2	0	0	3	0	1	1
6000000074759745013	22	0	1	0	2	0	0	3	0	1	1
6000000074759748034	22	0	1	0	2	0	0	3	0	1	1
6000000074759749986	22	0	1	0	2	0	0	3	0	1	1
6000000074759752050	26	0	1	0	2	0	0	3	0	1	1
6000000074759758974	22	0	1	0	2	0	0	3	0	1	1
6000000074759762012	22	0	1	0	2	0	0	3	0	1	1
6000000074759762083	23	1	1	0	3	0	0	3	0	1	1
6000000074759766001	22	0	1	0	2	0	0	3	0	1	1
6000000074759773090	22	0	1	0	2	0	0	3	0	1	1
6000000074759780919	22	0	1	0	2	0	0	3	0	1	1
6000000074759801020	19	0	0	0	1	0	0	3	0	1	0
6000000074759806904	23	1	1	0	3	0	0	3	0	1	1
6000000074759819956	22	0	1	0	2	0	0	3	0	1	1
6000000074759835979	22	0	1	0	2	0	0	3	0	1	1
6000000074759838004	22	0	1	0	2	0	0	3	0	1	1
6000000074759848966	22	0	1	0	2	0	0	3	0	1	1
6000000074759851987	21	0	1	0	2	0	0	3	0	1	0
6000000074759863923	20	0	1	0	2	0	0	3	0	1	0
6000000074759865856	22	0	1	0	2	0	0	3	0	1	1
6000000074759867869	23	1	1	0	3	0	0	3	0	1	1
6000000074759874944	46	0	0	0	3	0	0	3	0	1	1
6000000074759888844	20	0	0	0	1	0	0	3	0	1	1
6000000074759895871	22	0	1	0	2	0	0	3	0	1	1
6000000074759897897	22	0	1	0	2	0	0	3	0	1	1
6000000074759901886	22	0	1	0	2	0	0	3	0	1	1
6000000074759910882	19	0	0	0	1	0	0	3	0	1	0
6000000074759912827	21	0	0	0	1	0	0	3	0	1	1
6000000074759916896	22	0	1	0	2	0	0	3	0	1	1
6000000074759918859	19	0	0	0	1	0	0	3	0	1	0
6000000074759919857	22	0	1	0	2	0	0	3	0	1	1
6000000074759928880	21	0	1	0	2	0	0	3	0	1	1
6000000074759928924	21	0	1	0	2	0	0	3	0	1	0
6000000074759960827	21	0	1	0	2	0	0	3	0	1	0
6000000074759966854	22	0	1	0	2	0	0	3	0	1	1
6000000074759970852	22	0	1	0	2	0	0	3	0	1	1
6000000074759973855	22	0	1	0	2	0	0	3	0	1	1
6000000074759976834	20	0	1	0	2	0	0	3	0	1	0
6000000074759980821	22	0	1	0	2	0	0	3	0	1	1
6000000074759982855	33	0	0	0	2	0	0	3	0	1	1
6000000074759995902	21	0	1	0	2	0	0	3	0	1	0
6000000074760006853	22	0	1	0	2	0	0	3	0	1	1
6000000074760021821	21	0	1	0	2	0	0	3	0	1	0
6000000074760059860	21	0	1	0	2	0	0	3	0	1	0
6000000074760065877	22	0	1	0	2	0	0	3	0	1	1
6000000074760075846	21	0	1	0	2	0	0	3	0	1	0
6000000074766551768	18	0	0	0	1	0	0	3	0	1	0
6000000074766619670	21	0	1	0	2	0	0	3	0	1	0
6000000074766619674	24	0	1	0	2	0	0	3	0	1	0
6000000074766702711	21	0	1	0	2	0	0	3	0	1	0
6000000074766717720	20	0	0	0	1	0	0	3	0	1	0
6000000074766717788	19	0	0	0	1	0	0	3	0	1	0
6000000074766767722	30	0	1	0	2	0	0	3	1	1	1
6000000074766791587	20	0	0	0	1	0	0	3	0	1	0
6000000074766810329	19	0	0	0	1	0	0	3	0	1	1
6000000074766876663	19	0	0	0	1	0	0	3	0	1	0
6000000074766892459	20	0	1	0	2	0	0	3	0	1	0
6000000074766900377	25	0	1	0	2	0	0	3	0	1	0
6000000074766944462	20	0	0	0	1	0	0	3	0	1	0
6000000074766956543	18	0	0	0	1	0	0	3	0	1	0
6000000074767005419	19	0	0	0	1	0	0	3	0	1	0
6000000074767014444	19	0	0	0	1	0	0	3	0	1	0
6000000074767054266	21	0	1	0	2	0	0	3	0	1	0
6000000074767054364	21	0	1	0	2	0	0	3	0	1	0
6000000074767055414	21	0	1	0	2	0	0	3	0	1	0
6000000074767064379	18	0	0	0	1	0	0	3	0	1	0
6000000074767067507	22	0	1	0	2	0	0	3	0	1	1
6000000074767093163	157	1	1	0	15	0	0	3	0	1	2
6000000074767103404	21	0	1	0	2	0	0	3	0	1	0
6000000074767159204	20	0	0	0	1	0	0	3	0	1	0
6000000074767178309	22	0	1	0	2	0	0	3	0	1	1
6000000074767199426	21	0	1	0	2	0	0	3	0	1	0
6000000074767210211	25	0	1	0	2	0	0	3	0	1	1
6000000074767212177	21	0	1	0	2	0	0	3	0	1	0
6000000074767219258	19	0	0	0	1	0	0	3	0	1	0
6000000074767235118	33	0	1	0	2	0	0	3	0	1	1
6000000074767242126	21	0	1	0	2	0	0	3	0	1	0
6000000074767259208	19	0	0	0	1	0	0	3	0	1	0
6000000074767273172	207	0	1	0	20	0	0	2	0	1	1
6000000074767283100	18	0	0	0	1	0	0	3	0	1	0
6000000074767292340	21	0	1	0	2	0	0	3	0	1	0
6000000074767297123	30	0	1	0	2	0	0	3	0	1	1
6000000074767308107	20	0	1	0	2	0	0	3	0	1	0
6000000074767312057	21	0	1	0	2	0	0	3	0	1	0
6000000074767314245	18	0	0	0	1	0	0	3	0	1	0
6000000074767326175	18	0	0	0	1	0	0	3	0	1	0
6000000074767336197	18	0	0	0	1	0	0	3	0	1	0
6000000074767336235	18	0	0	0	1	0	0	3	0	1	0
6000000074767336239	21	0	1	0	2	0	0	3	0	1	0
6000000074767340049	19	0	0	0	1	0	0	3	0	1	0
6000000074767346114	24	1	1	0	3	0	0	3	0	1	0
6000000074767346123	26	1	1	0	3	0	0	3	0	1	1
6000000074767362122	19	0	0	0	1	0	0	3	0	1	0
6000000074767370126	18	0	0	0	1	0	0	3	0	1	0
6000000074767375914	23	0	0	0	1	0	0	3	0	1	3
6000000074767378032	19	0	0	0	1	0	0	3	0	1	0
6000000074767387015	20	0	0	0	1	0	0	3	0	1	1
6000000074767390096	19	0	0	0	1	0	0	3	0	1	0
6000000074767392027	19	0	0	0	1	0	0	3	0	1	0
6000000074767399000	19	0	0	0	1	0	0	3	0	1	0
6000000074767404140	19	0	0	0	1	0	0	3	0	1	0
6000000074767404210	21	0	1	0	2	0	0	3	0	1	0
6000000074767420313	21	0	1	0	2	0	0	3	0	1	0
6000000074767424094	21	0	1	0	2	0	0	3	0	1	0
6000000074767429083	19	0	0	0	1	0	0	3	0	1	1
6000000074767446041	18	0	0	0	1	0	0	3	0	1	0
6000000074767450017	18	0	0	0	1	0	0	3	0	1	0
6000000074767453147	21	0	1	0	2	0	0	3	0	1	0
6000000074767464979	20	0	1	0	2	0	0	3	0	1	0
6000000074767468972	21	0	1	0	2	0	0	3	0	1	0
6000000074767490075	18	0	0	0	1	0	0	3	0	1	0
6000000074767492999	29	0	1	0	2	0	0	3	0	1	1
6000000074767499967	19	0	0	0	1	0	0	3	0	1	1
6000000074767502109	21	0	1	0	2	0	0	3	0	1	0
6000000074767506018	22	0	1	0	2	0	0	3	0	1	1
6000000074767507093	21	0	1	0	2	0	0	3	0	1	0
6000000074767508009	18	0	0	0	1	0	0	3	0	1	0
6000000074767515969	21	0	1	0	2	0	0	3	0	1	0
6000000074767524001	21	0	0	0	1	0	0	3	0	1	1
6000000074767524958	19	0	0	0	1	0	0	3	0	1	0
6000000074767540982	21	0	1	0	2	0	0	3	0	1	0
6000000074767546911	19	0	0	0	1	0	0	3	0	1	0
6000000074767547840	18	0	0	0	1	0	0	3	0	1	0
6000000074767548999	20	0	0	0	1	0	0	3	0	1	0
6000000074767549911	19	0	0	0	1	0	0	3	0	1	0
6000000074767549957	21	0	1	0	2	0	0	3	0	1	0
6000000074767550884	20	0	0	0	1	0	0	3	0	1	0
6000000074767550941	18	0	0	0	1	0	0	3	0	1	0
6000000074767563958	19	0	0	0	1	0	0	3	0	1	0
6000000074767565004	18	0	0	0	1	0	0	3	0	1	0
6000000074767566920	18	0	0	0	1	0	0	3	0	1	0
6000000074767567901	25	0	1	0	2	0	0	3	0	1	1
6000000074767577897	19	0	0	0	1	0	0	3	0	1	0
6000000074767578990	19	0	0	0	1	0	0	3	0	1	0
6000000074767580939	20	0	1	0	2	0	0	3	0	1	0
6000000074767580979	18	0	0	0	1	0	0	3	0	1	0
6000000074767582899	18	0	0	0	1	0	0	3	0	1	0
6000000074767582943	26	1	1	0	3	0	0	3	0	1	1
6000000074767582948	19	0	0	0	1	0	0	3	0	1	0
6000000074767584056	21	0	1	0	2	0	0	3	0	1	0
6000000074767586037	22	0	1	0	2	0	0	3	0	1	1
6000000074767605860	62	1	1	0	6	0	0	2	0	1	1
6000000074767607984	21	0	1	0	2	0	0	3	0	1	0
6000000074767608029	21	0	1	0	2	0	0	3	0	1	0
6000000074767617912	19	0	0	0	1	0	0	3	0	1	0
6000000074767623936	19	0	0	0	1	0	0	3	0	1	0
6000000074767623951	19	0	0	0	1	0	0	3	0	1	0
6000000074767624929	23	1	1	0	3	0	0	3	0	1	1
6000000074767634856	19	0	0	0	1	0	0	3	0	1	1
6000000074767636987	20	0	0	0	1	0	0	3	0	1	1
6000000074767646891	21	0	1	0	2	0	0	3	0	1	0
6000000074767647007	21	0	1	0	2	0	0	3	0	1	0
6000000074767648863	27	1	1	0	3	0	0	3	0	1	1
6000000074767648867	25	0	1	0	2	0	0	3	0	1	1
6000000074767648896	25	0	1	0	2	0	0	3	0	1	1
6000000074767653827	21	0	1	0	2	0	0	3	0	1	0
6000000074767659878	20	0	0	0	1	0	0	3	0	1	0
6000000074767663846	18	0	0	0	1	0	0	3	0	1	0
6000000074767670885	23	0	1	0	2	0	0	3	0	1	1
6000000074767677852	21	0	1	0	2	0	0	3	0	1	0
6000000074767682828	21	0	1	0	2	0	0	3	0	1	0
6000000074767683860	19	0	0	0	1	0	0	3	0	1	0
6000000074767688904	20	0	0	0	1	0	0	3	0	1	0
6000000074767691824	27	1	1	0	3	0	0	3	0	1	1
6000000074767693968	21	0	1	0	2	0	0	3	0	1	0
6000000074767694831	19	0	0	0	1	0	0	3	0	1	0
6000000074767719903	19	0	0	0	1	0	0	3	0	1	0
6000000074767720933	21	0	1	0	2	0	0	3	0	1	0
6000000074767724988	22	0	1	0	2	0	0	3	0	1	0
6000000074767725831	20	0	1	0	2	0	0	3	0	1	0
6000000074767725855	19	0	0	0	1	0	0	3	0	1	0
6000000074767730895	19	0	0	0	1	0	0	3	0	1	0
6000000074767731955	26	1	1	0	3	0	0	3	0	1	3
6000000074767732888	20	0	0	0	1	0	0	3	0	1	1
6000000074767733840	19	0	0	0	1	0	0	3	0	1	0
6000000074767734907	25	0	1	0	2	0	0	3	0	1	1
6000000074767736902	18	0	0	0	1	0	0	3	0	1	0
6000000074767744901	21	0	1	0	2	0	0	3	0	1	0
6000000074767749833	22	1	1	0	3	0	0	3	0	1	0
6000000074767755823	19	0	0	0	1	0	0	3	0	1	0
6000000074767755875	21	0	1	0	2	0	0	3	0	1	0
6000000074767758876	21	0	1	0	2	0	0	3	0	1	0
6000000074767761827	20	0	0	0	1	0	0	3	0	1	1
6000000074767762831	18	0	0	0	1	0	0	3	0	1	0
6000000074767762857	18	0	0	0	1	0	0	3	0	1	0
6000000074767763877	22	0	1	0	2	0	0	3	0	1	0
6000000074767767824	18	0	0	0	1	0	0	3	0	1	0
