our_geni	wd_qid	child_geni	child_qid	role
6000000014515330346	Q1852895	6000000017872716002	Q2943366	father
5585928797380086234	Q28984	6000000008248156335	Q295086	father
6000000006277541570	Q1265586	6000000008248156335	Q295086	mother
6000000002240822537	Q13478569	6000000002240822545	Q295186	mother
6000000008506694917	Q310095	6000000003645847827	Q295225	father
6000000063110933943	Q131731507	6000000063111067954	Q29524991	mother
6000000015214177434	Q60837597	6000000015214320410	Q29530401	father
6000000015214378094	Q110422996	6000000015214320410	Q29530401	mother
6000000015214141459	Q29545621	6000000015214313503	Q29545623	father
6000000015214356415	Q110422955	6000000015214313503	Q29545623	mother
6000000022219353691	Q2958227	6000000022218755007	Q2958231	father
6000000010829929660	Q236981	6000000002274534030	Q295824	mother
6000000010494666167	Q3172721	6000000003827675848	Q2959418	father
6000000003827675653	Q3176213	6000000003827675848	Q2959418	mother
6000000015735303994	Q1643060	6000000015737973203	Q2960579	mother
6000000001275466109	Q91743288	6000000016906677548	Q2960606	father
6000000001275312399	Q587567	6000000016906677548	Q2960606	mother
6000000006727956918	Q75238248	6000000000701219068	Q2962479	mother
6000000002240822592	Q4174671	361886414530007915	Q297102	mother
6000000003827246108	Q2377871	6000000011738962392	Q2971262	mother
6000000001062958477	Q48547	6000000006444072224	Q297483	father
6000000001062969490	Q237717	6000000006444072224	Q297483	mother
6000000006727832846	Q2132097	6000000001397740992	Q2975528	father
6000000001044369371	Q61578965	6000000001397740992	Q2975528	mother
6000000015325469797	Q130313034	6000000015325567976	Q2978781	mother
6000000003847835904	Q5437878	4128013497140049722	Q297913	mother
6000000027723580226	Q21459128	6000000008653386025	Q2979668	father
4645001	Q242746	6000000000351011235	Q2981947	mother
6000000008090325442	Q2162483	6000000016742848068	Q2982346	father
6000000007832357362	Q214559	6000000008009146219	Q298410	father
6000000003493135478	Q1169838	6000000003153451632	Q298577	father
4269521	Q1113645	4412865	Q298877	mother
6000000003858746697	Q469598	6000000000537218162	Q298896	father
6000000003858746697	Q465983	6000000000537218162	Q298896	mother
6000000000804907642	Q2526916	6000000010506987053	Q2989529	father
6000000000138678323	Q241245	6000000006444526636	Q299119	mother
6000000015543499173	Q63533580	6000000016241001464	Q29914488	mother
6000000010463529059	Q319439	6000000000125864381	Q299156	father
6000000060196076831	Q11123561	6000000012035508955	Q299179	mother
6000000007533853503	Q5517418	6000000007531887429	Q299291	father
6000000007531697339	Q99726933	6000000007531887429	Q299291	mother
6000000000307247672	Q196022	6000000007061683028	Q299293	mother
6000000002244380726	Q48544	6000000001063167523	Q299663	father
6000000002244380726	Q1227400	6000000001063167523	Q299663	mother
6000000001062958477	Q48547	6000000004173966093	Q299675	father
6000000001062969490	Q237717	6000000004173966093	Q299675	mother
6000000010543242297	Q2713422	6000000003645890224	Q2998641	father
6000000012743533226	Q110737967	6000000003645890224	Q2998641	mother
6000000007822333415	Q110303169	6000000007818171075	Q30005196	father
6000000007822147521	Q110303171	6000000007818171075	Q30005196	mother
6000000004269445788	Q691678	6000000004269642463	Q3002934	father
6000000004269586733	Q68681695	6000000004269642463	Q3002934	mother
6000000013524282188	Q122460823	6000000015200414625	Q30064117	father
1341991	Q2718796	6000000001744995580	Q3008316	father
6000000007106175341	Q48963619	6000000001353910945	Q3012329	father
6000000016176357551	Q110459234	6000000126196076882	Q3012438	father
6000000016176162678	Q110459236	6000000126196076882	Q3012438	mother
6000000012640838674	Q112968234	6000000000234714017	Q3012501	father
6000000012641137497	Q112968238	6000000000234714017	Q3012501	mother
6000000192799979867	Q4480286	6000000030802351910	Q301804	father
6000000192801087821	Q4480286	6000000030802351910	Q301804	father
6000000006444092776	Q3088902	6000000000682305430	Q3018115	father
6000000002603651549	Q75389426	6000000000682305430	Q3018115	mother
6000000003260899509	Q112967606	6000000003260917596	Q3020383	mother
6000000016130144875	Q53648942	6000000013517424286	Q3020880	father
6000000013517308470	Q75527985	6000000013517424286	Q3020880	mother
6000000001804461560	Q101247117	5278199919360025491	Q30228046	mother
6000000008318834614	Q351139	6000000008318845707	Q3025544	father
6000000003902740999	Q5562982	6000000011589719180	Q3026430	father
6000000003983314953	Q3180366	6000000003983414674	Q3027420	father
6000000003983314960	Q62018171	6000000003983414674	Q3027420	mother
6000000002187828621	Q61139428	6000000002947577496	Q30301558	father
6000000011657190041	Q61314175	6000000002947577496	Q30301558	mother
6000000008433667286	Q17335823	6000000008432583998	Q30303646	mother
6000000008433667286	Q17335823	6000000026352691967	Q30303730	mother
6000000003122431625	Q102859737	6000000007044315335	Q30315691	mother
6000000002134815439	Q443476	6000000001842544359	Q303216	mother
6000000006444545366	Q75248341	6000000008789548952	Q30322454	mother
6000000003495409715	Q4681823	6000000003495414198	Q304409	mother
6000000009334595375	Q375301	6000000002188305292	Q304688	father
6000000010789987559	Q452724	6000000006101354469	Q3047004	father
6000000010789954660	Q4726174	6000000006101354469	Q3047004	mother
6000000003232558589	Q62930202	6000000006727947933	Q3048026	mother
6000000139428208879	Q67564148	6000000088996411829	Q3048218	father
6000000006101404670	Q3269958	6000000019274398871	Q3049525	mother
6000000003266026096	Q75393275	6000000003048019484	Q3051742	father
6000000008803714206	Q75393276	6000000003048019484	Q3051742	mother
6000000224486489192	Q2862007	6000000017588625741	Q3052898	father
6000000008799884985	Q48115	6000000000596503208	Q3056729	father
6000000001669649063	Q75243060	6000000000596503208	Q3056729	mother
6000000002188110606	Q109301763	385935664970005621	Q30594	father
6000000018629658215	Q50824522	6000000025141917173	Q30594396	father
6000000005267526019	Q3723992	6000000020007613787	Q3059613	father
6000000012644894805	Q3051932	6000000012644882994	Q3059754	mother
6000000193508565828	Q140366775	6000000193508606826	Q30608855	mother
6000000003513940659	Q2091708	6000000011926990923	Q30612885	father
6000000003513940666	Q104653999	6000000011926990923	Q30612885	mother
6000000009304961902	Q2892003	6000000009304961897	Q3061665	father
6000000009304961936	Q110536861	6000000009304961897	Q3061665	mother
6000000012746751727	Q94773804	6000000021385502204	Q3061692	mother
6000000007694074413	Q94775212	6000000007694152555	Q3063515	mother
6000000002187825609	Q4693142	6000000001504387635	Q3078144	mother
6000000014163733114	Q6756003	6000000014162806965	Q3080914	father
6000000014163954075	Q109012082	6000000014162806965	Q3080914	mother
6000000015350196529	Q116470974	6000000015350123326	Q3081089	father
6000000015349494778	Q116470977	6000000015350123326	Q3081089	mother
6000000003243439507	Q540472	6000000000424629314	Q3082675	father
6000000002043186152	Q1811439	6000000000424629314	Q3082675	mother
6000000027175411167	Q20934681	6000000003004013794	Q3084267	mother
6000000015808909246	Q113883837	6000000027145344538	Q3084658	mother
6000000022542965983	Q97929236	6000000022542877563	Q3084951	mother
6000000006101404831	Q75539073	5100019662190032286	Q3084972	mother
6000000029598650119	Q113702381	6000000028540494779	Q3086294	mother
6000000027175498283	Q75393658	6000000003827181657	Q3086590	father
6000000023268909743	Q18684095	6000000023268630756	Q3086604	mother
6000000007103485616	Q3086109	6000000002447405119	Q3086637	father
6000000008142433371	Q3157825	6000000002447405119	Q3086637	mother
6000000003827512408	Q3008722	6000000053506009255	Q3086646	father
6000000003827512416	Q1424485	6000000053506009255	Q3086646	mother
6000000011160411373	Q116469085	6000000012349477651	Q3087450	father
4650216	Q116469093	6000000012349477651	Q3087450	mother
6000000003827400471	Q316160	6000000003827400478	Q3089899	father
6000000003827451790	Q76300671	6000000003827400478	Q3089899	mother
6000000021237743601	Q11095432	6000000075061069836	Q30924023	father
6000000022447879529	Q1654098	6000000022448131074	Q3093985	father
6000000001529617385	Q364161	6000000006602664678	Q309845	father
5478155610770039297	Q237750	347131736630013162	Q309922	mother
5585928797380086234	Q28984	6000000002154486567	Q309946	father
6000000006277541570	Q1265586	6000000002154486567	Q309946	mother
6000000012966079926	Q2315967	6000000008248136726	Q3100183	father
6000000015051883867	Q323643	6000000002188316509	Q310065	father
6000000001219636503	Q2004866	6000000002188316509	Q310065	mother
6000000006355720542	Q303703	6000000002267701247	Q310092	father
6000000003051190009	Q1244221	6000000002267701247	Q310092	mother
6000000003616518558	Q75393604	4181250114820035915	Q310152	father
6000000001935440284	Q38085940	4181250114820035915	Q310152	mother
6000000007094892111	Q299271	6000000007095401758	Q310303	father
6000000002803148890	Q22212254	6000000031893620790	Q3103642	father
6000000026886890957	Q116003427	6000000015703710942	Q3103673	father
6000000026886935873	Q113501951	6000000015703710942	Q3103673	mother
6000000001836147260	Q4965662	6000000000345666785	Q310433	mother
6000000002154297114	Q469702	6000000007922641252	Q310440	mother
6000000019911777054	Q2857001	6000000019887612244	Q3107997	father
6000000013805992498	Q131732226	6000000013805972780	Q31098652	mother
6000000002043186317	Q3328049	6000000002043186310	Q3111071	father
6000000000114647480	Q6047235	6000000003741916756	Q311138	mother
6000000001783686848	Q87610	6000000001783977118	Q311174	mother
6000000175914423884	Q75793044	6000000042852909815	Q311223	mother
6000000000687202972	Q462947	6000000000768917054	Q311351	father
6000000002176661888	Q61578041	6000000000768917054	Q311351	mother
6000000010444393392	Q311415	6000000001324096521	Q311433	father
6000000225021514890	Q25039587	6000000001324096521	Q311433	mother
368713820640003185	Q631524	368714613840011374	Q311861	father
368714154710012201	Q75394476	368714613840011374	Q311861	mother
6000000003827153608	Q28038879	6000000004533196606	Q31191268	father
6000000003827527176	Q31191214	6000000006727770084	Q31191294	father
6000000006727770069	Q15906189	6000000006727770084	Q31191294	mother
6000000002632429078	Q73995	6000000015349798977	Q31191518	father
6000000002632429078	Q73995	6000000026998415853	Q31191520	father
6000000003827355977	Q69927	6000000014248627141	Q31191660	father
6000000007208625277	Q72760	6000000007207779938	Q31191706	father
6000000021674956844	Q8030061	6000000023982467249	Q31191794	father
6000000016475545914	Q31191814	2434772	Q31191805	father
6000000003827529224	Q61912606	6000000016454413652	Q31191847	mother
6000000001504993360	Q1281013	6000000001504993353	Q31191931	father
6000000083419558813	Q54833962	6000000001504993353	Q31191931	mother
6000000015406817245	Q44191792	6000000001504991321	Q31192082	father
6000000006727770116	Q25484224	6000000006727753287	Q31192270	father
6000000006727770125	Q61140386	6000000006727753287	Q31192270	mother
6000000003827467257	Q61139864	6000000007416760108	Q31192648	mother
6000000051427829821	Q76185912	6000000003827470831	Q31192665	mother
6000000002188563342	Q1223231	6000000037064299850	Q31192671	father
6000000002187823529	Q75292336	6000000037064299850	Q31192671	mother
6000000001504971480	Q61139836	6000000001504991300	Q31192730	mother
6000000007760543606	Q110153548	6000000003827488463	Q31192745	father
6000000003827618235	Q55443456	6000000003827488463	Q31192745	mother
6000000012000423373	Q1696459	6000000012009899274	Q31192943	father
6000000008538124195	Q3086633	6000000015871245369	Q3119619	mother
6000000015132413081	Q3387624	6000000015266171748	Q3119915	father
6000000002893017593	Q12006903	5381202464070053447	Q311996	mother
6000000003087955559	Q2527958	6000000003086434645	Q3120286	father
1415237	Q138582215	6000000009843347103	Q3121047	mother
6000000077401738192	Q57834427	6000000077403048150	Q3121209	father
6000000077403149176	Q57834564	6000000077403048150	Q3121209	mother
6000000011184541518	Q110369504	6000000003606262205	Q3121268	father
6000000164473280291	Q110369506	6000000003606262205	Q3121268	mother
6000000001588526562	Q256983	6000000000782758395	Q312137	mother
6000000001892439063	Q3121504	6000000015812656590	Q3121512	father
6000000001842580141	Q102862065	6000000015812656590	Q3121512	mother
6000000002447405872	Q3122184	6000000002447405884	Q3121857	father
6000000002447405878	Q3155069	6000000002447405884	Q3121857	mother
6000000006869943404	Q3419202	6000000006870219033	Q3122211	father
6000000006870170223	Q96243805	6000000006870219033	Q3122211	mother
6000000015748610834	Q2851363	6000000015775576073	Q3122215	mother
6000000008708483039	Q6673369	6000000015098909945	Q3122217	mother
6000000002447405890	Q2929525	6000000002447405896	Q3122219	mother
6000000000759893323	Q778149	6000000003897534660	Q312369	father
6000000000759890348	Q3769178	6000000003897534660	Q312369	mother
4259374	Q1955329	4259386	Q31240	mother
6000000010455043218	Q2536999	4294404046250042543	Q312594	mother
6000000057323812009	Q101248753	6000000001669640549	Q3127251	mother
6000000018236924559	Q2600576	6000000015122188047	Q3127296	father
6000000051524540352	Q131492965	6000000015122188047	Q3127296	mother
6000000223734385003	Q312311	6000000001599527098	Q312735	father
6000000002134778785	Q827676	6000000012303301082	Q3127394	mother
6000000208722084836	Q48115	6000000005566692200	Q312904	father
6000000003726379301	Q242601	6000000005566692200	Q312904	mother
6000000001515228463	Q2066886	6000000008778922864	Q3129338	mother
6000000002204090596	Q367578	6000000006727869435	Q312938	father
6000000003897541552	Q67390	6000000006727869435	Q312938	mother
6000000003827181413	Q2240022	6000000003815319051	Q312990	father
6000000000350897168	Q6759744	6000000003815319051	Q312990	mother
6000000000624774219	Q463626	6000000001066179151	Q313017	mother
6000000002187617530	Q446544	6000000002837385756	Q313052	mother
6000000010646052427	Q110892	6000000000499350741	Q313079	father
4994184628330134042	Q229871	6000000002187712437	Q313115	mother
6000000025264979759	Q61702855	6000000074691005849	Q3131417	father
6000000025270311847	Q61702952	6000000074691005849	Q3131417	mother
6000000011080185965	Q102814961	6000000014295174253	Q3132252	father
6000000011080512337	Q102815055	6000000014295174253	Q3132252	mother
6000000015738036752	Q2856979	6000000015738077677	Q3132280	mother
365372056200006257	Q68110236	6000000004286903358	Q3132414	mother
6000000020348326538	Q105817320	6000000071730697030	Q3132493	mother
6000000000307256993	Q231145	6000000000307254243	Q313262	mother
6000000007574067721	Q23969848	6000000000796845416	Q3133191	father
6000000010039651217	Q61911166	6000000000796845416	Q3133191	mother
